visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Japanese food,Tōkyō-to Toshima-ku Minamiikebukuro,total_area_visitors,total_genre_visitors
2016-08-20,air_75bd5d1b6dc6670d,0,0,1,0,0,0,0,1.1146894417672872,1.1128010726136157,0.0,-0.9315396723080076,1.2795445159554835,1,33.0,1,1,0.7082465066661169,0.708246506666117
2016-08-22,air_75bd5d1b6dc6670d,0,1,0,0,0,0,0,1.1146894417672872,0.9164805296402262,0.0,-1.3578630144412582,1.1805477995276064,1,14.0,1,1,-1.9059527151932227,-1.9059527151932227
2016-08-23,air_75bd5d1b6dc6670d,0,0,0,0,0,1,0,1.2413018278529135,1.158994141548531,0.0,-0.9048944634246794,1.2905441511141362,1,4.0,1,1,-0.5459857559832735,-0.5459857559832733
2016-08-24,air_75bd5d1b6dc6670d,0,0,0,0,0,0,1,1.2067711771022882,1.2513802794183615,0.0,-0.8516040456580232,1.2135467050035653,1,26.0,1,1,-0.3596739285955297,-0.3596739285955296
2016-08-25,air_75bd5d1b6dc6670d,0,0,0,0,1,0,0,1.3794244308554147,1.424604287924294,0.0,1.8129168426747928,1.2135467050035653,1,18.0,1,1,-0.2327922927228588,-0.2327922927228587
2016-08-26,air_75bd5d1b6dc6670d,1,0,0,0,0,0,0,1.4139550816060402,1.436152555158022,0.0,1.3599482916582137,1.2685448807968305,1,18.0,1,1,1.1155073896252359,1.1155073896252359
2016-08-27,air_75bd5d1b6dc6670d,0,0,1,0,0,0,0,0.9535464049310359,0.7663530556017516,0.0,-1.3578630144412582,1.0045536369891583,1,14.0,1,1,1.1771251955519064,1.1771251955519064
2016-08-28,air_75bd5d1b6dc6670d,0,0,0,1,0,0,0,0.7578727173441593,0.4891946419922603,0.0,-1.3578630144412582,0.9715547315131994,1,8.0,1,1,-0.20216569096048997,-0.20216569096048986
2016-08-29,air_75bd5d1b6dc6670d,0,1,0,0,0,0,0,1.1031792248504124,1.1243493398473448,0.0,-0.665087583474726,1.0595518127824235,1,7.0,1,1,-1.3473818354319245,-1.3473818354319245
2016-08-30,air_75bd5d1b6dc6670d,0,0,0,0,0,1,0,1.0456281402660368,0.8933839951727686,0.0,-1.1979917611412894,1.1035503534170352,1,6.0,1,1,-0.5718725265205138,-0.5718725265205137
2016-08-31,air_75bd5d1b6dc6670d,0,0,0,0,0,0,1,1.2413018278529135,1.239832012184633,0.0,1.653045589374824,1.1035503534170352,1,19.0,1,1,-0.15148595709180823,-0.15148595709180812
2016-09-01,air_75bd5d1b6dc6670d,0,0,0,0,1,0,0,1.2643222616866636,1.401507753456836,0.0,1.3333030827748857,1.0485521776237703,1,14.0,1,1,-0.5365060935330164,-0.5365060935330163
2016-09-02,air_75bd5d1b6dc6670d,1,0,0,0,0,0,0,1.2297916109360383,1.0897045381461583,0.0,-0.05224777915817832,1.1585485292103004,1,13.0,1,1,0.6415242671123847,0.6415242671123849
2016-09-03,air_75bd5d1b6dc6670d,0,0,1,0,0,0,0,1.287342695520414,1.401507753456836,0.0,0.6138824429250256,1.3345426917487486,1,17.0,1,1,1.211033218931672,1.211033218931672
2016-09-04,air_75bd5d1b6dc6670d,0,0,0,1,0,0,0,1.2297916109360383,1.332218150054463,0.0,-0.15882861469149104,1.2685448807968305,1,9.0,1,1,-0.675419608669475,-0.6754196086694749
2016-09-05,air_75bd5d1b6dc6670d,0,1,0,0,0,0,0,1.425465298522915,1.4592490896254802,0.0,1.2000770383582449,1.3565419620660546,1,10.0,1,1,-1.2584188493602817,-1.2584188493602817
2016-09-06,air_75bd5d1b6dc6670d,0,0,0,0,0,1,0,1.4715061661904156,1.389959486223107,0.0,1.2000770383582449,1.4775379488112372,1,18.0,1,1,-0.5718725265205138,-0.5718725265205137
2016-09-07,air_75bd5d1b6dc6670d,0,0,0,0,0,0,1,1.2758324786035389,1.1474458743148024,0.0,-0.7450232101247105,1.4225397730179723,1,12.0,1,1,-0.4774405044198765,-0.4774405044198764
2016-09-08,air_75bd5d1b6dc6670d,0,0,0,0,1,0,0,1.195260960185413,1.158994141548531,0.0,-1.011475298957992,1.3455423269074014,1,16.0,1,1,-0.3334225556563564,-0.3334225556563563
2016-09-09,air_75bd5d1b6dc6670d,1,0,0,0,0,0,0,1.2643222616866636,1.401507753456836,0.0,0.05433305637513417,1.1145499885756884,1,20.0,1,1,0.9514363087554027,0.9514363087554029
2016-09-10,air_75bd5d1b6dc6670d,0,0,1,0,0,0,0,1.2182813940191635,1.2513802794183615,0.0,-0.2654094502248038,1.1915474346862593,1,32.0,1,1,1.4480247801880974,1.4480247801880974
2016-09-11,air_75bd5d1b6dc6670d,0,0,0,1,0,0,0,0.8269340188454096,0.5469359781609043,0.0,-1.3045725966746018,0.9165565557199343,1,4.0,1,1,-0.2466471839963114,-0.24664718399631128
2016-09-12,air_75bd5d1b6dc6670d,0,1,0,0,0,0,0,0.9995872725985362,0.8471909262378531,0.0,-1.2779273877912738,1.1035503534170352,1,12.0,1,1,-1.237636512450103,-1.2376365124501028
2016-09-13,air_75bd5d1b6dc6670d,0,0,0,0,0,1,0,0.7578727173441593,0.4083567713561583,0.0,-1.3578630144412582,0.9825543666718521,1,22.0,1,1,-0.7322975833710171,-0.732297583371017
2016-09-14,air_75bd5d1b6dc6670d,0,0,0,0,0,0,1,0.8154238019285348,0.7201599866668364,0.0,-1.2779273877912738,0.8945572854026284,1,26.0,1,1,-0.346912844527876,-0.3469128445278759
2016-09-15,air_75bd5d1b6dc6670d,0,0,0,0,1,0,0,0.9305259710972859,0.6970634521993785,0.0,-1.33121780555793,1.0705514479410763,1,18.0,1,1,-0.03007335724813177,-0.030073357248131666
2016-09-16,air_75bd5d1b6dc6670d,1,0,0,0,0,0,0,0.7924033680947843,0.46609810752480235,0.0,-1.3578630144412582,1.037552542465117,1,27.0,1,1,0.8850786716036037,0.8850786716036037
2016-09-17,air_75bd5d1b6dc6670d,0,0,1,0,0,0,0,1.068648574099787,1.0435114692112428,0.0,0.05433305637513417,1.0045536369891583,1,22.0,1,1,1.336091842794678,1.336091842794678
2016-09-18,air_75bd5d1b6dc6670d,0,0,0,1,0,0,0,0.9880770556816614,0.7548047883680226,0.0,-1.3578630144412582,1.0705514479410763,1,24.0,1,1,0.1868650719019808,0.1868650719019809
2016-09-20,air_75bd5d1b6dc6670d,0,0,0,0,0,1,0,0.3550151252535306,-0.03047738352553613,0.0,-1.3578630144412582,0.5645682306430383,1,22.0,1,1,-1.7127134421687529,-1.7127134421687527
2016-09-21,air_75bd5d1b6dc6670d,0,0,0,0,0,0,1,0.4701172944222816,0.32751890072005674,0.0,-1.33121780555793,0.5645682306430383,1,15.0,1,1,0.38958400737670784,0.38958400737670795
2016-09-22,air_75bd5d1b6dc6670d,0,0,0,0,1,0,0,0.3895457760041556,0.06190875434429402,1.0,-1.3578630144412582,0.6195664064363032,1,8.0,1,1,-0.260137472867831,-0.26013747286783084
2016-09-23,air_75bd5d1b6dc6670d,1,0,0,0,0,0,0,0.5506888128404073,0.20048796114904005,0.0,-1.3578630144412582,0.7625616634987921,1,17.0,1,1,0.20947042082182446,0.20947042082182457
2016-09-24,air_75bd5d1b6dc6670d,0,0,1,0,0,0,0,0.6657909820091583,0.4083567713561583,0.0,-1.3578630144412582,0.9165565557199343,1,29.0,1,1,1.1151427872233028,1.1151427872233028
2016-09-25,air_75bd5d1b6dc6670d,0,0,0,1,0,0,0,0.8729748865129103,0.9280287968739547,0.0,-0.4519259124081008,0.8615583799266693,1,13.0,1,1,-0.34144380849888156,-0.34144380849888145
2016-09-26,air_75bd5d1b6dc6670d,0,1,0,0,0,0,0,1.080158791016662,1.1243493398473448,0.0,-0.5318615390580852,1.037552542465117,1,10.0,1,1,-1.014864444869063,-1.014864444869063
2016-09-27,air_75bd5d1b6dc6670d,0,0,0,0,0,1,0,1.1031792248504124,1.0897045381461583,0.0,-0.7450232101247105,1.1365492588929944,1,18.0,1,1,-0.40634303604294886,-0.40634303604294875
2016-09-28,air_75bd5d1b6dc6670d,0,0,0,0,0,0,1,1.2067711771022882,1.1820906760159888,0.0,-0.7983136278913668,1.2685448807968305,1,23.0,1,1,-0.29404549624759646,-0.29404549624759635
2016-09-29,air_75bd5d1b6dc6670d,0,0,0,0,1,0,0,0.9880770556816614,0.8702874607053107,0.0,-1.171346552257961,1.015553272147811,1,11.0,1,1,-0.17554971561938373,-0.17554971561938362
2016-09-30,air_75bd5d1b6dc6670d,1,0,0,0,0,0,0,0.6197501143416577,0.5007429092259889,0.0,-0.7183780012413824,0.6965638525468743,1,5.0,1,1,1.181865026777035,1.181865026777035
2016-10-01,air_75bd5d1b6dc6670d,0,0,1,0,0,0,0,0.42407642675478097,0.16584315944785355,0.0,-1.3578630144412582,0.5645682306430383,1,35.0,1,1,1.2150438453529344,1.2150438453529346
2016-10-02,air_75bd5d1b6dc6670d,0,0,0,1,0,0,0,0.8154238019285348,0.8356426590041246,0.0,1.0668509939416042,0.6745645822295683,1,3.0,1,1,-0.3961341687888259,-0.3961341687888258
2016-10-03,air_75bd5d1b6dc6670d,0,1,0,0,0,0,0,0.7693829342610341,0.7086117194331075,0.0,-1.3578630144412582,0.8395591096093634,1,9.0,1,1,-1.4512935199828187,-1.4512935199828187
2016-10-04,air_75bd5d1b6dc6670d,0,0,0,0,0,1,0,1.0226077064322863,1.343766417288192,0.0,0.29413993632508767,0.7955605689747511,1,16.0,1,1,-0.6298443084278548,-0.6298443084278547
2016-10-05,air_75bd5d1b6dc6670d,0,0,0,0,0,0,1,0.9190157541804106,0.6970634521993785,0.0,-1.171346552257961,0.9935540018305052,1,19.0,1,1,-0.7953737989054196,-0.7953737989054195
2016-10-06,air_75bd5d1b6dc6670d,0,0,0,0,1,0,0,1.1492200925179126,1.2629285466520905,0.0,0.8536893228749791,0.9825543666718521,1,23.0,1,1,-0.3356101700679542,-0.3356101700679541
2016-10-07,air_75bd5d1b6dc6670d,1,0,0,0,0,0,0,0.6197501143416577,0.5238394436934464,0.0,0.18755910079177496,0.7185631228641801,1,12.0,1,1,0.8088767695996145,0.8088767695996145
2016-10-08,air_75bd5d1b6dc6670d,0,0,1,0,0,0,0,0.5967296805079075,0.5700325126283619,0.0,-1.3045725966746018,0.630566041594956,1,24.0,1,1,1.0538895836985651,1.0538895836985651
2016-10-09,air_75bd5d1b6dc6670d,0,0,0,1,0,0,0,0.7233420665935338,0.6162255815632769,0.0,-1.3578630144412582,0.6745645822295683,1,19.0,1,1,0.35567598399694234,0.35567598399694245
2016-10-10,air_75bd5d1b6dc6670d,0,1,0,0,0,0,0,0.27444360683540453,-0.08821871969418017,1.0,-1.3578630144412582,0.5425689603257319,1,7.0,1,1,-0.7257347401362239,-0.7257347401362237
2016-10-11,air_75bd5d1b6dc6670d,0,0,0,0,0,1,0,0.18236187150040403,-0.03047738352553613,0.0,-1.3045725966746018,0.410573338421896,1,14.0,1,1,-1.1063796477542365,-1.1063796477542363
2016-10-12,air_75bd5d1b6dc6670d,0,0,0,0,0,0,1,0.216892522251029,0.32751890072005674,0.0,0.8270441139916506,0.13558245945557085,1,12.0,1,1,-0.4165519032970718,-0.4165519032970717
2016-10-13,air_75bd5d1b6dc6670d,0,0,0,0,1,0,0,0.0557494854147777,-0.24989446096638376,0.0,-1.3578630144412582,0.3115766219940191,1,10.0,1,1,-0.38337308472117226,-0.3833730847211721
2016-10-14,air_75bd5d1b6dc6670d,1,0,0,0,0,0,0,-0.04784246683709828,-0.09976698692790915,0.0,-0.29205465910813183,0.014586472710387828,1,23.0,1,1,0.9612805736075928,0.9612805736075928
2016-10-15,air_75bd5d1b6dc6670d,0,0,1,0,0,0,0,0.07876991924852783,0.26977756455141266,0.0,1.519819544958183,-0.07341060855883609,1,27.0,1,1,1.4122937447986672,1.4122937447986672
2016-10-16,air_75bd5d1b6dc6670d,0,0,0,1,0,0,0,0.15934143766665348,0.2928740990188702,0.0,0.027687847491806108,0.025586107869040794,1,2.0,1,1,-0.42748997535506067,-0.42748997535506056
2016-10-17,air_75bd5d1b6dc6670d,0,1,0,0,0,0,0,0.17085165458352874,-0.09976698692790915,0.0,-1.3578630144412582,0.3555751626286309,1,14.0,1,1,-1.3207658600908183,-1.320765860090818
2016-10-18,air_75bd5d1b6dc6670d,0,0,0,0,0,1,0,0.5621990297572822,0.68551518496565,0.0,0.21420430967510326,0.46557151421516096,1,14.0,1,1,-0.5434335391697427,-0.5434335391697426
2016-10-19,air_75bd5d1b6dc6670d,0,0,0,0,0,0,1,0.5506888128404073,0.4083567713561583,0.0,-0.8516040456580232,0.652565311912262,1,12.0,1,1,-0.41071826486614443,-0.4107182648661443
2016-10-20,air_75bd5d1b6dc6670d,0,0,0,0,1,0,0,0.6773011989260332,0.8471909262378531,0.0,1.3066578738915575,0.4985704196911201,1,27.0,1,1,-0.1970612573334285,-0.19706125733342839
2016-10-21,air_75bd5d1b6dc6670d,1,0,0,0,0,0,0,0.2514231730016544,0.11965009051293807,0.0,-0.05224777915817832,0.322576257152672,1,17.0,1,1,0.9838859225274363,0.9838859225274365
2016-10-22,air_75bd5d1b6dc6670d,0,0,1,0,0,0,0,0.07876991924852783,-0.23834619373265478,0.0,-1.33121780555793,0.2455788110421009,1,16.0,1,1,1.5143824173398965,1.5143824173398965
2016-10-24,air_75bd5d1b6dc6670d,0,1,0,0,0,0,0,-0.12841398525522393,-0.14596005586282423,0.0,1.2533674561249015,-0.062410973400183124,1,14.0,1,1,-1.159611598436449,-1.1596115984364488
2016-10-25,air_75bd5d1b6dc6670d,0,0,0,0,0,1,0,-0.2320059375070999,-0.36537713330367183,0.0,-0.7183780012413824,-0.27140404141459024,1,17.0,1,1,-0.5077025037803123,-0.5077025037803122
2016-10-26,air_75bd5d1b6dc6670d,0,0,0,0,0,0,1,0.3550151252535306,0.6162255815632769,0.0,1.2000770383582449,0.014586472710387828,1,12.0,1,1,-0.12815140336809863,-0.12815140336809852
2016-10-27,air_75bd5d1b6dc6670d,0,0,0,0,1,0,0,0.3435049083366553,0.33906716795378566,0.0,0.6671728606916818,0.08058428366230581,1,24.0,1,1,-0.11502571689851199,-0.11502571689851188
2016-10-28,air_75bd5d1b6dc6670d,1,0,0,0,0,0,0,-0.43918984201085187,-0.6425355469131631,0.0,-1.3578630144412582,-0.2604044062559373,1,20.0,1,1,0.8890892980248662,0.8890892980248662
2016-10-29,air_75bd5d1b6dc6670d,0,0,1,0,0,0,0,-0.059352683753973345,0.050360487110565455,0.0,-1.3578630144412582,-0.09540987887614222,1,17.0,1,1,1.6901207750715843,1.6901207750715843
2016-10-30,air_75bd5d1b6dc6670d,0,0,0,1,0,0,0,-0.4737204927614771,-0.7926630209516377,0.0,-1.3578630144412582,-0.3154025820492023,1,5.0,1,1,-0.0887743439593387,-0.0887743439593386
2016-10-31,air_75bd5d1b6dc6670d,0,1,0,0,0,0,0,-0.19747528675647452,-0.14596005586282423,0.0,-0.31869986799146,-0.29340331173189615,1,11.0,1,1,-0.995175915164683,-0.9951759151646828
2016-11-01,air_75bd5d1b6dc6670d,0,0,0,0,0,1,0,-0.30106723900835053,-0.4577632711735024,0.0,-0.478571121291429,-0.08441024371748926,1,12.0,1,1,-0.7202657041072295,-0.7202657041072292
2016-11-02,air_75bd5d1b6dc6670d,0,0,0,0,0,0,1,-0.5888226619302281,-0.9427904949901124,0.0,-1.3578630144412582,-0.42539893363573233,1,7.0,1,1,0.3968760554153671,0.3968760554153672
2016-11-07,air_75bd5d1b6dc6670d,0,1,0,0,0,0,0,-0.5773124450133531,-0.6887286158480784,0.0,0.8803345317583072,-0.4693974742703444,1,7.0,1,1,-1.2277922475979128,-1.2277922475979128
2016-11-08,air_75bd5d1b6dc6670d,0,0,0,0,0,1,0,-0.7039248310989792,-0.781114753717909,0.0,-0.8782492545413514,-0.7003898126020575,1,6.0,1,1,-1.053147697072024,-1.053147697072024
2016-11-09,air_75bd5d1b6dc6670d,0,0,0,0,0,0,1,-0.6463737465146037,-0.6656320813806208,0.0,0.2408495185584313,-0.5023963797463034,1,6.0,1,1,-0.7563613418985927,-0.7563613418985925
2016-11-10,air_75bd5d1b6dc6670d,0,0,0,0,1,0,0,-0.7384554818496045,-0.8504043571202817,0.0,-1.2246369700246174,-0.5353952852222624,1,18.0,1,1,-0.501504262947452,-0.5015042629474519
2016-11-11,air_75bd5d1b6dc6670d,1,0,0,0,0,0,0,-0.8075167833508552,-0.9543387622238411,0.0,-1.3578630144412582,-0.7443883532366694,1,17.0,1,1,0.41109554909075263,0.4110955490907527
2016-11-12,air_75bd5d1b6dc6670d,0,0,1,0,0,0,0,-0.2780468051746004,-0.18060485756401073,0.0,0.3207851452084157,-0.27140404141459024,1,31.0,1,1,1.7502801713905232,1.7502801713905232
2016-11-13,air_75bd5d1b6dc6670d,0,0,0,1,0,0,0,-0.2780468051746004,-0.20370139203146825,0.0,0.6671728606916818,-0.37040075784246734,1,6.0,1,1,-0.3487358565375408,-0.3487358565375407
2016-11-14,air_75bd5d1b6dc6670d,0,1,0,0,0,0,0,-0.2665365882577253,-0.4231184694723159,0.0,-1.3578630144412582,-0.10640951403479518,1,6.0,1,1,-1.3338915465604049,-1.3338915465604049
2016-11-15,air_75bd5d1b6dc6670d,0,0,0,0,0,1,0,-0.08237311758772348,-0.12286352139536669,0.0,-0.9315396723080076,0.025586107869040794,1,4.0,1,1,-0.8518871712050288,-0.8518871712050287
2016-11-16,air_75bd5d1b6dc6670d,0,0,0,0,0,0,1,-0.4046591912602265,-0.6425355469131631,0.0,-1.1979917611412894,-0.1944065953040193,1,13.0,1,1,-0.2922224842379317,-0.29222248423793157
