visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Hokkaidō Sapporo-shi Kotoni 2 Jō,total_area_visitors,total_genre_visitors
2016-08-18,air_cf22e368c1a71d53,0,0,0,0,1,0,0,1.3473025562688083,1.3680583933276023,0.0,0.6240105302940204,1.2881061744754878,1,29.0,1,1,-0.9351157091851843,-0.9351157091851838
2016-08-19,air_cf22e368c1a71d53,1,0,0,0,0,0,0,1.3294213758815812,1.2160851713612408,0.0,-1.1058202695022719,1.3600467480660383,1,28.0,1,1,0.5604617921843483,0.5604617921843489
2016-08-20,air_cf22e368c1a71d53,0,0,1,0,0,0,0,1.2489560641390587,1.1400985603780605,0.0,-1.1058202695022719,1.42299474995777,1,38.0,1,1,0.42852363181785685,0.42852363181785746
2016-08-23,air_cf22e368c1a71d53,0,0,0,0,0,1,0,1.1863719327837634,1.1147696900503334,0.0,-0.1884857544587835,1.2521358876802124,1,23.0,1,1,-1.0077652025515436,-1.0077652025515431
2016-08-24,air_cf22e368c1a71d53,0,0,0,0,0,0,1,1.222134293558218,1.3089576958962394,0.0,1.6986023907735357,1.0812770254026547,1,27.0,1,1,-0.7944095065158564,-0.794409506515856
2016-08-25,air_cf22e368c1a71d53,0,0,0,0,1,0,0,1.2757778347198996,1.3511724797757843,0.0,1.9606979665002466,1.126239883896749,1,35.0,1,1,-0.6491105197831379,-0.6491105197831375
2016-08-26,air_cf22e368c1a71d53,1,0,0,0,0,0,0,0.9896789485242641,0.9796823816357901,0.0,-1.1320298270749432,1.0003438801132856,1,29.0,1,1,0.8948999771639674,0.8948999771639681
2016-08-27,air_cf22e368c1a71d53,0,0,1,0,0,0,0,0.9717977681370369,0.9459105545321544,0.0,2.117955311936273,0.8294850178357277,1,39.0,1,1,0.9654618414106036,0.9654618414106043
2016-08-30,air_cf22e368c1a71d53,0,0,0,0,0,1,0,1.5797579013027625,1.5115886585180542,0.0,0.25707672427662526,1.57586846883769,1,19.0,1,1,-1.0374095360516096,-1.0374095360516091
2016-08-31,air_cf22e368c1a71d53,0,0,0,0,0,0,1,1.3115401954943542,1.2751858687926034,0.0,0.230867166703954,1.3960170348613135,1,18.0,1,1,-0.5560022610434937,-0.5560022610434933
2016-09-03,air_cf22e368c1a71d53,0,0,1,0,0,0,0,1.2578966543326724,1.1147696900503334,0.0,0.17844805155861176,1.4050096065601325,1,40.0,1,1,1.0042917430374507,1.0042917430374514
2016-09-06,air_cf22e368c1a71d53,0,0,0,0,0,1,0,1.2400154739454452,1.013454208739426,0.0,-1.1582393846476142,1.42299474995777,1,22.0,1,1,-1.0374095360516096,-1.0374095360516091
2016-09-07,air_cf22e368c1a71d53,0,0,0,0,0,0,1,1.17743134259015,1.2329710849130588,0.0,0.204657609131283,1.1981804574872994,1,28.0,1,1,-0.92927034764996,-0.9292703476499595
2016-09-08,air_cf22e368c1a71d53,0,0,0,0,1,0,0,0.8108671446519918,0.675735937703068,0.0,-1.0534011543569297,0.81149987443809,1,32.0,1,1,-0.7643476471918457,-0.7643476471918452
2016-09-09,air_cf22e368c1a71d53,1,0,0,0,0,0,0,0.75722360349031,0.675735937703068,0.0,-1.1582393846476142,0.7305667291487208,1,26.0,1,1,0.7070133563889005,0.7070133563889012
2016-09-10,air_cf22e368c1a71d53,0,0,1,0,0,0,0,0.8198077348456055,0.7770514190139753,0.0,-0.81751513620289,0.9104181631250973,1,39.0,1,1,1.2756835286014363,1.275683528601437
2016-09-13,air_cf22e368c1a71d53,0,0,0,0,0,1,0,0.8466295054264461,0.7263936783585214,0.0,-0.81751513620289,0.9913513084144665,1,20.0,1,1,-1.2211208985872306,-1.2211208985872302
2016-09-14,air_cf22e368c1a71d53,0,0,0,0,0,0,1,0.8823918662009008,0.810823246117611,0.0,-0.319533542322139,0.9463884499203724,1,20.0,1,1,-0.7797961026777956,-0.7797961026777952
2016-09-15,air_cf22e368c1a71d53,0,0,0,0,1,0,0,0.9270948171689688,0.9459105545321544,0.0,0.25707672427662526,0.9463884499203724,1,26.0,1,1,-0.4169661616699442,-0.4169661616699437
2016-09-16,air_cf22e368c1a71d53,1,0,0,0,0,0,0,1.0343818994923322,1.1400985603780605,0.0,1.0957825666021002,0.8294850178357277,1,19.0,1,1,0.6310236564309846,0.6310236564309851
2016-09-21,air_cf22e368c1a71d53,0,0,0,0,0,0,1,0.6141741603924925,0.7179507215826126,0.0,1.829650178636891,0.5057524366782502,1,19.0,1,1,0.06360606169028248,0.06360606169028303
2016-09-22,air_cf22e368c1a71d53,0,0,0,0,1,0,0,0.6231147505861059,0.5913063699439783,1.0,-0.3457430998948101,0.46078957818415606,1,37.0,1,1,-0.6804249565789825,-0.680424956578982
2016-09-23,air_cf22e368c1a71d53,1,0,0,0,0,0,0,0.6141741603924925,0.39711836409807233,0.0,-1.1582393846476142,0.81149987443809,1,22.0,1,1,-0.1426516953383465,-0.14265169533834599
2016-09-24,air_cf22e368c1a71d53,0,0,1,0,0,0,0,0.8198077348456055,0.9374675977562453,0.0,0.8074774333027183,0.6316484404617135,1,49.0,1,1,0.8944824513400228,0.8944824513400235
2016-09-27,air_cf22e368c1a71d53,0,0,0,0,0,1,0,0.9360354073625823,1.1232126468262422,0.0,0.6240105302940204,0.7395593008475394,1,25.0,1,1,-0.8478528119807643,-0.8478528119807639
2016-09-28,air_cf22e368c1a71d53,0,0,0,0,0,0,1,0.8555700956200599,0.844595073221247,0.0,-0.9223533664935744,0.8474701612333653,1,15.0,1,1,-0.7192548582058296,-0.7192548582058291
2016-09-29,air_cf22e368c1a71d53,0,0,0,0,1,0,0,0.5962929800052653,0.5237627157367066,0.0,0.12602893641326976,0.6586261555581701,1,23.0,1,1,-0.5835589654238369,-0.5835589654238365
2016-09-30,air_cf22e368c1a71d53,1,0,0,0,0,0,0,0.6409959309733334,0.7939373325657931,0.0,1.5151354877648378,0.2989232876054172,1,18.0,1,1,0.9708896771218833,0.970889677121884
2016-10-01,air_cf22e368c1a71d53,0,0,1,0,0,0,0,0.7304018329094695,0.8699239435489736,0.0,1.5675546029101801,0.5956781536664384,1,43.0,1,1,1.0088845271008413,1.008884527100842
2016-10-04,air_cf22e368c1a71d53,0,0,0,0,0,1,0,0.5426494388435835,0.625078197047614,0.0,0.755058318157376,0.5417227234735253,1,26.0,1,1,-1.1037961420587998,-1.1037961420587994
2016-10-05,air_cf22e368c1a71d53,0,0,0,0,0,0,1,0.3459564545840842,0.32113175311489156,0.0,0.492962742430665,0.406834147991243,1,29.0,1,1,-1.2933528661296452,-1.2933528661296447
2016-10-06,air_cf22e368c1a71d53,0,0,0,0,1,0,0,0.2923129134224024,0.27047401245943803,0.0,0.17844805155861176,0.2449678574125043,1,23.0,1,1,-0.7668528021355132,-0.7668528021355128
2016-10-07,air_cf22e368c1a71d53,1,0,0,0,0,0,0,0.1313822899373575,0.1353867040448946,0.0,-0.24090486960412572,0.21799014231604774,1,34.0,1,1,0.5437607592265645,0.5437607592265652
2016-10-08,air_cf22e368c1a71d53,0,0,1,0,0,0,0,0.3459564545840842,0.2873599260112559,0.0,-1.1320298270749432,0.2899307159065984,1,44.0,1,1,0.8243381129173312,0.8243381129173318
2016-10-09,air_cf22e368c1a71d53,0,0,0,1,0,0,0,0.3101940938096297,0.3042458395630737,0.0,0.3881245121399807,0.26295300081014183,1,38.0,1,1,0.02477616006343532,0.02477616006343587
2016-10-12,air_cf22e368c1a71d53,0,0,0,0,0,0,1,0.06879815858206215,-0.01658651792146647,0.0,-0.1884857544587835,0.21799014231604774,1,30.0,1,1,-0.859543535051213,-0.8595435350512125
2016-10-13,air_cf22e368c1a71d53,0,0,0,0,1,0,0,0.1135011095501302,0.1438296608208037,0.0,0.44054362728532276,0.11907185362904074,1,25.0,1,1,-0.8215486850722549,-0.8215486850722545
2016-10-14,air_cf22e368c1a71d53,1,0,0,0,0,0,0,0.10456051935651663,0.10161487694125892,0.0,1.5413450453375093,0.038138708339671305,1,31.0,1,1,0.7182865536354045,0.7182865536354052
2016-10-15,air_cf22e368c1a71d53,0,0,1,0,0,0,0,0.16714465071181198,0.4477761047535259,0.0,1.4102972574741537,-0.13272015393788628,1,39.0,1,1,1.2347659978548662,1.2347659978548668
2016-10-18,air_cf22e368c1a71d53,0,0,0,0,0,1,0,0.2833723232287888,0.20293035825216632,0.0,1.0695730090294293,0.1370569970266784,1,23.0,1,1,-1.0048425217839314,-1.004842521783931
2016-10-19,air_cf22e368c1a71d53,0,0,0,0,0,0,1,0.18502583109903914,0.4224472344257993,0.0,1.4627163726194956,-0.04279443694969805,1,29.0,1,1,-0.8528631218680994,-0.852863121868099
2016-10-20,air_cf22e368c1a71d53,0,0,0,0,1,0,0,-0.14577600606466443,0.09317192016534985,0.0,-0.9747724816389164,-0.4744378784930015,1,16.0,1,1,-0.6081929890365678,-0.6081929890365674
2016-10-21,air_cf22e368c1a71d53,1,0,0,0,0,0,0,-0.360350170711391,-0.47250618382055004,0.0,-1.0009820392115876,-0.39350473320363216,1,22.0,1,1,0.7441731547199693,0.7441731547199699
2016-10-22,air_cf22e368c1a71d53,0,0,1,0,0,0,0,-0.1904789570327325,-0.2867611347505531,0.0,-1.1582393846476142,-0.06077958034733571,1,42.0,1,1,1.3516732285593522,1.351673228559353
2016-11-02,air_cf22e368c1a71d53,0,0,0,0,0,0,1,-0.5838649255517313,-0.5822646219073665,0.0,-0.45058133018549446,-0.5104081652882768,1,28.0,1,1,0.07195657816917435,0.0719565781691749
2016-11-03,air_cf22e368c1a71d53,0,0,0,0,1,0,0,-0.6285678765197993,-0.7933385413050903,1.0,-1.1582393846476142,-0.5014155935894581,1,39.0,1,1,-0.4432702885784536,-0.4432702885784531
2016-11-04,air_cf22e368c1a71d53,1,0,0,0,0,0,0,-0.5928055157453449,-0.7595667142014546,0.0,-1.079610711929601,-0.4564527350953638,1,27.0,1,1,-0.3004764567894027,-0.3004764567894022
2016-11-05,air_cf22e368c1a71d53,0,0,1,0,0,0,0,-0.6822114176814811,-0.7511237574255455,0.0,-1.1582393846476142,-0.5014155935894581,1,35.0,1,1,1.0297608182980709,1.0297608182980718
2016-11-08,air_cf22e368c1a71d53,0,0,0,0,0,1,0,-0.35140958051777743,-0.2107745237673725,0.0,-1.1320298270749432,-0.39350473320363216,1,22.0,1,1,-1.5885436236584725,-1.5885436236584722
2016-11-09,air_cf22e368c1a71d53,0,0,0,0,0,0,1,-0.8520826313601396,-0.835553325184635,0.0,-0.7913055786302188,-0.7172373143611097,1,22.0,1,1,-1.2486776029675737,-1.2486776029675732
2016-11-10,air_cf22e368c1a71d53,0,0,0,0,1,0,0,-0.7984390901984579,-0.8439962819605441,0.0,-0.08364752416809923,-0.7172373143611097,1,22.0,1,1,-0.956827052030303,-0.9568270520303027
2016-11-11,air_cf22e368c1a71d53,1,0,0,0,0,0,0,-0.6911520078750946,-0.6920230599941829,0.0,0.8074774333027183,-0.8431333181445733,1,18.0,1,1,0.08824008530301347,0.08824008530301403
2016-11-12,air_cf22e368c1a71d53,0,0,1,0,0,0,0,-0.3961125314858455,-0.2107745237673725,0.0,0.6240105302940204,-0.42947501999890747,1,47.0,1,1,1.6218124366515039,1.6218124366515048
2016-11-15,air_cf22e368c1a71d53,0,0,0,0,0,1,0,-0.32458780993693664,-0.03347243147328447,0.0,-1.0271915967842586,-0.44746016339654504,1,21.0,1,1,-1.358069368841057,-1.3580693688410568
2016-11-16,air_cf22e368c1a71d53,0,0,0,0,0,0,1,-0.7805579098112307,-0.8946540226159978,0.0,-0.6864673483395345,-0.5913413105776463,1,26.0,1,1,-0.7171672290861066,-0.7171672290861062
2016-11-17,air_cf22e368c1a71d53,0,0,0,0,1,0,0,-0.7984390901984579,-0.860882195512362,0.0,-0.10985708174077023,-0.6902595992646533,1,25.0,1,1,-0.662471346149365,-0.6624713461493645
2016-11-18,air_cf22e368c1a71d53,1,0,0,0,0,0,0,-0.3871719412922319,-0.24454635087100834,0.0,-0.45058133018549446,-0.6722744558670156,1,26.0,1,1,0.7612917135016976,0.7612917135016982
2016-11-19,air_cf22e368c1a71d53,0,0,1,0,0,0,0,-0.0027265629668466332,0.11850079049307677,0.0,-0.08364752416809923,-0.03380186525087926,1,44.0,1,1,1.3186886884677294,1.3186886884677302
2016-11-22,air_cf22e368c1a71d53,0,0,0,0,0,1,0,-0.8342014509729124,-0.9199828929437246,0.0,-1.1582393846476142,-0.7352224577587473,1,21.0,1,1,0.3867710494233976,0.3867710494233982
2016-11-23,air_cf22e368c1a71d53,0,0,0,0,0,0,1,-1.3080527312344337,-1.2492582072041738,1.0,-0.5030004453308368,-1.1848510426996883,1,40.0,1,1,-0.5747909231210004,-0.5747909231209999
2016-11-24,air_cf22e368c1a71d53,0,0,0,0,1,0,0,-1.1560626979430024,-1.1817145529969022,0.0,0.204657609131283,-1.1308956125067757,1,24.0,1,1,-1.5977291917852534,-1.5977291917852532
2016-11-25,air_cf22e368c1a71d53,1,0,0,0,0,0,0,-1.0219538450387982,-1.0044124607028142,0.0,0.30949583942196723,-0.9780218936268557,1,27.0,1,1,0.6122349943534778,0.6122349943534785
2016-11-26,air_cf22e368c1a71d53,0,0,1,0,0,0,0,-0.7894985000048443,-0.869325152288271,0.0,0.04740026369525627,-0.6992521709634721,1,41.0,1,1,1.6706629580530215,1.6706629580530221
2016-12-07,air_cf22e368c1a71d53,0,0,0,0,0,0,1,-1.2901715508472065,-1.3168018614114456,0.0,0.7026392030120338,-1.1758584710008697,1,18.0,1,1,-0.5322032890786519,-0.5322032890786514
2016-12-08,air_cf22e368c1a71d53,0,0,0,0,1,0,0,-1.0666567960068662,-1.1901575097728112,0.0,-0.7126769059122054,-1.0949253257115001,1,33.0,1,1,-0.34640429742330797,-0.3464042974233075
2016-12-09,air_cf22e368c1a71d53,1,0,0,0,0,0,0,-0.8699638117473669,-0.9368688064955426,0.0,-1.1582393846476142,-0.7801853162528414,1,20.0,1,1,1.603441300397942,1.6034413003979426
2016-12-10,air_cf22e368c1a71d53,0,0,1,0,0,0,0,-1.0755973862004797,-1.1141708987896306,0.0,-1.1582393846476142,-1.0229847521209496,1,29.0,1,1,2.418034182913843,2.418034182913844
2016-12-13,air_cf22e368c1a71d53,0,0,0,0,0,1,0,-0.8252608607792988,-0.5231639244760038,0.0,-0.5030004453308368,-1.058955038916225,1,23.0,1,1,-0.804012600466582,-0.8040126004665816
2016-12-14,air_cf22e368c1a71d53,0,0,0,0,0,0,1,-1.0219538450387982,-1.03818428780645,0.0,-0.607838675621521,-0.9600367502292179,1,27.0,1,1,-0.07459498603537784,-0.07459498603537731
2016-12-15,air_cf22e368c1a71d53,0,0,0,0,1,0,0,-1.2454685998791384,-1.240815250428265,0.0,0.2832862818492963,-1.112910469109138,1,21.0,1,1,0.03771946060571771,0.03771946060571826
2016-12-16,air_cf22e368c1a71d53,1,0,0,0,0,0,0,-1.3169933214280474,-1.3252448181873544,0.0,-0.057437966595427985,-1.3826876200737024,1,23.0,1,1,1.7946681277645655,1.7946681277645664
2016-12-21,air_cf22e368c1a71d53,0,0,0,0,0,0,1,-0.6017461059389585,-0.7004660167700919,0.0,-0.9485629240662454,-0.48343045019182035,1,23.0,1,1,0.5896885998604698,0.5896885998604704
2016-12-22,air_cf22e368c1a71d53,0,0,0,0,1,0,0,-0.8163202705856851,-0.8777681090641798,0.0,-1.1582393846476142,-0.6273115973729215,1,16.0,1,1,1.8122042123702384,1.8122042123702393
2016-12-23,air_cf22e368c1a71d53,1,0,0,0,0,0,0,-0.9683103038771166,-1.0803990716859948,1.0,-1.1582393846476142,-0.9150738917351238,1,25.0,1,1,1.2639928055309877,1.2639928055309884
2016-12-24,air_cf22e368c1a71d53,0,0,1,0,0,0,0,-1.236528009685525,-1.2661441207559918,0.0,0.5191723000033363,-1.1938436143985074,1,27.0,1,1,1.5307918070315827,1.5307918070315836
2016-12-27,air_cf22e368c1a71d53,0,0,0,0,0,1,0,-1.0666567960068662,-1.0888420284619038,0.0,-1.1582393846476142,-1.1938436143985074,1,22.0,1,1,0.36672980987405707,0.3667298098740577
2016-12-28,air_cf22e368c1a71d53,0,0,0,0,0,0,1,-1.415339813557797,-1.3927884723946262,0.0,-0.6602577907668633,-1.2927619030855142,1,21.0,1,1,1.668992854757243,1.668992854757244
2016-12-29,air_cf22e368c1a71d53,0,0,0,0,1,0,0,-1.165003288136616,-1.1563856826691754,1.0,-1.1582393846476142,-1.058955038916225,1,32.0,1,1,1.1967711478759082,1.1967711478759089
2017-01-06,air_cf22e368c1a71d53,1,0,0,0,0,0,0,-1.2275874194919112,-1.207043423324629,0.0,0.09981937884059851,-1.2028361860973262,1,19.0,1,1,-0.3497445040148647,-0.34974450401486423
2017-01-07,air_cf22e368c1a71d53,0,0,1,0,0,0,0,-0.9504291234898893,-0.8102244548569083,0.0,-0.031228409022756982,-1.112910469109138,1,36.0,1,1,0.5358277685716173,0.535827768571618
2017-01-10,air_cf22e368c1a71d53,0,0,0,0,0,1,0,-1.2186468292982975,-1.1394997691173576,0.0,-0.3457430998948101,-1.2747767596878767,1,25.0,1,1,-1.629043628581098,-1.6290436285810976
2017-01-11,air_cf22e368c1a71d53,0,0,0,0,0,0,1,-1.6030922076236829,-1.6714060459996218,0.0,-0.7913055786302188,-1.4366430502666154,1,21.0,1,1,-1.2674662650450803,-1.26746626504508
2017-01-12,air_cf22e368c1a71d53,0,0,0,0,1,0,0,-1.6120327978172966,-1.7305067434309844,0.0,-1.079610711929601,-1.4905984804595285,1,17.0,1,1,-1.2829147205310303,-1.28291472053103
2017-01-13,air_cf22e368c1a71d53,1,0,0,0,0,0,0,-1.5673298468492285,-1.5109898672573514,0.0,0.17844805155861176,-1.607501912544173,1,27.0,1,1,0.4757040499235959,0.4757040499235965
2017-01-14,air_cf22e368c1a71d53,0,0,1,0,0,0,0,-1.5315674860747739,-1.5278757808091696,0.0,0.04740026369525627,-1.5895167691465355,1,35.0,1,1,0.9804927710726089,0.9804927710726097
2017-01-17,air_cf22e368c1a71d53,0,0,0,0,0,1,0,-1.1113597469749343,-1.1310568123414486,0.0,-0.42437177261282344,-1.1848510426996883,1,29.0,1,1,-1.2653786359253574,-1.2653786359253572
2017-01-18,air_cf22e368c1a71d53,0,0,0,0,0,0,1,-1.0577162058132528,-1.1141708987896306,0.0,-1.1582393846476142,-0.9600367502292179,1,20.0,1,1,-0.7969146614595239,-0.7969146614595235
2017-01-19,air_cf22e368c1a71d53,0,0,0,0,1,0,0,-1.0755973862004797,-1.0635131581341768,0.0,-0.9223533664935744,-1.0319773238197685,1,33.0,1,1,-0.8077703328820833,-0.8077703328820829
2017-01-20,air_cf22e368c1a71d53,1,0,0,0,0,0,0,-1.2007656489110703,-1.1986004665487202,0.0,-0.5292100029035078,-1.1848510426996883,1,23.0,1,1,0.5157865290222768,0.5157865290222774
2017-01-21,air_cf22e368c1a71d53,0,0,1,0,0,0,0,-1.281230960653593,-1.257701163980083,0.0,-0.005018851450085744,-1.3826876200737024,1,44.0,1,1,1.5358021169189178,1.5358021169189187
2017-01-24,air_cf22e368c1a71d53,0,0,0,0,0,1,0,-1.6567357487853647,-1.5278757808091696,0.0,-0.10985708174077023,-1.7064202012311802,1,17.0,1,1,-1.1346930530306998,-1.1346930530306993
2017-01-25,air_cf22e368c1a71d53,0,0,0,0,0,0,1,-1.3348745018152746,-1.2914729910837188,0.0,-0.10985708174077023,-1.3557099049772463,1,23.0,1,1,-0.7071466093114364,-0.707146609311436
2017-01-26,air_cf22e368c1a71d53,0,0,0,0,1,0,0,-1.0577162058132528,-1.0212983742546322,0.0,0.6240105302940204,-1.0319773238197685,1,26.0,1,1,-0.5568373126913829,-0.5568373126913825
2017-01-27,air_cf22e368c1a71d53,1,0,0,0,0,0,0,-0.7805579098112307,-0.7089089735460007,0.0,-1.1058202695022719,-1.0319773238197685,1,19.0,1,1,1.0118072078684535,1.0118072078684541
2017-01-28,air_cf22e368c1a71d53,0,0,1,0,0,0,0,-1.2275874194919112,-1.2914729910837188,0.0,-1.1582393846476142,-1.0679476106150438,1,41.0,1,1,1.8276526678561884,1.8276526678561893
2017-01-31,air_cf22e368c1a71d53,0,0,0,0,0,1,0,-1.2901715508472065,-1.2661441207559918,0.0,0.25707672427662526,-1.2477990445914202,1,27.0,1,1,-1.1042136678827446,-1.104213667882744
2017-02-07,air_cf22e368c1a71d53,0,0,0,0,0,1,0,-1.1203003371685478,-1.2661441207559918,0.0,-0.8961438089209032,-0.9600367502292179,1,35.0,1,1,-1.2361518282492359,-1.2361518282492356
2017-02-08,air_cf22e368c1a71d53,0,0,0,0,0,0,1,-0.9504291234898893,-1.0803990716859948,0.0,-1.1058202695022719,-0.9060813200363049,1,28.0,1,1,-0.7180022807339959,-0.7180022807339954
2017-02-09,air_cf22e368c1a71d53,0,0,0,0,1,0,0,-0.9236073529090485,-0.869325152288271,0.0,0.3881245121399807,-1.1039178974103192,1,26.0,1,1,-1.0670538695516756,-1.0670538695516754
