visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Creative cuisine,Tōkyō-to Shinjuku-ku Kabukichō,total_area_visitors,total_genre_visitors
2016-08-11,air_90213bcae4afa274,0,0,0,0,1,0,0,1.3125818709018862,1.3753938132509271,1.0,-0.02744741441620438,1.4043540680115687,1,19.0,1,1,0.3765360629465187,0.3765360629465187
2016-08-12,air_90213bcae4afa274,1,0,0,0,0,0,0,1.2422081354295071,1.3517635505672407,0.0,0.13119360468662686,1.2931956667894402,1,26.0,1,1,-0.05435194771752432,-0.05435194771752428
2016-08-15,air_90213bcae4afa274,0,1,0,0,0,0,0,1.2304791795174441,1.2217971058069677,1.0,-1.1379345481360237,1.3154273470338658,1,26.0,1,1,-1.4450291323499722,-1.445029132349972
2016-08-16,air_90213bcae4afa274,0,0,0,0,0,1,0,1.2656660472536332,1.4935451266693573,0.0,-0.7677721702294174,1.237616466178376,1,23.0,1,1,-1.3277832101349494,-1.3277832101349492
2016-08-17,air_90213bcae4afa274,0,0,0,0,0,0,1,1.47678725367077,1.635326702771473,0.0,1.321001247957862,1.159805585322886,1,28.0,1,1,-0.827361340239284,-0.8273613402392838
2016-08-18,air_90213bcae4afa274,0,0,0,0,1,0,0,1.2656660472536332,1.316318156541712,0.0,-1.0321738687341362,1.4043540680115687,1,20.0,1,1,-0.5529245128463913,-0.5529245128463911
2016-08-19,air_90213bcae4afa274,1,0,0,0,0,0,0,1.3477687386380757,1.3990240759346126,0.0,0.5013559825932333,1.3821223877671431,1,34.0,1,1,0.7719174220880312,0.771917422088031
2016-08-20,air_90213bcae4afa274,0,0,1,0,0,0,0,1.1249185763088756,1.1272760550722234,0.0,-0.8999730194817768,1.2820798266672275,1,19.0,1,1,0.655041360826368,0.6550413608263679
2016-08-22,air_90213bcae4afa274,0,1,0,0,0,0,0,1.1249185763088756,0.926418822260892,0.0,-1.323015737089327,1.1820372655673115,1,15.0,1,1,-1.996861674762635,-1.9968616747626347
2016-08-23,air_90213bcae4afa274,0,0,0,0,0,1,0,1.2539370913415704,1.1745365804395953,0.0,-0.8735328496313048,1.2931956667894402,1,35.0,1,1,-0.617280318730978,-0.6172803187309778
2016-08-24,air_90213bcae4afa274,0,0,0,0,0,0,1,1.2187502236053809,1.2690576311743396,0.0,-0.8206525099303611,1.2153847859339502,1,20.0,1,1,-0.42828137156417456,-0.42828137156417445
2016-08-25,air_90213bcae4afa274,0,0,0,0,1,0,0,1.3946845622863282,1.4462846013019854,0.0,1.8233644751168276,1.2153847859339502,1,41.0,1,1,-0.29956975979500117,-0.2995697597950011
2016-08-26,air_90213bcae4afa274,1,0,0,0,0,0,0,1.4298714300225177,1.4580997326438276,0.0,1.3738815876588053,1.2709639865450146,1,38.0,1,1,1.0681760457291458,1.0681760457291456
2016-08-27,air_90213bcae4afa274,0,0,1,0,0,0,0,0.9607131935399916,0.7728221148169326,0.0,-1.323015737089327,1.004183823611906,1,23.0,1,1,1.130682546846934,1.1306825468469337
2016-08-29,air_90213bcae4afa274,0,1,0,0,0,0,0,1.1131896203968128,1.1390911864140665,0.0,-0.6355713209770578,1.0597630242229703,1,28.0,1,1,-1.4302346942155846,-1.4302346942155841
2016-08-30,air_90213bcae4afa274,0,0,0,0,0,1,0,1.054544840836497,0.902788559577206,0.0,-1.1643747179864958,1.1042263847118217,1,15.0,1,1,-0.6435404464195162,-0.643540446419516
2016-08-31,air_90213bcae4afa274,0,0,0,0,0,0,1,1.2539370913415704,1.2572424998324967,0.0,1.6647234560139965,1.1042263847118217,1,31.0,1,1,-0.2170907671957895,-0.21709076719578943
2016-09-01,air_90213bcae4afa274,0,0,0,0,1,0,0,1.2773950031656967,1.422654338618299,0.0,1.3474414178083336,1.0486471841007574,1,35.0,1,1,-0.607663933943626,-0.6076639339436258
2016-09-02,air_90213bcae4afa274,1,0,0,0,0,0,0,1.2422081354295071,1.1036457923885374,0.0,-0.02744741441620438,1.159805585322886,1,31.0,1,1,0.5873568063615441,0.587356806361544
2016-09-03,air_90213bcae4afa274,0,0,1,0,0,0,0,1.300852914989823,1.422654338618299,0.0,0.6335568318455929,1.3376590272782918,1,28.0,1,1,1.1650796155093854,1.1650796155093852
2016-09-05,air_90213bcae4afa274,0,1,0,0,0,0,0,1.4416003859345805,1.481729995327514,0.0,1.2152405685559742,1.3598907075227176,1,31.0,1,1,-1.3399886215958192,-1.339988621595819
2016-09-06,air_90213bcae4afa274,0,0,0,0,0,1,0,1.4885162095828335,1.4108392072764557,0.0,1.2152405685559742,1.4821649488670587,1,44.0,1,1,-0.6435404464195162,-0.643540446419516
2016-09-07,air_90213bcae4afa274,0,0,0,0,0,0,1,1.28912395907776,1.1627214490977524,0.0,-0.7148918305284736,1.4265857482559945,1,31.0,1,1,-0.5477464594993556,-0.5477464594993554
2016-09-08,air_90213bcae4afa274,0,0,0,0,1,0,0,1.2070212676933176,1.1745365804395953,0.0,-0.9792935290331924,1.3487748674005045,1,58.0,1,1,-0.4016513829222766,-0.4016513829222765
2016-09-09,air_90213bcae4afa274,1,0,0,0,0,0,0,1.2773950031656967,1.422654338618299,0.0,0.07831326498568303,1.1153422248340346,1,25.0,1,1,0.9017386167172836,0.9017386167172835
2016-09-10,air_90213bcae4afa274,0,0,1,0,0,0,0,1.2304791795174441,1.2690576311743396,0.0,-0.23896877321997967,1.1931531056895246,1,18.0,1,1,1.4054892351931862,1.405489235193186
2016-09-12,air_90213bcae4afa274,0,1,0,0,0,0,0,1.007629017188244,0.8555280342098337,0.0,-1.2436952275379114,1.1042263847118217,1,22.0,1,1,-1.3189065472543167,-1.3189065472543164
2016-09-13,air_90213bcae4afa274,0,0,0,0,0,1,0,0.7613209430349183,0.4065530432197987,0.0,-1.323015737089327,0.9819521433674799,1,34.0,1,1,-0.8062792658977814,-0.8062792658977812
2016-09-14,air_90213bcae4afa274,0,0,0,0,0,0,1,0.8199657225952339,0.7255615894495607,0.0,-1.2436952275379114,0.8930254223897774,1,25.0,1,1,-0.4153362381965853,-0.41533623819658516
2016-09-15,air_90213bcae4afa274,0,0,0,0,1,0,0,0.9372552817158655,0.7019313267658743,0.0,-1.2965755672388553,1.070878864345183,1,33.0,1,1,-0.09392706972701154,-0.09392706972701148
2016-09-16,air_90213bcae4afa274,1,0,0,0,0,0,0,0.7965078107711073,0.4656286999290138,0.0,-1.323015737089327,1.0375313439785443,1,32.0,1,1,0.8344239232058194,0.8344239232058193
2016-09-17,air_90213bcae4afa274,0,0,1,0,0,0,0,1.078002752660623,1.056385267021165,0.0,0.07831326498568303,1.004183823611906,1,17.0,1,1,1.2919419225117603,1.29194192251176
2016-09-19,air_90213bcae4afa274,0,1,0,0,0,0,0,0.6088445161780972,0.2884017298013684,1.0,-1.323015737089327,0.7374036606787971,1,18.0,1,1,-1.3218654348811942,-1.321865434881194
2016-09-20,air_90213bcae4afa274,0,0,0,0,0,1,0,0.350807486112708,-0.04242194777023594,0.0,-1.323015737089327,0.5595502187233916,1,6.0,1,1,-1.8008353694819974,-1.8008353694819972
2016-09-21,air_90213bcae4afa274,0,0,0,0,0,0,1,0.4680970452333395,0.32384712382689756,0.0,-1.2965755672388553,0.5595502187233916,1,29.0,1,1,0.3317828875899958,0.33178288758999575
2016-09-22,air_90213bcae4afa274,0,0,0,0,1,0,0,0.38599435384889713,0.052099102964507926,1.0,-1.323015737089327,0.6151294193344559,1,4.0,1,1,-0.3273093312969782,-0.3273093312969781
2016-09-23,air_90213bcae4afa274,1,0,0,0,0,0,0,0.5501997366177814,0.19388067906662457,0.0,-1.323015737089327,0.7596353409232227,1,23.0,1,1,0.14907157663030715,0.14907157663030715
2016-09-24,air_90213bcae4afa274,0,0,1,0,0,0,0,0.667489295738413,0.4065530432197987,0.0,-1.323015737089327,0.915257102634203,1,19.0,1,1,1.067806184775786,1.0678061847757858
2016-09-26,air_90213bcae4afa274,0,1,0,0,0,0,0,1.089731708572686,1.1390911864140665,0.0,-0.5033704717246984,1.0375313439785443,1,49.0,1,1,-1.092921504751544,-1.0929215047515437
2016-09-27,air_90213bcae4afa274,0,0,0,0,0,1,0,1.1131896203968128,1.1036457923885374,0.0,-0.7148918305284736,1.1375739050784603,1,15.0,1,1,-0.4756235735942153,-0.4756235735942152
2016-09-28,air_90213bcae4afa274,0,0,0,0,0,0,1,1.2187502236053809,1.1981668431232817,0.0,-0.7677721702294174,1.2709639865450146,1,19.0,1,1,-0.3617063999594297,-0.3617063999594296
2016-09-29,air_90213bcae4afa274,0,0,0,0,1,0,0,0.9959000612761812,0.8791582968935197,0.0,-1.1379345481360237,1.0152996637341187,1,47.0,1,1,-0.24150159011752928,-0.2415015901175292
2016-09-30,air_90213bcae4afa274,1,0,0,0,0,0,0,0.6205734720901601,0.5010740939545429,0.0,-0.6884516606780017,0.6929403001899458,1,57.0,1,1,1.13549073924061,1.1354907392406097
2016-10-01,air_90213bcae4afa274,0,0,1,0,0,0,0,0.42118122158508664,0.1584352850410954,0.0,-1.323015737089327,0.5595502187233916,1,13.0,1,1,1.1691480859963421,1.169148085996342
2016-10-02,air_90213bcae4afa274,0,0,0,1,0,0,0,0.8199657225952339,0.8437129028679909,0.0,1.0830397193036148,0.6707086199455202,1,22.0,1,1,-0.4652674669001439,-0.4652674669001438
2016-10-03,air_90213bcae4afa274,0,1,0,0,0,0,0,0.7730498989469811,0.7137464581077175,0.0,-1.323015737089327,0.8374462217787131,1,67.0,1,1,-1.5356450659230971,-1.535645065923097
2016-10-04,air_90213bcae4afa274,0,0,0,0,0,1,0,1.0310869290123703,1.3635786819090838,0.0,0.3162747936399301,0.7929828612898614,1,33.0,1,1,-0.7023483380037076,-0.7023483380037073
2016-10-05,air_90213bcae4afa274,0,0,0,0,0,0,1,0.9255263258038021,0.7019313267658743,0.0,-1.1379345481360237,0.993067983489693,1,17.0,1,1,-0.8702652108290084,-0.8702652108290082
2016-10-06,air_90213bcae4afa274,0,0,0,0,1,0,0,1.160105444045065,1.2808727625161829,0.0,0.8715183604998399,0.9819521433674799,1,38.0,1,1,-0.40387054864243477,-0.40387054864243466
2016-10-07,air_90213bcae4afa274,1,0,0,0,0,0,0,0.6205734720901601,0.5247043566382289,0.0,0.21051411423804248,0.7151719804343715,1,37.0,1,1,0.7571229839536434,0.7571229839536433
2016-10-08,air_90213bcae4afa274,0,0,1,0,0,0,0,0.5971155602660339,0.5719648820056012,0.0,-1.270135397388383,0.6262452594566685,1,5.0,1,1,1.0056695446113575,1.0056695446113573
2016-10-09,air_90213bcae4afa274,0,0,0,1,0,0,0,0.7261340752987286,0.6192254073729732,0.0,-1.323015737089327,0.6707086199455202,1,31.0,1,1,0.2973858189275443,0.2973858189275443
2016-10-10,air_90213bcae4afa274,0,1,0,0,0,0,0,0.26870479472826564,-0.10149760447945107,1.0,-1.323015737089327,0.5373185384789655,1,22.0,1,1,-0.799621768737307,-0.7996217687373067
2016-10-11,air_90213bcae4afa274,0,0,0,0,0,1,0,0.17487314743176077,-0.04242194777023594,0.0,-1.270135397388383,0.40392845701241126,1,49.0,1,1,-1.185756604044827,-1.1857566040448269
2016-10-12,air_90213bcae4afa274,0,0,0,0,0,0,1,0.21006001516794987,0.32384712382689756,0.0,0.8450781906493676,0.12603245395708976,1,34.0,1,1,-0.48597968028828675,-0.48597968028828664
2016-10-13,air_90213bcae4afa274,0,0,0,0,1,0,0,0.04585463239906595,-0.2669094432652537,0.0,-1.323015737089327,0.3038858959124957,1,51.0,1,1,-0.45232233353255463,-0.4523223335325545
2016-10-14,air_90213bcae4afa274,1,0,0,0,0,0,0,-0.05970597080950243,-0.11331273582129425,0.0,-0.2654089430704515,0.003758212612748322,1,42.0,1,1,0.9117248624579953,0.9117248624579952
2016-10-15,air_90213bcae4afa274,0,0,1,0,0,0,0,0.06931254422319216,0.26477146711768246,0.0,1.532522606761637,-0.08516850836495445,1,27.0,1,1,1.3692428617639363,1.369242861763936
2016-10-17,air_90213bcae4afa274,0,1,0,0,0,0,0,0.16314419151969745,-0.11331273582129425,0.0,-1.323015737089327,0.34834925640134695,1,12.0,1,1,-1.4032348446203269,-1.4032348446203267
2016-10-18,air_90213bcae4afa274,0,0,0,0,0,1,0,0.5619286925298443,0.6901161954240315,0.0,0.2369542840885145,0.45950765762347556,1,39.0,1,1,-0.6146912920574601,-0.61469129205746
2016-10-19,air_90213bcae4afa274,0,0,0,0,0,0,1,0.5501997366177814,0.4065530432197987,0.0,-0.8206525099303611,0.6484769397010941,1,30.0,1,1,-0.48006190503453167,-0.4800619050345315
2016-10-20,air_90213bcae4afa274,0,0,0,0,1,0,0,0.6792182516504759,0.8555280342098337,0.0,1.321001247957862,0.49285517799011425,1,24.0,1,1,-0.2633233863657512,-0.26332338636575114
2016-10-21,air_90213bcae4afa274,1,0,0,0,0,0,0,0.2452468829041394,0.11117475967372305,0.0,-0.02744741441620438,0.3150017360347085,1,21.0,1,1,0.9346562415662963,0.9346562415662962
2016-10-22,air_90213bcae4afa274,0,0,1,0,0,0,0,0.06931254422319216,-0.2550943119234105,0.0,-1.2965755672388553,0.23719085517921837,1,26.0,1,1,1.4728039287046506,1.4728039287046504
2016-10-24,air_90213bcae4afa274,0,1,0,0,0,0,0,-0.1418086621939444,-0.1605732611886662,0.0,1.2681209082569183,-0.07405266824274162,1,27.0,1,1,-1.2397563032353422,-1.239756303235342
2016-10-25,air_90213bcae4afa274,0,0,0,0,0,1,0,-0.24736926540251278,-0.3850607566836839,0.0,-0.6884516606780017,-0.28525363056478603,1,38.0,1,1,-0.5784449186282101,-0.57844491862821
2016-10-26,air_90213bcae4afa274,0,0,0,0,0,0,1,0.350807486112708,0.6192254073729732,0.0,1.2152405685559742,0.003758212612748322,1,49.0,1,1,-0.1934196661807691,-0.19341966618076906
2016-10-27,air_90213bcae4afa274,0,0,0,0,1,0,0,0.33907853020064466,0.33566225516874076,0.0,0.6864371715465364,0.07045325334602545,1,49.0,1,1,-0.18010467185982015,-0.18010467185982007
2016-10-28,air_90213bcae4afa274,1,0,0,0,0,0,0,-0.4584904718196495,-0.6686239088879163,0.0,-1.323015737089327,-0.2741377904425732,1,40.0,1,1,0.8384923936927761,0.8384923936927758
2016-10-29,air_90213bcae4afa274,0,0,1,0,0,0,0,-0.07143492672156554,0.04028397162266515,0.0,-1.323015737089327,-0.10740018860938029,1,21.0,1,1,1.6510769082240229,1.6510769082240226
2016-10-31,air_90213bcae4afa274,0,1,0,0,0,0,0,-0.21218239766632324,-0.1605732611886662,0.0,-0.29184911292092336,-0.30748531080921165,1,23.0,1,1,-1.0729490132701205,-1.0729490132701203
2016-11-01,air_90213bcae4afa274,0,0,0,0,0,1,0,-0.3177430008748916,-0.4795818074184282,0.0,-0.4504901320237547,-0.09628434848716746,1,16.0,1,1,-0.7940738544369115,-0.7940738544369114
2016-11-02,air_90213bcae4afa274,0,0,0,0,0,0,1,-0.6109668986764704,-0.9758173237758352,0.0,-1.323015737089327,-0.4408753922757661,1,55.0,1,1,0.3391801066571897,0.3391801066571896
2016-11-03,air_90213bcae4afa274,0,0,0,0,1,0,0,-0.3763877804352074,-0.12512786716313745,1.0,1.1888003987055022,-0.4631070725201918,1,15.0,1,1,-0.11722830978867224,-0.11722830978867219
2016-11-04,air_90213bcae4afa274,1,0,0,0,0,0,0,-0.24736926540251278,-0.19601865521419534,0.0,1.1094798891540865,-0.45199123239797895,1,40.0,1,1,0.009264136260342974,0.009264136260343007
2016-11-05,air_90213bcae4afa274,0,0,1,0,0,0,0,-0.17699552993013393,-0.11331273582129425,0.0,0.47491581274276135,-0.15186354909823177,1,25.0,1,1,1.1876411336643267,1.1876411336643267
2016-11-06,air_90213bcae4afa274,0,0,0,1,0,0,0,-0.1535376181060075,0.04028397162266515,0.0,1.1888003987055022,-0.29636947068699887,1,4.0,1,1,-0.5499656252195138,-0.5499656252195136
2016-11-07,air_90213bcae4afa274,0,1,0,0,0,0,0,-0.5992379427644072,-0.7158844342552885,0.0,0.8979585303503117,-0.48533875276461763,1,11.0,1,1,-1.308920301513605,-1.3089203015136046
2016-11-08,air_90213bcae4afa274,0,0,0,0,0,1,0,-0.7282564577971018,-0.8104054849900327,0.0,-0.847092679780833,-0.7187713953310877,1,30.0,1,1,-1.1317569048543117,-1.1317569048543115
2016-11-09,air_90213bcae4afa274,0,0,0,0,0,0,1,-0.6696116782367861,-0.6922541715716025,0.0,0.2633944539389863,-0.518686273131256,1,42.0,1,1,-0.8306900888195212,-0.830690088819521
2016-11-10,air_90213bcae4afa274,0,0,0,0,1,0,0,-0.7634433255332914,-0.8812962730410909,0.0,-1.1908148878369675,-0.5520337934978947,1,28.0,1,1,-0.5721572824210953,-0.5721572824210952
2016-11-11,air_90213bcae4afa274,1,0,0,0,0,0,0,-0.8338170610056702,-0.9876324551176782,0.0,-1.323015737089327,-0.763234755819939,1,49.0,1,1,0.3536046838382177,0.3536046838382177
2016-11-12,air_90213bcae4afa274,0,0,1,0,0,0,0,-0.2942850890507654,-0.19601865521419534,0.0,0.3427149634904019,-0.28525363056478603,1,11.0,1,1,1.7121039655283723,1.712103965528372
2016-11-14,air_90213bcae4afa274,0,1,0,0,0,0,0,-0.2825561331387023,-0.44413641339289905,0.0,-1.323015737089327,-0.11851602873159311,1,19.0,1,1,-1.4165498389412758,-1.4165498389412756
2016-11-15,air_90213bcae4afa274,0,0,0,0,0,1,0,-0.09489283854569175,-0.13694299850498023,0.0,-0.8999730194817768,0.014874052734961144,1,17.0,1,1,-0.927593658599761,-0.9275936585997607
2016-11-16,air_90213bcae4afa274,0,0,0,0,0,0,1,-0.42330360408346,-0.6686239088879163,0.0,-1.1643747179864958,-0.20744274970929608,1,25.0,1,1,-0.35985709519263126,-0.35985709519263115
2016-11-17,air_90213bcae4afa274,0,0,0,0,1,0,0,-0.4115746481713969,-0.2550943119234105,0.0,0.8186380207988958,-0.529802113253469,1,31.0,1,1,-0.3114053103025114,-0.3114053103025113
2016-11-18,air_90213bcae4afa274,1,0,0,0,0,0,0,-0.5640510750282177,-0.5622877268113293,0.0,1.0565995494531428,-0.7187713953310877,1,31.0,1,1,0.9498205406540438,0.9498205406540436
2016-11-19,air_90213bcae4afa274,0,0,1,0,0,0,0,-0.7399854137091649,-0.9994475864595211,0.0,-1.323015737089327,-0.518686273131256,1,24.0,1,1,1.4435849133892347,1.4435849133892344
2016-11-21,air_90213bcae4afa274,0,1,0,0,0,0,0,-0.4115746481713969,-0.6804390402297595,0.0,-1.323015737089327,-0.2630219503203604,1,27.0,1,1,-1.315947659627439,-1.3159476596274389
2016-11-22,air_90213bcae4afa274,0,0,0,0,0,1,0,-0.24736926540251278,-0.13694299850498023,0.0,0.4484756428922895,-0.25190611019814735,1,31.0,1,1,0.6180552654903986,0.6180552654903986
2016-11-23,air_90213bcae4afa274,0,0,0,0,0,0,1,-0.5523221191161546,-0.6804390402297595,1.0,-1.2965755672388553,-0.45199123239797895,1,7.0,1,1,-0.2337345100969757,-0.23373451009697563
2016-11-24,air_90213bcae4afa274,0,0,0,0,1,0,0,-1.5610123275535854,-1.401162052082184,0.0,-1.323015737089327,-1.2967950816861564,1,15.0,1,1,-1.139893845828225,-1.1398938458282248
2016-11-25,air_90213bcae4afa274,1,0,0,0,0,0,0,-1.2326015620158173,-1.1412291625616373,0.0,1.1359200590045588,-1.3634901224194336,1,34.0,1,1,0.8177801803046332,0.8177801803046331
2016-11-26,air_90213bcae4afa274,0,0,1,0,0,0,0,-0.9159197523901121,-0.8694811416992478,0.0,0.3955953031913457,-1.0411307588752607,1,9.0,1,1,1.7553776970714565,1.755377697071456
2016-11-27,air_90213bcae4afa274,0,0,0,1,0,0,0,-0.6461537664126599,-0.7867752223063466,0.0,-1.1908148878369675,-0.4408753922757661,1,25.0,1,1,-0.5311027165981693,-0.5311027165981692
2016-11-28,air_90213bcae4afa274,0,1,0,0,0,0,0,-0.5875089868523441,-0.7631449596226606,0.0,-0.4504901320237547,-0.3519486712980632,1,39.0,1,1,-1.2708246233175566,-1.2708246233175562
2016-11-29,air_90213bcae4afa274,0,0,0,0,0,1,0,-0.657882722324723,-0.7276995655971314,0.0,0.18407394438757066,-0.5631496336201075,1,19.0,1,1,-0.6339240616321642,-0.6339240616321641
2016-11-30,air_90213bcae4afa274,0,0,0,0,0,0,1,-0.8572749728297965,-1.023077849143207,0.0,-0.02744741441620438,-0.8632773169198549,1,15.0,1,1,-0.3979527733886797,-0.39795277338867957
