visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Yakiniku/Korean food,Tōkyō-to Shibuya-ku Shibuya,total_area_visitors,total_genre_visitors
2016-08-02,air_08f994758a1e76d4,0,0,0,0,0,1,0,1.1112930264023608,1.0147279263913533,0.0,-0.8902815020417975,1.0754886152806993,1,25.0,1,1,-0.8000246084823641,-0.8000246084823647
2016-08-03,air_08f994758a1e76d4,0,0,0,0,0,0,1,1.2153669649919394,1.3160073656523885,0.0,-0.24960321464127305,1.1747022307289186,1,40.0,1,1,-0.33647828872534985,-0.3364782887253503
2016-08-04,air_08f994758a1e76d4,0,0,0,0,1,0,0,1.3656959873991084,1.431884073060479,0.0,0.9249736455930221,1.2849395812269402,1,28.0,1,1,-0.20530045052025284,-0.20530045052025325
2016-08-05,air_08f994758a1e76d4,1,0,0,0,0,0,0,1.4350786131254936,1.478234756023715,0.0,1.5389570043518583,1.306987051326545,1,41.0,1,1,0.8829755151167542,0.8829755151167539
2016-08-06,air_08f994758a1e76d4,0,0,1,0,0,0,0,1.4813336969430844,1.5709361219501878,0.0,1.005058431518088,1.4392718719241708,1,6.0,1,1,0.6321604109826685,0.6321604109826682
2016-08-07,air_08f994758a1e76d4,0,0,0,1,0,0,0,1.4235148421710964,1.5014100975053335,0.0,1.645736718918612,1.2959633162767425,1,11.0,1,1,-0.6069123657288196,-0.60691236572882
2016-08-08,air_08f994758a1e76d4,0,1,0,0,0,0,0,1.4119510712166985,1.4550594145420974,0.0,-0.11612857143283042,1.3841531966751601,1,28.0,1,1,-1.1462417767656115,-1.146241776765612
2016-08-09,air_08f994758a1e76d4,0,0,0,0,0,1,0,1.8051192836662167,1.9765045978785043,0.0,0.8181939310262679,1.4282481368743685,1,46.0,1,1,-0.2845457134828627,-0.28454571348286317
2016-08-10,air_08f994758a1e76d4,0,0,0,0,0,0,1,1.4813336969430844,1.5477607804685694,0.0,-0.03604378550776466,1.4613193420237751,1,22.0,1,1,0.7552598485944897,0.7552598485944894
2016-08-11,air_08f994758a1e76d4,0,0,0,0,1,0,0,1.2731858197639274,1.3275950363931979,1.0,-0.03604378550776466,1.3731294616253578,1,23.0,1,1,0.43366256783360674,0.4336625678336064
2016-08-12,air_08f994758a1e76d4,1,0,0,0,0,0,0,1.2038031940375418,1.3044196949115794,0.0,0.1241257863423664,1.2628921111273361,1,13.0,1,1,-0.014496322221929923,-0.014496322221930332
2016-08-13,air_08f994758a1e76d4,0,0,1,0,0,0,0,1.1806756521287467,1.2928320241707707,1.0,0.5779395732510714,1.1636784956791166,1,17.0,1,1,0.15745820469208285,0.15745820469208247
2016-08-14,air_08f994758a1e76d4,0,0,0,1,0,0,0,1.1228567973567587,1.1306046337994438,1.0,-0.32968800056633857,1.185725965778721,1,7.0,1,1,-0.9161997027285205,-0.9161997027285209
2016-08-15,air_08f994758a1e76d4,0,1,0,0,0,0,0,1.1922394230831443,1.1769553167626803,1.0,-1.1572307884586828,1.2849395812269402,1,31.0,1,1,-1.4609147141608294,-1.4609147141608299
2016-08-16,air_08f994758a1e76d4,0,0,0,0,0,1,0,1.2269307359463368,1.4434717438012883,0.0,-0.7835017874750434,1.2077734358783252,1,26.0,1,1,-1.3389693337766189,-1.3389693337766195
2016-08-17,air_08f994758a1e76d4,0,0,0,0,0,0,1,1.4350786131254936,1.5825237926909963,0.0,1.32539757521835,1.13060729052971,1,29.0,1,1,-0.8184895241241373,-0.8184895241241378
2016-08-18,air_08f994758a1e76d4,0,0,0,0,1,0,0,1.2269307359463368,1.2696566826891527,0.0,-1.0504510738919286,1.3731294616253578,1,20.0,1,1,-0.5330527031617268,-0.5330527031617274
2016-08-19,air_08f994758a1e76d4,1,0,0,0,0,0,0,1.3078771326271204,1.3507703778748155,0.0,0.49785478732600585,1.3510819915257535,1,68.0,1,1,0.844891626605597,0.8448916266055967
2016-08-20,air_08f994758a1e76d4,0,0,1,0,0,0,0,1.0881654844935658,1.084253950836208,0.0,-0.916976430683486,1.251868376077534,1,4.0,1,1,0.7233309319639236,0.7233309319639233
2016-08-21,air_08f994758a1e76d4,0,0,0,1,0,0,0,1.3425684454903128,1.4898224267645241,0.0,0.764804073742891,1.185725965778721,1,8.0,1,1,-0.8057948946204183,-0.8057948946204188
2016-08-22,air_08f994758a1e76d4,0,1,0,0,0,0,0,1.0881654844935658,0.8872635482424542,0.0,-1.3440952889505025,1.1526547606293143,1,8.0,1,1,-2.034865842025946,-2.0348658420259467
2016-08-23,air_08f994758a1e76d4,0,0,0,0,0,1,0,1.2153669649919394,1.1306046337994438,0.0,-0.8902815020417975,1.2628921111273361,1,41.0,1,1,-0.5999880223631546,-0.5999880223631551
2016-08-24,air_08f994758a1e76d4,0,0,0,0,0,0,1,1.1806756521287467,1.2233059997259161,0.0,-0.8368916447584205,1.185725965778721,1,34.0,1,1,-0.4034136079267776,-0.40341360792677805
2016-08-25,air_08f994758a1e76d4,0,0,0,0,1,0,0,1.3541322164447105,1.3971210608380522,0.0,1.832601219410432,1.185725965778721,1,31.0,1,1,-0.26954296952392204,-0.2695429695239225
2016-08-26,air_08f994758a1e76d4,1,0,0,0,0,0,0,1.3888235293079034,1.4087087315788607,0.0,1.3787874325017269,1.2408446410277318,1,26.0,1,1,1.153024906377687,1.1530249063776867
2016-08-27,air_08f994758a1e76d4,0,0,1,0,0,0,0,0.9262726911319997,0.7366238286119366,0.0,-1.3440952889505025,0.9762749998324799,1,12.0,1,1,1.21803679686643,1.2180367968664298
2016-08-28,air_08f994758a1e76d4,0,0,0,1,0,0,0,0.7296885849072406,0.4585197308325199,0.0,-1.3440952889505025,0.9432037946830732,1,2.0,1,1,-0.23722936715081896,-0.23722936715081938
2016-08-29,air_08f994758a1e76d4,0,1,0,0,0,0,0,1.0766017135391686,1.095841621577017,0.0,-0.6500271442666008,1.0313936750814907,1,54.0,1,1,-1.4455272844593516,-1.4455272844593523
2016-08-30,air_08f994758a1e76d4,0,0,0,0,0,1,0,1.0187828587671806,0.8640882067608363,0.0,-1.1839257171003714,1.0754886152806993,1,25.0,1,1,-0.6273007100832775,-0.6273007100832779
2016-08-31,air_08f994758a1e76d4,0,0,0,0,0,0,1,1.2153669649919394,1.2117183289851075,0.0,1.672431647560301,1.0754886152806993,1,41.0,1,1,-0.18375804893818412,-0.18375804893818454
2016-09-02,air_08f994758a1e76d4,1,0,0,0,0,0,0,1.2038031940375418,1.0610786093545899,0.0,-0.03604378550776466,1.13060729052971,1,60.0,1,1,0.6529334410796633,0.652933441079663
2016-09-03,air_08f994758a1e76d4,0,0,1,0,0,0,0,1.2616220488095298,1.3739457193564337,0.0,0.6313294305344485,1.306987051326545,1,8.0,1,1,1.2538125709223658,1.2538125709223653
2016-09-04,air_08f994758a1e76d4,0,0,0,1,0,0,0,1.2038031940375418,1.3044196949115794,0.0,-0.14282350007451886,1.2408446410277318,1,9.0,1,1,-0.7365514609637688,-0.7365514609637693
2016-09-05,air_08f994758a1e76d4,0,1,0,0,0,0,0,1.4003873002623008,1.431884073060479,0.0,1.2186178606515958,1.3290345214261492,1,16.0,1,1,-1.351663963280338,-1.3516639632803387
2016-09-06,air_08f994758a1e76d4,0,0,0,0,0,1,0,1.4466423840798914,1.3623580486156246,0.0,1.2186178606515958,1.4502956069739728,1,17.0,1,1,-0.6273007100832775,-0.6273007100832779
2016-09-07,air_08f994758a1e76d4,0,0,0,0,0,0,1,1.2500582778551323,1.119016963058635,0.0,-0.7301119301916664,1.395176931724962,1,24.0,1,1,-0.5276671027662097,-0.5276671027662101
2016-09-08,air_08f994758a1e76d4,0,0,0,0,1,0,0,1.1691118811743488,1.1306046337994438,0.0,-0.9970612166085516,1.3180107863763468,1,16.0,1,1,-0.37571623446411784,-0.3757162344641183
2016-09-09,air_08f994758a1e76d4,1,0,0,0,0,0,0,1.2384945069007347,1.3739457193564337,0.0,0.0707359290589893,1.0865123503305016,1,78.0,1,1,0.9799163222360635,0.9799163222360632
2016-09-10,air_08f994758a1e76d4,0,0,1,0,0,0,0,1.1922394230831443,1.2233059997259161,0.0,-0.24960321464127305,1.1636784956791166,1,9.0,1,1,1.5038583035713775,1.5038583035713773
2016-09-11,air_08f994758a1e76d4,0,0,0,1,0,0,0,0.799071210633626,0.516458084536565,0.0,-1.2907054316671254,0.8880851194340624,1,5.0,1,1,-0.2841610277403258,-0.28416102774032626
2016-09-12,air_08f994758a1e76d4,0,1,0,0,0,0,0,0.9725277749495899,0.8177375237975999,0.0,-1.264010503025437,1.0754886152806993,1,22.0,1,1,-1.3297368759557324,-1.3297368759557329
2016-09-13,air_08f994758a1e76d4,0,0,0,0,0,1,0,0.7296885849072406,0.37740603564685626,0.0,-1.3440952889505025,0.9542275297328753,1,16.0,1,1,-0.7965624367995316,-0.7965624367995322
2016-09-14,air_08f994758a1e76d4,0,0,0,0,0,0,1,0.7875074396792286,0.6902731456487007,0.0,-1.264010503025437,0.8660376493344581,1,37.0,1,1,-0.3899496069379847,-0.38994960693798514
2016-09-15,air_08f994758a1e76d4,0,0,0,0,1,0,0,0.9031451492232045,0.6670978041670823,0.0,-1.317400360308814,1.0424174101312926,1,20.0,1,1,-0.05565769667338265,-0.055657696673383064
2016-09-16,air_08f994758a1e76d4,1,0,0,0,0,0,0,0.7643798977704331,0.4353443893509015,0.0,-1.3440952889505025,1.009346204981886,1,20.0,1,1,0.9099035170943401,0.9099035170943398
2016-09-17,air_08f994758a1e76d4,0,0,1,0,0,0,0,1.0419104006759756,1.0147279263913533,0.0,0.0707359290589893,0.9762749998324799,1,13.0,1,1,1.3857597806125366,1.3857597806125364
2016-09-18,air_08f994758a1e76d4,0,0,0,1,0,0,0,0.9609640039951926,0.7250361578711274,0.0,-1.3440952889505025,1.0424174101312926,1,18.0,1,1,0.17323032013609746,0.17323032013609707
2016-09-19,air_08f994758a1e76d4,0,1,0,0,0,0,0,0.5793595625000718,0.2615293282387659,1.0,-1.3440952889505025,0.7117053586372276,1,7.0,1,1,-1.332814361896028,-1.3328143618960284
2016-09-20,air_08f994758a1e76d4,0,0,0,0,0,1,0,0.3249566015033249,-0.06292545250388688,0.0,-1.3440952889505025,0.5353255978403931,1,15.0,1,1,-1.830982398481367,-1.8309823984813676
2016-09-21,air_08f994758a1e76d4,0,0,0,0,0,0,1,0.4405943110473008,0.29629234046119307,0.0,-1.317400360308814,0.5353255978403931,1,34.0,1,1,0.38711559298663684,0.38711559298663645
2016-09-22,air_08f994758a1e76d4,0,0,0,0,1,0,0,0.35964791436651733,0.029775913422585103,1.0,-1.3440952889505025,0.590444273089404,1,9.0,1,1,-0.2983944002141926,-0.29839440021419306
2016-09-23,air_08f994758a1e76d4,1,0,0,0,0,0,0,0.5215407077280839,0.1688279623122939,0.0,-1.3440952889505025,0.7337528287368319,1,22.0,1,1,0.1970808361733878,0.19708083617338742
2016-09-24,air_08f994758a1e76d4,0,0,1,0,0,0,0,0.6371784172720598,0.37740603564685626,0.0,-1.3440952889505025,0.8880851194340624,1,9.0,1,1,1.15264022063515,1.1526402206351498
2016-09-25,air_08f994758a1e76d4,0,0,0,1,0,0,0,0.8453262944512167,0.898851218983263,0.0,-0.4364677151330926,0.8329664441850516,1,6.0,1,1,-0.38417932079993056,-0.384179320799931
2016-09-26,air_08f994758a1e76d4,0,1,0,0,0,0,0,1.053474171630373,1.095841621577017,0.0,-0.5165525010581582,1.009346204981886,1,33.0,1,1,-1.0946938872656613,-1.0946938872656617
2016-09-27,air_08f994758a1e76d4,0,0,0,0,0,1,0,1.0766017135391686,1.0610786093545899,0.0,-0.7301119301916664,1.108559820430106,1,27.0,1,1,-0.4526533829715061,-0.4526533829715066
2016-09-28,air_08f994758a1e76d4,0,0,0,0,0,0,1,1.1806756521287467,1.1537799752810622,0.0,-0.7835017874750434,1.2408446410277318,1,28.0,1,1,-0.3341701742701282,-0.33417017427012863
2016-09-29,air_08f994758a1e76d4,0,0,0,0,1,0,0,0.9609640039951926,0.8409128652792178,0.0,-1.1572307884586828,0.9872987348822818,1,65.0,1,1,-0.20914730794562225,-0.20914730794562267
2016-09-30,air_08f994758a1e76d4,1,0,0,0,0,0,0,0.5909233334544692,0.4701074015733287,0.0,-0.7034170015499779,0.667610418438019,1,22.0,1,1,1.2230377115194104,1.2230377115194102
2016-10-01,air_08f994758a1e76d4,0,0,1,0,0,0,0,0.3943392272297102,0.1340649500898667,0.0,-1.3440952889505025,0.5353255978403931,1,9.0,1,1,1.258044114090272,1.2580441140902718
2016-10-02,air_08f994758a1e76d4,0,0,0,1,0,0,0,0.7875074396792286,0.8061498530567911,0.0,1.0851432174431532,0.6455629483384149,1,15.0,1,1,-0.44188218218047176,-0.4418821821804722
2016-10-03,air_08f994758a1e76d4,0,1,0,0,0,0,0,0.741252355861638,0.6786854749078914,0.0,-1.3440952889505025,0.8109189740854473,1,12.0,1,1,-1.55516272108238,-1.5551627210823806
2016-10-04,air_08f994758a1e76d4,0,0,0,0,0,1,0,0.995655316858385,1.3160073656523885,0.0,0.3109902868341861,0.7668240338862384,1,25.0,1,1,-0.6884657431466512,-0.6884657431466517
2016-10-05,air_08f994758a1e76d4,0,0,0,0,0,0,1,0.8915813782688068,0.6670978041670823,0.0,-1.1572307884586828,0.9652512647826775,1,40.0,1,1,-0.8631130702584225,-0.863113070258423
2016-10-06,air_08f994758a1e76d4,0,0,0,0,1,0,0,1.1228567973567587,1.2348936704667255,0.0,0.8715837883096452,0.9542275297328753,1,32.0,1,1,-0.3780243489193395,-0.37802434891933995
2016-10-07,air_08f994758a1e76d4,1,0,0,0,0,0,0,0.5909233334544692,0.4932827430549467,0.0,0.20421057226743192,0.6896578885376233,1,35.0,1,1,0.8295041969041194,0.829504196904119
2016-10-08,air_08f994758a1e76d4,0,0,1,0,0,0,0,0.5677957915456741,0.5396334260181831,0.0,-1.2907054316671254,0.6014680081392059,1,3.0,1,1,1.088013015888944,1.0880130158889436
2016-10-09,air_08f994758a1e76d4,0,0,0,1,0,0,0,0.6949972720440478,0.5859841089814191,0.0,-1.3440952889505025,0.6455629483384149,1,13.0,1,1,0.3513398189307013,0.35133981893070093
2016-10-10,air_08f994758a1e76d4,0,1,0,0,0,0,0,0.2440102048225414,-0.12086380620793208,1.0,-1.3440952889505025,0.5132781277407885,1,6.0,1,1,-0.7896380934338667,-0.7896380934338673
2016-10-11,air_08f994758a1e76d4,0,0,0,0,0,1,0,0.15150003718736096,-0.06292545250388688,0.0,-1.2907054316671254,0.38099330714316254,1,24.0,1,1,-1.1912500086424336,-1.191250008642434
2016-10-12,air_08f994758a1e76d4,0,0,0,0,0,0,1,0.18619135005055343,0.29629234046119307,0.0,0.8448888596679563,0.10539993089810834,1,43.0,1,1,-0.4634245837625405,-0.4634245837625409
2016-10-13,air_08f994758a1e76d4,0,0,0,0,1,0,0,0.024298556688987272,-0.28309119657925885,0.0,-1.3440952889505025,0.2817796916949432,1,10.0,1,1,-0.4284181811916788,-0.42841818119167924
2016-10-14,air_08f994758a1e76d4,1,0,0,0,0,0,0,-0.07977538190059111,-0.1324514769487413,0.0,-0.2762981432829615,-0.015861154649715475,1,44.0,1,1,0.9903028372845609,0.9903028372845606
2016-10-15,air_08f994758a1e76d4,0,0,1,0,0,0,0,0.04742609859778238,0.2383539867571479,0.0,1.5389570043518583,-0.1040510350481327,1,6.0,1,1,1.4661591008027572,1.466159100802757
2016-10-16,air_08f994758a1e76d4,0,0,0,1,0,0,0,0.12837249527856545,0.2615293282387659,0.0,0.04404100041730087,-0.004837419599913344,1,10.0,1,1,-0.4749651560386487,-0.4749651560386492
2016-10-17,air_08f994758a1e76d4,0,1,0,0,0,0,0,0.1399362662329632,-0.1324514769487413,0.0,-1.3440952889505025,0.3258746318941517,1,25.0,1,1,-1.417445225254155,-1.4174452252541556
2016-10-18,air_08f994758a1e76d4,0,0,0,0,0,1,0,0.5331044786824812,0.6555101334262735,0.0,0.2309055009091206,0.4361119823921734,1,32.0,1,1,-0.5972952221653961,-0.5972952221653965
2016-10-19,air_08f994758a1e76d4,0,0,0,0,0,0,1,0.5215407077280839,0.37740603564685626,0.0,-0.8368916447584205,0.6235154782388102,1,53.0,1,1,-0.4572696118819494,-0.45726961188194987
2016-10-20,air_08f994758a1e76d4,0,0,0,0,1,0,0,0.6487421882264571,0.8177375237975999,0.0,1.32539757521835,0.46918318754157995,1,19.0,1,1,-0.23184376675530177,-0.23184376675530222
2016-10-21,air_08f994758a1e76d4,1,0,0,0,0,0,0,0.22088266291374628,0.0877142671266303,0.0,-0.03604378550776466,0.2928034267447453,1,40.0,1,1,1.0141533533218512,1.014153353321851
2016-10-22,air_08f994758a1e76d4,0,0,1,0,0,0,0,0.04742609859778238,-0.27150352583844967,0.0,-1.317400360308814,0.21563728139613003,1,14.0,1,1,1.573871108713101,1.5738711087131005
2016-10-23,air_08f994758a1e76d4,0,0,0,1,0,0,0,0.20931889195934894,0.1920033037939119,0.0,-0.06273871414945333,0.21563728139613003,1,12.0,1,1,-0.20260765032249425,-0.20260765032249467
2016-10-24,air_08f994758a1e76d4,0,1,0,0,0,0,0,-0.16072177858137418,-0.1788021599119773,0.0,1.2720077179349731,-0.09302729999833058,1,38.0,1,1,-1.247414127052827,-1.2474141270528274
2016-10-25,air_08f994758a1e76d4,0,0,0,0,0,1,0,-0.26479571717095257,-0.39896790398734927,0.0,-0.7034170015499779,-0.30247826594457183,1,25.0,1,1,-0.5595960193967758,-0.5595960193967763
2016-10-26,air_08f994758a1e76d4,0,0,0,0,0,0,1,0.3249566015033249,0.5859841089814191,0.0,1.2186178606515958,-0.015861154649715475,1,33.0,1,1,-0.15913816141581988,-0.1591381614158203
2016-10-27,air_08f994758a1e76d4,0,0,0,0,1,0,0,0.31339283054892714,0.3078800112020023,0.0,0.6847192878178253,0.050281255649097495,1,29.0,1,1,-0.14528947468448997,-0.1452894746844904
2016-10-28,air_08f994758a1e76d4,1,0,0,0,0,0,0,-0.47294359435010935,-0.6770720017667661,0.0,-1.3440952889505025,-0.2914545308947697,1,33.0,1,1,0.9141350602622464,0.9141350602622461
2016-10-29,air_08f994758a1e76d4,0,0,1,0,0,0,0,-0.09133915285498867,0.01818824268177631,0.0,-1.3440952889505025,-0.12609850514773716,1,20.0,1,1,1.7592896366159065,1.7592896366159063
2016-10-30,air_08f994758a1e76d4,0,0,0,1,0,0,0,-0.507634907213302,-0.8277117213972837,0.0,-1.3440952889505025,-0.3465732061437805,1,7.0,1,1,-0.1175921012218302,-0.11759210122183063
2016-10-31,air_08f994758a1e76d4,0,1,0,0,0,0,0,-0.23010440430775972,-0.1788021599119773,0.0,-0.30299307192465,-0.32452573604417606,1,26.0,1,1,-1.0739208571686665,-1.073920857168667
2016-11-01,air_08f994758a1e76d4,0,0,0,0,0,1,0,-0.3341783428973381,-0.49166926991382165,0.0,-0.46316264377478117,-0.11507477009793503,1,39.0,1,1,-0.7838678072958126,-0.7838678072958131
2016-11-02,air_08f994758a1e76d4,0,0,0,0,0,0,1,-0.623272616757278,-0.9783514410278012,0.0,-1.3440952889505025,-0.4568105566418022,1,38.0,1,1,0.39480930783737567,0.3948093078373753
2016-11-03,air_08f994758a1e76d4,0,0,0,0,1,0,0,-0.39199719766932606,-0.14403914768955048,1.0,1.1919229320099074,-0.4788580267414065,1,23.0,1,1,-0.07989289845320995,-0.07989289845321036
2016-11-04,air_08f994758a1e76d4,1,0,0,0,0,0,0,-0.26479571717095257,-0.21356517213440449,0.0,1.1118381460848417,-0.46783429169160434,1,36.0,1,1,0.05166962549442399,0.05166962549442358
2016-11-05,air_08f994758a1e76d4,0,0,1,0,0,0,0,-0.19541309144456706,-0.1324514769487413,0.0,0.47115985868431715,-0.17019344534694586,1,25.0,1,1,1.2772784012171192,1.2772784012171188
2016-11-07,air_08f994758a1e76d4,0,1,0,0,0,0,0,-0.6117088458028804,-0.7234226847300023,0.0,0.8982787169513337,-0.5009054968410109,1,23.0,1,1,-1.319350360907235,-1.3193503609072355
2016-11-08,air_08f994758a1e76d4,0,0,0,0,0,1,0,-0.7389103263012539,-0.8161240506564746,0.0,-0.863586573400109,-0.7324039328868565,1,16.0,1,1,-1.13508589023204,-1.1350858902320407
2016-11-09,air_08f994758a1e76d4,0,0,0,0,0,0,1,-0.6810914715292659,-0.7002473432483842,0.0,0.25760042955080903,-0.5339767019904174,1,16.0,1,1,-0.8219516958069698,-0.8219516958069703
2016-11-10,air_08f994758a1e76d4,0,0,0,0,1,0,0,-0.7736016391644467,-0.8856500751013289,0.0,-1.2106206457420599,-0.5670479071398239,1,59.0,1,1,-0.5530563617736478,-0.5530563617736483
2016-11-11,air_08f994758a1e76d4,1,0,0,0,0,0,0,-0.8429842648908322,-0.9899391117686103,0.0,-1.3440952889505025,-0.776498873086065,1,27.0,1,1,0.40981205179631636,0.409812051796316
