visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Fukuoka-ken Itoshima-shi Maebarunishi,total_area_visitors,total_genre_visitors
2016-08-06,air_746211c0b532e8aa,0,0,1,0,0,0,0,1.2833430608505565,1.3890735386765338,0.0,1.1382529141021003,1.2089049162724554,1,40.0,1,1,0.6139325845743843,0.6139325845743847
2016-08-07,air_746211c0b532e8aa,0,0,0,1,0,0,0,1.3514799944675508,1.477937631619975,0.0,1.398495215138102,1.251412249780564,1,93.0,1,1,-0.6306269181847934,-0.6306269181847929
2016-08-08,air_746211c0b532e8aa,0,1,0,0,0,0,0,1.3855484612760482,1.4001815502944632,0.0,1.6587375161741038,1.3151732500427271,1,26.0,1,1,-1.172344528513377,-1.1723445285133762
2016-08-09,air_746211c0b532e8aa,0,0,0,0,0,1,0,1.3174115276590537,1.422397573530324,0.0,1.4505436753453023,1.2726659165346186,1,24.0,1,1,-0.3068327973179226,-0.3068327973179221
2016-08-10,air_746211c0b532e8aa,0,0,0,0,0,0,1,1.3287676832618862,1.477937631619975,0.0,1.9189798172101056,1.240785416403537,1,26.0,1,1,0.7375771176023063,0.7375771176023067
2016-08-11,air_746211c0b532e8aa,0,0,0,0,1,0,0,1.3741923056732157,1.644557805888928,1.0,1.9189798172101056,1.0920097491251564,1,89.0,1,1,0.41455577506686,0.4145557750668604
2016-08-12,air_746211c0b532e8aa,1,0,0,0,0,0,0,1.4082607724817129,1.644557805888928,0.0,1.8929555871065054,1.123890249256238,1,34.0,1,1,-0.035587602987918666,-0.03558760298791819
2016-08-13,air_746211c0b532e8aa,0,0,1,0,0,0,0,1.4196169280845454,1.5223696780916958,1.0,1.502592135552503,1.2195317496494826,1,89.0,1,1,0.13712835408545992,0.13712835408546037
2016-08-14,air_746211c0b532e8aa,0,0,0,1,0,0,0,1.4309730836873775,1.4890456432379053,1.0,1.866931357002905,1.2832927499116455,1,84.0,1,1,-0.9412838074174475,-0.941283807417447
2016-08-15,air_746211c0b532e8aa,0,1,0,0,0,0,0,1.44232923929021,1.4668296200020448,1.0,1.424519445241702,1.2939195832886727,1,83.0,1,1,-1.4884108660660025,-1.4884108660660018
2016-08-16,air_746211c0b532e8aa,0,0,0,0,0,1,0,1.3287676832618862,1.311317457351022,0.0,-0.1889828211815085,1.3470537501738087,1,35.0,1,1,-1.3659255005352173,-1.3659255005352167
2016-08-17,air_746211c0b532e8aa,0,0,0,0,0,0,1,1.2833430608505565,1.311317457351022,0.0,1.1903013743093005,1.251412249780564,1,29.0,1,1,-0.8431409593265344,-0.8431409593265339
2016-08-18,air_746211c0b532e8aa,0,0,0,0,1,0,0,1.3060553720562216,1.4890456432379053,0.0,1.6066890559669031,1.1451439160102923,1,50.0,1,1,-0.5564401983680403,-0.5564401983680397
2016-08-19,air_746211c0b532e8aa,1,0,0,0,0,0,0,1.3514799944675508,1.3002094457330917,0.0,0.7478894625480978,1.3258000834197543,1,29.0,1,1,0.827605793213262,0.8276057932132624
2016-08-20,air_746211c0b532e8aa,0,0,1,0,0,0,0,1.2719869052477242,1.1669133063179298,0.0,0.5657198518228965,1.3151732500427271,1,73.0,1,1,0.7055068168481891,0.7055068168481894
2016-08-21,air_746211c0b532e8aa,0,0,0,1,0,0,0,1.3060553720562216,1.3779655270586033,0.0,1.502592135552503,1.1557707493873195,1,99.0,1,1,-0.83039011685803,-0.8303901168580294
2016-08-22,air_746211c0b532e8aa,0,1,0,0,0,0,0,1.294699216453389,1.3002094457330917,0.0,0.27945332068329454,1.3151732500427271,1,22.0,1,1,-2.064903501308689,-2.0649035013086885
2016-08-24,air_746211c0b532e8aa,0,0,0,0,0,0,1,1.1924938160278975,1.3224254689689523,0.0,1.554640595759703,0.9751145819778578,1,26.0,1,1,-0.4262270495230098,-0.4262270495230093
2016-08-25,air_746211c0b532e8aa,0,0,0,0,1,0,0,1.3401238388647183,1.4112895619123937,0.0,0.6958410023408974,1.240785416403537,1,27.0,1,1,-0.29176361985514465,-0.2917636198551441
2016-08-26,air_746211c0b532e8aa,1,0,0,0,0,0,0,1.1243568824109031,1.1780213179358594,0.0,-0.8395885737715127,1.2195317496494826,1,21.0,1,1,1.1371035149487794,1.1371035149487796
2016-08-27,air_746211c0b532e8aa,0,0,1,0,0,0,0,0.9767268595740819,0.8336729577800234,0.0,-0.9436854941859134,1.1451439160102923,1,70.0,1,1,1.2024032839541507,1.202403283954151
2016-08-28,air_746211c0b532e8aa,0,0,0,1,0,0,0,0.7155352807089368,0.5115406208600478,0.0,-1.3080247156363158,0.805085247945423,1,47.0,1,1,-0.25930692993531507,-0.25930692993531457
2016-08-29,air_746211c0b532e8aa,0,1,0,0,0,0,0,0.5224806354607862,0.4560005627703968,0.0,-0.26705551149230894,0.6881900807981244,1,16.0,1,1,-1.4729552994375124,-1.4729552994375117
2016-08-30,air_746211c0b532e8aa,0,0,0,0,0,1,0,0.7155352807089368,0.6670527835110704,0.0,0.6698167722372971,0.5606680802737981,1,24.0,1,1,-0.651105543967543,-0.6511055439675425
2016-08-31,air_746211c0b532e8aa,0,0,0,0,0,0,1,0.9085899259570878,0.8447809693979538,0.0,1.2683740646201012,0.921980415092722,1,9.0,1,1,-0.20559883590131145,-0.20559883590131095
2016-09-01,air_746211c0b532e8aa,0,0,0,0,1,0,0,0.8177406811344285,0.5892967021855591,0.0,-1.3080247156363158,1.0069950821089393,1,22.0,1,1,-0.6136257948934541,-0.6136257948934536
2016-09-02,air_746211c0b532e8aa,1,0,0,0,0,0,0,0.6133298802834454,0.2005162955580021,0.0,-1.3080247156363158,0.932607248469749,1,11.0,1,1,0.6347975995228461,0.6347975995228465
2016-09-03,air_746211c0b532e8aa,0,0,1,0,0,0,0,0.8631653035457579,0.6892688067469307,0.0,-1.2299520253255154,0.9432340818467763,1,39.0,1,1,1.2383374763653905,1.238337476365391
2016-09-04,air_746211c0b532e8aa,0,0,0,1,0,0,0,1.0562199487939086,0.866996992633814,0.0,-1.151879335014715,1.166397582764347,1,48.0,1,1,-0.7608400670298239,-0.7608400670298233
2016-09-05,air_746211c0b532e8aa,0,1,0,0,0,0,0,1.010795326382579,0.9891851204310464,0.0,0.04523524975089314,1.113263415879211,1,21.0,1,1,-1.3786763430037217,-1.3786763430037212
2016-09-06,air_746211c0b532e8aa,0,0,0,0,0,1,0,0.9767268595740819,1.0114011436669068,0.0,-0.29307974159590916,1.0388755822400206,1,23.0,1,1,-0.651105543967543,-0.6511055439675425
2016-09-07,air_746211c0b532e8aa,0,0,0,0,0,0,1,0.9653707039712497,1.0447251785206975,0.0,-1.047782414600314,0.8475925814535319,1,23.0,1,1,-0.5510307500480687,-0.5510307500480681
2016-09-08,air_746211c0b532e8aa,0,0,0,0,1,0,0,0.749603747517434,0.7448088648365817,0.0,1.0862044538948998,0.7838315811913688,1,24.0,1,1,-0.39840702959172736,-0.39840702959172686
2016-09-09,air_746211c0b532e8aa,1,0,0,0,0,0,0,0.7950283699287638,0.9114290391055347,0.0,1.554640595759703,0.6881900807981244,1,18.0,1,1,0.963228390378264,0.9632283903782644
2016-09-10,air_746211c0b532e8aa,0,0,1,0,0,0,0,0.8177406811344285,0.8447809693979538,0.0,-0.11091013087070803,0.7094437475521786,1,77.0,1,1,1.4894904340783572,1.4894904340783575
2016-09-11,air_746211c0b532e8aa,0,0,0,1,0,0,0,0.8972337703542552,0.8225649461620934,0.0,-0.26705551149230894,0.8475925814535319,1,88.0,1,1,-0.30644640815221036,-0.30644640815220986
2016-09-12,air_746211c0b532e8aa,0,1,0,0,0,0,0,0.5338367910636187,0.43378453953453644,0.0,-1.3080247156363158,0.7200705809292056,1,7.0,1,1,-1.3566521605581232,-1.3566521605581225
2016-09-13,air_746211c0b532e8aa,0,0,0,0,0,1,0,0.7836722143259313,0.7670248880724424,0.0,0.6698167722372971,0.7732047478143415,1,13.0,1,1,-0.8211167768809359,-0.8211167768809352
2016-09-14,air_746211c0b532e8aa,0,0,0,0,0,0,1,0.7836722143259313,0.6004047138034895,0.0,-1.203927795221915,0.9751145819778578,1,19.0,1,1,-0.41270342872308086,-0.41270342872308036
2016-09-15,air_746211c0b532e8aa,0,0,0,0,1,0,0,0.806384525531596,0.7448088648365817,0.0,-0.3971766620103098,0.921980415092722,1,23.0,1,1,-0.0769312437191301,-0.07693124371912961
2016-09-16,air_746211c0b532e8aa,1,0,0,0,0,0,0,0.8745214591485905,0.978077108813116,0.0,-0.03283744055990733,0.8794730815846131,1,32.0,1,1,0.8929055622186334,0.8929055622186337
2016-09-17,air_746211c0b532e8aa,0,0,1,0,0,0,0,1.0789322599995737,1.2446693876434407,0.0,-0.1369343609743081,1.0069950821089393,1,55.0,1,1,1.3708689602046944,1.3708689602046948
2016-09-18,air_746211c0b532e8aa,0,0,0,1,0,0,0,0.7382475919146019,0.5226486324779778,0.0,-1.3080247156363158,1.0282487488629937,1,54.0,1,1,0.15297030987966242,0.1529703098796629
2016-09-19,air_746211c0b532e8aa,0,1,0,0,0,0,0,0.6019737246806128,0.2782723768835134,1.0,-1.3080247156363158,0.7838315811913688,1,40.0,1,1,-1.359743273883821,-1.3597432738838207
2016-09-21,air_746211c0b532e8aa,0,0,0,0,0,0,1,0.567905257872116,0.5115406208600478,0.0,-0.03283744055990733,0.6350559139129885,1,24.0,1,1,0.36780268601567695,0.3678026860156774
2016-09-22,air_746211c0b532e8aa,0,0,0,0,1,0,0,0.5565491022692834,0.5226486324779778,1.0,-1.151879335014715,0.5925485804048797,1,82.0,1,1,-0.32074280728356386,-0.32074280728356336
2016-09-23,air_746211c0b532e8aa,1,0,0,0,0,0,0,0.6473983470919427,0.6559447718931405,0.0,0.643792542133697,0.7094437475521786,1,31.0,1,1,0.17692643815382234,0.17692643815382278
2016-09-24,air_746211c0b532e8aa,0,0,1,0,0,0,0,0.7155352807089368,0.8003489229262327,0.0,1.0862044538948998,0.7306974143062329,1,68.0,1,1,1.136717125783067,1.1367171257830675
2016-09-25,air_746211c0b532e8aa,0,0,0,1,0,0,0,0.7155352807089368,0.6448367602752101,0.0,-1.073806644703914,0.7094437475521786,1,114.0,1,1,-0.406907591237397,-0.4069075912373965
2016-09-26,air_746211c0b532e8aa,0,1,0,0,0,0,0,0.9653707039712497,1.089157224992418,0.0,0.5657198518228965,0.9007267483386677,1,28.0,1,1,-1.1205683803079345,-1.1205683803079338
2016-09-27,air_746211c0b532e8aa,0,0,0,0,0,1,0,1.010795326382579,1.0447251785206975,0.0,0.4876471615120961,0.9113535817156947,1,17.0,1,1,-0.47568486273417865,-0.4756848627341781
2016-09-28,air_746211c0b532e8aa,0,0,0,0,0,0,1,0.7950283699287638,0.4226765279166061,0.0,-1.3080247156363158,1.0282487488629937,1,15.0,1,1,-0.3566769996948037,-0.35667699969480315
2016-09-29,air_746211c0b532e8aa,0,0,0,0,1,0,0,0.5224806354607862,0.22273231879386243,0.0,-1.3080247156363158,0.794458414568396,1,18.0,1,1,-0.2311005208383204,-0.2311005208383199
2016-09-30,air_746211c0b532e8aa,1,0,0,0,0,0,0,0.6019737246806128,0.5448646557138385,0.0,-1.1258551049111145,0.7625779144373145,1,22.0,1,1,1.20742634310841,1.2074263431084105
2016-10-01,air_746211c0b532e8aa,0,0,1,0,0,0,0,0.692822969503272,0.6781607951290007,0.0,-0.8135643436679125,0.8582194148305589,1,62.0,1,1,1.2425877571882253,1.2425877571882258
2016-10-02,air_746211c0b532e8aa,0,0,0,1,0,0,0,0.8290968367372606,0.978077108813116,0.0,-0.3191039716995093,0.9113535817156947,1,86.0,1,1,-0.46486596609423547,-0.4648659660942349
2016-10-03,air_746211c0b532e8aa,0,1,0,0,0,0,0,0.9880830151769144,1.144697283082069,0.0,0.5136713916156962,0.921980415092722,1,28.0,1,1,-1.5830762116655053,-1.5830762116655046
2016-10-04,air_746211c0b532e8aa,0,0,0,0,0,1,0,0.9767268595740819,0.8225649461620934,0.0,-1.203927795221915,1.0707560823711022,1,15.0,1,1,-0.7125414213157918,-0.7125414213157912
2016-10-06,air_746211c0b532e8aa,0,0,0,0,1,0,0,0.6246860358862779,0.6448367602752101,0.0,1.0601802237912996,0.6669364140440698,1,44.0,1,1,-0.40072536458600094,-0.4007253645860004
2016-10-07,air_746211c0b532e8aa,1,0,0,0,0,0,0,0.6133298802834454,0.5559726673317684,0.0,-0.9697097242895136,0.7200705809292056,1,10.0,1,1,0.8121502265847718,0.8121502265847721
2016-10-08,air_746211c0b532e8aa,0,0,1,0,0,0,0,0.7268914363117693,0.6448367602752101,0.0,-1.2559762554291154,0.7094437475521786,1,19.0,1,1,1.071803745943408,1.0718037459434084
2016-10-09,air_746211c0b532e8aa,0,0,0,1,0,0,0,0.2953575234041383,0.23384033041179278,0.0,0.5917440819264966,0.2737435790940647,1,100.0,1,1,0.3318684936044371,0.33186849360443754
2016-10-10,air_746211c0b532e8aa,0,1,0,0,0,0,0,0.18179596737581438,0.11165220261456044,1.0,1.4505436753453023,0.19935574545487464,1,103.0,1,1,-0.8141617718981152,-0.8141617718981147
2016-10-11,air_746211c0b532e8aa,0,0,0,0,0,1,0,0.07959056695032299,0.10054419099663048,0.0,-0.735491653357112,0.029326411422440045,1,31.0,1,1,-1.2175520609017108,-1.2175520609017103
2016-10-12,air_746211c0b532e8aa,0,0,0,0,0,0,1,0.19315212297864692,0.23384033041179278,0.0,-0.1369343609743081,0.12496791181568458,1,25.0,1,1,-0.4865037593741218,-0.48650375937412127
2016-10-13,air_746211c0b532e8aa,0,0,0,0,1,0,0,0.13637134496448497,-0.03275194841853223,0.0,-1.3080247156363158,0.294997245848119,1,10.0,1,1,-0.4513423452943065,-0.45134234529430595
2016-10-14,air_746211c0b532e8aa,1,0,0,0,0,0,0,0.11365903375882025,0.2560563536476531,0.0,-0.21500705128510858,0.16747524532379307,1,10.0,1,1,0.9736608978524949,0.9736608978524953
2016-10-15,air_746211c0b532e8aa,0,0,1,0,0,0,0,0.13637134496448497,0.35602845820902473,0.0,0.20138063037249407,-0.2044639228721577,1,60.0,1,1,1.4516242958385561,1.4516242958385563
2016-10-16,air_746211c0b532e8aa,0,0,0,1,0,0,0,0.22722058978714418,0.07832816776076976,0.0,-1.2820004855327156,0.33750457935622785,1,60.0,1,1,-0.49809543434548953,-0.498095434345489
2016-10-18,air_746211c0b532e8aa,0,0,0,0,0,1,0,0.4884121686522889,0.5226486324779778,0.0,0.40957447120129536,0.5712949136508254,1,22.0,1,1,-0.620967189041987,-0.6209671890419864
2016-10-19,air_746211c0b532e8aa,0,0,0,0,0,0,1,0.3975629238296301,0.22273231879386243,0.0,-1.2559762554291154,0.5181607467656896,1,21.0,1,1,-0.4803215327227257,-0.4803215327227252
2016-10-20,air_746211c0b532e8aa,0,0,0,0,1,0,0,0.28400136780130614,0.26716436526558346,0.0,-0.3191039716995093,0.2524899123400105,1,28.0,1,1,-0.2538974816153435,-0.253897481615343
2016-10-21,air_746211c0b532e8aa,1,0,0,0,0,0,0,0.18179596737581438,-0.0994000181261132,0.0,-1.3080247156363158,0.40126557961839066,1,23.0,1,1,0.9976170261266548,0.9976170261266551
2016-10-22,air_746211c0b532e8aa,0,0,1,0,0,0,0,0.14772750056731712,-0.1549400762157642,0.0,-1.3080247156363158,0.3800119128643364,1,31.0,1,1,1.5598132622379879,1.559813262237988
2016-10-23,air_746211c0b532e8aa,0,0,0,1,0,0,0,0.21586443418431162,0.056112144524909445,0.0,-0.9697097242895136,0.4543997465035265,1,77.0,1,1,-0.22453190502121204,-0.2245319050212115
2016-10-24,air_746211c0b532e8aa,0,1,0,0,0,0,0,0.045522100141825735,0.033896121289049126,0.0,1.424519445241702,0.03995324479946717,1,26.0,1,1,-1.2739648790957003,-1.2739648790956997
2016-10-25,air_746211c0b532e8aa,0,0,0,0,0,1,0,0.3975629238296301,0.3782444814448855,0.0,-1.2299520253255154,-0.09819558910188605,1,25.0,1,1,-0.5831010508021859,-0.5831010508021853
2016-10-26,air_746211c0b532e8aa,0,0,0,0,0,0,1,0.37485061262396496,0.23384033041179278,0.0,-1.0998308748075145,0.5181607467656896,1,22.0,1,1,-0.18086992929572707,-0.18086992929572657
2016-10-27,air_746211c0b532e8aa,0,0,0,0,1,0,0,0.26128905659564106,0.21162430717593247,0.0,-0.26705551149230894,0.28437041247109207,1,14.0,1,1,-0.16695991933008583,-0.16695991933008533
2016-10-28,air_746211c0b532e8aa,1,0,0,0,0,0,0,0.21586443418431162,0.4560005627703968,0.0,-1.2820004855327156,0.2206094122089289,1,20.0,1,1,0.8971558430414681,0.8971558430414686
2016-10-29,air_746211c0b532e8aa,0,0,1,0,0,0,0,0.07959056695032299,-0.05496797165439255,0.0,0.1233079400616936,0.03995324479946717,1,63.0,1,1,1.7460528401112954,1.7460528401112956
2016-10-30,air_746211c0b532e8aa,0,0,0,1,0,0,0,-0.20431332312048683,-0.07718399489025286,0.0,0.14933217016529368,-0.18321025611810327,1,70.0,1,1,-0.13913989939880336,-0.13913989939880286
2016-10-31,air_746211c0b532e8aa,0,1,0,0,0,0,0,-0.31787487914881074,-0.41042434342815887,0.0,-1.3080247156363158,-0.2044639228721577,1,10.0,1,1,-1.0997033653594726,-1.099703365359472
2016-11-01,air_746211c0b532e8aa,0,0,0,0,0,1,0,-0.46550490198563194,-0.6103685525509025,0.0,0.019211019647292826,-0.41700059041270104,1,24.0,1,1,-0.8083659344124313,-0.8083659344124308
2016-11-02,air_746211c0b532e8aa,0,0,0,0,0,0,1,-0.6472033916309502,-0.5992605409329722,0.0,1.0081317635840996,-0.6614177580843257,1,23.0,1,1,0.37553046932992207,0.3755304693299225
2016-11-03,air_746211c0b532e8aa,0,0,0,0,1,0,0,-0.6244910804252854,-0.4548563898998795,1.0,0.7478894625480978,-0.7358055917235159,1,79.0,1,1,-0.10127376115900225,-0.10127376115900176
2016-11-04,air_746211c0b532e8aa,1,0,0,0,0,0,0,-0.5109295243969616,-0.27712820401299654,0.0,1.1122286839985003,-0.5976567578221628,1,11.0,1,1,0.030871333514589424,0.0308713335145899
2016-11-05,air_746211c0b532e8aa,0,0,1,0,0,0,0,-0.24973794553181644,0.04500413290697948,0.0,1.0341559936876996,-0.6401640913302714,1,62.0,1,1,1.2619072154738382,1.2619072154738384
2016-11-06,air_746211c0b532e8aa,0,0,0,1,0,0,0,-0.13617638950349273,0.033896121289049126,0.0,0.5657198518228965,-0.1938370894951304,1,69.0,1,1,-0.5533490850423421,-0.5533490850423416
2016-11-07,air_746211c0b532e8aa,0,1,0,0,0,0,0,-0.4314364351771347,-0.33266826210264755,0.0,1.2943982947237014,-0.4276274237897281,1,22.0,1,1,-1.3462196530838921,-1.3462196530838917
2016-11-08,air_746211c0b532e8aa,0,0,0,0,0,1,0,-0.4541487463827996,-0.5770445176971118,0.0,-1.3080247156363158,-0.41700059041270104,1,13.0,1,1,-1.1611392427077214,-1.1611392427077207
2016-11-09,air_746211c0b532e8aa,0,0,0,0,0,0,1,-0.44279259077996724,-0.4881804247536702,0.0,-0.47524935232111026,-0.28947858988837494,1,30.0,1,1,-0.8466184618179448,-0.8466184618179442
2016-11-10,air_746211c0b532e8aa,0,0,0,0,1,0,0,-0.6699157028366151,-0.9102848662350178,0.0,-1.3080247156363158,-0.3638664235275652,1,7.0,1,1,-0.5765324349850776,-0.576532434985077
2016-11-11,air_746211c0b532e8aa,1,0,0,0,0,0,0,-0.28380641234031373,-0.29934422724885684,0.0,0.20138063037249407,-0.3851200902816194,1,12.0,1,1,0.3905996467927001,0.39059964679270054
2016-11-12,air_746211c0b532e8aa,0,0,1,0,0,0,0,-0.5563541468082912,-0.35488428533850785,0.0,0.30547755078689487,-0.6507909247072986,1,75.0,1,1,1.8098070524538177,1.809807052453818
2016-11-14,air_746211c0b532e8aa,0,1,0,0,0,0,0,-0.03397098907800094,-0.1771560994516245,0.0,-1.3080247156363158,0.18872891207784753,1,14.0,1,1,-1.4586589003061587,-1.458658900306158
