visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Hyōgo-ken Kōbe-shi Kumoidōri,total_area_visitors,total_genre_visitors
2016-10-13,air_56cebcbd6906e04c,0,0,0,0,1,0,0,0.019252098988998725,0.015987564627885215,0.0,-0.9168305976956483,0.14382335747964894,1,17.0,1,1,-0.42170992064736773,-0.42170992064736773
2016-10-14,air_56cebcbd6906e04c,1,0,0,0,0,0,0,0.05179284191430623,0.058559638737873475,0.0,-0.3837627193475619,0.06916449101268496,1,33.0,1,1,0.9480775548168151,0.9480775548168151
2016-10-15,air_56cebcbd6906e04c,0,0,1,0,0,0,0,0.2253434708492793,0.4204222686727716,0.0,1.242094309614102,-0.1654776607406302,1,17.0,1,1,1.4075209135882887,1.4075209135882887
2016-10-16,air_56cebcbd6906e04c,0,0,0,1,0,0,0,0.48566941425173854,0.5162094354202449,0.0,0.06934497724831165,0.43179327099508097,1,56.0,1,1,-0.4666514294681829,-0.4666514294681829
2016-10-17,air_56cebcbd6906e04c,0,1,0,0,0,0,0,0.529057071485482,0.44170830572776554,0.0,-0.4637229010997748,0.485121032757198,1,37.0,1,1,-1.376624128732621,-1.376624128732621
2016-10-18,air_56cebcbd6906e04c,0,0,0,0,0,1,0,0.5941385573360966,0.622639620695215,0.0,-0.1971889619257316,0.6024421086338553,1,6.0,1,1,-0.5847621716584243,-0.5847621716584243
2016-10-19,air_56cebcbd6906e04c,0,0,0,0,0,0,1,0.6158323859529682,0.5800675465852267,0.0,-0.4370695071823706,0.538448794519315,1,18.0,1,1,-0.4495662277677077,-0.4495662277677077
2016-10-20,air_56cebcbd6906e04c,0,0,0,0,1,0,0,0.5507509001023535,0.5587815095302328,0.0,0.06934497724831165,0.4957865851096212,1,4.0,1,1,-0.23191561480078493,-0.23191561480078493
2016-10-21,air_56cebcbd6906e04c,1,0,0,0,0,0,0,0.13856815638179276,0.07984567579286742,0.0,-0.9967907794478613,0.2398133286514595,1,50.0,1,1,0.9711054353696295,0.9711054353696295
2016-10-22,air_56cebcbd6906e04c,0,0,1,0,0,0,0,0.03009901329743469,-0.16494375033956385,0.0,-1.5298586577959479,0.11182670042237863,1,11.0,1,1,1.5115177935042243,1.5115177935042243
2016-10-23,air_56cebcbd6906e04c,0,0,0,1,0,0,0,0.13856815638179276,-0.037227528009599824,0.0,-1.2899781125393088,0.18648556688934242,1,45.0,1,1,-0.2036878902521738,-0.2036878902521738
2016-10-24,air_56cebcbd6906e04c,0,1,0,0,0,0,0,-0.04582938686161589,0.06920265726537025,0.0,1.2687477035315062,-0.06948768956881946,1,19.0,1,1,-1.212457625436751,-1.212457625436751
2016-10-25,air_56cebcbd6906e04c,0,0,0,0,0,1,0,0.05179284191430623,-0.037227528009599824,0.0,-1.2899781125393088,-0.1228154513309365,1,5.0,1,1,-0.5483632636878467,-0.5483632636878467
2016-10-26,air_56cebcbd6906e04c,0,0,0,0,0,0,1,0.4314348427095595,0.4842803798377538,0.0,-0.8635238098608397,0.4744554804047744,1,19.0,1,1,-0.16171772085752828,-0.16171772085752828
2016-10-27,air_56cebcbd6906e04c,0,0,0,0,1,0,0,0.11687432776492122,0.13306076843035244,0.0,0.5224526738441853,0.0904955957175317,1,10.0,1,1,-0.14834669343976511,-0.14834669343976511
2016-10-28,air_56cebcbd6906e04c,1,0,0,0,0,0,0,-0.013288643936308388,-0.18622978739455778,0.0,-1.5298586577959479,0.026502281602991274,1,43.0,1,1,0.8745369040191177,0.8745369040191177
2016-10-29,air_56cebcbd6906e04c,0,0,1,0,0,0,0,-0.08921704409535935,-0.18622978739455778,0.0,-0.03726859842130574,-0.1654776607406302,1,47.0,1,1,1.6905409939309424,1.6905409939309424
2016-10-30,air_56cebcbd6906e04c,0,0,0,1,0,0,0,-0.327849158880947,-0.33523204677951574,0.0,0.6290662495138024,-0.4001198124939451,1,27.0,1,1,-0.12160463860423876,-0.12160463860423876
2016-10-31,air_56cebcbd6906e04c,0,1,0,0,0,0,0,-0.208533101488153,-0.29265997266952787,0.0,-0.9434839916130526,-0.27213318426486427,1,19.0,1,1,-1.0449483652864402,-1.0449483652864402
2016-11-01,air_56cebcbd6906e04c,0,0,0,0,0,1,0,-0.3170022445725111,-0.21815884297704888,0.0,0.255918734670142,-0.28279873661728766,1,12.0,1,1,-0.7648996243699558,-0.7648996243699558
2016-11-02,air_56cebcbd6906e04c,0,0,0,0,0,0,1,-0.39293064473156186,-0.377804120889504,0.0,1.242094309614102,-0.3787887077890984,1,36.0,1,1,0.37312337585299865,0.37312337585299865
2016-11-03,air_56cebcbd6906e04c,0,0,0,0,1,0,0,-0.3820837304231261,-0.4097331764719951,1.0,0.7090264312660155,-0.3787887077890984,1,9.0,1,1,-0.08520573063366123,-0.08520573063366123
2016-11-04,air_56cebcbd6906e04c,1,0,0,0,0,0,0,-0.36038990180625435,-0.2607309170870368,0.0,1.002213764357463,-0.4641131266084856,1,19.0,1,1,0.041819029835088915,0.041819029835088915
2016-11-05,air_56cebcbd6906e04c,0,0,1,0,0,0,0,-0.273614587338768,-0.16494375033956385,0.0,1.1354807339444846,-0.3894542601415218,1,32.0,1,1,1.2251549563071298,1.2251549563071298
2016-11-06,air_56cebcbd6906e04c,0,0,0,1,0,0,0,-0.4037775590399976,-0.35651808383451006,0.0,-1.1833645368696917,-0.4534475742560622,1,13.0,1,1,-0.5197641217109643,-0.5197641217109643
2016-11-07,air_56cebcbd6906e04c,0,1,0,0,0,0,0,-0.42547138765686915,-0.35651808383451006,0.0,1.0288671582748672,-0.5601030977802963,1,45.0,1,1,-1.2819126845234652,-1.2819126845234652
2016-11-08,air_56cebcbd6906e04c,0,0,0,0,0,1,0,-0.36038990180625435,-0.505520343219468,0.0,-1.5298586577959479,-0.24013652720759399,1,24.0,1,1,-1.1040037363815607,-1.1040037363815607
2016-11-09,air_56cebcbd6906e04c,0,0,0,0,0,0,1,-0.8268072170689942,-0.8460969360993722,0.0,-0.11722878017351866,-0.8374074589433049,1,8.0,1,1,-0.8016699497688046,-0.8016699497688046
2016-11-10,air_56cebcbd6906e04c,0,0,0,0,1,0,0,-0.7617257312183794,-0.7715958064068932,0.0,-1.2899781125393088,-0.8694041160005752,1,19.0,1,1,-0.5420491674072363,-0.5420491674072363
2016-11-11,air_56cebcbd6906e04c,1,0,0,0,0,0,0,-0.29530841595563956,-0.30330299119702503,0.0,0.5491060677615894,-0.35745760308425145,1,39.0,1,1,0.38760865555557544,0.38760865555557544
2016-11-12,air_56cebcbd6906e04c,0,0,1,0,0,0,0,-0.2519207587218963,-0.23944488003204284,0.0,0.9755603704400587,-0.29346428896971105,1,20.0,1,1,1.7518248695956904,1.7518248695956904
2016-11-13,air_56cebcbd6906e04c,0,0,0,1,0,0,0,-0.13260470132910243,-0.09044262064708487,0.0,0.36253231033975913,-0.27213318426486427,1,5.0,1,1,-0.38642526496160384,-0.38642526496160384
2016-11-14,air_56cebcbd6906e04c,0,1,0,0,0,0,0,-0.06752321547848743,-0.2607309170870368,0.0,-1.5032052638785436,0.12249225277480201,1,3.0,1,1,-1.3899951561503843,-1.3899951561503843
