visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Hyōgo-ken Kōbe-shi Kumoidōri,total_area_visitors,total_genre_visitors
2016-01-25,air_cbe139af83feb388,0,1,0,0,0,0,0,-1.7688299908323617,-1.6470849622734267,0.0,0.7345585573161235,-2.026908130851965,1,16.0,1,1,-1.2827945928359168,-1.2827945928359168
2016-01-26,air_cbe139af83feb388,0,0,0,0,0,1,0,-1.3480059737850243,-1.2283679667493517,0.0,0.3227883543283945,-1.4315512938447839,1,1.0,1,1,-1.111233874242129,-1.111233874242129
2016-01-27,air_cbe139af83feb388,0,0,0,0,0,0,1,-0.9929357094013332,-1.0975189056480783,0.0,-0.21766003709299986,-0.9656198561869898,1,11.0,1,1,-0.9606444953291728,-0.9606444953291728
2016-01-28,air_cbe139af83feb388,0,0,0,0,1,0,0,-0.8877297051394989,-0.9274151262164227,0.0,-0.7066371531409278,-1.0044474759918058,1,3.0,1,1,-0.9662031636783087,-0.9662031636783087
2016-01-29,air_cbe139af83feb388,1,0,0,0,0,0,0,-0.7430714492794767,-1.0582641873176961,0.0,-1.4014993706827203,-0.486745878594257,1,27.0,1,1,-0.8242044540321989,-0.8242044540321989
2016-01-30,air_cbe139af83feb388,0,0,1,0,0,0,0,-0.7956744514103937,-1.0190094689873144,0.0,-1.2470855445623221,-0.577343658138828,1,6.0,1,1,-0.524794363408284,-0.524794363408284
2016-01-31,air_cbe139af83feb388,0,0,0,1,0,0,0,-0.9008804556722282,-0.9143302201062955,0.0,0.9147080211232548,-0.8361944568376025,1,12.0,1,1,-1.0758605302021729,-1.0758605302021729
2016-02-01,air_cbe139af83feb388,0,1,0,0,0,0,0,-0.9271819567376868,-1.0582641873176961,0.0,-1.1441429938153898,-0.7585392172279702,1,9.0,1,1,-1.328527273344717,-1.328527273344717
2016-02-02,air_cbe139af83feb388,0,0,0,0,0,1,0,-1.071840212597709,-1.123688717868333,0.0,-0.1404531240328005,-0.9138496964472349,1,14.0,1,1,-1.1814752288357564,-1.1814752288357564
2016-02-03,air_cbe139af83feb388,0,0,0,0,0,0,1,-1.2296492189904606,-1.162943436198715,0.0,0.168374528207996,-1.237413194820703,1,8.0,1,1,-1.1071912063518485,-1.1071912063518485
2016-02-04,air_cbe139af83feb388,0,0,0,0,1,0,0,-1.0981417136631677,-1.1106038117582056,0.0,0.37425962970186066,-1.1209303354062543,1,12.0,1,1,-1.0697965283667519,-1.0697965283667519
2016-02-05,air_cbe139af83feb388,1,0,0,0,0,0,0,-0.9534834578031454,-0.9405000323265503,0.0,0.9147080211232548,-0.9397347763171122,1,21.0,1,1,-0.6983764159472119,-0.6983764159472119
2016-02-06,air_cbe139af83feb388,0,0,1,0,0,0,0,-1.0586894620649798,-1.0975189056480783,0.0,-0.19192439940626665,-0.952677316252051,1,8.0,1,1,-0.4767876822112006,-0.4767876822112006
2016-02-07,air_cbe139af83feb388,0,0,0,1,0,0,0,-1.3480059737850243,-1.3461321217404978,0.0,-0.44928077627359725,-1.1985855750158867,1,7.0,1,1,-1.0831878657533067,-1.0831878657533067
2016-02-08,air_cbe139af83feb388,0,1,0,0,0,0,0,-1.2033477179250018,-1.0713490934278238,0.0,1.2235356733640512,-1.3927236740399676,1,4.0,1,1,-1.2774885912299232,-1.2774885912299232
2016-02-09,air_cbe139af83feb388,0,0,0,0,0,1,0,-0.9666342083358747,-0.9797547506569322,0.0,0.09116761514779688,-1.0044474759918058,1,1.0,1,1,-1.0612058590999054,-1.0612058590999054
2016-02-10,air_cbe139af83feb388,0,0,0,0,0,0,1,-1.2164984684577314,-1.1498585300885877,0.0,0.06543197746106391,-1.146815415276132,1,5.0,1,1,-0.7395610950794466,-0.7395610950794466
2016-02-11,air_cbe139af83feb388,0,0,0,0,1,0,0,-1.0455387115322503,-0.9666698445468049,1.0,1.2235356733640512,-1.185643035080948,1,5.0,1,1,-0.8123291171044993,-0.8123291171044993
2016-02-12,air_cbe139af83feb388,1,0,0,0,0,0,0,-0.38800118489578556,-0.1815754779391644,0.0,0.502937818135526,-0.6420563578135217,1,7.0,1,1,-0.756489766869997,-0.756489766869997
2016-02-13,air_cbe139af83feb388,0,0,1,0,0,0,0,-0.01978016997936535,-0.011471698507508855,0.0,-1.4014993706827203,0.06978333860810787,1,10.0,1,1,-0.568000376485659,-0.568000376485659
2016-02-14,air_cbe139af83feb388,0,0,0,1,0,0,0,0.08542583428246912,0.18480189314440126,0.0,-0.26913131246646577,-0.13729730035091162,1,17.0,1,1,-1.1006218710301423,-1.1006218710301423
2016-02-15,air_cbe139af83feb388,0,1,0,0,0,0,0,-1.1112924641958968,-0.9928396567670595,0.0,-0.9382578923215253,-1.133872875341193,1,12.0,1,1,-1.281025925633919,-1.281025925633919
2016-02-16,air_cbe139af83feb388,0,0,0,0,0,1,0,-1.3611567243177536,-1.3984717461810072,0.0,0.5286734558222589,-1.3409535143002125,1,2.0,1,1,-1.1215932107109734,-1.1215932107109734
2016-02-17,air_cbe139af83feb388,0,0,0,0,0,0,1,-1.1770462168595435,-1.1760283423088422,0.0,0.09116761514779688,-1.0821027156014384,1,7.0,1,1,-0.9538224932643241,-0.9538224932643241
2016-02-18,air_cbe139af83feb388,0,0,0,0,1,0,0,-1.1638954663268142,-1.084433999537951,0.0,1.2235356733640512,-1.2891833545604579,1,6.0,1,1,-0.9634238295037408,-0.9634238295037408
2016-02-19,air_cbe139af83feb388,1,0,0,0,0,0,0,-0.6773176966158302,-0.5610377551328574,0.0,0.6830872819426571,-0.8620795367074799,1,16.0,1,1,-0.6465797336029903,-0.6465797336029903
2016-02-20,air_cbe139af83feb388,0,0,1,0,0,0,0,-0.6378654450176422,-0.7703962528948948,0.0,-1.4014993706827203,-0.3573204792448698,1,18.0,1,1,-0.6804370771840912,-0.6804370771840912
2016-02-21,air_cbe139af83feb388,0,0,0,1,0,0,0,-0.9271819567376868,-0.9143302201062955,0.0,0.42573090507532657,-0.8361944568376025,1,15.0,1,1,-1.046551187997638,-1.046551187997638
2016-02-22,air_cbe139af83feb388,0,1,0,0,0,0,0,-1.1244432147286263,-1.3592170278506253,0.0,-0.9897291676949914,-1.0950452555363768,1,21.0,1,1,-1.268139921733649,-1.268139921733649
2016-02-23,air_cbe139af83feb388,0,0,0,0,0,1,0,-0.8745789546067697,-1.123688717868333,0.0,-1.1698786315021228,-0.6549988977484604,1,6.0,1,1,-1.0533731900624865,-1.0533731900624865
2016-02-25,air_cbe139af83feb388,0,0,0,0,1,0,0,-1.3611567243177536,-1.280707591189861,0.0,1.1463287603038523,-1.3150684344303352,1,11.0,1,1,-0.9060684788103832,-0.9060684788103832
2016-02-26,air_cbe139af83feb388,1,0,0,0,0,0,0,-1.2164984684577314,-1.1498585300885877,0.0,0.6830872819426571,-1.2503557347556415,1,15.0,1,1,-0.49876968886460193,-0.49876968886460193
2016-02-27,air_cbe139af83feb388,0,0,1,0,0,0,0,-0.8745789546067697,-0.6788019101240035,0.0,0.09116761514779688,-1.0691601756664995,1,17.0,1,1,-0.33175697164738016,-0.33175697164738016
2016-02-28,air_cbe139af83feb388,0,0,0,1,0,0,0,-0.5721116923539957,-0.4825283184720934,0.0,1.094857484930386,-0.7844242970978477,1,10.0,1,1,-0.9113744804163767,-0.9113744804163767
2016-02-29,air_cbe139af83feb388,0,1,0,0,0,0,0,-0.7825237008776644,-0.7180566284543853,0.0,-0.9382578923215253,-1.328010974365274,1,14.0,1,1,-1.220638574022851,-1.220638574022851
2016-03-02,air_cbe139af83feb388,0,0,0,0,0,0,1,-1.0981417136631677,-0.9666698445468049,0.0,1.2750069487375177,-1.224470654885764,1,4.0,1,1,-0.9831318354688592,-0.9831318354688592
2016-03-03,air_cbe139af83feb388,0,0,0,0,1,0,0,-0.6773176966158302,-0.5348679429126025,0.0,1.3522138617977166,-0.952677316252051,1,12.0,1,1,-0.9998078405162671,-0.9998078405162671
2016-03-04,air_cbe139af83feb388,1,0,0,0,0,0,0,-0.4011519354285148,-0.2208301962695465,0.0,0.3227883543283945,-0.6679414376833992,1,20.0,1,1,-0.6291457283261548,-0.6291457283261548
2016-03-05,air_cbe139af83feb388,0,0,1,0,0,0,0,0.11172733534792763,0.14554717481401916,0.0,0.7602941950028564,-0.04669952080634043,1,11.0,1,1,-0.40730432784700094,-0.40730432784700094
2016-03-06,air_cbe139af83feb388,0,0,0,1,0,0,0,0.29583784280613806,0.17171698703427374,0.0,-1.0669360807551906,0.22509381782737267,1,14.0,1,1,-1.0379605187307914,-1.0379605187307914
2016-03-07,air_cbe139af83feb388,0,1,0,0,0,0,0,0.37474234600251355,0.3418207664659293,0.0,-0.6294302400807287,0.4451169967213308,1,5.0,1,1,-1.3244846054544366,-1.3244846054544366
2016-03-08,air_cbe139af83feb388,0,0,0,0,0,1,0,0.019672081618822636,0.09320755037350997,0.0,0.168374528207996,0.06978333860810787,1,4.0,1,1,-0.9907118377631355,-0.9907118377631355
2016-03-09,air_cbe139af83feb388,0,0,0,0,0,0,1,-0.6904684471485595,-0.6133773795733668,0.0,-1.4014993706827203,-0.629113817878583,1,7.0,1,1,-1.0369498517582212,-1.0369498517582212
2016-03-10,air_cbe139af83feb388,0,0,0,0,1,0,0,-0.9534834578031454,-1.0975189056480783,0.0,-1.118407356128657,-0.7585392172279702,1,9.0,1,1,-0.9169331487655127,-0.9169331487655127
2016-03-11,air_cbe139af83feb388,1,0,0,0,0,0,0,-0.9929357094013332,-0.8096509712252768,0.0,0.03969633977433072,-0.810309376967725,1,19.0,1,1,-0.5796230466702161,-0.5796230466702161
2016-03-12,air_cbe139af83feb388,0,0,1,0,0,0,0,-1.019237210466792,-1.0451792812075689,0.0,1.5323633256048481,-1.0173900159267446,1,13.0,1,1,-0.39037565605645047,-0.39037565605645047
2016-03-13,air_cbe139af83feb388,0,0,0,1,0,0,0,-0.7693729503449352,-0.7573113467847675,0.0,-0.3720738632133981,-0.8232519169026639,1,8.0,1,1,-0.9879325035885675,-0.9879325035885675
2016-03-14,air_cbe139af83feb388,0,1,0,0,0,0,0,-1.0060864599340624,-1.2545377789696064,0.0,-1.3500280953092543,-0.7455966772930315,1,8.0,1,1,-1.216090572646285,-1.216090572646285
2016-03-15,air_cbe139af83feb388,0,0,0,0,0,1,0,-0.8482774535413109,-0.7180566284543853,0.0,1.04338620955692,-0.7973668370327863,1,2.0,1,1,-0.942199823079767,-0.942199823079767
2016-03-16,air_cbe139af83feb388,0,0,0,0,0,0,1,-0.7430714492794767,-0.5217830368024753,0.0,-0.1661887617195337,-0.952677316252051,1,19.0,1,1,-0.8532611294935915,-0.8532611294935915
2016-03-17,air_cbe139af83feb388,0,0,0,0,1,0,0,-0.2827951806339513,-0.011471698507508855,0.0,1.5066276879181153,-0.5902861980737668,1,18.0,1,1,-0.8060124485259357,-0.8060124485259357
2016-03-18,air_cbe139af83feb388,1,0,0,0,0,0,0,0.019672081618822636,0.11937736259376457,0.0,-0.3720738632133981,-0.04669952080634043,1,10.0,1,1,-0.43206566867497026,-0.43206566867497026
2016-03-19,air_cbe139af83feb388,0,0,1,0,0,0,0,-0.11183542370847034,-0.2731698207100557,0.0,-1.195614269188856,-0.17612492015572764,1,14.0,1,1,-0.4146316633981347,-0.4146316633981347
2016-03-20,air_cbe139af83feb388,0,0,0,1,0,0,0,-0.4800564386248908,-0.3124245390404378,1.0,0.8375011080630554,-0.3573204792448698,1,8.0,1,1,-0.6261137274084442,-0.6261137274084442
2016-03-21,air_cbe139af83feb388,0,1,0,0,0,0,0,-0.6641669460831008,-0.4956132245822206,1.0,1.5838346009783142,-0.5902861980737668,1,11.0,1,1,-1.0697965283667519,-1.0697965283667519
2016-03-22,air_cbe139af83feb388,0,0,0,0,0,1,0,-0.6378654450176422,-0.46944341236196585,0.0,1.4551564125446488,-0.9138496964472349,1,3.0,1,1,-0.9381571551894864,-0.9381571551894864
2016-03-23,air_cbe139af83feb388,0,0,0,0,0,0,1,-0.25649367956849256,0.027783019822873265,0.0,1.1463287603038523,-0.4090906389846247,1,6.0,1,1,-0.8373431246756112,-0.8373431246756112
2016-03-24,air_cbe139af83feb388,0,0,0,0,1,0,0,-0.7430714492794767,-0.7573113467847675,0.0,-0.21766003709299986,-0.7326541373580927,1,17.0,1,1,-0.8967198093141091,-0.8967198093141091
2016-03-25,air_cbe139af83feb388,1,0,0,0,0,0,0,-1.0060864599340624,-0.9535849384366776,0.0,-0.26913131246646577,-0.9009071565122961,1,26.0,1,1,-0.2943622936622836,-0.2943622936622836
2016-03-26,air_cbe139af83feb388,0,0,1,0,0,0,0,-0.8877297051394989,-0.9012453139961683,0.0,1.5066276879181153,-1.0044474759918058,1,12.0,1,1,-0.30017362875456216,-0.30017362875456216
2016-03-27,air_cbe139af83feb388,0,0,0,1,0,0,0,-0.6641669460831008,-0.5610377551328574,0.0,-0.29486695015319897,-0.719711597423154,1,5.0,1,1,-0.8567984638975871,-0.8567984638975871
2016-03-28,air_cbe139af83feb388,0,1,0,0,0,0,0,-0.5721116923539957,-0.5217830368024753,0.0,0.7345585573161235,-0.5255734983990733,1,10.0,1,1,-0.9737831659725851,-0.9737831659725851
2016-03-29,air_cbe139af83feb388,0,0,0,0,0,1,0,-0.37485043436305626,-0.35167925737081995,0.0,0.47720218044879276,-0.6161712779436442,1,9.0,1,1,-0.6996397496629246,-0.6996397496629246
2016-03-30,air_cbe139af83feb388,0,0,0,0,0,0,1,-0.0329309205120946,0.027783019822873265,0.0,0.34852399201512746,-0.13729730035091162,1,9.0,1,1,-0.784788442101962,-0.784788442101962
2016-03-31,air_cbe139af83feb388,0,0,0,0,1,0,0,0.1643303374788451,0.2240566114747834,0.0,0.5286734558222589,0.03095571880329185,1,16.0,1,1,-0.7491624313188633,-0.7491624313188633
2016-04-01,air_cbe139af83feb388,1,0,0,0,0,0,0,0.07227508374973987,-0.20774529015941898,0.0,-1.3242924576225212,0.3545192171767599,1,7.0,1,1,-0.5427337021714046,-0.5427337021714046
2016-04-02,air_cbe139af83feb388,0,0,1,0,0,0,0,0.33529009440432556,0.3418207664659293,0.0,1.069121847243653,0.36746175711169854,1,7.0,1,1,-0.5599150407050977,-0.5599150407050977
2016-04-03,air_cbe139af83feb388,0,0,0,1,0,0,0,0.41419459760070154,0.3810754847963114,0.0,-1.3242924576225212,0.5745423960707183,1,8.0,1,1,-1.0834405324964493,-1.0834405324964493
2016-04-04,air_cbe139af83feb388,0,1,0,0,0,0,0,0.1774810880115741,0.17171698703427374,0.0,-1.1441429938153898,0.212151277892434,1,5.0,1,1,-1.1958772331948815,-1.1958772331948815
2016-04-05,air_cbe139af83feb388,0,0,0,0,0,1,0,-0.0592324215775531,-0.11615094738852769,0.0,-0.08898184865933456,0.1474385782177404,1,4.0,1,1,-0.9917225047357058,-0.9917225047357058
2016-04-06,air_cbe139af83feb388,0,0,0,0,0,0,1,0.1906318385443036,0.21097170536465587,0.0,0.42573090507532657,-0.04669952080634043,1,9.0,1,1,-0.9247658178029315,-0.9247658178029315
2016-04-07,air_cbe139af83feb388,0,0,0,0,1,0,0,0.3089885933388671,0.23714151758491045,0.0,-1.4014993706827203,0.22509381782737267,1,10.0,1,1,-1.0404871861622167,-1.0404871861622167
2016-04-08,air_cbe139af83feb388,1,0,0,0,0,0,0,0.08542583428246912,-0.0899811351682731,0.0,-0.5779589647072625,0.1474385782177404,1,15.0,1,1,-0.4825990173034791,-0.4825990173034791
2016-04-09,air_cbe139af83feb388,0,0,1,0,0,0,0,0.23008409014249157,0.2894811420254201,0.0,0.5801447311957251,0.08272587854304678,1,15.0,1,1,-0.39037565605645047,-0.39037565605645047
2016-04-10,air_cbe139af83feb388,0,0,0,1,0,0,0,0.32213934387159654,0.3679905786861839,0.0,-1.2728211822490552,0.3545192171767599,1,8.0,1,1,-0.9694878313391618,-0.9694878313391618
2016-04-11,air_cbe139af83feb388,0,1,0,0,0,0,0,-0.4800564386248908,-0.3124245390404378,0.0,0.8889723834365217,-0.5644011182038894,1,7.0,1,1,-1.2181119065914254,-1.2181119065914254
2016-04-12,air_cbe139af83feb388,0,0,0,0,0,1,0,-0.38800118489578556,-0.2993396329303103,0.0,1.3007425864242506,-0.6938265175532766,1,6.0,1,1,-1.0548891905213418,-1.0548891905213418
2016-04-13,air_cbe139af83feb388,0,0,0,0,0,0,1,0.1906318385443036,0.09320755037350997,0.0,-1.4014993706827203,0.2768639775671276,1,4.0,1,1,-0.9669611639077365,-0.9669611639077365
2016-04-14,air_cbe139af83feb388,0,0,0,0,1,0,0,0.4930991007970775,0.8521321047608954,0.0,0.24558144126819537,0.4968871564610858,1,11.0,1,1,-0.9338618205560631,-0.9338618205560631
2016-04-15,air_cbe139af83feb388,1,0,0,0,0,0,0,0.08542583428246912,0.18480189314440126,0.0,1.6610415140385135,0.0568407986731692,1,14.0,1,1,-0.5103923590491589,-0.5103923590491589
2016-04-16,air_cbe139af83feb388,0,0,1,0,0,0,0,0.1774810880115741,0.32873586035580177,0.0,1.5838346009783142,-0.16318238022078896,1,24.0,1,1,-0.29486762714856873,-0.29486762714856873
2016-04-17,air_cbe139af83feb388,0,0,0,1,0,0,0,0.703511109320746,0.8521321047608954,0.0,0.605880368882458,0.7427954152249213,1,21.0,1,1,-1.0061245090948308,-1.0061245090948308
2016-04-18,air_cbe139af83feb388,0,1,0,0,0,0,0,0.1511795869461156,-0.03764151072776345,0.0,-1.3500280953092543,0.22509381782737267,1,14.0,1,1,-1.307555933663886,-1.307555933663886
2016-04-19,air_cbe139af83feb388,0,0,0,0,0,1,0,0.08542583428246912,0.3156509542456747,0.0,1.4808920502313818,-0.12435476041597295,1,13.0,1,1,-0.9907118377631355,-0.9907118377631355
2016-04-20,air_cbe139af83feb388,0,0,0,0,0,0,1,0.1248780858806571,0.27639623591529255,0.0,1.6867771517252466,-0.18906746009066655,1,12.0,1,1,-0.8570511306407297,-0.8570511306407297
2016-04-21,air_cbe139af83feb388,0,0,0,0,1,0,0,0.20378258907703262,0.014698113712745736,0.0,-1.4014993706827203,0.31569159737194363,1,14.0,1,1,-0.9634238295037408,-0.9634238295037408
2016-04-22,air_cbe139af83feb388,1,0,0,0,0,0,0,0.5851543545261825,0.48575473367733024,0.0,1.2750069487375177,0.6004274759405956,1,16.0,1,1,-0.46440701179721594,-0.46440701179721594
2016-04-23,air_cbe139af83feb388,0,0,1,0,0,0,0,0.45364684919888953,0.5250094520077119,0.0,-0.21766003709299986,0.5098296963960245,1,8.0,1,1,-0.3671303156873364,-0.3671303156873364
2016-04-24,air_cbe139af83feb388,0,0,0,1,0,0,0,0.38789309653524306,0.3418207664659293,0.0,-0.21766003709299986,0.4710020765912084,1,27.0,1,1,-0.9846478359277145,-0.9846478359277145
2016-04-25,air_cbe139af83feb388,0,1,0,0,0,0,0,0.5062498513298065,0.7343679497697495,0.0,0.24558144126819537,0.25097889769725,1,10.0,1,1,-1.170610558880627,-1.170610558880627
2016-04-26,air_cbe139af83feb388,0,0,0,0,0,1,0,0.703511109320746,0.7867075742102587,0.0,1.609570238665047,0.6780827155502277,1,2.0,1,1,-0.8939404751395411,-0.8939404751395411
2016-04-27,air_cbe139af83feb388,0,0,0,0,0,0,1,0.519400601862536,0.30256604813554716,0.0,-1.4014993706827203,0.7169103353550439,1,8.0,1,1,-0.8744851359175652,-0.8744851359175652
2016-04-28,air_cbe139af83feb388,0,0,0,0,1,0,0,0.2169333396097621,0.11937736259376457,0.0,-1.4014993706827203,0.16038111815267905,1,31.0,1,1,-0.6324303959870078,-0.6324303959870078
2016-04-29,air_cbe139af83feb388,1,0,0,0,0,0,0,-0.19073992690484606,-0.0638113229480185,1.0,0.168374528207996,-0.08552714061115668,1,12.0,1,1,-0.459353676934365,-0.459353676934365
2016-04-30,air_cbe139af83feb388,0,0,1,0,0,0,0,0.019672081618822636,0.06703773815325492,0.0,1.8669266155323776,-0.2926077795701762,1,13.0,1,1,-0.5035703569843103,-0.5035703569843103
2016-05-01,air_cbe139af83feb388,0,0,0,1,0,0,0,0.6114558555916411,0.8913868230912776,0.0,0.9661792964967206,0.45805953665626953,1,21.0,1,1,-0.784283108615677,-0.784283108615677
2016-05-02,air_cbe139af83feb388,0,1,0,0,0,0,0,0.742963360918934,1.218509475844461,0.0,1.5323633256048481,0.535714776265902,1,18.0,1,1,-0.9240078175735039,-0.9240078175735039
2016-05-03,air_cbe139af83feb388,0,0,0,0,0,1,0,0.7561141114516635,0.6166037947786036,1.0,-1.2470855445623221,0.6392550957454118,1,24.0,1,1,-0.6379890643361438,-0.6379890643361438
2016-05-04,air_cbe139af83feb388,0,0,0,0,0,0,1,0.664058857722558,0.8128773864305138,1.0,1.8669266155323776,0.5615998561357793,1,21.0,1,1,-0.6948390815432163,-0.6948390815432163
2016-05-05,air_cbe139af83feb388,0,0,0,0,1,0,0,0.795566363049851,0.7474528558798771,1.0,1.4551564125446488,0.7816230350297375,1,10.0,1,1,-0.887371139817835,-0.887371139817835
2016-05-06,air_cbe139af83feb388,1,0,0,0,0,0,0,0.41419459760070154,0.3418207664659293,0.0,-1.4014993706827203,0.5745423960707183,1,13.0,1,1,-1.0422558533642146,-1.0422558533642146
2016-05-07,air_cbe139af83feb388,0,0,1,0,0,0,0,0.5720036039934531,0.721283043659622,0.0,-0.4750164139603303,0.6004274759405956,1,17.0,1,1,-0.6137330569944596,-0.6137330569944596
2016-05-08,air_cbe139af83feb388,0,0,0,1,0,0,0,0.6114558555916411,0.6951132314393674,0.0,1.5323633256048481,0.36746175711169854,1,18.0,1,1,-0.9558438272094645,-0.9558438272094645
2016-05-09,air_cbe139af83feb388,0,1,0,0,0,0,0,0.32213934387159654,0.19788679925452834,0.0,-1.4014993706827203,0.4192319168514535,1,22.0,1,1,-1.3858826240380748,-1.3858826240380748
2016-05-10,air_cbe139af83feb388,0,0,0,0,0,1,0,0.5325513523952651,0.39416039090643845,0.0,-1.4014993706827203,0.6004274759405956,1,7.0,1,1,-1.2226599079679912,-1.2226599079679912
2016-05-11,air_cbe139af83feb388,0,0,0,0,0,0,1,0.6114558555916411,0.5119245458975848,0.0,-1.3242924576225212,0.5098296963960245,1,8.0,1,1,-1.0316438501522278,-1.0316438501522278
2016-05-12,air_cbe139af83feb388,0,0,0,0,1,0,0,0.519400601862536,0.5511792642279669,0.0,2.0213404416527765,0.25097889769725,1,20.0,1,1,-0.9106164801869491,-0.9106164801869491
2016-05-13,air_cbe139af83feb388,1,0,0,0,0,0,0,0.782415612517122,1.0745755086330606,0.0,1.609570238665047,0.6910252554851666,1,19.0,1,1,-0.5518297049245362,-0.5518297049245362
2016-05-14,air_cbe139af83feb388,0,0,1,0,0,0,0,0.927073868377144,1.1007453208533151,0.0,1.609570238665047,0.7557379551598602,1,5.0,1,1,-0.39037565605645047,-0.39037565605645047
2016-05-15,air_cbe139af83feb388,0,0,0,1,0,0,0,0.966526119975332,0.9568113536419143,0.0,1.4551564125446488,0.949876054183941,1,17.0,1,1,-1.0083985097831136,-1.0083985097831136
2016-05-16,air_cbe139af83feb388,0,1,0,0,0,0,0,0.835018614648039,0.8128773864305138,0.0,-1.3242924576225212,0.4968871564610858,1,16.0,1,1,-1.3244846054544366,-1.3244846054544366
