visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Minato-ku Shibakōen,total_area_visitors,total_genre_visitors
2016-08-21,air_6902e4ec305b3d08,0,0,0,1,0,0,0,1.5848404035315078,1.7507644820928494,0.0,0.7157934278647594,1.4115825938191202,1,33.0,1,1,-0.6977089592410682,-0.6977089592410681
2016-08-22,air_6902e4ec305b3d08,0,1,0,0,0,0,0,1.3220762182624026,1.1213934554216323,0.0,-1.4412235660523052,1.3776886614816553,1,22.0,1,1,-1.8504934854149961,-1.8504934854149961
2016-08-23,air_6902e4ec305b3d08,0,0,0,0,0,1,0,1.4534583108969554,1.3755625238850082,0.0,-0.9770553521714178,1.4906684359398712,1,24.0,1,1,-0.504676182557797,-0.504676182557797
2016-08-24,air_6902e4ec305b3d08,0,0,0,0,0,0,1,1.417626831087532,1.47238883568058,0.0,-0.9224473270089605,1.4115825938191202,1,18.0,1,1,-0.32030282015564454,-0.3203028201556445
2016-08-25,air_6902e4ec305b3d08,0,0,0,0,1,0,0,1.596784230134649,1.6539381702972777,0.0,1.807953931113906,1.4115825938191202,1,17.0,1,1,-0.19474131307942327,-0.19474131307942322
2016-08-26,air_6902e4ec305b3d08,1,0,0,0,0,0,0,1.6326157099440726,1.6660414592717236,0.0,1.3437857172330183,1.468072481048228,1,23.0,1,1,1.1395301040696177,1.1395301040696177
2016-08-27,air_6902e4ec305b3d08,0,0,1,0,0,0,0,1.1548626458184268,0.9640506987538279,0.0,-1.4412235660523052,1.1969210223485103,1,31.0,1,1,1.2005068129658285,1.2005068129658285
2016-08-28,air_6902e4ec305b3d08,0,0,0,1,0,0,0,0.9518175935650275,0.6735717633671124,0.0,-1.4412235660523052,1.1630270900110453,1,45.0,1,1,-0.16443336309550777,-0.16443336309550774
2016-08-29,air_6902e4ec305b3d08,0,1,0,0,0,0,0,1.3101323916592618,1.339252656961669,0.0,-0.7313192389403599,1.253410909577618,1,48.0,1,1,-1.2977342071369187,-1.2977342071369187
2016-08-30,air_6902e4ec305b3d08,0,0,0,0,0,1,0,1.2504132586435561,1.0971868774727394,0.0,-1.2773994905649333,1.2986028193609043,1,37.0,1,1,-0.5302936164727732,-0.5302936164727732
2016-08-31,air_6902e4ec305b3d08,0,0,0,0,0,0,1,1.4534583108969554,1.460285546706134,0.0,1.644129855626534,1.2986028193609043,1,22.0,1,1,-0.11428092205069526,-0.11428092205069522
2016-09-02,air_6902e4ec305b3d08,1,0,0,0,0,0,0,1.4415144842938141,1.3029427900383295,0.0,-0.10332694957210051,1.3550927065900122,1,35.0,1,1,0.6704784971756876,0.6704784971756876
2016-09-03,air_6902e4ec305b3d08,0,0,1,0,0,0,0,1.5012336173095198,1.6297315923483844,0.0,0.579273364958616,1.5358603457231577,1,38.0,1,1,1.2340620433051637,1.2340620433051637
2016-09-04,air_6902e4ec305b3d08,0,0,0,1,0,0,0,1.4415144842938141,1.5571118585017054,0.0,-0.21254299989701525,1.468072481048228,1,54.0,1,1,-0.6327633521326779,-0.6327633521326779
2016-09-05,air_6902e4ec305b3d08,0,1,0,0,0,0,0,1.6445595365472134,1.6902480372206168,0.0,1.1799616417456464,1.558456300614801,1,38.0,1,1,-1.2096968286122118,-1.2096968286122118
2016-09-06,air_6902e4ec305b3d08,0,0,0,0,0,1,0,1.6923348429597782,1.6176283033739378,0.0,1.1799616417456464,1.682734052518838,1,2.0,1,1,-0.5302936164727732,-0.5302936164727732
2016-09-07,air_6902e4ec305b3d08,0,0,0,0,0,0,1,1.489289790706379,1.3634592349105619,0.0,-0.8132312766840459,1.6262441652897301,1,34.0,1,1,-0.4368441040223671,-0.43684410402236706
2016-09-08,air_6902e4ec305b3d08,0,0,0,0,1,0,0,1.4056830044843907,1.3755625238850082,0.0,-1.0862714024963325,1.547158323168979,1,17.0,1,1,-0.2943245773122884,-0.29432457731228834
2016-09-09,air_6902e4ec305b3d08,1,0,0,0,0,0,0,1.4773459641032376,1.6297315923483844,0.0,0.005889100752814004,1.309900796806726,1,30.0,1,1,0.9771660862986419,0.9771660862986419
2016-09-10,air_6902e4ec305b3d08,0,0,1,0,0,0,0,1.4295706576906733,1.47238883568058,0.0,-0.32175905022193,1.388986638927477,1,42.0,1,1,1.4685878467521285,1.4685878467521285
2016-09-11,air_6902e4ec305b3d08,0,0,0,1,0,0,0,1.023480553183874,0.734088208239345,0.0,-1.3866155408898477,1.1065372027819376,1,33.0,1,1,-0.2084520523578612,-0.20845205235786116
2016-09-12,air_6902e4ec305b3d08,0,1,0,0,0,0,0,1.2026379522309911,1.0487737215749533,0.0,-1.3593115283086192,1.2986028193609043,1,40.0,1,1,-1.1891307196945549,-1.1891307196945549
2016-09-13,air_6902e4ec305b3d08,0,0,0,0,0,1,0,0.9518175935650275,0.5888487405459868,0.0,-1.4412235660523052,1.1743250674568668,1,38.0,1,1,-0.6890495449599495,-0.6890495449599494
2016-09-14,air_6902e4ec305b3d08,0,0,0,0,0,0,1,1.0115367265807331,0.9156375428560422,0.0,-1.3593115283086192,1.0839412478902943,1,42.0,1,1,-0.3076745076623464,-0.30767450766234633
2016-09-15,air_6902e4ec305b3d08,0,0,0,0,1,0,0,1.1309749926121446,0.8914309649071488,0.0,-1.4139195534710765,1.2647088870234395,1,51.0,1,1,0.005868451099826813,0.005868451099826854
2016-09-16,air_6902e4ec305b3d08,1,0,0,0,0,0,0,0.9876490733744505,0.6493651854182192,0.0,-1.4412235660523052,1.2308149546859746,1,29.0,1,1,0.9114988613334917,0.9114988613334917
2016-09-17,air_6902e4ec305b3d08,0,0,1,0,0,0,0,1.2743009118498383,1.2545296341405434,0.0,0.005889100752814004,1.1969210223485103,1,37.0,1,1,1.357819505739485,1.357819505739485
2016-09-18,air_6902e4ec305b3d08,0,0,0,1,0,0,0,1.1906941256278503,0.9519474097793813,0.0,-1.4412235660523052,1.2647088870234395,1,29.0,1,1,0.22054976348589478,0.2205497634858948
2016-09-19,air_6902e4ec305b3d08,0,1,0,0,0,0,0,0.7965478477241925,0.46781585080152194,1.0,-1.4412235660523052,0.925769563648792,1,44.0,1,1,-1.1920171911215944,-1.1920171911215944
2016-09-20,air_6902e4ec305b3d08,0,0,0,0,0,1,0,0.5337836624550875,0.12892375951702076,0.0,-1.4412235660523052,0.745001924515647,1,34.0,1,1,-1.6592647533736247,-1.6592647533736247
2016-09-21,air_6902e4ec305b3d08,0,0,0,0,0,0,1,0.6532219284864988,0.5041257177248615,0.0,-1.4139195534710765,0.745001924515647,1,32.0,1,1,0.42115952766514486,0.42115952766514486
2016-09-22,air_6902e4ec305b3d08,0,0,0,0,1,0,0,0.5696151422645105,0.22575007131259228,1.0,-1.4412235660523052,0.8014918117447548,1,63.0,1,1,-0.22180198270791923,-0.22180198270791918
2016-09-23,air_6902e4ec305b3d08,1,0,0,0,0,0,0,0.7368287147084868,0.37098953900595044,0.0,-1.4412235660523052,0.948365518540435,1,31.0,1,1,0.24291991704545146,0.2429199170454515
2016-09-24,air_6902e4ec305b3d08,0,0,1,0,0,0,0,0.8562669807398983,0.5888487405459868,0.0,-1.4412235660523052,1.1065372027819376,1,35.0,1,1,1.1391692951412378,1.1391692951412378
2016-09-25,air_6902e4ec305b3d08,0,0,0,1,0,0,0,1.071255859596439,1.1334967443960784,0.0,-0.5128871382905306,1.0500473155528296,1,51.0,1,1,-0.3022623737366472,-0.30226237373664716
2016-09-26,air_6902e4ec305b3d08,0,1,0,0,0,0,0,1.2862447384529792,1.339252656961669,0.0,-0.5947991760342165,1.2308149546859746,1,43.0,1,1,-0.9686764644544078,-0.9686764644544077
2016-09-27,air_6902e4ec305b3d08,0,0,0,0,0,1,0,1.3101323916592618,1.3029427900383295,0.0,-0.8132312766840459,1.3324967516983692,1,30.0,1,1,-0.36648636298827764,-0.3664863629882776
2016-09-28,air_6902e4ec305b3d08,0,0,0,0,0,0,1,1.417626831087532,1.3997691018339016,0.0,-0.8678393018465032,1.468072481048228,1,30.0,1,1,-0.25535721304725423,-0.2553572130472542
2016-09-29,air_6902e4ec305b3d08,0,0,0,0,1,0,0,1.1906941256278503,1.072980299523846,0.0,-1.2500954779837044,1.2082189997943316,1,62.0,1,1,-0.1380943113237717,-0.13809431132377167
2016-09-30,air_6902e4ec305b3d08,1,0,0,0,0,0,0,0.8084916743273334,0.6856750523415587,0.0,-0.7859272641028172,0.8805776538655058,1,54.0,1,1,1.205197329034768,1.205197329034768
2016-10-01,air_6902e4ec305b3d08,0,0,1,0,0,0,0,0.6054466220739341,0.3346796720826109,0.0,-1.4412235660523052,0.745001924515647,1,30.0,1,1,1.238030941517343,1.238030941517343
2016-10-02,air_6902e4ec305b3d08,0,0,0,1,0,0,0,1.0115367265807331,1.036670432600507,0.0,1.0434415788395033,0.8579816989738628,1,48.0,1,1,-0.35638371299363913,-0.3563837129936391
2016-10-04,air_6902e4ec305b3d08,0,0,0,0,0,1,0,1.2265256054372735,1.569215147476152,0.0,0.25162521398387205,0.9822594508778999,1,24.0,1,1,-0.5876622360851846,-0.5876622360851845
2016-10-05,air_6902e4ec305b3d08,0,0,0,0,0,0,1,1.1190311660090033,0.8914309649071488,0.0,-1.2500954779837044,1.1856230449026885,1,27.0,1,1,-0.7514694895696802,-0.7514694895696802
2016-10-06,air_6902e4ec305b3d08,0,0,0,0,1,0,0,1.357907698071826,1.4844921246550267,0.0,0.8250094781896742,1.1743250674568668,1,32.0,1,1,-0.2964894308825681,-0.296489430882568
2016-10-07,air_6902e4ec305b3d08,1,0,0,0,0,0,0,0.8084916743273334,0.7098816302904516,0.0,0.1424091636589573,0.9031736087571489,1,23.0,1,1,0.8360897953020829,0.8360897953020829
2016-10-08,air_6902e4ec305b3d08,0,0,1,0,0,0,0,0.7846040211210512,0.7582947861882378,0.0,-1.3866155408898477,0.8127897891905762,1,48.0,1,1,1.0785533951734068,1.0785533951734068
2016-10-09,air_6902e4ec305b3d08,0,0,0,1,0,0,0,0.9159861137556039,0.8067079420860236,0.0,-1.4412235660523052,0.8579816989738628,1,57.0,1,1,0.38760429732580987,0.38760429732580987
2016-10-10,air_6902e4ec305b3d08,0,1,0,0,0,0,0,0.4501768762330991,0.06840731464478834,1.0,-1.4412235660523052,0.7224059696240034,1,54.0,1,1,-0.6825549842491104,-0.6825549842491104
2016-10-11,air_6902e4ec305b3d08,0,0,0,0,0,1,0,0.3546262634079703,0.12892375951702076,0.0,-1.3866155408898477,0.5868302402741445,1,23.0,1,1,-1.0592395054777743,-1.0592395054777741
2016-10-12,air_6902e4ec305b3d08,0,0,0,0,0,0,1,0.3904577432173934,0.5041257177248615,0.0,0.7977054656084451,0.3043808041286049,1,51.0,1,1,-0.37658901298291614,-0.3765890129829161
2016-10-13,air_6902e4ec305b3d08,0,0,0,0,1,0,0,0.22324417077341754,-0.10103873099746268,0.0,-1.4412235660523052,0.4851484432617504,1,32.0,1,1,-0.34375540050034104,-0.343755400500341
2016-10-14,air_6902e4ec305b3d08,1,0,0,0,0,0,0,0.11574973134514721,0.056304025670341686,0.0,-0.3490630628031586,0.18010305222456754,1,36.0,1,1,0.9869079273649004,0.9869079273649004
2016-10-15,air_6902e4ec305b3d08,0,0,1,0,0,0,0,0.24713182397969977,0.4436092728526291,0.0,1.5076097927203906,0.089719232657995,1,68.0,1,1,1.433228571770894,1.433228571770894
2016-10-16,air_6902e4ec305b3d08,0,0,0,1,0,0,0,0.33073861020168766,0.46781585080152194,0.0,-0.02141491182841456,0.1914010296703891,1,64.0,1,1,-0.38741328083431453,-0.3874132808343145
2016-10-17,air_6902e4ec305b3d08,0,1,0,0,0,0,0,0.34268243680482896,0.056304025670341686,0.0,-1.4412235660523052,0.5303403530450366,1,24.0,1,1,-1.2713951553651825,-1.2713951553651825
2016-10-18,air_6902e4ec305b3d08,0,0,0,0,0,1,0,0.7487725413116277,0.8793276759327027,0.0,0.16971317624018614,0.6433201275032524,1,39.0,1,1,-0.5021505200591374,-0.5021505200591373
2016-10-19,air_6902e4ec305b3d08,0,0,0,0,0,0,1,0.7368287147084868,0.5888487405459868,0.0,-0.9224473270089605,0.8353857440822192,1,41.0,1,1,-0.370816070128837,-0.37081607012883694
2016-10-20,air_6902e4ec305b3d08,0,0,0,0,1,0,0,0.8682108073430391,1.0487737215749533,0.0,1.2891776920705613,0.6772140598407173,1,40.0,1,1,-0.15938203809818854,-0.1593820380981885
2016-10-21,air_6902e4ec305b3d08,1,0,0,0,0,0,0,0.4262892230268169,0.2862665161848247,0.0,-0.10332694957210051,0.49644642070757194,1,32.0,1,1,1.009278080924457,1.009278080924457
2016-10-22,air_6902e4ec305b3d08,0,0,1,0,0,0,0,0.24713182397969977,-0.08893544202301602,0.0,-1.4139195534710765,0.41736057858682074,1,66.0,1,1,1.5342550717172787,1.5342550717172787
2016-10-23,air_6902e4ec305b3d08,0,0,0,1,0,0,0,0.414345396423676,0.3951961169548433,0.0,-0.1306309621533293,0.41736057858682074,1,48.0,1,1,-0.13196055954131264,-0.13196055954131258
2016-10-24,air_6902e4ec305b3d08,0,1,0,0,0,0,0,0.0321429451231593,0.007890869772555929,0.0,1.234569666908104,0.10101721010381655,1,52.0,1,1,-1.1119176090212464,-1.1119176090212464
2016-10-25,air_6902e4ec305b3d08,0,0,0,0,0,1,0,-0.07535149430511104,-0.22207162074192752,0.0,-0.7859272641028172,-0.11364436136679357,1,35.0,1,1,-0.46679124507790265,-0.4667912450779026
2016-10-26,air_6902e4ec305b3d08,0,0,0,0,0,0,1,0.5337836624550875,0.8067079420860236,0.0,1.1799616417456464,0.18010305222456754,1,22.0,1,1,-0.09118915063437871,-0.09118915063437866
2016-10-27,air_6902e4ec305b3d08,0,0,0,0,1,0,0,0.5218398358519462,0.5162290066993082,0.0,0.6338813901210733,0.247890916899497,1,35.0,1,1,-0.07820002921270064,-0.0782000292127006
2016-10-28,air_6902e4ec305b3d08,1,0,0,0,0,0,0,-0.2903403731616517,-0.512550556128643,0.0,-1.4412235660523052,-0.10234638392097202,1,39.0,1,1,0.9154677595456712,0.9154677595456712
2016-10-29,air_6902e4ec305b3d08,0,0,1,0,0,0,0,0.10380590474200611,0.21364678233814605,0.0,-1.4412235660523052,0.06712327776635171,1,52.0,1,1,1.7081649751964127,1.7081649751964127
2016-10-30,air_6902e4ec305b3d08,0,0,0,1,0,0,0,-0.326171852971075,-0.6698933127964473,0.0,-1.4412235660523052,-0.15883627115007995,1,67.0,1,1,-0.05222178636934452,-0.05222178636934448
2016-10-31,air_6902e4ec305b3d08,0,1,0,0,0,0,0,-0.03952001449568752,0.007890869772555929,0.0,-0.37636707538438724,-0.13624031625843666,1,47.0,1,1,-0.9491927823218907,-0.9491927823218906
2016-11-01,air_6902e4ec305b3d08,0,0,0,0,0,1,0,-0.14701445392395784,-0.31889793253749943,0.0,-0.5401911508717593,0.07842125521217326,1,14.0,1,1,-0.6771428503234113,-0.6771428503234113
2016-11-02,air_6902e4ec305b3d08,0,0,0,0,0,0,1,-0.4456101190024864,-0.8272360694642517,0.0,-1.4412235660523052,-0.27181604560829575,1,35.0,1,1,0.4283757062327438,0.4283757062327438
2016-11-03,air_6902e4ec305b3d08,0,0,0,0,1,0,0,-0.20673358693966357,0.04420073669589503,1.0,1.152657629164418,-0.2944120004999389,1,45.0,1,1,-0.016862511388109794,-0.016862511388109753
2016-11-04,air_6902e4ec305b3d08,1,0,0,0,0,0,0,-0.07535149430511104,-0.028418997150783606,0.0,1.0707455914207318,-0.2831140230541173,1,26.0,1,1,0.1065341421178318,0.10653414211783183
2016-11-05,air_6902e4ec305b3d08,0,0,1,0,0,0,0,-0.0036885346862642167,0.056304025670341686,0.0,0.41544928947124393,0.021931367983065348,1,62.0,1,1,1.2560713879363403,1.2560713879363403
2016-11-06,air_6902e4ec305b3d08,0,0,0,1,0,0,0,0.020199118520018197,0.21364678233814605,0.0,1.152657629164418,-0.12494233881261511,1,49.0,1,1,-0.4390089575926468,-0.43900895759264674
2016-11-07,air_6902e4ec305b3d08,0,1,0,0,0,0,0,-0.43366629239934534,-0.5609637120264289,0.0,0.8523134907709027,-0.31700795539158216,1,30.0,1,1,-1.1793888786282964,-1.1793888786282962
2016-11-08,air_6902e4ec305b3d08,0,0,0,0,0,1,0,-0.5650483850338979,-0.6577900238220008,0.0,-0.9497513395901892,-0.5542654817538354,1,36.0,1,1,-1.006561401934302,-1.006561401934302
2016-11-09,air_6902e4ec305b3d08,0,0,0,0,0,0,1,-0.5053292520181921,-0.536757134077536,0.0,0.1970171888214147,-0.3509018877290468,1,34.0,1,1,-0.7128629342330259,-0.7128629342330259
2016-11-10,air_6902e4ec305b3d08,0,0,0,0,1,0,0,-0.6008798648433213,-0.7304097576686797,0.0,-1.3047035031461618,-0.3847958200665116,1,37.0,1,1,-0.4606574932954436,-0.46065749329544353
2016-11-11,air_6902e4ec305b3d08,1,0,0,0,0,0,0,-0.6725428244621682,-0.8393393584386981,0.0,-1.4412235660523052,-0.5994573915371216,1,49.0,1,1,0.4424472544395617,0.4424472544395617
2016-11-12,air_6902e4ec305b3d08,0,0,1,0,0,0,0,-0.12312680071767565,-0.028418997150783606,0.0,0.27892922656510066,-0.11364436136679357,1,42.0,1,1,1.767698448379104,1.7676984483791038
2016-11-13,air_6902e4ec305b3d08,0,0,0,1,0,0,0,-0.12312680071767565,-0.05262557509967648,0.0,0.6338813901210733,-0.21532615837918787,1,44.0,1,1,-0.30947855230424615,-0.3094785523042461
2016-11-14,air_6902e4ec305b3d08,0,1,0,0,0,0,0,-0.11118297411453455,-0.28258806561415994,0.0,-1.4412235660523052,0.05582530032053018,1,52.0,1,1,-1.2843842767868607,-1.2843842767868605
2016-11-15,air_6902e4ec305b3d08,0,0,0,0,0,1,0,0.07991825153572392,0.03209744772144881,0.0,-1.0043593647526465,0.1914010296703891,1,30.0,1,1,-0.8073948734685719,-0.8073948734685717
2016-11-16,air_6902e4ec305b3d08,0,0,0,0,0,0,1,-0.2545088933522282,-0.512550556128643,0.0,-1.2773994905649333,-0.034558519246042564,1,32.0,1,1,-0.25355316840535447,-0.2535531684053544
2016-11-17,air_6902e4ec305b3d08,0,0,0,0,1,0,0,-0.2425650667490871,-0.08893544202301602,0.0,0.7704014530272165,-0.3621998651748684,1,29.0,1,1,-0.20628719878758153,-0.20628719878758148
2016-11-18,air_6902e4ec305b3d08,1,0,0,0,0,0,0,-0.3978348125899218,-0.40362095535862474,0.0,1.0161375662582746,-0.5542654817538354,1,33.0,1,1,1.0240712469880349,1.0240712469880349
2016-11-19,air_6902e4ec305b3d08,0,0,1,0,0,0,0,-0.576992211637039,-0.8514426474131446,0.0,-1.4412235660523052,-0.3509018877290468,1,46.0,1,1,1.505751166375263,1.505751166375263
2016-11-20,air_6902e4ec305b3d08,0,0,0,1,0,0,0,-0.12312680071767565,0.16523362644035985,0.0,0.44275330205247276,-0.23792211327083093,1,51.0,1,1,-0.07062304171672178,-0.07062304171672174
2016-11-21,air_6902e4ec305b3d08,0,1,0,0,0,0,0,-0.2425650667490871,-0.5246538451030895,0.0,-1.4412235660523052,-0.09104840647515049,1,22.0,1,1,-1.1862442482675153,-1.1862442482675153
2016-11-22,air_6902e4ec305b3d08,0,0,0,0,0,1,0,-0.07535149430511104,0.03209744772144881,0.0,0.3881452768900154,-0.07975042902932873,1,23.0,1,1,0.7004256382312232,0.7004256382312232
2016-11-24,air_6902e4ec305b3d08,0,0,0,0,1,0,0,-1.4130600738569192,-1.262954472544325,0.0,-1.4412235660523052,-1.1417603089365576,1,21.0,1,1,-1.0144991983586609,-1.0144991983586609
2016-11-25,air_6902e4ec305b3d08,1,0,0,0,0,0,0,-1.0786329289689671,-0.9966821151065023,0.0,1.0980496040019607,-1.209548173611487,1,20.0,1,1,0.8952624595563942,0.8952624595563942
2016-11-28,air_6902e4ec305b3d08,0,1,0,0,0,0,0,-0.42172246579620426,-0.6093768679242149,0.0,-0.5401911508717593,-0.18143222604172302,1,14.0,1,1,-1.142225559005162,-1.1422255590051618
2016-11-29,air_6902e4ec305b3d08,0,0,0,0,0,1,0,-0.49338542541505104,-0.5730670010008754,0.0,0.11510515107772876,-0.39609379751233315,1,23.0,1,1,-0.5209125843348946,-0.5209125843348945
2016-11-30,air_6902e4ec305b3d08,0,0,0,0,0,0,1,-0.6964304776684505,-0.8756492253620374,0.0,-0.10332694957210051,-0.701139188549516,1,30.0,1,1,-0.29071648802848893,-0.2907164880284889
2016-12-01,air_6902e4ec305b3d08,0,0,0,0,1,0,0,-0.5531045584307568,-0.3067946435630528,0.0,-0.5947991760342165,-0.5768614366454784,1,25.0,1,1,-0.3917429879748739,-0.39174298797487384
2016-12-02,air_6902e4ec305b3d08,1,0,0,0,0,0,0,-0.3739471593836396,-0.4278275333075176,0.0,0.8796175033521313,-0.26051806816247425,1,39.0,1,1,1.1492719451358762,1.1492719451358762
2016-12-03,air_6902e4ec305b3d08,0,0,1,0,0,0,0,-0.45755394560562757,-0.37941437740973166,0.0,0.3881452768900154,-0.5994573915371216,1,40.0,1,1,2.242522998127113,2.242522998127113
2016-12-04,air_6902e4ec305b3d08,0,0,0,1,0,0,0,-0.3620033327804985,-0.3673110884352852,0.0,0.5246653397961587,-0.4186897524039763,1,18.0,1,1,-0.22757492556199835,-0.22757492556199832
2016-12-05,air_6902e4ec305b3d08,0,1,0,0,0,0,0,-0.23062124014594598,-0.08893544202301602,0.0,0.6338813901210733,-0.32830593283740367,1,36.0,1,1,-1.0787231876102914,-1.0787231876102914
2016-12-06,air_6902e4ec305b3d08,0,0,0,0,0,1,0,-0.45755394560562757,-0.23417490971637372,0.0,0.8796175033521313,-0.45258368474144106,1,27.0,1,1,-0.6143620967853006,-0.6143620967853006
2016-12-07,air_6902e4ec305b3d08,0,0,0,0,0,0,1,-0.8517002235092853,-0.9482689592087165,0.0,-1.0316633773338753,-0.6898412111036942,1,32.0,1,1,-0.09371481313303832,-0.09371481313303828
2016-12-08,air_6902e4ec305b3d08,0,0,0,0,1,0,0,-0.7203181308747328,-0.6214801568986613,0.0,0.9069215159333599,-0.9045027825743044,1,22.0,1,1,0.06684515999603771,0.06684515999603775
2016-12-09,air_6902e4ec305b3d08,1,0,0,0,0,0,0,-0.42172246579620426,-0.19786504279303463,0.0,0.9888335536770461,-0.8141189630077317,1,29.0,1,1,1.7518228555303863,1.7518228555303863
2016-12-10,air_6902e4ec305b3d08,0,0,1,0,0,0,0,-0.7322619574778739,-0.8272360694642517,0.0,0.9342255285145884,-0.6107553689829432,1,31.0,1,1,2.4557610747996614,2.4557610747996614
2016-12-11,air_6902e4ec305b3d08,0,0,0,1,0,0,0,-0.9353070097312733,-0.9845788261320558,0.0,0.9615295410958175,-0.8480128953451964,1,54.0,1,1,0.25374418489684986,0.25374418489684986
2016-12-12,air_6902e4ec305b3d08,0,1,0,0,0,0,0,-0.9114193565249911,-1.0329919820298419,0.0,0.6065773775398446,-0.9496946923575907,1,23.0,1,1,-0.8892985002108197,-0.8892985002108196
2016-12-13,air_6902e4ec305b3d08,0,0,0,0,0,1,0,-0.6247675180496036,-0.4520341112564105,0.0,-0.7586232515215885,-0.859310872791018,1,22.0,1,1,-0.3286014255083833,-0.3286014255083832
2016-12-14,air_6902e4ec305b3d08,0,0,0,0,0,0,1,-0.7800372638904386,-0.9361656702342698,0.0,-1.3593115283086192,-0.644649301320408,1,27.0,1,1,0.30173177237138266,0.3017317723713827
2016-12-15,air_6902e4ec305b3d08,0,0,0,0,1,0,0,-1.0069699693501202,-1.0814051379276277,0.0,0.44275330205247276,-0.8932048051284829,1,29.0,1,1,0.3987893741055882,0.39878937410558823
2016-12-16,air_6902e4ec305b3d08,1,0,0,0,0,0,0,-1.1741835417940965,-1.117715004850967,0.0,0.9069215159333599,-1.073972444261628,1,23.0,1,1,1.9170733447284016,1.9170733447284016
