visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Taitō-ku Kuramae,total_area_visitors,total_genre_visitors
2016-01-22,air_95d28905941fd4cb,1,0,0,0,0,0,0,-1.165584608647818,-1.1543002923593935,0.0,0.7104267496209832,-0.9998527050565672,1,24.0,1,1,-0.7261466538035103,-0.7261466538035101
2016-01-23,air_95d28905941fd4cb,0,0,1,0,0,0,0,-1.404441418329333,-1.6414134063690269,0.0,-1.2338882061830523,-1.0478827673844435,1,30.0,1,1,-0.654222021658722,-0.6542220216587218
2016-01-25,air_95d28905941fd4cb,0,1,0,0,0,0,0,-1.530155528688025,-1.3916118094410097,0.0,1.0796004754065596,-1.6722735776468352,1,18.0,1,1,-1.3629793342521566,-1.3629793342521561
2016-01-26,air_95d28905941fd4cb,0,0,0,0,0,1,0,-1.4170128293652025,-1.2417308512841996,0.0,0.8334846582161753,-1.5161758750812373,1,16.0,1,1,-1.193407024438576,-1.1934070244385755
2016-01-27,air_95d28905941fd4cb,0,0,0,0,0,0,1,-1.102727553468472,-0.767107817120967,0.0,1.030377311968483,-1.492160843917299,1,19.0,1,1,-1.0445629940278334,-1.0445629940278331
2016-01-28,air_95d28905941fd4cb,0,0,0,0,1,0,0,-0.9141563879304337,-0.6921673380425619,0.0,1.030377311968483,-1.107920345294289,1,25.0,1,1,-1.0500572367611158,-1.0500572367611156
2016-01-29,air_95d28905941fd4cb,1,0,0,0,0,0,0,-1.2158702527912948,-1.4665522885194149,0.0,-1.2831113696211291,-1.0478827673844435,1,15.0,1,1,-0.9097043087563554,-0.9097043087563551
2016-01-30,air_95d28905941fd4cb,0,0,1,0,0,0,0,-1.4798698845445484,-1.8162745242186389,0.0,-1.2831113696211291,-1.1799654387861032,1,22.0,1,1,-0.6137644160772786,-0.6137644160772784
2016-02-01,air_95d28905941fd4cb,0,1,0,0,0,0,0,-1.3038701300423792,-1.6039431668298245,0.0,-1.2831113696211291,-1.0478827673844435,1,18.0,1,1,-1.4081819676487075,-1.408181967648707
2016-02-02,air_95d28905941fd4cb,0,0,0,0,0,1,0,-1.1404417865760796,-1.1043399729737902,0.0,0.808873076497137,-1.0478827673844435,1,24.0,1,1,-1.262834273522781,-1.2628342735227809
2016-02-03,air_95d28905941fd4cb,0,0,0,0,0,0,1,-1.2661558969347717,-1.291691170669803,0.0,0.46431093243059895,-1.1799654387861032,1,18.0,1,1,-1.189411211541643,-1.1894112115416429
2016-02-04,air_95d28905941fd4cb,0,0,0,0,1,0,0,-1.2535844858989025,-1.2542209311306003,0.0,0.16897195180213803,-1.2279955011139796,1,27.0,1,1,-1.1524499422450158,-1.1524499422450156
2016-02-05,air_95d28905941fd4cb,1,0,0,0,0,0,0,-0.9518706210380413,-0.7795978969673678,0.0,0.9319309850923292,-1.288033079023825,1,30.0,1,1,-0.7853346323393257,-0.7853346323393254
2016-02-06,air_95d28905941fd4cb,0,0,1,0,0,0,0,-1.052441909324995,-1.204260611744997,0.0,-1.0369955524307448,-0.8317474869090001,1,53.0,1,1,-0.566314137926203,-0.5663141379262028
2016-02-08,air_95d28905941fd4cb,0,1,0,0,0,0,0,-1.3415843631499869,-1.279201090823402,0.0,0.07052562492598424,-1.2039804699500414,1,22.0,1,1,-1.3577348298249323,-1.357734829824932
2016-02-09,air_95d28905941fd4cb,0,0,0,0,0,1,0,-1.0650133203608643,-0.604736779117756,0.0,0.8334846582161753,-1.288033079023825,1,27.0,1,1,-1.143958839839034,-1.1439588398390337
2016-02-10,air_95d28905941fd4cb,0,0,0,0,0,0,1,-1.1404417865760796,-1.0918498931273892,0.0,1.153435220563675,-1.1679579232041342,1,30.0,1,1,-0.8260419762268274,-0.8260419762268271
2016-02-11,air_95d28905941fd4cb,0,0,0,0,1,0,0,-1.1404417865760796,-1.0044193342025833,1.0,1.153435220563675,-1.1559504076221652,1,38.0,1,1,-0.8979666083716157,-0.8979666083716153
2016-02-12,air_95d28905941fd4cb,1,0,0,0,0,0,0,-0.989584854145649,-0.9544590148169798,0.0,-0.692433408364207,-1.1799654387861032,1,22.0,1,1,-0.8427744427327329,-0.8427744427327327
2016-02-13,air_95d28905941fd4cb,0,0,1,0,0,0,0,-0.1347289037065425,0.2820588899767049,0.0,-0.15097861054536169,-0.3634543792122064,1,30.0,1,1,-0.6564696664132467,-0.6564696664132464
2016-02-15,air_95d28905941fd4cb,0,1,0,0,0,0,0,-0.8764421548228262,-0.5048161403465491,0.0,-1.1846650427449754,-0.975837673892629,1,16.0,1,1,-1.3612311661097485,-1.361231166109748
2016-02-16,air_95d28905941fd4cb,0,0,0,0,0,1,0,-1.1907274307195566,-1.191770531898596,0.0,1.030377311968483,-1.2159879855320106,1,29.0,1,1,-1.2036462949869657,-1.2036462949869655
2016-02-17,air_95d28905941fd4cb,0,0,0,0,0,0,1,-1.115298964504341,-0.767107817120967,0.0,0.808873076497137,-1.2039804699500414,1,29.0,1,1,-1.0378200597642595,-1.0378200597642593
2016-02-18,air_95d28905941fd4cb,0,0,0,0,1,0,0,-1.115298964504341,-1.1043399729737902,0.0,0.39047618727348377,-1.2279955011139796,1,22.0,1,1,-1.0473101153944746,-1.0473101153944744
2016-02-19,air_95d28905941fd4cb,1,0,0,0,0,0,0,-0.6752995782489187,-0.3799153418825405,0.0,1.0057657302494447,-1.0718977985483815,1,26.0,1,1,-0.7341382795973757,-0.7341382795973754
2016-02-20,air_95d28905941fd4cb,0,0,1,0,0,0,0,-0.8890135658586953,-1.041889573741786,0.0,-1.1354418793068988,-0.5795896596876497,1,22.0,1,1,-0.7676032126091868,-0.7676032126091866
2016-02-22,air_95d28905941fd4cb,0,1,0,0,0,0,0,-1.052441909324995,-1.2167506915913977,0.0,-1.160053461025937,-0.7717099089991548,1,21.0,1,1,-1.3484945125007757,-1.3484945125007752
2016-02-23,air_95d28905941fd4cb,0,0,0,0,0,1,0,-1.052441909324995,-1.191770531898596,0.0,-1.258499787902091,-0.7717099089991548,1,20.0,1,1,-1.1362169523512269,-1.1362169523512264
2016-02-24,air_95d28905941fd4cb,0,0,0,0,0,0,1,-1.165584608647818,-1.4790423683658158,0.0,-1.258499787902091,-1.0598902829664125,1,22.0,1,1,-1.0930122254031422,-1.0930122254031418
2016-02-25,air_95d28905941fd4cb,0,0,0,0,1,0,0,-1.4170128293652025,-1.3916118094410097,0.0,-0.7908797352403607,-1.312048110187763,1,25.0,1,1,-0.9906195199192422,-0.9906195199192419
2016-02-26,air_95d28905941fd4cb,1,0,0,0,0,0,0,-1.165584608647818,-1.016909414048984,0.0,1.3011047108779055,-1.3480706569336702,1,29.0,1,1,-0.5880413705532744,-0.5880413705532742
2016-02-27,air_95d28905941fd4cb,0,0,1,0,0,0,0,-0.9141563879304337,-0.8795185357385747,0.0,1.3011047108779055,-1.0358752518024743,1,40.0,1,1,-0.422964350248743,-0.42296435024874285
2016-02-29,air_95d28905941fd4cb,0,1,0,0,0,0,0,-0.8512993327510876,-0.592246699271355,0.0,-0.7662681535213222,-0.7837174245811239,1,18.0,1,1,-1.3015437109618166,-1.3015437109618162
2016-03-01,air_95d28905941fd4cb,0,0,0,0,0,1,0,-1.2410130748630332,-1.1543002923593935,0.0,1.3995510377540594,-1.107920345294289,1,24.0,1,1,-1.194405977662809,-1.1944059776628086
2016-03-02,air_95d28905941fd4cb,0,0,0,0,0,0,1,-1.102727553468472,-0.8920086155849756,0.0,0.8580962399352137,-1.2279955011139796,1,32.0,1,1,-1.0667897032670215,-1.0667897032670213
2016-03-03,air_95d28905941fd4cb,0,0,0,0,1,0,0,-0.7381566334282649,-0.39240542172894155,0.0,1.374939456035021,-1.0839053141303507,1,27.0,1,1,-1.0832724314668687,-1.0832724314668685
2016-03-04,air_95d28905941fd4cb,1,0,0,0,0,0,0,-0.5872997009978341,-0.4548558209609456,0.0,1.104212057125598,-0.6876572999253714,1,21.0,1,1,-0.7169063364793535,-0.7169063364793532
2016-03-05,air_95d28905941fd4cb,0,0,1,0,0,0,0,-0.5495854678902267,-0.40489550157534215,0.0,-0.6432102449261301,-0.4354994727040209,1,46.0,1,1,-0.49763610376017253,-0.4976361037601723
2016-03-07,air_95d28905941fd4cb,0,1,0,0,0,0,0,-0.12215749267067334,-0.5048161403465491,0.0,-1.2831113696211291,0.17688382197640173,1,15.0,1,1,-1.4041861547517749,-1.4041861547517744
2016-03-08,air_95d28905941fd4cb,0,0,0,0,0,1,0,0.09155649493910341,0.15715809151269636,0.0,0.7104267496209832,0.1648763063944325,1,28.0,1,1,-1.0742818524487703,-1.0742818524487698
2016-03-09,air_95d28905941fd4cb,0,0,0,0,0,0,1,-0.8010136886076109,-0.5797566194249542,0.0,-1.2831113696211291,-0.9037925804008147,1,16.0,1,1,-1.1199839624574377,-1.1199839624574375
2016-03-10,air_95d28905941fd4cb,0,0,0,0,1,0,0,-1.1278703755402104,-1.379121729594609,0.0,-1.2831113696211291,-0.9278076115647528,1,26.0,1,1,-1.0013582670797487,-1.0013582670797485
2016-03-11,air_95d28905941fd4cb,1,0,0,0,0,0,0,-1.3164415410782486,-1.6788836459082295,0.0,-1.2831113696211291,-0.9998527050565672,1,22.0,1,1,-0.6679576284919281,-0.6679576284919279
2016-03-12,air_95d28905941fd4cb,0,0,1,0,0,0,0,-1.165584608647818,-1.3916118094410097,0.0,-0.9385492255545912,-1.0118602206385363,1,39.0,1,1,-0.48090363725426694,-0.4809036372542667
2016-03-14,air_95d28905941fd4cb,0,1,0,0,0,0,0,-1.178156019683687,-1.5789630071370226,0.0,-1.2831113696211291,-0.8917850648188456,1,13.0,1,1,-1.2970484214527673,-1.2970484214527669
2016-03-15,air_95d28905941fd4cb,0,0,0,0,0,1,0,-0.8764421548228262,-0.6796772581961611,0.0,1.5226089463492514,-0.8797775492368765,1,26.0,1,1,-1.026332097685578,-1.0263320976855779
2016-03-16,air_95d28905941fd4cb,0,0,0,0,0,0,1,-0.8010136886076109,-0.7046574178889627,0.0,-0.692433408364207,-1.0118602206385363,1,27.0,1,1,-0.9384242139530591,-0.9384242139530588
2016-03-17,air_95d28905941fd4cb,0,0,0,0,1,0,0,-0.24787160302936548,0.10719777212709268,0.0,1.5226089463492514,-0.5915971752696187,1,32.0,1,1,-0.8917231507201583,-0.8917231507201581
2016-03-18,air_95d28905941fd4cb,1,0,0,0,0,0,0,-0.03415761541958872,0.23209857059110123,0.0,0.5873688410257911,-0.44750698828599,1,31.0,1,1,-0.5221104577538852,-0.522110457753885
2016-03-19,air_95d28905941fd4cb,0,0,1,0,0,0,0,-0.02158620438371955,-0.3549351821897389,0.0,-0.8154913169593991,0.27294394663215416,1,24.0,1,1,-0.504878514635863,-0.5048785146358629
2016-03-21,air_95d28905941fd4cb,0,1,0,0,0,0,0,-0.7004424003206571,-0.7171474977353635,1.0,-0.1755901922644,-0.5315595973597734,1,36.0,1,1,-1.1524499422450158,-1.1524499422450156
2016-03-22,air_95d28905941fd4cb,0,0,0,0,0,1,0,-0.5118712347826189,-0.25501454341853197,0.0,0.8827078216542524,-0.7116723310893095,1,32.0,1,1,-1.0223362847886455,-1.022336284788645
2016-03-23,air_95d28905941fd4cb,0,0,0,0,0,0,1,-0.44901417960327283,-0.19256414418652767,0.0,0.16897195180213803,-0.45951450386795906,1,24.0,1,1,-0.9226907006713866,-0.9226907006713864
2016-03-24,air_95d28905941fd4cb,0,0,0,0,1,0,0,-1.102727553468472,-1.2542209311306003,0.0,-0.9139376438355528,-0.8677700336549075,1,23.0,1,1,-0.9813792025950854,-0.981379202595085
2016-03-25,air_95d28905941fd4cb,1,0,0,0,0,0,0,-0.8764421548228262,-0.6422070186569584,0.0,0.9811541485304058,-1.0598902829664125,1,40.0,1,1,-0.3860030809521157,-0.38600308095211555
2016-03-26,air_95d28905941fd4cb,0,0,1,0,0,0,0,-0.8890135658586953,-0.8795185357385747,0.0,0.24280669695925328,-0.7476948778352168,1,27.0,1,1,-0.3917470619914565,-0.39174706199145626
2016-03-28,air_95d28905941fd4cb,0,1,0,0,0,0,0,-0.4741570016750112,-0.34244510234333786,0.0,-0.5939870814880533,-0.279401770138423,1,22.0,1,1,-1.0575493859428646,-1.0575493859428644
2016-03-29,air_95d28905941fd4cb,0,0,0,0,0,1,0,-0.2604430140652346,-0.11762366510812236,0.0,1.1288236388446367,-0.4715220194499281,1,36.0,1,1,-0.7865833238696172,-0.7865833238696168
2016-03-30,air_95d28905941fd4cb,0,0,0,0,0,0,1,-0.02158620438371955,0.057237452741489434,0.0,-0.3970944277357458,-0.2313717078105467,1,42.0,1,1,-0.8707451330112618,-0.8707451330112614
2016-03-31,air_95d28905941fd4cb,0,0,0,0,1,0,0,-0.02158620438371955,0.08221761243429106,0.0,0.9565425668113675,-0.29140928572039204,1,36.0,1,1,-0.8355320318570425,-0.8355320318570422
2016-04-01,air_95d28905941fd4cb,1,0,0,0,0,0,0,-0.28558583613697297,-0.14260382480092443,0.0,-0.2248133557024769,-0.3874694103761447,1,30.0,1,1,-0.6314958358074174,-0.6314958358074172
2016-04-02,air_95d28905941fd4cb,0,0,1,0,0,0,0,-0.574728289961965,-0.7795978969673678,0.0,-1.2831113696211291,-0.4354994727040209,1,44.0,1,1,-0.6484780406193813,-0.6484780406193811
2016-04-04,air_95d28905941fd4cb,0,1,0,0,0,0,0,0.06641367286736485,0.2945489698231055,0.0,-1.1108302975878601,-0.1953491610646396,1,25.0,1,1,-1.277069356968104,-1.2770693569681035
2016-04-05,air_95d28905941fd4cb,0,0,0,0,0,1,0,-0.5370140568543572,-0.842048296199372,0.0,-1.2831113696211291,-0.267394254556454,1,26.0,1,1,-1.0752808056730034,-1.0752808056730032
2016-04-06,air_95d28905941fd4cb,0,0,0,0,0,0,1,-0.05930043749132728,0.08221761243429106,0.0,0.7596499130590604,-0.4835295350318972,1,26.0,1,1,-1.009100154567556,-1.0091001545675555
2016-04-07,air_95d28905941fd4cb,0,0,0,0,1,0,0,-0.15987172577828085,0.06972753258789047,0.0,-1.160053461025937,0.056808666156711034,1,10.0,1,1,-1.1234802987422539,-1.1234802987422536
2016-04-08,air_95d28905941fd4cb,1,0,0,0,0,0,0,0.12927072804671114,0.41944976828711406,0.0,-0.20020177398343836,0.02078611941080374,1,53.0,1,1,-0.5720581189655437,-0.5720581189655435
2016-04-09,air_95d28905941fd4cb,0,0,1,0,0,0,0,0.25498483840540326,0.49439024736551934,0.0,0.5627572593067528,-0.051258974081010635,1,47.0,1,1,-0.48090363725426694,-0.4809036372542667
2016-04-11,air_95d28905941fd4cb,0,1,0,0,0,0,0,-0.43644276856740366,-0.3049748628041352,0.0,0.24280669695925328,-0.4715220194499281,1,29.0,1,1,-1.2990463279012336,-1.2990463279012332
2016-04-12,air_95d28905941fd4cb,0,0,0,0,0,1,0,-0.574728289961965,-0.5547764597321525,0.0,1.5226089463492514,-0.7476948778352168,1,34.0,1,1,-1.1377153821875765,-1.1377153821875763
2016-04-13,air_95d28905941fd4cb,0,0,0,0,0,0,1,-0.08444325956306561,-0.06766334572251913,0.0,-1.1108302975878601,-0.08728152082691794,1,19.0,1,1,-1.0508064516792908,-1.0508064516792905
2016-04-14,air_95d28905941fd4cb,0,0,0,0,1,0,0,-0.009014793347850384,-0.24252446357213092,0.0,-1.2831113696211291,0.2129063687223088,1,21.0,1,1,-1.0180907335856544,-1.0180907335856542
2016-04-15,air_95d28905941fd4cb,1,0,0,0,0,0,0,0.15441355011844948,0.23209857059110123,0.0,1.6948900183825202,-0.03925145849904161,1,28.0,1,1,-0.599529332631956,-0.5995293326319557
2016-04-16,air_95d28905941fd4cb,0,0,1,0,0,0,0,0.09155649493910341,0.16964817135909696,0.0,-0.3232596825786306,-0.14731909873676327,1,42.0,1,1,-0.3865025575642323,-0.38650255756423213
2016-04-18,air_95d28905941fd4cb,0,1,0,0,0,0,0,0.48127023705104877,0.9065628822967476,0.0,0.4150877689925223,0.2969589777960924,1,26.0,1,1,-1.3874536882458692,-1.3874536882458688
2016-04-19,air_95d28905941fd4cb,0,0,0,0,0,1,0,0.1418421390825801,0.2945489698231055,0.0,1.5718321097873282,0.08082369732064909,1,28.0,1,1,-1.0742818524487703,-1.0742818524487698
2016-04-20,air_95d28905941fd4cb,0,0,0,0,0,0,1,-0.02158620438371955,-0.030193106183316467,0.0,1.5226089463492514,-0.18334164548267037,1,42.0,1,1,-0.9421702885439335,-0.9421702885439331
2016-04-21,air_95d28905941fd4cb,0,0,0,0,1,0,0,0.1795563721901878,0.08221761243429106,0.0,-1.2831113696211291,0.23692139988624708,1,23.0,1,1,-1.0473101153944746,-1.0473101153944744
2016-04-22,air_95d28905941fd4cb,1,0,0,0,0,0,0,0.2801276604771416,0.5193704070583209,0.0,0.808873076497137,0.22491388430427783,1,38.0,1,1,-0.5540769609293467,-0.5540769609293464
2016-04-23,air_95d28905941fd4cb,0,0,1,0,0,0,0,0.35555612669235664,0.35699936905510976,0.0,-0.7662681535213222,0.3209740089600305,1,36.0,1,1,-0.457927713096904,-0.4579277130969038
2016-04-25,air_95d28905941fd4cb,0,1,0,0,0,0,0,0.3806989487640954,0.44442992797991615,0.0,0.8580962399352137,0.26093643105018516,1,33.0,1,1,-1.2520955263622746,-1.2520955263622742
2016-04-26,air_95d28905941fd4cb,0,0,0,0,0,1,0,0.5189844701586565,0.6942315249079333,0.0,1.3995510377540594,0.3449890401239685,1,33.0,1,1,-0.9786320812284441,-0.9786320812284439
2016-04-27,air_95d28905941fd4cb,0,0,0,0,0,0,1,0.3806989487640954,0.2820588899767049,0.0,-1.2092766244640138,0.4650641959436592,1,32.0,1,1,-0.9594022316619556,-0.9594022316619554
2016-04-28,air_95d28905941fd4cb,0,0,0,0,1,0,0,-0.08444325956306561,-0.5173062201929499,0.0,-1.2831113696211291,0.23692139988624708,1,16.0,1,1,-0.7201529344581112,-0.720152934458111
2016-04-29,air_95d28905941fd4cb,1,0,0,0,0,0,0,0.09155649493910341,0.23209857059110123,1.0,1.030377311968483,0.008778603828834712,1,24.0,1,1,-0.5490821948081808,-0.5490821948081807
2016-04-30,air_95d28905941fd4cb,0,0,1,0,0,0,0,0.11669931701084175,0.26956881013030387,0.0,1.4241626194730976,-0.09928903640888696,1,26.0,1,1,-0.592786398368382,-0.5927863983683818
2016-05-02,air_95d28905941fd4cb,0,1,0,0,0,0,0,0.29269907151301056,0.23209857059110123,0.0,-0.42170600945478426,0.22491388430427783,1,33.0,1,1,-1.008350939649381,-1.0083509396493806
2016-05-03,air_95d28905941fd4cb,0,0,0,0,0,1,0,0.669841402589087,0.6442712055223295,1.0,0.19358353352117638,0.6932069920010718,1,40.0,1,1,-0.7256471771913937,-0.7256471771913935
2016-05-04,air_95d28905941fd4cb,0,0,0,0,0,0,1,0.883555390198864,0.9315430419895493,1.0,0.9811541485304058,0.8853272413125767,1,34.0,1,1,-0.7818382960545096,-0.7818382960545093
2016-05-05,air_95d28905941fd4cb,0,0,0,0,1,0,0,0.883555390198864,0.9815033613751526,1.0,1.7441131818205973,0.6932069920010718,1,33.0,1,1,-0.9721388852709285,-0.9721388852709283
2016-05-06,air_95d28905941fd4cb,1,0,0,0,0,0,0,0.3806989487640954,0.3694894489015108,0.0,-1.258499787902091,0.4650641959436592,1,30.0,1,1,-1.125228466884662,-1.1252284668846617
2016-05-07,air_95d28905941fd4cb,0,0,1,0,0,0,0,0.7704126908760407,0.856602562911144,0.0,1.5472205280682898,0.4890792271075975,1,41.0,1,1,-0.7016722998097976,-0.7016722998097974
2016-05-09,air_95d28905941fd4cb,0,1,0,0,0,0,0,0.4309845929075721,0.2820588899767049,0.0,-1.2831113696211291,0.58513935176335,1,29.0,1,1,-1.4648725631239399,-1.4648725631239397
2016-05-10,air_95d28905941fd4cb,0,0,0,0,0,1,0,0.4184131818717027,0.38197952874791186,0.0,-1.258499787902091,0.5731318361813811,1,36.0,1,1,-1.303541617410283,-1.3035416174102825
2016-05-11,air_95d28905941fd4cb,0,0,0,0,0,0,1,0.795555512947779,0.9440331218359503,0.0,-0.8647144803974759,0.5611243205994119,1,30.0,1,1,-1.1147394580302137,-1.1147394580302132
2016-05-12,air_95d28905941fd4cb,0,0,0,0,1,0,0,0.8332697460553868,1.0564438404535579,0.0,1.9410058355729045,0.7412370543289479,1,31.0,1,1,-0.9951148094282914,-0.9951148094282912
2016-05-13,air_95d28905941fd4cb,1,0,0,0,0,0,0,0.7704126908760407,0.869092642757545,0.0,1.448774201192136,0.6211618985092572,1,33.0,1,1,-0.6404864148255159,-0.6404864148255157
2016-05-14,air_95d28905941fd4cb,0,0,1,0,0,0,0,0.5944129363738719,0.6567612853687306,0.0,0.9073194033732908,0.3690040712879068,1,32.0,1,1,-0.48090363725426694,-0.4809036372542667
2016-05-16,air_95d28905941fd4cb,0,1,0,0,0,0,0,0.49384164808691816,0.46941008767271775,0.0,-0.8401028986784376,0.3449890401239685,1,29.0,1,1,-1.4041861547517749,-1.4041861547517744
2016-05-17,air_95d28905941fd4cb,0,0,0,0,0,1,0,0.4058417708358337,0.11968785197349371,0.0,-1.2831113696211291,0.4290416491977522,1,17.0,1,1,-1.2331154151018444,-1.233115415101844
2016-05-18,air_95d28905941fd4cb,0,0,0,0,0,0,1,0.6195557584456103,1.0064835210679546,0.0,2.01484058073002,0.2129063687223088,1,26.0,1,1,-1.031576602112802,-1.0315766021128019
2016-05-19,air_95d28905941fd4cb,0,0,0,0,1,0,0,0.5315558811945259,0.6942315249079333,0.0,1.5718321097873282,0.4170341336157831,1,28.0,1,1,-1.0230854997068202,-1.02308549970682
2016-05-20,air_95d28905941fd4cb,1,0,0,0,0,0,0,0.2675562494412722,0.15715809151269636,0.0,-0.8647144803974759,0.3690040712879068,1,27.0,1,1,-0.6399869382133994,-0.6399869382133991
2016-05-21,air_95d28905941fd4cb,0,0,1,0,0,0,0,0.5064130591227876,0.8441124830647434,0.0,1.6948900183825202,0.17688382197640173,1,36.0,1,1,-0.3667732313856272,-0.366773231385627
2016-05-23,air_95d28905941fd4cb,0,1,0,0,0,0,0,1.0595551447010327,1.4186561559991826,0.0,1.7933363452586741,0.4530566803616902,1,35.0,1,1,-1.2962992065345924,-1.296299206534592
2016-05-24,air_95d28905941fd4cb,0,0,0,0,0,1,0,1.0469837336651633,1.2188148784567692,0.0,0.8580962399352137,0.8012746322387932,1,28.0,1,1,-1.1859148752568272,-1.1859148752568267
2016-05-25,air_95d28905941fd4cb,0,0,0,0,0,0,1,0.8961268012347329,0.6192910458295279,0.0,-1.2831113696211291,1.10146252178802,1,25.0,1,1,-0.9826278941253769,-0.9826278941253765
2016-05-26,air_95d28905941fd4cb,0,0,0,0,1,0,0,0.9966980895216867,0.9565232016823509,0.0,-0.3970944277357458,1.077447490624082,1,31.0,1,1,-0.946915316359041,-0.9469153163590407
2016-05-27,air_95d28905941fd4cb,1,0,0,0,0,0,0,0.5441272922303948,0.35699936905510976,0.0,-1.2092766244640138,0.4650641959436592,1,39.0,1,1,-0.6562199281071883,-0.6562199281071881
2016-05-28,air_95d28905941fd4cb,0,0,1,0,0,0,0,0.5315558811945259,0.5693307264439247,0.0,-1.2338882061830523,0.4530566803616902,1,86.0,1,1,-0.46292247921806984,-0.46292247921806967
2016-05-29,air_95d28905941fd4cb,0,0,0,1,0,0,0,0.8332697460553868,1.0439537606071567,0.0,1.2764931291588673,0.5731318361813811,1,82.0,1,1,-0.9626488296407134,-0.9626488296407132
2016-05-30,air_95d28905941fd4cb,0,1,0,0,0,0,0,0.29269907151301056,0.21960849074470065,0.0,-1.2831113696211291,0.4890792271075975,1,19.0,1,1,-1.2833128146195611,-1.283312814619561
2016-05-31,air_95d28905941fd4cb,0,0,0,0,0,1,0,0.669841402589087,0.6692513652151312,0.0,-0.15097861054536169,0.5971468673453192,1,32.0,1,1,-1.0577991242489229,-1.0577991242489226
2016-06-01,air_95d28905941fd4cb,0,0,0,0,0,0,1,0.8081269239836485,0.856602562911144,0.0,0.11974878836406114,0.8012746322387932,1,24.0,1,1,-1.0787771419578196,-1.0787771419578192
