visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Tōkyō-to Shinjuku-ku Kabukichō,total_area_visitors,total_genre_visitors
2016-07-16,air_40953e2d8b4f2857,0,0,1,0,0,0,0,0.9049309746316316,0.8213602322970367,0.0,-0.908548790950044,0.8142983903962113,1,41.0,1,1,1.3303491075353862,1.3303491075353866
2016-07-18,air_40953e2d8b4f2857,0,1,0,0,0,0,0,1.4329447024983264,1.4883311556122625,1.0,0.6618768059379367,1.3503402544652252,1,9.0,1,1,-1.1133619509711339,-1.1133619509711337
2016-07-19,air_40953e2d8b4f2857,0,0,0,0,0,1,0,1.2722448722780282,1.3503371714780776,0.0,0.31585082696261896,1.208125066038752,1,6.0,1,1,-0.9385443454405544,-0.9385443454405541
2016-07-20,air_40953e2d8b4f2857,0,0,0,0,0,0,1,1.1574592792635292,1.0743492032097084,0.0,-0.1100273010070031,1.1643665465229143,1,9.0,1,1,-0.4589165559079388,-0.4589165559079384
2016-07-21,air_40953e2d8b4f2857,0,0,0,0,1,0,0,0.6409241106982839,0.4303772772501804,0.0,-1.334426918919666,0.9018154294278867,1,8.0,1,1,-0.2389003814260769,-0.2389003814260765
2016-07-22,air_40953e2d8b4f2857,1,0,0,0,0,0,0,0.5950098734924841,0.24638529840460072,0.0,-1.334426918919666,0.8471172800330894,1,20.0,1,1,0.9426126234739725,0.942612623473973
2016-07-23,air_40953e2d8b4f2857,0,0,1,0,0,0,0,0.7097954665069831,0.7523632402299446,0.0,-0.9617835569462468,0.7814795007593328,1,16.0,1,1,1.2575084385643112,1.2575084385643118
2016-07-25,air_40953e2d8b4f2857,0,1,0,0,0,0,0,0.9738023304403307,0.844359229652734,0.0,-1.121487854934855,0.923694689185806,1,3.0,1,1,-1.1637901064126472,-1.163790106412647
2016-07-26,air_40953e2d8b4f2857,0,0,0,0,0,1,0,0.8704952967272819,0.7868617362634904,0.0,-1.3078095359215647,0.9565135788226841,1,7.0,1,1,-0.43500987480973985,-0.43500987480973946
2016-07-27,air_40953e2d8b4f2857,0,0,0,0,0,0,1,0.950845211837431,0.7753622375856419,0.0,-1.254574769925362,1.0659098776122788,1,23.0,1,1,-0.23217662736720845,-0.23217662736720807
2016-07-28,air_40953e2d8b4f2857,0,0,0,0,1,0,0,1.1804163978664288,1.2123431873438935,0.0,0.04967699698160525,1.1643665465229143,1,7.0,1,1,-0.007677950179434293,-0.007677950179433876
2016-07-29,air_40953e2d8b4f2857,1,0,0,0,0,0,0,1.260766312976578,1.3618366701559264,0.0,1.7265721258619915,1.1206080270070762,1,24.0,1,1,1.18840318851483,1.1884031885148305
2016-07-30,air_40953e2d8b4f2857,0,0,1,0,0,0,0,1.260766312976578,1.41933416354517,0.0,1.540250444875282,1.0330909879754007,1,8.0,1,1,1.3064424264371872,1.3064424264371877
2016-08-01,air_40953e2d8b4f2857,0,1,0,0,0,0,0,1.2837234315794779,1.258341182055288,0.0,-0.82869664195574,1.3065817349493876,1,9.0,1,1,-1.2183272226679136,-1.2183272226679134
2016-08-02,air_40953e2d8b4f2857,0,0,0,0,0,1,0,1.1115450420577293,1.0168517098204648,0.0,-0.8819314079519427,1.0768495074912385,1,12.0,1,1,-0.8634624251165235,-0.8634624251165232
2016-08-03,air_40953e2d8b4f2857,0,0,0,0,0,0,1,1.2148520757707786,1.3158386754445317,0.0,-0.24311421599750996,1.1753061764018735,1,8.0,1,1,-0.4133444450644971,-0.4133444450644967
2016-08-04,air_40953e2d8b4f2857,0,0,0,0,1,0,0,1.3640733466896273,1.4308336622230189,0.0,0.9280506359189504,1.2847024751914682,1,6.0,1,1,-0.285966659838156,-0.2859666598381556
2016-08-05,air_40953e2d8b4f2857,1,0,0,0,0,0,0,1.4329447024983264,1.4768316569344135,0.0,1.540250444875282,1.3065817349493876,1,22.0,1,1,0.7707833530806678,0.7707833530806683
2016-08-06,air_40953e2d8b4f2857,0,0,1,0,0,0,0,1.4788589397041263,1.568827646357204,0.0,1.0079027849132547,1.437857293496901,1,1.0,1,1,0.5272340393927664,0.5272340393927668
2016-08-08,air_40953e2d8b4f2857,0,1,0,0,0,0,0,1.4099875838954268,1.4538326595787168,0.0,-0.1100273010070031,1.3831591441021036,1,11.0,1,1,-1.1996501280599456,-1.1996501280599454
2016-08-09,air_40953e2d8b4f2857,0,0,0,0,0,1,0,1.800258600144723,1.971310100081909,0.0,0.8215811039265448,1.4269176636179415,1,7.0,1,1,-0.3629162896229837,-0.3629162896229834
2016-08-10,air_40953e2d8b4f2857,0,0,0,0,0,0,1,1.4788589397041263,1.545828649001506,0.0,-0.030175152012698808,1.4597365532548199,1,18.0,1,1,0.6467674448837609,0.6467674448837614
2016-08-11,air_40953e2d8b4f2857,0,0,0,0,1,0,0,1.2722448722780282,1.3273381741223806,1.0,-0.030175152012698808,1.3722195142231441,1,24.0,1,1,0.33448642303853765,0.3344864230385381
2016-08-12,air_40953e2d8b4f2857,1,0,0,0,0,0,0,1.2033735164693287,1.3043391767666828,0.0,0.1295291459759093,1.2628232154335493,1,5.0,1,1,-0.10068988132711444,-0.10068988132711403
2016-08-13,air_40953e2d8b4f2857,0,0,1,0,0,0,0,1.1804163978664288,1.2928396780888343,1.0,0.5820246569436327,1.1643665465229143,1,11.0,1,1,0.0662833444681186,0.06628334446811901
2016-08-17,air_40953e2d8b4f2857,0,0,0,0,0,0,1,1.4329447024983264,1.580327145035052,0.0,1.3273113808904708,1.1315476568860359,1,2.0,1,1,-0.8813924359401727,-0.8813924359401724
2016-08-18,air_40953e2d8b4f2857,0,0,0,0,1,0,0,1.2263306350722283,1.269840680733137,0.0,-1.041635705940551,1.3722195142231441,1,12.0,1,1,-0.604224351957929,-0.6042243519579287
2016-08-19,air_40953e2d8b4f2857,1,0,0,0,0,0,0,1.306680550182378,1.3503371714780776,0.0,0.5021725079493286,1.3503402544652252,1,25.0,1,1,0.7338027057568913,0.7338027057568919
2016-08-20,air_40953e2d8b4f2857,0,0,1,0,0,0,0,1.0885879234548297,1.0858487018875573,0.0,-0.908548790950044,1.2518835855545902,1,12.0,1,1,0.6157634678345342,0.6157634678345347
2016-08-21,air_40953e2d8b4f2857,0,0,0,1,0,0,0,1.3411162280867273,1.4883311556122625,0.0,0.7683463379303422,1.1862458062808332,1,1.0,1,1,-0.8690655534989138,-0.8690655534989136
2016-08-22,air_40953e2d8b4f2857,0,1,0,0,0,0,0,1.0885879234548297,0.8903572243641291,0.0,-1.334426918919666,1.1534269166439546,1,1.0,1,1,-2.0625318989480625,-2.0625318989480625
2016-08-23,air_40953e2d8b4f2857,0,0,0,0,0,1,0,1.2148520757707786,1.131846696598952,0.0,-0.8819314079519427,1.2628232154335493,1,26.0,1,1,-0.6692206411936573,-0.669220641193657
2016-08-24,air_40953e2d8b4f2857,0,0,0,0,0,0,1,1.1804163978664288,1.223842686021742,0.0,-0.82869664195574,1.1862458062808332,1,8.0,1,1,-0.4783407343002254,-0.478340734300225
2016-08-25,air_40953e2d8b4f2857,0,0,0,0,1,0,0,1.3525947873881774,1.3963351661894732,0.0,1.833041657854397,1.1862458062808332,1,11.0,1,1,-0.34834815582876877,-0.3483481558287684
2016-08-26,air_40953e2d8b4f2857,1,0,0,0,0,0,0,1.3870304652925272,1.4078346648673212,0.0,1.3805461468866735,1.2409439556756305,1,19.0,1,1,1.033009761376537,1.0330097613765377
2016-08-27,air_40953e2d8b4f2857,0,0,1,0,0,0,0,0.9278880932345313,0.7408637415520958,0.0,-1.334426918919666,0.9783928385806033,1,20.0,1,1,1.0961383411514687,1.0961383411514691
2016-08-29,air_40953e2d8b4f2857,0,1,0,0,0,0,0,1.07710936415338,1.0973482005654063,0.0,-0.6423749609690304,1.0330909879754007,1,12.0,1,1,-1.490265720159926,-1.4902657201599259
2016-08-30,air_40953e2d8b4f2857,0,0,0,0,0,1,0,1.0197165676461306,0.8673582270084318,0.0,-1.174722620931058,1.0768495074912385,1,10.0,1,1,-0.6957421155369717,-0.6957421155369714
2016-08-31,air_40953e2d8b4f2857,0,0,0,0,0,0,1,1.2148520757707786,1.2123431873438935,0.0,1.673337359865789,1.0768495074912385,1,18.0,1,1,-0.26504831387723193,-0.26504831387723155
2016-09-01,air_40953e2d8b4f2857,0,0,0,0,1,0,0,1.2378091943736784,1.3733361688337753,0.0,1.3539287638885722,1.022151358096441,1,3.0,1,1,-0.659508551997514,-0.6595085519975137
2016-09-02,air_40953e2d8b4f2857,1,0,0,0,0,0,0,1.2033735164693287,1.06284970453186,0.0,-0.030175152012698808,1.1315476568860359,1,17.0,1,1,0.5474053015693717,0.5474053015693722
2016-09-03,air_40953e2d8b4f2857,0,0,1,0,0,0,0,1.260766312976578,1.3733361688337753,0.0,0.6352594229398354,1.3065817349493876,1,12.0,1,1,1.130877737122289,1.1308777371222893
2016-09-05,air_40953e2d8b4f2857,0,1,0,0,0,0,0,1.3985090245939766,1.4308336622230189,0.0,1.2208418488980655,1.3284609947073063,1,7.0,1,1,-1.399121498473043,-1.3991214984730427
2016-09-06,air_40953e2d8b4f2857,0,0,0,0,0,1,0,1.4444232617997765,1.3618366701559264,0.0,1.2208418488980655,1.4487969233758602,1,9.0,1,1,-0.6957421155369717,-0.6957421155369714
2016-09-07,air_40953e2d8b4f2857,0,0,0,0,0,0,1,1.2492877536751283,1.1203471979211035,0.0,-0.7222271099633346,1.3940987739810629,1,10.0,1,1,-0.598994765467698,-0.5989947654676977
2016-09-08,air_40953e2d8b4f2857,0,0,0,0,1,0,0,1.168937838564979,1.131846696598952,0.0,-0.9884009399443483,1.3175213648283468,1,4.0,1,1,-0.4514457180647516,-0.4514457180647512
2016-09-09,air_40953e2d8b4f2857,1,0,0,0,0,0,0,1.2378091943736784,1.3733361688337753,0.0,0.07629437997970653,1.087789137370198,1,6.0,1,1,0.864915909904826,0.8649159099048265
2016-09-10,air_40953e2d8b4f2857,0,0,1,0,0,0,0,1.191894957167879,1.223842686021742,0.0,-0.24311421599750996,1.1643665465229143,1,16.0,1,1,1.3736799670258717,1.3736799670258721
2016-09-11,air_40953e2d8b4f2857,0,0,0,1,0,0,0,0.8016239409185822,0.5223732666729702,0.0,-1.2811921529234633,0.8908757995489275,1,26.0,1,1,-0.3625427477308244,-0.362542747730824
2016-09-12,air_40953e2d8b4f2857,0,1,0,0,0,0,0,0.9738023304403307,0.8213602322970367,0.0,-1.254574769925362,1.0768495074912385,1,13.0,1,1,-1.3778296106199595,-1.3778296106199592
2016-09-14,air_40953e2d8b4f2857,0,0,0,0,0,0,1,0.7901453816171327,0.694865746840701,0.0,-1.254574769925362,0.8689965397910087,1,17.0,1,1,-0.46526676807464784,-0.46526676807464745
2016-09-15,air_40953e2d8b4f2857,0,0,0,0,1,0,0,0.9049309746316316,0.6718667494850032,0.0,-1.3078095359215647,1.04403061785436,1,11.0,1,1,-0.14065886378816575,-0.14065886378816533
2016-09-16,air_40953e2d8b4f2857,1,0,0,0,0,0,0,0.7671882630142325,0.4418767759280289,0.0,-1.334426918919666,1.0112117282174815,1,14.0,1,1,0.7969312855318228,0.7969312855318234
2016-09-17,air_40953e2d8b4f2857,0,0,1,0,0,0,0,1.0426736862490302,1.0168517098204648,0.0,0.07629437997970653,0.9783928385806033,1,32.0,1,1,1.2590026061329487,1.2590026061329493
2016-09-19,air_40953e2d8b4f2857,0,1,0,0,0,0,0,0.5835313141910344,0.26938429576029804,1.0,-1.334426918919666,0.7158417214855758,1,4.0,1,1,-1.3808179457572343,-1.380817945757234
2016-09-20,air_40953e2d8b4f2857,0,0,0,0,0,1,0,0.33100300955913686,-0.05260166721946575,0.0,-1.334426918919666,0.5408076434222245,1,12.0,1,1,-1.8645546961036028,-1.8645546961036026
2016-09-21,air_40953e2d8b4f2857,0,0,0,0,0,0,1,0.44578860257363584,0.3038827917938443,0.0,-1.3078095359215647,0.5408076434222245,1,10.0,1,1,0.2892878540872553,0.28928785408725577
2016-09-22,air_40953e2d8b4f2857,0,0,0,0,1,0,0,0.36543868746348623,0.03939432220332368,1.0,-1.334426918919666,0.5955057928170219,1,2.0,1,1,-0.37636379774072065,-0.37636379774072026
2016-09-23,air_40953e2d8b4f2857,1,0,0,0,0,0,0,0.526138517683785,0.17738830633750863,0.0,-1.334426918919666,0.7377209812434947,1,16.0,1,1,0.10475815936053247,0.1047581593605329
2016-09-24,air_40953e2d8b4f2857,0,0,1,0,0,0,0,0.6409241106982839,0.3843792825387853,0.0,-1.334426918919666,0.8908757995489275,1,26.0,1,1,1.0326362194843777,1.0326362194843783
2016-09-28,air_40953e2d8b4f2857,0,0,0,0,0,0,1,1.1804163978664288,1.1548456939546499,0.0,-0.7754618759595372,1.2409439556756305,1,15.0,1,1,-0.4111031937115409,-0.4111031937115406
2016-09-29,air_40953e2d8b4f2857,0,0,0,0,1,0,0,0.962323771138881,0.844359229652734,0.0,-1.1481052379329564,0.9893324684595626,1,26.0,1,1,-0.28970207875974957,-0.2897020787597492
2016-09-30,air_40953e2d8b4f2857,1,0,0,0,0,0,0,0.5950098734924841,0.4763752719615751,0.0,-0.6956097269652332,0.6720832019697381,1,9.0,1,1,1.1009943857495403,1.1009943857495408
2016-10-01,air_40953e2d8b4f2857,0,0,1,0,0,0,0,0.399874365367836,0.1428898103039624,0.0,-1.334426918919666,0.5408076434222245,1,4.0,1,1,1.134986697936042,1.1349866979360423
2016-10-03,air_40953e2d8b4f2857,0,1,0,0,0,0,0,0.7442311444113329,0.6833662481628522,0.0,-1.334426918919666,0.8142983903962113,1,2.0,1,1,-1.5967251594253433,-1.5967251594253429
2016-10-04,air_40953e2d8b4f2857,0,0,0,0,0,1,0,0.9967594490432304,1.3158386754445317,0.0,0.31585082696261896,0.7705398708803732,1,7.0,1,1,-0.7551352763903096,-0.7551352763903093
2016-10-05,air_40953e2d8b4f2857,0,0,0,0,0,0,1,0.8934524153301815,0.6718667494850032,0.0,-1.1481052379329564,0.9674532087016438,1,12.0,1,1,-0.9247232954306582,-0.9247232954306579
2016-10-06,air_40953e2d8b4f2857,0,0,0,0,1,0,0,1.1230236013591794,1.2353421846995907,0.0,0.8748158699227478,0.9565135788226841,1,5.0,1,1,-0.45368696941770775,-0.45368696941770736
2016-10-07,air_40953e2d8b4f2857,1,0,0,0,0,0,0,0.5950098734924841,0.49937426931727247,0.0,0.20938129497021338,0.693962461727657,1,19.0,1,1,0.718861030070517,0.7188610300705175
2016-10-08,air_40953e2d8b4f2857,0,0,1,0,0,0,0,0.5720527548895844,0.5453722640286676,0.0,-1.2811921529234633,0.6064454226959811,1,5.0,1,1,0.9698811816016056,0.9698811816016061
2016-10-09,air_40953e2d8b4f2857,0,0,0,1,0,0,0,0.6983169072055334,0.5913702587400623,0.0,-1.334426918919666,0.6502039422118192,1,3.0,1,1,0.254548458116435,0.25454845811643545
2016-10-10,air_40953e2d8b4f2857,0,1,0,0,0,0,0,0.25065309444898726,-0.11009916060870935,1.0,-1.334426918919666,0.5189283836643053,1,2.0,1,1,-0.8533767940282208,-0.8533767940282204
2016-10-11,air_40953e2d8b4f2857,0,0,0,0,0,1,0,0.15882462003738845,-0.05260166721946575,0.0,-1.2811921529234633,0.3876528251167917,1,8.0,1,1,-1.2433545294425905,-1.2433545294425903
2016-10-12,air_40953e2d8b4f2857,0,0,0,0,0,0,1,0.19326029794173782,0.3038827917938443,0.0,0.8481984869246461,0.11416207814280496,1,16.0,1,1,-0.5366132694770852,-0.5366132694770849
2016-10-13,air_40953e2d8b4f2857,0,0,0,0,1,0,0,0.03256046772143945,-0.27109214209859167,0.0,-1.334426918919666,0.28919615620615663,1,7.0,1,1,-0.5026209572905836,-0.5026209572905833
2016-10-14,air_40953e2d8b4f2857,1,0,0,0,0,0,0,-0.07074656599160964,-0.12159865928655823,0.0,-0.2697315989956112,-0.006173850525749166,1,14.0,1,1,0.8750015409931287,0.8750015409931292
2016-10-15,air_40953e2d8b4f2857,0,0,1,0,0,0,0,0.05551758632433916,0.24638529840460072,0.0,1.540250444875282,-0.09369088955742481,1,19.0,1,1,1.3370728615942544,1.337072861594255
2016-10-17,air_40953e2d8b4f2857,0,1,0,0,0,0,0,0.1473460607359384,-0.12159865928655823,0.0,-1.334426918919666,0.3329546757219944,1,7.0,1,1,-1.462997162032293,-1.4629971620322928
2016-10-18,air_40953e2d8b4f2857,0,0,0,0,0,1,0,0.5376170769852346,0.6603672508071547,0.0,0.2359986779683149,0.44235097451158906,1,15.0,1,1,-0.6666058479485418,-0.6666058479485415
2016-10-19,air_40953e2d8b4f2857,0,0,0,0,0,0,1,0.526138517683785,0.3843792825387853,0.0,-0.82869664195574,0.6283246824539,1,14.0,1,1,-0.5306365992025355,-0.5306365992025351
2016-10-20,air_40953e2d8b4f2857,0,0,0,0,1,0,0,0.6524026699997336,0.8213602322970367,0.0,1.3273113808904708,0.47516986414846757,1,5.0,1,1,-0.3117410503971517,-0.31174105039715133
2016-10-21,air_40953e2d8b4f2857,1,0,0,0,0,0,0,0.22769597584608758,0.09689181559256728,0.0,-0.030175152012698808,0.3001357860851161,1,18.0,1,1,0.8981611383070088,0.8981611383070094
2016-10-22,air_40953e2d8b4f2857,0,0,1,0,0,0,0,0.05551758632433916,-0.2595926434207428,0.0,-1.3078095359215647,0.22355837693239966,1,14.0,1,1,1.4416645913988748,1.4416645913988753
2016-10-25,air_40953e2d8b4f2857,0,0,0,0,0,1,0,-0.2544035148148079,-0.38608712887707886,0.0,-0.6956097269652332,-0.29060422737869535,1,10.0,1,1,-0.6299987425169247,-0.6299987425169243
2016-10-27,air_40953e2d8b4f2857,0,0,0,0,1,0,0,0.31952445025768683,0.3153822904716932,0.0,0.688494188936038,0.05946392874800761,1,35.0,1,1,-0.22769412466129615,-0.22769412466129577
2016-10-28,air_40953e2d8b4f2857,1,0,0,0,0,0,0,-0.4610175822409061,-0.662075097145448,0.0,-1.334426918919666,-0.27966459749973593,1,18.0,1,1,0.8010402463455758,0.8010402463455762
2016-10-29,air_40953e2d8b4f2857,0,0,1,0,0,0,0,-0.08222512529305949,0.027894823525475204,0.0,-1.334426918919666,-0.11557014931534387,1,18.0,1,1,1.6217117834196852,1.621711783419686
2016-10-31,air_40953e2d8b4f2857,0,1,0,0,0,0,0,-0.21996783691045815,-0.16759665399795295,0.0,-0.2963489819937126,-0.3124834871366142,1,2.0,1,1,-1.1294242523339864,-1.1294242523339861
2016-11-01,air_40953e2d8b4f2857,0,0,0,0,0,1,0,-0.32327487062350724,-0.4780831182998687,0.0,-0.45605327998232087,-0.10463051943638443,1,8.0,1,1,-0.8477736656458305,-0.8477736656458301
2016-11-02,air_40953e2d8b4f2857,0,0,0,0,0,0,1,-0.6102388531597546,-0.9610620627695149,0.0,-1.334426918919666,-0.443759045684128,1,9.0,1,1,0.29675869193044246,0.2967586919304429
2016-11-03,air_40953e2d8b4f2857,0,0,0,0,1,0,0,-0.3806676671307567,-0.1330981579644071,1.0,1.1942244658999641,-0.4656383054420468,1,2.0,1,1,-0.1641920029942053,-0.1641920029942049
2016-11-04,air_40953e2d8b4f2857,1,0,0,0,0,0,0,-0.2544035148148079,-0.2020951500314992,0.0,1.1143723169056599,-0.4546986755630874,1,3.0,1,1,-0.03644067587570486,-0.036440675875704445
2016-11-05,air_40953e2d8b4f2857,0,0,1,0,0,0,0,-0.1855321590061086,-0.12159865928655823,0.0,0.4755551249512271,-0.1593286688311818,1,15.0,1,1,1.1536637925440096,1.1536637925440103
2016-11-07,air_40953e2d8b4f2857,0,1,0,0,0,0,0,-0.5987602938583048,-0.7080730918568429,0.0,0.9014332529208491,-0.4875175651999659,1,16.0,1,1,-1.3677439795316568,-1.3677439795316564
2016-11-08,air_40953e2d8b4f2857,0,0,0,0,0,1,0,-0.7250244461742535,-0.8000690812796327,0.0,-0.8553140249538415,-0.7172497926581147,1,7.0,1,1,-1.1888174131873244,-1.188817413187324
2016-11-09,air_40953e2d8b4f2857,0,0,0,0,0,0,1,-0.6676316496670041,-0.6850740945011455,0.0,0.26261606096641615,-0.5203364548368442,1,5.0,1,1,-0.8847543129696068,-0.8847543129696066
2016-11-10,air_40953e2d8b4f2857,0,0,0,0,1,0,0,-0.7594601240786033,-0.869066073346725,0.0,-1.201340003929159,-0.5531553444737227,1,5.0,1,1,-0.6236485303502156,-0.6236485303502153
2016-11-11,air_40953e2d8b4f2857,1,0,0,0,0,0,0,-0.8283314798873026,-0.9725615614473635,0.0,-1.334426918919666,-0.7610083121739526,1,12.0,1,1,0.3113268257246574,0.31132682572465786
2016-11-12,air_40953e2d8b4f2857,0,0,1,0,0,0,0,-0.3003177520206075,-0.2020951500314992,0.0,0.34246820996072025,-0.29060422737869535,1,31.0,1,1,1.6833461956259794,1.6833461956259799
2016-11-13,air_40953e2d8b4f2857,0,0,0,1,0,0,0,-0.3003177520206075,-0.22509414738719655,0.0,0.688494188936038,-0.3890608962893306,1,2.0,1,1,-0.4671344775354446,-0.46713447753544424
2016-11-15,air_40953e2d8b4f2857,0,0,0,0,0,1,0,-0.1051822438959592,-0.1445976566422556,0.0,-0.908548790950044,0.004765779353210265,1,6.0,1,1,-0.9826222887153587,-0.9826222887153584
2016-11-16,air_40953e2d8b4f2857,0,0,0,0,0,0,1,-0.42658190433655635,-0.662075097145448,0.0,-1.174722620931058,-0.21402681822597913,1,8.0,1,1,-0.40923548425074413,-0.40923548425074374
2016-11-17,air_40953e2d8b4f2857,0,0,0,0,1,0,0,-0.4151033450351065,-0.2595926434207428,0.0,0.8215811039265448,-0.5312760847158037,1,18.0,1,1,-0.36030149637786824,-0.36030149637786785
2016-11-18,air_40953e2d8b4f2857,1,0,0,0,0,0,0,-0.564324615953955,-0.5585796090448096,0.0,1.0611375509094572,-0.7172497926581147,1,21.0,1,1,0.9134763558855425,0.9134763558855431
2016-11-19,air_40953e2d8b4f2857,0,0,1,0,0,0,0,-0.7365030054757034,-0.9840610601252122,0.0,-1.334426918919666,-0.5203364548368442,1,11.0,1,1,1.4121547819182854,1.412154781918286
2016-11-21,air_40953e2d8b4f2857,0,1,0,0,0,0,0,-0.4151033450351065,-0.6735745958232968,0.0,-1.334426918919666,-0.26872496762077647,1,14.0,1,1,-1.3748412754826846,-1.3748412754826842
2016-11-22,air_40953e2d8b4f2857,0,0,0,0,0,1,0,-0.2544035148148079,-0.1445976566422556,0.0,0.4489377419531258,-0.2577853377418169,1,20.0,1,1,0.5784092786185984,0.5784092786185989
2016-11-23,air_40953e2d8b4f2857,0,0,0,0,0,0,1,-0.5528460566525051,-0.6735745958232968,1.0,-1.3078095359215647,-0.4546986755630874,1,21.0,1,1,-0.28185769902440305,-0.28185769902440266
2016-11-24,air_40953e2d8b4f2857,0,0,0,0,1,0,0,-1.540002156577196,-1.3750440151720686,0.0,-1.334426918919666,-1.286110546364007,1,5.0,1,1,-1.1970353348148302,-1.19703533481483
2016-11-25,air_40953e2d8b4f2857,1,0,0,0,0,0,0,-1.218602496136599,-1.1220550442593968,0.0,1.1409896999037616,-1.3517483256377638,1,14.0,1,1,0.7801219003846517,0.7801219003846522
2016-11-26,air_40953e2d8b4f2857,0,0,1,0,0,0,0,-0.9086813949974518,-0.8575665746688763,0.0,0.395702975956923,-1.0344990591479395,1,23.0,1,1,1.7270505970086243,1.727050597008625
2016-11-28,air_40953e2d8b4f2857,0,1,0,0,0,0,0,-0.5872817345568548,-0.7540710865682378,0.0,-0.45605327998232087,-0.35624200665245215,1,15.0,1,1,-1.329269164639243,-1.3292691646392427
2016-11-29,air_40953e2d8b4f2857,0,0,0,0,0,1,0,-0.6561530903655542,-0.7195725905346916,0.0,0.18276391197211211,-0.5640949743526821,1,3.0,1,1,-0.6860300263408284,-0.6860300263408281
2016-11-30,air_40953e2d8b4f2857,0,0,0,0,0,0,1,-0.8512885984902023,-1.0070600574809097,0.0,-0.030175152012698808,-0.8594649810845878,1,14.0,1,1,-0.447710299143158,-0.44771029914315763
2016-12-01,air_40953e2d8b4f2857,0,0,0,0,1,0,0,-0.7135458868728037,-0.46658361962201983,0.0,-0.5092880459785235,-0.7391290524160335,1,13.0,1,1,-0.5523020289477782,-0.5523020289477779
2016-12-02,air_40953e2d8b4f2857,1,0,0,0,0,0,0,-0.5413674973510553,-0.581578606400507,0.0,0.9280506359189504,-0.43281941580516853,1,10.0,1,1,1.0430953924648398,1.0430953924648403
2016-12-03,air_40953e2d8b4f2857,0,0,1,0,0,0,0,-0.6217174124612045,-0.5355806116891121,0.0,0.4489377419531258,-0.7610083121739526,1,18.0,1,1,2.1749273257076944,2.1749273257076953
