visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Suginami-ku Asagayaminami,total_area_visitors,total_genre_visitors
2016-03-30,air_9d3482b4680aee88,0,0,0,0,0,0,1,0.08815029489312486,0.18581872481639214,0.0,-0.5534097571619244,-0.07510005858791559,1,10.0,1,1,-0.9636394293192886,-0.9636394293192886
2016-03-31,air_9d3482b4680aee88,0,0,0,0,1,0,0,0.11249612933468608,0.24582599032497593,0.0,1.0499269224660812,-0.211958618077641,1,3.0,1,1,-0.9285838544012747,-0.9285838544012747
2016-04-01,air_9d3482b4680aee88,1,0,0,0,0,0,0,-0.16748096674326884,0.02979983449407423,0.0,-0.8378727164507641,-0.14352933833277823,1,7.0,1,1,-0.7254604167557613,-0.7254604167557613
2016-04-02,air_9d3482b4680aee88,0,0,1,0,0,0,0,-0.37442055949654013,-0.702288804710648,0.0,-1.3809383660021854,-0.08650493854539267,1,8.0,1,1,-0.742366651467995,-0.742366651467995
2016-04-04,air_9d3482b4680aee88,0,1,0,0,0,0,0,0.10032321211390548,0.2818303496301259,0.0,-1.2257767518446365,-0.018075658800530015,1,1.0,1,1,-1.36814595691935,-1.36814595691935
2016-04-06,air_9d3482b4680aee88,0,0,0,0,0,0,1,0.07597737767234425,0.37784197444386,0.0,0.9206255773347904,-0.3830318174397977,1,3.0,1,1,-1.101375518004251,-1.101375518004251
2016-04-07,air_9d3482b4680aee88,0,0,0,0,1,0,0,-0.14313513230170763,-0.4142539302694459,0.0,-1.3809383660021854,0.14159266060414963,1,1.0,1,1,-1.2152439812131188,-1.2152439812131188
2016-04-08,air_9d3482b4680aee88,1,0,0,0,0,0,0,0.3559544737502992,0.3178347089352762,0.0,-0.47582895008314996,0.22142682030648936,1,2.0,1,1,-0.6662885952629435,-0.6662885952629435
2016-04-09,air_9d3482b4680aee88,0,0,1,0,0,0,0,0.39247322541264124,0.5938681302747617,0.0,0.4810010038884017,0.07316338085928697,1,2.0,1,1,-0.5755418942340422,-0.5755418942340422
2016-04-10,air_9d3482b4680aee88,0,0,0,1,0,0,0,0.39247322541264124,0.6058695833764787,0.0,-0.42410841203063365,0.2328317002639664,1,2.0,1,1,-1.1453814524758004,-1.1453814524758004
2016-04-13,air_9d3482b4680aee88,0,0,0,0,0,0,1,0.05163154323078281,0.26982889652840936,0.0,-1.0706151376870874,0.05035362094433263,1,4.0,1,1,-1.1428952414887072,-1.1428952414887072
2016-04-14,air_9d3482b4680aee88,0,0,0,0,1,0,0,0.16118779821780874,-0.0662117903196599,0.0,-1.3550780969759273,0.381095139711169,1,10.0,1,1,-1.1103258775577864,-1.1103258775577864
2016-04-15,air_9d3482b4680aee88,1,0,0,0,0,0,0,0.2707440532048347,0.11381000620609144,0.0,1.7481541861750511,-0.018075658800530015,1,1.0,1,1,-0.6936369161209686,-0.6936369161209686
2016-04-16,air_9d3482b4680aee88,0,0,1,0,0,0,0,0.16118779821780874,0.3298361620369931,0.0,-0.21722625982056845,-0.17774397820520965,1,2.0,1,1,-0.48156311892191983,-0.48156311892191983
2016-04-17,air_9d3482b4680aee88,0,0,0,1,0,0,0,0.6846232387113768,0.7378855674953627,0.0,-0.3723878739781174,0.8144805780952994,1,10.0,1,1,-1.1814315117886516,-1.1814315117886516
2016-04-20,air_9d3482b4680aee88,0,0,0,0,0,0,1,0.13684196377624752,0.1498143655112418,0.0,1.722293917148793,-0.006670778843052941,1,3.0,1,1,-1.0347450635501536,-1.0347450635501536
2016-04-21,air_9d3482b4680aee88,0,0,0,0,1,0,0,0.222052384321712,0.26982889652840936,0.0,-1.3809383660021854,0.25564146017892075,1,7.0,1,1,-1.1394145461067768,-1.1394145461067768
2016-04-22,air_9d3482b4680aee88,1,0,0,0,0,0,0,0.4168190598542025,0.6178710364781951,0.0,0.7654639631772415,0.35828537979621483,1,2.0,1,1,-0.6483878761558726,-0.6483878761558726
2016-04-23,air_9d3482b4680aee88,0,0,1,0,0,0,0,0.46551072873732535,0.5458623178678949,0.0,-1.122335675739604,0.49514393928594014,1,8.0,1,1,-0.552668753152785,-0.552668753152785
2016-04-26,air_9d3482b4680aee88,0,0,0,0,0,1,0,0.6481044870490351,0.8939044578176806,0.0,1.5412720339649861,0.4495244194560316,1,2.0,1,1,-1.0710437439617142,-1.0710437439617142
2016-04-27,air_9d3482b4680aee88,0,0,0,0,0,0,1,0.5263753148412286,0.41384633374901036,0.0,-1.303357558923411,0.6205976188181883,1,2.0,1,1,-1.0518999193610967,-1.0518999193610967
2016-04-28,air_9d3482b4680aee88,0,0,0,0,1,0,0,0.06380446045156364,-0.40225247716772916,0.0,-1.3809383660021854,0.41530977958360044,1,5.0,1,1,-0.8137209067975695,-0.8137209067975695
2016-04-29,air_9d3482b4680aee88,1,0,0,0,0,0,0,0.24639821876327347,0.18581872481639214,1.0,1.7998747242275677,0.2328317002639664,1,1.0,1,1,-0.6434154541816862,-0.6434154541816862
2016-05-02,air_9d3482b4680aee88,0,1,0,0,0,0,0,0.48985656317888654,0.3298361620369931,0.0,-1.0188945996345713,0.40390489962612314,1,2.0,1,1,-1.1006296547081231,-1.1006296547081231
2016-05-03,air_9d3482b4680aee88,0,0,0,0,0,1,0,0.830698245360745,0.8579000985125302,1.0,0.11895723752078749,0.8943147377976391,1,5.0,1,1,-0.8191905709691745,-0.8191905709691745
2016-05-04,air_9d3482b4680aee88,0,0,0,0,0,0,1,1.1350211758802613,1.2539480508691834,1.0,0.9464858463610485,1.0311732972873644,1,7.0,1,1,-0.8751303181787712,-0.8751303181787712
2016-05-05,air_9d3482b4680aee88,0,0,0,0,1,0,0,1.074156589776358,1.1699378791571662,1.0,1.877455531306342,0.8486952179677308,1,4.0,1,1,-1.064579595395272,-1.064579595395272
2016-05-06,air_9d3482b4680aee88,1,0,0,0,0,0,0,0.538548232062009,0.41384633374901036,0.0,-1.1999164828183781,0.6434073787331427,1,3.0,1,1,-1.2169843289040843,-1.2169843289040843
2016-05-07,air_9d3482b4680aee88,0,0,1,0,0,0,0,1.0132920036724549,0.9779146295296978,0.0,1.6188528410437604,0.8486952179677308,1,3.0,1,1,-0.7953229454930799,-0.7953229454930799
2016-05-08,air_9d3482b4680aee88,0,0,0,1,0,0,0,0.8915628314646482,1.013918988834848,0.0,1.5671323029912443,0.8829098578401618,1,13.0,1,1,-1.1319559131454973,-1.1319559131454973
2016-05-11,air_9d3482b4680aee88,0,0,0,0,0,0,1,0.830698245360745,1.1099306136485823,0.0,-0.993034330608313,0.689026898563051,1,1.0,1,1,-1.2065422427582928,-1.2065422427582928
2016-05-12,air_9d3482b4680aee88,0,0,0,0,1,0,0,0.9889461692308932,1.1579364260554492,0.0,1.9808966074113745,0.871504977882685,1,2.0,1,1,-1.0874527364765292,-1.0874527364765292
2016-05-20,air_9d3482b4680aee88,1,0,0,0,0,0,0,0.4046461426334221,0.3178347089352762,0.0,-0.6309905642406989,0.472334179370986,1,8.0,1,1,-0.7339135341118782,-0.7339135341118782
2016-05-27,air_9d3482b4680aee88,1,0,0,0,0,0,0,0.6967961559321576,0.4738535992575941,0.0,-1.3809383660021854,0.6662171386480968,1,7.0,1,1,-0.7500739055279839,-0.7500739055279839
2016-06-01,air_9d3482b4680aee88,0,0,0,0,0,0,1,0.9280815831269899,1.0859277074451488,0.0,-0.06206464566301962,0.8829098578401618,1,2.0,1,1,-1.170740804544151,-1.170740804544151
2016-06-02,air_9d3482b4680aee88,0,0,0,0,1,0,0,0.7941794936984029,0.8579000985125302,0.0,2.084337683516407,0.7118366584780054,1,1.0,1,1,-1.1108231197552052,-1.1108231197552052
2016-06-05,air_9d3482b4680aee88,0,0,0,1,0,0,0,0.7698336592568417,0.7138826612919292,0.0,-0.3723878739781174,0.8486952179677308,1,12.0,1,1,-1.2162384656079561,-1.2162384656079561
2016-06-08,air_9d3482b4680aee88,0,0,0,0,0,0,1,1.0132920036724549,1.0379218950382816,0.0,0.09309696849452943,0.871504977882685,1,11.0,1,1,-1.0964030960300646,-1.0964030960300646
2016-06-09,air_9d3482b4680aee88,0,0,0,0,1,0,0,0.9037357486854286,0.6418739426816286,0.0,-1.3809383660021854,1.0996025770322273,1,6.0,1,1,-1.1461273157719283,-1.1461273157719283
2016-06-10,air_9d3482b4680aee88,1,0,0,0,0,0,0,1.256750348088068,1.3379582225812006,0.0,1.0499269224660812,1.1224123369471815,1,1.0,1,1,-0.7135266040177141,-0.7135266040177141
2016-06-11,air_9d3482b4680aee88,0,0,1,0,0,0,0,1.244577430867287,1.469974206700085,0.0,1.386110419807437,0.9285293776700706,1,9.0,1,1,-0.5551549641398781,-0.5551549641398781
2016-06-12,air_9d3482b4680aee88,0,0,0,1,0,0,0,1.2810961825296292,1.2539480508691834,0.0,0.22239831362582022,1.2364611365219527,1,6.0,1,1,-1.1749673632222093,-1.1749673632222093
2016-06-15,air_9d3482b4680aee88,0,0,0,0,0,0,1,0.8550440798023062,0.4378492399524438,0.0,-1.3809383660021854,1.0767928171172731,1,1.0,1,1,-1.126237627875183,-1.126237627875183
2016-06-17,air_9d3482b4680aee88,1,0,0,0,0,0,0,1.4149982719582161,1.457972753598368,0.0,0.6103023490196925,1.1224123369471815,1,5.0,1,1,-0.643166833082977,-0.643166833082977
2016-06-18,air_9d3482b4680aee88,0,0,1,0,0,0,0,1.6219378647114875,1.878023612158455,0.0,2.032617145463891,1.361914816054201,1,10.0,1,1,-0.552668753152785,-0.552668753152785
2016-06-19,air_9d3482b4680aee88,0,0,0,1,0,0,0,1.3054420169711904,1.2899524101743336,0.0,-0.4499686810568918,1.2364611365219527,1,8.0,1,1,-1.168503214655767,-1.168503214655767
2016-06-22,air_9d3482b4680aee88,0,0,0,0,0,0,1,1.0863295069971384,0.7618884736987961,0.0,-1.3809383660021854,1.270675776394384,1,7.0,1,1,-1.1578125074112664,-1.1578125074112664
2016-06-23,air_9d3482b4680aee88,0,0,0,0,1,0,0,1.171539927542603,1.0379218950382816,0.0,-0.32066733592560115,1.3505099360967237,1,1.0,1,1,-1.1535859487332079,-1.1535859487332079
2016-06-24,air_9d3482b4680aee88,1,0,0,0,0,0,0,1.074156589776358,0.78589137990223,0.0,-1.3809383660021854,1.293485536309338,1,6.0,1,1,-0.6647968686706877,-0.6647968686706877
2016-06-26,air_9d3482b4680aee88,0,0,0,1,0,0,0,1.4636899408413389,1.5059785660052354,0.0,0.713743425124725,1.293485536309338,1,1.0,1,1,-1.0625906266055973,-1.0625906266055973
2016-06-29,air_9d3482b4680aee88,0,0,0,0,0,0,1,0.9524274175685515,0.6418739426816286,0.0,-1.329217827949669,1.1224123369471815,1,1.0,1,1,-1.0573695835327017,-1.0573695835327017
2016-06-30,air_9d3482b4680aee88,0,0,0,0,1,0,0,1.1837128447633838,1.0379218950382816,0.0,-1.2257767518446365,1.2250562565644754,1,6.0,1,1,-1.0330047158591884,-1.0330047158591884
2016-07-01,air_9d3482b4680aee88,1,0,0,0,0,0,0,1.4636899408413389,1.565985831513819,0.0,-0.6568508332669571,1.384724575969155,1,3.0,1,1,1.5141184404177803,1.5141184404177803
2016-07-03,air_9d3482b4680aee88,0,0,0,1,0,0,0,1.9992982985556877,2.202062845904807,0.0,0.2999791207045946,1.6584416949486056,1,4.0,1,1,0.32048854551434186,0.32048854551434186
2016-07-05,air_9d3482b4680aee88,0,0,0,0,0,1,0,0.9524274175685515,0.8218957392073799,0.0,-1.3809383660021854,1.1680318567770898,1,1.0,1,1,0.2521177433692793,0.2521177433692793
2016-07-06,air_9d3482b4680aee88,0,0,0,0,0,0,1,1.1958857619841647,1.1579364260554492,0.0,-0.9154535235295387,1.2136513766069985,1,5.0,1,1,0.552452030610136,0.552452030610136
2016-07-07,air_9d3482b4680aee88,0,0,0,0,1,0,0,1.6949753680361712,2.2980744707185417,0.0,1.2826693437024046,1.384724575969155,1,7.0,1,1,0.508694717237296,0.508694717237296
2016-07-08,air_9d3482b4680aee88,1,0,0,0,0,0,0,1.4271711891789969,1.457972753598368,0.0,-0.8378727164507641,1.4075343358841093,1,2.0,1,1,1.3793658049173296,1.3793658049173296
2016-07-09,air_9d3482b4680aee88,0,0,1,0,0,0,0,1.0619836725555774,0.7258841143936462,0.0,-1.3809383660021854,1.2364611365219527,1,5.0,1,1,1.5780140627860753,1.5780140627860753
2016-07-10,air_9d3482b4680aee88,0,0,0,1,0,0,0,1.5123816097244613,1.6980018156327037,0.0,1.5154117649387278,1.2022464966495212,1,16.0,1,1,0.4254066491696743,0.4254066491696743
2016-07-12,air_9d3482b4680aee88,0,0,0,0,0,1,0,1.682802450815391,1.7220047218361367,0.0,0.5585818109671762,1.669846574906083,1,5.0,1,1,0.262062587317652,0.262062587317652
2016-07-13,air_9d3482b4680aee88,0,0,0,0,0,0,1,1.4271711891789969,1.073926254343432,0.0,-1.3809383660021854,1.6242270550761744,1,5.0,1,1,0.31004645936855046,0.31004645936855046
2016-07-14,air_9d3482b4680aee88,0,0,0,0,1,0,0,1.4515170236205581,1.854020705955021,0.0,-0.2689467978730848,1.384724575969155,1,8.0,1,1,0.45325221222511797,0.45325221222511797
2016-07-15,air_9d3482b4680aee88,1,0,0,0,0,0,0,1.0498107553347964,0.6178710364781951,0.0,-1.3809383660021854,1.3733196960116778,1,2.0,1,1,1.2386462630478554,1.2386462630478554
