visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Fukuoka-ken Fukuoka-shi Torikai,total_area_visitors,total_genre_visitors
2016-05-20,air_b3180b74332ba886,1,0,0,0,0,0,0,0.8686949660752746,1.070058913335688,0.0,1.8527991900066882,0.49215898234702393,1,14.0,1,1,-0.7251611345164669,-0.7251611345164669
2016-05-21,air_b3180b74332ba886,0,0,1,0,0,0,0,0.6080864762526925,0.6321166804901907,0.0,1.1831477926613156,0.6253907189581865,1,11.0,1,1,-0.44368724998213155,-0.44368724998213155
2016-05-22,air_b3180b74332ba886,0,0,0,1,0,0,0,0.5460368358187443,0.6321166804901907,0.0,1.7535915755851514,0.4073751499581025,1,21.0,1,1,-1.194713089978224,-1.194713089978224
2016-05-24,air_b3180b74332ba886,0,0,0,0,0,1,0,0.9059247503356437,1.022713807082121,0.0,-0.7762025921640344,0.8312943119027103,1,2.0,1,1,-1.2875943260997003,-1.2875943260997003
2016-05-25,air_b3180b74332ba886,0,0,0,0,0,0,1,0.6453162605130616,0.797824552377676,0.0,-0.3297683272671193,0.7222865274026684,1,6.0,1,1,-1.0781612895266206,-1.0781612895266206
2016-05-26,air_b3180b74332ba886,0,0,0,0,1,0,0,0.8314651818149061,0.7623157226875005,0.0,0.414288780894406,0.9039661682360718,1,2.0,1,1,-1.0413689993178366,-1.0413689993178366
2016-05-27,air_b3180b74332ba886,1,0,0,0,0,0,0,0.7818254694677472,0.6439529570535822,0.0,-0.007343580397125033,0.879742216124951,1,8.0,1,1,-0.7418849027931871,-0.7418849027931871
2016-05-28,air_b3180b74332ba886,0,0,1,0,0,0,0,0.40952762686405814,0.2296832773348684,0.0,-1.2722406642717181,0.29836736545806064,1,11.0,1,1,-0.5427434159288583,-0.5427434159288583
2016-05-29,air_b3180b74332ba886,0,0,0,1,0,0,0,0.4343474830376373,0.004794022630423948,0.0,-1.2722406642717181,0.7222865274026684,1,9.0,1,1,-1.057578190109119,-1.057578190109119
2016-05-31,air_b3180b74332ba886,0,0,0,0,0,1,0,0.8562850379884853,1.141076572716039,0.0,1.5551763467420783,0.34681526968030135,1,9.0,1,1,-1.1556052010849707,-1.1556052010849707
2016-06-01,air_b3180b74332ba886,0,0,0,0,0,0,1,0.6080864762526925,0.5610990211098396,0.0,-0.2057588092401984,0.6011667668470663,1,6.0,1,1,-1.1772174554733474,-1.1772174554733474
2016-06-02,air_b3180b74332ba886,0,0,0,0,1,0,0,0.4343474830376373,0.4664088086027049,0.0,2.0760163224551462,0.2741434133469401,1,3.0,1,1,-1.1152108684781237,-1.1152108684781237
2016-06-03,air_b3180b74332ba886,1,0,0,0,0,0,0,0.6204964043394819,0.8214971055044595,0.0,1.5055725395313098,0.34681526968030135,1,4.0,1,1,-0.8008040248757856,-0.8008040248757856
2016-06-04,air_b3180b74332ba886,0,0,1,0,0,0,0,0.37229784260368914,0.2296832773348684,0.0,-1.2722406642717181,0.5163829344581443,1,27.0,1,1,-0.6232747923998336,-0.6232747923998336
2016-06-05,air_b3180b74332ba886,0,0,0,1,0,0,0,0.39711769877726877,0.21784700077147684,0.0,-1.2722406642717181,0.5527188626248251,1,12.0,1,1,-1.2243012953908827,-1.2243012953908827
2016-06-07,air_b3180b74332ba886,0,0,0,0,0,1,0,0.8066453256413265,0.7268068929973253,0.0,-0.10655119481866161,0.867630240069391,1,3.0,1,1,-1.2682976703957924,-1.2682976703957924
2016-06-08,air_b3180b74332ba886,0,0,0,0,0,0,1,0.8066453256413265,0.7031343398705413,0.0,0.21587355205133266,0.9403020964027521,1,8.0,1,1,-1.100288121400435,-1.100288121400435
