visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Hyōgo-ken Himeji-shi Yasuda,total_area_visitors,total_genre_visitors
2016-07-16,air_6ca1d941c8199a67,0,0,1,0,0,0,0,0.9523279381033013,0.8986906712142133,0.0,-0.14606639751458778,0.7732762026767372,1,30.0,1,1,1.439424220283021,1.4394242202830203
2016-07-17,air_6ca1d941c8199a67,0,0,0,1,0,0,0,1.0798201164295043,0.9314330420228696,0.0,-0.7051606448363736,1.2039987723385648,1,33.0,1,1,0.5005941767911266,0.5005941767911259
2016-07-18,air_6ca1d941c8199a67,0,1,0,0,0,0,0,1.1860635983680063,1.1388013904776921,1.0,1.3075786455220553,1.1424669766725892,1,11.0,1,1,-1.0471450689979396,-1.0471450689979402
2016-07-19,air_6ca1d941c8199a67,0,0,0,0,0,1,0,1.1860635983680063,1.2152002556978905,0.0,1.6430351939151266,1.1117010788396016,1,30.0,1,1,-0.8692614818100017,-0.8692614818100023
2016-07-20,air_6ca1d941c8199a67,0,0,0,0,0,0,1,1.1648149019803056,1.182457884889234,0.0,2.2021294412369126,1.0604245824512888,1,27.0,1,1,-0.38122189644822346,-0.3812218964482241
2016-07-21,air_6ca1d941c8199a67,0,0,0,0,1,0,0,1.1435662055926052,1.182457884889234,0.0,0.888257960030716,1.0604245824512888,1,16.0,1,1,-0.1573470399232333,-0.15734703992323393
2016-07-22,air_6ca1d941c8199a67,1,0,0,0,0,0,0,1.1648149019803056,1.204286132095005,0.0,1.754854043379484,1.0399139838959637,1,56.0,1,1,1.0448875461354152,1.0448875461354146
2016-07-23,air_6ca1d941c8199a67,0,0,1,0,0,0,0,1.1648149019803056,1.1933720084921193,0.0,0.9162126723968052,1.1629775752279143,1,33.0,1,1,1.3653060589547135,1.3653060589547128
2016-07-24,air_6ca1d941c8199a67,0,0,0,1,0,0,0,1.1010688128172046,0.9969177836401822,0.0,-0.14606639751458778,1.152722275950252,1,30.0,1,1,-0.4458377294011069,-0.4458377294011075
2016-07-25,air_6ca1d941c8199a67,0,1,0,0,0,0,0,1.0054496790725524,0.7240646935680469,0.0,-1.4878925910868737,1.2347646701715522,1,20.0,1,1,-1.0984576422252292,-1.09845764222523
2016-07-26,air_6ca1d941c8199a67,0,0,0,0,0,1,0,1.0054496790725524,0.8877765476113281,0.0,-1.3760737416225164,1.193743473060902,1,27.0,1,1,-0.35689593580713797,-0.3568959358071386
2016-07-27,air_6ca1d941c8199a67,0,0,0,0,0,0,1,1.1860635983680063,1.0951448960661507,0.0,0.13348072614630513,1.286041166559865,1,29.0,1,1,-0.15050536349292798,-0.15050536349292862
2016-07-28,air_6ca1d941c8199a67,0,0,0,0,1,0,0,1.2391853393372574,1.2152002556978905,0.0,1.4473522073525018,1.1834881737832394,1,29.0,1,1,0.07793061065226574,0.07793061065226509
2016-07-29,air_6ca1d941c8199a67,1,0,0,0,0,0,0,1.228560991143407,1.182457884889234,0.0,0.3291637127089302,1.2347646701715522,1,47.0,1,1,1.2949888289765756,1.294988828976575
2016-07-30,air_6ca1d941c8199a67,0,0,1,0,0,0,0,1.281682732112658,1.226114379300776,0.0,1.3355333578881445,1.2039987723385648,1,53.0,1,1,1.4150982596419355,1.4150982596419348
2016-07-31,air_6ca1d941c8199a67,0,0,0,1,0,0,0,1.281682732112658,1.3025132445209733,0.0,0.888257960030716,1.2347646701715522,1,34.0,1,1,-0.4002265531990715,-0.40022655319907213
2016-08-01,air_6ca1d941c8199a67,0,1,0,0,0,0,0,1.3454288212757597,1.33525561532963,0.0,0.9162126723968052,1.286041166559865,1,1.0,1,1,-1.1539512399377057,-1.1539512399377063
2016-08-02,air_6ca1d941c8199a67,0,0,0,0,0,1,0,1.2923070803065084,1.2915991209180877,0.0,0.21734486324457294,1.2347646701715522,1,19.0,1,1,-0.7928627616715925,-0.7928627616715931
2016-08-03,air_6ca1d941c8199a67,0,0,0,0,0,0,1,1.2923070803065084,1.4007403569469419,0.0,0.7205296858341804,1.152722275950252,1,28.0,1,1,-0.33485053397615416,-0.33485053397615483
2016-08-04,air_6ca1d941c8199a67,0,0,0,0,1,0,0,1.4091749104388607,1.4116544805498275,0.0,1.8666728928438412,1.2962964658375276,1,25.0,1,1,-0.2052387749353704,-0.20523877493537104
2016-08-05,air_6ca1d941c8199a67,1,0,0,0,0,0,0,1.430423606826561,1.4880533457700256,0.0,1.4473522073525018,1.357828261503503,1,29.0,1,1,0.870044704027613,0.8700447040276124
2016-08-06,air_6ca1d941c8199a67,0,0,1,0,0,0,0,1.4410479550204114,1.4989674693729111,0.0,1.754854043379484,1.357828261503503,1,25.0,1,1,0.6222239799965542,0.6222239799965535
2016-08-07,air_6ca1d941c8199a67,0,0,0,1,0,0,0,1.4410479550204114,1.5207957165786816,0.0,1.838718180477752,1.3270623636705152,1,24.0,1,1,-0.6020560078930779,-0.6020560078930786
2016-08-09,air_6ca1d941c8199a67,0,0,0,0,0,1,0,1.3879262140511603,1.4662250985642544,0.0,1.0000768094950734,1.26553056800454,1,34.0,1,1,-0.2835379607488644,-0.28353796074886506
2016-08-10,air_6ca1d941c8199a67,0,0,0,0,0,0,1,1.2710583839188079,1.4116544805498275,0.0,1.7268993310133947,1.0911904802842765,1,46.0,1,1,0.7438537832019818,0.7438537832019811
2016-08-11,air_6ca1d941c8199a67,0,0,0,0,1,0,0,1.3029314285003586,1.4553109749613689,1.0,2.062355879406466,1.0706798817289516,1,22.0,1,1,0.42609592232780225,0.4260959223278016
2016-08-12,air_6ca1d941c8199a67,1,0,0,0,0,0,0,1.3348044730819093,1.4553109749613689,0.0,2.118265304138645,1.1732328745055771,1,42.0,1,1,-0.016712579966957616,-0.01671257996695826
2016-08-13,air_6ca1d941c8199a67,0,0,1,0,0,0,0,1.37730186585731,1.4989674693729111,1.0,0.6366655487359123,1.3065517651151903,1,48.0,1,1,0.15318905138562405,0.15318905138562341
2016-08-14,air_6ca1d941c8199a67,0,0,0,1,0,0,0,1.324180124888059,1.47713922216714,1.0,0.5248466992715553,1.378338860058828,1,32.0,1,1,-0.9076508884467148,-0.9076508884467154
2016-08-15,air_6ca1d941c8199a67,0,1,0,0,0,0,0,1.37730186585731,1.4443968513584842,1.0,0.10552601378021592,1.3475729622258403,1,33.0,1,1,-1.4458627676307318,-1.4458627676307325
2016-08-17,air_6ca1d941c8199a67,0,0,0,0,0,0,1,1.228560991143407,1.4007403569469419,0.0,-1.040617193229445,1.3065517651151903,1,28.0,1,1,-0.8111072321524067,-0.8111072321524072
2016-08-18,air_6ca1d941c8199a67,0,0,0,0,1,0,0,1.3985505622450107,1.5971945817988797,0.0,1.3914427826203235,1.1219563781172643,1,21.0,1,1,-0.5290781259698214,-0.5290781259698221
2016-08-19,air_6ca1d941c8199a67,1,0,0,0,0,0,0,1.5366670887650633,1.61902282900465,0.0,1.4473522073525018,1.4603812542801287,1,31.0,1,1,0.8324154836609339,0.8324154836609331
2016-08-21,air_6ca1d941c8199a67,0,0,0,1,0,0,0,1.6429105707035654,1.7172499414306193,0.0,1.754854043379484,1.5937001448897414,1,49.0,1,1,-0.7985641586968469,-0.7985641586968475
2016-08-23,air_6ca1d941c8199a67,0,0,0,0,0,1,0,1.324180124888059,1.47713922216714,0.0,0.21734486324457294,1.2347646701715522,1,14.0,1,1,-0.5952143314627727,-0.5952143314627732
2016-08-24,air_6ca1d941c8199a67,0,0,0,0,0,0,1,1.430423606826561,1.5317098401815672,0.0,1.083940946593341,1.3065517651151903,1,18.0,1,1,-0.40098673946910546,-0.40098673946910607
2016-08-25,air_6ca1d941c8199a67,0,0,0,0,1,0,0,1.419799258632711,1.4007403569469419,0.0,0.804393822932448,1.4193600571694782,1,25.0,1,1,-0.2687143284832029,-0.26871432848320354
2016-08-26,air_6ca1d941c8199a67,1,0,0,0,0,0,0,1.324180124888059,1.3789121097411716,0.0,0.3850731374411088,1.3475729622258403,1,4.0,1,1,1.1368700848095197,1.136870084809519
2016-08-28,air_6ca1d941c8199a67,0,0,0,1,0,0,0,1.0798201164295043,0.9860036600372967,0.0,-0.8728889190329092,1.0911904802842765,1,90.0,1,1,-0.23678650514177818,-0.23678650514177882
2016-08-30,air_6ca1d941c8199a67,0,0,0,0,0,1,0,0.7717140188078476,0.7568070643767029,0.0,0.5807561240037339,0.6604679106224494,1,30.0,1,1,-0.6222009440489769,-0.6222009440489775
2016-08-31,air_6ca1d941c8199a67,0,0,0,0,0,0,1,1.0054496790725524,1.0405742780517238,0.0,1.6989446186473056,0.8758291954533628,1,24.0,1,1,-0.18395355937442057,-0.1839535593744212
2016-09-01,air_6ca1d941c8199a67,0,0,0,0,1,0,0,0.8779575007463498,1.0078319072430675,0.0,1.3075786455220553,0.6399573120671244,1,15.0,1,1,-0.5853319099523316,-0.5853319099523323
2016-09-02,air_6ca1d941c8199a67,1,0,0,0,0,0,0,1.0373227236541032,1.127887266874807,0.0,1.3634880702542338,0.7425103048437499,1,39.0,1,1,0.6427490092874701,0.6427490092874695
2016-09-03,air_6ca1d941c8199a67,0,0,1,0,0,0,0,1.2073122947557067,1.4443968513584842,0.0,-0.22993053461285562,1.0604245824512888,1,33.0,1,1,1.2364544861839637,1.236454486183963
2016-09-04,air_6ca1d941c8199a67,0,0,0,1,0,0,0,1.281682732112658,1.346169738932515,0.0,0.44098256217328746,1.3680835607811654,1,28.0,1,1,-0.7301473943937938,-0.7301473943937945
2016-09-05,air_6ca1d941c8199a67,0,1,0,0,0,0,0,1.0054496790725524,0.778635311582474,0.0,-1.4319831663546951,1.2347646701715522,1,30.0,1,1,-1.337916317285915,-1.3379163172859154
2016-09-06,air_6ca1d941c8199a67,0,0,0,0,0,1,0,1.2604340357249577,1.280684997315203,0.0,0.5248466992715553,1.26553056800454,1,28.0,1,1,-0.6222009440489769,-0.6222009440489775
2016-09-07,air_6ca1d941c8199a67,0,0,0,0,0,0,1,1.2923070803065084,1.3134273681238589,0.0,0.46893727453937667,1.26553056800454,1,27.0,1,1,-0.523756822079584,-0.5237568220795845
2016-09-08,air_6ca1d941c8199a67,0,0,0,0,1,0,0,0.9948253308787024,0.8986906712142133,0.0,-1.1803907550598913,0.968126888952326,1,5.0,1,1,-0.3736200337478842,-0.3736200337478849
2016-09-09,air_6ca1d941c8199a67,1,0,0,0,0,0,0,0.8885818489402002,0.9969177836401822,0.0,0.888257960030716,0.8758291954533628,1,34.0,1,1,0.9658281740518873,0.9658281740518866
2016-09-10,air_6ca1d941c8199a67,0,0,1,0,0,0,0,0.9098305453279005,1.0842307724632652,0.0,1.1118956589594304,0.6912338084554371,1,38.0,1,1,1.4835150239449884,1.4835150239449877
2016-09-11,air_6ca1d941c8199a67,0,0,0,1,0,0,0,1.1010688128172046,1.182457884889234,0.0,0.888257960030716,0.968126888952326,1,30.0,1,1,-0.2831578676138475,-0.2831578676138481
2016-09-13,air_6ca1d941c8199a67,0,0,0,0,0,1,0,0.8460844561647991,0.5821810867305366,0.0,-1.4878925910868737,1.0501692831736265,1,14.0,1,1,-0.7894419234564398,-0.7894419234564405
2016-09-14,air_6ca1d941c8199a67,0,0,0,0,0,0,1,0.9098305453279005,0.7022364463622759,0.0,-1.320164316890338,1.0399139838959637,1,27.0,1,1,-0.3876834797435118,-0.3876834797435124
2016-09-15,air_6ca1d941c8199a67,0,0,0,0,1,0,0,0.8779575007463498,0.66949407555362,0.0,-1.2083454674259808,0.9783821882299883,1,26.0,1,1,-0.05738254541377247,-0.05738254541377311
2016-09-16,air_6ca1d941c8199a67,1,0,0,0,0,0,0,0.9417035899094512,1.0296601544488382,0.0,-0.5374323706398378,0.9783821882299883,1,40.0,1,1,0.8966512234788003,0.8966512234787996
2016-09-17,air_6ca1d941c8199a67,0,0,1,0,0,0,0,1.122317509204905,1.07331664886038,0.0,-0.9847077684972665,1.1834881737832394,1,43.0,1,1,1.3668264314947813,1.3668264314947807
2016-09-18,air_6ca1d941c8199a67,0,0,0,1,0,0,0,0.8992061971340501,0.5385245923189947,0.0,-1.4878925910868737,1.1322116773949267,1,30.0,1,1,0.16877286992131948,0.16877286992131882
2016-09-19,air_6ca1d941c8199a67,0,1,0,0,0,0,0,0.6867192332570458,0.571266963127651,1.0,-1.4878925910868737,0.7732762026767372,1,13.0,1,1,-1.3192917536700839,-1.3192917536700843
2016-09-20,air_6ca1d941c8199a67,0,0,0,0,0,1,0,0.4848566175738918,0.1565302662180054,0.0,-1.4878925910868737,0.7630209033990749,1,33.0,1,1,-1.8115123635170487,-1.8115123635170491
2016-09-21,air_6ca1d941c8199a67,0,0,0,0,0,0,1,0.6229731440939448,0.5930952103334217,0.0,-1.2922096045242486,0.6502126113447867,1,34.0,1,1,0.3801046529907499,0.38010465299074925
2016-09-22,air_6ca1d941c8199a67,0,0,0,0,1,0,0,0.6229731440939448,0.27658562584974505,1.0,-1.4878925910868737,0.8553185968980378,1,18.0,1,1,-0.297221313609475,-0.2972213136094757
2016-09-23,air_6ca1d941c8199a67,1,0,0,0,0,0,0,0.6229731440939448,0.3638986146728284,0.0,-0.8449342066668201,0.7732762026767372,1,30.0,1,1,0.19233864429237107,0.1923386442923704
2016-09-24,air_6ca1d941c8199a67,0,0,1,0,0,0,0,0.7504653224201473,0.7568070643767029,0.0,0.7484843982002696,0.6297020127894617,1,42.0,1,1,1.1364899916745028,1.1364899916745022
2016-09-25,air_6ca1d941c8199a67,0,0,0,1,0,0,0,0.8779575007463498,0.7568070643767029,0.0,-1.3760737416225164,1.009148086062976,1,20.0,1,1,-0.3819820827182574,-0.381982082718258
2016-09-26,air_6ca1d941c8199a67,0,1,0,0,0,0,0,0.8567088043586495,0.7131505699651615,0.0,-0.9567530561311772,1.080935181006614,1,15.0,1,1,-1.084014103094585,-1.0840141030945853
2016-09-27,air_6ca1d941c8199a67,0,0,0,0,0,1,0,1.0479470718479535,1.127887266874807,0.0,0.13348072614630513,0.968126888952326,1,34.0,1,1,-0.4496386607512765,-0.4496386607512771
2016-09-28,air_6ca1d941c8199a67,0,0,0,0,0,0,1,1.0160740272664026,0.9423471656257552,0.0,-0.9847077684972665,1.1732328745055771,1,24.0,1,1,-0.3325699751660524,-0.3325699751660531
2016-09-29,air_6ca1d941c8199a67,0,0,0,0,1,0,0,0.6335974922877947,0.3638986146728284,0.0,-1.4878925910868737,0.7322550055660871,1,27.0,1,1,-0.20903970628554,-0.20903970628554064
2016-09-30,air_6ca1d941c8199a67,1,0,0,0,0,0,0,0.4954809657677422,0.5603528395247659,0.0,-0.8728889190329092,0.5066384214575111,1,27.0,1,1,1.2060470353826067,1.206047035382606
2016-10-01,air_6ca1d941c8199a67,0,0,1,0,0,0,0,0.7185922778385966,0.5603528395247659,0.0,-1.3760737416225164,0.8450632976203755,1,39.0,1,1,1.2406355106691502,1.2406355106691496
2016-10-02,air_6ca1d941c8199a67,0,0,0,1,0,0,0,1.0160740272664026,0.9969177836401822,0.0,-0.17402110988067698,1.0501692831736265,1,23.0,1,1,-0.4389960529708016,-0.4389960529708022
2016-10-03,air_6ca1d941c8199a67,0,1,0,0,0,0,0,0.9204548935217509,0.6804081991565051,0.0,-1.4878925910868737,1.009148086062976,1,4.0,1,1,-1.5389855857098875,-1.538985585709888
2016-10-04,air_6ca1d941c8199a67,0,0,0,0,0,1,0,0.782338367001698,0.7131505699651615,0.0,-1.3760737416225164,0.9065950932863505,1,14.0,1,1,-0.6826357525166737,-0.6826357525166743
2016-10-05,air_6ca1d941c8199a67,0,0,0,0,0,0,1,0.782338367001698,0.81137768239113,0.0,-1.4319831663546951,0.7117444070107621,1,27.0,1,1,-0.8551980358143741,-0.8551980358143747
2016-10-06,air_6ca1d941c8199a67,0,0,0,0,1,0,0,0.6760948850631958,0.7895494351853592,0.0,0.10552601378021592,0.5886808156788116,1,27.0,1,1,-0.375900592557986,-0.37590059255798663
2016-10-07,air_6ca1d941c8199a67,1,0,0,0,0,0,0,0.4848566175738918,0.5057822215103388,0.0,0.13348072614630513,0.3425536330149101,1,46.0,1,1,0.8172117582602554,0.8172117582602547
2016-10-08,air_6ca1d941c8199a67,0,0,1,0,0,0,0,0.8035870633893983,0.8441200531997862,0.0,-1.0685719055955343,0.7630209033990749,1,24.0,1,1,1.0726343449916533,1.0726343449916527
2016-10-09,air_6ca1d941c8199a67,0,0,0,1,0,0,0,0.4423592247984911,0.3202421202612865,0.0,-0.4256135211754807,0.3835748301255604,1,31.0,1,1,0.3447559914341725,0.3447559914341719
2016-10-10,air_6ca1d941c8199a67,0,1,0,0,0,0,0,0.1661261717583853,0.1456161426151202,1.0,0.7764391105663587,0.15795824601698427,1,17.0,1,1,-0.7826002470261345,-0.7826002470261352
2016-10-11,air_6ca1d941c8199a67,0,0,0,0,0,1,0,0.12362877898298458,-0.10540870025124428,0.0,-1.040617193229445,0.1784688445723093,1,24.0,1,1,-1.1794174799838422,-1.1794174799838426
2016-10-12,air_6ca1d941c8199a67,0,0,0,0,0,0,1,0.1130044307891342,0.3857268618785991,0.0,0.5248466992715553,0.024639355407371014,1,20.0,1,1,-0.4602812685317514,-0.46028126853175205
2016-10-13,air_6ca1d941c8199a67,0,0,0,0,1,0,0,0.006760948850632035,0.025560782983380555,0.0,-0.7051606448363736,0.03489465468503353,1,18.0,1,1,-0.4256927932452079,-0.42569279324520853
2016-10-14,air_6ca1d941c8199a67,1,0,0,0,0,0,0,-0.0038633993432181444,0.21110088423243242,0.0,0.24529957561066237,-0.067658338091592,1,46.0,1,1,0.9760906886973452,0.9760906886973445
2016-10-15,air_6ca1d941c8199a67,0,0,1,0,0,0,0,0.1661261717583853,0.41846923268725544,0.0,1.4193974949864125,-0.11893483447990476,1,33.0,1,1,1.4462658967133262,1.4462658967133255
2016-10-16,air_6ca1d941c8199a67,0,0,0,1,0,0,0,0.3467400910538389,0.40755510908436987,0.0,-0.5094776582737485,0.19897944312763452,1,13.0,1,1,-0.47168406258226026,-0.47168406258226087
2016-10-17,air_6ca1d941c8199a67,0,1,0,0,0,0,0,0.4848566175738918,0.6040093339363073,0.0,-0.5094776582737485,0.4963831221798484,1,31.0,1,1,-1.4029122433738153,-1.402912243373816
2016-10-18,air_6ca1d941c8199a67,0,0,0,0,0,1,0,0.6548461886754955,0.778635311582474,0.0,-0.006292835684141335,0.6399573120671244,1,20.0,1,1,-0.5925536795176539,-0.5925536795176546
2016-10-19,air_6ca1d941c8199a67,0,0,0,0,0,0,1,0.5486027067369933,0.6040093339363073,0.0,-0.649251220104195,0.5066384214575111,1,13.0,1,1,-0.45419977837148,-0.4541997783714806
2016-10-20,air_6ca1d941c8199a67,0,0,0,0,1,0,0,0.5061053139615922,0.6476658283478488,0.0,0.27325428797675155,0.5579149178458239,1,27.0,1,1,-0.23146520125154071,-0.23146520125154135
2016-10-21,air_6ca1d941c8199a67,1,0,0,0,0,0,0,0.14487747537068493,-0.03992395863393167,0.0,-1.3760737416225164,0.22974534096062207,1,37.0,1,1,0.9996564630683967,0.9996564630683961
2016-10-22,air_6ca1d941c8199a67,0,0,1,0,0,0,0,-0.02511209573091869,-0.2472923070887547,0.0,-1.4878925910868737,0.014384056129708498,1,42.0,1,1,1.5526919745180754,1.5526919745180747
2016-10-23,air_6ca1d941c8199a67,0,0,0,1,0,0,0,0.1661261717583853,-0.03992395863393167,0.0,-1.3481190292564271,0.22974534096062207,1,20.0,1,1,-0.20257812299025166,-0.2025781229902523
2016-10-24,air_6ca1d941c8199a67,0,1,0,0,0,0,0,-0.03573644392476887,0.03647490658626612,0.0,1.3914427826203235,-0.067658338091592,1,26.0,1,1,-1.2349110776963184,-1.234911077696319
2016-10-25,air_6ca1d941c8199a67,0,0,0,0,0,1,0,-0.02511209573091869,-0.007181587825275751,0.0,-1.2922096045242486,-0.27276432364484304,1,28.0,1,1,-0.5553045522859917,-0.5553045522859923
2016-10-26,air_6ca1d941c8199a67,0,0,0,0,0,0,1,0.4211105284107904,0.3638986146728284,0.0,-1.4040284539886059,0.5579149178458239,1,26.0,1,1,-0.15962759873333504,-0.15962759873333568
2016-10-27,air_6ca1d941c8199a67,0,0,0,0,1,0,0,0.08113138620758348,0.12378789540934947,0.0,0.9162126723968052,0.12719234818399655,1,11.0,1,1,-0.14594424587272445,-0.1459442458727251
2016-10-28,air_6ca1d941c8199a67,1,0,0,0,0,0,0,-0.08885818489401996,-0.43283240833780656,0.0,-1.4878925910868737,0.11693704890633402,1,39.0,1,1,0.9008322479639869,0.9008322479639862
2016-10-29,air_6ca1d941c8199a67,0,0,1,0,0,0,0,-0.056985140312469235,-0.08358045304547354,0.0,0.24529957561066237,-0.02663714098094175,1,35.0,1,1,1.7358968655962508,1.7358968655962501
2016-10-30,air_6ca1d941c8199a67,0,0,0,1,0,0,0,-0.33321819335257485,-0.18180756547144206,0.0,0.9721220971289841,-0.44710441136510637,1,23.0,1,1,-0.11857754015150324,-0.11857754015150387
2016-10-31,air_6ca1d941c8199a67,0,1,0,0,0,0,0,-0.2163503632202225,-0.25820643069163984,0.0,-1.0126624808633558,-0.3240408200331558,1,22.0,1,1,-1.0634890738036689,-1.0634890738036695
2016-11-01,air_6ca1d941c8199a67,0,0,0,0,0,1,0,-0.2269747114140727,-0.25820643069163984,0.0,0.16143543851239456,-0.11893483447990476,1,6.0,1,1,-0.7768988500008801,-0.7768988500008808
2016-11-02,air_6ca1d941c8199a67,0,0,0,0,0,0,1,-0.34384254154642524,-0.23637818348586911,0.0,0.5807561240037339,-0.2317431265341928,1,41.0,1,1,0.38770651569108916,0.3877065156910885
2016-11-03,air_6ca1d941c8199a67,0,0,0,0,1,0,0,-0.42883732709722683,-0.37826179032337953,1.0,0.6366655487359123,-0.44710441136510637,1,39.0,1,1,-0.08132841291984103,-0.08132841291984168
2016-11-04,air_6ca1d941c8199a67,1,0,0,0,0,0,0,-0.43946167529107705,-0.12723694745701503,0.0,1.0000768094950734,-0.5804233019747196,1,17.0,1,1,0.04866343925595972,0.04866343925595907
2016-11-05,air_6ca1d941c8199a67,0,0,1,0,0,0,0,-0.33321819335257485,-0.13815107105990057,0.0,1.1118956589594304,-0.47787030919809403,1,31.0,1,1,1.2596401674199982,1.2596401674199975
2016-11-06,air_6ca1d941c8199a67,0,0,0,1,0,0,0,-0.47133471987262776,-0.43283240833780656,0.0,-1.0126624808633558,-0.5291468055864068,1,25.0,1,1,-0.5260373808896857,-0.5260373808896863
2016-11-07,air_6ca1d941c8199a67,0,1,0,0,0,0,0,-0.4819590680664779,-0.23637818348586911,0.0,1.195759796057698,-0.7137421925843327,1,28.0,1,1,-1.3059884939444901,-1.3059884939444908
2016-11-08,air_6ca1d941c8199a67,0,0,0,0,0,1,0,-0.2694721041894736,-0.421918284734921,0.0,-1.4878925910868737,-0.1394454330352298,1,20.0,1,1,-1.1239238822713657,-1.1239238822713664
2016-11-09,air_6ca1d941c8199a67,0,0,0,0,0,0,1,-0.6944460319434823,-0.8693973524532229,0.0,-0.4815229459076592,-0.7137421925843327,1,29.0,1,1,-0.8145280703675593,-0.8145280703675599
2016-11-10,air_6ca1d941c8199a67,0,0,0,0,1,0,0,-0.7581921211065835,-0.8148267344387958,0.0,-1.1803907550598913,-0.7752739882503081,1,8.0,1,1,-0.5488429689907034,-0.548842968990704
2016-11-11,air_6ca1d941c8199a67,1,0,0,0,0,0,0,-0.3544668897402754,-0.12723694745701503,0.0,0.6087108363698231,-0.41633851353211876,1,32.0,1,1,0.40253014795675063,0.40253014795674996
2016-11-12,air_6ca1d941c8199a67,0,0,1,0,0,0,0,-0.39696428251567634,-0.15997931826567133,0.0,1.195759796057698,-0.5394021048640694,1,34.0,1,1,1.7986122328740493,1.7986122328740486
2016-11-13,air_6ca1d941c8199a67,0,0,0,1,0,0,0,-0.2163503632202225,-0.018095711428160927,0.0,0.44098256217328746,-0.3548067178661434,1,19.0,1,1,-0.3895839454185966,-0.38958394541859726
2016-11-14,air_6ca1d941c8199a67,0,1,0,0,0,0,0,-0.1632286222509714,-0.4546606555435773,0.0,-1.4878925910868737,0.03489465468503353,1,8.0,1,1,-1.4165955962344259,-1.4165955962344265
2016-11-15,air_6ca1d941c8199a67,0,0,0,0,0,1,0,-0.014487747537068324,0.16744438982089094,0.0,-0.5374323706398378,-0.04714773953626678,1,24.0,1,1,-0.9141124717420032,-0.9141124717420037
