visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Tōkyō-to Chūō-ku Ginza,total_area_visitors,total_genre_visitors
2016-03-27,air_ea7c16131980c837,0,0,0,1,0,0,0,-0.596301056185181,-0.4377697326208462,0.0,-0.001527210496743921,-0.6486984410622869,1,2.0,1,1,-0.9658162910964139,-0.9658162910964136
2016-03-28,air_ea7c16131980c837,0,1,0,0,0,0,0,-0.48293121005935413,-0.35005202739373675,0.0,-0.5879760412463596,-0.28779777525870703,1,12.0,1,1,-1.0823046358569905,-1.0823046358569903
2016-03-29,air_ea7c16131980c837,0,0,0,0,0,1,0,-0.26878816737723676,-0.124492213952598,0.0,1.1224997151066862,-0.48027813035394956,1,10.0,1,1,-0.809324389495812,-0.8093243894958118
2016-03-30,air_ea7c16131980c837,0,0,0,0,0,0,1,-0.029451825556046633,0.050943196501620776,0.0,-0.3924930976631543,-0.23967768648489635,1,8.0,1,1,-0.8941118024208969,-0.8941118024208967
2016-03-31,air_ea7c16131980c837,0,0,0,0,1,0,0,-0.029451825556046633,0.07600539799508053,0.0,0.9514521394713813,-0.29982779745215965,1,7.0,1,1,-0.8586369501287991,-0.8586369501287988
2016-04-01,air_ea7c16131980c837,1,0,0,0,0,0,0,-0.2939814665163093,-0.14955441544605821,0.0,-0.22144552202784987,-0.396067974999781,1,9.0,1,1,-0.6530840825923173,-0.653084082592317
2016-04-02,air_ea7c16131980c837,0,0,1,0,0,0,0,-0.5837044066156447,-0.7886405535292842,0.0,-1.2721663437875779,-0.4441880637735916,1,9.0,1,1,-0.6701925219955985,-0.6701925219955983
2016-04-04,air_ea7c16131980c837,0,1,0,0,0,0,0,0.05872472143070752,0.2890341106894892,0.0,-1.1011187681522732,-0.2035876199045385,1,20.0,1,1,-1.303456374614111,-1.3034563746141108
2016-04-05,air_ea7c16131980c837,0,0,0,0,0,1,0,-0.5459144579070357,-0.8512960572629338,0.0,-1.2721663437875779,-0.2757677530652544,1,9.0,1,1,-1.100167859351593,-1.1001678593515927
2016-04-06,air_ea7c16131980c837,0,0,0,0,0,0,1,-0.06724177426465568,0.07600539799508053,0.0,0.7559691958881763,-0.4923081525474023,1,19.0,1,1,-1.0334952646182176,-1.0334952646182174
2016-04-07,air_ea7c16131980c837,0,0,0,0,1,0,0,-0.1680149708209461,0.06347429724835088,0.0,-1.1499895040480745,0.049042846157967585,1,6.0,1,1,-1.1487256358932587,-1.1487256358932585
2016-04-08,air_ea7c16131980c837,1,0,0,0,0,0,0,0.12170796927838934,0.41434511815678843,0.0,-0.19701015407994907,0.012952779577609515,1,26.0,1,1,-0.593204544680833,-0.5932045446808327
2016-04-09,air_ea7c16131980c837,0,0,1,0,0,0,0,0.24767446497375253,0.48953172263716815,0.0,0.560486252304971,-0.059227353583106414,1,8.0,1,1,-0.50137248023675,-0.5013724802367496
2016-04-11,air_ea7c16131980c837,0,1,0,0,0,0,0,-0.4451412613507453,-0.3124587251535469,0.0,0.2428264689822626,-0.48027813035394956,1,4.0,1,1,-1.3255967079595339,-1.3255967079595337
2016-04-12,air_ea7c16131980c837,0,0,0,0,0,1,0,-0.5837044066156447,-0.5630807400881457,0.0,1.5134656022730963,-0.7569686408033609,1,6.0,1,1,-1.163066533628362,-1.1630665336283619
2016-04-13,air_ea7c16131980c837,0,0,0,0,0,0,1,-0.09243507340372824,-0.07436781096567849,0.0,-1.1011187681522732,-0.09531742016346448,1,14.0,1,1,-1.0755115790350993,-1.075511579035099
2016-04-14,air_ea7c16131980c837,0,0,0,0,1,0,0,-0.016855175986510356,-0.24980322141989728,0.0,-1.2721663437875779,0.20543313467285207,1,31.0,1,1,-1.0425526737140722,-1.042552673714072
2016-04-15,air_ea7c16131980c837,1,0,0,0,0,0,0,0.1469012684174619,0.22637860695583956,0.0,1.6845131779084008,-0.0471973313896538,1,14.0,1,1,-0.6208799613626115,-0.6208799613626111
2016-04-16,air_ea7c16131980c837,0,0,1,0,0,0,0,0.08391802056978029,0.16372310322218991,0.0,-0.3191869938194524,-0.15546753113072778,1,12.0,1,1,-0.40626968473027486,-0.4062696847302746
2016-04-18,air_ea7c16131980c837,0,1,0,0,0,0,0,0.474414157225406,0.9030580472792558,0.0,0.41387404461756716,0.2896432900270208,1,7.0,1,1,-1.414661230735439,-1.4146612307354387
2016-04-19,air_ea7c16131980c837,0,0,0,0,0,1,0,0.13430461884792538,0.2890341106894892,0.0,1.5623363381688975,0.07310289054487282,1,22.0,1,1,-1.0991614805631647,-1.0991614805631644
2016-04-20,air_ea7c16131980c837,0,0,0,0,0,0,1,-0.029451825556046633,-0.03677450872548862,0.0,1.5134656022730963,-0.19155759771108566,1,11.0,1,1,-0.9660678857935209,-0.9660678857935207
2016-04-21,air_ea7c16131980c837,0,0,0,0,1,0,0,0.17209456755653443,0.07600539799508053,0.0,-1.2721663437875779,0.22949317905975752,1,18.0,1,1,-1.0719892532756004,-1.0719892532756001
2016-04-22,air_ea7c16131980c837,1,0,0,0,0,0,0,0.2728677641128251,0.514593924130628,0.0,0.8048399317839775,0.21746315686630469,1,12.0,1,1,-0.5750897264891235,-0.5750897264891232
2016-04-23,air_ea7c16131980c837,0,0,1,0,0,0,0,0.34844766153004275,0.3516896144231388,0.0,-0.7590236168816641,0.31370333441392606,1,7.0,1,1,-0.47822576810289885,-0.4782257681028986
2016-04-25,air_ea7c16131980c837,0,1,0,0,0,0,0,0.37364096066911573,0.43940731965024865,0.0,0.8537106676797787,0.25355322344666276,1,16.0,1,1,-1.2782969049034034,-1.2782969049034032
2016-04-26,air_ea7c16131980c837,0,0,0,0,0,1,0,0.512204105934015,0.6900293345848472,0.0,1.3912887625335932,0.3377633788008313,1,14.0,1,1,-1.0028007115711541,-1.002800711571154
2016-04-27,air_ea7c16131980c837,0,0,0,0,0,0,1,0.37364096066911573,0.2765030099427595,0.0,-1.198860239943876,0.4580636007353579,1,22.0,1,1,-0.9834279198939092,-0.983427919893909
2016-04-28,air_ea7c16131980c837,0,0,0,0,1,0,0,-0.09243507340372824,-0.5254874378479557,0.0,-1.2721663437875779,0.22949317905975752,1,9.0,1,1,-0.7424002000653296,-0.7424002000653294
2016-04-29,air_ea7c16131980c837,1,0,0,0,0,0,0,0.08391802056978029,0.22637860695583956,1.0,1.0247582433150835,0.0009227573841568958,1,2.0,1,1,-0.570057832546982,-0.5700578325469816
2016-04-30,air_ea7c16131980c837,0,0,1,0,0,0,0,0.10911131970885285,0.2639719091960294,0.0,1.4157241304814938,-0.10734744235691711,1,11.0,1,1,-0.6140869045407203,-0.6140869045407201
2016-05-02,air_ea7c16131980c837,0,1,0,0,0,0,0,0.28546441368236114,0.22637860695583956,0.0,-0.416928465611055,0.21746315686630469,1,8.0,1,1,-1.0327404805268963,-1.032740480526896
2016-05-05,air_ea7c16131980c837,0,0,0,0,1,0,0,0.8775069434505686,0.978244651759635,1.0,1.7333839138042024,0.6866340224109587,1,7.0,1,1,-0.9962592494463701,-0.9962592494463699
2016-05-06,air_ea7c16131980c837,1,0,0,0,0,0,0,0.37364096066911573,0.3642207151698689,0.0,-1.2477309758396773,0.4580636007353579,1,10.0,1,1,-1.1504867987730083,-1.150486798773008
2016-05-09,air_ea7c16131980c837,0,1,0,0,0,0,0,0.42402755894726085,0.2765030099427595,0.0,-1.2721663437875779,0.5783638226698845,1,8.0,1,1,-1.4926555868386329,-1.4926555868386326
2016-05-10,air_ea7c16131980c837,0,0,0,0,0,1,0,0.41143090937772436,0.376751815916599,0.0,-1.2477309758396773,0.5663338004764321,1,4.0,1,1,-1.330125412507461,-1.3301254125074609
2016-05-11,air_ea7c16131980c837,0,0,0,0,0,0,1,0.789330396463814,0.9406513495194456,0.0,-0.8567650886732667,0.5543037782829793,1,12.0,1,1,-1.139919821494511,-1.1399198214945108
2016-05-12,air_ea7c16131980c837,0,0,0,0,1,0,0,0.827120345172423,1.0534312562400148,0.0,1.9288668573874073,0.7347541111847692,1,3.0,1,1,-1.0194059615802211,-1.019405961580221
2016-05-13,air_ea7c16131980c837,1,0,0,0,0,0,0,0.7641370973247414,0.8654647450390659,0.0,1.4401594984293944,0.6144538892502426,1,7.0,1,1,-0.662141491688172,-0.6621414916881718
2016-05-14,air_ea7c16131980c837,0,0,1,0,0,0,0,0.5877840033512332,0.6524360323446573,0.0,0.9025814035755801,0.36182342318773675,1,5.0,1,1,-0.50137248023675,-0.5013724802367496
2016-05-15,air_ea7c16131980c837,0,0,0,1,0,0,0,0.3106577128214342,0.514593924130628,0.0,1.7822546497000036,0.13325300151213612,1,1.0,1,1,-1.1167731093606599,-1.1167731093606597
2016-05-17,air_ea7c16131980c837,0,0,0,0,0,1,0,0.3988342598081883,0.1135987002352704,0.0,-1.2721663437875779,0.42197353415500005,1,8.0,1,1,-1.2591757079232655,-1.2591757079232653
2016-05-18,air_ea7c16131980c837,0,0,0,0,0,0,1,0.6129773024903057,1.0033068532530953,0.0,2.0021729612311097,0.20543313467285207,1,5.0,1,1,-1.0561387873578545,-1.0561387873578543
2016-05-19,air_ea7c16131980c837,0,0,0,0,1,0,0,0.5248007555035515,0.6900293345848472,0.0,1.5623363381688975,0.40994351196154744,1,6.0,1,1,-1.0475845676562139,-1.0475845676562137
2016-05-20,air_ea7c16131980c837,1,0,0,0,0,0,0,0.2602711145432886,0.15119200247546027,0.0,-0.8567650886732667,0.36182342318773675,1,7.0,1,1,-0.6616383022939579,-0.6616383022939577
2016-05-21,air_ea7c16131980c837,0,0,1,0,0,0,0,0.49960745636447895,0.8404025435456062,0.0,1.6845131779084008,0.1693430680924942,1,10.0,1,1,-0.3863937036588158,-0.38639370365881553
2016-05-23,air_ea7c16131980c837,0,1,0,0,0,0,0,1.0538600374240767,1.4168331778951826,0.0,1.7822546497000036,0.4460335785419053,1,8.0,1,1,-1.322829166291356,-1.3228291662913558
2016-05-24,air_ea7c16131980c837,0,0,0,0,0,1,0,1.0412633878545403,1.216335565947504,0.0,0.8537106676797787,0.7949042221520325,1,7.0,1,1,-1.211624310170028,-1.2116243101700277
2016-05-25,air_ea7c16131980c837,0,0,0,0,0,0,1,0.8901035930201046,0.6148427301044674,0.0,-1.2721663437875779,1.0956547769883491,1,5.0,1,1,-1.0068262267248673,-1.006826226724867
2016-05-26,air_ea7c16131980c837,0,0,0,0,1,0,0,0.9908767895763952,0.9531824502661753,0.0,-0.3924930976631543,1.0715947326014439,1,6.0,1,1,-0.9708481850385554,-0.9708481850385552
2016-05-27,air_ea7c16131980c837,1,0,0,0,0,0,0,0.5373974050730875,0.3516896144231388,0.0,-1.198860239943876,0.4580636007353579,1,7.0,1,1,-0.6779919576059179,-0.6779919576059177
2016-05-28,air_ea7c16131980c837,0,0,1,0,0,0,0,0.5248007555035515,0.5647183271175479,0.0,-1.2232956078917765,0.4460335785419053,1,4.0,1,1,-0.4832576620450404,-0.4832576620450401
2016-05-30,air_ea7c16131980c837,0,1,0,0,0,0,0,0.28546441368236114,0.2138475062091099,0.0,-1.2721663437875779,0.48212364512226336,1,3.0,1,1,-1.309746242041788,-1.3097462420417878
2016-05-31,air_ea7c16131980c837,0,0,0,0,0,1,0,0.6633639007684508,0.664967133091387,0.0,-0.14813941818414794,0.5903938448633373,1,27.0,1,1,-1.0825562305540974,-1.0825562305540972
2016-06-01,air_ea7c16131980c837,0,0,0,0,0,0,1,0.8019270460333504,0.8529336442923359,0.0,0.12064962924275933,0.7949042221520325,1,9.0,1,1,-1.103690185111092,-1.1036901851110918
2016-06-02,air_ea7c16131980c837,0,0,0,0,1,0,0,0.7011538494770598,0.8028092413054163,0.0,1.9044314894395067,0.5903938448633373,1,7.0,1,1,-1.0430558631082865,-1.0430558631082862
2016-06-03,air_ea7c16131980c837,1,0,0,0,0,0,0,0.5373974050730875,0.5772494278642776,0.0,1.8311253855958047,0.3377633788008313,1,9.0,1,1,-0.7356071432434385,-0.7356071432434382
2016-06-04,air_ea7c16131980c837,0,0,1,0,0,0,0,0.827120345172423,0.9531824502661753,0.0,0.6826630920444743,0.5903938448633373,1,4.0,1,1,-0.5620068022395555,-0.5620068022395552
2016-06-06,air_ea7c16131980c837,0,1,0,0,0,0,0,0.6129773024903057,0.5396561256240877,0.0,-1.1499895040480745,0.5903938448633373,1,5.0,1,1,-1.3374216587235663,-1.337421658723566
2016-06-07,air_ea7c16131980c837,0,0,0,0,0,1,0,0.5625907042121605,0.16372310322218991,0.0,-1.2721663437875779,0.843024310925843,1,2.0,1,1,-1.1927547078869971,-1.192754707886997
2016-06-08,air_ea7c16131980c837,0,0,0,0,0,0,1,0.8523136443114956,0.9657135510129055,0.0,0.12064962924275933,0.6144538892502426,1,6.0,1,1,-1.028463370676076,-1.0284633706760757
2016-06-09,air_ea7c16131980c837,0,0,0,0,1,0,0,0.7641370973247414,0.514593924130628,0.0,-1.2721663437875779,0.9873845772472752,1,12.0,1,1,-1.0787823100974914,-1.0787823100974911
