visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Other,Shizuoka-ken Hamamatsu-shi Motoshirochō,total_area_visitors,total_genre_visitors
2016-09-04,air_fea5dc9594450608,0,0,0,1,0,0,0,1.1692435771192942,1.1821364743155507,0.0,0.10402455827820728,0.9580937745246658,1,12.0,1,1,-0.8067098199279207,-0.8067098199279203
2016-09-05,air_fea5dc9594450608,0,1,0,0,0,0,0,0.9843878693733675,0.9974698916447423,0.0,-1.2437414358448278,0.9471356695301022,1,3.0,1,1,-1.42978664257553,-1.4297866425755297
2016-09-06,air_fea5dc9594450608,0,0,0,0,0,1,0,1.05370875977809,1.1359698286478483,0.0,-0.4921027083531351,1.1882139794104971,1,8.0,1,1,-0.696044518094324,-0.6960445180943237
2016-09-07,air_fea5dc9594450608,0,0,0,0,0,0,1,1.088369204980451,1.078261521563221,0.0,0.07810598146814901,1.10054913945399,1,9.0,1,1,-0.5951208801545298,-0.5951208801545296
2016-09-08,air_fea5dc9594450608,0,0,0,0,1,0,0,0.9959413511074882,1.0667198601462955,0.0,-1.0104742445543022,1.1115072444485534,1,20.0,1,1,-0.44120259063244993,-0.4412025906324497
2016-09-09,air_fea5dc9594450608,1,0,0,0,0,0,0,1.0652622415122104,1.147511490064774,0.0,1.5295462828314172,0.9800099845137925,1,25.0,1,1,0.9319823518379537,0.9319823518379539
2016-09-10,air_fea5dc9594450608,0,0,1,0,0,0,0,0.9612809059051268,1.0090115530616681,0.0,0.49280321042908276,0.7827640946116511,1,8.0,1,1,1.4627082007723151,1.4627082007723153
2016-09-11,air_fea5dc9594450608,0,0,0,1,0,0,0,0.972834387639247,0.9513032459770405,0.0,-0.1292426330123181,0.9909680895083557,1,16.0,1,1,-0.34846195036344996,-0.3484619503634497
2016-09-12,air_fea5dc9594450608,0,1,0,0,0,0,0,0.9843878693733675,0.8474282932247106,0.0,-1.1659857054146527,1.122465349443117,1,5.0,1,1,-1.4075756488976603,-1.4075756488976598
2016-09-13,air_fea5dc9594450608,0,0,0,0,0,1,0,0.9381739424368861,0.8012616475570087,0.0,-1.4251714735152363,0.9471356695301022,1,11.0,1,1,-0.8674978026252483,-0.8674978026252481
2016-09-14,air_fea5dc9594450608,0,0,0,0,0,0,1,0.9497274241710062,0.9051366003093382,0.0,-1.3214971662750028,1.1334234544376802,1,22.0,1,1,-0.4556202531952777,-0.45562025319527744
2016-09-15,air_fea5dc9594450608,0,0,0,0,1,0,0,0.9381739424368861,0.7550950018893064,0.0,-1.2437414358448278,1.0019261945029192,1,24.0,1,1,-0.11700001624670199,-0.11700001624670174
2016-09-16,air_fea5dc9594450608,1,0,0,0,0,0,0,0.8919600155004042,0.7435533404723812,0.0,-0.9586370909341857,1.023842404492046,1,18.0,1,1,0.8610630386910714,0.8610630386910716
2016-09-17,air_fea5dc9594450608,0,0,1,0,0,0,0,0.9612809059051268,0.8705116160585615,0.0,-0.5957770155933686,1.012884299497483,1,19.0,1,1,1.3430805681564202,1.3430805681564204
2016-09-18,air_fea5dc9594450608,0,0,0,1,0,0,0,0.9035134972345248,0.4896367893000199,0.0,-1.5806829343755864,1.1115072444485534,1,16.0,1,1,0.11485158442579806,0.1148515844257983
2016-09-23,air_fea5dc9594450608,1,0,0,0,0,0,0,0.6262299356156348,0.23572023812765833,0.0,-1.5806829343755864,0.8923451445572852,1,6.0,1,1,0.1390109108824283,0.13901091088242856
2016-09-24,air_fea5dc9594450608,0,0,1,0,0,0,0,0.5106951182744307,0.22417857671073305,0.0,-1.5806829343755864,0.7170154646442705,1,13.0,1,1,1.106942635370647,1.1069426353706473
2016-09-25,air_fea5dc9594450608,0,0,0,1,0,0,0,0.660890380817996,0.7320116790554555,0.0,-0.2329169402525514,0.5526438897258193,1,6.0,1,1,-0.44977525485899617,-0.4497752548589959
2016-09-26,air_fea5dc9594450608,0,1,0,0,0,0,0,0.8919600155004042,0.9974698916447423,0.0,0.12994313508826555,0.8265965145899046,1,12.0,1,1,-1.1694893833331266,-1.1694893833331264
2016-09-27,air_fea5dc9594450608,0,0,0,0,0,1,0,0.9959413511074882,1.0090115530616681,0.0,0.18178028870838234,1.012884299497483,1,10.0,1,1,-0.5191359017828702,-0.5191359017828698
2016-09-28,air_fea5dc9594450608,0,0,0,0,0,0,1,0.915066978968645,0.8128033089739339,0.0,-1.5288457807554696,1.10054913945399,1,12.0,1,1,-0.39911860261122306,-0.3991186026112228
2016-09-29,air_fea5dc9594450608,0,0,0,0,1,0,0,0.9612809059051268,0.9974698916447423,0.0,-0.6216955924034269,0.9909680895083557,1,19.0,1,1,-0.2724769719917903,-0.27247697199179
2016-09-30,air_fea5dc9594450608,1,0,0,0,0,0,0,0.6493368990838759,0.3973034979646157,0.0,-1.4770086271353529,0.8046803046007779,1,8.0,1,1,1.1782516150732816,1.1782516150732816
2016-10-01,air_fea5dc9594450608,0,0,1,0,0,0,0,0.6839973442862368,0.5473450963846475,0.0,-1.554764357565528,0.8156384095953414,1,7.0,1,1,1.2137112716467227,1.2137112716467229
2016-10-02,air_fea5dc9594450608,0,0,0,1,0,0,0,0.7764251981592001,0.6627617105539026,0.0,-1.4510900503252946,0.9361775645355387,1,9.0,1,1,-0.5082252382218113,-0.5082252382218111
2016-10-03,air_fea5dc9594450608,0,1,0,0,0,0,0,0.6146764538815146,0.4780951278830943,0.0,-1.5806829343755864,0.7389316746333976,1,13.0,1,1,-1.6359202505683914,-1.635920250568391
2016-10-04,air_fea5dc9594450608,0,0,0,0,0,1,0,0.9266204607027655,1.0667198601462955,0.0,-0.31067267068272647,0.7718059896170876,1,32.0,1,1,-0.758001500458908,-0.7580015004589077
2016-10-05,air_fea5dc9594450608,0,0,0,0,0,0,1,0.7995321616274409,0.7781783247231577,0.0,-0.9845556677442441,0.8813870395627217,1,4.0,1,1,-0.9349101167703618,-0.9349101167703615
2016-10-06,air_fea5dc9594450608,0,0,0,0,1,0,0,0.8804065337662841,0.8474282932247106,0.0,0.8815818625799582,0.914261354546412,1,20.0,1,1,-0.44354058996696255,-0.4435405899669623
2016-10-07,air_fea5dc9594450608,1,0,0,0,0,0,0,0.6146764538815146,0.6627617105539026,0.0,-0.6216955924034269,0.7389316746333976,1,16.0,1,1,0.7796227285388823,0.7796227285388825
2016-10-08,air_fea5dc9594450608,0,0,1,0,0,0,0,0.6955508260203573,0.5127201121338709,0.0,-1.2437414358448278,0.7498897796279608,1,26.0,1,1,1.041478654004294,1.0414786540042942
2016-10-09,air_fea5dc9594450608,0,0,0,1,0,0,0,0.5569090452109126,0.3280535294630625,0.0,-1.3733343198951196,0.5416857847312562,1,11.0,1,1,0.29526719973902077,0.29526719973902105
2016-10-11,air_fea5dc9594450608,0,0,0,0,0,1,0,0.2911789653261431,0.2934285452122859,0.0,-0.5957770155933686,0.4101885247964953,1,1.0,1,1,-1.267295688826904,-1.2672956888269036
2016-10-12,air_fea5dc9594450608,0,0,0,0,0,0,1,0.36049985573086574,0.651220049136977,0.0,0.20769886551844083,0.36635610481824143,1,12.0,1,1,-0.530046565343929,-0.5300465653439287
2016-10-13,air_fea5dc9594450608,0,0,0,0,1,0,0,0.117876739314337,-0.02973797446162816,0.0,-1.347415743085061,0.2239007398889172,1,6.0,1,1,-0.4945869087704878,-0.4945869087704875
2016-10-14,air_fea5dc9594450608,1,0,0,0,0,0,0,0.09476977584609625,0.027970332622999406,0.0,-0.9586370909341857,0.15815210992153678,1,9.0,1,1,0.9425033488432605,0.9425033488432606
2016-10-15,air_fea5dc9594450608,0,0,1,0,0,0,0,0.1409837027825777,0.31651186804613723,0.0,1.0630119002503666,-0.1486748299262388,1,7.0,1,1,1.4245208783086092,1.4245208783086094
2016-10-16,air_fea5dc9594450608,0,0,0,1,0,0,0,0.36049985573086574,0.4896367893000199,0.0,0.9334190162000747,0.23485884488348058,1,12.0,1,1,-0.541736562016492,-0.5417365620164917
2016-10-17,air_fea5dc9594450608,0,1,0,0,0,0,0,0.31428592879438383,0.09722030112455224,0.0,-1.5029272039454113,0.43210473478562206,1,4.0,1,1,-1.4964196236091392,-1.496419623609139
2016-10-18,air_fea5dc9594450608,0,0,0,0,0,1,0,0.6724438625521166,0.9166782617262639,0.0,1.1666862074906001,0.4211466297910585,1,12.0,1,1,-0.66565052674566,-0.6656505267456598
2016-10-19,air_fea5dc9594450608,0,0,0,0,0,0,1,0.6146764538815146,0.5704284192184984,0.0,0.15586171189832404,0.673183044666017,1,8.0,1,1,-0.5238119004518954,-0.5238119004518951
2016-10-20,air_fea5dc9594450608,0,0,0,0,1,0,0,0.6839973442862368,0.7435533404723812,0.0,0.8297447089598416,0.5416857847312562,1,23.0,1,1,-0.29546729878116423,-0.29546729878116396
2016-10-21,air_fea5dc9594450608,1,0,0,0,0,0,0,0.3027324470602637,0.2010952538768821,0.0,-1.114148551794536,0.4540209447747488,1,14.0,1,1,0.9666626752998907,0.9666626752998909
2016-10-22,air_fea5dc9594450608,0,0,1,0,0,0,0,0.26807200185790236,0.12030362395840319,0.0,-1.0104742445543022,0.32252368483998795,1,22.0,1,1,1.5336275139191975,1.5336275139191977
2016-10-23,air_fea5dc9594450608,0,0,0,1,0,0,0,0.3027324470602637,0.247261899544584,0.0,-0.9586370909341857,0.35539799982367826,1,9.0,1,1,-0.26585264054400454,-0.26585264054400426
2016-10-24,air_fea5dc9594450608,0,1,0,0,0,0,0,-0.09008593189983043,-0.2605712028001384,0.0,-1.3214971662750028,0.04857105997590268,1,4.0,1,1,-1.3241870059667107,-1.3241870059667102
2016-10-25,air_fea5dc9594450608,0,0,0,0,0,1,0,-0.15940682230455264,-0.38752947838631924,0.0,-1.5806829343755864,-0.06100998996973143,1,3.0,1,1,-0.6274632042819542,-0.6274632042819539
2016-10-26,air_fea5dc9594450608,0,0,0,0,0,0,1,0.47603467307206976,0.651220049136977,0.0,0.7779075553397247,0.3334817898345511,1,13.0,1,1,-0.22182031974401714,-0.2218203197440169
2016-10-27,air_fea5dc9594450608,0,0,0,0,1,0,0,0.4182672644014677,0.3973034979646157,0.0,0.5964775176693163,0.3882723148073682,1,10.0,1,1,-0.2077923237369415,-0.20779232373694126
2016-10-28,air_fea5dc9594450608,1,0,0,0,0,0,0,0.10632325758021642,-0.24902954138321315,0.0,-1.5806829343755864,0.3882723148073682,1,23.0,1,1,0.8653493708043445,0.8653493708043446
2016-10-29,air_fea5dc9594450608,0,0,1,0,0,0,0,0.2911789653261431,0.35113685229691344,0.0,0.6483146712894329,0.1910264249052269,1,23.0,1,1,1.7214467937917102,1.7214467937917104
2016-10-30,air_fea5dc9594450608,0,0,0,1,0,0,0,-0.2749416396457569,-0.318279509884766,0.0,-1.2178228590347693,-0.1048424099479851,1,19.0,1,1,-0.17973633172279024,-0.17973633172279
2016-10-31,air_fea5dc9594450608,0,1,0,0,0,0,0,-0.1362998588363119,-0.02973797446162816,0.0,0.3632103263787909,-0.24729777487730953,1,1.0,1,1,-1.1484473893225131,-1.148447389322513
2016-11-01,air_fea5dc9594450608,0,0,0,0,0,1,0,-0.22872771270927522,-0.11052960438010707,0.0,-0.2847540938726682,-0.21442345989361922,1,7.0,1,1,-0.854638806285429,-0.8546388062854288
2016-11-02,air_fea5dc9594450608,0,0,0,0,0,0,1,-0.3442625300504793,-0.43369612405402114,0.0,-1.0882299749844775,-0.19250724990449247,1,15.0,1,1,0.3392995205390082,0.3392995205390084
2016-11-03,air_fea5dc9594450608,0,0,0,0,1,0,0,-0.2749416396457569,-0.34136283271861734,1.0,1.0630119002503666,-0.23633966988274616,1,2.0,1,1,-0.14154900925908434,-0.1415490092590841
2016-11-04,air_fea5dc9594450608,1,0,0,0,0,0,0,-0.3211555665822386,-0.22594621854936223,0.0,0.9852561698201917,-0.3020882998501266,1,5.0,1,1,-0.00828304719186583,-0.008283047191865584
2016-11-05,air_fea5dc9594450608,0,0,1,0,0,0,0,-0.18251378577279356,-0.07590462012933046,0.0,1.0370933234403084,-0.3020882998501266,1,23.0,1,1,1.2331945994343276,1.2331945994343279
2016-11-06,air_fea5dc9594450608,0,0,0,1,0,0,0,0.0023419219731329144,0.14338694679225453,0.0,0.9852561698201917,-0.2801720898609996,1,13.0,1,1,-0.5974588794890424,-0.5974588794890422
2016-11-07,air_fea5dc9594450608,0,1,0,0,0,0,0,-0.40202993872108134,-0.4221544626370959,0.0,0.44096605680896594,-0.4007112448011973,1,19.0,1,1,-1.3970546518923534,-1.3970546518923532
2016-11-08,air_fea5dc9594450608,0,0,0,0,0,1,0,-0.35581601178459965,-0.38752947838631924,0.0,-1.0104742445543022,-0.3349626148338167,1,3.0,1,1,-1.2104043716870971,-1.210404371687097
2016-11-09,air_fea5dc9594450608,0,0,0,0,0,0,1,-0.6908669820740916,-0.7106959980602336,0.0,0.9852561698201917,-0.6637057646707191,1,8.0,1,1,-0.893215795304887,-0.8932157953048867
2016-11-10,air_fea5dc9594450608,0,0,0,0,1,0,0,-0.7139739455423323,-0.8607375964802653,0.0,-1.5806829343755864,-0.6746638696652825,1,8.0,1,1,-0.6208388728341685,-0.6208388728341682
2016-11-11,air_fea5dc9594450608,1,0,0,0,0,0,0,-0.18251378577279356,-0.05282129729547951,0.0,0.3632103263787909,-0.13771672493167542,1,12.0,1,1,0.3544965162133401,0.3544965162133404
2016-11-12,air_fea5dc9594450608,0,0,1,0,0,0,0,-0.21717423097515487,-0.08744628154625572,0.0,0.9852561698201917,-0.2253815648881826,1,28.0,1,1,1.785741775490807,1.785741775490807
2016-11-13,air_fea5dc9594450608,0,0,0,1,0,0,0,-0.12474637710219173,0.039511994039924676,0.0,0.4668846336190245,-0.23633966988274616,1,8.0,1,1,-0.4575685859740382,-0.45756858597403793
2016-11-14,air_fea5dc9594450608,0,1,0,0,0,0,0,-0.22872771270927522,-0.537571076806351,0.0,-1.5806829343755864,0.004738639997648994,1,2.0,1,1,-1.5104476196162149,-1.5104476196162147
2016-11-15,air_fea5dc9594450608,0,0,0,0,0,1,0,0.03700236717549422,0.13184528537532886,0.0,0.2854545959486159,-0.017177569991477945,1,10.0,1,1,-0.9953084329119375,-0.9953084329119372
2016-11-16,air_fea5dc9594450608,0,0,0,0,0,0,1,-0.36736949351872006,-0.24902954138321315,0.0,0.20769886551844083,-0.38975313980663373,1,23.0,1,1,-0.39717026983246256,-0.3971702698324623
2016-11-17,air_fea5dc9594450608,0,0,0,0,1,0,0,-0.3211555665822386,-0.16823791146473466,0.0,0.6742332480994911,-0.43358555978488744,1,3.0,1,1,-0.34612395102893734,-0.34612395102893706
2016-11-18,air_fea5dc9594450608,1,0,0,0,0,0,0,-0.390476456986961,-0.3644461555524683,0.0,0.026268827848032233,-0.5431666097305216,1,14.0,1,1,0.9826390040857268,0.982639004085727
2016-11-19,air_fea5dc9594450608,0,0,1,0,0,0,0,-0.18251378577279356,-0.3644461555524683,0.0,-1.2178228590347693,-0.071968094964295,1,24.0,1,1,1.5028438560147817,1.5028438560147817
2016-11-20,air_fea5dc9594450608,0,0,0,1,0,0,0,0.12943022104845756,0.14338694679225453,0.0,0.4668846336190245,-0.06100998996973143,1,9.0,1,1,-0.1996093260661474,-0.19960932606614712
