visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Tōkyō-to Toshima-ku Higashiikebukuro,total_area_visitors,total_genre_visitors
2016-07-20,air_5cfc537125d97f16,0,0,0,0,0,0,1,1.1622320281176424,1.06969592948568,0.0,-0.14828872665728174,1.17647665682873,1,14.0,1,1,-0.43380061970628586,-0.43380061970628553
2016-07-21,air_5cfc537125d97f16,0,0,0,0,1,0,0,0.6468008369144002,0.42688152615000163,0.0,-1.3895115240887028,0.9141104235415792,1,3.0,1,1,-0.20541038941210807,-0.2054103894121077
2016-07-22,air_5cfc537125d97f16,1,0,0,0,0,0,0,0.6009847310296672,0.24322026805409333,0.0,-1.3895115240887028,0.8594507916067562,1,8.0,1,1,1.021072290418935,1.0210722904189355
2016-07-23,air_5cfc537125d97f16,0,0,1,0,0,0,0,0.7155249957414989,0.748288727817841,0.0,-1.011748064000879,0.7938592332849689,1,15.0,1,1,1.3479533840318245,1.3479533840318252
2016-07-24,air_5cfc537125d97f16,0,0,0,1,0,0,0,0.8873353928092463,0.9663864718067318,0.0,0.5802550892263786,0.706403822189252,1,1.0,1,1,-0.4997197014550299,-0.4997197014550296
2016-07-25,air_5cfc537125d97f16,0,1,0,0,0,0,0,0.9789676045787117,0.8401193568657948,0.0,-1.1736466897528035,0.9359742763155088,1,16.0,1,1,-1.1655024271173444,-1.1655024271173442
2016-07-27,air_5cfc537125d97f16,0,0,0,0,0,0,1,0.9560595516363455,0.7712463850798295,0.0,-1.3085622112127406,1.0780893193460483,1,5.0,1,1,-0.1984307219328293,-0.19843072193282893
2016-07-28,air_5cfc537125d97f16,0,0,0,0,1,0,0,1.1851400810600088,1.2074418730576113,0.0,0.013609899094642924,1.17647665682873,1,11.0,1,1,0.03461262001420103,0.034612620014201435
2016-07-29,air_5cfc537125d97f16,1,0,0,0,0,0,0,1.2653182663582907,1.3566666452605365,0.0,1.7135454694898502,1.1327489512808713,1,11.0,1,1,1.2762179127170148,1.2762179127170155
2016-07-30,air_5cfc537125d97f16,0,0,1,0,0,0,0,1.2653182663582907,1.4140607884155076,0.0,1.5246637394459384,1.0452935401851549,1,11.0,1,1,1.3987498529087978,1.3987498529087985
2016-07-31,air_5cfc537125d97f16,0,0,0,1,0,0,0,1.2996803457718402,1.1730053871646284,0.0,0.4723226720584291,1.2967278470853403,1,3.0,1,1,-0.4531885849265047,-0.4531885849265044
2016-08-01,air_5cfc537125d97f16,0,1,0,0,0,0,0,1.288226319300657,1.2533571875815883,0.0,-0.8768325425409419,1.3185916998592697,1,5.0,1,1,-1.2221152855603834,-1.2221152855603832
2016-08-02,air_5cfc537125d97f16,0,0,0,0,0,1,0,1.1164159222329095,1.0123017863307087,0.0,-0.9307987511249167,1.089021245733013,1,11.0,1,1,-0.8537439463762257,-0.8537439463762254
2016-08-03,air_5cfc537125d97f16,0,0,0,0,0,0,1,1.2195021604735583,1.3107513307365595,0.0,-0.28320424811721884,1.1874085832156942,1,10.0,1,1,-0.38649398456895195,-0.38649398456895157
2016-08-04,air_5cfc537125d97f16,0,0,0,0,1,0,0,1.3684045045989395,1.4255396170465022,0.0,0.9040523407302277,1.2967278470853403,1,10.0,1,1,-0.2542680617670595,-0.25426806176705913
2016-08-05,air_5cfc537125d97f16,1,0,0,0,0,0,0,1.4371286634260383,1.471454931570479,0.0,1.5246637394459384,1.3185916998592697,1,17.0,1,1,0.8427030103929218,0.8427030103929224
2016-08-06,air_5cfc537125d97f16,0,0,1,0,0,0,0,1.4829447693107711,1.5632855606184335,0.0,0.9850016536061901,1.449774816502845,1,15.0,1,1,0.5898839439212683,0.5898839439212687
2016-08-07,air_5cfc537125d97f16,0,0,0,1,0,0,0,1.4256746369548552,1.494412588832468,0.0,1.6325961566138878,1.307659773472305,1,5.0,1,1,-0.6590887755652287,-0.6590887755652284
2016-08-08,air_5cfc537125d97f16,0,1,0,0,0,0,0,1.4142206104836719,1.448497274308491,0.0,-0.14828872665728174,1.3951151845680219,1,2.0,1,1,-1.2027273203401647,-1.2027273203401645
2016-08-09,air_5cfc537125d97f16,0,0,0,0,0,1,0,1.8036575105038992,1.9650445627032327,0.0,0.7961199235622779,1.43884289011588,1,6.0,1,1,-0.3341464784743611,-0.33414647847436074
2016-08-10,air_5cfc537125d97f16,0,0,0,0,0,0,1,1.4829447693107711,1.5403279033564448,0.0,-0.06733941378131929,1.471638669276774,1,10.0,1,1,0.7139669213306689,0.7139669213306693
2016-08-11,air_5cfc537125d97f16,0,0,0,0,1,0,0,1.276772292829474,1.322230159367554,1.0,-0.06733941378131929,1.3841832581810571,1,15.0,1,1,0.38980014284861,0.3898001428486104
2016-08-12,air_5cfc537125d97f16,1,0,0,0,0,0,0,1.208048134002375,1.299272502105565,0.0,0.09455921197060513,1.274863994311411,1,1.0,1,1,-0.061939446782488736,-0.06193944678248835
2016-08-13,air_5cfc537125d97f16,0,0,1,0,0,0,0,1.1851400810600088,1.2877936734745712,1.0,0.5532719849343912,1.17647665682873,1,11.0,1,1,0.1113889622862676,0.111388962286268
2016-08-16,air_5cfc537125d97f16,0,0,0,0,0,1,0,1.2309561869447412,1.4370184456774966,0.0,-0.8228663339569671,1.2202043623765881,1,2.0,1,1,-1.3969947318467573,-1.396994731846757
2016-08-17,air_5cfc537125d97f16,0,0,0,0,0,0,1,1.4371286634260383,1.5747643892494272,0.0,1.3087989051100388,1.143680877667836,1,8.0,1,1,-0.8723563929876358,-0.8723563929876355
2016-08-18,air_5cfc537125d97f16,0,0,0,0,1,0,0,1.2309561869447412,1.2648360162125827,0.0,-1.0926973768768413,1.3841832581810571,1,5.0,1,1,-0.5846389891195883,-0.584638989119588
2016-08-19,air_5cfc537125d97f16,1,0,0,0,0,0,0,1.3111343722430235,1.345187816629542,0.0,0.4723226720584291,1.362319405407128,1,12.0,1,1,0.8043148392568885,0.8043148392568891
2016-08-20,air_5cfc537125d97f16,0,0,1,0,0,0,0,1.0935078692905433,1.0811747581166744,0.0,-0.9577818554169041,1.2639320679244468,1,17.0,1,1,0.6817828990651056,0.681782899065106
2016-08-21,air_5cfc537125d97f16,0,0,0,1,0,0,0,1.3454964516565728,1.4829337602014734,0.0,0.7421537149783033,1.198340509602659,1,6.0,1,1,-0.8595603359422913,-0.8595603359422911
2016-08-22,air_5cfc537125d97f16,0,1,0,0,0,0,0,1.0935078692905433,0.886034671389772,0.0,-1.3895115240887028,1.1655447304417652,1,5.0,1,1,-2.0984513135142744,-2.0984513135142744
2016-08-23,air_5cfc537125d97f16,0,0,0,0,0,1,0,1.2195021604735583,1.1270900726406512,0.0,-0.9307987511249167,1.274863994311411,1,8.0,1,1,-0.6521091080859499,-0.6521091080859496
2016-08-24,air_5cfc537125d97f16,0,0,0,0,0,0,1,1.1851400810600088,1.2189207016886054,0.0,-0.8768325425409419,1.198340509602659,1,7.0,1,1,-0.45396410353531347,-0.45396410353531313
2016-08-25,air_5cfc537125d97f16,0,0,0,0,1,0,0,1.3569504781277562,1.3911031311535198,0.0,1.8214778866577999,1.198340509602659,1,3.0,1,1,-0.3190238656025904,-0.31902386560259005
2016-08-26,air_5cfc537125d97f16,1,0,0,0,0,0,0,1.3913125575413057,1.4025819597845133,0.0,1.3627651136940135,1.253000141537482,1,15.0,1,1,1.1149100420847942,1.1149100420847948
2016-08-27,air_5cfc537125d97f16,0,0,1,0,0,0,0,0.9331514986939792,0.7368098991868466,0.0,-1.3895115240887028,0.9906339082503317,1,7.0,1,1,1.1804413645291338,1.1804413645291343
2016-08-28,air_5cfc537125d97f16,0,0,0,1,0,0,0,0.7384330486838655,0.4613180120429845,0.0,-1.3895115240887028,0.9578381290894379,1,2.0,1,1,-0.2864520840326228,-0.2864520840326224
2016-08-29,air_5cfc537125d97f16,0,1,0,0,0,0,0,1.0820538428193605,1.0926535867476688,0.0,-0.6879508124970299,1.0452935401851549,1,2.0,1,1,-1.5044040591667696,-1.5044040591667693
2016-08-30,air_5cfc537125d97f16,0,0,0,0,0,1,0,1.0247837104634445,0.8630770141277836,0.0,-1.2276128983367784,1.089021245733013,1,5.0,1,1,-0.6796400186986606,-0.6796400186986603
2016-08-31,air_5cfc537125d97f16,0,0,0,0,0,0,1,1.2195021604735583,1.2074418730576113,0.0,1.6595792609058755,1.089021245733013,1,14.0,1,1,-0.23255354072041443,-0.23255354072041406
2016-09-01,air_5cfc537125d97f16,0,0,0,0,1,0,0,1.2424102134159245,1.3681454738915308,0.0,1.3357820094020263,1.03436161379819,1,8.0,1,1,-0.6420273661714361,-0.6420273661714357
2016-09-02,air_5cfc537125d97f16,1,0,0,0,0,0,0,1.208048134002375,1.058217100854686,0.0,-0.06733941378131929,1.143680877667836,1,14.0,1,1,0.6108229463591046,0.6108229463591051
2016-09-03,air_5cfc537125d97f16,0,0,1,0,0,0,0,1.2653182663582907,1.3681454738915308,0.0,0.6072381935183662,1.3185916998592697,1,9.0,1,1,1.2165029798387408,1.2165029798387414
2016-09-04,air_5cfc537125d97f16,0,0,0,1,0,0,0,1.208048134002375,1.299272502105565,0.0,-0.17527183094926904,1.253000141537482,1,4.0,1,1,-0.7897636611495036,-0.7897636611495032
2016-09-05,air_5cfc537125d97f16,0,1,0,0,0,0,0,1.4027665840124885,1.4255396170465022,0.0,1.2008664879420892,1.340455552633199,1,12.0,1,1,-1.4097907888921017,-1.4097907888921015
2016-09-06,air_5cfc537125d97f16,0,0,0,0,0,1,0,1.4485826898972216,1.3566666452605365,0.0,1.2008664879420892,1.4607067428898093,1,8.0,1,1,-0.6796400186986606,-0.6796400186986603
2016-09-07,air_5cfc537125d97f16,0,0,0,0,0,0,1,1.2538642398871078,1.1156112440096573,0.0,-0.7689001253729922,1.4060471109549864,1,4.0,1,1,-0.579210358857927,-0.5792103588579268
2016-09-08,air_5cfc537125d97f16,0,0,0,0,1,0,0,1.1736860545888255,1.1270900726406512,0.0,-1.0387311682928664,1.3295236262462342,1,9.0,1,1,-0.42604543361819835,-0.426045433618198
2016-09-09,air_5cfc537125d97f16,1,0,0,0,0,0,0,1.2424102134159245,1.3681454738915308,0.0,0.040593003386630244,1.0999531721199778,1,3.0,1,1,0.9404183551028247,0.9404183551028252
2016-09-10,air_5cfc537125d97f16,0,0,1,0,0,0,0,1.196594107531192,1.2189207016886054,0.0,-0.28320424811721884,1.17647665682873,1,14.0,1,1,1.4685465277015857,1.4685465277015861
2016-09-11,air_5cfc537125d97f16,0,0,0,1,0,0,0,0.8071572075109642,0.5187121551979558,0.0,-1.3355453155047279,0.9031784971546148,1,6.0,1,1,-0.3337587191699567,-0.33375871916995636
2016-09-12,air_5cfc537125d97f16,0,1,0,0,0,0,0,0.9789676045787117,0.8171616996038064,0.0,-1.3085622112127406,1.089021245733013,1,1.0,1,1,-1.3876885085410522,-1.387688508541052
2016-09-13,air_5cfc537125d97f16,0,0,0,0,0,1,0,0.7384330486838655,0.3809662116260244,0.0,-1.3895115240887028,0.9687700554764023,1,11.0,1,1,-0.8502541126365863,-0.850254112636586
2016-09-14,air_5cfc537125d97f16,0,0,0,0,0,0,1,0.7957031810397813,0.6908945846628697,0.0,-1.3085622112127406,0.8813146443806857,1,5.0,1,1,-0.4403925278811603,-0.44039252788115996
2016-09-15,air_5cfc537125d97f16,0,0,0,0,1,0,0,0.910243445751613,0.6679369274008808,0.0,-1.3625284197967156,1.0562254665721191,1,8.0,1,1,-0.10342969235375703,-0.10342969235375664
2016-09-16,air_5cfc537125d97f16,1,0,0,0,0,0,0,0.7727951280974147,0.43836035478099566,0.0,-1.3895115240887028,1.0234296874112252,1,14.0,1,1,0.8698461617012282,0.8698461617012287
2016-09-17,air_5cfc537125d97f16,0,0,1,0,0,0,0,1.0476917634058107,1.0123017863307087,0.0,0.040593003386630244,0.9906339082503317,1,7.0,1,1,1.349504421249442,1.3495044212494427
2016-09-18,air_5cfc537125d97f16,0,0,0,1,0,0,0,0.9675135781075288,0.7253310705558521,0.0,-1.3895115240887028,1.0562254665721191,1,4.0,1,1,0.12728709376684705,0.12728709376684746
2016-09-21,air_5cfc537125d97f16,0,0,0,0,0,0,1,0.4520823869042865,0.3006144112090646,0.0,-1.3625284197967156,0.5533568527717477,1,6.0,1,1,0.3428812670156804,0.34288126701568084
2016-09-22,air_5cfc537125d97f16,0,0,0,0,1,0,0,0.371904201606004,0.03660135269619659,1.0,-1.3895115240887028,0.6080164847065708,1,8.0,1,1,-0.34810581343291863,-0.3481058134329183
2016-09-23,air_5cfc537125d97f16,1,0,0,0,0,0,0,0.5322605722025685,0.17434729626812803,0.0,-1.3895115240887028,0.7501315277371102,1,11.0,1,1,0.15132817063991838,0.1513281706399188
2016-09-24,air_5cfc537125d97f16,0,0,1,0,0,0,0,0.6468008369144002,0.3809662116260244,0.0,-1.3895115240887028,0.9031784971546148,1,9.0,1,1,1.1145222827803898,1.1145222827803904
2016-09-25,air_5cfc537125d97f16,0,0,0,1,0,0,0,0.8529733133956972,0.897513500020766,0.0,-0.4720859781611307,0.8485188652197918,1,9.0,1,1,-0.4345761383150946,-0.4345761383150943
2016-09-26,air_5cfc537125d97f16,0,1,0,0,0,0,0,1.0591457898769938,1.0926535867476688,0.0,-0.5530352910370929,1.0234296874112252,1,1.0,1,1,-1.1507675735499783,-1.1507675735499778
2016-09-27,air_5cfc537125d97f16,0,0,0,0,0,1,0,1.0820538428193605,1.058217100854686,0.0,-0.7689001253729922,1.1218170248939068,1,3.0,1,1,-0.5035972944990736,-0.5035972944990733
2016-09-28,air_5cfc537125d97f16,0,0,0,0,0,0,1,1.1851400810600088,1.1500477299026401,0.0,-0.8228663339569671,1.253000141537482,1,4.0,1,1,-0.3841674287425257,-0.38416742874252535
2016-09-29,air_5cfc537125d97f16,0,0,0,0,1,0,0,0.9675135781075288,0.8401193568657948,0.0,-1.200629794044791,1.0015658346372962,1,7.0,1,1,-0.2581456548111033,-0.2581456548111029
2016-09-30,air_5cfc537125d97f16,1,0,0,0,0,0,0,0.6009847310296672,0.47279684067397854,0.0,-0.7419170210810049,0.6845399694153228,1,6.0,1,1,1.1854822354863908,1.1854822354863912
2016-10-01,air_5cfc537125d97f16,0,0,1,0,0,0,0,0.4062662810195536,0.13991081037514516,0.0,-1.3895115240887028,0.5533568527717477,1,20.0,1,1,1.220768332187189,1.2207683321871896
2016-10-02,air_5cfc537125d97f16,0,0,0,1,0,0,0,0.7957031810397813,0.8056828709728123,0.0,1.065950966482152,0.6626761166413937,1,3.0,1,1,-0.4927400339757511,-0.4927400339757508
2016-10-03,air_5cfc537125d97f16,0,1,0,0,0,0,0,0.7498870751550485,0.6794157560318753,0.0,-1.3895115240887028,0.8266550124458627,1,6.0,1,1,-1.6149154609220169,-1.6149154609220167
2016-10-04,air_5cfc537125d97f16,0,0,0,0,0,1,0,1.0018756575210779,1.3107513307365595,0.0,0.2834409420145171,0.782927306898004,1,8.0,1,1,-0.7412937480989565,-0.7412937480989562
2016-10-05,air_5cfc537125d97f16,0,0,0,0,0,0,1,0.8987894192804297,0.6679369274008808,0.0,-1.200629794044791,0.979701981863367,1,5.0,1,1,-0.9173364722985434,-0.9173364722985432
2016-10-06,air_5cfc537125d97f16,0,0,0,0,1,0,0,1.1278699487040929,1.2303995303195998,0.0,0.8500861321462531,0.9687700554764023,1,10.0,1,1,-0.4283719894446246,-0.42837198944462423
2016-10-07,air_5cfc537125d97f16,1,0,0,0,0,0,0,0.6009847310296672,0.495754497935967,0.0,0.17550852484656734,0.706403822189252,1,6.0,1,1,0.7888044670807135,0.788804467080714
2016-10-08,air_5cfc537125d97f16,0,0,1,0,0,0,0,0.578076678087301,0.5416698124599443,0.0,-1.3355453155047279,0.618948411093535,1,24.0,1,1,1.0493787196404545,1.0493787196404551
2016-10-09,air_5cfc537125d97f16,0,0,0,1,0,0,0,0.704070969270316,0.5875851269839212,0.0,-1.3895115240887028,0.6626761166413937,1,8.0,1,1,0.3068196517060734,0.30681965170607384
2016-10-12,air_5cfc537125d97f16,0,0,0,0,0,0,1,0.20009380453825656,0.3006144112090646,0.0,0.8231030278542653,0.12701172368012803,1,7.0,1,1,-0.5144545550223962,-0.5144545550223959
2016-10-13,air_5cfc537125d97f16,0,0,0,0,1,0,0,0.039737433941692456,-0.2733270203406483,0.0,-1.3895115240887028,0.3019225458715618,1,4.0,1,1,-0.47916845832159793,-0.4791684583215976
2016-10-14,air_5cfc537125d97f16,1,0,0,0,0,0,0,-0.06334880429895605,-0.12410224813772289,0.0,-0.31018735240920614,0.006760533423517463,1,5.0,1,1,0.9508878563217429,0.9508878563217434
2016-10-15,air_5cfc537125d97f16,0,0,1,0,0,0,0,0.0626454868840587,0.24322026805409333,0.0,1.5246637394459384,-0.08069487767219923,1,15.0,1,1,1.4305461158699566,1.4305461158699573
2016-10-16,air_5cfc537125d97f16,0,0,0,1,0,0,0,0.14282367218234074,0.26617792531608175,0.0,0.013609899094642924,0.017692459810482026,1,7.0,1,1,-0.5260873341545275,-0.5260873341545271
2016-10-17,air_5cfc537125d97f16,0,1,0,0,0,0,0,0.1542776986535241,-0.12410224813772289,0.0,-1.3895115240887028,0.3456502514194201,1,7.0,1,1,-1.4760976299452502,-1.47609762994525
2016-10-18,air_5cfc537125d97f16,0,0,0,0,0,1,0,0.5437145986737514,0.6564580987698868,0.0,0.2024916291385549,0.4549695152890661,1,3.0,1,1,-0.6493947929551193,-0.6493947929551189
2016-10-19,air_5cfc537125d97f16,0,0,0,0,0,0,1,0.5322605722025685,0.3809662116260244,0.0,-0.8768325425409419,0.6408122638674643,1,9.0,1,1,-0.5082504061519262,-0.5082504061519258
2016-10-20,air_5cfc537125d97f16,0,0,0,0,1,0,0,0.658254863385583,0.8171616996038064,0.0,1.3087989051100388,0.48776529444996,1,5.0,1,1,-0.2810234537709615,-0.28102345377096116
2016-10-21,air_5cfc537125d97f16,1,0,0,0,0,0,0,0.23445588395180614,0.09399549585116788,0.0,-0.06733941378131929,0.31285447225852636,1,10.0,1,1,0.9749289331948142,0.9749289331948148
2016-10-22,air_5cfc537125d97f16,0,0,1,0,0,0,0,0.0626454868840587,-0.2618481917096539,0.0,-1.3625284197967156,0.23633098754977405,1,10.0,1,1,1.5391187211031823,1.5391187211031827
2016-10-23,air_5cfc537125d97f16,0,0,0,1,0,0,0,0.2230018574806232,0.19730495353011646,0.0,-0.09432251807330684,0.23633098754977405,1,2.0,1,1,-0.25155374663622887,-0.25155374663622854
2016-10-25,air_5cfc537125d97f16,0,0,0,0,0,1,0,-0.2466132278378866,-0.3881153066505909,0.0,-0.7419170210810049,-0.2774695526375621,1,1.0,1,1,-0.6113943811234903,-0.61139438112349
2016-10-26,air_5cfc537125d97f16,0,0,0,0,0,0,1,0.33754212219245483,0.5875851269839212,0.0,1.2008664879420892,0.006760533423517463,1,6.0,1,1,-0.20773694523853434,-0.20773694523853395
2016-10-27,air_5cfc537125d97f16,0,0,0,0,1,0,0,0.3260880957212715,0.31209323984005904,0.0,0.6612044021023408,0.07235209174530503,1,7.0,1,1,-0.19377761027997678,-0.1937776102799764
2016-10-28,air_5cfc537125d97f16,1,0,0,0,0,0,0,-0.45278570431918364,-0.663607193794453,0.0,-1.3895115240887028,-0.26653762625059757,1,9.0,1,1,0.8741115140496764,0.8741115140496768
2016-10-29,air_5cfc537125d97f16,0,0,1,0,0,0,0,-0.07480283077013918,0.025122524065202573,0.0,-1.3895115240887028,-0.10255873044612855,1,15.0,1,1,1.7260187058260916,1.7260187058260923
2016-10-30,air_5cfc537125d97f16,0,0,0,1,0,0,0,-0.487147783732733,-0.8128319659973785,0.0,-1.3895115240887028,-0.32119725818542055,1,4.0,1,1,-0.16585894036286167,-0.16585894036286128
2016-10-31,air_5cfc537125d97f16,0,1,0,0,0,0,0,-0.21225114842433704,-0.17001756266169976,0.0,-0.33717045670119355,-0.2993334054114912,1,5.0,1,1,-1.1298285711121419,-1.1298285711121416
2016-11-01,air_5cfc537125d97f16,0,0,0,0,0,1,0,-0.31533738666498556,-0.4799459356985451,0.0,-0.4990690824531181,-0.09162680405916399,1,7.0,1,1,-0.8374580555912419,-0.8374580555912416
2016-11-02,air_5cfc537125d97f16,0,0,0,0,0,0,1,-0.6016880484445646,-0.9620567382003039,0.0,-1.3895115240887028,-0.4305165220550666,1,5.0,1,1,0.35063645310376795,0.3506364531037684
2016-11-03,air_5cfc537125d97f16,0,0,0,0,1,0,0,-0.37260751902090133,-0.1355810767687173,1.0,1.173883383650102,-0.4523803748289957,1,5.0,1,1,-0.12785852853123275,-0.12785852853123236
2016-11-04,air_5cfc537125d97f16,1,0,0,0,0,0,0,-0.2466132278378866,-0.2044540485546826,0.0,1.0929340707741393,-0.4414484484420311,1,9.0,1,1,0.004755153575064036,0.004755153575064436
2016-11-05,air_5cfc537125d97f16,0,0,1,0,0,0,0,-0.17788906901078766,-0.12410224813772289,0.0,0.4453395677664415,-0.146286435993987,1,15.0,1,1,1.2401562974074078,1.2401562974074083
2016-11-06,air_5cfc537125d97f16,0,0,0,1,0,0,0,-0.1549810160684212,0.025122524065202573,0.0,1.173883383650102,-0.2884014790245267,1,6.0,1,1,-0.5815369146843533,-0.581536914684353
2016-11-08,air_5cfc537125d97f16,0,0,0,0,0,1,0,-0.7162283131563962,-0.8013531373663842,0.0,-0.9038156468329294,-0.7038146817291816,1,7.0,1,1,-1.1914823005124378,-1.1914823005124375
2016-11-09,air_5cfc537125d97f16,0,0,0,0,0,0,1,-0.6589581808004804,-0.6865648510564416,0.0,0.22947473343054223,-0.5070400067638187,1,8.0,1,1,-0.8758462267272752,-0.8758462267272749
2016-11-10,air_5cfc537125d97f16,0,0,0,0,1,0,0,-0.7505903925699458,-0.8702261091523498,0.0,-1.2545960026287657,-0.5398357859247126,1,6.0,1,1,-0.604802472948616,-0.6048024729486157
2016-11-11,air_5cfc537125d97f16,1,0,0,0,0,0,0,-0.8193145513970447,-0.9735355668312982,0.0,-1.3895115240887028,-0.7475423872770399,1,7.0,1,1,0.36575906597553864,0.3657590659755391
2016-11-12,air_5cfc537125d97f16,0,0,1,0,0,0,0,-0.2924293337226193,-0.2044540485546826,0.0,0.31042404630650444,-0.2774695526375621,1,15.0,1,1,1.7899989910528138,1.7899989910528145
2016-11-13,air_5cfc537125d97f16,0,0,0,1,0,0,0,-0.2924293337226193,-0.22741170581667106,0.0,0.6612044021023408,-0.3758568901202436,1,5.0,1,1,-0.4423313244031822,-0.44233132440318185
2016-11-14,air_5cfc537125d97f16,0,1,0,0,0,0,0,-0.28097530725143616,-0.44550944980556223,0.0,-1.3895115240887028,-0.1134906568330931,1,3.0,1,1,-1.4900569649038078,-1.4900569649038076
2016-11-15,air_5cfc537125d97f16,0,0,0,0,0,1,0,-0.09771088371250541,-0.1470599053997113,0.0,-0.9577818554169041,0.017692459810482026,1,13.0,1,1,-0.9774391644812218,-0.9774391644812216
2016-11-16,air_5cfc537125d97f16,0,0,0,0,0,0,1,-0.41842362490563406,-0.663607193794453,0.0,-1.2276128983367784,-0.20094606792881,1,6.0,1,1,-0.3822286322205038,-0.38222863222050346
2016-11-17,air_5cfc537125d97f16,0,0,0,0,1,0,0,-0.4069695984344509,-0.2618481917096539,0.0,0.7961199235622779,-0.5179719331507834,1,9.0,1,1,-0.3314321633435305,-0.3314321633435301
2016-11-18,air_5cfc537125d97f16,1,0,0,0,0,0,0,-0.5558719425598319,-0.5602977361155048,0.0,1.0389678621901648,-0.7038146817291816,1,11.0,1,1,0.9908270646753937,0.9908270646753942
2016-11-19,air_5cfc537125d97f16,0,0,1,0,0,0,0,-0.7276823396275793,-0.9850143954622923,0.0,-1.3895115240887028,-0.5070400067638187,1,11.0,1,1,1.5084857360552364,1.508485736055237
