visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Shinjuku-ku Kabukichō,total_area_visitors,total_genre_visitors
2016-02-14,air_1d1e8860ae04f8e9,0,0,0,1,0,0,0,0.35913647594679937,0.3587103620963254,0.0,-0.20069719904581626,0.3848387108827567,1,15.0,1,1,-1.2704814137431464,-1.2704814137431464
2016-02-15,air_1d1e8860ae04f8e9,0,1,0,0,0,0,0,-0.9481551576097788,-0.5788167203271618,0.0,-1.1867627036928008,-1.0452077103965356,1,2.0,1,1,-1.4544801796954971,-1.4544801796954971
2016-02-16,air_1d1e8860ae04f8e9,0,0,0,0,0,1,0,-1.2624079541378024,-1.2663365807710523,0.0,1.0318846817629144,-1.2855516467459964,1,7.0,1,1,-1.291870626031725,-1.291870626031725
2016-02-17,air_1d1e8860ae04f8e9,0,0,0,0,0,0,1,-1.1869872829710764,-0.8413243034057382,0.0,0.8100199432173428,-1.2735344499285233,1,21.0,1,1,-1.1207569277230962,-1.1207569277230962
2016-02-19,air_1d1e8860ae04f8e9,1,0,0,0,0,0,0,-0.7470333678318437,-0.45381310933736346,0.0,1.0072330441467399,-1.14134528493632,1,4.0,1,1,-0.8073920826277763,-0.8073920826277763
2016-02-20,air_1d1e8860ae04f8e9,0,0,1,0,0,0,0,-0.9607252694708996,-1.1163322475832944,0.0,-1.1374594284604518,-0.6486402154199251,1,5.0,1,1,-0.8419240639129513,-0.8419240639129513
2016-02-21,air_1d1e8860ae04f8e9,0,0,0,1,0,0,0,-0.7721735915540855,-0.5538159981292022,0.0,-0.3486070247428641,-0.6846918058723442,1,12.0,1,1,-1.215333324228016,-1.215333324228016
2016-02-22,air_1d1e8860ae04f8e9,0,1,0,0,0,0,0,-1.1241367236654718,-1.2913373029690118,0.0,-1.1621110660766263,-0.8409153644994938,1,4.0,1,1,-1.4413374106989005,-1.4413374106989005
2016-02-23,air_1d1e8860ae04f8e9,0,0,0,0,0,1,0,-1.1241367236654718,-1.2663365807710523,0.0,-1.2607176165413247,-0.8409153644994938,1,6.0,1,1,-1.222291260755626,-1.222291260755626
2016-02-25,air_1d1e8860ae04f8e9,0,0,0,0,1,0,0,-1.4886699676379793,-1.4663423583547295,0.0,-0.7923365018340071,-1.3816892212857808,1,11.0,1,1,-1.072051372029827,-1.072051372029827
2016-02-26,air_1d1e8860ae04f8e9,1,0,0,0,0,0,0,-1.2372677304155606,-1.0913315253853346,0.0,1.303052695540835,-1.4177408117382,1,9.0,1,1,-0.6566367911962284,-0.6566367911962284
2016-02-27,air_1d1e8860ae04f8e9,0,0,1,0,0,0,0,-0.9858654931931415,-0.9538275532965567,0.0,1.303052695540835,-1.105293694483901,1,12.0,1,1,-0.486296196946223,-0.486296196946223
2016-02-29,air_1d1e8860ae04f8e9,0,1,0,0,0,0,0,-0.9230149338875366,-0.6663192480200205,0.0,-0.7676848642178324,-0.8529325613169669,1,7.0,1,1,-1.3928895563585058,-1.3928895563585058
2016-03-02,air_1d1e8860ae04f8e9,0,0,0,0,0,0,1,-1.1744171711099558,-0.9663279143955364,0.0,0.8593232184496918,-1.2975688435634696,1,5.0,1,1,-1.1506502846565314,-1.1506502846565314
2016-03-03,air_1d1e8860ae04f8e9,0,0,0,0,1,0,0,-0.8098839271374484,-0.46631347043634347,0.0,1.377007608389359,-1.1533624817537929,1,4.0,1,1,-1.1676585739462444,-1.1676585739462444
2016-03-04,air_1d1e8860ae04f8e9,1,0,0,0,0,0,0,-0.6590425848039969,-0.5288152759312424,0.0,1.1058395946114379,-0.7567949867771826,1,1.0,1,1,-0.7896106892794398,-0.7896106892794398
2016-03-05,air_1d1e8860ae04f8e9,0,0,1,0,0,0,0,-0.6213322492206342,-0.47881383153532303,0.0,-0.6444266761369594,-0.5044338536102485,1,11.0,1,1,-0.5633489014556808,-0.5633489014556808
2016-03-06,air_1d1e8860ae04f8e9,0,0,0,1,0,0,0,-0.30707945269261067,-0.35381022054552475,0.0,-0.5211684880560863,-0.348210294983099,1,2.0,1,1,-1.206571478230285,-1.206571478230285
2016-03-08,air_1d1e8860ae04f8e9,0,0,0,0,0,1,0,0.019743455696534018,0.08370241791876927,0.0,0.7114133927526443,0.09642598726340354,1,3.0,1,1,-1.1583813252427646,-1.1583813252427646
2016-03-09,air_1d1e8860ae04f8e9,0,0,0,0,0,0,1,-0.8727344864430531,-0.6538188869210407,0.0,-1.2853692541574993,-0.9731045294916972,1,4.0,1,1,-1.2055406728187872,-1.2055406728187872
2016-03-10,air_1d1e8860ae04f8e9,0,0,0,0,1,0,0,-1.1995573948321976,-1.4538419972557497,0.0,-1.2853692541574993,-0.9971389231266434,1,2.0,1,1,-1.0831325302034278,-1.0831325302034278
2016-03-11,air_1d1e8860ae04f8e9,1,0,0,0,0,0,0,-1.3881090727490117,-1.7538506636312656,0.0,-1.2853692541574993,-1.0692421040314817,1,17.0,1,1,-0.7391012241160494,-0.7391012241160494
2016-03-12,air_1d1e8860ae04f8e9,0,0,1,0,0,0,0,-1.2372677304155606,-1.4663423583547295,0.0,-0.9402463275310547,-1.0812593008489546,1,12.0,1,1,-0.5460829108130932,-0.5460829108130932
2016-03-13,air_1d1e8860ae04f8e9,0,0,0,1,0,0,0,-1.1241367236654718,-1.366339469562891,0.0,-1.2607176165413247,-0.9610873326742242,1,5.0,1,1,-1.1555466103611458,-1.1555466103611458
2016-03-14,air_1d1e8860ae04f8e9,0,1,0,0,0,0,0,-1.2498378422766812,-1.653847774839427,0.0,-1.2853692541574993,-0.9610873326742242,1,2.0,1,1,-1.3882509320067657,-1.3882509320067657
2016-03-15,air_1d1e8860ae04f8e9,0,0,0,0,0,1,0,-0.9481551576097788,-0.7538217757128794,0.0,1.5249174340864067,-0.9490701358567513,1,5.0,1,1,-1.108902665490872,-1.108902665490872
2016-03-16,air_1d1e8860ae04f8e9,0,0,0,0,0,0,1,-0.8727344864430531,-0.778822497910839,0.0,-0.6937299513693086,-1.0812593008489546,1,18.0,1,1,-1.0181917892790688,-1.0181917892790688
2016-03-17,air_1d1e8860ae04f8e9,0,0,0,0,1,0,0,-0.31964956455373156,0.03370097352284968,0.0,1.5249174340864067,-0.6606574122373982,1,5.0,1,1,-0.9700016362915483,-0.9700016362915483
2016-03-18,air_1d1e8860ae04f8e9,1,0,0,0,0,0,0,-0.10595766291467541,0.15870458451264796,0.0,0.5881552046717712,-0.5164510504277217,1,33.0,1,1,-0.588603634037376,-0.588603634037376
2016-03-19,air_1d1e8860ae04f8e9,0,0,1,0,0,0,0,-0.09338755105355451,-0.4288123871394039,0.0,-0.8169881394501817,0.204580758620661,1,3.0,1,1,-0.5708222406890396,-0.5708222406890396
2016-03-20,air_1d1e8860ae04f8e9,0,0,0,1,0,0,0,-0.28193922897036866,-0.14130408186286775,1.0,-0.0034840981164193994,-0.4323306727054102,1,3.0,1,1,-0.7865182730449466,-0.7865182730449466
2016-03-21,air_1d1e8860ae04f8e9,0,1,0,0,0,0,0,-0.7721735915540855,-0.7913228590098188,1.0,-0.17604556142964173,-0.6005714281500328,1,28.0,1,1,-1.2390418486924646,-1.2390418486924646
2016-03-23,air_1d1e8860ae04f8e9,0,0,0,0,0,0,1,-0.5207713543316667,-0.26630769285266603,0.0,0.16907736519680294,-0.5284682472451947,1,57.0,1,1,-1.001956604047979,-1.001956604047979
2016-03-25,air_1d1e8860ae04f8e9,1,0,0,0,0,0,0,-0.9481551576097788,-0.7163206924159399,0.0,0.9825814065305649,-1.1293280881188468,1,33.0,1,1,-0.44815639672080576,-0.44815639672080576
2016-03-26,air_1d1e8860ae04f8e9,0,0,1,0,0,0,0,-0.9607252694708996,-0.9538275532965567,0.0,0.24303227804532673,-0.8168809708645478,1,89.0,1,1,-0.4540835278369179,-0.4540835278369179
2016-03-27,air_1d1e8860ae04f8e9,0,0,0,1,0,0,0,-0.6590425848039969,-0.5038145537332827,0.0,-0.0034840981164193994,-0.7087261995072903,1,4.0,1,1,-1.021799608219311,-1.021799608219311
2016-03-28,air_1d1e8860ae04f8e9,0,1,0,0,0,0,0,-0.5459115780539084,-0.4163120260404239,0.0,-0.5951234009046102,-0.348210294983099,1,4.0,1,1,-1.141115334600177,-1.141115334600177
2016-03-29,air_1d1e8860ae04f8e9,0,0,0,0,0,1,0,-0.33221967641485245,-0.19130552625878688,0.0,1.130491232227613,-0.5404854440626676,1,63.0,1,1,-0.8615093667314088,-0.8615093667314088
2016-03-30,air_1d1e8860ae04f8e9,0,0,0,0,0,0,1,-0.09338755105355451,-0.016300470873069454,0.0,-0.3979102999752132,-0.3001415077132068,1,20.0,1,1,-0.9483547226500953,-0.9483547226500953
2016-03-31,air_1d1e8860ae04f8e9,0,0,0,0,1,0,0,-0.09338755105355451,0.008700251324890112,0.0,0.9579297689143904,-0.360227491800572,1,16.0,1,1,-0.9120188318947993,-0.9120188318947993
2016-04-01,air_1d1e8860ae04f8e9,1,0,0,0,0,0,0,-0.3573599001370943,-0.2163062484567469,0.0,-0.22534883666199101,-0.45636506634035645,1,11.0,1,1,-0.7014768265963811,-0.7014768265963811
2016-04-02,air_1d1e8860ae04f8e9,0,0,1,0,0,0,0,-0.646472472942876,-0.853824664504718,0.0,-1.2853692541574993,-0.5044338536102485,1,8.0,1,1,-0.719000518591843,-0.719000518591843
2016-04-04,air_1d1e8860ae04f8e9,0,1,0,0,0,0,0,-0.0053967680257080005,0.2212063900075471,0.0,-1.112807790844277,-0.2640899172607878,1,2.0,1,1,-1.3676348237768106,-1.3676348237768106
2016-04-05,air_1d1e8860ae04f8e9,0,0,0,0,0,1,0,-0.6087621373595131,-0.9163264699996171,0.0,-1.2853692541574993,-0.336193098165626,1,2.0,1,1,-1.1594121306542624,-1.1594121306542624
2016-04-06,air_1d1e8860ae04f8e9,0,0,0,0,0,0,1,-0.13109788663691743,0.008700251324890112,0.0,0.7607166679849937,-0.5525026408801408,1,6.0,1,1,-1.0911212721425356,-1.0911212721425356
2016-04-08,air_1d1e8860ae04f8e9,1,0,0,0,0,0,0,0.057453791279896936,0.3462100009973454,0.0,-0.20069719904581626,-0.047780374546272895,1,1.0,1,1,-0.6401439046122641,-0.6401439046122641
2016-04-09,air_1d1e8860ae04f8e9,0,0,1,0,0,0,0,0.18315490989110636,0.42121216759122454,0.0,0.5635035670555967,-0.11988355545111112,1,12.0,1,1,-0.5460829108130932,-0.5460829108130932
2016-04-12,air_1d1e8860ae04f8e9,0,0,0,0,0,1,0,-0.646472472942876,-0.6288181647230812,0.0,1.5249174340864067,-0.8168809708645478,1,6.0,1,1,-1.2238374688728726,-1.2238374688728726
2016-04-13,air_1d1e8860ae04f8e9,0,0,0,0,0,0,1,-0.15623811035915922,-0.14130408186286775,0.0,-1.112807790844277,-0.15593514590353033,1,11.0,1,1,-1.1341573980725672,-1.1341573980725672
2016-04-14,air_1d1e8860ae04f8e9,0,0,0,0,1,0,0,-0.08081743919243362,-0.31630913724858517,0.0,-1.2853692541574993,0.14449477453329576,1,10.0,1,1,-1.1003985208460154,-1.1003985208460154
2016-04-15,air_1d1e8860ae04f8e9,1,0,0,0,0,0,0,0.08259401500213873,0.15870458451264796,0.0,1.6974788973996289,-0.10786635863363812,1,3.0,1,1,-0.6684910534284526,-0.6684910534284526
2016-04-16,air_1d1e8860ae04f8e9,0,0,1,0,0,0,0,0.019743455696534018,0.09620277901774883,0.0,-0.3239553871266894,-0.21602112999089557,1,18.0,1,1,-0.44867179942655466,-0.44867179942655466
2016-04-18,air_1d1e8860ae04f8e9,0,1,0,0,0,0,0,0.409416923391283,0.833724083857559,0.0,0.4155937413585491,0.2286151522556072,1,2.0,1,1,-1.4815388217473133,-1.4815388217473133
2016-04-19,air_1d1e8860ae04f8e9,0,0,0,0,0,1,0,0.07002390314101761,0.2212063900075471,0.0,1.5742207093187557,0.012305609541092322,1,7.0,1,1,-1.1583813252427646,-1.1583813252427646
2016-04-21,air_1d1e8860ae04f8e9,0,0,0,0,1,0,0,0.10773423872438052,0.008700251324890112,0.0,-1.2853692541574993,0.16852916816824198,1,15.0,1,1,-1.130549579132325,-1.130549579132325
2016-04-22,air_1d1e8860ae04f8e9,1,0,0,0,0,0,0,0.20829513361334817,0.4462128897891841,0.0,0.8100199432173428,0.15651197135076877,1,20.0,1,1,-0.6215894072053044,-0.6215894072053044
2016-04-23,air_1d1e8860ae04f8e9,0,0,1,0,0,0,0,0.2837158047800736,0.28370819550244625,0.0,-0.7676848642178324,0.2526495458905532,1,7.0,1,1,-0.5223743863486447,-0.5223743863486447
2016-04-24,air_1d1e8860ae04f8e9,0,0,0,1,0,0,0,0.007173343835412898,-0.12880372076388774,0.0,-0.989549602763404,0.024322806358565326,1,12.0,1,1,-1.152196492773778,-1.152196492773778
2016-04-25,air_1d1e8860ae04f8e9,0,1,0,0,0,0,0,0.3088560285023158,0.3712107231953054,0.0,0.8593232184496918,0.19256356180318798,1,29.0,1,1,-1.3418646884893666,-1.3418646884893666
2016-04-26,air_1d1e8860ae04f8e9,0,0,0,0,0,1,0,0.4471272589746459,0.621217945174902,0.0,1.4016592460055337,0.2766839395254992,1,30.0,1,1,-1.0596817070918538,-1.0596817070918538
2016-04-27,air_1d1e8860ae04f8e9,0,0,0,0,0,0,1,0.3088560285023158,0.20870602890856754,0.0,-1.2114143413089755,0.39685590770022966,1,2.0,1,1,-1.0398387029205218,-1.0398387029205218
2016-04-28,air_1d1e8860ae04f8e9,0,0,0,0,1,0,0,-0.15623811035915922,-0.5913170814261416,0.0,-1.2853692541574993,0.16852916816824198,1,41.0,1,1,-0.7929608068668076,-0.7929608068668076
2016-04-29,air_1d1e8860ae04f8e9,1,0,0,0,0,0,0,0.019743455696534018,0.15870458451264796,1.0,1.0318846817629144,-0.0597975713637459,1,12.0,1,1,-0.6164353801478156,-0.6164353801478156
2016-04-30,air_1d1e8860ae04f8e9,0,0,1,0,0,0,0,0.044883679418775815,0.19620566780958754,0.0,1.4263108836217082,-0.16795234272100334,1,17.0,1,1,-0.6615331169008427,-0.6615331169008427
2016-05-01,air_1d1e8860ae04f8e9,0,0,0,1,0,0,0,0.3214261403634365,0.608717584075922,0.0,0.9332781312982159,0.0002884127236193213,1,5.0,1,1,-0.9478393199443464,-0.9478393199443464
2016-05-02,air_1d1e8860ae04f8e9,0,1,0,0,0,0,0,0.22086524547446884,0.15870458451264796,0.0,-0.4225619375913879,0.15651197135076877,1,4.0,1,1,-1.0903481680839122,-1.0903481680839122
2016-05-03,air_1d1e8860ae04f8e9,0,0,0,0,0,1,0,0.5979686013080971,0.5712165007789825,1.0,0.19372900281297747,0.6251826472322177,1,25.0,1,1,-0.7986302366300453,-0.7986302366300453
2016-05-05,air_1d1e8860ae04f8e9,0,0,0,0,1,0,0,0.8116605029471535,0.9087262504514377,1.0,1.7467821726319783,0.6251826472322177,1,2.0,1,1,-1.0529814719171184,-1.0529814719171184
2016-05-06,air_1d1e8860ae04f8e9,1,0,0,0,0,0,0,0.3088560285023158,0.29620855660142625,0.0,-1.2607176165413247,0.39685590770022966,1,8.0,1,1,-1.2109524012291506,-1.2109524012291506
2016-05-07,air_1d1e8860ae04f8e9,0,0,1,0,0,0,0,0.6985294961970647,0.7837226394616394,0.0,1.5495690717025812,0.42089030133517585,1,22.0,1,1,-0.773890906754099,-0.773890906754099
2016-05-08,air_1d1e8860ae04f8e9,0,0,0,1,0,0,0,0.7110996080581858,0.8587248060555186,0.0,1.6481756221672796,0.6371998440496905,1,23.0,1,1,-1.1228185385460918,-1.1228185385460918
2016-05-09,air_1d1e8860ae04f8e9,0,1,0,0,0,0,0,0.35913647594679937,0.20870602890856754,0.0,-1.2853692541574993,0.5170278758749601,1,2.0,1,1,-1.5614262411383901,-1.5614262411383901
2016-05-10,air_1d1e8860ae04f8e9,0,0,0,0,0,1,0,0.34656636408567826,0.30870891770040626,0.0,-1.2607176165413247,0.5050106790574873,1,7.0,1,1,-1.3949511671815014,-1.3949511671815014
2016-05-11,air_1d1e8860ae04f8e9,0,0,0,0,0,0,1,0.7236697199193065,0.8712251671544986,0.0,-0.8662914146825309,0.4929934822400141,1,28.0,1,1,-1.200128944408424,-1.200128944408424
2016-05-12,air_1d1e8860ae04f8e9,0,0,0,0,1,0,0,0.7613800555026695,0.9837284170453169,0.0,1.943995273561375,0.6732514345021098,1,7.0,1,1,-1.0766899963815668,-1.0766899963815668
2016-05-13,air_1d1e8860ae04f8e9,1,0,0,0,0,0,0,0.6985294961970647,0.7962230005606195,0.0,1.4509625212378827,0.5530794663273794,1,21.0,1,1,-0.7107540752998609,-0.7107540752998609
2016-05-14,air_1d1e8860ae04f8e9,0,0,1,0,0,0,0,0.5225479301413717,0.5837168618779625,0.0,0.9086264936820413,0.30071833316044544,1,5.0,1,1,-0.5460829108130932,-0.5460829108130932
2016-05-15,air_1d1e8860ae04f8e9,0,0,0,1,0,0,0,0.24600546919671107,0.4462128897891841,0.0,1.7960854478643273,0.07239159362845754,1,19.0,1,1,-1.1764204199439754,-1.1764204199439754
2016-05-16,air_1d1e8860ae04f8e9,0,1,0,0,0,0,0,0.4219870352524041,0.39621144539326497,0.0,-0.8416397770663563,0.2766839395254992,1,7.0,1,1,-1.498804812389901,-1.498804812389901
2016-05-18,air_1d1e8860ae04f8e9,0,0,0,0,0,0,1,0.5476881538636136,0.9337269726493977,0.0,2.0179501864098985,0.14449477453329576,1,2.0,1,1,-1.1143143939012352,-1.1143143939012352
2016-05-19,air_1d1e8860ae04f8e9,0,0,0,0,1,0,0,0.459697370835767,0.621217945174902,0.0,1.5742207093187557,0.34878712043033766,1,9.0,1,1,-1.1055525479035042,-1.1055525479035042
2016-05-20,air_1d1e8860ae04f8e9,1,0,0,0,0,0,0,0.19572502175222703,0.08370241791876927,0.0,-0.8662914146825309,0.30071833316044544,1,7.0,1,1,-0.7102386725941121,-0.7102386725941121
2016-05-21,air_1d1e8860ae04f8e9,0,0,1,0,0,0,0,0.4345571471135252,0.7712222783626599,0.0,1.6974788973996289,0.10844318408087676,1,6.0,1,1,-0.4283133925494738,-0.4283133925494738
2016-05-22,air_1d1e8860ae04f8e9,0,0,0,1,0,0,0,0.849370838530516,1.1462331113320547,0.0,1.943995273561375,0.6011482535972713,1,11.0,1,1,-1.1805436415899666,-1.1805436415899666
2016-05-23,air_1d1e8860ae04f8e9,0,1,0,0,0,0,0,0.9876420690028466,1.3462388889157317,0.0,1.7960854478643273,0.3848387108827567,1,6.0,1,1,-1.3874778279481426,-1.3874778279481426
2016-05-24,air_1d1e8860ae04f8e9,0,0,0,0,0,1,0,0.9750719571417255,1.1462331113320547,0.0,0.8593232184496918,0.733337418589475,1,34.0,1,1,-1.2735738299776396,-1.2735738299776396
2016-05-25,air_1d1e8860ae04f8e9,0,0,0,0,0,0,1,0.8242306148082742,0.5462157785810229,0.0,-1.2853692541574993,1.0337673390263011,1,16.0,1,1,-1.0638049287378448,-1.0638049287378448
2016-05-27,air_1d1e8860ae04f8e9,1,0,0,0,0,0,0,0.4722674826968877,0.28370819550244625,0.0,-1.2114143413089755,0.39685590770022966,1,5.0,1,1,-0.7269892605309507,-0.7269892605309507
2016-05-28,air_1d1e8860ae04f8e9,0,0,1,0,0,0,0,0.459697370835767,0.4962143341851037,0.0,-1.23606597892515,0.3848387108827567,1,3.0,1,1,-0.5275284134061335,-0.5275284134061335
2016-05-29,air_1d1e8860ae04f8e9,0,0,0,1,0,0,0,0.7613800555026695,0.9712280559463369,0.0,1.2784010579246605,0.5050106790574873,1,9.0,1,1,-1.0431888205078896,-1.0431888205078896
2016-05-30,air_1d1e8860ae04f8e9,0,1,0,0,0,0,0,0.22086524547446884,0.1462042234136684,0.0,-1.2853692541574993,0.42089030133517585,1,10.0,1,1,-1.3740773575986716,-1.3740773575986716
2016-05-31,air_1d1e8860ae04f8e9,0,0,0,0,0,1,0,0.5979686013080971,0.596217222976942,0.0,-0.15139392381346722,0.5290450726924333,1,5.0,1,1,-1.1413730359530516,-1.1413730359530516
2016-06-01,air_1d1e8860ae04f8e9,0,0,0,0,0,0,1,0.7362398317804276,0.7837226394616394,0.0,0.11977408996445367,0.733337418589475,1,5.0,1,1,-1.1630199495945046,-1.1630199495945046
2016-06-02,air_1d1e8860ae04f8e9,0,0,0,0,1,0,0,0.63567893689146,0.7337211950657203,0.0,1.9193436359452003,0.5290450726924333,1,9.0,1,1,-1.1009139235517644,-1.1009139235517644
