visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Creative cuisine,Tōkyō-to Nakano-ku Nakano,total_area_visitors,total_genre_visitors
2016-08-07,air_64a5d5c1381837af,0,0,0,1,0,0,0,1.5840395370258675,1.5698710309708577,0.0,1.5063717014454938,1.5306403462212081,1,38.0,1,1,-0.583989087607489,-0.5839890876074887
2016-08-08,air_64a5d5c1381837af,0,1,0,0,0,0,0,1.5504881938831614,1.558652075622387,0.0,-0.023765418726930877,1.4781894083426643,1,33.0,1,1,-1.121033348153544,-1.1210333481535437
2016-08-09,air_64a5d5c1381837af,0,0,0,0,0,1,0,1.941920530548065,1.9961913342127353,0.0,0.9872180356727067,1.5306403462212081,1,37.0,1,1,-0.2629883099059241,-0.2629883099059238
2016-08-10,air_64a5d5c1381837af,0,0,0,0,0,0,1,1.6175908801685734,1.592308941667798,0.0,0.5227121241917921,1.614561846826878,1,45.0,1,1,0.7724115733009136,0.7724115733009139
2016-08-11,air_64a5d5c1381837af,0,0,0,0,1,0,0,1.4050990402647685,1.379148790046859,1.0,-0.21503255874848398,1.5201501586454993,1,42.0,1,1,0.4521769072406412,0.4521769072406415
2016-08-12,air_64a5d5c1381837af,1,0,0,0,0,0,0,1.326812572931788,1.3903677453953298,0.0,-0.6248907159375262,1.4047580953127028,1,49.0,1,1,0.005916876187749607,0.005916876187749929
2016-08-13,air_64a5d5c1381837af,0,0,1,0,0,0,0,1.3379963539793562,1.3903677453953298,1.0,-0.4609474530619093,1.3942679077369942,1,53.0,1,1,0.1771428280166273,0.17714282801662765
2016-08-14,air_64a5d5c1381837af,0,0,0,1,0,0,0,1.2597098866463756,1.2445213258652135,1.0,-0.6795384702293986,1.3208365947070329,1,40.0,1,1,-0.8919659674070811,-0.8919659674070809
2016-08-15,air_64a5d5c1381837af,0,1,0,0,0,0,0,1.315628791884219,1.345491924001448,1.0,-1.1986921360021854,1.3837777201612853,1,49.0,1,1,-1.4343730094421838,-1.4343730094421834
2016-08-16,air_64a5d5c1381837af,0,0,0,0,0,1,0,1.326812572931788,1.4352435667892116,0.0,-0.3243280673322287,1.3313267822827415,1,23.0,1,1,-1.3129443142973196,-1.3129443142973194
2016-08-17,air_64a5d5c1381837af,0,0,0,0,0,0,1,1.6175908801685734,1.8166880486372077,0.0,1.3151045614239403,1.268385656828489,1,33.0,1,1,-0.7946697889629314,-0.7946697889629311
2016-08-18,air_64a5d5c1381837af,0,0,0,0,1,0,0,1.282077448741513,1.1323317723805086,0.0,-1.3626353988778024,1.488679595918373,1,36.0,1,1,-0.5104423700434073,-0.510442370043407
2016-08-19,air_64a5d5c1381837af,1,0,0,0,0,0,0,1.4498341644550432,1.4801193881830932,0.0,0.4680643698999198,1.4572090331912466,1,42.0,1,1,0.8616635795114919,0.8616635795114922
2016-08-20,air_64a5d5c1381837af,0,0,1,0,0,0,0,1.1590558572182577,1.065018040289686,0.0,-1.2533398902940576,1.3418169698584503,1,47.0,1,1,0.7406179401872741,0.7406179401872744
2016-08-21,air_64a5d5c1381837af,0,0,0,1,0,0,0,1.4833855075977493,1.6708416291070918,0.0,0.6593315099214729,1.299856219555615,1,49.0,1,1,-0.7820289468816048,-0.7820289468816045
2016-08-22,air_64a5d5c1381837af,0,1,0,0,0,0,0,1.181423419313395,0.9079526654110991,0.0,-1.4446070303156107,1.268385656828489,1,27.0,1,1,-2.005892293846402,-2.0058922938464017
2016-08-23,air_64a5d5c1381837af,0,0,0,0,0,1,0,1.282077448741513,1.3342729686529773,0.0,-0.051089295872867174,1.2159347189499452,1,34.0,1,1,-0.5770940828358564,-0.5770940828358561
2016-08-24,air_64a5d5c1381837af,0,0,0,0,0,0,1,1.282077448741513,1.3230540133045068,0.0,-0.5429190844997178,1.2788758444041977,1,43.0,1,1,-0.3813525584856181,-0.3813525584856178
2016-08-25,air_64a5d5c1381837af,0,0,0,0,1,0,0,1.4833855075977493,1.5698710309708577,0.0,0.7413031413592813,1.3313267822827415,1,41.0,1,1,-0.24804913290072003,-0.2480491329007197
2016-08-26,air_64a5d5c1381837af,1,0,0,0,0,0,0,1.5393044128355926,1.62596580771321,0.0,1.6703149643211106,1.3313267822827415,1,40.0,1,1,1.1684912918491452,1.1684912918491457
2016-08-27,air_64a5d5c1381837af,0,0,1,0,0,0,0,0.9689315794095902,0.9079526654110991,0.0,-1.4446070303156107,0.9956407798600609,1,53.0,1,1,1.233227725538363,1.2332277255383632
2016-08-28,air_64a5d5c1381837af,0,0,0,1,0,0,0,0.7788073016009223,0.5152892282146324,0.0,-1.4446070303156107,0.9641702171329345,1,38.0,1,1,-0.21587244396643426,-0.21587244396643396
2016-08-29,air_64a5d5c1381837af,0,1,0,0,0,0,0,1.1478720761706889,1.1996455044713317,0.0,-0.6795384702293986,1.121523030768566,1,30.0,1,1,-1.4190507766163334,-1.4190507766163332
2016-08-30,air_64a5d5c1381837af,0,0,0,0,0,1,0,1.036034265695002,1.0201422188958038,0.0,-1.3626353988778024,0.9956407798600609,1,34.0,1,1,-0.6042910461017408,-0.6042910461017404
2016-08-31,air_64a5d5c1381837af,0,0,0,0,0,0,1,1.3044450108366505,1.4464625221376821,0.0,1.8342582271967274,0.9222094668300996,1,30.0,1,1,-0.16262768489660429,-0.16262768489660398
2016-09-01,air_64a5d5c1381837af,0,0,0,0,1,0,0,1.326812572931788,1.4464625221376821,0.0,1.2058090528401957,0.9746604047086435,1,37.0,1,1,-0.5671346314990536,-0.5671346314990533
2016-09-02,air_64a5d5c1381837af,1,0,0,0,0,0,0,1.315628791884219,1.3118350579560365,0.0,0.4953882470458558,1.2159347189499452,1,36.0,1,1,0.6705187250090088,0.6705187250090091
2016-09-03,air_64a5d5c1381837af,0,0,1,0,0,0,0,1.3715476971220624,1.4015867007438003,0.0,0.6046837556296005,1.4047580953127028,1,54.0,1,1,1.268851916858465,1.2688519168584653
2016-09-04,air_64a5d5c1381837af,0,0,0,1,0,0,0,1.3379963539793562,1.4352435667892116,0.0,-0.023765418726930877,1.310346407131324,1,43.0,1,1,-0.7130788991652782,-0.713078899165278
2016-09-05,air_64a5d5c1381837af,0,1,0,0,0,0,0,1.5281206317880243,1.62596580771321,0.0,1.2877806842780044,1.4152482828884116,1,22.0,1,1,-1.3255851563786463,-1.3255851563786458
2016-09-06,air_64a5d5c1381837af,0,0,0,0,0,1,0,1.6064070991210049,1.5698710309708577,0.0,1.2877806842780044,1.5306403462212081,1,31.0,1,1,-0.6042910461017408,-0.6042910461017404
2016-09-07,air_64a5d5c1381837af,0,0,0,0,0,0,1,1.4162828213123373,1.3903677453953298,0.0,-0.6248907159375262,1.4781894083426643,1,30.0,1,1,-0.5050795885543597,-0.5050795885543594
2016-09-08,air_64a5d5c1381837af,0,0,0,0,1,0,0,1.2485261055988073,1.1547696830774496,0.0,-1.1986921360021854,1.3208365947070329,1,33.0,1,1,-0.3537725393990875,-0.35377253939908715
2016-09-09,air_64a5d5c1381837af,1,0,0,0,0,0,0,1.3827314781696314,1.3903677453953298,0.0,-0.5429190844997178,1.247405281677071,1,46.0,1,1,0.9961161725583287,0.9961161725583291
2016-09-10,air_64a5d5c1381837af,0,0,1,0,0,0,0,1.315628791884219,1.278178191910625,0.0,0.16750172129462224,1.3418169698584503,1,64.0,1,1,1.5178382002785333,1.5178382002785338
2016-09-11,air_64a5d5c1381837af,0,0,0,1,0,0,0,1.036034265695002,0.8182010226233353,0.0,-1.2260160131481217,1.1634837810714014,1,41.0,1,1,-0.26260525408527785,-0.2626052540852775
2016-09-12,air_64a5d5c1381837af,0,1,0,0,0,0,0,1.1255045140755515,0.997704308198863,0.0,-0.9527772416887601,1.2264249065256538,1,34.0,1,1,-1.3037509746018094,-1.3037509746018092
2016-09-13,air_64a5d5c1381837af,0,0,0,0,0,1,0,0.8682775499814718,0.5152892282146324,0.0,-1.4446070303156107,1.0585819053143137,1,37.0,1,1,-0.7728356071860947,-0.7728356071860943
2016-09-14,air_64a5d5c1381837af,0,0,0,0,0,0,1,0.9018288931241779,0.7845441565779241,0.0,-1.1986921360021854,0.985150592284352,1,35.0,1,1,-0.36794560476299903,-0.3679456047629987
2016-09-15,air_64a5d5c1381837af,0,0,0,0,1,0,0,0.9912991415047274,0.7733252012294535,0.0,-1.4446070303156107,1.1949543437985273,1,26.0,1,1,-0.03507009662140009,-0.03507009662139977
2016-09-16,air_64a5d5c1381837af,1,0,0,0,0,0,0,0.9018288931241779,0.5713840049569848,0.0,-1.4446070303156107,1.1005426556171485,1,35.0,1,1,0.9264000132007096,0.92640001320071
2016-09-17,air_64a5d5c1381837af,0,0,1,0,0,0,0,1.170239638265826,1.1659886384259202,0.0,-0.3516519444781647,1.1110328431928576,1,52.0,1,1,1.400240063340132,1.4002400633401322
2016-09-18,air_64a5d5c1381837af,0,0,0,1,0,0,0,0.9801153604571586,0.8182010226233353,0.0,-1.4446070303156107,1.1634837810714014,1,48.0,1,1,0.19284811666312393,0.19284811666312426
2016-09-19,air_64a5d5c1381837af,0,1,0,0,0,0,0,0.6893370532203731,0.3470048979875753,1.0,-1.4446070303156107,0.8697585289515558,1,44.0,1,1,-1.3068154211669796,-1.3068154211669791
2016-09-20,air_64a5d5c1381837af,0,0,0,0,0,1,0,0.4544776512214307,0.0328741482304018,0.0,-1.4446070303156107,0.6914253401645069,1,41.0,1,1,-1.8028727089038847,-1.8028727089038845
2016-09-21,air_64a5d5c1381837af,0,0,0,0,0,0,1,0.5886830237922548,0.4143186300783983,0.0,-1.4172831531696748,0.7019155277402154,1,47.0,1,1,0.40582715294244387,0.4058271529424442
2016-09-22,air_64a5d5c1381837af,0,0,0,0,1,0,0,0.4992127754117052,0.1226257910181657,1.0,-1.4446070303156107,0.7438762780430507,1,40.0,1,1,-0.27677831944918946,-0.2767783194491891
2016-09-23,air_64a5d5c1381837af,1,0,0,0,0,0,0,0.6669694911252354,0.268472210548282,0.0,-1.4446070303156107,0.9012290916786821,1,40.0,1,1,0.21659757754319198,0.2165975775431923
2016-09-24,air_64a5d5c1381837af,0,0,1,0,0,0,0,0.7676235205533538,0.4479754961238098,0.0,-1.4446070303156107,0.9956407798600609,1,52.0,1,1,1.168108236028499,1.1681082360284993
2016-09-25,air_64a5d5c1381837af,0,0,0,1,0,0,0,0.9801153604571586,1.0425801295927448,0.0,-0.29700419018629237,0.9431898419815171,1,40.0,1,1,-0.3621997674533052,-0.36219976745330484
2016-09-26,air_64a5d5c1381837af,0,1,0,0,0,0,0,1.1590558572182577,1.1547696830774496,0.0,-0.4609474530619093,1.132013218344275,1,33.0,1,1,-1.0697038681869453,-1.069703868186945
2016-09-27,air_64a5d5c1381837af,0,0,0,0,0,1,0,1.2261585435036695,1.1659886384259202,0.0,-0.6795384702293986,1.2369150941013627,1,34.0,1,1,-0.4303837035283392,-0.43038370352833893
2016-09-28,air_64a5d5c1381837af,0,0,0,0,0,0,1,1.2597098866463756,1.2893971472590957,0.0,-0.7341862245212708,1.3208365947070329,1,38.0,1,1,-0.3124025107692915,-0.3124025107692912
2016-09-29,air_64a5d5c1381837af,0,0,0,0,1,0,0,1.0919531709328454,0.9416095314565106,0.0,-1.335311521731866,1.2159347189499452,1,22.0,1,1,-0.18790936905925737,-0.18790936905925706
2016-09-30,air_64a5d5c1381837af,1,0,0,0,0,0,0,0.7676235205533538,0.5152892282146324,0.0,-0.9527772416887601,0.9431898419815171,1,56.0,1,1,1.2382074512067645,1.2382074512067647
2016-10-01,air_64a5d5c1381837af,0,0,1,0,0,0,0,0.5998668048398236,0.24603429985134112,0.0,-1.4446070303156107,0.7858370283458855,1,60.0,1,1,1.2730655308855738,1.2730655308855743
2016-10-02,air_64a5d5c1381837af,0,0,0,1,0,0,0,0.9241964552193151,0.997704308198863,0.0,1.1784851756942596,0.7963272159215945,1,39.0,1,1,-0.419658140550244,-0.4196581405502437
2016-10-03,air_64a5d5c1381837af,0,1,0,0,0,0,0,0.8235424257911972,0.5938219156539257,0.0,-1.4446070303156107,0.9956407798600609,1,20.0,1,1,-1.528221685500517,-1.5282216855005168
2016-10-04,air_64a5d5c1381837af,0,0,0,0,0,1,0,1.170239638265826,1.3679298346983888,0.0,0.33144498417023904,0.9012290916786821,1,31.0,1,1,-0.665196921584496,-0.6651969215844956
2016-10-05,air_64a5d5c1381837af,0,0,0,0,0,0,1,0.9018288931241779,0.6947925137901603,0.0,-1.2533398902940576,0.9431898419815171,1,30.0,1,1,-0.8391042641578974,-0.8391042641578972
2016-10-06,air_64a5d5c1381837af,0,0,0,0,1,0,0,1.2373423245512383,1.278178191910625,0.0,0.7959508956511534,0.9746604047086435,1,36.0,1,1,-0.356070874322965,-0.3560708743229647
2016-10-07,air_64a5d5c1381837af,1,0,0,0,0,0,0,0.7005208342679415,0.5713840049569848,0.0,0.19482559844055827,0.806817403497303,1,44.0,1,1,0.8463413466856415,0.8463413466856419
2016-10-08,air_64a5d5c1381837af,0,0,1,0,0,0,0,0.46566143226899953,0.49285131751769157,0.0,-1.4172831531696748,0.6179940271345451,1,62.0,1,1,1.1037548581599275,1.103754858159928
2016-10-09,air_64a5d5c1381837af,0,0,0,1,0,0,0,0.8123586447436284,0.6723546030932194,0.0,-1.3626353988778024,0.7543664656187592,1,50.0,1,1,0.3702029616223418,0.3702029616223421
2016-10-10,air_64a5d5c1381837af,0,1,0,0,0,0,0,0.3538236217933127,-0.03443958386042082,1.0,-1.3899592760237385,0.6075038395588366,1,40.0,1,1,-0.765940602414462,-0.7659406024144617
2016-10-11,air_64a5d5c1381837af,0,0,0,0,0,1,0,0.2531695923651943,0.021655192881931566,0.0,-1.30798764458593,0.5026019638017489,1,32.0,1,1,-1.1658508791691562,-1.165850879169156
2016-10-12,air_64a5d5c1381837af,0,0,0,0,0,0,1,0.28672093550790045,0.42553758542686854,0.0,0.6866553870674089,0.24034727440902973,1,26.0,1,1,-0.4411092665064345,-0.44110926650643417
2016-10-13,air_64a5d5c1381837af,0,0,0,0,1,0,0,0.1636993439846448,-0.1802860033905371,0.0,-1.4446070303156107,0.4606412134989138,1,42.0,1,1,-0.40625118682762495,-0.4062511868276246
2016-10-14,air_64a5d5c1381837af,1,0,0,0,0,0,0,0.018310190366252085,-0.06809644990583233,0.0,-0.3516519444781647,0.07250427319768928,1,50.0,1,1,1.0064586797157777,1.0064586797157782
2016-10-15,air_64a5d5c1381837af,0,0,1,0,0,0,0,0.08541287665166412,0.3470048979875753,0.0,1.3424284385698764,-0.11631910316506842,1,54.0,1,1,1.4802987298552,1.4802987298552004
2016-10-16,air_64a5d5c1381837af,0,0,0,1,0,0,0,0.20843446817491978,0.43675654077533915,0.0,0.11285396700274988,-0.0009270398322720175,1,52.0,1,1,-0.4526009411258223,-0.45260094112582194
2016-10-17,air_64a5d5c1381837af,0,1,0,0,0,0,0,0.26435337341276316,-0.07931540525430297,0.0,-1.4446070303156107,0.4816215886503313,1,34.0,1,1,-1.3910877017091565,-1.391087701709156
2016-10-18,air_64a5d5c1381837af,0,0,0,0,0,1,0,0.7005208342679415,0.7621062458809829,0.0,0.6320076327755366,0.6599547774373804,1,21.0,1,1,-0.5744126920913326,-0.5744126920913323
2016-10-19,air_64a5d5c1381837af,0,0,0,0,0,0,1,0.6669694911252354,0.5489460942600439,0.0,-0.18770868160254792,0.764856653194468,1,44.0,1,1,-0.43498037337609435,-0.434980373376094
2016-10-20,air_64a5d5c1381837af,0,0,0,0,1,0,0,0.7788073016009223,0.9864853528503924,0.0,1.2877806842780044,0.5865234644074191,1,40.0,1,1,-0.21050966247738664,-0.21050966247738634
2016-10-21,air_64a5d5c1381837af,1,0,0,0,0,0,0,0.3650074028408812,0.24603429985134112,0.0,0.0035584584190051787,0.45015102592320505,1,46.0,1,1,1.0302081405958459,1.030208140595846
2016-10-22,air_64a5d5c1381837af,0,0,1,0,0,0,0,0.1301480008419391,-0.21394286943594862,0.0,-1.4446070303156107,0.3347589625904085,1,55.0,1,1,1.5875543596361525,1.5875543596361528
2016-10-23,air_64a5d5c1381837af,0,0,0,1,0,0,0,0.3202722786506066,0.29091012124522286,0.0,-0.07841317301880323,0.3347589625904085,1,46.0,1,1,-0.18139742010827098,-0.18139742010827065
2016-10-24,air_64a5d5c1381837af,0,1,0,0,0,0,0,-0.01524115277645384,-0.0568774945573617,0.0,0.9325702813808342,0.009563147743436713,1,30.0,1,1,-1.2217770289835101,-1.2217770289835097
2016-10-25,air_64a5d5c1381837af,0,0,0,0,0,1,0,-0.28365189791810225,-0.3822271996630058,0.0,-0.8161578559590793,-0.27367191680069997,1,29.0,1,1,-0.5368732216679992,-0.5368732216679989
2016-10-26,air_64a5d5c1381837af,0,0,0,0,0,0,1,0.476845213316568,0.7733252012294535,0.0,1.2331329299861322,0.12495521107623311,1,46.0,1,1,-0.13811211237524373,-0.1381121123752434
2016-10-27,air_64a5d5c1381837af,0,0,0,0,1,0,0,0.42092630807872455,0.3245669872906344,0.0,0.7139792642133452,0.1564257738033595,1,48.0,1,1,-0.1243221028319784,-0.12432210283197809
2016-10-28,air_64a5d5c1381837af,1,0,0,0,0,0,0,-0.40667348944135767,-0.6402631726778266,0.0,-1.4446070303156107,-0.1477896658921948,1,47.0,1,1,0.9306136272278185,0.9306136272278188
2016-10-29,air_64a5d5c1381837af,0,0,1,0,0,0,0,0.10778043874680161,0.268472210548282,0.0,-1.144044381710313,-0.0009270398322720175,1,47.0,1,1,1.7721872651876491,1.7721872651876496
2016-10-30,air_64a5d5c1381837af,0,0,0,1,0,0,0,-0.40667348944135767,-0.696357949420179,0.0,-1.4446070303156107,-0.1477896658921948,1,44.0,1,1,-0.09674208374544777,-0.09674208374544745
2016-10-31,air_64a5d5c1381837af,0,1,0,0,0,0,0,-0.17181408744241541,-0.1690670480420665,0.0,-0.48827133020784547,-0.23171116649786483,1,32.0,1,1,-1.0490188538720473,-1.049018853872047
2016-11-01,air_64a5d5c1381837af,0,0,0,0,0,1,0,-0.1941816495375529,-0.3036945122237125,0.0,-0.5155952073537816,0.04103371047056309,1,35.0,1,1,-0.7601947651047681,-0.7601947651047678
2016-11-02,air_64a5d5c1381837af,0,0,0,0,0,0,1,-0.47377617572676994,-0.8758612349957067,0.0,-1.4446070303156107,-0.24220135407357374,1,37.0,1,1,0.41348826935536903,0.41348826935536936
2016-11-03,air_64a5d5c1381837af,0,0,0,0,1,0,0,-0.21654921163269017,0.010436237533460927,1.0,0.9872180356727067,-0.27367191680069997,1,46.0,1,1,-0.0592026133221144,-0.05920261332211408
2016-11-04,air_64a5d5c1381837af,1,0,0,0,0,0,0,-0.1941816495375529,-0.11297227129971409,0.0,1.069189667110515,-0.27367191680069997,1,42.0,1,1,0.07180247733890613,0.07180247733890645
2016-11-05,air_64a5d5c1381837af,0,0,1,0,0,0,0,-0.09352762010943473,0.10018788032122483,0.0,0.44074049275398375,-0.06386816528652459,1,52.0,1,1,1.2922183219178869,1.292218321917887
2016-11-06,air_64a5d5c1381837af,0,0,0,1,0,0,0,-0.04879249591915996,0.0328741482304018,0.0,1.1238374214023874,-0.23171116649786483,1,34.0,1,1,-0.5073779234782373,-0.507377923478237
2016-11-07,air_64a5d5c1381837af,0,1,0,0,0,0,0,-0.48495995677433856,-0.6290442173293562,0.0,0.41341661560804743,-0.4939658558905841,1,22.0,1,1,-1.2934084674443604,-1.2934084674443602
2016-11-08,air_64a5d5c1381837af,0,0,0,0,0,1,0,-0.675084234583006,-0.8870801903441773,0.0,-1.144044381710313,-0.6618088571019244,1,19.0,1,1,-1.1099247293548025,-1.1099247293548022
2016-11-09,air_64a5d5c1381837af,0,0,0,0,0,0,1,-0.5185112999170445,-0.6514821280262971,0.0,0.304121107024303,-0.36808360498207887,1,32.0,1,1,-0.7981172913487478,-0.7981172913487474
2016-11-10,air_64a5d5c1381837af,0,0,0,0,1,0,0,-0.6191653293451627,-0.8870801903441773,0.0,-1.335311521731866,-0.36808360498207887,1,26.0,1,1,-0.5303612727170128,-0.5303612727170125
2016-11-11,air_64a5d5c1381837af,1,0,0,0,0,0,0,-0.675084234583006,-0.9095181010411182,0.0,-1.4446070303156107,-0.588377544071963,1,44.0,1,1,0.4284274463605731,0.42842744636057345
2016-11-12,air_64a5d5c1381837af,0,0,1,0,0,0,0,-0.17181408744241541,-0.0007827178150093105,0.0,0.9052464042348981,-0.179260228619321,1,55.0,1,1,1.835391475594282,1.8353914755942824
2016-11-13,air_64a5d5c1381837af,0,0,0,1,0,0,0,-0.18299786848998406,0.021655192881931566,0.0,0.8232747727970899,-0.3051424795278263,1,38.0,1,1,-0.36986088386623034,-0.36986088386623
2016-11-14,air_64a5d5c1381837af,0,1,0,0,0,0,0,-0.12707896325214066,-0.33735137826912365,0.0,-1.3899592760237385,0.062014085621980554,1,44.0,1,1,-1.4048777112524218,-1.4048777112524216
2016-11-15,air_64a5d5c1381837af,0,0,0,0,0,1,0,0.018310190366252085,-0.012001673163479947,0.0,-1.0074249959806323,0.14593558622765077,1,33.0,1,1,-0.8984779163580676,-0.8984779163580673
2016-11-16,air_64a5d5c1381837af,0,0,0,0,0,0,1,-0.3060194600132397,-0.5392925745415923,0.0,-1.3899592760237385,-0.04288779013510713,1,43.0,1,1,-0.31048723166606024,-0.3104872316660599
2016-11-17,air_64a5d5c1381837af,0,0,0,0,1,0,0,-0.3172032410608083,-0.202723914087478,0.0,0.7139792642133452,-0.4939658558905841,1,41.0,1,1,-0.2603069191614003,-0.2603069191614
2016-11-18,air_64a5d5c1381837af,1,0,0,0,0,0,0,-0.4961437378219072,-0.35978928896606494,0.0,0.877922527088962,-0.6198481067990893,1,43.0,1,1,1.0459134292423424,1.0459134292423427
2016-11-19,air_64a5d5c1381837af,0,0,1,0,0,0,0,-0.6191653293451627,-0.8982991456926477,0.0,-1.4446070303156107,-0.34710322983066133,1,52.0,1,1,1.557292949805098,1.5572929498050982
2016-11-20,air_64a5d5c1381837af,0,0,0,1,0,0,0,-0.22773299268025882,0.11140683566969546,0.0,-0.4062996987700371,-0.34710322983066133,1,43.0,1,1,-0.11627793059840696,-0.11627793059840665
2016-11-21,air_64a5d5c1381837af,0,1,0,0,0,0,0,-0.35075458420351424,-0.6178252619808858,0.0,-1.4446070303156107,-0.12680929074077715,1,26.0,1,1,-1.3006865280366393,-1.300686528036639
2016-11-22,air_64a5d5c1381837af,0,0,0,0,0,1,0,-0.14944652534727812,0.055312058927343075,0.0,0.4680643698999198,-0.12680929074077715,1,55.0,1,1,0.7023123581226483,0.7023123581226486
2016-11-23,air_64a5d5c1381837af,0,0,0,0,0,0,1,-0.4514086136316324,-0.6178252619808858,1.0,-1.4172831531696748,-0.3366130422549526,1,37.0,1,1,-0.17986519682568594,-0.17986519682568564
2016-11-24,air_64a5d5c1381837af,0,0,0,0,1,0,0,-1.4243975647701077,-1.3246194489345258,0.0,-1.4446070303156107,-1.1128869228574014,1,25.0,1,1,-1.1183519574090202,-1.11835195740902
2016-11-25,air_64a5d5c1381837af,1,0,0,0,0,0,0,-1.2454570680090087,-1.0778024312681753,0.0,0.9872180356727067,-1.270239736493033,1,38.0,1,1,0.909162501271628,0.9091625012716283
2016-11-26,air_64a5d5c1381837af,0,0,1,0,0,0,0,-0.8763922934392424,-0.7973285475564134,0.0,0.4680643698999198,-1.0394556098274401,1,57.0,1,1,1.8802090066098942,1.8802090066098947
2016-11-27,air_64a5d5c1381837af,0,0,0,1,0,0,0,-0.5520626430597506,-0.7412337708140609,0.0,-1.1713682588562493,-0.34710322983066133,1,32.0,1,1,-0.48784207662527806,-0.48784207662527773
2016-11-28,air_64a5d5c1381837af,0,1,0,0,0,0,0,-0.4514086136316324,-0.6627010833747677,0.0,-0.4336235759159731,-0.24220135407357374,1,32.0,1,1,-1.2539537179177958,-1.2539537179177955
2016-11-29,air_64a5d5c1381837af,0,0,0,0,0,1,0,-0.5520626430597506,-0.6402631726778266,0.0,0.44074049275398375,-0.39955416770920515,1,42.0,1,1,-0.594331594764938,-0.5943315947649377
2016-11-30,air_64a5d5c1381837af,0,0,0,0,0,0,1,-0.7645544829635555,-0.9992697438288821,0.0,-0.07841317301880323,-0.8296518583132647,1,33.0,1,1,-0.3499419811926249,-0.34994198119262454
2016-12-01,air_64a5d5c1381837af,0,0,0,0,1,0,0,-0.5856139862024567,-0.49441675314771055,0.0,-0.3516519444781647,-0.5778873564962542,1,37.0,1,1,-0.45719761097357736,-0.45719761097357703
2016-12-02,air_64a5d5c1381837af,1,0,0,0,0,0,0,-0.4178572704889265,-0.4383219764053582,0.0,0.8232747727970899,-0.35759341740637013,1,48.0,1,1,1.1788337990065942,1.1788337990065947
