visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-09-02,air_0585011fa179bcce,1,0,0,0,0,0,0,0.653883692613564,0.296240649132536,0.0,-1.401157354550618,0.8814521777512875,1,6.0,1,1,0.6422959223038198,0.6422959223038198
2016-09-03,air_0585011fa179bcce,0,0,1,0,0,0,0,0.8701342945067436,0.6925386907059883,0.0,-1.401157354550618,0.8814521777512875,1,6.0,1,1,1.2471139659593427,1.2471139659593427
2016-09-05,air_0585011fa179bcce,0,1,0,0,0,0,0,0.9611871795143984,0.9457291061556935,0.0,-0.26062260942837073,0.9806210817273237,1,6.0,1,1,-1.3754421221833308,-1.3754421221833308
2016-09-06,air_0585011fa179bcce,0,0,0,0,0,1,0,0.9953320113922689,1.011778779751269,0.0,0.48205117809309256,1.057752451486463,1,2.0,1,1,-0.6463304856895091,-0.6463304856895091
2016-09-07,air_0585011fa179bcce,0,0,0,0,0,0,1,0.9384239582624847,0.8906877114927141,0.0,-1.0828685884699907,0.7492269724499053,1,9.0,1,1,-0.5460437550193552,-0.5460437550193552
2016-09-08,air_0585011fa179bcce,0,0,0,0,1,0,0,0.7335549669952618,0.71455524857118,0.0,1.3042971571347126,0.6390393013654204,1,2.0,1,1,-0.3930968105610124,-0.3930968105610124
2016-09-09,air_0585011fa179bcce,1,0,0,0,0,0,0,0.8587526838807871,0.9016959904253101,0.0,1.2777730932946605,0.7822832737752509,1,4.0,1,1,0.9714222584800006,0.9714222584800006
2016-09-10,air_0585011fa179bcce,0,0,1,0,0,0,0,0.8928975157586576,0.8686711536275223,0.0,0.004618028972151896,0.7933020408836995,1,7.0,1,1,1.4987988112705397,1.4987988112705397
2016-09-11,air_0585011fa179bcce,0,0,0,1,0,0,0,0.9498055688884417,0.8906877114927141,0.0,0.2698586673726745,0.9255272461850812,1,3.0,1,1,-0.3009414364316818,-0.3009414364316818
2016-09-13,air_0585011fa179bcce,0,0,0,0,0,1,0,0.7335549669952618,0.6925386907059883,0.0,0.2698586673726745,0.7712645066668026,1,2.0,1,1,-0.8167017655924733,-0.8167017655924733
2016-09-14,air_0585011fa179bcce,0,0,0,0,0,0,1,0.7563181882471753,0.5494310645822417,0.0,-1.3481092268705135,0.9255272461850812,1,5.0,1,1,-0.4074234863710344,-0.4074234863710344
2016-09-15,air_0585011fa179bcce,0,0,0,0,1,0,0,0.8246078520029164,0.7916132010993512,0.0,-0.04843009870795267,0.9034897119681844,1,4.0,1,1,-0.07094020856268017,-0.07094020856268017
2016-09-16,air_0585011fa179bcce,1,0,0,0,0,0,0,0.9042791263846142,0.8796794325601184,0.0,0.0311420928122043,0.9365460132935299,1,4.0,1,1,0.9009505017928654,0.9009505017928654
2016-09-17,air_0585011fa179bcce,0,0,1,0,0,0,0,1.0863848963999236,1.1769029637402073,0.0,0.0311420928122043,1.07978998570336,1,7.0,1,1,1.3799261227927897,1.3799261227927897
2016-09-18,air_0585011fa179bcce,0,0,0,1,0,0,0,0.7335549669952618,0.5053979488518578,0.0,-1.401157354550618,0.9365460132935299,1,3.0,1,1,0.15944822676064638,0.15944822676064638
2016-09-19,air_0585011fa179bcce,0,1,0,0,0,0,0,0.5628308076059093,0.3072489280651321,1.0,-1.401157354550618,0.672095602690766,1,1.0,1,1,-1.35646895692141,-1.35646895692141
2016-09-20,air_0585011fa179bcce,0,0,0,0,0,1,0,0.4034882588425139,0.04305023368283043,0.0,-1.401157354550618,0.5949642329316267,1,4.0,1,1,-1.8579026102721794,-1.8579026102721794
2016-09-21,air_0585011fa179bcce,0,0,0,0,0,0,1,0.5286859757280388,0.49438966991926214,0.0,-0.4462910563087365,0.5398703973893842,1,6.0,1,1,0.3747355713653011,0.3747355713653011
2016-09-22,air_0585011fa179bcce,0,0,0,0,1,0,0,0.5059227544761252,0.3292654859303238,1.0,-1.401157354550618,0.5508891644978329,1,5.0,1,1,-0.31526811224170376,-0.31526811224170376
2016-09-23,air_0585011fa179bcce,1,0,0,0,0,0,0,0.642502081987607,0.6374972960430089,0.0,0.5881474334533017,0.6831143697992147,1,3.0,1,1,0.18345508892879134,0.18345508892879134
2016-09-24,air_0585011fa179bcce,0,0,1,0,0,0,0,0.7107917457433481,0.71455524857118,0.0,0.9064361995339287,0.7271894382330084,1,4.0,1,1,1.145278405471889,1.145278405471889
2016-09-25,air_0585011fa179bcce,0,0,0,1,0,0,0,0.7790814094990893,0.6815304117733922,0.0,-1.1359167161500954,0.7712645066668026,1,4.0,1,1,-0.40161537455616064,-0.40161537455616064
2016-09-26,air_0585011fa179bcce,0,1,0,0,0,0,0,1.06362167514801,1.0668201744142485,0.0,0.37595492273288367,0.969602314618875,1,2.0,1,1,-1.1167875426942853,-1.1167875426942853
2016-09-27,air_0585011fa179bcce,0,0,0,0,0,1,0,1.0750032857739666,1.110853290144632,0.0,0.6411955611334063,0.9806210817273237,1,3.0,1,1,-0.4705383014259961,-0.4705383014259961
2016-09-28,air_0585011fa179bcce,0,0,0,0,0,0,1,0.7676997988731323,0.37329860166070716,0.0,-1.401157354550618,0.9475647804019781,1,4.0,1,1,-0.3512784054939212,-0.3512784054939212
2016-09-29,air_0585011fa179bcce,0,0,0,0,1,0,0,0.4945411438501686,0.19716613873917316,0.0,-1.401157354550618,0.672095602690766,1,5.0,1,1,-0.22543598283832267,-0.22543598283832267
2016-09-30,air_0585011fa179bcce,1,0,0,0,0,0,0,0.5855940288578229,0.5604393435148373,0.0,-1.2950610991904088,0.6610768355823178,1,4.0,1,1,1.216137369613349,1.216137369613349
2016-10-01,air_0585011fa179bcce,0,0,1,0,0,0,0,0.6880285244914346,0.71455524857118,0.0,-0.6850076308692068,0.8153395751005964,1,7.0,1,1,1.2513732479569168,1.2513732479569168
2016-10-03,air_0585011fa179bcce,0,1,0,0,0,0,0,1.0180952326441826,1.1548864058750152,0.0,-0.1545263540681616,1.0136773830526693,1,2.0,1,1,-1.5802748655212127,-1.5802748655212127
2016-10-04,air_0585011fa179bcce,0,0,0,0,0,1,0,0.9953320113922689,0.8136297589645429,0.0,-1.1359167161500954,1.0908087528118084,1,2.0,1,1,-0.7078964709271712,-0.7078964709271712
2016-10-05,air_0585011fa179bcce,0,0,0,0,0,0,1,0.9156607370105712,0.8466545957623306,0.0,-0.4462910563087365,0.8814521777512875,1,3.0,1,1,-0.8836886551906843,-0.8836886551906843
2016-10-06,air_0585011fa179bcce,0,0,0,0,1,0,0,0.653883692613564,0.6154807381778168,0.0,0.7207677526535631,0.6941331369076629,1,3.0,1,1,-0.39542005528696195,-0.39542005528696195
2016-10-07,air_0585011fa179bcce,1,0,0,0,0,0,0,0.6311204713616505,0.6154807381778168,0.0,-0.7380557585493114,0.6280205342569722,1,3.0,1,1,0.8200241438389575,0.8200241438389575
2016-10-08,air_0585011fa179bcce,0,0,1,0,0,0,0,0.6880285244914346,0.6044724592452211,0.0,-1.3215851630304611,0.6059830000400753,1,8.0,1,1,1.0802275531453027,1.0802275531453027
2016-10-09,air_0585011fa179bcce,0,0,0,1,0,0,0,0.26690893133103205,0.25220753340215263,0.0,0.45552711425304043,0.33051382232886317,1,4.0,1,1,0.33872527811308367,0.33872527811308367
2016-10-10,air_0585011fa179bcce,0,1,0,0,0,0,0,0.15309282507146374,0.2081744176717688,1.0,1.4103934124949218,0.09911971305144486,1,5.0,1,1,-0.8097320314146248,-0.8097320314146248
2016-10-11,air_0585011fa179bcce,0,0,0,0,0,1,0,0.14171121444550677,0.17514958087398105,0.0,-0.7645798223893637,0.14319478148523865,1,3.0,1,1,-1.2139766137298398,-1.2139766137298398
2016-10-12,air_0585011fa179bcce,0,0,0,0,0,0,1,0.24414571007911806,0.2632158123347483,0.0,-0.07495416254800484,0.25338245256972347,1,4.0,1,1,-0.48138011014709386,-0.48138011014709386
2016-10-13,air_0585011fa179bcce,0,0,0,0,1,0,0,0.14171121444550677,-0.12207395030610795,0.0,-1.401157354550618,0.3084762881119659,1,2.0,1,1,-0.44614423180352625,-0.44614423180352625
2016-10-14,air_0585011fa179bcce,1,0,0,0,0,0,0,0.18723765694933392,0.25220753340215263,0.0,-0.36671886478857973,0.2093073841359297,1,1.0,1,1,0.9818768597467734,0.9818768597467734
2016-10-16,air_0585011fa179bcce,0,0,0,1,0,0,0,0.1758560463233773,0.04305023368283043,0.0,-1.401157354550618,0.1872698499190328,1,6.0,1,1,-0.49299633377684143,-0.49299633377684143
2016-10-17,air_0585011fa179bcce,0,1,0,0,0,0,0,0.4831595332242116,0.49438966991926214,0.0,-0.1280022902281094,0.5288516302809356,1,1.0,1,1,-1.441654596872892,-1.441654596872892
2016-10-18,air_0585011fa179bcce,0,0,0,0,0,1,0,0.4945411438501686,0.5053979488518578,0.0,0.7207677526535631,0.5288516302809356,1,2.0,1,1,-0.6161283042521655,-0.6161283042521655
2016-10-19,air_0585011fa179bcce,0,0,0,0,0,0,1,0.4034882588425139,0.1861578598065771,0.0,-1.401157354550618,0.6059830000400753,1,3.0,1,1,-0.47518479087789517,-0.47518479087789517
2016-10-20,air_0585011fa179bcce,0,0,0,0,1,0,0,0.33519859508677274,0.2742240912673443,0.0,-0.4993391839888411,0.33051382232886317,1,3.0,1,1,-0.24828122264349287,-0.24828122264349287
2016-10-21,air_0585011fa179bcce,1,0,0,0,0,0,0,0.1758560463233773,-0.1110656713735119,0.0,-1.401157354550618,0.374588890762657,1,4.0,1,1,1.0058837219149184,1.0058837219149184
2016-10-22,air_0585011fa179bcce,0,0,1,0,0,0,0,0.09618477194167961,-0.18812362390168308,0.0,-1.401157354550618,0.2754199867866208,1,2.0,1,1,1.5692705679576748,1.5692705679576748
2016-10-23,air_0585011fa179bcce,0,0,0,1,0,0,0,0.14171121444550677,0.032041954750234775,0.0,-1.2950610991904088,0.31949505522041455,1,4.0,1,1,-0.21885345611479906,-0.21885345611479906
2016-10-24,air_0585011fa179bcce,0,1,0,0,0,0,0,0.03927671881189546,0.13111646514359765,0.0,1.3573452848148175,0.07708217883454796,1,3.0,1,1,-1.2705089020612779,-1.2705089020612779
2016-10-26,air_0585011fa179bcce,0,0,0,0,0,0,1,0.34658020571272974,0.2742240912673443,0.0,-1.0828685884699907,0.3856076578711056,1,5.0,1,1,-0.17509901377608325,-0.17509901377608325
2016-10-27,air_0585011fa179bcce,0,0,0,0,1,0,0,0.23276409945316148,0.17514958087398105,0.0,-0.2871466732684229,0.2093073841359297,1,8.0,1,1,-0.16115954542038619,-0.16115954542038619
2016-10-28,air_0585011fa179bcce,1,0,0,0,0,0,0,0.19861926757529091,0.25220753340215263,0.0,-1.3481092268705135,0.23134491835282658,1,5.0,1,1,0.9052097837904396,0.9052097837904396
2016-10-29,air_0585011fa179bcce,0,0,1,0,0,0,0,0.03927671881189546,-0.034007718845340734,0.0,0.6942436888135108,0.0881009459429964,1,4.0,1,1,1.7559045609422856,1.7559045609422856
2016-10-30,air_0585011fa179bcce,0,0,0,1,0,0,0,-0.15421066182937093,-0.10005739244091624,0.0,0.3229067950527791,-0.13227439622597328,1,2.0,1,1,-0.13328060870899205,-0.13328060870899205
2016-10-31,air_0585011fa179bcce,0,1,0,0,0,0,0,-0.3021715999668096,-0.4743388761491764,0.0,-1.401157354550618,-0.14329316333442174,1,2.0,1,1,-1.0958783401607397,-1.0958783401607397
2016-11-02,air_0585011fa179bcce,0,0,0,0,0,0,1,-0.6208566974936006,-0.5403885497447519,0.0,0.42900305041298825,-0.6060813818892582,1,6.0,1,1,0.38247972045179945,0.38247972045179945
2016-11-03,air_0585011fa179bcce,0,0,0,0,1,0,0,-0.4956589806080756,-0.430305760418793,1.0,0.9594843272140335,-0.5950626147808098,1,6.0,1,1,-0.09533427818515004,-0.09533427818515004
2016-11-04,air_0585011fa179bcce,1,0,0,0,0,0,0,-0.46151414873020524,-0.30921469216023806,0.0,1.118628710254347,-0.5950626147808098,1,3.0,1,1,0.037090671193972115,0.037090671193972115
2016-11-05,air_0585011fa179bcce,0,0,1,0,0,0,0,-0.21111871495915507,0.05405851261542648,0.0,0.8268640080137721,-0.4738561765878763,1,5.0,1,1,1.2707336206731628,1.2707336206731628
2016-11-06,air_0585011fa179bcce,0,0,0,1,0,0,0,-0.14282905120341394,0.04305023368283043,0.0,0.45552711425304043,-0.20940576598511282,1,3.0,1,1,-0.5483669997453048,-0.5483669997453048
2016-11-07,air_0585011fa179bcce,0,1,0,0,0,0,0,-0.42736931685233465,-0.2871981342950463,0.0,1.1716768379344513,-0.4077435739371854,1,2.0,1,1,-1.3429166960200376,-1.3429166960200376
2016-11-08,air_0585011fa179bcce,0,0,0,0,0,1,0,-0.4159877062263779,-0.6724878969359025,0.0,-1.401157354550618,-0.34163097128649456,1,3.0,1,1,-1.1574443253984017,-1.1574443253984017
2016-11-10,air_0585011fa179bcce,0,0,0,0,1,0,0,-0.7232911931272121,-0.9807197070485875,0.0,-1.401157354550618,-0.5289500121301187,1,2.0,1,1,-0.5715994470047999,-0.5715994470047999
2016-11-11,air_0585011fa179bcce,1,0,0,0,0,0,0,-0.3704612637225505,-0.33123125002542975,0.0,0.1372383481724132,-0.38570603972028855,1,4.0,1,1,0.3975808111704713,0.3975808111704713
2016-11-12,air_0585011fa179bcce,0,0,1,0,0,0,0,-0.4387509274782915,-0.2871981342950463,0.0,0.1372383481724132,-0.5620063134554643,1,5.0,1,1,1.8197937909058972,1.8197937909058972
2016-11-13,air_0585011fa179bcce,0,0,0,1,0,0,0,-0.12006582995150038,0.032041954750234775,0.0,0.08419022049230863,-0.4077435739371854,1,3.0,1,1,-0.409359523642659,-0.409359523642659
2016-11-14,air_0585011fa179bcce,0,1,0,0,0,0,0,-0.05177616619575924,-0.24316501856466252,0.0,-1.401157354550618,0.06606341172609932,1,2.0,1,1,-1.455594065228589,-1.455594065228589
2016-11-15,air_0585011fa179bcce,0,0,0,0,0,1,0,-0.040394555569802655,-0.18812362390168308,0.0,-1.0828685884699907,-0.08819932779217932,1,2.0,1,1,-0.9437058106110466,-0.9437058106110466
2016-11-16,air_0585011fa179bcce,0,0,0,0,0,0,1,-0.4159877062263779,-0.35324780789062143,0.0,1.0655805825742426,-0.4738561765878763,1,5.0,1,1,-0.34934236822229664,-0.34934236822229664
2016-11-17,air_0585011fa179bcce,0,0,0,0,1,0,0,-0.42736931685233465,-0.2541732974972586,0.0,0.004618028972151896,-0.6171001489977067,1,2.0,1,1,-0.2986181917057323,-0.2986181917057323
2016-11-18,air_0585011fa179bcce,1,0,0,0,0,0,0,-0.3021715999668096,-0.1771153449690874,0.0,-0.6584835670291547,-0.4958937108047734,1,2.0,1,1,1.02175922754224,1.02175922754224
2016-11-19,air_0585011fa179bcce,0,0,1,0,0,0,0,0.21000087820124788,0.032041954750234775,0.0,-1.2420129715103045,0.23134491835282658,1,2.0,1,1,1.5386811790660064,1.5386811790660064
2016-11-20,air_0585011fa179bcce,0,0,0,1,0,0,0,0.0051318869340248995,-0.07804083457572415,0.0,-1.1359167161500954,-0.04412425935838553,1,5.0,1,1,-0.1530281888795629,-0.1530281888795629
2016-11-21,air_0585011fa179bcce,0,1,0,0,0,0,0,-0.1769738830812845,-0.29820641322764196,0.0,-1.2154889076702522,-0.1873682317682157,1,1.0,1,1,-1.350273637652211,-1.350273637652211
