visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Creative cuisine,Tōkyō-to Shinjuku-ku Kabukichō,total_area_visitors,total_genre_visitors
2016-02-03,air_457efe8c3a30ea17,0,0,0,0,0,0,1,-1.245536882640255,-1.2722747861794577,0.0,0.4721211033219241,-1.1611445107007328,1,2.0,1,1,-1.206896234624647,-1.2068962346246468
2016-02-04,air_457efe8c3a30ea17,0,0,0,0,1,0,0,-1.2330226015549424,-1.2349917423481962,0.0,0.17050450804901385,-1.2091164148635318,1,11.0,1,1,-1.1692422397531321,-1.169242239753132
2016-02-05,air_457efe8c3a30ea17,1,0,0,0,0,0,0,-0.9326798555074316,-0.7627398538188851,0.0,0.9496807125040323,-1.2690812950670307,1,14.0,1,1,-0.7952464798806532,-0.7952464798806531
2016-02-07,air_457efe8c3a30ea17,0,0,0,1,0,0,0,-1.245536882640255,-1.2474194236252831,0.0,0.9245459962312899,-1.1611445107007328,1,2.0,1,1,-1.1827264406192826,-1.1827264406192826
2016-02-08,air_457efe8c3a30ea17,0,1,0,0,0,0,0,-1.3206225691521327,-1.2598471049023703,0.0,0.06996564295804361,-1.1851304627821322,1,6.0,1,1,-1.3783745626205999,-1.3783745626205997
2016-02-09,air_457efe8c3a30ea17,0,0,0,0,0,1,0,-1.045308385275248,-0.5887523159396655,0.0,0.8491418474130621,-1.2690812950670307,1,2.0,1,1,-1.1605919976880543,-1.160591997688054
2016-02-10,air_457efe8c3a30ea17,0,0,0,0,0,0,1,-1.1203940717871257,-1.0734318857460634,0.0,1.1758931589587152,-1.149151534660033,1,1.0,1,1,-0.8367167580161731,-0.8367167580161728
2016-02-11,air_457efe8c3a30ea17,0,0,0,0,1,0,0,-1.1203940717871257,-0.9864381168064535,1.0,1.1758931589587152,-1.1371585586193333,1,31.0,1,1,-0.9099893966850668,-0.9099893966850666
2016-02-12,air_457efe8c3a30ea17,1,0,0,0,0,0,0,-0.9702226987633704,-0.9367273916981049,0.0,-0.709210561496975,-1.1611445107007328,1,10.0,1,1,-0.8537628232620615,-0.8537628232620613
2016-02-13,air_457efe8c3a30ea17,0,0,1,0,0,0,0,-0.11925158496209022,0.2936130547335209,0.0,-0.15624680349663927,-0.34562213993314866,1,2.0,1,1,-0.6639663355988852,-0.6639663355988851
2016-02-14,air_457efe8c3a30ea17,0,0,0,1,0,0,0,0.44389106387699223,0.44274523005856636,0.0,-0.20651623604212418,0.4699002308344351,1,4.0,1,1,-1.2002813436337052,-1.200281343633705
2016-02-15,air_457efe8c3a30ea17,0,1,0,0,0,0,0,-0.857594168995554,-0.48933086572296836,0.0,-1.2119048869518256,-0.9572639180088367,1,5.0,1,1,-1.3819364270003376,-1.3819364270003376
2016-02-16,air_457efe8c3a30ea17,0,0,0,0,0,1,0,-1.1704511961283774,-1.1728533359627604,0.0,1.0502195775950025,-1.197123438822832,1,6.0,1,1,-1.2213981110278656,-1.2213981110278653
2016-02-17,air_457efe8c3a30ea17,0,0,0,0,0,0,1,-1.0953655096165,-0.750312172541798,0.0,0.8240071311403196,-1.1851304627821322,1,5.0,1,1,-1.0524639718745825,-1.0524639718745825
2016-02-18,air_457efe8c3a30ea17,0,0,0,0,1,0,0,-1.0953655096165,-1.0858595670231506,0.0,0.39671695450369654,-1.2091164148635318,1,14.0,1,1,-1.0621318894767282,-1.0621318894767282
2016-02-19,air_457efe8c3a30ea17,1,0,0,0,0,0,0,-0.6573656716305469,-0.3650540529520971,0.0,1.02508486132226,-1.0532077263344348,1,11.0,1,1,-0.7430906086059198,-0.7430906086059197
2016-02-20,air_457efe8c3a30ea17,0,0,1,0,0,0,0,-0.8701084500808669,-1.023721160637715,0.0,-1.1616354544063408,-0.5614957086657445,1,7.0,1,1,-0.7771827390976968,-0.7771827390976966
2016-02-22,air_457efe8c3a30ea17,0,1,0,0,0,0,0,-1.0327941041899351,-1.1977086985169347,0.0,-1.1867701706790832,-0.7533833253169406,1,3.0,1,1,-1.368961063902721,-1.368961063902721
2016-02-23,air_457efe8c3a30ea17,0,0,0,0,0,1,0,-1.0327941041899351,-1.1728533359627604,0.0,-1.2873090357700534,-0.7533833253169406,1,9.0,1,1,-1.1527050122757776,-1.1527050122757774
2016-02-24,air_457efe8c3a30ea17,0,0,0,0,0,0,1,-1.1454226339577516,-1.4586900053357645,0.0,-1.2873090357700534,-1.041214750293735,1,9.0,1,1,-1.108690545297588,-1.1086905452975877
2016-02-25,air_457efe8c3a30ea17,0,0,0,0,1,0,0,-1.3957082556640104,-1.3716962363961545,0.0,-0.8097494265879451,-1.2930672471484301,1,19.0,1,1,-1.004378802748121,-1.0043788027481209
2016-02-26,air_457efe8c3a30ea17,1,0,0,0,0,0,0,-1.1454226339577516,-0.9988657980835406,0.0,1.3267014565951702,-1.3290461752705294,1,11.0,1,1,-0.5942555613097293,-0.5942555613097291
2016-02-27,air_457efe8c3a30ea17,0,0,1,0,0,0,0,-0.8951370122514928,-0.8621613040355822,0.0,1.3267014565951702,-1.0172287982123356,1,6.0,1,1,-0.42608467880924733,-0.42608467880924716
2016-02-29,air_457efe8c3a30ea17,0,1,0,0,0,0,0,-0.832565606824928,-0.5763246346625782,0.0,-0.7846147103152026,-0.7653763013576406,1,3.0,1,1,-1.3211303136605266,-1.3211303136605264
2016-03-01,air_457efe8c3a30ea17,0,0,0,0,0,1,0,-1.2205083204696294,-1.135570292131499,0.0,1.4272403216861407,-1.089186654456534,1,2.0,1,1,-1.2119846123099869,-1.2119846123099867
2016-03-02,air_457efe8c3a30ea17,0,0,0,0,0,0,1,-1.0828512285311869,-0.8745889853126693,0.0,0.8742765636858045,-1.2091164148635318,1,8.0,1,1,-1.0819765624495536,-1.0819765624495534
2016-03-03,air_457efe8c3a30ea17,0,0,0,0,1,0,0,-0.7199370770571116,-0.37748173422918435,0.0,1.4021056054133982,-1.0652007023751344,1,13.0,1,1,-1.0987682088111752,-1.098768208811175
2016-03-04,air_457efe8c3a30ea17,1,0,0,0,0,0,0,-0.5697657040333561,-0.4396201406146198,0.0,1.1256237264132298,-0.6694324930320424,1,12.0,1,1,-0.7255357055914974,-0.7255357055914972
2016-03-05,air_457efe8c3a30ea17,0,0,1,0,0,0,0,-0.5322228607774174,-0.38990941550627123,0.0,-0.6589411289514898,-0.4175799961773473,1,6.0,1,1,-0.502155925205078,-0.5021559252050779
2016-03-07,air_457efe8c3a30ea17,0,1,0,0,0,0,0,-0.10673730387677732,-0.48933086572296836,0.0,-1.3124437520427958,0.19406178189834067,1,4.0,1,1,-1.4256964750942605,-1.4256964750942602
2016-03-08,air_457efe8c3a30ea17,0,0,0,0,0,1,0,0.10600547457354285,0.1693362419626496,0.0,0.7234682660493494,0.18206880585764074,1,2.0,1,1,-1.0896091289775633,-1.0896091289775633
2016-03-09,air_457efe8c3a30ea17,0,0,0,0,0,0,1,-0.7825084824836763,-0.5638969533854911,0.0,-1.3124437520427958,-0.8853060617646381,1,6.0,1,1,-1.136167784798423,-1.1361677847984228
2016-03-10,air_457efe8c3a30ea17,0,0,0,0,1,0,0,-1.1078797907018127,-1.3592685551190673,0.0,-1.3124437520427958,-0.9092920138460377,1,13.0,1,1,-1.0153188147716017,-1.0153188147716015
2016-03-11,air_457efe8c3a30ea17,1,0,0,0,0,0,0,-1.295594006981507,-1.6575329057691586,0.0,-1.3124437520427958,-0.9812498700902362,1,4.0,1,1,-0.6756696042751669,-0.6756696042751666
2016-03-12,air_457efe8c3a30ea17,0,0,1,0,0,0,0,-1.1454226339577516,-1.3716962363961545,0.0,-0.9605577242244003,-0.9932428461309359,1,24.0,1,1,-0.48510985995918954,-0.48510985995918937
2016-03-14,air_457efe8c3a30ea17,0,1,0,0,0,0,0,-1.1579369150430647,-1.5581114555524613,0.0,-1.3124437520427958,-0.8733130857239383,1,4.0,1,1,-1.3165507737437205,-1.3165507737437205
2016-03-15,air_457efe8c3a30ea17,0,0,0,0,0,1,0,-0.857594168995554,-0.6633184036021882,0.0,1.5529139030498533,-0.8613201096832386,1,9.0,1,1,-1.0407607031983008,-1.0407607031983008
2016-03-16,air_457efe8c3a30ea17,0,0,0,0,0,0,1,-0.7825084824836763,-0.6881737661563624,0.0,-0.709210561496975,-0.9932428461309359,1,8.0,1,1,-0.9512052559363195,-0.9512052559363194
2016-03-17,air_457efe8c3a30ea17,0,0,0,0,1,0,0,-0.23188011472990677,0.1196255168543008,0.0,1.5529139030498533,-0.5734886847064442,1,3.0,1,1,-0.9036289245783921,-0.9036289245783918
2016-03-18,air_457efe8c3a30ea17,1,0,0,0,0,0,0,-0.019137336279586584,0.2439023296251721,0.0,0.5977946846856368,-0.42957297221804713,1,10.0,1,1,-0.5270889758632433,-0.5270889758632431
2016-03-19,air_457efe8c3a30ea17,0,0,1,0,0,0,0,-0.006623055194273687,-0.3401986903979229,0.0,-0.8348841428606877,0.2900055902239387,1,13.0,1,1,-0.5095340728488208,-0.5095340728488207
2016-03-20,air_457efe8c3a30ea17,0,0,0,1,0,0,0,-0.19433727147396784,-0.05436202102491883,1.0,-0.005438505860183944,-0.34562213993314866,1,10.0,1,1,-0.7224826789802934,-0.7224826789802933
2016-03-21,air_457efe8c3a30ea17,0,1,0,0,0,0,0,-0.6823942338011727,-0.7006014474334494,1.0,-0.18138151976938174,-0.5135238045029454,1,7.0,1,1,-1.1692422397531321,-1.169242239753132
2016-03-22,air_457efe8c3a30ea17,0,0,0,0,0,1,0,-0.49468001752147855,-0.24077724018122576,0.0,0.8994112799585474,-0.6934184451134419,1,18.0,1,1,-1.036690001050029,-1.0366900010500288
2016-03-23,air_457efe8c3a30ea17,0,0,0,0,0,0,1,-0.4321086120949138,-0.17863883379579013,0.0,0.17050450804901385,-0.4415659482587469,1,3.0,1,1,-0.9351768662274991,-0.935176866227499
2016-03-24,air_457efe8c3a30ea17,0,0,0,0,1,0,0,-1.0828512285311869,-1.2349917423481962,0.0,-0.9354230079516578,-0.8493271336425389,1,5.0,1,1,-0.9949653040302423,-0.9949653040302421
2016-03-25,air_457efe8c3a30ea17,1,0,0,0,0,0,0,-0.857594168995554,-0.6260353597709267,0.0,0.9999501450495172,-1.041214750293735,1,14.0,1,1,-0.38843068393773245,-0.3884306839377323
2016-03-28,air_457efe8c3a30ea17,0,1,0,0,0,0,0,-0.4571371742655396,-0.32777100912083557,0.0,-0.6086716964060048,-0.2616713076482504,1,4.0,1,1,-1.072563063731675,-1.0725630637316748
2016-03-29,air_457efe8c3a30ea17,0,0,0,0,0,1,0,-0.24439439581521966,-0.10407274613326717,0.0,1.1507584426859727,-0.4535589242994466,1,7.0,1,1,-0.7965185743019882,-0.796518574301988
2016-03-30,air_457efe8c3a30ea17,0,0,0,0,0,0,1,-0.006623055194273687,0.06991479174595247,0.0,-0.4075939662240645,-0.21369940348545133,1,10.0,1,1,-0.8822577382999647,-0.8822577382999645
2016-03-31,air_457efe8c3a30ea17,0,0,0,0,1,0,0,-0.006623055194273687,0.09477015430012663,0.0,0.9748154287767747,-0.2736642836889501,1,9.0,1,1,-0.8463846756183188,-0.8463846756183185
2016-04-01,air_457efe8c3a30ea17,1,0,0,0,0,0,0,-0.2694229579858455,-0.12892810868744178,0.0,-0.23165095231486685,-0.36960809201454836,1,28.0,1,1,-0.6385244471721859,-0.6385244471721858
2016-04-02,air_457efe8c3a30ea17,0,0,1,0,0,0,0,-0.5572514229480433,-0.7627398538188851,0.0,-1.3124437520427958,-0.4175799961773473,1,7.0,1,1,-0.6558249313023414,-0.6558249313023413
2016-04-03,air_457efe8c3a30ea17,0,0,0,1,0,0,0,-0.23188011472990677,-0.3029156465666614,0.0,-1.3124437520427958,-0.2017064274447516,1,2.0,1,1,-1.1829808595035496,-1.1829808595035496
2016-04-04,air_457efe8c3a30ea17,0,1,0,0,0,0,0,0.08097691240291684,0.3060407360106077,0.0,-1.136500738133598,-0.17772047536335217,1,18.0,1,1,-1.2961972630023613,-1.296197263002361
2016-04-05,air_457efe8c3a30ea17,0,0,0,0,0,1,0,-0.5197085796921044,-0.8248782602043208,0.0,-1.3124437520427958,-0.2496783316075507,1,12.0,1,1,-1.0906268045146315,-1.0906268045146312
2016-04-06,air_457efe8c3a30ea17,0,0,0,0,0,0,1,-0.044165898450212605,0.09477015430012663,0.0,0.7737376985948348,-0.46555190034014643,1,8.0,1,1,-1.0232058001838784,-1.0232058001838782
2016-04-07,air_457efe8c3a30ea17,0,0,0,0,1,0,0,-0.14428014713271603,0.08234247302303976,0.0,-1.1867701706790832,0.07413202149134304,1,10.0,1,1,-1.139729649178161,-1.1397296491781608
2016-04-08,air_457efe8c3a30ea17,1,0,0,0,0,0,0,0.14354831782948177,0.43031754878147904,0.0,-0.20651623604212418,0.03815309336924367,1,9.0,1,1,-0.5779727527166417,-0.5779727527166416
2016-04-09,air_457efe8c3a30ea17,0,0,1,0,0,0,0,0.2686911286826112,0.504883636444002,0.0,0.5726599684128943,-0.03380476287495487,1,9.0,1,1,-0.48510985995918954,-0.48510985995918937
2016-04-10,air_457efe8c3a30ea17,0,0,0,1,0,0,0,0.2812054097679239,0.5545943615523503,0.0,-0.2567856685876093,0.12210392565414192,1,3.0,1,1,-1.0682379426991362,-1.068237942699136
2016-04-11,air_457efe8c3a30ea17,0,1,0,0,0,0,0,-0.4195943310096009,-0.2904879652895741,0.0,0.2459086568672414,-0.4535589242994466,1,1.0,1,1,-1.3185861248178565,-1.3185861248178565
2016-04-12,air_457efe8c3a30ea17,0,0,0,0,0,1,0,-0.5572514229480433,-0.5390415908313169,0.0,1.5529139030498533,-0.7293973732355412,1,6.0,1,1,-1.1542315255813795,-1.1542315255813793
2016-04-13,air_457efe8c3a30ea17,0,0,0,0,0,0,1,-0.06919446062083841,-0.05436202102491883,0.0,-1.136500738133598,-0.06978369099705424,1,10.0,1,1,-1.0656937538564661,-1.065693753856466
2016-04-14,air_457efe8c3a30ea17,0,0,0,0,1,0,0,0.005891225891039213,-0.22834955890413847,0.0,-1.3124437520427958,0.23004071002043985,1,8.0,1,1,-1.03236488001749,-1.03236488001749
2016-04-15,air_457efe8c3a30ea17,1,0,0,0,0,0,0,0.16857688000010757,0.2439023296251721,0.0,1.7288569169590509,-0.021811786834255147,1,11.0,1,1,-0.6059588299860109,-0.6059588299860108
2016-04-16,air_457efe8c3a30ea17,0,0,1,0,0,0,0,0.10600547457354285,0.18176392323973645,0.0,-0.332189817405837,-0.12974857120055305,1,9.0,1,1,-0.38893952170626644,-0.3889395217062663
2016-04-18,air_457efe8c3a30ea17,0,1,0,0,0,0,0,0.4939481882182438,0.9149971185878774,0.0,0.4218516707764392,0.3139915423053383,1,1.0,1,1,-1.4086504098483719,-1.4086504098483716
2016-04-20,air_457efe8c3a30ea17,0,0,0,0,0,0,1,-0.006623055194273687,-0.017078977193657353,0.0,1.5529139030498533,-0.16572749932265224,1,4.0,1,1,-0.9550215392003245,-0.9550215392003243
2016-04-21,air_457efe8c3a30ea17,0,0,0,0,1,0,0,0.19360544217073336,0.09477015430012663,0.0,-1.3124437520427958,0.2540266621018395,1,9.0,1,1,-1.0621318894767282,-1.0621318894767282
2016-04-22,air_457efe8c3a30ea17,1,0,0,0,0,0,0,0.293719690853237,0.5297389989981761,0.0,0.8240071311403196,0.24203368606113956,1,10.0,1,1,-0.5596545930494183,-0.5596545930494181
2016-04-23,air_457efe8c3a30ea17,0,0,1,0,0,0,0,0.36880537736511443,0.3681791423960434,0.0,-0.7846147103152026,0.33797749438673774,1,4.0,1,1,-0.4617033226066263,-0.46170332260662605
2016-04-25,air_457efe8c3a30ea17,0,1,0,0,0,0,0,0.39383393953574064,0.45517291133565363,0.0,0.8742765636858045,0.2780126141832389,1,5.0,1,1,-1.2707553745756621,-1.270755374575662
2016-04-26,air_457efe8c3a30ea17,0,0,0,0,0,1,0,0.5314910314741828,0.7037265368773963,0.0,1.4272403216861407,0.3619634464681372,1,3.0,1,1,-0.9921666963033053,-0.9921666963033052
2016-04-27,air_457efe8c3a30ea17,0,0,0,0,0,0,1,0.39383393953574064,0.2936130547335209,0.0,-1.2370396032245683,0.4818932068751348,1,3.0,1,1,-0.9725764422147469,-0.9725764422147468
2016-04-28,air_457efe8c3a30ea17,0,0,0,0,1,0,0,-0.06919446062083841,-0.5017585470000554,0.0,-1.3124437520427958,0.2540266621018395,1,5.0,1,1,-0.7288431510869683,-0.7288431510869681
2016-04-29,air_457efe8c3a30ea17,1,0,0,0,0,0,0,0.10600547457354285,0.2439023296251721,1.0,1.0502195775950025,0.02616011732854395,1,7.0,1,1,-0.5545662153640785,-0.5545662153640784
2016-04-30,air_457efe8c3a30ea17,0,0,1,0,0,0,0,0.13103403674416866,0.2811853734564336,0.0,1.4523750379588831,-0.08177666703775396,1,4.0,1,1,-0.5990895201108022,-0.599089520110802
2016-05-02,air_457efe8c3a30ea17,0,1,0,0,0,0,0,0.3062339719385497,0.2439023296251721,0.0,-0.43272868249680707,0.24203368606113956,1,13.0,1,1,-1.0224425435310776,-1.0224425435310773
2016-05-03,air_457efe8c3a30ea17,0,0,0,0,0,1,0,0.681662404497938,0.6540158117690474,1.0,0.1956392243217563,0.7097597516484306,1,1.0,1,1,-0.7344403665408421,-0.7344403665408419
2016-05-04,air_457efe8c3a30ea17,0,0,0,0,0,0,1,0.8944051829482584,0.9398524811420516,1.0,0.9999501450495172,0.9016473682996266,1,6.0,1,1,-0.7916846155009154,-0.7916846155009152
2016-05-05,air_457efe8c3a30ea17,0,0,0,0,1,0,0,0.8944051829482584,0.9895632062503998,1.0,1.7791263495045362,0.7097597516484306,1,6.0,1,1,-0.9855518053123635,-0.9855518053123634
2016-05-06,air_457efe8c3a30ea17,1,0,0,0,0,0,0,0.39383393953574064,0.3806068236731307,0.0,-1.2873090357700534,0.4818932068751348,1,9.0,1,1,-1.14151058136803,-1.1415105813680297
2016-05-07,air_457efe8c3a30ea17,0,0,1,0,0,0,0,0.7817766531804416,0.8652863934795285,0.0,1.5780486193225958,0.5058791589565345,1,6.0,1,1,-0.7100161536512108,-0.7100161536512106
2016-05-10,air_457efe8c3a30ea17,0,0,0,0,0,1,0,0.4313767827916791,0.393034504950218,0.0,-1.2873090357700534,0.589829991241433,1,11.0,1,1,-1.3231656647346624,-1.3231656647346624
2016-05-11,air_457efe8c3a30ea17,0,0,0,0,0,0,1,0.8068052153510674,0.9522801624191388,0.0,-0.8851535754061727,0.577837015200733,1,7.0,1,1,-1.1308249882288162,-1.1308249882288162
2016-05-12,air_457efe8c3a30ea17,0,0,0,0,1,0,0,0.8443480586070063,1.0641292939129228,0.0,1.9802040796864762,0.7577316558112295,1,3.0,1,1,-1.008958342664927,-1.0089583426649267
2016-05-13,air_457efe8c3a30ea17,1,0,0,0,0,0,0,0.7817766531804416,0.8777140747566159,0.0,1.4775097542316256,0.6378018954042318,1,17.0,1,1,-0.6476835270057977,-0.6476835270057976
2016-05-15,air_457efe8c3a30ea17,0,0,0,1,0,0,0,0.33126253410917594,0.5297389989981761,0.0,1.829395782050021,0.15808285377624132,1,3.0,1,1,-1.107418450876253,-1.1074184508762528
2016-05-16,air_457efe8c3a30ea17,0,1,0,0,0,0,0,0.506462469303557,0.48002827388982783,0.0,-0.8600188591334302,0.3619634464681372,1,4.0,1,1,-1.4256964750942605,-1.4256964750942602
2016-05-17,air_457efe8c3a30ea17,0,0,0,0,0,1,0,0.41886250170636646,0.1320531981313881,0.0,-1.3124437520427958,0.4459142787530357,1,1.0,1,1,-1.2514195393713705,-1.2514195393713705
2016-05-18,air_457efe8c3a30ea17,0,0,0,0,0,0,1,0.6316052801566864,1.0144185688045744,0.0,2.0556082285047044,0.23004071002043985,1,5.0,1,1,-1.0461034997679077,-1.0461034997679075
2016-05-19,air_457efe8c3a30ea17,0,0,0,0,1,0,0,0.5440053125594959,0.7037265368773963,0.0,1.6031833355953382,0.433921302712336,1,12.0,1,1,-1.03745325770283,-1.03745325770283
2016-05-20,air_457efe8c3a30ea17,1,0,0,0,0,0,0,0.2812054097679239,0.1693362419626496,0.0,-0.8851535754061727,0.38594939854953686,1,13.0,1,1,-0.6471746892372637,-0.6471746892372635
2016-05-23,air_457efe8c3a30ea17,0,1,0,0,0,0,0,1.0696051181426394,1.4245320509484494,0.0,1.829395782050021,0.4699002308344351,1,4.0,1,1,-1.3157875170909197,-1.3157875170909195
2016-05-24,air_457efe8c3a30ea17,0,0,0,0,0,1,0,1.0570908370573262,1.2256891505150556,0.0,0.8742765636858045,0.8176965360147282,1,7.0,1,1,-1.203334370244909,-1.2033343702449089
2016-05-25,air_457efe8c3a30ea17,0,0,0,0,0,0,1,0.906919464033571,0.6291604492148732,0.0,-1.3124437520427958,1.1175209370322223,1,6.0,1,1,-0.9962373984515772,-0.9962373984515771
2016-05-26,air_457efe8c3a30ea17,0,0,0,0,1,0,0,1.0070337127160747,0.9647078436962256,0.0,-0.4075939662240645,1.093534984950823,1,8.0,1,1,-0.9598554980013974,-0.9598554980013971
2016-05-27,air_457efe8c3a30ea17,1,0,0,0,0,0,0,0.5565195936448085,0.3681791423960434,0.0,-1.2370396032245683,0.4818932068751348,1,17.0,1,1,-0.6637119167146182,-0.663711916714618
2016-05-28,air_457efe8c3a30ea17,0,0,1,0,0,0,0,0.5440053125594959,0.579449724106525,0.0,-1.2621743194973107,0.4699002308344351,1,6.0,1,1,-0.4667917002919661,-0.4667917002919659
2016-05-31,air_457efe8c3a30ea17,0,0,0,0,0,1,0,0.681662404497938,0.6788711743232216,0.0,-0.15624680349663927,0.6138159433228324,1,3.0,1,1,-1.072817482615942,-1.0728174826159418
2016-06-01,air_457efe8c3a30ea17,0,0,0,0,0,0,1,0.8193194964363806,0.8652863934795285,0.0,0.12023507550352873,0.8176965360147282,1,3.0,1,1,-1.0941886688943694,-1.0941886688943692
2016-06-03,air_457efe8c3a30ea17,1,0,0,0,0,0,0,0.5565195936448085,0.5918774053836118,0.0,1.879665214595506,0.3619634464681372,1,16.0,1,1,-0.7219738412117594,-0.7219738412117593
2016-06-04,air_457efe8c3a30ea17,0,0,1,0,0,0,0,0.8443480586070063,0.9647078436962256,0.0,0.698333549776607,0.6138159433228324,1,12.0,1,1,-0.5464248110675347,-0.5464248110675346
