visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Hyōgo-ken Kōbe-shi Motomachidōri,total_area_visitors,total_genre_visitors
2016-07-21,air_d1418d6fd6d634f2,0,0,0,0,1,0,0,1.1564013536150608,1.2200548544059746,0.0,1.188787329327783,1.109844737124571,1,42.0,1,1,-0.17023259033247398,-0.17023259033247373
2016-07-22,air_d1418d6fd6d634f2,1,0,0,0,0,0,0,1.1888650068075401,1.3050854828587408,0.0,1.6088904670954265,1.0885765223485442,1,28.0,1,1,0.9914001471208099,0.9914001471208101
2016-07-23,air_d1418d6fd6d634f2,0,0,1,0,0,0,0,1.0806528294992757,1.145653054509805,0.0,1.5038646826535158,1.109844737124571,1,27.0,1,1,1.3009974906785458,1.300997490678546
2016-07-25,air_d1418d6fd6d634f2,0,1,0,0,0,0,0,0.9940830876526638,0.7630152264723585,0.0,-1.4631137278304664,1.184283488840665,1,15.0,1,1,-1.0795600193347916,-1.0795600193347914
2016-07-26,air_d1418d6fd6d634f2,0,0,0,0,0,1,0,0.9183345635368788,0.6779845980195927,0.0,-1.410600835609511,1.0566742001845038,1,24.0,1,1,-0.36304232386487173,-0.36304232386487145
2016-07-27,air_d1418d6fd6d634f2,0,0,0,0,0,0,1,1.0914740472301019,0.986220626160869,0.0,0.5848890687867956,1.1630152740646382,1,32.0,1,1,-0.1636219708970775,-0.16362197089707722
2016-07-28,air_d1418d6fd6d634f2,0,0,0,0,1,0,0,1.2213286600000197,1.135024225953209,0.0,1.3725824521011274,1.279990455332786,1,38.0,1,1,0.05709926691810544,0.057099266918105705
2016-07-29,air_d1418d6fd6d634f2,1,0,0,0,0,0,0,1.2213286600000197,1.2306836829625705,0.0,1.1362744371068279,1.258722240556759,1,39.0,1,1,1.2330550131480817,1.233055013148082
2016-07-30,air_d1418d6fd6d634f2,0,0,1,0,0,0,0,1.232149877730846,1.3688584541983153,0.0,1.5826340209849488,1.279990455332786,1,5.0,1,1,1.3491081099028202,1.3491081099028204
2016-07-31,air_d1418d6fd6d634f2,0,0,0,1,0,0,0,1.232149877730846,1.2413125115191663,0.0,1.0312486526649167,1.2268199183927186,1,2.0,1,1,-0.4049095802890495,-0.4049095802890493
2016-08-01,air_d1418d6fd6d634f2,0,1,0,0,0,0,0,1.3403620550391104,1.422002596981294,0.0,0.8211970837810949,1.279990455332786,1,12.0,1,1,-1.1331794880885633,-1.133179488088563
2016-08-02,air_d1418d6fd6d634f2,0,0,0,0,0,1,0,1.3403620550391104,1.3369719685285277,0.0,0.6899148532287063,1.3756974218249072,1,38.0,1,1,-0.7842856845537483,-0.784285684553748
2016-08-03,air_d1418d6fd6d634f2,0,0,0,0,0,0,1,1.3295408373082842,1.3901161113115064,0.0,1.1100179909963501,1.2693563479447727,1,25.0,1,1,-0.341741439017483,-0.3417414390174828
2016-08-04,air_d1418d6fd6d634f2,0,0,0,0,1,0,0,1.3187196195774575,1.3794872827549105,0.0,1.4513517904325601,1.343795099660867,1,28.0,1,1,-0.21650692638024943,-0.21650692638024918
2016-08-05,air_d1418d6fd6d634f2,1,0,0,0,0,0,0,1.2970771841158049,1.4326314255378891,0.0,1.4776082365430379,1.1949175962286787,1,18.0,1,1,0.8224620948828995,0.8224620948828998
2016-08-06,air_d1418d6fd6d634f2,0,0,1,0,0,0,0,1.307898401846631,1.5495485396604423,0.0,0.9787357604439615,1.3544292070488804,1,32.0,1,1,0.5830107686674265,0.5830107686674267
2016-08-08,air_d1418d6fd6d634f2,0,1,0,0,0,0,0,1.4593954500782016,1.7408674536791657,0.0,1.398838898211605,1.258722240556759,1,11.0,1,1,-1.114816656323573,-1.1148166563235726
2016-08-09,air_d1418d6fd6d634f2,0,0,0,0,0,1,0,1.4052893614240693,1.570806196773634,0.0,0.24355526935058525,1.418233851376961,1,47.0,1,1,-0.2921617932520093,-0.292161793252009
2016-08-10,air_d1418d6fd6d634f2,0,0,0,0,0,0,1,1.2862559663849782,1.443260254094485,0.0,1.6876598054268597,1.1949175962286787,1,34.0,1,1,0.7005328919633642,0.7005328919633644
2016-08-11,air_d1418d6fd6d634f2,0,0,0,0,1,0,0,1.275434748654152,1.3050854828587408,1.0,1.740172697647815,1.1311129519005978,1,17.0,1,1,0.393506344852727,0.3935063448527273
2016-08-12,air_d1418d6fd6d634f2,1,0,0,0,0,0,0,1.2537923131924986,1.1775395401795918,0.0,1.8714549282002035,1.2693563479447727,1,35.0,1,1,-0.03434763527154606,-0.034347635271545794
2016-08-13,air_d1418d6fd6d634f2,0,0,1,0,0,0,0,1.2970771841158049,1.2519413400757622,1.0,1.5826340209849488,1.3331609922728533,1,17.0,1,1,0.12981608070746686,0.12981608070746714
2016-08-15,air_d1418d6fd6d634f2,0,1,0,0,0,0,0,1.3620044905007633,1.3263431399719319,1.0,0.16478593101915212,1.5033067104810687,1,9.0,1,1,-1.4152325839988136,-1.4152325839988134
2016-08-16,air_d1418d6fd6d634f2,0,0,0,0,0,1,0,1.3620044905007633,1.3688584541983153,0.0,1.2675566676592163,1.4288679587649746,1,12.0,1,1,-1.2988122306087755,-1.298812230608775
2016-08-17,air_d1418d6fd6d634f2,0,0,0,0,0,0,1,1.3403620550391104,1.2200548544059746,0.0,-0.7804461289580458,1.4075997439889476,1,46.0,1,1,-0.801914003048139,-0.8019140030481386
2016-08-18,air_d1418d6fd6d634f2,0,0,0,0,1,0,0,1.4702166678090278,1.5495485396604423,0.0,1.0575050987753944,1.32252688488484,1,51.0,1,1,-0.5294095796556835,-0.5294095796556832
2016-08-19,air_d1418d6fd6d634f2,1,0,0,0,0,0,0,1.4810378855398545,1.6239503395566126,0.0,1.0049922065544392,1.492672603093055,1,35.0,1,1,0.7861036879882188,0.7861036879882191
2016-08-20,air_d1418d6fd6d634f2,0,0,1,0,0,0,0,1.5026803210015074,1.6452079966698037,0.0,1.3463260059906492,1.3969656366009342,1,28.0,1,1,0.6700505912334803,0.6700505912334807
2016-08-22,air_d1418d6fd6d634f2,0,1,0,0,0,0,0,1.52432275646316,1.7833827679055485,0.0,0.847453529891573,1.5458431400331223,1,16.0,1,1,-1.963179483866123,-1.9631794838661227
2016-08-23,air_d1418d6fd6d634f2,0,0,0,0,0,1,0,1.4593954500782016,1.5389197111038464,0.0,0.53237617656584,1.4714043883170282,1,35.0,1,1,-0.5933122341978496,-0.5933122341978493
2016-08-24,air_d1418d6fd6d634f2,0,0,0,0,0,0,1,1.4052893614240693,1.592063853886825,0.0,0.637401961007751,1.4075997439889476,1,34.0,1,1,-0.40564409355964914,-0.40564409355964887
2016-08-25,air_d1418d6fd6d634f2,0,0,0,0,1,0,0,1.351183272769937,1.4007449398681022,0.0,1.398838898211605,1.4288679587649746,1,20.0,1,1,-0.2778387844753169,-0.2778387844753166
2016-08-26,air_d1418d6fd6d634f2,1,0,0,0,0,0,0,1.3295408373082842,1.3369719685285277,0.0,1.0312486526649167,1.1523811666766246,1,31.0,1,1,1.0802762528633627,1.080276252863363
2016-08-27,air_d1418d6fd6d634f2,0,0,1,0,0,0,0,1.1022952649609286,1.1669107116229962,0.0,-0.3865994373008801,1.1523811666766246,1,18.0,1,1,1.1423426242290298,1.14234262422903
2016-08-29,air_d1418d6fd6d634f2,0,1,0,0,0,0,0,0.8101223862286142,0.7098710836893799,0.0,-1.4631137278304664,0.780187408096154,1,5.0,1,1,-1.4005423185868215,-1.400542318586821
2016-08-30,air_d1418d6fd6d634f2,0,0,0,0,0,1,0,0.8101223862286142,0.7311287408025713,0.0,0.9524793143334834,0.7482850859321135,1,33.0,1,1,-0.6193874553041357,-0.6193874553041355
2016-08-31,air_d1418d6fd6d634f2,0,0,0,0,0,0,1,1.0373679585759696,0.9330764833778904,0.0,1.740172697647815,1.0141377706324497,1,29.0,1,1,-0.19594055480346034,-0.1959405548034601
2016-09-01,air_d1418d6fd6d634f2,0,0,0,0,1,0,0,1.048189176306796,1.1031377402834217,0.0,1.293813113769694,0.9503331263043693,1,19.0,1,1,-0.5837635616800546,-0.5837635616800544
2016-09-02,air_d1418d6fd6d634f2,1,0,0,0,0,0,0,1.1239377004225812,1.1881683687361877,0.0,1.6088904670954265,1.0247718780204633,1,36.0,1,1,0.602842626973616,0.6028426269736162
2016-09-03,air_d1418d6fd6d634f2,0,0,1,0,0,0,0,1.275434748654152,1.411373768424698,0.0,-0.3865994373008801,1.2374540257807323,1,16.0,1,1,1.1764974913119117,1.176497491311912
2016-09-05,air_d1418d6fd6d634f2,0,1,0,0,0,0,0,1.0373679585759696,0.9118188262646986,0.0,-1.226805712836167,1.1630152740646382,1,4.0,1,1,-1.310931699573669,-1.3109316995736686
2016-09-06,air_d1418d6fd6d634f2,0,0,0,0,0,1,0,1.1455801358842341,1.3050854828587408,0.0,0.3485810537924962,1.1630152740646382,1,20.0,1,1,-0.6193874553041357,-0.6193874553041355
2016-09-07,air_d1418d6fd6d634f2,0,0,0,0,0,0,1,1.2429710954616724,1.3476007970851236,0.0,0.7686841915601396,1.2161858110047055,1,19.0,1,1,-0.5242679867614862,-0.5242679867614859
2016-09-08,air_d1418d6fd6d634f2,0,0,0,0,1,0,0,1.0049043053834905,0.8161593692553372,0.0,-1.2793186050571224,1.0779424149605306,1,12.0,1,1,-0.37920161581806316,-0.3792016158180629
2016-09-09,air_d1418d6fd6d634f2,1,0,0,0,0,0,0,0.9075133458060521,0.901189997708103,0.0,0.32232460768201837,0.9609672336923825,1,20.0,1,1,0.9150107669784504,0.9150107669784506
2016-09-10,air_d1418d6fd6d634f2,0,0,1,0,0,0,0,0.9399769989985316,0.9224476548212944,0.0,1.5038646826535158,0.8014556228721808,1,9.0,1,1,1.415214304256785,1.4152143042567853
2016-09-12,air_d1418d6fd6d634f2,0,1,0,0,0,0,0,1.134758918153408,1.1243953973966132,0.0,-0.9379848056209121,1.0247718780204633,1,17.0,1,1,-1.2899980713615802,-1.2899980713615797
2016-09-13,air_d1418d6fd6d634f2,0,0,0,0,0,1,0,0.9507982167293582,0.8161593692553372,0.0,-1.436857281719989,1.0141377706324497,1,11.0,1,1,-0.7809803748360501,-0.7809803748360498
2016-09-14,air_d1418d6fd6d634f2,0,0,0,0,0,0,1,0.9183345635368788,0.7098710836893799,0.0,-1.0692670361733008,1.0566742001845038,1,26.0,1,1,-0.3927901113241559,-0.3927901113241557
2016-09-15,air_d1418d6fd6d634f2,0,0,0,0,1,0,0,0.9075133458060521,0.7842728835855499,0.0,-1.2005492667256892,0.9396990189163557,1,20.0,1,1,-0.07364409524862521,-0.07364409524862495
2016-09-16,air_d1418d6fd6d634f2,1,0,0,0,0,0,0,0.9832618699218373,0.986220626160869,0.0,-0.30783009896944674,0.9928695558564229,1,20.0,1,1,0.8481700593538859,0.8481700593538861
2016-09-17,air_d1418d6fd6d634f2,0,0,1,0,0,0,0,1.113116482691755,0.9755917976042731,0.0,-0.5966510061847018,1.248088133168746,1,7.0,1,1,1.302466517219745,1.3024665172197452
2016-09-18,air_d1418d6fd6d634f2,0,0,0,1,0,0,0,0.8858709103443994,0.6886134265761885,0.0,-1.4631137278304664,1.0247718780204633,1,11.0,1,1,0.14487360275475888,0.14487360275475916
2016-09-20,air_d1418d6fd6d634f2,0,0,0,0,0,1,0,0.5720555961504322,0.35911974132172086,0.0,-1.4631137278304664,0.7482850859321135,1,14.0,1,1,-1.7685334671572264,-1.768533467157226
2016-09-21,air_d1418d6fd6d634f2,0,0,0,0,0,0,1,0.6261616848045645,0.5610674838970399,0.0,-1.410600835609511,0.684480441604033,1,14.0,1,1,0.34906829198145056,0.34906829198145084
2016-09-22,air_d1418d6fd6d634f2,0,0,0,0,1,0,0,0.7019102089203496,0.5929539695668268,1.0,-1.2793186050571224,0.854626159812248,1,11.0,1,1,-0.3053830321228023,-0.30538303212280205
2016-09-23,air_d1418d6fd6d634f2,1,0,0,0,0,0,0,0.691088991189523,0.5823251410102313,0.0,-1.2530621589466449,0.8120897302601944,1,34.0,1,1,0.1676435141433468,0.16764351414334708
2016-09-24,air_d1418d6fd6d634f2,0,0,1,0,0,0,0,0.6802677734586968,0.5079233411140612,0.0,-0.4128558834113577,0.7057486563800598,1,21.0,1,1,1.079908996228063,1.0799089962280632
2016-09-26,air_d1418d6fd6d634f2,0,1,0,0,0,0,0,0.9616194344601844,1.0074782832740603,0.0,-0.2815736528589691,0.9077966967523152,1,9.0,1,1,-1.0656042671933992,-1.0656042671933987
2016-09-27,air_d1418d6fd6d634f2,0,0,0,0,0,1,0,1.113116482691755,1.1031377402834217,0.0,-0.17654786841705816,1.035405985408477,1,15.0,1,1,-0.4526529428780242,-0.45265294287802393
2016-09-28,air_d1418d6fd6d634f2,0,0,0,0,0,0,1,0.9832618699218373,0.9649629690476772,0.0,-1.2530621589466449,1.067308307572517,1,24.0,1,1,-0.33953789920568417,-0.33953789920568395
2016-09-29,air_d1418d6fd6d634f2,0,0,0,0,1,0,0,0.691088991189523,0.5716963124536354,0.0,-1.4631137278304664,0.7163827637680734,1,12.0,1,1,-0.2201794927332475,-0.22017949273324722
2016-09-30,air_d1418d6fd6d634f2,1,0,0,0,0,0,0,0.6261616848045645,0.6354692837932099,0.0,-0.49162522174279083,0.5356029381718445,1,9.0,1,1,1.1471169604879272,1.1471169604879277
2016-10-01,air_d1418d6fd6d634f2,0,0,1,0,0,0,0,0.7668375153053081,0.624840455236614,0.0,-1.3580879433885555,0.8227238376482079,1,14.0,1,1,1.1805373143002096,1.1805373143002098
2016-10-03,air_d1418d6fd6d634f2,0,1,0,0,0,0,0,0.8209436039594404,0.7630152264723585,0.0,-1.4631137278304664,0.7908215154841675,1,4.0,1,1,-1.505210459647266,-1.5052104596472657
2016-10-04,air_d1418d6fd6d634f2,0,0,0,0,0,1,0,0.7451950798436553,0.7736440550289544,0.0,-1.043010590062823,0.780187408096154,1,21.0,1,1,-0.6777812603168047,-0.6777812603168045
2016-10-05,air_d1418d6fd6d634f2,0,0,0,0,0,0,1,0.8425860394210937,0.7630152264723585,0.0,-1.436857281719989,0.7589191933201271,1,18.0,1,1,-0.8445157727429163,-0.8445157727429161
2016-10-06,air_d1418d6fd6d634f2,0,0,0,0,1,0,0,0.7127314266511758,0.7842728835855499,0.0,1.0049922065544392,0.6525781194399926,1,25.0,1,1,-0.381405155629862,-0.3814051556298617
2016-10-07,air_d1418d6fd6d634f2,1,0,0,0,0,0,0,0.6045192493429112,0.7098710836893799,0.0,0.6636584071182287,0.3867254347396563,1,33.0,1,1,0.7714134225762266,0.7714134225762268
2016-10-08,air_d1418d6fd6d634f2,0,0,1,0,0,0,0,0.9075133458060521,0.8799323405949117,0.0,-0.7279332367370904,0.8758943745882752,1,13.0,1,1,1.0182098814976956,1.0182098814976959
2016-10-09,air_d1418d6fd6d634f2,0,0,0,1,0,0,0,0.47466463657299385,0.5823251410102313,0.0,-0.30783009896944674,0.39735954212766994,1,22.0,1,1,0.3149134248985687,0.31491342489856894
2016-10-11,air_d1418d6fd6d634f2,0,0,0,0,0,1,0,0.1933129755715062,0.11465668452001904,0.0,-0.5966510061847018,0.24848203869548138,1,22.0,1,1,-1.1577856826536501,-1.15778568265365
2016-10-12,air_d1418d6fd6d634f2,0,0,0,0,0,0,1,0.22577662876398527,0.35911974132172086,0.0,0.32232460768201837,0.15277507220336048,1,18.0,1,1,-0.46293612866641876,-0.4629361286664185
2016-10-13,air_d1418d6fd6d634f2,0,0,0,0,1,0,0,0.06345836280158841,0.061512541737040405,0.0,-0.859215467289479,0.1846773943674009,1,28.0,1,1,-0.42951577485413645,-0.4295157748541362
2016-10-14,air_d1418d6fd6d634f2,1,0,0,0,0,0,0,0.09592201599406786,0.10402785596342354,0.0,-0.33408654507992464,0.11023864265130665,1,43.0,1,1,0.9249266961315452,0.9249266961315454
2016-10-15,air_d1418d6fd6d634f2,0,0,1,0,0,0,0,0.2690614996872913,0.46540802688767813,0.0,1.2675566676592163,-0.12371171988498937,1,30.0,1,1,1.3792231539974042,1.3792231539974045
2016-10-17,air_d1418d6fd6d634f2,0,1,0,0,0,0,0,0.5720555961504322,0.4866656840008695,0.0,-0.4128558834113577,0.5249688307838313,1,3.0,1,1,-1.3737325842099357,-1.3737325842099355
2016-10-18,air_d1418d6fd6d634f2,0,0,0,0,0,1,0,0.6369829025353907,0.6673557694629971,0.0,-0.15029142230658055,0.6419440120519789,1,40.0,1,1,-0.5907414377507509,-0.5907414377507507
2016-10-19,air_d1418d6fd6d634f2,0,0,0,0,0,0,1,0.6586253379970436,0.624840455236614,0.0,-0.3865994373008801,0.5781393677238985,1,32.0,1,1,-0.45706002250162187,-0.4570600225016216
2016-10-20,air_d1418d6fd6d634f2,0,0,0,0,1,0,0,0.593698031612085,0.6035827981234226,0.0,0.11227303879819665,0.5356029381718445,1,13.0,1,1,-0.241847634215936,-0.24184763421593575
2016-10-21,air_d1418d6fd6d634f2,1,0,0,0,0,0,0,0.18249175784067959,0.12528551307661492,0.0,-0.9379848056209121,0.28038436085952184,1,16.0,1,1,0.9476966075201331,0.9476966075201333
2016-10-22,air_d1418d6fd6d634f2,0,0,1,0,0,0,0,0.07427958053241503,-0.11917754372508689,0.0,-1.4631137278304664,0.15277507220336048,1,8.0,1,1,1.4820550118813496,1.48205501188135
2016-10-24,air_d1418d6fd6d634f2,0,1,0,0,0,0,0,-0.0014689435833701021,0.11465668452001904,0.0,1.293813113769694,-0.02800475339286828,1,10.0,1,1,-1.2114051514074218,-1.2114051514074216
2016-10-25,air_d1418d6fd6d634f2,0,0,0,0,0,1,0,0.09592201599406786,0.008368398954061764,0.0,-1.226805712836167,-0.08117529033293554,1,23.0,1,1,-0.55475028749137,-0.5547502874913698
2016-10-26,air_d1418d6fd6d634f2,0,0,0,0,0,0,1,0.47466463657299385,0.5291809982272526,0.0,-0.8067025750685235,0.5143347233958177,1,26.0,1,1,-0.1724361301442728,-0.17243613014427256
2016-10-27,air_d1418d6fd6d634f2,0,0,0,0,1,0,0,0.16084932237902674,0.17842965585959356,0.0,0.5586326226763179,0.13150685742733348,1,21.0,1,1,-0.15921489127347982,-0.15921489127347957
2016-10-28,air_d1418d6fd6d634f2,1,0,0,0,0,0,0,0.030994709609109345,-0.14043520083827826,0.0,-1.4631137278304664,0.06770221309925281,1,31.0,1,1,0.8522098823421838,0.852209882342184
2016-10-29,air_d1418d6fd6d634f2,0,0,1,0,0,0,0,-0.04475381450667616,-0.14043520083827826,0.0,0.00724725435628568,-0.12371171988498937,1,30.0,1,1,1.6590727100958558,1.659072710095856
2016-10-31,air_d1418d6fd6d634f2,0,1,0,0,0,0,0,-0.16378720954576695,-0.24672348640423555,0.0,-0.8854719133999566,-0.2300527937651239,1,22.0,1,1,-1.0457724088872096,-1.0457724088872093
2016-11-01,air_d1418d6fd6d634f2,0,0,0,0,0,1,0,-0.2719993868540315,-0.17232168650806554,0.0,0.2960681615715407,-0.2406869011531373,1,9.0,1,1,-0.7688609058711565,-0.7688609058711562
2016-11-02,air_d1418d6fd6d634f2,0,0,0,0,0,0,1,-0.34774791096981683,-0.33175411485700146,0.0,1.2675566676592163,-0.33639386764525836,1,34.0,1,1,0.3564134246874467,0.35641342468744697
2016-11-03,air_d1418d6fd6d634f2,0,0,0,0,1,0,0,-0.33692669323899044,-0.3636406005267887,1.0,0.742427745449662,-0.33639386764525836,1,9.0,1,1,-0.09678126327251295,-0.09678126327251269
2016-11-04,air_d1418d6fd6d634f2,1,0,0,0,0,0,0,-0.3152842577773374,-0.21483700073444828,0.0,1.0312486526649167,-0.42146672674936586,1,24.0,1,1,0.028820506000020438,0.028820506000020705
2016-11-05,air_d1418d6fd6d634f2,0,0,1,0,0,0,0,-0.22871451593072586,-0.11917754372508689,0.0,1.1625308832173054,-0.34702797503327176,1,15.0,1,1,1.1989001460651998,1.1989001460652
2016-11-07,air_d1418d6fd6d634f2,0,1,0,0,0,0,0,-0.3802115641622961,-0.3104964577438101,0.0,1.0575050987753944,-0.517173693241487,1,4.0,1,1,-1.2800821422084854,-1.2800821422084852
2016-11-08,air_d1418d6fd6d634f2,0,0,0,0,0,1,0,-0.3152842577773374,-0.4593000575361501,0.0,-1.4631137278304664,-0.19815047160108346,1,20.0,1,1,-1.1041662138998787,-1.1041662138998785
2016-11-09,air_d1418d6fd6d634f2,0,0,0,0,0,0,1,-0.7805966202028751,-0.7994225713472133,0.0,-0.07152208397514744,-0.7936604853298367,1,14.0,1,1,-0.8052193127658372,-0.8052193127658369
2016-11-10,air_d1418d6fd6d634f2,0,0,0,0,1,0,0,-0.7156693138179164,-0.7250207714510433,0.0,-1.226805712836167,-0.825562807493877,1,7.0,1,1,-0.5485069246912734,-0.548506924691273
2016-11-11,air_d1418d6fd6d634f2,1,0,0,0,0,0,0,-0.2503569513923787,-0.25735231496083144,0.0,0.5848890687867956,-0.3151256528692314,1,27.0,1,1,0.3707364334641391,0.37073643346413937
2016-11-12,air_d1418d6fd6d634f2,0,0,1,0,0,0,0,-0.20707208046907283,-0.1935793436212569,0.0,1.0049922065544392,-0.2513210085411507,1,22.0,1,1,1.7196700549203237,1.7196700549203239
2016-11-14,air_d1418d6fd6d634f2,0,1,0,0,0,0,0,-0.023111379045022938,-0.21483700073444828,0.0,-1.436857281719989,0.1634091795913739,1,13.0,1,1,-1.3869538230807286,-1.3869538230807283
2016-11-15,air_d1418d6fd6d634f2,0,0,0,0,0,1,0,-0.05557503223750239,0.15717199874640217,0.0,-0.6229074522951794,-0.18751636421307002,1,28.0,1,1,-0.9014405512143862,-0.9014405512143859
2016-11-16,air_d1418d6fd6d634f2,0,0,0,0,0,0,1,-0.5425298301246929,-0.5337018574323201,0.0,0.5586326226763179,-0.4640031563014197,1,14.0,1,1,-0.3377016160291852,-0.3377016160291849
2016-11-17,air_d1418d6fd6d634f2,0,0,0,0,1,0,0,-0.5100661769322137,-0.39552708619657556,0.0,0.5061197304553624,-0.5809783375695676,1,7.0,1,1,-0.2895909968049107,-0.2895909968049104
2016-11-18,air_d1418d6fd6d634f2,1,0,0,0,0,0,0,-0.304463040046511,-0.24672348640423555,0.0,0.9524793143334834,-0.6341488745096349,1,19.0,1,1,0.9627541295674251,0.9627541295674253
2016-11-19,air_d1418d6fd6d634f2,0,0,1,0,0,0,0,-0.033932596775849554,-0.20420817217785278,0.0,-1.4631137278304664,0.06770221309925281,1,17.0,1,1,1.453041737692665,1.4530417376926652
2016-11-20,air_d1418d6fd6d634f2,0,0,0,1,0,0,0,0.1283856691865473,0.10402785596342354,0.0,-1.2005492667256892,0.1740432869793873,1,12.0,1,1,-0.15150250193218393,-0.15150250193218365
2016-11-21,air_d1418d6fd6d634f2,0,1,0,0,0,0,0,-0.04475381450667616,-0.2679811435174269,0.0,-1.4631137278304664,0.03579989093521239,1,8.0,1,1,-1.2870600182791816,-1.2870600182791814
2016-11-22,air_d1418d6fd6d634f2,0,0,0,0,0,1,0,0.06345836280158841,-0.012889258159129615,0.0,0.6636584071182287,0.1846773943674009,1,20.0,1,1,0.6333249277034998,0.6333249277035001
2016-11-23,air_d1418d6fd6d634f2,0,0,0,0,0,0,1,-0.6507420074329575,-0.4486712289795542,1.0,-1.4631137278304664,-0.517173693241487,1,7.0,1,1,-0.2124671033919516,-0.21246710339195132
2016-11-24,air_d1418d6fd6d634f2,0,0,0,0,1,0,0,-0.7156693138179164,-0.618732485885086,0.0,-0.4128558834113577,-0.7404899483897693,1,24.0,1,1,-1.1122458598764744,-1.1122458598764742
2016-11-25,air_d1418d6fd6d634f2,1,0,0,0,0,0,0,-0.6723844428946105,-0.6506189715548732,0.0,0.13852948490867428,-0.6873194114497021,1,18.0,1,1,0.8316435107653947,0.8316435107653949
