visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Tōkyō-to Shinjuku-ku Kabukichō,total_area_visitors,total_genre_visitors
2016-02-09,air_fa4ffc9057812fa2,0,0,0,0,0,1,0,-1.1570570738490968,-0.7040557578156555,0.0,0.8499569343455714,-1.3720204329220267,1,8.0,1,1,-1.2089173452625481,-1.2089173452625481
2016-02-10,air_fa4ffc9057812fa2,0,0,0,0,0,0,1,-1.2333310772298391,-1.1995255668386653,0.0,1.1717949024052632,-1.250784260899281,1,1.0,1,1,-0.8869909536681055,-0.8869909536681055
2016-02-11,air_fa4ffc9057812fa2,0,0,0,0,1,0,0,-1.2333310772298391,-1.110595088296074,1.0,1.1717949024052632,-1.2386606436970065,1,2.0,1,1,-0.9598226903367618,-0.9598226903367618
2016-02-12,air_fa4ffc9057812fa2,1,0,0,0,0,0,0,-1.0807830704683545,-1.0597776719860215,0.0,-0.6849626056314192,-1.2629078781015555,1,2.0,1,1,-0.9039344479625498,-0.9039344479625498
2016-02-13,air_fa4ffc9057812fa2,0,0,1,0,0,0,0,-0.21634436548660824,0.19795338168777302,0.0,-0.14031373660732577,-0.4385019083468847,1,4.0,1,1,-0.7152800189527666,-0.7152800189527666
2016-02-14,air_fa4ffc9057812fa2,0,0,0,1,0,0,0,0.35571065986895917,0.35040563061792984,0.0,-0.18982727015497045,0.3859040614077859,1,15.0,1,1,-1.2483678692914035,-1.2483678692914035
2016-02-15,air_fa4ffc9057812fa2,0,1,0,0,0,0,0,-0.9663720653972411,-0.6024209251955509,0.0,-1.1800979411078676,-1.0568063856628878,1,11.0,1,1,-1.4289298831157806,-1.4289298831157806
2016-02-18,air_fa4ffc9057812fa2,0,0,0,0,1,0,0,-1.2079064094362584,-1.2122299209161786,0.0,0.4043351324167678,-1.3114023469106537,1,5.0,1,1,-1.111049699114041,-1.111049699114041
2016-02-20,air_fa4ffc9057812fa2,0,0,1,0,0,0,0,-0.9790843992940315,-1.1487081505286132,0.0,-1.130584407560223,-0.656727017987827,1,5.0,1,1,-0.8278151676248223,-0.8278151676248223
2016-02-22,air_fa4ffc9057812fa2,0,1,0,0,0,0,0,-1.1443447399523066,-1.3265691076137962,0.0,-1.1553411743340454,-0.85070489322422,1,4.0,1,1,-1.4160325964140392,-1.4160325964140392
2016-02-23,air_fa4ffc9057812fa2,0,0,0,0,0,1,0,-1.1443447399523066,-1.30116039945877,0.0,-1.2543682414293351,-0.85070489322422,1,3.0,1,1,-1.2010778180516857,-1.2010778180516857
2016-02-24,air_fa4ffc9057812fa2,0,0,0,0,0,0,1,-1.25875574502342,-1.593360543241571,0.0,-1.2543682414293351,-1.1416717060788097,1,17.0,1,1,-1.1573281984555832,-1.1573281984555832
2016-02-25,air_fa4ffc9057812fa2,0,0,0,0,1,0,0,-1.5130024229592276,-1.5044300646989792,0.0,-0.7839896727267088,-1.3962676673265757,1,6.0,1,1,-1.0536441288925655,-1.0536441288925655
2016-02-27,air_fa4ffc9057812fa2,0,0,1,0,0,0,0,-1.0045090670876122,-0.9835515475209431,0.0,1.3203355030481978,-1.1174244716742607,1,10.0,1,1,-0.4788297627541776,-0.4788297627541776
2016-02-28,air_fa4ffc9057812fa2,0,0,0,1,0,0,0,-0.8900980620164988,-0.6659426955831163,0.0,1.147038135631441,-0.996188299651515,1,6.0,1,1,-1.0589547763579883,-1.0589547763579883
2016-02-29,air_fa4ffc9057812fa2,0,1,0,0,0,0,0,-0.9409473976036602,-0.6913514037381423,0.0,-0.7592329059528864,-0.8628285104264947,1,1.0,1,1,-1.3684896571997776,-1.3684896571997776
2016-03-01,air_fa4ffc9057812fa2,0,0,0,0,0,1,0,-1.3350297484041624,-1.2630473372262307,0.0,1.4193625701434875,-1.190166174887908,1,8.0,1,1,-1.260000716120425,-1.260000716120425
2016-03-02,air_fa4ffc9057812fa2,0,0,0,0,0,0,1,-1.1951940755394679,-0.9962559015984561,0.0,0.8747137011193938,-1.3114023469106537,1,2.0,1,1,-1.130774961128469,-1.130774961128469
2016-03-03,air_fa4ffc9057812fa2,0,0,0,0,1,0,0,-0.8265363925325468,-0.48808173849793335,0.0,1.394605803369665,-1.1659189404833588,1,3.0,1,1,-1.1474655674483694,-1.1474655674483694
2016-03-04,air_fa4ffc9057812fa2,1,0,0,0,0,0,0,-0.6739883857710621,-0.5516035088854985,0.0,1.122281368857618,-0.7658395728082982,1,17.0,1,1,-0.7764789087924013,-0.7764789087924013
2016-03-05,air_fa4ffc9057812fa2,0,0,1,0,0,0,0,-0.6358513840806911,-0.5007860925754462,0.0,-0.6354490720837743,-0.5112436115605321,1,4.0,1,1,-0.5544432671428173,-0.5544432671428173
2016-03-06,air_fa4ffc9057812fa2,0,0,0,1,0,0,0,-0.3180430366609314,-0.3737425518003154,0.0,-0.5116652382146621,-0.35363658793096275,1,2.0,1,1,-1.185651651604505,-1.185651651604505
2016-03-08,air_fa4ffc9057812fa2,0,0,0,0,0,1,0,0.0124776446556188,0.07090984091264226,0.0,0.7261731004764593,0.0949372485531962,1,5.0,1,1,-1.1383616003647872,-1.1383616003647872
2016-03-09,air_fa4ffc9057812fa2,0,0,0,0,0,0,1,-0.8900980620164988,-0.6786470496606293,0.0,-1.2791250082031576,-0.9840646824492403,1,1.0,1,1,-1.1846400997063293,-1.1846400997063293
2016-03-10,air_fa4ffc9057812fa2,0,0,0,0,1,0,0,-1.2206187433330489,-1.491725710621466,0.0,-1.2791250082031576,-1.0083119168537895,1,9.0,1,1,-1.064518311797955,-1.064518311797955
2016-03-11,air_fa4ffc9057812fa2,1,0,0,0,0,0,0,-1.4113037517849045,-1.79663020848178,0.0,-1.2791250082031576,-1.081053620067437,1,2.0,1,1,-0.726912865781788,-0.726912865781788
2016-03-12,air_fa4ffc9057812fa2,0,0,1,0,0,0,0,-1.25875574502342,-1.5044300646989792,0.0,-0.9325302733696434,-1.0931772372697115,1,3.0,1,1,-0.5374997728483729,-0.5374997728483729
2016-03-13,air_fa4ffc9057812fa2,0,0,0,1,0,0,0,-1.1443447399523066,-1.4027952320788748,0.0,-1.2543682414293351,-0.9719410652469658,1,3.0,1,1,-1.1355798326448039,-1.1355798326448039
2016-03-14,air_fa4ffc9057812fa2,0,1,0,0,0,0,0,-1.2714680789202104,-1.6949953758616754,0.0,-1.2791250082031576,-0.9719410652469658,1,1.0,1,1,-1.3639376736579865,-1.3639376736579865
2016-03-15,air_fa4ffc9057812fa2,0,0,0,0,0,1,0,-0.9663720653972411,-0.7802818822807339,0.0,1.5431464040125997,-0.9598174480446912,1,3.0,1,1,-1.0898071092523498,-1.0898071092523498
2016-03-16,air_fa4ffc9057812fa2,0,0,0,0,0,0,1,-0.8900980620164988,-0.8056905904357601,0.0,-0.6849626056314192,-1.0931772372697115,1,1.0,1,1,-1.0007905422128809,-1.0007905422128809
2016-03-17,air_fa4ffc9057812fa2,0,0,0,0,1,0,0,-0.33075537055772175,0.020092424602589677,0.0,1.5431464040125997,-0.6688506351901015,1,10.0,1,1,-0.9535004909731631,-0.9535004909731631
2016-03-18,air_fa4ffc9057812fa2,1,0,0,0,0,0,0,-0.11464569431228507,0.14713596537772045,0.0,0.6023892666073472,-0.5233672287628067,1,2.0,1,1,-0.579226288648124,-0.579226288648124
2016-03-19,air_fa4ffc9057812fa2,0,0,1,0,0,0,0,-0.10193336041549472,-0.44996867626539405,0.0,-0.8087464395005314,0.20404980337366738,1,11.0,1,1,-0.5617770184045917,-0.5617770184045917
2016-03-20,air_fa4ffc9057812fa2,0,0,0,1,0,0,0,-0.29261836886735054,-0.1577685324825932,1.0,0.008226864035608945,-0.4385019083468847,1,1.0,1,1,-0.773444253097874,-0.773444253097874
2016-03-21,air_fa4ffc9057812fa2,0,1,0,0,0,0,0,-0.7883993908421756,-0.8183949445132731,1.0,-0.16507050338114812,-0.6082325491787287,1,3.0,1,1,-1.2175155363970422,-1.2175155363970422
2016-03-23,air_fa4ffc9057812fa2,0,0,0,0,0,0,1,-0.5341527129063679,-0.28481207325772395,0.0,0.181524231452366,-0.5354908459650813,1,2.0,1,1,-0.9848585998166124,-0.9848585998166124
2016-03-24,air_fa4ffc9057812fa2,0,0,0,0,1,0,0,-1.1951940755394679,-1.3646821698463354,0.0,-0.907773506595821,-0.9476938308424167,1,25.0,1,1,-1.0442872738344395,-1.0442872738344395
2016-03-25,air_fa4ffc9057812fa2,1,0,0,0,0,0,0,-0.9663720653972411,-0.7421688200481946,0.0,0.9984975349885059,-1.1416717060788097,1,4.0,1,1,-0.4414023425216737,-0.4414023425216737
2016-03-26,air_fa4ffc9057812fa2,0,0,1,0,0,0,0,-0.9790843992940315,-0.9835515475209431,0.0,0.25579453177383327,-0.826457658819671,1,2.0,1,1,-0.4472187659361844,-0.4472187659361844
2016-03-27,air_fa4ffc9057812fa2,0,0,0,1,0,0,0,-0.6739883857710621,-0.5261948007304722,0.0,0.008226864035608945,-0.7173451039991998,1,5.0,1,1,-1.0043309738564963,-1.0043309738564963
2016-03-29,air_fa4ffc9057812fa2,0,0,0,0,0,1,0,-0.34346770445451213,-0.20858594879264533,0.0,1.147038135631441,-0.5476144631673558,1,9.0,1,1,-0.8470346536901622,-0.8470346536901622
2016-03-30,air_fa4ffc9057812fa2,0,0,0,0,0,0,1,-0.10193336041549472,-0.030724991707462446,0.0,-0.38788140434554996,-0.30514211912186445,1,16.0,1,1,-0.9322579011114718,-0.9322579011114718
2016-04-01,air_fa4ffc9057812fa2,1,0,0,0,0,0,0,-0.3688923722480928,-0.23399465694767185,0.0,-0.21458403692879302,-0.4627491427514339,1,1.0,1,1,-0.689991221498372,-0.689991221498372
2016-04-02,air_fa4ffc9057812fa2,0,0,1,0,0,0,0,-0.6612760518742717,-0.8819167149008384,0.0,-1.2791250082031576,-0.5112436115605321,1,4.0,1,1,-0.7071876037673603,-0.7071876037673603
2016-04-03,air_fa4ffc9057812fa2,0,0,0,1,0,0,0,-0.33075537055772175,-0.4118556140328547,0.0,-1.2791250082031576,-0.2930185019195899,1,21.0,1,1,-1.2311714870224153,-1.2311714870224153
2016-04-04,air_fa4ffc9057812fa2,0,1,0,0,0,0,0,-0.012947023137962107,0.21065773576528582,0.0,-1.1058276407864005,-0.2687712675150409,1,7.0,1,1,-1.343706635694471,-1.343706635694471
2016-04-05,air_fa4ffc9057812fa2,0,0,0,0,0,1,0,-0.6231390501839005,-0.9454384852884038,0.0,-1.2791250082031576,-0.34151297072868825,1,11.0,1,1,-1.139373152262963,-1.139373152262963
2016-04-06,air_fa4ffc9057812fa2,0,0,0,0,0,0,1,-0.14007036210586596,-0.005316283552436385,0.0,0.7756866340241044,-0.5597380803696305,1,10.0,1,1,-1.0723578390088175,-1.0723578390088175
2016-04-07,air_fa4ffc9057812fa2,0,0,0,0,1,0,0,-0.24176903328018892,-0.01802063762994919,0.0,-1.1553411743340454,-0.014175306267274744,1,14.0,1,1,-1.1881805313499445,-1.1881805313499445
2016-04-08,air_fa4ffc9057812fa2,1,0,0,0,0,0,0,0.05061464634599005,0.3377012765404166,0.0,-0.18982727015497045,-0.05054615787409854,1,21.0,1,1,-0.6298038835569131,-0.6298038835569131
2016-04-10,air_fa4ffc9057812fa2,0,0,0,1,0,0,0,0.19045031921068403,0.46474481731554734,0.0,-0.23934080370261537,0.03431916254182336,1,5.0,1,1,-1.117119010503096,-1.117119010503096
2016-04-11,air_fa4ffc9057812fa2,0,1,0,0,0,0,0,-0.5214403790095775,-0.39915125995534145,0.0,0.25579453177383327,-0.5476144631673558,1,6.0,1,1,-1.365960777454338,-1.365960777454338
2016-04-12,air_fa4ffc9057812fa2,0,0,0,0,0,1,0,-0.6612760518742717,-0.6532383415056032,0.0,1.5431464040125997,-0.826457658819671,1,5.0,1,1,-1.2025951458989494,-1.2025951458989494
2016-04-13,air_fa4ffc9057812fa2,0,0,0,0,0,0,1,-0.16549502989944664,-0.1577685324825932,0.0,-1.1058276407864005,-0.1596587126945697,1,13.0,1,1,-1.1145901307576564,-1.1145901307576564
2016-04-14,air_fa4ffc9057812fa2,0,0,0,0,1,0,0,-0.08922102651870438,-0.3356294895677761,0.0,-1.2791250082031576,0.14343171736229451,1,4.0,1,1,-1.0814618060923995,-1.0814618060923995
2016-04-15,air_fa4ffc9057812fa2,1,0,0,0,0,0,0,0.07603931413957073,0.14713596537772045,0.0,1.7164437714293566,-0.11116424388547139,1,6.0,1,1,-0.657621560756747,-0.657621560756747
2016-04-16,air_fa4ffc9057812fa2,0,0,1,0,0,0,0,0.0124776446556188,0.08361419499015506,0.0,-0.3136111040240827,-0.22027679870594255,1,6.0,1,1,-0.4419081184707616,-0.4419081184707616
2016-04-17,air_fa4ffc9057812fa2,0,0,0,1,0,0,0,0.44469699714649175,0.3631099846954431,0.0,-0.5364220049884846,0.5677583194419047,1,2.0,1,1,-1.1537877668119678,-1.1537877668119678
2016-04-18,air_fa4ffc9057812fa2,0,1,0,0,0,0,0,0.4065599954561205,0.8331710855634268,0.0,0.4290918991905903,0.22829703777821664,1,3.0,1,1,-1.4554831204428949,-1.4554831204428949
2016-04-20,air_fa4ffc9057812fa2,0,0,0,0,0,0,1,-0.10193336041549472,-0.1196554702500539,0.0,1.5431464040125997,-0.2566476503127661,1,2.0,1,1,-1.00458386183104,-1.00458386183104
2016-04-21,air_fa4ffc9057812fa2,0,0,0,0,1,0,0,0.10146398193315141,-0.005316283552436385,0.0,-1.2791250082031576,0.1676789517668438,1,4.0,1,1,-1.111049699114041,-1.111049699114041
2016-04-22,air_fa4ffc9057812fa2,1,0,0,0,0,0,0,0.20316265310747458,0.4393361091605213,0.0,0.8252001675717491,0.15555533456456905,1,8.0,1,1,-0.6115959493897489,-0.6115959493897489
2016-04-23,air_fa4ffc9057812fa2,0,0,1,0,0,0,0,0.27943665648821664,0.2741795061528512,0.0,-0.7592329059528864,0.2525442721827657,1,7.0,1,1,-0.5142340791903299,-0.5142340791903299
2016-04-24,air_fa4ffc9057812fa2,0,0,0,1,0,0,0,-0.0002346892411717669,-0.14506417840507996,0.0,-0.9820438069172883,0.022195545339548834,1,2.0,1,1,-1.1322922889757325,-1.1322922889757325
2016-04-26,air_fa4ffc9057812fa2,0,0,0,0,0,1,0,0.44469699714649175,0.6171970662457046,0.0,1.4193625701434875,0.2767915065873147,1,2.0,1,1,-1.0415055061144562,-1.0415055061144562
2016-04-27,air_fa4ffc9057812fa2,0,0,0,0,0,0,1,0.3048613242817978,0.19795338168777302,0.0,-1.2048547078816902,0.39802767861006044,1,12.0,1,1,-1.0220331320745724,-1.0220331320745724
2016-04-28,air_fa4ffc9057812fa2,0,0,0,0,1,0,0,-0.16549502989944664,-0.6151252792730639,0.0,-1.2791250082031576,0.1676789517668438,1,9.0,1,1,-0.7797664524614727,-0.7797664524614727
2016-04-29,air_fa4ffc9057812fa2,1,0,0,0,0,0,0,0.0124776446556188,0.14713596537772045,1.0,1.048011068536151,-0.06266977507637306,1,3.0,1,1,-0.6065381898988701,-0.6065381898988701
2016-04-30,air_fa4ffc9057812fa2,0,0,1,0,0,0,0,0.037902312449199484,0.18524902761025974,0.0,1.44411933691731,-0.17178232989684422,1,4.0,1,1,-0.6507935854440605,-0.6507935854440605
2016-05-01,air_fa4ffc9057812fa2,0,0,0,1,0,0,0,0.3175736581785879,0.6044927121681913,0.0,0.9489840014408613,-0.002051689065000218,1,10.0,1,1,-0.9317521251623838,-0.9317521251623838
2016-05-02,air_fa4ffc9057812fa2,0,1,0,0,0,0,0,0.21587498700426472,0.14713596537772045,0.0,-0.4126381711193724,0.15555533456456905,1,24.0,1,1,-1.0715991750851857,-1.0715991750851857
2016-05-03,air_fa4ffc9057812fa2,0,0,0,0,0,1,0,0.5972450039079763,0.566379649935652,1.0,0.20628099822618834,0.6283764054532774,1,2.0,1,1,-0.7853299879014395,-0.7853299879014395
2016-05-04,air_fa4ffc9057812fa2,0,0,0,0,0,0,1,0.8133546801534133,0.8585797937184528,1.0,0.9984975349885059,0.8223542806896703,1,16.0,1,1,-0.8422297821738272,-0.8422297821738272
2016-05-05,air_fa4ffc9057812fa2,0,0,0,0,1,0,0,0.8133546801534133,0.909397210028505,1.0,1.7659573049770017,0.6283764054532774,1,27.0,1,1,-1.0349304187763135,-1.0349304187763135
2016-05-06,air_fa4ffc9057812fa2,1,0,0,0,0,0,0,0.3048613242817978,0.28688386023036444,0.0,-1.2543682414293351,0.39802767861006044,1,3.0,1,1,-1.189950747171752,-1.189950747171752
2016-05-07,air_fa4ffc9057812fa2,0,0,1,0,0,0,0,0.6989436750822995,0.7823536692533742,0.0,1.567903170786422,0.4222749130146097,1,20.0,1,1,-0.7610527423452207,-0.7610527423452207
2016-05-10,air_fa4ffc9057812fa2,0,0,0,0,0,1,0,0.34299832597216856,0.2995882143078777,0.0,-1.2543682414293351,0.5071402334305318,1,2.0,1,1,-1.3705127609961292,-1.3705127609961292
2016-05-11,air_fa4ffc9057812fa2,0,0,0,0,0,0,1,0.7243683428758801,0.8712841477959661,0.0,-0.8582599730481761,0.49501661622825704,1,10.0,1,1,-1.1793294522409064,-1.1793294522409064
2016-05-13,air_fa4ffc9057812fa2,1,0,0,0,0,0,0,0.6989436750822995,0.7950580233308875,0.0,1.4688761036911322,0.55563470223963,1,2.0,1,1,-0.6990951885819541,-0.6990951885819541
2016-05-14,air_fa4ffc9057812fa2,0,0,1,0,0,0,0,0.5209710005272342,0.5790840040131653,0.0,0.9242272346670389,0.301038740991864,1,17.0,1,1,-0.5374997728483729,-0.5374997728483729
2016-05-15,air_fa4ffc9057812fa2,0,0,0,1,0,0,0,0.24129965479784585,0.4393361091605213,0.0,1.8154708385246463,0.07069001414864715,1,4.0,1,1,-1.1560637585828635,-1.1560637585828635
2016-05-16,air_fa4ffc9057812fa2,0,1,0,0,0,0,0,0.4192723293529111,0.38851869285046914,0.0,-0.8335032062743538,0.2767915065873147,1,3.0,1,1,-1.472426614737339,-1.472426614737339
2016-05-17,air_fa4ffc9057812fa2,0,0,0,0,0,1,0,0.33028599207537845,0.03279677868010293,0.0,-1.2791250082031576,0.36165682700323687,1,12.0,1,1,-1.2991983521747366,-1.2991983521747366
2016-05-18,air_fa4ffc9057812fa2,0,0,0,0,0,0,1,0.546395668320815,0.9348059181835315,0.0,2.0382817394890482,0.14343171736229451,1,6.0,1,1,-1.0951177567177726,-1.0951177567177726
2016-05-20,air_fa4ffc9057812fa2,1,0,0,0,0,0,0,0.19045031921068403,0.07090984091264226,0.0,-0.8582599730481761,0.301038740991864,1,12.0,1,1,-0.6985894126328662,-0.6985894126328662
2016-05-22,air_fa4ffc9057812fa2,0,0,0,1,0,0,0,0.851491681843784,1.1507799375012537,0.0,1.964011439167581,0.604129171048728,1,3.0,1,1,-1.1601099661755665,-1.1601099661755665
2016-05-23,air_fa4ffc9057812fa2,0,1,0,0,0,0,0,0.9913273547084784,1.3540496027414626,0.0,1.8154708385246463,0.3859040614077859,1,2.0,1,1,-1.3631790097343548,-1.3631790097343548
2016-05-24,air_fa4ffc9057812fa2,0,0,0,0,0,1,0,0.9786150208116879,1.1507799375012537,0.0,0.8747137011193938,0.7374889602737484,1,6.0,1,1,-1.2514025249859309,-1.2514025249859309
2016-05-25,air_fa4ffc9057812fa2,0,0,0,0,0,0,1,0.8260670140502033,0.540970941780626,0.0,-1.2791250082031576,1.0405793903306126,1,9.0,1,1,-1.0455517137071593,-1.0455517137071593
2016-05-26,air_fa4ffc9057812fa2,0,0,0,0,1,0,0,0.9277656852245265,0.8839885018734789,0.0,-0.38788140434554996,1.0163321559260636,1,4.0,1,1,-1.009388733347375,-1.009388733347375
2016-05-27,air_fa4ffc9057812fa2,1,0,0,0,0,0,0,0.47012166494007246,0.2741795061528512,0.0,-1.2048547078816902,0.39802767861006044,1,24.0,1,1,-0.7150271309782227,-0.7150271309782227
2016-05-28,air_fa4ffc9057812fa2,0,0,1,0,0,0,0,0.4574093310432823,0.49015352547057384,0.0,-1.2296114746555127,0.3859040614077859,1,12.0,1,1,-0.5192918386812089,-0.5192918386812089
2016-05-29,air_fa4ffc9057812fa2,0,0,0,1,0,0,0,0.7625053445662514,0.9729189804160704,0.0,1.2955787362743754,0.5071402334305318,1,27.0,1,1,-1.0253206757436437,-1.0253206757436437
2016-05-30,air_fa4ffc9057812fa2,0,1,0,0,0,0,0,0.21587498700426472,0.13443161130020764,0.0,-1.2791250082031576,0.4222749130146097,1,1.0,1,1,-1.3500288350580696,-1.3500288350580696
2016-05-31,air_fa4ffc9057812fa2,0,0,0,0,0,1,0,0.5972450039079763,0.5917883580906781,0.0,-0.14031373660732577,0.5313874678350808,1,2.0,1,1,-1.1216709940448868,-1.1216709940448868
2016-06-01,air_fa4ffc9057812fa2,0,0,0,0,0,0,1,0.7370806767726708,0.7823536692533742,0.0,0.13201069790472109,0.7374889602737484,1,6.0,1,1,-1.1429135839065783,-1.1429135839065783
2016-06-02,air_fa4ffc9057812fa2,0,0,0,0,1,0,0,0.6353820055983476,0.7315362529433221,0.0,1.9392546723937585,0.5313874678350808,1,3.0,1,1,-1.0819675820414874,-1.0819675820414874
2016-06-03,air_fa4ffc9057812fa2,1,0,0,0,0,0,0,0.47012166494007246,0.5028578795480867,0.0,1.864984372072291,0.2767915065873147,1,22.0,1,1,-0.7729384771487862,-0.7729384771487862
2016-06-05,air_fa4ffc9057812fa2,0,0,0,1,0,0,0,0.4574093310432823,0.40122304692798194,0.0,-0.5859355385361295,0.5435110850373551,1,1.0,1,1,-1.1891920832481202,-1.1891920832481202
2016-06-07,air_fa4ffc9057812fa2,0,0,0,0,0,1,0,0.49554633273365356,0.08361419499015506,0.0,-1.2791250082031576,0.7859834290828466,1,4.0,1,1,-1.232435926895135,-1.232435926895135
2016-06-08,air_fa4ffc9057812fa2,0,0,0,0,0,0,1,0.7879300123598321,0.8966928559509922,0.0,0.13201069790472109,0.55563470223963,1,3.0,1,1,-1.0673000795179386,-1.0673000795179386
2016-06-09,air_fa4ffc9057812fa2,0,0,0,0,1,0,0,0.6989436750822995,0.4393361091605213,0.0,-1.2791250082031576,0.9314668355101418,1,2.0,1,1,-1.1178776744267276,-1.1178776744267276
2016-06-10,air_fa4ffc9057812fa2,1,0,0,0,0,0,0,0.9913273547084784,1.0872581671136883,0.0,1.2460652027267303,0.9072196011055922,1,5.0,1,1,-0.6778525987202627,-0.6778525987202627
2016-06-11,air_fa4ffc9057812fa2,0,0,1,0,0,0,0,0.9913273547084784,1.1253712293462277,0.0,1.3698490365958425,0.7253653430714737,1,16.0,1,1,-0.5167629589357694,-0.5167629589357694
2016-06-12,air_fa4ffc9057812fa2,0,0,0,1,0,0,0,1.0421766902956398,1.023736396726123,0.0,0.30530806532147814,1.028455773128338,1,1.0,1,1,-1.1472126794738253,-1.1472126794738253
2016-06-13,air_fa4ffc9057812fa2,0,1,0,0,0,0,0,0.5209710005272342,0.3122925683853905,0.0,-1.2791250082031576,0.7738598118805723,1,15.0,1,1,-1.4392982900720823,-1.4392982900720823
2016-06-14,air_fa4ffc9057812fa2,0,0,0,0,0,1,0,0.8260670140502033,0.7569449610983482,0.0,0.008226864035608945,0.7859834290828466,1,3.0,1,1,-1.157833974404671,-1.157833974404671
2016-06-15,air_fa4ffc9057812fa2,0,0,0,0,0,0,1,0.6480943394951381,0.24877079799782514,0.0,-1.2791250082031576,0.9314668355101418,1,2.0,1,1,-1.097646636463212,-1.097646636463212
2016-06-16,air_fa4ffc9057812fa2,0,0,0,0,1,0,0,0.8133546801534133,0.5282665877031127,0.0,-1.2791250082031576,0.943590452712416,1,10.0,1,1,-1.1689610452846046,-1.1689610452846046
2016-06-17,air_fa4ffc9057812fa2,1,0,0,0,0,0,0,1.080313691986011,1.1380755834237404,0.0,0.7509298672502817,0.9072196011055922,1,15.0,1,1,-0.6062853019243261,-0.6062853019243261
2016-06-18,air_fa4ffc9057812fa2,0,0,1,0,0,0,0,1.3981220394057707,1.6208410383692373,0.0,2.013524972715226,1.1133210935442603,1,14.0,1,1,-0.5142340791903299,-0.5142340791903299
2016-06-19,air_fa4ffc9057812fa2,0,0,0,1,0,0,0,1.0930260258828017,1.1507799375012537,0.0,-0.23934080370261537,1.1496919451510836,1,4.0,1,1,-1.1406375921356828,-1.1406375921356828
