visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Chiyoda-ku Kudanminami,total_area_visitors,total_genre_visitors
2016-07-21,air_cd4b301d5d3918d8,0,0,0,0,1,0,0,0.6409968847281613,0.42655252292713763,0.0,-1.3395962769097154,0.9078568977370204,1,7.0,1,1,0.10406120059662409,0.10406120059662409
2016-07-22,air_cd4b301d5d3918d8,1,0,0,0,0,0,0,0.595040869715062,0.24164305486020116,0.0,-1.3395962769097154,0.8530810153316368,1,7.0,1,1,1.5383278861181628,1.5383278861181628
2016-07-25,air_cd4b301d5d3918d8,0,1,0,0,0,0,0,0.9741779935731295,0.8425988260777441,0.0,-1.1290882905381887,0.9297672506991742,1,5.0,1,1,-1.0186843932545708,-1.0186843932545708
2016-07-26,air_cd4b301d5d3918d8,0,0,0,0,0,1,0,0.8707769597936568,0.7848146173068264,0.0,-1.3132827786132748,0.962632780142404,1,8.0,1,1,-0.13400076902045077,-0.13400076902045077
2016-07-27,air_cd4b301d5d3918d8,0,0,0,0,0,0,1,0.9511999860665801,0.7732577755526432,0.0,-1.260655782020393,1.0721845449531713,1,5.0,1,1,0.11222332526920951,0.11222332526920951
2016-07-28,air_cd4b301d5d3918d8,0,0,0,0,1,0,0,1.1809800611320755,1.212417762211617,0.0,0.028705634505208258,1.170781133282862,1,7.0,1,1,0.38474759905942285,0.38474759905942285
2016-07-29,air_cd4b301d5d3918d8,1,0,0,0,0,0,0,1.2614030874049988,1.3626567050160023,0.0,1.6864560271809812,1.126960427358555,1,8.0,1,1,1.83669888803823,1.83669888803823
2016-08-01,air_cd4b301d5d3918d8,0,1,0,0,0,0,0,1.2843810949115482,1.258645129228351,0.0,-0.8396398092773395,1.3131984275368596,1,5.0,1,1,-1.0848882933766526,-1.0848882933766526
2016-08-02,air_cd4b301d5d3918d8,0,0,0,0,0,1,0,1.1120460386124267,1.015951452390497,0.0,-0.8922668058702211,1.0831397214342482,1,5.0,1,1,-0.654109491212422,-0.654109491212422
2016-08-03,air_cd4b301d5d3918d8,0,0,0,0,0,0,1,1.2154470723919,1.3164293379992684,0.0,-0.26074284675564113,1.1817363097639386,1,6.0,1,1,-0.10770058951989775,-0.10770058951989775
2016-08-04,air_cd4b301d5d3918d8,0,0,0,0,1,0,0,1.364804121184472,1.4319977555411036,0.0,0.8970510782877559,1.2912880745747057,1,4.0,1,1,0.046926327888526125,0.046926327888526125
2016-08-05,air_cd4b301d5d3918d8,1,0,0,0,0,0,0,1.4337381437041203,1.4782251225578376,0.0,1.5022615391058953,1.3131984275368596,1,6.0,1,1,1.3297402555965352,1.3297402555965352
2016-08-08,air_cd4b301d5d3918d8,0,1,0,0,0,0,0,1.410760136197571,1.455111439049471,0.0,-0.12917535527343693,1.3898846629043966,1,9.0,1,1,-1.0622157248416932,-1.0622157248416932
2016-08-09,air_cd4b301d5d3918d8,0,0,0,0,0,1,0,1.8013862638089129,1.9751693179877294,0.0,0.7917970851019924,1.4337053688287034,1,5.0,1,1,-0.046484654475507065,-0.046484654475507065
2016-08-10,air_cd4b301d5d3918d8,0,0,0,0,0,0,1,1.4796941587172197,1.5475661730829389,0.0,-0.05023486038411422,1.4665708982719334,1,7.0,1,1,1.1791944005244042,1.1791944005244042
2016-08-17,air_cd4b301d5d3918d8,0,0,0,0,0,0,1,1.4337381437041203,1.5822366983454892,0.0,1.2917535527343684,1.1379156038396319,1,5.0,1,1,-0.6758751570059831,-0.6758751570059831
2016-08-18,air_cd4b301d5d3918d8,0,0,0,0,1,0,0,1.2269360761451744,1.2702019709825345,0.0,-1.0501477956488663,1.3789294864233197,1,4.0,1,1,-0.33941423994718395,-0.33941423994718395
2016-08-19,air_cd4b301d5d3918d8,1,0,0,0,0,0,0,1.3073591024180982,1.3510998632618187,0.0,0.4760351055447026,1.3570191334611663,1,6.0,1,1,1.2848485698973156,1.2848485698973156
2016-08-22,air_cd4b301d5d3918d8,0,1,0,0,0,0,0,1.0890680311058771,0.8888261930944784,0.0,-1.3395962769097154,1.1598259568017852,1,4.0,1,1,-2.1096883911568227,-2.1096883911568227
2016-08-23,air_cd4b301d5d3918d8,0,0,0,0,0,1,0,1.2154470723919,1.1315198699323321,0.0,-0.8922668058702211,1.2693777216125524,1,3.0,1,1,-0.41831477844884307,-0.41831477844884307
2016-08-24,air_cd4b301d5d3918d8,0,0,0,0,0,0,1,1.1809800611320755,1.2239746039658004,0.0,-0.8396398092773395,1.1926914862450153,1,6.0,1,1,-0.18660112802155684,-0.18660112802155684
2016-08-25,air_cd4b301d5d3918d8,0,0,0,0,1,0,0,1.353315117431197,1.3973272302785535,0.0,1.7917100203667446,1.1926914862450153,1,4.0,1,1,-0.028800051018238647,-0.028800051018238647
2016-08-26,air_cd4b301d5d3918d8,1,0,0,0,0,0,0,1.3877821286910215,1.4088840720327362,0.0,1.34438054932725,1.247467368650399,1,6.0,1,1,1.6480631178273668,1.6480631178273668
2016-08-29,air_cd4b301d5d3918d8,0,1,0,0,0,0,0,1.0775790273526027,1.0968493446697818,0.0,-0.6554453212022536,1.0393190155099414,1,4.0,1,1,-1.415000891245663,-1.415000891245663
2016-08-30,air_cd4b301d5d3918d8,0,0,0,0,0,1,0,1.020134008586229,0.8657125095861115,0.0,-1.1817152871310705,1.0831397214342482,1,5.0,1,1,-0.4505098257684856,-0.4505098257684856
2016-08-31,air_cd4b301d5d3918d8,0,0,0,0,0,0,1,1.2154470723919,1.212417762211617,0.0,1.6338290305880996,1.0831397214342482,1,7.0,1,1,0.07231960464768078,0.07231960464768078
2016-09-01,air_cd4b301d5d3918d8,0,0,0,0,1,0,0,1.2384250798984493,1.3742135467701861,0.0,1.3180670510308092,1.0283638390288645,1,6.0,1,1,-0.4065250428106641,-0.4065250428106641
2016-09-02,air_cd4b301d5d3918d8,1,0,0,0,0,0,0,1.2039580686386249,1.0621788194072312,0.0,-0.05023486038411422,1.1379156038396319,1,4.0,1,1,1.0585763359184195,1.0585763359184195
2016-09-05,air_cd4b301d5d3918d8,0,1,0,0,0,0,0,1.399271132444296,1.4319977555411036,0.0,1.186499559548605,1.335108780499013,1,7.0,1,1,-1.3043587567950607,-1.3043587567950607
2016-09-06,air_cd4b301d5d3918d8,0,0,0,0,0,1,0,1.4452271474573952,1.3626567050160023,0.0,1.186499559548605,1.4556157217908567,1,5.0,1,1,-0.4505098257684856,-0.4505098257684856
2016-09-07,air_cd4b301d5d3918d8,0,0,0,0,0,0,1,1.2499140836517242,1.1199630281781487,0.0,-0.7343858160915762,1.400839839385473,1,9.0,1,1,-0.3330659207573953,-0.3330659207573953
2016-09-08,air_cd4b301d5d3918d8,0,0,0,0,1,0,0,1.1694910573788007,1.1315198699323321,0.0,-0.9975207990559846,1.324153604017936,1,9.0,1,1,-0.15395262933121515,-0.15395262933121515
2016-09-09,air_cd4b301d5d3918d8,1,0,0,0,0,0,0,1.2384250798984493,1.3742135467701861,0.0,0.055019132801649,1.094094897915325,1,7.0,1,1,1.4440100010127312,1.4440100010127312
2016-09-12,air_cd4b301d5d3918d8,0,1,0,0,0,0,0,0.9741779935731295,0.8194851425693771,0.0,-1.260655782020393,1.0831397214342482,1,10.0,1,1,-1.278512028665207,-1.278512028665207
2016-09-13,air_cd4b301d5d3918d8,0,0,0,0,0,1,0,0.7329089147543596,0.3803251559104033,0.0,-1.3395962769097154,0.962632780142404,1,10.0,1,1,-0.6500284288761292,-0.6500284288761292
2016-09-14,air_cd4b301d5d3918d8,0,0,0,0,0,0,1,0.7903539335207335,0.6923598832733586,0.0,-1.260655782020393,0.8749913682937905,1,11.0,1,1,-0.17073033004708518,-0.17073033004708518
2016-09-15,air_cd4b301d5d3918d8,0,0,0,0,1,0,0,0.9052439710534811,0.6692461997649913,0.0,-1.3132827786132748,1.050274191991018,1,8.0,1,1,0.22331891109051114,0.22331891109051114
2016-09-16,air_cd4b301d5d3918d8,1,0,0,0,0,0,0,0.7673759260141836,0.4381093646813209,0.0,-1.3395962769097154,1.0174086625477876,1,7.0,1,1,1.3614818515454785,1.3614818515454785
2016-09-20,air_cd4b301d5d3918d8,0,0,0,0,0,1,0,0.3307937833897426,-0.0588348307485701,0.0,-1.3395962769097154,0.5463360738614887,1,5.0,1,1,-1.8693591646862517,-1.8693591646862517
2016-09-21,air_cd4b301d5d3918d8,0,0,0,0,0,0,1,0.4456838209224903,0.29942726363111877,0.0,-1.3132827786132748,0.5463360738614887,1,5.0,1,1,0.745241438765279,0.745241438765279
2016-09-23,air_cd4b301d5d3918d8,1,0,0,0,0,0,0,0.5261068471954136,0.1723020043351003,0.0,-1.3395962769097154,0.7435292505208695,1,6.0,1,1,0.5212364616398791,0.5212364616398791
2016-09-26,air_cd4b301d5d3918d8,0,1,0,0,0,0,0,1.054601019846053,1.0968493446697818,0.0,-0.5238778297200494,1.0174086625477876,1,5.0,1,1,-1.0014532411680017,-1.0014532411680017
2016-09-27,air_cd4b301d5d3918d8,0,0,0,0,0,1,0,1.0775790273526027,1.0621788194072312,0.0,-0.7343858160915762,1.1160052508774785,1,7.0,1,1,-0.2446429034710532,-0.2446429034710532
2016-09-28,air_cd4b301d5d3918d8,0,0,0,0,0,0,1,1.1809800611320755,1.1546335534406995,0.0,-0.7870128126844578,1.247467368650399,1,5.0,1,1,-0.1049798812957026,-0.1049798812957026
2016-09-29,air_cd4b301d5d3918d8,0,0,0,0,1,0,0,0.962688989819855,0.8425988260777441,0.0,-1.1554017888346295,0.9954983095856342,1,7.0,1,1,0.04239181418153422,0.04239181418153422
2016-09-30,air_cd4b301d5d3918d8,1,0,0,0,0,0,0,0.595040869715062,0.47277988994387155,0.0,-0.7080723177951354,0.6777981916344095,1,7.0,1,1,1.7305912672946195,1.7305912672946195
2016-10-03,air_cd4b301d5d3918d8,0,1,0,0,0,0,0,0.7443979185076341,0.6808030415191749,0.0,-1.3395962769097154,0.8202154858884069,1,6.0,1,1,-1.5442345318949324,-1.5442345318949324
2016-10-04,air_cd4b301d5d3918d8,0,0,0,0,0,1,0,0.9971560010796789,1.3164293379992684,0.0,0.29184061746961665,0.7763947799640998,1,7.0,1,1,-0.5226085937096568,-0.5226085937096568
2016-10-05,air_cd4b301d5d3918d8,0,0,0,0,0,0,1,0.8937549673002062,0.6692461997649913,0.0,-1.1554017888346295,0.9735879566234809,1,8.0,1,1,-0.7284755160070892,-0.7284755160070892
2016-10-06,air_cd4b301d5d3918d8,0,0,0,0,1,0,0,1.1235350423657016,1.235531445719984,0.0,0.8444240816948745,0.962632780142404,1,5.0,1,1,-0.1566733375554103,-0.1566733375554103
2016-10-07,air_cd4b301d5d3918d8,1,0,0,0,0,0,0,0.595040869715062,0.4958935734522385,0.0,0.1865866242838532,0.6997085445965627,1,4.0,1,1,1.2667105150693478,1.2667105150693478
2016-10-11,air_cd4b301d5d3918d8,0,0,0,0,0,1,0,0.158458727090621,-0.0588348307485701,0.0,-1.2869692803168338,0.39296360312641443,1,7.0,1,1,-1.1152695352134985,-1.1152695352134985
2016-10-12,air_cd4b301d5d3918d8,0,0,0,0,0,0,1,0.192925738350445,0.29942726363111877,0.0,0.8181105833984332,0.11908419109949629,1,5.0,1,1,-0.2573395418506305,-0.2573395418506305
2016-10-13,air_cd4b301d5d3918d8,0,0,0,0,1,0,0,0.032079685804598364,-0.27841482407805723,0.0,-1.3395962769097154,0.29436701479672406,1,4.0,1,1,-0.2160754671170042,-0.2160754671170042
2016-10-14,air_cd4b301d5d3918d8,1,0,0,0,0,0,0,-0.07132134797487462,-0.12817588127367138,0.0,-0.2870563450520819,-0.0014227501923476393,1,5.0,1,1,1.4562531880216094,1.4562531880216094
2016-10-17,air_cd4b301d5d3918d8,0,1,0,0,0,0,0,0.14696972333734606,-0.12817588127367138,0.0,-1.3395962769097154,0.3381877207210308,1,9.0,1,1,-1.3818989411846223,-1.3818989411846223
2016-10-18,air_cd4b301d5d3918d8,0,0,0,0,0,1,0,0.5375958509486881,0.657689358010808,0.0,0.21290012258029417,0.44773948553179804,1,8.0,1,1,-0.4151406188539487,-0.4151406188539487
2016-10-19,air_cd4b301d5d3918d8,0,0,0,0,0,0,1,0.5261068471954136,0.3803251559104033,0.0,-0.8396398092773395,0.6339774857101023,1,9.0,1,1,-0.25008431991944347,-0.25008431991944347
2016-10-20,air_cd4b301d5d3918d8,0,0,0,0,1,0,0,0.6524858884814358,0.8194851425693771,0.0,1.2917535527343684,0.4806050149750283,1,5.0,1,1,0.015638183310281998,0.015638183310281998
2016-10-21,air_cd4b301d5d3918d8,1,0,0,0,0,0,0,0.2273927496102694,0.09140411205581532,0.0,-0.05023486038411422,0.30532219127780075,1,5.0,1,1,1.4843671730049592,1.4843671730049592
2016-10-24,air_cd4b301d5d3918d8,0,1,0,0,0,0,0,-0.15174437424779794,-0.1744032482904053,0.0,1.239126556141487,-0.07810898555988463,1,6.0,1,1,-1.1814734353355802,-1.1814734353355802
2016-10-25,air_cd4b301d5d3918d8,0,0,0,0,0,1,0,-0.2551454080272709,-0.3939832416198924,0.0,-0.7080723177951354,-0.2862573387003424,1,4.0,1,1,-0.3707023845254281,-0.3707023845254281
2016-10-26,air_cd4b301d5d3918d8,0,0,0,0,0,0,1,0.3307937833897426,0.5883483074857068,0.0,1.186499559548605,-0.0014227501923476393,1,6.0,1,1,0.10134049237242895,0.10134049237242895
2016-10-27,air_cd4b301d5d3918d8,0,0,0,0,1,0,0,0.31930477963646764,0.3109841053853024,0.0,0.6602295936197883,0.06430830869411266,1,3.0,1,1,0.1176647417175998,0.1176647417175998
2016-10-28,air_cd4b301d5d3918d8,1,0,0,0,0,0,0,-0.46194747558621685,-0.6713474437202966,0.0,-1.3395962769097154,-0.27530216221926573,1,6.0,1,1,1.3664698166231697,1.3664698166231697
2016-10-31,air_cd4b301d5d3918d8,0,1,0,0,0,0,0,-0.22067839676744652,-0.1744032482904053,0.0,-0.31336984334852275,-0.3081676916624958,1,6.0,1,1,-0.9769668671502454,-0.9769668671502454
2016-11-01,air_cd4b301d5d3918d8,0,0,0,0,0,1,0,-0.3240794305469195,-0.4864379756533606,0.0,-0.4712508331271678,-0.1000193385220382,1,7.0,1,1,-0.6350645336430559,-0.6350645336430559
2016-11-02,air_cd4b301d5d3918d8,0,0,0,0,0,0,1,-0.6113045243787888,-0.9718253293290684,0.0,-1.3395962769097154,-0.43962980943541663,1,4.0,1,1,0.7543104661792629,0.7543104661792629
2016-11-04,air_cd4b301d5d3918d8,1,0,0,0,0,0,0,-0.2551454080272709,-0.20907377355295592,0.0,1.0812455663628415,-0.4505849859164933,1,4.0,1,1,0.3498318435155852,0.3498318435155852
2016-11-07,air_cd4b301d5d3918d8,0,1,0,0,0,0,0,-0.599815520625514,-0.7175748107370308,0.0,0.8707375799913152,-0.48345051535972355,1,5.0,1,1,-1.2662688416563288,-1.2662688416563288
2016-11-08,air_cd4b301d5d3918d8,0,0,0,0,0,1,0,-0.7261945619115365,-0.810029544770499,0.0,-0.8659533075737804,-0.7135092214623348,1,7.0,1,1,-1.0490656350914167,-1.0490656350914167
2016-11-09,air_cd4b301d5d3918d8,0,0,0,0,0,0,1,-0.6687495431451627,-0.6944611272286638,0.0,0.23921362087673492,-0.5163160448029537,1,13.0,1,1,-0.6799562193422758,-0.6799562193422758
2016-11-10,air_cd4b301d5d3918d8,0,0,0,0,1,0,0,-0.7606615731713608,-0.8793705952956001,0.0,-1.2080287854275114,-0.5491815742461839,1,5.0,1,1,-0.36299371122354185,-0.36299371122354185
2016-11-11,air_cd4b301d5d3918d8,1,0,0,0,0,0,0,-0.8295955956910095,-0.9833821710832519,0.0,-1.3395962769097154,-0.7573299273866416,1,8.0,1,1,0.7719950696365313,0.7719950696365313
2016-11-14,air_cd4b301d5d3918d8,0,1,0,0,0,0,0,-0.2896124192870953,-0.45176745039081,0.0,-1.3395962769097154,-0.12192969148419157,1,5.0,1,1,-1.398223190529793,-1.398223190529793
2016-11-15,air_cd4b301d5d3918d8,0,0,0,0,0,1,0,-0.1057883592346988,-0.15128956478203834,0.0,-0.918580304166662,0.009532426288729046,1,4.0,1,1,-0.7987604784654636,-0.7987604784654636
2016-11-16,air_cd4b301d5d3918d8,0,0,0,0,0,0,1,-0.4274804643263925,-0.6713474437202966,0.0,-1.1817152871310705,-0.20957110333280546,1,4.0,1,1,-0.10271262444220665,-0.10271262444220665
2016-11-17,air_cd4b301d5d3918d8,0,0,0,0,1,0,0,-0.41599146057311776,-0.26685798232387353,0.0,0.7917970851019924,-0.5272712212840304,1,8.0,1,1,-0.043310494880612734,-0.043310494880612734
2016-11-18,air_cd4b301d5d3918d8,1,0,0,0,0,0,0,-0.5653485093656897,-0.5673358679326452,0.0,1.0286185697699601,-0.7135092214623348,1,5.0,1,1,1.502958679203626,1.502958679203626
2016-11-21,air_cd4b301d5d3918d8,0,1,0,0,0,0,0,-0.41599146057311776,-0.6829042854744803,0.0,-1.3395962769097154,-0.26434698573818904,1,5.0,1,1,-1.2748844176996135,-1.2748844176996135
2016-11-22,air_cd4b301d5d3918d8,0,0,0,0,0,1,0,-0.2551454080272709,-0.15128956478203834,0.0,0.42340810895182085,-0.2533918092571122,1,5.0,1,1,1.0962127996864524,1.0962127996864524
2016-11-24,air_cd4b301d5d3918d8,0,0,0,0,1,0,0,-1.5419138283940452,-1.387871632479675,0.0,-1.3395962769097154,-1.2831783984783243,1,9.0,1,1,-1.0590415652467988,-1.0590415652467988
2016-11-25,air_cd4b301d5d3918d8,1,0,0,0,0,0,0,-1.2202217233023518,-1.1336211138876375,0.0,1.1075590646592828,-1.3489094573647846,1,8.0,1,1,1.341076539864015,1.341076539864015
2016-11-29,air_cd4b301d5d3918d8,0,0,0,0,0,1,0,-0.6572605393918879,-0.7291316524912143,0.0,0.16027312598741245,-0.5601367507272605,1,12.0,1,1,-0.4387200901303066,-0.4387200901303066
2016-11-30,air_cd4b301d5d3918d8,0,0,0,0,0,0,1,-0.8525736031975589,-1.0180526963458023,0.0,-0.05023486038411422,-0.8559265157163322,1,10.0,1,1,-0.14941811562422325,-0.14941811562422325
2016-12-01,air_cd4b301d5d3918d8,0,0,0,0,1,0,0,-0.7147055581582618,-0.47488113389917697,0.0,-0.5238778297200494,-0.7354195744244881,1,6.0,1,1,-0.2763844994199965,-0.2763844994199965
2016-12-02,air_cd4b301d5d3918d8,1,0,0,0,0,0,0,-0.5423705018591402,-0.5904495514410122,0.0,0.8970510782877559,-0.42867463295433994,1,6.0,1,1,1.660306304836245,1.660306304836245
2016-12-05,air_cd4b301d5d3918d8,0,1,0,0,0,0,0,-0.40450245681984304,-0.26685798232387353,0.0,0.6602295936197883,-0.49440569184080024,1,6.0,1,1,-1.1397559092312548,-1.1397559092312548
2016-12-06,air_cd4b301d5d3918d8,0,0,0,0,0,1,0,-0.6227935281320635,-0.40554008337407565,0.0,0.8970510782877559,-0.6149126331326442,1,6.0,1,1,-0.5561639951413969,-0.5561639951413969
2016-12-07,air_cd4b301d5d3918d8,0,0,0,0,0,0,1,-1.001930651990131,-1.0873937468709036,0.0,-0.9448938024631028,-0.8449713392352554,1,6.0,1,1,0.09816633277753462,0.09816633277753462
2016-12-08,air_cd4b301d5d3918d8,0,0,0,0,1,0,0,-0.8755516107041086,-0.7753590195079484,0.0,0.9233645765841967,-1.0531196923757131,1,6.0,1,1,0.2999521927386743,0.2999521927386743
2016-12-09,air_cd4b301d5d3918d8,1,0,0,0,0,0,0,-0.5883265168722394,-0.37086955811152544,0.0,1.0023050714735193,-0.9654782805270993,1,6.0,1,1,2.4175700939038927,2.4175700939038927
2016-12-12,air_cd4b301d5d3918d8,0,1,0,0,0,0,0,-1.059375670756505,-1.168291639150188,0.0,0.6339160953233476,-1.09694039830002,1,7.0,1,1,-0.9016939396141799,-0.9016939396141799
2016-12-13,air_cd4b301d5d3918d8,0,0,0,0,0,1,0,-0.7836395806779104,-0.6135632349493791,0.0,-0.6817588194986944,-1.0092989864514061,1,8.0,1,1,-0.19703050954763823,-0.19703050954763823
2016-12-14,air_cd4b301d5d3918d8,0,0,0,0,0,0,1,-0.9329966294704825,-1.0758369051167198,0.0,-1.260655782020393,-0.8011506333109485,1,6.0,1,1,0.5951490350638471,0.5951490350638471
2016-12-15,air_cd4b301d5d3918d8,0,0,0,0,1,0,0,-1.1512877007827031,-1.2145190061669222,0.0,0.4760351055447026,-1.0421645158946364,1,6.0,1,1,0.7171274537819293,0.7171274537819293
2016-12-16,air_cd4b301d5d3918d8,1,0,0,0,0,0,0,-1.3121337533285498,-1.2491895314294728,0.0,0.9233645765841967,-1.2174473395918641,1,9.0,1,1,2.625250821684122,2.625250821684122
2016-12-19,air_cd4b301d5d3918d8,0,1,0,0,0,0,0,-0.7147055581582618,-0.5673358679326452,0.0,0.8444240816948745,-0.8668816921974088,1,8.0,1,1,-0.24827051443664672,-0.24827051443664672
2016-12-20,air_cd4b301d5d3918d8,0,0,0,0,0,1,0,-0.7606615731713608,-0.7060179689828473,0.0,-0.4186238365342861,-0.7354195744244881,1,7.0,1,1,0.6232630200471969,0.6232630200471969
2016-12-21,air_cd4b301d5d3918d8,0,0,0,0,0,0,1,-0.6572605393918879,-0.41709692512825935,0.0,0.71285659021267,-0.8121058097920252,1,6.0,1,1,1.3165901658462589,1.3165901658462589
2016-12-22,air_cd4b301d5d3918d8,0,0,0,0,1,0,0,-0.18621138550762234,-0.04727798899438682,0.0,-0.6817588194986944,-0.6587333390569511,1,4.0,1,1,2.6442957792534876,2.6442957792534876
2016-12-26,air_cd4b301d5d3918d8,0,1,0,0,0,0,0,-1.0708646745097796,-1.1105074303792706,0.0,-0.9975207990559846,-0.9654782805270993,1,7.0,1,1,0.14804598355444554,0.14804598355444554
2016-12-27,air_cd4b301d5d3918d8,0,0,0,0,0,1,0,-0.5883265168722394,-0.20907377355295592,0.0,-1.2869692803168338,-0.779240280348795,1,4.0,1,1,1.0744471338928911,1.0744471338928911
2016-12-28,air_cd4b301d5d3918d8,0,0,0,0,0,0,1,-1.1742657082892527,-1.2954168984462067,0.0,1.0286185697699601,-1.1626714571864805,1,3.0,1,1,2.4887619591036656,2.4887619591036656
2017-01-05,air_cd4b301d5d3918d8,0,0,0,0,1,0,0,-1.0938426820163294,-1.1798484809043717,0.0,1.0286185697699601,-0.9764334570081762,1,7.0,1,1,-1.2490376895697595,-1.2490376895697595
2017-01-06,air_cd4b301d5d3918d8,1,0,0,0,0,0,0,-1.3466007645883742,-1.3647579489713078,0.0,0.9759915731770786,-1.2174473395918641,1,4.0,1,1,0.29632458177308074,0.29632458177308074
2017-01-10,air_cd4b301d5d3918d8,0,0,0,0,0,1,0,-0.9329966294704825,-0.9140411205581508,0.0,1.0023050714735193,-0.9983438099703296,1,9.0,1,1,-1.0930504180492382,-1.0930504180492382
2017-01-11,air_cd4b301d5d3918d8,0,0,0,0,0,0,1,-1.0708646745097796,-1.1105074303792706,0.0,1.0286185697699601,-0.9545231040460226,1,4.0,1,1,-0.7003615310237393,-0.7003615310237393
2017-01-12,air_cd4b301d5d3918d8,0,0,0,0,1,0,0,-1.1742657082892527,-0.9833821710832519,0.0,0.8181105833984332,-1.3050887514404779,1,7.0,1,1,-0.7171392317396094,-0.7171392317396094
2017-01-13,air_cd4b301d5d3918d8,1,0,0,0,0,0,0,-1.1512877007827031,-0.9140411205581508,0.0,0.42340810895182085,-1.2284025160729408,1,7.0,1,1,1.1927979416453798,1.1927979416453798
2017-01-16,air_cd4b301d5d3918d8,0,1,0,0,0,0,0,-1.4959578133809464,-1.457212683004776,0.0,1.1075590646592828,-1.6008785164295494,1,5.0,1,1,-1.335646901373305,-1.335646901373305
2017-01-17,air_cd4b301d5d3918d8,0,0,0,0,0,1,0,-1.2431997308089011,-1.122064272133454,0.0,1.054932068066401,-1.3050887514404779,1,5.0,1,1,-0.6980942741702434,-0.6980942741702434
2017-01-18,air_cd4b301d5d3918d8,0,0,0,0,0,0,1,-1.197243715795802,-1.191405322658555,0.0,1.054932068066401,-1.2612680455161709,1,6.0,1,1,-0.189321836245752,-0.189321836245752
2017-01-19,air_cd4b301d5d3918d8,0,0,0,0,1,0,0,-1.1283096932761534,-1.122064272133454,0.0,0.13395962769097147,-1.1188507512621735,1,5.0,1,1,-0.20111157188393095,-0.20111157188393095
2017-01-20,air_cd4b301d5d3918d8,1,0,0,0,0,0,0,-1.5189358208874957,-1.9426000366804839,0.0,-1.3395962769097154,-1.140761104224327,1,4.0,1,1,1.2363292732325022,1.2363292732325022
2017-01-23,air_cd4b301d5d3918d8,0,1,0,0,0,0,0,-1.404045783354748,-1.4687695247589596,0.0,0.4760351055447026,-1.3598646338458615,1,4.0,1,1,-1.3546918589426709,-1.3546918589426709
