visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Taitō-ku Higashiueno,total_area_visitors,total_genre_visitors
2016-01-29,air_0241aa3964b7f861,1,0,0,0,0,0,0,-1.2126096196746663,-1.460677980409405,0.0,-1.3324917038395154,-1.0437236283133842,1,1.0,1,1,-0.875852790391062,-0.875852790391062
2016-01-30,air_0241aa3964b7f861,0,0,1,0,0,0,0,-1.4763452148870944,-1.8086106090616867,0.0,-1.3324917038395154,-1.1764383376405037,1,14.0,1,1,-0.5775965911714801,-0.5775965911714801
2016-01-31,air_0241aa3964b7f861,0,0,0,1,0,0,0,-1.124697754603857,-1.0381883599030632,0.0,-0.05021358029995253,-1.200568284790889,1,11.0,1,1,-1.1265390135325841,-1.1265390135325841
2016-02-01,air_0241aa3964b7f861,0,1,0,0,0,0,0,-1.3005214847454758,-1.597365798808516,0.0,-1.3324917038395154,-1.0437236283133842,1,6.0,1,1,-1.378232008654594,-1.378232008654594
2016-02-02,air_0241aa3964b7f861,0,0,0,0,0,1,0,-1.1372565924711153,-1.1003191864481134,0.0,0.8046385020597562,-1.0437236283133842,1,3.0,1,1,-1.2317466854935841,-1.2317466854935841
2016-02-03,air_0241aa3964b7f861,0,0,0,0,0,0,1,-1.2628449711437002,-1.2867116660832643,0.0,0.45264058579399374,-1.1764383376405037,1,11.0,1,1,-1.1577489449277132,-1.1577489449277132
2016-02-05,air_0241aa3964b7f861,1,0,0,0,0,0,0,-0.9488740244622381,-0.7772388884138518,0.0,0.9303520435832427,-1.285023099817238,1,5.0,1,1,-0.750509678820301,-0.750509678820301
2016-02-06,air_0241aa3964b7f861,0,0,1,0,0,0,0,-1.049344727400306,-1.199728508920194,0.0,-1.0810646207925423,-0.8265541039599155,1,16.0,1,1,-0.5297749220982981,-0.5297749220982981
2016-02-07,air_0241aa3964b7f861,0,0,0,1,0,0,0,-1.2628449711437002,-1.261859335465244,0.0,0.9052093352785455,-1.1764383376405037,1,5.0,1,1,-1.1338381103911224,-1.1338381103911224
2016-02-08,air_0241aa3964b7f861,0,1,0,0,0,0,0,-1.3381979983472512,-1.2742855007742542,0.0,0.05035725291883682,-1.200568284790889,1,9.0,1,1,-1.327390023639948,-1.327390023639948
2016-02-09,air_0241aa3964b7f861,0,0,0,0,0,1,0,-1.0619035652675646,-0.6032725740877111,0.0,0.8297812103644534,-1.285023099817238,1,10.0,1,1,-1.1119408198155074,-1.1119408198155074
2016-02-10,air_0241aa3964b7f861,0,0,0,0,0,0,1,-1.1372565924711153,-1.0878930211391034,0.0,1.1566364183255187,-1.1643733640653111,1,22.0,1,1,-0.7915356370251886,-0.7915356370251886
2016-02-12,air_0241aa3964b7f861,1,0,0,0,0,0,0,-0.9865505380640136,-0.9512052027399927,0.0,-0.7290667045267799,-1.1764383376405037,1,8.0,1,1,-0.8083990676983633,-0.8083990676983633
2016-02-13,air_0241aa3964b7f861,0,0,1,0,0,0,0,-0.13254956309043667,0.27898516285200325,0.0,-0.1759271218234391,-0.35602013452740033,1,11.0,1,1,-0.6206360933373438,-0.6206360933373438
2016-02-14,air_0241aa3964b7f861,0,0,0,1,0,0,0,0.43259814093619514,0.4280991465601239,0.0,-0.22621253843283354,0.46439806858570276,1,7.0,1,1,-1.151204927054541,-1.151204927054541
2016-02-15,air_0241aa3964b7f861,0,1,0,0,0,0,0,-0.8735209972586873,-0.5038632516156305,0.0,-1.231920870620726,-0.9713337868622279,1,10.0,1,1,-1.330913725571656,-1.330913725571656
2016-02-16,air_0241aa3964b7f861,0,0,0,0,0,1,0,-1.1874919439401495,-1.1873023436111838,0.0,1.0309228768020322,-1.212633258366082,1,12.0,1,1,-1.172095445649668,-1.172095445649668
2016-02-17,air_0241aa3964b7f861,0,0,0,0,0,0,1,-1.1121389167365985,-0.7648127231048417,0.0,0.8046385020597562,-1.200568284790889,1,6.0,1,1,-1.004971296888653,-1.004971296888653
2016-02-19,air_0241aa3964b7f861,1,0,0,0,0,0,0,-0.6725795913825515,-0.37960159852552994,0.0,1.0057801684973349,-1.0678535754637695,1,6.0,1,1,-0.6989126148202889,-0.6989126148202889
2016-02-20,air_0241aa3964b7f861,0,0,1,0,0,0,0,-0.8860798351259457,-1.0381883599030632,0.0,-1.1816354540113316,-0.5731896588808689,1,22.0,1,1,-0.7326394761666383,-0.7326394761666383
2016-02-21,air_0241aa3964b7f861,0,0,0,1,0,0,0,-0.6976972671170685,-0.4790109209976105,0.0,-0.3770687882610176,-0.609384579606447,1,25.0,1,1,-1.097342626098431,-1.097342626098431
2016-02-22,air_0241aa3964b7f861,0,1,0,0,0,0,0,-1.049344727400306,-1.2121546742292038,0.0,-1.206778162316029,-0.766229236083952,1,7.0,1,1,-1.3180773828204337,-1.3180773828204337
2016-02-23,air_0241aa3964b7f861,0,0,0,0,0,1,0,-1.049344727400306,-1.1873023436111838,0.0,-1.3073489955348183,-0.766229236083952,1,6.0,1,1,-1.104138336966725,-1.104138336966725
2016-02-24,air_0241aa3964b7f861,0,0,0,0,0,0,1,-1.1623742682056324,-1.4731041457184153,0.0,-1.3073489955348183,-1.0557886018885767,1,14.0,1,1,-1.0605954488106173,-1.0605954488106173
2016-02-26,air_0241aa3964b7f861,1,0,0,0,0,0,0,-1.1623742682056324,-1.0133360292850428,0.0,1.3074926681537025,-1.3453479676932014,1,2.0,1,1,-0.551672212673913,-0.551672212673913
2016-02-27,air_0241aa3964b7f861,0,0,1,0,0,0,0,-0.9111975108604627,-0.8766482108859324,0.0,1.3074926681537025,-1.0316586547381914,1,37.0,1,1,-0.38530314289826434,-0.38530314289826434
2016-02-28,air_0241aa3964b7f861,0,0,0,1,0,0,0,-0.7981679700551364,-0.5659940781606808,0.0,1.1314937100208216,-0.9110089189862643,1,10.0,1,1,-0.9626868737081554,-0.9626868737081554
2016-02-29,air_0241aa3964b7f861,0,1,0,0,0,0,0,-0.8484033215241702,-0.5908464087787009,0.0,-0.8044948294408718,-0.7782942096591448,1,13.0,1,1,-1.2707590997374958,-1.2707590997374958
2016-03-01,air_0241aa3964b7f861,0,0,0,0,0,1,0,-1.2377272954091834,-1.1500238476841536,0.0,1.4080635013724918,-1.1040484961893475,1,1.0,1,1,-1.1627828048301534,-1.1627828048301534
2016-03-02,air_0241aa3964b7f861,0,0,0,0,0,0,1,-1.09958007886934,-0.8890743761949423,0.0,0.8549239186691506,-1.2246982319412745,1,8.0,1,1,-1.0341676843228063,-1.0341676843228063
2016-03-04,air_0241aa3964b7f861,1,0,0,0,0,0,0,-0.584667726311742,-0.4541585903795903,0.0,1.1063510017161238,-0.6817744210576032,1,14.0,1,1,-0.6815457981568702,-0.6815457981568702
2016-03-05,air_0241aa3964b7f861,0,0,1,0,0,0,0,-0.5469912127099668,-0.40445392914355,0.0,-0.6787812879173852,-0.42840997597855657,1,25.0,1,1,-0.4605593484397454,-0.4605593484397454
2016-03-06,air_0241aa3964b7f861,0,0,0,1,0,0,0,-0.23302026602850462,-0.28019227605344943,0.0,-0.5530677463938987,-0.27156531950105156,1,17.0,1,1,-1.0887850642642825,-1.0887850642642825
2016-03-07,air_0241aa3964b7f861,0,1,0,0,0,0,0,-0.11999072522317822,-0.5038632516156305,0.0,-1.3324917038395154,0.18690367635627092,1,10.0,1,1,-1.3742049207326419,-1.3742049207326419
2016-03-08,air_0241aa3964b7f861,0,0,0,0,0,1,0,0.09350951852021615,0.15472350976190266,0.0,0.7040676688409668,0.17483870278107805,1,5.0,1,1,-1.0417184741764667,-1.0417184741764667
2016-03-09,air_0241aa3964b7f861,0,0,0,0,0,0,1,-0.7981679700551364,-0.5784202434696909,0.0,-1.3324917038395154,-0.8989439454110717,1,7.0,1,1,-1.0877782922837944,-1.0877782922837944
2016-03-11,air_0241aa3964b7f861,1,0,0,0,0,0,0,-1.3130803226127343,-1.6719227906625762,0.0,-1.3324917038395154,-0.9954637340126132,1,6.0,1,1,-0.6322139711129562,-0.6322139711129562
2016-03-12,air_0241aa3964b7f861,0,0,1,0,0,0,0,-1.1623742682056324,-1.3861209885553447,0.0,-0.980493787573753,-1.0075287075878059,1,13.0,1,1,-0.4436959177665707,-0.4436959177665707
2016-03-13,air_0241aa3964b7f861,0,0,0,1,0,0,0,-1.049344727400306,-1.2867116660832643,0.0,-1.3073489955348183,-0.8868789718358789,1,9.0,1,1,-1.0389498512301245,-1.0389498512301245
2016-03-14,air_0241aa3964b7f861,0,1,0,0,0,0,0,-1.174933106072891,-1.5725134681904955,0.0,-1.3324917038395154,-0.8868789718358789,1,22.0,1,1,-1.2662286258252997,-1.2662286258252997
2016-03-15,air_0241aa3964b7f861,0,0,0,0,0,1,0,-0.8735209972586873,-0.6778295659417715,0.0,1.5337770428959785,-0.8748139982606863,1,13.0,1,1,-0.9933934191130407,-0.9933934191130407
2016-03-16,air_0241aa3964b7f861,0,0,0,0,0,0,1,-0.7981679700551364,-0.7026818965597914,0.0,-0.7290667045267799,-1.0075287075878059,1,7.0,1,1,-0.9047974848300931,-0.9047974848300931
2016-03-18,air_0241aa3964b7f861,1,0,0,0,0,0,0,-0.032078860152368695,0.22928050161596275,0.0,0.5783541273174803,-0.44047494955374933,1,3.0,1,1,-0.48522526196170235,-0.48522526196170235
2016-03-19,air_0241aa3964b7f861,0,0,1,0,0,0,0,-0.019520022285110253,-0.35474926790750994,0.0,-0.8547802460502665,0.28342346495781234,1,19.0,1,1,-0.4678584452982837,-0.4678584452982837
2016-03-20,air_0241aa3964b7f861,0,0,0,1,0,0,0,-0.20790259029398753,-0.06894746580027848,1.0,-0.02507087199525508,-0.35602013452740033,1,11.0,1,1,-0.6785254822154061,-0.6785254822154061
2016-03-21,air_0241aa3964b7f861,0,1,0,0,0,0,0,-0.6976972671170685,-0.7151080618688015,1.0,-0.2010698301281363,-0.5249297645800981,1,22.0,1,1,-1.1204983816496559,-1.1204983816496559
2016-03-22,air_0241aa3964b7f861,0,0,0,0,0,1,0,-0.5093146991081912,-0.25533994543542937,0.0,0.8800666269738483,-0.7059043682079885,1,11.0,1,1,-0.9893663311910885,-0.9893663311910885
2016-03-23,air_0241aa3964b7f861,0,0,0,0,0,0,1,-0.4465205097718988,-0.1932091188903791,0.0,0.15092808613762615,-0.452539923128942,1,13.0,1,1,-0.8889408261374065,-0.8889408261374065
2016-03-25,air_0241aa3964b7f861,1,0,0,0,0,0,0,-0.8735209972586873,-0.6405510700147412,0.0,0.9806374601926372,-1.0557886018885767,1,5.0,1,1,-0.34805257962020686,-0.34805257962020686
2016-03-26,air_0241aa3964b7f861,0,0,1,0,0,0,0,-0.8860798351259457,-0.8766482108859324,0.0,0.22635621105171805,-0.7420992889335667,1,16.0,1,1,-0.3538415185080131,-0.3538415185080131
2016-03-27,air_0241aa3964b7f861,0,0,0,1,0,0,0,-0.584667726311742,-0.42930625976157,0.0,-0.02507087199525508,-0.6335145267568324,1,10.0,1,1,-0.9083211867618013,-0.9083211867618013
2016-03-28,air_0241aa3964b7f861,0,1,0,0,0,0,0,-0.4716381855064156,-0.3423231025984997,0.0,-0.6284958713079907,-0.27156531950105156,1,23.0,1,1,-1.024855043503292,-1.024855043503292
2016-03-29,air_0241aa3964b7f861,0,0,0,0,0,1,0,-0.2581379417630215,-0.11865212703631854,0.0,1.1314937100208216,-0.46460489670413463,1,9.0,1,1,-0.7517681437959111,-0.7517681437959111
2016-03-30,air_0241aa3964b7f861,0,0,0,0,0,0,1,-0.019520022285110253,0.055314187289822105,0.0,-0.42735420487041215,-0.22330542520028074,1,10.0,1,1,-0.8365886831520284,-0.8365886831520284
2016-04-01,air_0241aa3964b7f861,1,0,0,0,0,0,0,-0.28325561749753836,-0.14350445765433903,0.0,-0.251355246737531,-0.38015008167778586,1,12.0,1,1,-0.5954667938251428,-0.5954667938251428
2016-04-02,air_0241aa3964b7f861,0,0,1,0,0,0,0,-0.5721088884444836,-0.7772388884138518,0.0,-1.3324917038395154,-0.42840997597855657,1,17.0,1,1,-0.6125819174934395,-0.6125819174934395
2016-04-03,air_0241aa3964b7f861,0,0,0,1,0,0,0,-0.24557910389576307,-0.3174707719804797,0.0,-1.3324917038395154,-0.2112404516250881,1,11.0,1,1,-1.1340898033862443,-1.1340898033862443
2016-04-04,air_0241aa3964b7f861,0,1,0,0,0,0,0,0.06839184278569906,0.29141132816101306,0.0,-1.1564927457066343,-0.1871105044747028,1,14.0,1,1,-1.2460931862155389,-1.2460931862155389
2016-04-05,air_0241aa3964b7f861,0,0,0,0,0,1,0,-0.5344323748427081,-0.8393697149589021,0.0,-1.3324917038395154,-0.2595003459258589,1,10.0,1,1,-1.0427252461569547,-1.0427252461569547
2016-04-06,air_0241aa3964b7f861,0,0,0,0,0,0,1,-0.057196535886885794,0.08016651790784213,0.0,0.7543530854503617,-0.4766698702793274,1,14.0,1,1,-0.976026602449622,-0.976026602449622
2016-04-08,air_0241aa3964b7f861,1,0,0,0,0,0,0,0.1311860321219917,0.4156729812511136,0.0,-0.22621253843283354,0.030059019878765796,1,12.0,1,1,-0.5355638609861044,-0.5355638609861044
2016-04-09,air_0241aa3964b7f861,0,0,1,0,0,0,0,0.2567744107945765,0.4902299731051742,0.0,0.5532114190127831,-0.04233082157239033,1,18.0,1,1,-0.4436959177665707,-0.4436959177665707
2016-04-10,air_0241aa3964b7f861,0,0,0,1,0,0,0,0.2693332486618348,0.5399346343412142,0.0,-0.27649795504222824,0.11451383490511458,1,5.0,1,1,-1.0205762625862178,-1.0205762625862178
2016-04-11,air_0241aa3964b7f861,0,1,0,0,0,0,0,-0.4339616719046403,-0.30504460667146943,0.0,0.22635621105171805,-0.46460489670413463,1,11.0,1,1,-1.2682421697862758,-1.2682421697862758
2016-04-12,air_0241aa3964b7f861,0,0,0,0,0,1,0,-0.5721088884444836,-0.5535679128516708,0.0,1.5337770428959785,-0.7420992889335667,1,4.0,1,1,-1.1056484949374572,-1.1056484949374572
2016-04-13,air_0241aa3964b7f861,0,0,0,0,0,0,1,-0.08231421162140268,-0.06894746580027848,0.0,-1.1564927457066343,-0.0785257422979685,1,6.0,1,1,-1.0180593326349976,-1.0180593326349976
2016-04-16,air_0241aa3964b7f861,0,0,1,0,0,0,0,0.09350951852021615,0.16714967507091247,0.0,-0.35192607995632025,-0.13885061017393197,1,13.0,1,1,-0.3485559656104509,-0.3485559656104509
2016-04-18,air_0241aa3964b7f861,0,1,0,0,0,0,0,0.4828334924052289,0.9002934283025062,0.0,0.4023551691845993,0.30755341210819787,1,21.0,1,1,-1.3573414900594674,-1.3573414900594674
2016-04-19,air_0241aa3964b7f861,0,0,0,0,0,1,0,0.1437448699892499,0.29141132816101306,0.0,1.584062459505373,0.09038388775472928,1,6.0,1,1,-1.0417184741764667,-1.0417184741764667
2016-04-20,air_0241aa3964b7f861,0,0,0,0,0,0,1,-0.019520022285110253,-0.03166896987324822,0.0,1.5337770428959785,-0.17504553089950992,1,12.0,1,1,-0.9085728797569232,-0.9085728797569232
2016-04-21,air_0241aa3964b7f861,0,0,0,0,1,0,0,0.18142138359102544,0.08016651790784213,0.0,-1.3324917038395154,0.2472285442322344,1,1.0,1,1,-1.0145356307032896,-1.0145356307032896
2016-04-22,air_0241aa3964b7f861,1,0,0,0,0,0,0,0.2818920865290934,0.5150823037231942,0.0,0.8046385020597562,0.23516357065704152,1,6.0,1,1,-0.5174419653373197,-0.5174419653373197
2016-04-23,air_0241aa3964b7f861,0,0,1,0,0,0,0,0.35724511373264406,0.35354215470606337,0.0,-0.8044948294408718,0.33168335925858317,1,18.0,1,1,-0.4205401622153458,-0.4205401622153458
2016-04-24,air_0241aa3964b7f861,0,0,0,1,0,0,0,0.08095068065295749,-0.05652130049126825,0.0,-1.0307792041831476,0.10244886132992193,1,23.0,1,1,-1.0356778422935384,-1.0356778422935384
2016-04-25,air_0241aa3964b7f861,0,1,0,0,0,0,0,0.3823627894671614,0.44052531186913413,0.0,0.8549239186691506,0.2713584913826197,1,6.0,1,1,-1.2209238867033378,-1.2209238867033378
2016-04-26,air_0241aa3964b7f861,0,0,0,0,0,1,0,0.5205100060070045,0.6890486180493353,0.0,1.4080635013724918,0.35581330640896847,1,17.0,1,1,-0.9453200570447368,-0.9453200570447368
2016-04-27,air_0241aa3964b7f861,0,0,0,0,0,0,1,0.3823627894671614,0.27898516285200325,0.0,-1.2570635789254236,0.4764630421608954,1,5.0,1,1,-0.925939696420342,-0.925939696420342
2016-04-29,air_0241aa3964b7f861,1,0,0,0,0,0,0,0.09350951852021615,0.22928050161596275,1.0,1.0309228768020322,0.017994046303573142,1,9.0,1,1,-0.5124081054348795,-0.5124081054348795
2016-04-30,air_0241aa3964b7f861,0,0,1,0,0,0,0,0.11862719425473303,0.266558997542993,0.0,1.4332062096771891,-0.09059071587316116,1,5.0,1,1,-0.5564543795812312,-0.5564543795812312
2016-05-01,air_0241aa3964b7f861,0,0,0,1,0,0,0,0.3949216273344196,0.6766224527403251,0.0,0.9303520435832427,0.07831891417953661,1,10.0,1,1,-0.8360852971617844,-0.8360852971617844
2016-05-02,air_0241aa3964b7f861,0,1,0,0,0,0,0,0.2944509243963516,0.22928050161596275,0.0,-0.4524969131751095,0.23516357065704152,1,11.0,1,1,-0.9752715234642559,-0.9752715234642559
2016-05-03,air_0241aa3964b7f861,0,0,0,0,0,1,0,0.6712160604141062,0.6393439568132948,1.0,0.17607079444232338,0.7056975400895569,1,12.0,1,1,-0.6903550529861405,-0.6903550529861405
2016-05-04,air_0241aa3964b7f861,0,0,0,0,0,0,1,0.8847163041575008,0.9251457589205262,1.0,0.9806374601926372,0.8987371172926397,1,10.0,1,1,-0.7469859768885928,-0.7469859768885928
2016-05-06,air_0241aa3964b7f861,1,0,0,0,0,0,0,0.3823627894671614,0.36596832001507357,0.0,-1.3073489955348183,0.4764630421608954,1,10.0,1,1,-1.0930638451813566,-1.0930638451813566
2016-05-07,air_0241aa3964b7f861,0,0,1,0,0,0,0,0.7716867633521741,0.8505887670664657,0.0,1.5589197512006756,0.5005929893112809,1,12.0,1,1,-0.6661925254544276,-0.6661925254544276
2016-05-08,air_0241aa3964b7f861,0,0,0,1,0,0,0,0.7842456012194328,0.9251457589205262,0.0,1.659490584419465,0.7177625136647493,1,18.0,1,1,-1.0069848408496291,-1.0069848408496291
2016-05-09,air_0241aa3964b7f861,0,1,0,0,0,0,0,0.43259814093619514,0.27898516285200325,0.0,-1.3324917038395154,0.5971127779128224,1,9.0,1,1,-1.4353663185472905,-1.4353663185472905
2016-05-10,air_0241aa3964b7f861,0,0,0,0,0,1,0,0.4200393030689365,0.3783944853240838,0.0,-1.3073489955348183,0.5850478043376299,1,9.0,1,1,-1.2727726436984719,-1.2727726436984719
2016-05-11,air_0241aa3964b7f861,0,0,0,0,0,0,1,0.796804439086691,0.9375719242295365,0.0,-0.905065662659661,0.5729828307624371,1,6.0,1,1,-1.0824927393862322,-1.0824927393862322
2016-05-13,air_0241aa3964b7f861,1,0,0,0,0,0,0,0.7716867633521741,0.863014932375476,0.0,1.4583489179818863,0.6333076986384005,1,3.0,1,1,-0.6045277416495352,-0.6045277416495352
2016-05-14,air_0241aa3964b7f861,0,0,1,0,0,0,0,0.5958630332105556,0.651770122122305,0.0,0.9052093352785455,0.379943253559354,1,15.0,1,1,-0.4436959177665707,-0.4436959177665707
2016-05-15,air_0241aa3964b7f861,0,0,0,1,0,0,0,0.31956860013086896,0.5150823037231942,0.0,1.8103468342476488,0.15070875563069275,1,26.0,1,1,-1.0593369838350073,-1.0593369838350073
2016-05-16,air_0241aa3964b7f861,0,1,0,0,0,0,0,0.4953923302724876,0.46537764248715413,0.0,-0.8799229543549638,0.35581330640896847,1,3.0,1,1,-1.3742049207326419,-1.3742049207326419
2016-05-17,air_0241aa3964b7f861,0,0,0,0,0,1,0,0.40748046520167824,0.1174450138348724,0.0,-1.3324917038395154,0.44026812143531746,1,8.0,1,1,-1.201795219074065,-1.201795219074065
2016-05-18,air_0241aa3964b7f861,0,0,0,0,0,0,1,0.6209807089450724,0.9997027507745868,0.0,2.0366312089899243,0.22309859708184887,1,9.0,1,1,-0.9986789720106029,-0.9986789720106029
2016-05-20,air_0241aa3964b7f861,1,0,0,0,0,0,0,0.2693332486618348,0.15472350976190266,0.0,-0.905065662659661,0.379943253559354,1,8.0,1,1,-0.6040243556592911,-0.6040243556592911
2016-05-21,air_0241aa3964b7f861,0,0,1,0,0,0,0,0.5079511681397463,0.8381626017574559,0.0,1.7097760010288594,0.18690367635627092,1,7.0,1,1,-0.3286722189958121,-0.3286722189958121
2016-05-22,air_0241aa3964b7f861,0,0,0,1,0,0,0,0.9223928177592758,1.2109475610277576,0.0,1.9612030840758325,0.6815675929391711,1,6.0,1,1,-1.0633640717569595,-1.0633640717569595
2016-05-23,air_0241aa3964b7f861,0,1,0,0,0,0,0,1.0605400342991194,1.4097662059719183,0.0,1.8103468342476488,0.46439806858570276,1,4.0,1,1,-1.2654735468399336,-1.2654735468399336
2016-05-24,air_0241aa3964b7f861,0,0,0,0,0,1,0,1.0479811964318606,1.2109475610277576,0.0,0.8549239186691506,0.814282302266291,1,13.0,1,1,-1.1542252429960052,-1.1542252429960052
2016-05-25,air_0241aa3964b7f861,0,0,0,0,0,0,1,0.897275142024759,0.6144916261952748,0.0,-1.3324917038395154,1.1159066416461083,1,13.0,1,1,-0.9493471449666889,-0.9493471449666889
2016-05-27,air_0241aa3964b7f861,1,0,0,0,0,0,0,0.5456276817415213,0.35354215470606337,0.0,-1.2570635789254236,0.4764630421608954,1,13.0,1,1,-0.6203844003422218,-0.6203844003422218
2016-05-28,air_0241aa3964b7f861,0,0,1,0,0,0,0,0.5330688438742631,0.5647869649592347,0.0,-1.2822062872301208,0.46439806858570276,1,14.0,1,1,-0.425574022117786,-0.425574022117786
2016-05-29,air_0241aa3964b7f861,0,0,0,1,0,0,0,0.8344809526884666,1.0369812467016166,0.0,1.2823499598490053,0.5850478043376299,1,10.0,1,1,-0.9292117053569281,-0.9292117053569281
2016-05-30,air_0241aa3964b7f861,0,1,0,0,0,0,0,0.2944509243963516,0.21685433630695297,0.0,-1.3324917038395154,0.5005929893112809,1,7.0,1,1,-1.252385511093589,-1.252385511093589
