visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Hokkaidō Asahikawa-shi 6 Jōdōri,total_area_visitors,total_genre_visitors
2016-07-18,air_1408dd53f31a8a65,0,1,0,0,0,0,0,1.118671354694296,1.0034194055511638,1.0,-0.878340199958547,1.2780118338520565,1,22.0,1,1,-0.9614724284214141,-0.9614724284214141
2016-07-19,air_1408dd53f31a8a65,0,0,0,0,0,1,0,1.0368247466821578,0.8666534437587363,0.0,-0.9056443663382229,1.1641087069032026,1,13.0,1,1,-0.7897751538615265,-0.7897751538615265
2016-07-20,air_1408dd53f31a8a65,0,0,0,0,0,0,1,1.159594658700365,1.2313626752052098,0.0,1.6882514397309925,1.0420696423151452,1,13.0,1,1,-0.31870827237670674,-0.31870827237670674
2016-07-21,air_1408dd53f31a8a65,0,0,0,0,1,0,0,1.2250719451100751,1.2997456561014236,0.0,1.0329514466187695,1.1397008939855913,1,20.0,1,1,-0.10261918110368583,-0.10261918110368583
2016-07-22,air_1408dd53f31a8a65,1,0,0,0,0,0,0,1.2578105883149304,1.2313626752052098,0.0,1.4698181086935846,1.2698758962128525,1,58.0,1,1,1.0578049202487168,1.0578049202487168
2016-07-23,air_1408dd53f31a8a65,0,0,1,0,0,0,0,1.2905492315197855,1.3453343100322326,0.0,1.6063389405919644,1.2210602703776297,1,33.0,1,1,1.3670801391674887,1.3670801391674887
2016-07-24,air_1408dd53f31a8a65,0,0,0,1,0,0,0,1.2905492315197855,1.4213153999169146,0.0,2.3981597656025673,1.2047883950992218,1,44.0,1,1,-0.3810769404860676,-0.3810769404860676
2016-07-25,air_1408dd53f31a8a65,0,1,0,0,0,0,0,1.2823645707185718,1.3681286369976373,0.0,1.415209775934233,1.1966524574600181,1,8.0,1,1,-1.0110004883906125,-1.0110004883906125
2016-07-26,air_1408dd53f31a8a65,0,0,0,0,0,1,0,1.2905492315197855,1.3757267459861056,0.0,1.4698181086935846,1.2291962080168333,1,23.0,1,1,-0.2952283032061238,-0.2952283032061238
2016-07-27,air_1408dd53f31a8a65,0,0,0,0,0,0,1,1.184148641104006,1.0642042774589096,0.0,-1.0148610318569267,1.3349633973264832,1,11.0,1,1,-0.09601543977445938,-0.09601543977445938
2016-07-28,air_1408dd53f31a8a65,0,0,0,0,1,0,0,1.2905492315197855,1.0642042774589096,0.0,-1.0148610318569267,1.3186915220480757,1,6.0,1,1,0.12447614571804583,0.12447614571804583
2016-07-29,air_1408dd53f31a8a65,1,0,0,0,0,0,0,1.4215038043392063,1.1553815853205278,0.0,-1.0148610318569267,1.6115852770594137,1,56.0,1,1,1.2992083532837724,1.2992083532837724
2016-07-30,air_1408dd53f31a8a65,0,0,1,0,0,0,0,1.5197197339537718,1.5124927077785328,0.0,-0.7691235344398432,1.6522649652554329,1,30.0,1,1,1.4151407010635255,1.4151407010635255
2016-07-31,air_1408dd53f31a8a65,0,0,0,1,0,0,0,1.478796429947703,1.4972964898015966,0.0,0.5414764517846025,1.5709055888633945,1,17.0,1,1,-0.3370519982912246,-0.3370519982912246
2016-08-01,air_1408dd53f31a8a65,0,1,0,0,0,0,0,1.437873125941634,1.48210027182466,0.0,-0.3595610387447039,1.5464977759457832,1,12.0,1,1,-1.0645641680610047,-1.0645641680610047
2016-08-02,air_1408dd53f31a8a65,0,0,0,0,0,1,0,1.5442737163574134,1.558081361709342,0.0,1.3059931104155291,1.5383618383065791,1,4.0,1,1,-0.7160333756851646,-0.7160333756851646
2016-08-03,air_1408dd53f31a8a65,0,0,0,0,0,0,1,1.5606430379598408,1.5276889257554696,0.0,1.3606014431748807,1.60344933942021,1,19.0,1,1,-0.27394958114528306,-0.27394958114528306
2016-08-04,air_1408dd53f31a8a65,0,0,0,0,1,0,0,1.478796429947703,1.4061191819399783,0.0,0.5414764517846025,1.5383618383065791,1,64.0,1,1,-0.14884537040827095,-0.14884537040827095
2016-08-05,air_1408dd53f31a8a65,1,0,0,0,0,0,0,1.306918553122213,1.2541570021706143,0.0,1.333297276795205,1.1478368316247949,1,79.0,1,1,0.889042641835152,0.889042641835152
2016-08-06,air_1408dd53f31a8a65,0,0,1,0,0,0,0,1.2168872843088614,1.31494187407836,0.0,2.2616389337041873,1.001389954119126,1,36.0,1,1,0.6498404559098386,0.6498404559098386
2016-08-07,air_1408dd53f31a8a65,0,0,0,1,0,0,0,1.4951657515501304,1.6948473235017694,0.0,2.2616389337041873,1.0746133928719606,1,44.0,1,1,-0.5318623675034048,-0.5318623675034048
2016-08-08,air_1408dd53f31a8a65,0,1,0,0,0,0,0,1.6424896459719789,1.672052996536365,0.0,1.2513847776561775,1.505818087749764,1,8.0,1,1,-1.046220442146487,-1.046220442146487
2016-08-09,air_1408dd53f31a8a65,0,0,0,0,0,1,0,1.2250719451100751,1.132587258355123,0.0,0.07730562333011129,1.1966524574600181,1,7.0,1,1,-0.22442152117608472,-0.22442152117608472
2016-08-10,air_1408dd53f31a8a65,0,0,0,0,0,0,1,1.1677793195015784,1.238960784193678,0.0,2.0978139354261316,1.0502055799543488,1,24.0,1,1,0.7672403017627532,0.7672403017627532
2016-08-11,air_1408dd53f31a8a65,0,0,0,0,1,0,0,1.306918553122213,1.4213153999169146,1.0,2.343551432843215,1.090885268150368,1,55.0,1,1,0.46053320447201385,0.46053320447201385
2016-08-12,air_1408dd53f31a8a65,1,0,0,0,0,0,0,1.3805805003331373,1.4593059448592556,0.0,2.370855599222891,1.2129243327384256,1,26.0,1,1,0.03312439066374666,0.03312439066374666
2016-08-13,air_1408dd53f31a8a65,0,0,1,0,0,0,0,1.388765161134351,1.4972964898015966,1.0,2.5619847638806226,1.1641087069032026,1,64.0,1,1,0.19711730033953673,0.19711730033953673
2016-08-14,air_1408dd53f31a8a65,0,0,0,1,0,0,0,1.4542424475440614,1.5808756886747468,1.0,2.507376431121271,1.1641087069032026,1,37.0,1,1,-0.8268294802088527,-0.8268294802088527
2016-08-15,air_1408dd53f31a8a65,0,1,0,0,0,0,0,1.437873125941634,1.2997456561014236,1.0,-0.4960818706430837,1.505818087749764,1,14.0,1,1,-1.3463237981079996,-1.3463237981079996
2016-08-16,air_1408dd53f31a8a65,0,0,0,0,0,1,0,1.396949821935565,1.2921475471129553,0.0,0.2411306216081669,1.4732743371929484,1,15.0,1,1,-1.2300245758099562,-1.2300245758099562
2016-08-17,air_1408dd53f31a8a65,0,0,0,0,0,0,1,1.200517962706434,0.8666534437587363,0.0,-1.0148610318569267,1.4244587113577256,1,16.0,1,1,-0.7336433525631018,-0.7336433525631018
2016-08-18,air_1408dd53f31a8a65,0,0,0,0,1,0,0,1.470611769146489,1.4137172909284466,0.0,0.3503472871268708,1.505818087749764,1,4.0,1,1,-0.46142245999165604,-0.46142245999165604
2016-08-19,air_1408dd53f31a8a65,1,0,0,0,0,0,0,1.4133191435379924,1.1933721302628688,0.0,-0.9875568654772506,1.5220899630281717,1,21.0,1,1,0.8527220645244066,0.8527220645244066
2016-08-20,air_1408dd53f31a8a65,0,0,1,0,0,0,0,1.2414412667125028,0.9654288606088229,0.0,-1.0148610318569267,1.4651383995537448,1,52.0,1,1,0.7367897167446534,0.7367897167446534
2016-08-21,air_1408dd53f31a8a65,0,0,0,1,0,0,0,1.3314725355258545,1.1553815853205278,0.0,-0.5233860370227595,1.4651383995537448,1,19.0,1,1,-0.7215364934595199,-0.7215364934595199
2016-08-22,air_1408dd53f31a8a65,0,1,0,0,0,0,0,1.3314725355258545,1.094596713412782,0.0,-0.9602526990975747,1.49768215011056,1,12.0,1,1,-1.893700579397214,-1.893700579397214
2016-08-23,air_1408dd53f31a8a65,0,0,0,0,0,1,0,1.233256605911289,1.1021948224012506,0.0,-0.277648539605676,1.302419646769668,1,21.0,1,1,-0.5252586261741783,-0.5252586261741783
2016-08-24,air_1408dd53f31a8a65,0,0,0,0,0,0,1,1.233256605911289,1.3453343100322326,0.0,1.4698181086935846,1.1397008939855913,1,13.0,1,1,-0.33778574732780536,-0.33778574732780536
2016-08-25,air_1408dd53f31a8a65,0,0,0,0,1,0,0,1.4051344827367789,1.5124927077785328,0.0,1.8247722716293722,1.1234290187071836,1,15.0,1,1,-0.21011341496276076,-0.21011341496276076
2016-08-26,air_1408dd53f31a8a65,1,0,0,0,0,0,0,1.0531940682845855,1.094596713412782,0.0,-0.9875568654772506,1.001389954119126,1,49.0,1,1,1.1465885536749834,1.1465885536749834
2016-08-27,air_1408dd53f31a8a65,0,0,1,0,0,0,0,0.9386088170675921,1.0262137325165686,0.0,1.6336431069716404,0.9444383906446989,1,43.0,1,1,1.208590347266054,1.208590347266054
2016-08-28,air_1408dd53f31a8a65,0,0,0,1,0,0,0,0.9467934778688061,1.0794004954358458,0.0,2.343551432843215,0.7084961991077877,1,18.0,1,1,-0.17929595542637067,-0.17929595542637067
2016-08-29,air_1408dd53f31a8a65,0,1,0,0,0,0,0,1.3805805003331373,1.5884737976632148,0.0,2.152422268185483,1.1234290187071836,1,9.0,1,1,-1.3316488173763854,-1.3316488173763854
2016-08-30,air_1408dd53f31a8a65,0,0,0,0,0,1,0,1.552458377158627,1.6112681246286198,0.0,0.05000145695043532,1.489546212471356,1,44.0,1,1,-0.5513067169727938,-0.5513067169727938
2016-08-31,air_1408dd53f31a8a65,0,0,0,0,0,0,1,1.5279043947549857,1.4896983808131286,0.0,0.7053014500626581,1.5302259006673753,1,11.0,1,1,-0.1283003973840109,-0.1283003973840109
2016-09-01,air_1408dd53f31a8a65,0,0,0,0,1,0,0,1.4542424475440614,1.5656794706978105,0.0,1.2786889440358533,1.3349633973264832,1,8.0,1,1,-0.5157198886986291,-0.5157198886986291
2016-09-02,air_1408dd53f31a8a65,1,0,0,0,0,0,0,1.4215038043392063,1.4061191819399783,0.0,0.10460978970978714,1.5220899630281717,1,33.0,1,1,0.669651679897518,0.669651679897518
2016-09-03,air_1408dd53f31a8a65,0,0,1,0,0,0,0,1.356026517929496,1.3301380920552963,0.0,0.13191395608946324,1.4407305866361333,1,30.0,1,1,1.2427096774670572,1.2427096774670572
2016-09-04,air_1408dd53f31a8a65,0,0,0,1,0,0,0,1.2823645707185718,1.0262137325165686,0.0,-0.878340199958547,1.49768215011056,1,4.0,1,1,-0.6554990801672554,-0.6554990801672554
2016-09-05,air_1408dd53f31a8a65,0,1,0,0,0,0,0,1.347841857128282,1.2997456561014236,0.0,-0.1957360404666482,1.4081868360793177,1,12.0,1,1,-1.242131434913538,-1.242131434913538
2016-09-06,air_1408dd53f31a8a65,0,0,0,0,0,1,0,1.2414412667125028,0.9122420976895457,0.0,-1.0148610318569267,1.4570024619145407,1,15.0,1,1,-0.5513067169727938,-0.5513067169727938
2016-09-07,air_1408dd53f31a8a65,0,0,0,0,0,0,1,1.0941173722906545,1.0642042774589096,0.0,-0.4687777042634077,1.0746133928719606,1,19.0,1,1,-0.456286216735591,-0.456286216735591
2016-09-08,air_1408dd53f31a8a65,0,0,0,0,1,0,0,0.832208226651813,0.7070931550009044,0.0,-0.8237318671991951,0.9769821412015145,1,6.0,1,1,-0.31137078201089957,-0.31137078201089957
2016-09-09,air_1408dd53f31a8a65,1,0,0,0,0,0,0,0.8485775482542405,0.8970458797126093,0.0,-0.33225687236502793,0.9281665153662914,1,24.0,1,1,0.9814950204443222,0.9814950204443222
2016-09-10,air_1408dd53f31a8a65,0,0,1,0,0,0,0,0.832208226651813,0.7754761358971181,0.0,-0.4687777042634077,1.0176618293975337,1,46.0,1,1,1.48117811435579,1.48117811435579
2016-09-11,air_1408dd53f31a8a65,0,0,0,1,0,0,0,0.8076542442481716,0.6918969370239682,0.0,-0.33225687236502793,0.9363024530054953,1,32.0,1,1,-0.22405464665779434,-0.22405464665779434
2016-09-12,air_1408dd53f31a8a65,0,1,0,0,0,0,0,0.7094383146336057,0.7602799179201818,0.0,0.5687806181642783,0.7329040120253993,1,17.0,1,1,-1.2212195873709877,-1.2212195873709877
2016-09-13,air_1408dd53f31a8a65,0,0,0,0,0,1,0,0.8485775482542405,0.76787802690865,0.0,-0.6599068689211393,0.9118946400878837,1,11.0,1,1,-0.7127315050205513,-0.7127315050205513
2016-09-14,air_1408dd53f31a8a65,0,0,0,0,0,0,1,0.914054834663951,0.9046439887010773,0.0,0.10460978970978714,0.8630790142526605,1,19.0,1,1,-0.32494513918764284,-0.32494513918764284
2016-09-15,air_1408dd53f31a8a65,0,0,0,0,1,0,0,1.0204554250797302,1.0338118415050368,0.0,0.268434787987843,1.099021205789572,1,20.0,1,1,-0.006131182793321655,-0.006131182793321655
2016-09-16,air_1408dd53f31a8a65,1,0,0,0,0,0,0,1.0777480506882269,1.094596713412782,0.0,0.6506931173033061,1.0664774552327565,1,44.0,1,1,0.9147238581154771,0.9147238581154771
2016-09-17,air_1408dd53f31a8a65,0,0,1,0,0,0,0,0.7176229754348197,0.6691026100585635,0.0,-0.33225687236502793,0.7491758873038069,1,50.0,1,1,1.36854763724065,1.36854763724065
2016-09-18,air_1408dd53f31a8a65,0,0,0,1,0,0,0,0.6194070458202541,0.5855234111854132,0.0,0.32304312074719493,0.651544635633361,1,48.0,1,1,0.2121591555894414,0.2121591555894414
2016-09-19,air_1408dd53f31a8a65,0,1,0,0,0,0,0,0.5293757770069023,0.6842988280354998,1.0,1.2786889440358533,0.4969618204884879,1,21.0,1,1,-1.2241545835173104,-1.2241545835173104
2016-09-20,air_1408dd53f31a8a65,0,0,0,0,0,1,0,0.5130064554044746,0.6918969370239682,0.0,0.814518115581362,0.3179711924260035,1,28.0,1,1,-1.6992570847033241,-1.6992570847033241
2016-09-21,air_1408dd53f31a8a65,0,0,0,0,0,0,1,0.5457450986093298,0.7146912639893724,0.0,1.333297276795205,0.4969618204884879,1,56.0,1,1,0.4161413877588805,0.4161413877588805
2016-09-22,air_1408dd53f31a8a65,0,0,0,0,1,0,0,0.6357763674226816,0.7754761358971181,1.0,0.9237347811000656,0.38305869353963423,1,22.0,1,1,-0.2376290038345376,-0.2376290038345376
2016-09-23,air_1408dd53f31a8a65,1,0,0,0,0,0,0,0.6685150106275367,0.38037446849677203,0.0,-1.0148610318569267,0.8874868271702722,1,10.0,1,1,0.2349053757234436,0.2349053757234436
2016-09-24,air_1408dd53f31a8a65,0,0,1,0,0,0,0,0.9386088170675921,0.9502326426318866,0.0,0.6779972836829822,1.0176618293975337,1,45.0,1,1,1.146221679156693,1.146221679156693
2016-09-25,air_1408dd53f31a8a65,0,0,0,1,0,0,0,0.9959014426760889,1.0566061684704413,0.0,1.1148639457577971,0.8061274507782338,1,17.0,1,1,-0.3194420214132875,-0.3194420214132875
2016-09-26,air_1408dd53f31a8a65,0,1,0,0,0,0,0,0.9795321210736612,1.0110175145396323,0.0,1.9066847707683998,0.7084961991077877,1,33.0,1,1,-0.9970592566955788,-0.9970592566955788
2016-09-27,air_1408dd53f31a8a65,0,0,0,0,0,1,0,0.8485775482542405,1.1097929313897188,0.0,1.0875597793781215,0.6108649474373417,1,19.0,1,1,-0.3847456856689712,-0.3847456856689712
2016-09-28,air_1408dd53f31a8a65,0,0,0,0,0,0,1,0.8895008522603095,0.9046439887010773,0.0,-0.878340199958547,0.8956227648094761,1,13.0,1,1,-0.2717483340355409,-0.2717483340355409
2016-09-29,air_1408dd53f31a8a65,0,0,0,0,1,0,0,0.6357763674226816,0.5399347572546043,0.0,-0.4414735378837317,0.7898555754998261,1,22.0,1,1,-0.15251411559117453,-0.15251411559117453
2016-09-30,air_1408dd53f31a8a65,1,0,0,0,0,0,0,0.6439610282238956,0.7602799179201818,0.0,1.6336431069716404,0.3993305688180419,1,66.0,1,1,1.2133597160038285,1.2133597160038285
2016-10-01,air_1408dd53f31a8a65,0,0,1,0,0,0,0,0.7339922970372472,0.843859116793332,0.0,1.7155556061106683,0.6108649474373417,1,65.0,1,1,1.246745297168251,1.246745297168251
2016-10-02,air_1408dd53f31a8a65,0,0,0,1,0,0,0,0.742176957838461,0.9198402066780139,0.0,1.6336431069716404,0.3993305688180419,1,55.0,1,1,-0.3744731991568412,-0.3744731991568412
2016-10-03,air_1408dd53f31a8a65,0,1,0,0,0,0,0,0.6521456890251093,0.6994950460124362,0.0,-1.0148610318569267,0.6922243238293802,1,33.0,1,1,-1.4362080550891374,-1.4362080550891374
2016-10-04,air_1408dd53f31a8a65,0,0,0,0,0,1,0,0.5211911162056886,0.6994950460124362,0.0,0.1865222888488152,0.4400102570140611,1,16.0,1,1,-0.6096397653809607,-0.6096397653809607
2016-10-05,air_1408dd53f31a8a65,0,0,0,0,0,0,1,0.2429126489644194,0.3043933786120901,0.0,0.6506931173033061,0.07389306324988837,1,30.0,1,1,-0.7762007966847833,-0.7762007966847833
2016-10-06,air_1408dd53f31a8a65,0,0,0,0,1,0,0,0.2265433273619917,0.28919716063515377,0.0,-0.4687777042634077,0.2528836913123728,1,15.0,1,1,-0.31357202912064175,-0.31357202912064175
2016-10-07,air_1408dd53f31a8a65,1,0,0,0,0,0,0,0.12014273694621243,0.07645010895804429,0.0,-0.03191104218859248,0.10643681380670371,1,52.0,1,1,0.8380470837927922,0.8380470837927922
2016-10-08,air_1408dd53f31a8a65,0,0,1,0,0,0,0,0.3820518825850539,0.43356123141604935,0.0,-0.7145152016804912,0.3261071300652073,1,45.0,1,1,1.084586760083913,1.084586760083913
2016-10-09,air_1408dd53f31a8a65,0,0,0,1,0,0,0,0.3493132393801987,0.3575801415313674,0.0,0.022697290570759344,0.3586508806220227,1,36.0,1,1,0.3820220575578772,0.3820220575578772
2016-10-10,air_1408dd53f31a8a65,0,1,0,0,0,0,0,-0.0026271750719945347,-0.09830639777672424,1.0,-0.5506902034024356,0.17152431492033443,1,19.0,1,1,-0.7061277636913249,-0.7061277636913249
2016-10-11,air_1408dd53f31a8a65,0,0,0,0,0,1,0,0.16106604095228141,0.12203876288885342,0.0,0.1865222888488152,0.13084462672431524,1,30.0,1,1,-1.0891447607864586,-1.0891447607864586
2016-10-12,air_1408dd53f31a8a65,0,0,0,0,0,0,1,-0.010811835873208376,-0.16668937867293787,0.0,-0.4960818706430837,0.22847587839476133,1,29.0,1,1,-0.39501817218110125,-0.39501817218110125
2016-10-13,air_1408dd53f31a8a65,0,0,0,0,1,0,0,0.07921943294014344,0.10684254491191708,0.0,0.2411306216081669,0.19593212783794595,1,19.0,1,1,-0.3616325910166786,-0.3616325910166786
2016-10-14,air_1408dd53f31a8a65,1,0,0,0,0,0,0,-0.010811835873208376,0.12203876288885342,0.0,-0.0046068758089165066,-0.06441787661657689,1,46.0,1,1,0.991400632438162,0.991400632438162
2016-10-15,air_1408dd53f31a8a65,0,0,1,0,0,0,0,0.1283273977474262,0.3651782505198357,0.0,1.524426441452937,-0.21086475412224598,1,64.0,1,1,1.4452244115633348,1.4452244115633348
2016-10-16,air_1408dd53f31a8a65,0,0,0,1,0,0,0,0.6930689930311782,0.76787802690865,0.0,-0.1138235413276204,0.4888258828492841,1,39.0,1,1,-0.40602440772981196,-0.40602440772981196
2016-10-17,air_1408dd53f31a8a65,0,1,0,0,0,0,0,0.5293757770069023,0.5323366482661359,0.0,-1.0148610318569267,0.6027290097981378,1,9.0,1,1,-1.3048669775411892,-1.3048669775411892
2016-10-18,air_1408dd53f31a8a65,0,0,0,0,0,1,0,0.39842120418748156,0.3423839235544311,0.0,1.0602556129984453,0.23661181603396514,1,19.0,1,1,-0.5226905045461459,-0.5226905045461459
2016-10-19,air_1408dd53f31a8a65,0,0,0,0,0,0,1,0.2265433273619917,0.5171404302891996,0.0,1.7428597724903443,0.02507743741466533,1,11.0,1,1,-0.3891481798884555,-0.3891481798884555
2016-10-20,air_1408dd53f31a8a65,0,0,0,0,1,0,0,-0.05991980068049113,0.09164632693498061,0.0,-0.8237318671991951,-0.1539131906478191,1,22.0,1,1,-0.17415971217030565,-0.17415971217030565
2016-10-21,air_1408dd53f31a8a65,1,0,0,0,0,0,0,-0.3545675895241878,-0.4858099561886021,0.0,-1.0148610318569267,-0.14577725300861527,1,65.0,1,1,1.0141468525721642,1.0141468525721642
2016-10-22,air_1408dd53f31a8a65,0,0,1,0,0,0,0,-0.25635165990962233,-0.4098288663039202,0.0,-1.0148610318569267,-0.1539131906478191,1,45.0,1,1,1.5479492766846352,1.5479492766846352
2016-10-23,air_1408dd53f31a8a65,0,0,0,1,0,0,0,-0.2481669991084085,-0.4174269752923883,0.0,-0.6599068689211393,-0.056281938977373054,1,35.0,1,1,-0.14627724878023843,-0.14627724878023843
2016-10-24,air_1408dd53f31a8a65,0,1,0,0,0,0,0,-0.4118602151326845,-0.4250250842808565,0.0,-0.7418193680601671,-0.17832100356543062,1,22.0,1,1,-1.142708440456851,-1.142708440456851
2016-10-25,air_1408dd53f31a8a65,0,0,0,0,0,1,0,-0.1253970870902015,-0.029923416880510464,0.0,0.5414764517846025,-0.3166319434318959,1,11.0,1,1,-0.4867368017536907,-0.4867368017536907
2016-10-26,air_1408dd53f31a8a65,0,0,0,0,0,0,1,-0.0026271750719945347,0.12203876288885342,0.0,-0.6052985361617874,-0.04001006369896536,1,50.0,1,1,-0.10482042821342798,-0.10482042821342798
2016-10-27,air_1408dd53f31a8a65,0,0,0,0,1,0,0,-0.2399823383071947,-0.43262319326932475,0.0,-0.9875568654772506,-0.10509756481259608,1,31.0,1,1,-0.09161294555497508,-0.09161294555497508
2016-10-28,air_1408dd53f31a8a65,1,0,0,0,0,0,0,-0.05991980068049113,-0.18948370563834252,0.0,-0.4687777042634077,0.06575712561068452,1,65.0,1,1,0.9187594778166711,0.9187594778166711
2016-10-29,air_1408dd53f31a8a65,0,0,1,0,0,0,0,-0.4036755543314707,-0.5465948280963476,0.0,-0.5506902034024356,-0.2840881928750805,1,48.0,1,1,1.7247827945005878,1.7247827945005878
2016-10-30,air_1408dd53f31a8a65,0,0,0,1,0,0,0,-0.4364141975363258,-0.637772135957966,0.0,-0.7145152016804912,-0.20272881648304214,1,57.0,1,1,-0.0651979802380693,-0.0651979802380693
2016-10-31,air_1408dd53f31a8a65,0,1,0,0,0,0,0,-0.4118602151326845,-0.4706137382116657,0.0,-1.0148610318569267,-0.259680379957469,1,29.0,1,1,-0.9772480327078995,-0.9772480327078995
2016-11-01,air_1408dd53f31a8a65,0,0,0,0,0,1,0,-0.4855221623436086,-0.6909588988772433,0.0,-1.0148610318569267,-0.23527256703985747,1,2.0,1,1,-0.7006246459169695,-0.7006246459169695
2016-11-02,air_1408dd53f31a8a65,0,0,0,0,0,0,1,-0.4200448759338983,-0.5086042831540066,0.0,-0.5779943697821115,-0.22713662940065366,1,37.0,1,1,0.42347887812468765,0.42347887812468765
2016-11-03,air_1408dd53f31a8a65,0,0,0,0,1,0,0,-0.469152840741181,-0.6301740269694979,1.0,-1.0148610318569267,-0.25154444231826517,1,31.0,1,1,-0.029244277445614215,-0.029244277445614215
2016-11-04,air_1408dd53f31a8a65,1,0,0,0,0,0,0,-0.550999448753319,-0.7745380977503934,0.0,-1.0148610318569267,-0.3166319434318959,1,29.0,1,1,0.09622680780968824,0.09622680780968824
2016-11-05,air_1408dd53f31a8a65,0,0,1,0,0,0,0,-0.5346301271508914,-0.7897343157273299,0.0,-1.0148610318569267,-0.3166319434318959,1,52.0,1,1,1.2650890230827692,1.2650890230827692
2016-11-06,air_1408dd53f31a8a65,0,0,0,1,0,0,0,-0.6819540215727398,-0.8125286426927344,0.0,-0.4414735378837317,-0.5037585091335841,1,24.0,1,1,-0.4584874638453332,-0.4584874638453332
2016-11-07,air_1408dd53f31a8a65,0,1,0,0,0,0,0,-0.6901386823739535,-0.7365475528080524,0.0,-0.22304020684632417,-0.560710072608011,1,9.0,1,1,-1.211313975377148,-1.211313975377148
2016-11-08,air_1408dd53f31a8a65,0,0,0,0,0,1,0,-0.469152840741181,-0.3718383213615792,0.0,-1.0148610318569267,-0.5037585091335841,1,5.0,1,1,-1.0355810811160664,-1.0355810811160664
