visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Tōkyō-to Shibuya-ku Shibuya,total_area_visitors,total_genre_visitors
2016-01-15,air_9f277fb7a2c1d842,1,0,0,0,0,0,0,-1.2001552191964089,-1.0890607547277928,0.0,0.6918162241097451,-1.1301514201212766,1,11.0,1,1,-0.7579573748600383,-0.7579573748600383
2016-01-16,air_9f277fb7a2c1d842,0,0,1,0,0,0,0,-1.087329999449604,-0.9773249046080349,0.0,0.9397989771874316,-1.154183806146393,1,1.0,1,1,-0.6079495451549946,-0.6079495451549946
2016-01-17,air_9f277fb7a2c1d842,0,0,0,1,0,0,0,-1.1750829481415634,-1.3746079272560632,0.0,-0.548097541278687,-1.0941028410836022,1,45.0,1,1,-1.2211485047926518,-1.2211485047926518
2016-01-18,air_9f277fb7a2c1d842,0,1,0,0,0,0,0,-1.5511670139642466,-1.6725701942420843,0.0,-0.969668221510754,-1.3464428943473241,1,1.0,1,1,-1.5092874685634416,-1.5092874685634416
2016-01-19,air_9f277fb7a2c1d842,0,0,0,0,0,1,0,-1.2628358968335227,-1.3746079272560632,0.0,0.9397989771874316,-1.2623295432594166,1,7.0,1,1,-1.26891347638548,-1.26891347638548
2016-01-20,air_9f277fb7a2c1d842,0,0,0,0,0,0,1,-1.3881972521077504,-1.3125324549673087,0.0,0.9645972524952,-1.4545886314603476,1,12.0,1,1,-1.141884470852121,-1.141884470852121
2016-01-21,air_9f277fb7a2c1d842,0,0,0,0,1,0,0,-1.2252274902512543,-1.2628720771363051,0.0,0.5182282969553648,-1.2503133502468584,1,2.0,1,1,-1.017953733746405,-1.017953733746405
2016-01-22,air_9f277fb7a2c1d842,1,0,0,0,0,0,0,-1.1750829481415634,-1.163551321474298,0.0,0.6918162241097451,-1.0099894899956947,1,3.0,1,1,-0.7047704335188353,-0.7047704335188353
2016-01-23,air_9f277fb7a2c1d842,0,0,1,0,0,0,0,-1.4132695231625958,-1.6477400053265823,0.0,-1.2672475252039777,-1.0580542620459275,1,34.0,1,1,-0.6304119912554056,-0.6304119912554056
2016-01-24,air_9f277fb7a2c1d842,0,0,0,1,0,0,0,-1.4884863363271326,-1.300117360509558,0.0,0.915000701879663,-1.5146695965231385,1,12.0,1,1,-1.3381081379361714,-1.3381081379361714
2016-01-25,air_9f277fb7a2c1d842,0,1,0,0,0,0,0,-1.5386308784368234,-1.3994381161715648,0.0,1.0637903537262747,-1.682896298698953,1,25.0,1,1,-1.3631524743929515,-1.3631524743929515
2016-01-26,air_9f277fb7a2c1d842,0,0,0,0,0,1,0,-1.4258056586900187,-1.2504569826785543,0.0,0.8158076006485883,-1.526685789535697,1,20.0,1,1,-1.1878421191954907,-1.1878421191954907
2016-01-27,air_9f277fb7a2c1d842,0,0,0,0,0,0,1,-1.1124022705044496,-0.7786833932840208,0.0,1.0141938031107376,-1.5026534035105803,1,11.0,1,1,-1.0339614539558935,-1.0339614539558935
2016-01-28,air_9f277fb7a2c1d842,0,0,0,0,1,0,0,-0.9243602375931081,-0.7041928265375156,0.0,1.0141938031107376,-1.1181352271087184,1,1.0,1,1,-1.0396416127399053,-1.0396416127399053
2016-01-29,air_9f277fb7a2c1d842,1,0,0,0,0,0,0,-1.2252274902512543,-1.47392868291807,0.0,-1.316844075819515,-1.0580542620459275,1,4.0,1,1,-0.8945393747119629,-0.8945393747119629
2016-01-30,air_9f277fb7a2c1d842,0,0,1,0,0,0,0,-1.4884863363271326,-1.8215513277350948,0.0,-1.316844075819515,-1.1902323851840675,1,19.0,1,1,-0.5885853674822265,-0.5885853674822265
2016-01-31,air_9f277fb7a2c1d842,0,0,0,1,0,0,0,-1.137474541559295,-1.0518154713545402,0.0,-0.05213203512331426,-1.2142647712091839,1,4.0,1,1,-1.1516956542063235,-1.1516956542063235
2016-02-01,air_9f277fb7a2c1d842,0,1,0,0,0,0,0,-1.3129804389432136,-1.6104947219533299,0.0,-1.316844075819515,-1.0580542620459275,1,3.0,1,1,-1.409884689843232,-1.409884689843232
2016-02-02,air_9f277fb7a2c1d842,0,0,0,0,0,1,0,-1.1500106770867178,-1.1138909436432947,0.0,0.7910093253408197,-1.0580542620459275,1,4.0,1,1,-1.2596186711025512,-1.2596186711025512
2016-02-03,air_9f277fb7a2c1d842,0,0,0,0,0,0,1,-1.2753720323609454,-1.300117360509558,0.0,0.4438334710320586,-1.1902323851840675,1,13.0,1,1,-1.1837110946253002,-1.1837110946253002
2016-02-04,air_9f277fb7a2c1d842,0,0,0,0,1,0,0,-1.2628358968335227,-1.2628720771363051,0.0,0.14625416733883506,-1.2382971572343002,1,6.0,1,1,-1.1454991173510378,-1.1454991173510378
2016-02-05,air_9f277fb7a2c1d842,1,0,0,0,0,0,0,-0.9619686441753764,-0.7910984877417717,0.0,0.915000701879663,-1.2983781222970912,1,2.0,1,1,-0.7659612349647825,-0.7659612349647825
2016-02-06,air_9f277fb7a2c1d842,0,0,1,0,0,0,0,-1.0622577283947583,-1.2132116993053017,0.0,-1.0688613227418287,-0.8417627878198801,1,3.0,1,1,-0.5395294507112139,-0.5395294507112139
2016-02-07,air_9f277fb7a2c1d842,0,0,0,1,0,0,0,-1.2753720323609454,-1.275287171594056,0.0,0.8902024265718944,-1.1902323851840675,1,10.0,1,1,-1.159183136239794,-1.159183136239794
2016-02-08,air_9f277fb7a2c1d842,0,1,0,0,0,0,0,-1.350588845525482,-1.287702266051807,0.0,0.0470610661077604,-1.2142647712091839,1,4.0,1,1,-1.3577305046445765,-1.3577305046445765
2016-02-09,air_9f277fb7a2c1d842,0,0,0,0,0,1,0,-1.0747938639221812,-0.6172871653332596,0.0,0.8158076006485883,-1.2983781222970912,1,6.0,1,1,-1.136720690139383,-1.136720690139383
2016-02-10,air_9f277fb7a2c1d842,0,0,0,0,0,0,1,-1.1500106770867178,-1.1014758491855436,0.0,1.1381851796495808,-1.1782161921715093,1,15.0,1,1,-0.8080460477735986,-0.8080460477735986
2016-02-11,air_9f277fb7a2c1d842,0,0,0,0,1,0,0,-1.1500106770867178,-1.0145701879812876,1.0,1.1381851796495808,-1.1661999991589513,1,1.0,1,1,-0.8824044900370281,-0.8824044900370281
2016-02-12,air_9f277fb7a2c1d842,1,0,0,0,0,0,0,-0.9995770507576447,-0.964909810150284,0.0,-0.7216854684330676,-1.1902323851840675,1,10.0,1,1,-0.8253447131612714,-0.8253447131612714
2016-02-13,air_9f277fb7a2c1d842,0,0,1,0,0,0,0,-0.14711983489289662,0.26418454116705303,0.0,-0.17612341166215748,-0.3731312603301109,1,7.0,1,1,-0.6327356925761378,-0.6327356925761378
2016-02-14,air_9f277fb7a2c1d842,0,0,0,1,0,0,0,0.4170062638411278,0.4131656746600635,0.0,-0.22571996227769459,0.4439698645238455,1,34.0,1,1,-1.1769981796987405,-1.1769981796987405
2016-02-16,air_9f277fb7a2c1d842,0,0,0,0,0,1,0,-1.2001552191964089,-1.2007966048475507,0.0,1.0141938031107376,-1.2262809642217423,1,1.0,1,1,-1.198427869656604,-1.198427869656604
2016-02-17,air_9f277fb7a2c1d842,0,0,0,0,0,0,1,-1.1249384060318721,-0.7786833932840208,0.0,0.7910093253408197,-1.2142647712091839,1,4.0,1,1,-1.0269903499936968,-1.0269903499936968
2016-02-18,air_9f277fb7a2c1d842,0,0,0,0,1,0,0,-1.1249384060318721,-1.1138909436432947,0.0,0.36943864510875274,-1.2382971572343002,1,27.0,1,1,-1.0368015333478993,-1.0368015333478993
2016-02-19,air_9f277fb7a2c1d842,1,0,0,0,0,0,0,-0.6861736625720756,-0.39381546509374366,0.0,0.989395527802969,-1.0820866480710438,1,19.0,1,1,-0.7130324826592163,-0.7130324826592163
2016-02-20,air_9f277fb7a2c1d842,0,0,1,0,0,0,0,-0.8992879665382626,-1.0518154713545402,0.0,-1.1680544239729032,-0.5894227345561583,1,19.0,1,1,-0.747629813434562,-0.747629813434562
2016-02-21,air_9f277fb7a2c1d842,0,0,0,1,0,0,0,-0.711245933626921,-0.49313622075575075,0.0,-0.3745096141243066,-0.6254713135938329,1,4.0,1,1,-1.1217457260724422,-1.1217457260724422
2016-02-22,air_9f277fb7a2c1d842,0,1,0,0,0,0,0,-1.0622577283947583,-1.2256267937630525,0.0,-1.1928526992806718,-0.7816818227570892,1,7.0,1,1,-1.3481775103260107,-1.3481775103260107
2016-02-23,air_9f277fb7a2c1d842,0,0,0,0,0,1,0,-1.0622577283947583,-1.2007966048475507,0.0,-1.2920458005117466,-0.7816818227570892,1,3.0,1,1,-1.1287168300346386,-1.1287168300346386
2016-02-24,air_9f277fb7a2c1d842,0,0,0,0,0,0,1,-1.1750829481415634,-1.486343777375821,0.0,-1.2920458005117466,-1.0700704550584856,1,28.0,1,1,-1.0840501268694536,-1.0840501268694536
2016-02-25,air_9f277fb7a2c1d842,0,0,0,0,1,0,0,-1.4258056586900187,-1.3994381161715648,0.0,-0.8208785696641422,-1.3224105083222075,1,5.0,1,1,-0.9781926222583212,-0.9781926222583212
2016-02-26,air_9f277fb7a2c1d842,1,0,0,0,0,0,0,-1.1750829481415634,-1.0269852824390384,0.0,1.2869748314961926,-1.358459087359882,1,12.0,1,1,-0.5619918968116249,-0.5619918968116249
2016-02-27,air_9f277fb7a2c1d842,0,0,1,0,0,0,0,-0.9243602375931081,-0.8904192434037788,0.0,1.2869748314961926,-1.0460380690333693,1,28.0,1,1,-0.39132894425562853,-0.39132894425562853
2016-02-28,air_9f277fb7a2c1d842,0,0,0,1,0,0,0,-0.8115350178463033,-0.5800418819600068,0.0,1.1133869043418123,-0.9258761389077874,1,34.0,1,1,-0.9836145920066962,-0.9836145920066962
2016-02-29,air_9f277fb7a2c1d842,0,1,0,0,0,0,0,-0.8616795599559942,-0.6048720708755085,0.0,-0.7960802943563735,-0.7936980157696475,1,8.0,1,1,-1.299637971626272,-1.299637971626272
2016-03-01,air_9f277fb7a2c1d842,0,0,0,0,0,1,0,-1.2502997613060998,-1.163551321474298,0.0,1.3861679327272673,-1.1181352271087184,1,7.0,1,1,-1.1888748753380383,-1.1888748753380383
2016-03-02,air_9f277fb7a2c1d842,0,0,0,0,0,0,1,-1.1124022705044496,-0.9028343378615297,0.0,0.8406058759563568,-1.2382971572343002,1,22.0,1,1,-1.0569402781275783,-1.0569402781275783
2016-03-03,air_9f277fb7a2c1d842,0,0,0,0,1,0,0,-0.7488543402091895,-0.40623055955149473,0.0,1.3613696574194987,-1.0941028410836022,1,1.0,1,1,-1.073980754479614,-1.073980754479614
2016-03-04,air_9f277fb7a2c1d842,1,0,0,0,0,0,0,-0.5984207138801161,-0.4683060318402489,0.0,1.0885886290340432,-0.697568471669182,1,2.0,1,1,-0.6952174392002696,-0.6952174392002696
2016-03-05,air_9f277fb7a2c1d842,0,0,1,0,0,0,0,-0.5608123072978479,-0.4186456540092453,0.0,-0.6720889178175302,-0.44522841840546007,1,15.0,1,1,-0.4685274659110641,-0.4685274659110641
2016-03-06,air_9f277fb7a2c1d842,0,0,0,1,0,0,0,-0.24740891911227883,-0.29449470943173656,0.0,-0.548097541278687,-0.2890179092422037,1,5.0,1,1,-1.1129672988607873,-1.1129672988607873
2016-03-07,air_9f277fb7a2c1d842,0,1,0,0,0,0,0,-0.1345836993654739,-0.5179664096712524,0.0,-1.316844075819515,0.1675974252350074,1,24.0,1,1,-1.4057536652730414,-1.4057536652730414
2016-03-08,air_9f277fb7a2c1d842,0,0,0,0,0,1,0,0.07853060460071326,0.14003359658954423,0.0,0.6918162241097451,0.15558123222244905,1,5.0,1,1,-1.0646859491966854,-1.0646859491966854
2016-03-09,air_9f277fb7a2c1d842,0,0,0,0,0,0,1,-0.8115350178463033,-0.5924569764177576,0.0,-1.316844075819515,-0.9138599458952293,1,7.0,1,1,-1.1119345427182397,-1.1119345427182397
2016-03-10,air_9f277fb7a2c1d842,0,0,0,0,1,0,0,-1.137474541559295,-1.387023021713814,0.0,-1.316844075819515,-0.9378923319203457,1,11.0,1,1,-0.9892947507907082,-0.9892947507907082
2016-03-11,air_9f277fb7a2c1d842,1,0,0,0,0,0,0,-1.3255165744706365,-1.684985288699835,0.0,-1.316844075819515,-1.0099894899956947,1,13.0,1,1,-0.6446123882154355,-0.6446123882154355
2016-03-12,air_9f277fb7a2c1d842,0,0,1,0,0,0,0,-1.1750829481415634,-1.3994381161715648,0.0,-0.969668221510754,-1.022005683008253,1,16.0,1,1,-0.45122880052339126,-0.45122880052339126
2016-03-13,air_9f277fb7a2c1d842,0,0,0,1,0,0,0,-1.0622577283947583,-1.300117360509558,0.0,-1.2920458005117466,-0.901843752882671,1,20.0,1,1,-1.0618458698046795,-1.0618458698046795
2016-03-14,air_9f277fb7a2c1d842,0,1,0,0,0,0,0,-1.187619083668986,-1.585664533037828,0.0,-1.316844075819515,-0.901843752882671,1,7.0,1,1,-1.2949905689848078,-1.2949905689848078
2016-03-15,air_9f277fb7a2c1d842,0,0,0,0,0,1,0,-0.8867518310108399,-0.6917777320797648,0.0,1.5101593092661105,-0.889827559870113,1,6.0,1,1,-1.015113654354399,-1.015113654354399
2016-03-16,air_9f277fb7a2c1d842,0,0,0,0,0,0,1,-0.8115350178463033,-0.7166079209952665,0.0,-0.7216854684330676,-1.022005683008253,1,4.0,1,1,-0.9242311138102073,-0.9242311138102073
2016-03-17,air_9f277fb7a2c1d842,0,0,0,0,1,0,0,-0.2599450546397015,0.09037321875854044,0.0,1.5101593092661105,-0.6014389275687164,1,2.0,1,1,-0.8759497641461055,-0.8759497641461055
2016-03-18,air_9f277fb7a2c1d842,1,0,0,0,0,0,0,-0.046830750673514394,0.21452416333604923,0.0,0.5678248475709018,-0.4572446114180183,1,18.0,1,1,-0.4938299914034811,-0.4938299914034811
2016-03-19,air_9f277fb7a2c1d842,0,0,1,0,0,0,0,-0.034294615146091674,-0.368985276178242,0.0,-0.8456768449719108,0.26372696933547274,1,3.0,1,1,-0.4760149479445344,-0.4760149479445344
2016-03-20,air_9f277fb7a2c1d842,0,0,0,1,0,0,0,-0.22233664805743317,-0.08343810364997167,1.0,-0.027333759815545488,-0.3731312603301109,1,12.0,1,1,-0.6921191707726267,-0.6921191707726267
2016-03-21,air_9f277fb7a2c1d842,0,1,0,0,0,0,0,-0.711245933626921,-0.7290230154530173,1.0,-0.20092168696992604,-0.5413579625059255,1,2.0,1,1,-1.1454991173510378,-1.1454991173510378
2016-03-22,air_9f277fb7a2c1d842,0,0,0,0,0,1,0,-0.5232039007155795,-0.26966452051623485,0.0,0.8654041512641258,-0.7216008576942983,1,42.0,1,1,-1.0109826297842086,-1.0109826297842086
2016-03-23,air_9f277fb7a2c1d842,0,0,0,0,0,0,1,-0.46052322307846577,-0.20758904822748048,0.0,0.14625416733883506,-0.4692608044305765,1,2.0,1,1,-0.9079652045650821,-0.9079652045650821
2016-03-24,air_9f277fb7a2c1d842,0,0,0,0,1,0,0,-1.1124022705044496,-1.2628720771363051,0.0,-0.9448699462029854,-0.8778113668575548,1,11.0,1,1,-0.9686396279397556,-0.9686396279397556
2016-03-25,air_9f277fb7a2c1d842,1,0,0,0,0,0,0,-0.8867518310108399,-0.6545324487065121,0.0,0.9645972524952,-1.0700704550584856,1,22.0,1,1,-0.3531169669813661,-0.3531169669813661
2016-03-26,air_9f277fb7a2c1d842,0,0,1,0,0,0,0,-0.8992879665382626,-0.8904192434037788,0.0,0.22064899326214096,-0.7576494367319729,1,14.0,1,1,-0.35905531480101494,-0.35905531480101494
2016-03-27,air_9f277fb7a2c1d842,0,0,0,1,0,0,0,-0.5984207138801161,-0.443475842924747,0.0,-0.027333759815545488,-0.6495036996189493,1,1.0,1,1,-0.927845760309124,-0.927845760309124
2016-03-28,air_9f277fb7a2c1d842,0,1,0,0,0,0,0,-0.4855954941333112,-0.35657018172049093,0.0,-0.6224923672019931,-0.2890179092422037,1,35.0,1,1,-1.0473872838090126,-1.0473872838090126
2016-03-29,air_9f277fb7a2c1d842,0,0,0,0,0,1,0,-0.27248119016712424,-0.13309848148097503,0.0,1.1133869043418123,-0.4812769974431346,1,4.0,1,1,-0.767252180142967,-0.767252180142967
2016-03-30,air_9f277fb7a2c1d842,0,0,0,0,0,0,1,-0.034294615146091674,0.04071284092753711,0.0,-0.4241061647398438,-0.24095313719197092,1,17.0,1,1,-0.8542618851526051,-0.8542618851526051
2016-03-31,air_9f277fb7a2c1d842,0,0,0,0,1,0,0,-0.034294615146091674,0.06554302984303878,0.0,0.9397989771874316,-0.30103410225476185,1,9.0,1,1,-0.8178572311278011,-0.8178572311278011
2016-04-01,air_9f277fb7a2c1d842,1,0,0,0,0,0,0,-0.2975534612219697,-0.15792867039647712,0.0,-0.2505182375854634,-0.3971636463552274,1,21.0,1,1,-0.6069167890124469,-0.6069167890124469
2016-04-02,air_9f277fb7a2c1d842,0,0,1,0,0,0,0,-0.5858845783526934,-0.7910984877417717,0.0,-1.316844075819515,-0.44522841840546007,1,5.0,1,1,-0.6244736434357567,-0.6244736434357567
2016-04-03,air_9f277fb7a2c1d842,0,0,0,1,0,0,0,-0.2599450546397015,-0.3317399928049893,0.0,-1.316844075819515,-0.2289369441794128,1,33.0,1,1,-1.1594413252754308,-1.1594413252754308
2016-04-04,air_9f277fb7a2c1d842,0,1,0,0,0,0,0,0.0534583335458676,0.2765996356248036,0.0,-1.1432561486651345,-0.2049045581542965,1,7.0,1,1,-1.274335446133855,-1.274335446133855
2016-04-05,air_9f277fb7a2c1d842,0,0,0,0,0,1,0,-0.548276171770425,-0.853173960030526,0.0,-1.316844075819515,-0.2770017162296456,1,7.0,1,1,-1.0657187053392332,-1.0657187053392332
2016-04-06,air_9f277fb7a2c1d842,0,0,0,0,0,0,1,-0.07190302172836006,0.06554302984303878,0.0,0.7414127747252827,-0.49329319045569286,1,20.0,1,1,-0.9972986108954524,-0.9972986108954524
2016-04-07,air_9f277fb7a2c1d842,0,0,0,0,1,0,0,-0.17219210594774206,0.053127935385288164,0.0,-1.1928526992806718,0.047435495109425546,1,22.0,1,1,-1.1155491892171563,-1.1155491892171563
2016-04-08,air_9f277fb7a2c1d842,1,0,0,0,0,0,0,0.11613901118298164,0.4007505802023124,0.0,-0.22571996227769459,0.01138691607175091,1,9.0,1,1,-0.5454677985308628,-0.5454677985308628
2016-04-09,air_9f277fb7a2c1d842,0,0,1,0,0,0,0,0.2415003664572093,0.47524114694881786,0.0,0.5430265722631333,-0.060710242003598154,1,30.0,1,1,-0.45122880052339126,-0.45122880052339126
2016-04-10,air_9f277fb7a2c1d842,0,0,0,1,0,0,0,0.2540365019846318,0.5249015247798212,0.0,-0.27531651289323195,0.09550026715965812,1,7.0,1,1,-1.0429980702031851,-1.0429980702031851
2016-04-11,air_9f277fb7a2c1d842,0,1,0,0,0,0,0,-0.44798708755104305,-0.3193248983472382,0.0,0.22064899326214096,-0.4812769974431346,1,37.0,1,1,-1.297056081269903,-1.297056081269903
2016-04-12,air_9f277fb7a2c1d842,0,0,0,0,0,1,0,-0.5858845783526934,-0.567626787502256,0.0,1.5101593092661105,-0.7576494367319729,1,4.0,1,1,-1.1302659642484603,-1.1302659642484603
2016-04-13,air_9f277fb7a2c1d842,0,0,0,0,0,0,1,-0.0969752927832055,-0.08343810364997167,0.0,-1.1432561486651345,-0.0967588210412728,1,4.0,1,1,-1.0404161798468161,-1.0404161798468161
2016-04-14,air_9f277fb7a2c1d842,0,0,0,0,1,0,0,-0.021758479618668954,-0.25724942605848383,0.0,-1.316844075819515,0.2036460042726818,1,4.0,1,1,-1.0065934161783812,-1.0065934161783812
2016-04-15,air_9f277fb7a2c1d842,1,0,0,0,0,0,0,0.14121128223782708,0.21452416333604923,0.0,1.6837472364204908,-0.04869404899104001,1,30.0,1,1,-0.5738685924509227,-0.5738685924509227
2016-04-16,air_9f277fb7a2c1d842,0,0,1,0,0,0,0,0.07853060460071326,0.15244869104729483,0.0,-0.34971133881653793,-0.1568397861040637,1,19.0,1,1,-0.3536333450526399,-0.3536333450526399
2016-04-17,air_9f277fb7a2c1d842,0,0,0,1,0,0,0,0.5047592125330871,0.4255807691178145,0.0,-0.5728958165864557,0.6242127597122185,1,13.0,1,1,-1.080435480370537,-1.080435480370537
2016-04-18,air_9f277fb7a2c1d842,0,1,0,0,0,0,0,0.4671508059508187,0.884939264054597,0.0,0.39423692041652153,0.2877593553605892,1,8.0,1,1,-1.3884549998853686,-1.3884549998853686
2016-04-19,air_9f277fb7a2c1d842,0,0,0,0,0,1,0,0.12867514671040414,0.2765996356248036,0.0,1.5597558598816477,0.07146788113454183,1,7.0,1,1,-1.0646859491966854,-1.0646859491966854
2016-04-20,air_9f277fb7a2c1d842,0,0,0,0,0,0,1,-0.034294615146091674,-0.046192820276718956,0.0,1.5101593092661105,-0.19288836514173816,1,16.0,1,1,-0.9281039493447609,-0.9281039493447609
2016-04-21,air_9f277fb7a2c1d842,0,0,0,0,1,0,0,0.16628355329267253,0.06554302984303878,0.0,-1.316844075819515,0.22767839029779832,1,13.0,1,1,-1.0368015333478993,-1.0368015333478993
2016-04-22,air_9f277fb7a2c1d842,1,0,0,0,0,0,0,0.26657263751205473,0.5000713358643195,0.0,0.7910093253408197,0.21566219728523997,1,5.0,1,1,-0.5268781879650054,-0.5268781879650054
2016-04-23,air_9f277fb7a2c1d842,0,0,1,0,0,0,0,0.34178945067659106,0.33867510791355804,0.0,-0.7960802943563735,0.31179174138570553,1,12.0,1,1,-0.42747540924479566,-0.42747540924479566
2016-04-24,air_9f277fb7a2c1d842,0,0,0,1,0,0,0,0.06599446907329032,-0.07102300919222063,0.0,-1.0192647721262913,0.08348407414709998,1,10.0,1,1,-1.0584894123413997,-1.0584894123413997
2016-04-25,air_9f277fb7a2c1d842,0,1,0,0,0,0,0,0.36686172173143694,0.4255807691178145,0.0,0.8406058759563568,0.2517107763229146,1,17.0,1,1,-1.248516542570164,-1.248516542570164
2016-04-26,air_9f277fb7a2c1d842,0,0,0,0,0,1,0,0.5047592125330871,0.6738826582728321,0.0,1.3861679327272673,0.3358241274108218,1,11.0,1,1,-0.9657995485477495,-0.9657995485477495
2016-04-27,air_9f277fb7a2c1d842,0,0,0,0,0,0,1,0.36686172173143694,0.26418454116705303,0.0,-1.2424492498962092,0.45598605753640364,1,7.0,1,1,-0.9459189928037076,-0.9459189928037076
2016-04-28,air_9f277fb7a2c1d842,0,0,0,0,1,0,0,-0.0969752927832055,-0.5303815041290033,0.0,-1.316844075819515,0.22767839029779832,1,2.0,1,1,-0.6985738966635494,-0.6985738966635494
2016-04-29,air_9f277fb7a2c1d842,1,0,0,0,0,0,0,0.07853060460071326,0.21452416333604923,1.0,1.0141938031107376,-0.0006292769408072326,1,38.0,1,1,-0.5217144072522673,-0.5217144072522673
2016-04-30,air_9f277fb7a2c1d842,0,0,1,0,0,0,0,0.1036028756555587,0.25176944670930196,0.0,1.4109662080350358,-0.10877501405383094,1,18.0,1,1,-0.5668974884887261,-0.5668974884887261
2016-05-01,air_9f277fb7a2c1d842,0,0,0,1,0,0,0,0.37939785725885944,0.6614675638150811,0.0,0.915000701879663,0.05945168812198369,1,11.0,1,1,-0.8537455070813313,-0.8537455070813313
2016-05-02,air_9f277fb7a2c1d842,0,1,0,0,0,0,0,0.27910877303947723,0.21452416333604923,0.0,-0.4489044400476125,0.21566219728523997,1,4.0,1,1,-0.9965240437885416,-0.9965240437885416
2016-05-03,air_9f277fb7a2c1d842,0,0,0,0,0,1,0,0.6551928388621602,0.6242222804418284,1.0,0.17105244264660363,0.6842937247750094,1,5.0,1,1,-0.7042540554475614,-0.7042540554475614
2016-05-04,air_9f277fb7a2c1d842,0,0,0,0,0,0,1,0.8683071428283475,0.9097694529700986,1.0,0.9645972524952,0.8765528129759401,1,1.0,1,1,-0.7623465884658658,-0.7623465884658658
2016-05-05,air_9f277fb7a2c1d842,0,0,0,0,1,0,0,0.8683071428283475,0.959429830801102,1.0,1.7333437870360284,0.6842937247750094,1,35.0,1,1,-0.95908663362119,-0.95908663362119
2016-05-06,air_9f277fb7a2c1d842,1,0,0,0,0,0,0,0.36686172173143694,0.35109020237130906,0.0,-1.2920458005117466,0.45598605753640364,1,5.0,1,1,-1.1173565124666147,-1.1173565124666147
2016-05-07,air_9f277fb7a2c1d842,0,0,1,0,0,0,0,0.7554819230815424,0.8352788862235931,0.0,1.534957584573879,0.4800184435615201,1,14.0,1,1,-0.6794679080264182,-0.6794679080264182
2016-05-08,air_9f277fb7a2c1d842,0,0,0,1,0,0,0,0.7680180586089653,0.9097694529700986,0.0,1.6341506858049537,0.6963099177875673,1,5.0,1,1,-1.0290558622787922,-1.0290558622787922
2016-05-09,air_9f277fb7a2c1d842,0,1,0,0,0,0,0,0.4170062638411278,0.26418454116705303,0.0,-1.316844075819515,0.5761479876619855,1,3.0,1,1,-1.46849360093281,-1.46849360093281
