visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Musashino-shi Kichijōji Honchō,total_area_visitors,total_genre_visitors
2016-07-21,air_d8abb9e490abf94f,0,0,0,0,1,0,0,0.6433307816575774,0.3846505034709321,0.0,-1.3768258067367487,0.9327004776067408,1,7.0,1,1,-0.14049428269577477,-0.1404942826957746
2016-07-22,air_d8abb9e490abf94f,1,0,0,0,0,0,0,0.5880922499378304,0.21878047195235334,0.0,-1.3768258067367487,0.8496419033010538,1,5.0,1,1,1.0806648526919707,1.0806648526919709
2016-07-23,air_d8abb9e490abf94f,0,0,1,0,0,0,0,0.6985693133773244,0.4841725223820792,0.0,-1.3496990533743238,0.7665833289953669,1,10.0,1,1,1.4061271198851006,1.4061271198851006
2016-07-24,air_d8abb9e490abf94f,0,0,0,1,0,0,0,0.8642849085365656,0.8822605980266685,0.0,0.3321596550960214,0.7042893982661015,1,13.0,1,1,-0.4335261460404788,-0.4335261460404786
2016-07-25,air_d8abb9e490abf94f,0,1,0,0,0,0,0,0.9968573846639583,0.8712025959254297,0.0,-1.268318793287049,0.9327004776067408,1,8.0,1,1,-1.0964190437517527,-1.0964190437517525
2016-07-26,air_d8abb9e490abf94f,0,0,0,0,0,1,0,0.8863803212244643,0.7606225749130439,0.0,-1.3496990533743238,0.9742297647595841,1,18.0,1,1,-0.34318430674843564,-0.3431843067484355
2016-07-27,air_d8abb9e490abf94f,0,0,0,0,0,0,1,0.908475733912363,0.6942745623056121,0.0,-1.3768258067367487,0.9846120865477952,1,10.0,1,1,-0.13354491044254066,-0.13354491044254052
2016-07-28,air_d8abb9e490abf94f,0,0,0,0,1,0,0,1.2178115115429466,1.1476526484563943,0.0,-0.047614891977927384,1.213023165888434,1,11.0,1,1,0.0984869075682197,0.09848690756821984
2016-07-29,air_d8abb9e490abf94f,1,0,0,0,0,0,0,1.2840977496066432,1.3909286946836434,0.0,1.200215762693619,1.1611115569473798,1,7.0,1,1,1.3347030161713058,1.3347030161713058
2016-07-30,air_d8abb9e490abf94f,0,0,1,0,0,0,0,1.306193162294542,1.5015087156960294,0.0,1.7970043366669672,1.0572883390652712,1,8.0,1,1,1.4567031068391931,1.4567031068391931
2016-07-31,air_d8abb9e490abf94f,0,0,0,1,0,0,0,1.2730500432626937,1.1918846568613484,0.0,0.3864131618208713,1.2960817401941211,1,12.0,1,1,-0.38719699768558485,-0.3871969976855847
2016-08-01,air_d8abb9e490abf94f,0,1,0,0,0,0,0,1.250954630574795,1.0813046358489626,0.0,-0.9699245063003749,1.3272287055587535,1,12.0,1,1,-1.1527861742502068,-1.1527861742502066
2016-08-02,air_d8abb9e490abf94f,0,0,0,0,0,1,0,1.250954630574795,1.3245806820762118,0.0,-0.5358964525015761,1.2441701312530669,1,17.0,1,1,-0.7860137497739633,-0.7860137497739631
2016-08-03,air_d8abb9e490abf94f,0,0,0,0,0,0,1,1.206763805198997,1.2250586631650644,0.0,-0.6444034659512757,1.1507292351591687,1,8.0,1,1,-0.32079188504357026,-0.3207918850435701
2016-08-04,air_d8abb9e490abf94f,0,0,0,0,1,0,0,1.3724794003582381,1.4351607030885976,0.0,0.6848074488075454,1.28569941840591,1,6.0,1,1,-0.18913988846841337,-0.1891398884684132
2016-08-05,air_d8abb9e490abf94f,1,0,0,0,0,0,0,1.4387656384219347,1.5899727325059376,0.0,1.0103284891566446,1.275317096617699,1,8.0,1,1,0.9030697839982107,0.9030697839982108
2016-08-06,air_d8abb9e490abf94f,0,0,1,0,0,0,0,1.5160995828295805,1.6120887367084151,0.0,0.522046928632996,1.431051923440862,1,14.0,1,1,0.6513480779366204,0.6513480779366205
2016-08-07,air_d8abb9e490abf94f,0,0,0,1,0,0,0,1.4498133447658843,1.4351607030885976,0.0,1.5528635564051432,1.3999049580762297,1,11.0,1,1,-0.5922034791559905,-0.5922034791559903
2016-08-08,air_d8abb9e490abf94f,0,1,0,0,0,0,0,1.416670225734036,1.4241027009873588,0.0,0.03376536810934734,1.3479933491351754,1,11.0,1,1,-1.1334823624356678,-1.1334823624356676
2016-08-09,air_d8abb9e490abf94f,0,0,0,0,0,1,0,1.803339947772265,1.8553647829356634,0.0,1.0374552425190695,1.3999049580762297,1,17.0,1,1,-0.2686715931443146,-0.26867159314431444
2016-08-10,air_d8abb9e490abf94f,0,0,0,0,0,0,1,1.4829564637977322,1.4572767072910744,0.0,0.5763004353578458,1.4829635323819164,1,11.0,1,1,0.774892473549671,0.774892473549671
2016-08-11,air_d8abb9e490abf94f,0,0,0,0,1,0,0,1.2730500432626937,1.2471746673675415,1.0,-0.1561219054276272,1.3895226362880186,1,6.0,1,1,0.45213274001057663,0.45213274001057674
2016-08-12,air_d8abb9e490abf94f,1,0,0,0,0,0,0,1.195716098855048,1.2582326694687802,0.0,-0.563023205864001,1.275317096617699,1,7.0,1,1,0.00235392473181482,0.0023539247318149696
2016-08-13,air_d8abb9e490abf94f,0,0,1,0,0,0,0,1.206763805198997,1.2582326694687802,1.0,-0.40026268568945145,1.2649347748294884,1,11.0,1,1,0.17493000235379466,0.1749300023537948
2016-08-14,air_d8abb9e490abf94f,0,0,0,1,0,0,0,1.1294298607913513,1.1144786421526784,1.0,-0.617276712588851,1.1922585223120123,1,5.0,1,1,-0.9026087731337797,-0.9026087731337795
2016-08-15,air_d8abb9e490abf94f,0,1,0,0,0,0,0,1.1846683925110983,1.2140006610638259,1.0,-1.1326850264749244,1.2545524530412775,1,6.0,1,1,-1.4492927237215278,-1.4492927237215276
2016-08-16,air_d8abb9e490abf94f,0,0,0,0,0,1,0,1.195716098855048,1.3024646778737343,0.0,-0.264628918877327,1.2026408441002232,1,19.0,1,1,-1.32690655681735,-1.3269065568173495
2016-08-17,air_d8abb9e490abf94f,0,0,0,0,0,0,1,1.4829564637977322,1.678436749315846,0.0,1.3629762828681684,1.140346913370958,1,12.0,1,1,-0.8045454091159209,-0.8045454091159207
2016-08-18,air_d8abb9e490abf94f,0,0,0,0,1,0,0,1.15152527347925,1.0038986211402927,0.0,-1.295445546649474,1.358375670923386,1,8.0,1,1,-0.5180768417881602,-0.51807684178816
2016-08-19,air_d8abb9e490abf94f,1,0,0,0,0,0,0,1.317240868638491,1.3466966862786884,0.0,0.522046928632996,1.3272287055587535,1,6.0,1,1,0.8648482366054232,0.8648482366054233
2016-08-20,air_d8abb9e490abf94f,0,0,1,0,0,0,0,1.0300005036958066,0.9375506085328613,0.0,-1.1869385331997742,1.213023165888434,1,8.0,1,1,0.7428481459375359,0.742848145937536
2016-08-21,air_d8abb9e490abf94f,0,0,0,1,0,0,0,1.3503839876703394,1.5346827219997448,0.0,0.7119342021699704,1.1714938787355904,1,13.0,1,1,-0.791804893318325,-0.7918048933183249
2016-08-23,air_d8abb9e490abf94f,0,0,0,0,0,1,0,1.15152527347925,1.2029426589625871,0.0,0.006638614746922269,1.0884353044299038,1,17.0,1,1,-0.5852541069027564,-0.5852541069027561
2016-08-24,air_d8abb9e490abf94f,0,0,0,0,0,0,1,1.15152527347925,1.1918846568613484,0.0,-0.4816429457767263,1.1507292351591687,1,11.0,1,1,-0.38796915015816646,-0.38796915015816624
2016-08-25,air_d8abb9e490abf94f,0,0,0,0,1,0,0,1.3503839876703394,1.4351607030885976,0.0,0.7933144622572451,1.2026408441002232,1,16.0,1,1,-0.25361461992897405,-0.2536146199289739
2016-08-26,air_d8abb9e490abf94f,1,0,0,0,0,0,0,1.4056225193900864,1.4904507135947906,0.0,1.7156240765796926,1.2026408441002232,1,21.0,1,1,1.17409530187434,1.1740953018743403
2016-08-27,air_d8abb9e490abf94f,0,0,1,0,0,0,0,0.8421894958486669,0.7827385791155209,0.0,-1.3768258067367487,0.8704065468774755,1,11.0,1,1,1.2393421858074825,1.2393421858074825
2016-08-28,air_d8abb9e490abf94f,0,0,0,1,0,0,0,0.6543784880015265,0.39570850557217047,0.0,-1.3768258067367487,0.8392595815128429,1,14.0,1,1,-0.22118421608054833,-0.22118421608054817
2016-08-29,air_d8abb9e490abf94f,0,1,0,0,0,0,0,1.018952797351857,1.0702466337477243,0.0,-0.617276712588851,0.9949944083360058,1,11.0,1,1,-1.4338496742698967,-1.4338496742698963
2016-08-30,air_d8abb9e490abf94f,0,0,0,0,0,1,0,0.908475733912363,0.8933186001279068,0.0,-1.295445546649474,0.8704065468774755,1,12.0,1,1,-0.612665519679402,-0.6126655196794017
2016-08-31,air_d8abb9e490abf94f,0,0,0,0,0,0,1,1.173620686167149,1.313522679974973,0.0,1.878384596754242,0.7977302943599995,1,12.0,1,1,-0.16751961923612954,-0.16751961923612937
2016-09-01,air_d8abb9e490abf94f,0,0,0,0,1,0,0,1.195716098855048,1.313522679974973,0.0,1.2544692694184687,0.8496419033010538,1,11.0,1,1,-0.575216124759196,-0.5752161247591958
2016-09-02,air_d8abb9e490abf94f,1,0,0,0,0,0,0,1.1846683925110983,1.18082665476011,0.0,0.5491736819954207,1.0884353044299038,1,11.0,1,1,0.6721961946963227,0.6721961946963229
2016-09-03,air_d8abb9e490abf94f,0,0,1,0,0,0,0,1.2399069242308454,1.269290671570019,0.0,0.6576806954451205,1.275317096617699,1,12.0,1,1,1.2752472757825253,1.2752472757825253
2016-09-04,air_d8abb9e490abf94f,0,0,0,1,0,0,0,1.206763805198997,1.3024646778737343,0.0,0.03376536810934734,1.1818762005238015,1,14.0,1,1,-0.7223111707859842,-0.7223111707859841
2016-09-05,air_d8abb9e490abf94f,0,1,0,0,0,0,0,1.3945748130461373,1.4904507135947906,0.0,1.3358495295057435,1.28569941840591,1,11.0,1,1,-1.3396470726149456,-1.3396470726149454
2016-09-06,air_d8abb9e490abf94f,0,0,0,0,0,1,0,1.471908757453783,1.4351607030885976,0.0,1.3358495295057435,1.3999049580762297,1,19.0,1,1,-0.612665519679402,-0.6126655196794017
2016-09-07,air_d8abb9e490abf94f,0,0,0,0,0,0,1,1.2840977496066432,1.2582326694687802,0.0,-0.563023205864001,1.3479933491351754,1,12.0,1,1,-0.5126717744800893,-0.512671774480089
2016-09-08,air_d8abb9e490abf94f,0,0,0,0,1,0,0,1.118382154447402,1.0260146253427698,0.0,-1.1326850264749244,1.1922585223120123,1,7.0,1,1,-0.3601716611452301,-0.3601716611452299
2016-09-09,air_d8abb9e490abf94f,1,0,0,0,0,0,0,1.250954630574795,1.2582326694687802,0.0,-0.4816429457767263,1.1195822697945361,1,11.0,1,1,1.000360995543488,1.000360995543488
2016-09-10,air_d8abb9e490abf94f,0,0,1,0,0,0,0,1.1846683925110983,1.1476526484563943,0.0,0.22365264164632184,1.213023165888434,1,9.0,1,1,1.526196829371534,1.526196829371534
2016-09-11,air_d8abb9e490abf94f,0,0,0,1,0,0,0,0.908475733912363,0.6942745623056121,0.0,-1.1598117798373493,1.0365236954888495,1,17.0,1,1,-0.2682855169080238,-0.26828551690802366
2016-09-12,air_d8abb9e490abf94f,0,1,0,0,0,0,0,0.9968573846639583,0.8712025959254297,0.0,-0.8885442462131001,1.0988176262181144,1,15.0,1,1,-1.317640727146371,-1.3176407271463708
2016-09-13,air_d8abb9e490abf94f,0,0,0,0,0,1,0,0.742760138753122,0.39570850557217047,0.0,-1.3768258067367487,0.9327004776067408,1,14.0,1,1,-0.7825390636473463,-0.782539063647346
2016-09-14,air_d8abb9e490abf94f,0,0,0,0,0,0,1,0.7759032577849703,0.6611005560018968,0.0,-1.1326850264749244,0.8600242250892645,1,22.0,1,1,-0.374456481887989,-0.37445648188798886
2016-09-15,air_d8abb9e490abf94f,0,0,0,0,1,0,0,0.8642849085365656,0.650042553900658,0.0,-1.3768258067367487,1.0676706608534818,1,16.0,1,1,-0.038956232551298924,-0.03895623255129877
2016-09-16,air_d8abb9e490abf94f,1,0,0,0,0,0,0,0.7759032577849703,0.4509985160783634,0.0,-1.3768258067367487,0.9742297647595841,1,8.0,1,1,0.9300951205385656,0.9300951205385656
2016-09-17,air_d8abb9e490abf94f,0,0,1,0,0,0,0,1.0410482100397558,1.0370726274440085,0.0,-0.2917556722397518,0.9846120865477952,1,9.0,1,1,1.4076714248302638,1.4076714248302638
2016-09-18,air_d8abb9e490abf94f,0,0,0,1,0,0,0,0.853237202192616,0.6942745623056121,0.0,-1.3768258067367487,1.0365236954888495,1,23.0,1,1,0.19075912804171674,0.19075912804171688
2016-09-19,air_d8abb9e490abf94f,0,1,0,0,0,0,0,0.5659968372499317,0.2298384740535917,1.0,-1.3768258067367487,0.7458186854189452,1,10.0,1,1,-1.3207293370366973,-1.320729337036697
2016-09-20,air_d8abb9e490abf94f,0,0,0,0,0,1,0,0.3339950040269939,-0.07978558478108876,0.0,-1.3768258067367487,0.5693192150193606,1,14.0,1,1,-1.8206980630332608,-1.8206980630332605
2016-09-21,air_d8abb9e490abf94f,0,0,0,0,0,0,1,0.4665674801543867,0.2961864866610234,0.0,-1.3496990533743238,0.5797015368075712,1,11.0,1,1,0.4054175154193919,0.405417515419392
2016-09-22,air_d8abb9e490abf94f,0,0,0,0,1,0,0,0.3781858294027914,0.008678432028820005,1.0,-1.3768258067367487,0.621230823960415,1,10.0,1,1,-0.28257033765078277,-0.2825703376507826
2016-09-23,air_d8abb9e490abf94f,1,0,0,0,0,0,0,0.5439014245620325,0.1524324593449217,0.0,-1.3768258067367487,0.7769656507835779,1,8.0,1,1,0.21469585469174526,0.2146958546917454
2016-09-24,air_d8abb9e490abf94f,0,0,1,0,0,0,0,0.6433307816575774,0.3293604929647392,0.0,-1.3768258067367487,0.8704065468774755,1,16.0,1,1,1.1737092256380495,1.1737092256380495
2016-09-25,air_d8abb9e490abf94f,0,0,0,1,0,0,0,0.853237202192616,0.9154346043303838,0.0,-0.2375021655149019,0.8184949379364211,1,12.0,1,1,-0.3686653383436273,-0.36866533834362714
2016-09-26,air_d8abb9e490abf94f,0,1,0,0,0,0,0,1.0300005036958066,1.0260146253427698,0.0,-0.40026268568945145,1.005376730124217,1,9.0,1,1,-1.0817481467727028,-1.0817481467727026
2016-09-27,air_d8abb9e490abf94f,0,0,0,0,0,1,0,1.096286741759503,1.0370726274440085,0.0,-0.617276712588851,1.1091999480063255,1,18.0,1,1,-0.4373869084033866,-0.43738690840338645
2016-09-28,air_d8abb9e490abf94f,0,0,0,0,0,0,1,1.1294298607913513,1.158710650557633,0.0,-0.6715302193137007,1.1922585223120123,1,8.0,1,1,-0.31847542762582554,-0.31847542762582537
2016-09-29,air_d8abb9e490abf94f,0,0,0,0,1,0,0,0.96371426563211,0.8159125854192367,0.0,-1.268318793287049,1.0884353044299038,1,8.0,1,1,-0.1930006508313212,-0.19300065083132104
2016-09-30,air_d8abb9e490abf94f,1,0,0,0,0,0,0,0.6433307816575774,0.39570850557217047,0.0,-0.8885442462131001,0.8184949379364211,1,9.0,1,1,1.2443611768792626,1.2443611768792626
2016-10-01,air_d8abb9e490abf94f,0,0,1,0,0,0,0,0.4776151864983363,0.13031645514244458,0.0,-1.3768258067367487,0.6627601111132582,1,11.0,1,1,1.2794941143817238,1.2794941143817238
2016-10-02,air_d8abb9e490abf94f,0,0,0,1,0,0,0,0.797998670472869,0.8712025959254297,0.0,1.2273425160560438,0.6731424329014692,1,16.0,1,1,-0.4265767737872447,-0.4265767737872445
2016-10-03,air_d8abb9e490abf94f,0,1,0,0,0,0,0,0.6985693133773244,0.4731145202808405,0.0,-1.3768258067367487,0.8704065468774755,1,10.0,1,1,-1.5438814016127698,-1.5438814016127693
2016-10-04,air_d8abb9e490abf94f,0,0,0,0,0,1,0,1.0410482100397558,1.2361166652663031,0.0,0.3864131618208713,0.7769656507835779,1,12.0,1,1,-0.6740516412496363,-0.6740516412496362
2016-10-05,air_d8abb9e490abf94f,0,0,0,0,0,0,1,0.7759032577849703,0.572636539191988,0.0,-1.1869385331997742,0.8184949379364211,1,10.0,1,1,-0.8493302525256518,-0.8493302525256515
2016-10-06,air_d8abb9e490abf94f,0,0,0,0,1,0,0,1.1073344481034524,1.1476526484563943,0.0,0.8475679689820949,0.8496419033010538,1,12.0,1,1,-0.3624881185629748,-0.3624881185629746
2016-10-07,air_d8abb9e490abf94f,1,0,0,0,0,0,0,0.5770445435938808,0.4509985160783634,0.0,0.2507793950087467,0.6835247546896799,1,12.0,1,1,0.849405187153792,0.849405187153792
2016-10-08,air_d8abb9e490abf94f,0,0,1,0,0,0,0,0.3450427103709435,0.37359250136969335,0.0,-1.3496990533743238,0.4966429625018842,1,6.0,1,1,1.108848417941198,1.108848417941198
2016-10-09,air_d8abb9e490abf94f,0,0,0,1,0,0,0,0.6875216070333748,0.5505205349895109,0.0,-1.295445546649474,0.6316131457486256,1,19.0,1,1,0.36951242544434915,0.36951242544434926
2016-10-10,air_d8abb9e490abf94f,0,1,0,0,0,0,0,0.23456564693144938,-0.14613359738852003,1.0,-1.3225723000118987,0.4862606407136736,1,13.0,1,1,-0.7755896913941123,-0.775589691394112
2016-10-11,air_d8abb9e490abf94f,0,0,0,0,0,1,0,0.13513628983590448,-0.0908435868823271,0.0,-1.2411920399246241,0.38243742283156495,1,27.0,1,1,-1.1786532820816893,-1.178653282081689
2016-10-12,air_d8abb9e490abf94f,0,0,0,0,0,0,1,0.16827940886775278,0.3072444887622617,0.0,0.7390609555323953,0.12287937812629333,1,18.0,1,1,-0.4481970430195285,-0.44819704301952834
2016-10-13,air_d8abb9e490abf94f,0,0,0,0,1,0,0,0.04675463908430912,-0.2898876247046217,0.0,-1.3768258067367487,0.34090813567872147,1,5.0,1,1,-0.4130641055170673,-0.4130641055170671
2016-10-14,air_d8abb9e490abf94f,1,0,0,0,0,0,0,-0.09686554338703307,-0.17930760369223586,0.0,-0.2917556722397518,-0.043237770485080644,1,7.0,1,1,1.0107850539233392,1.0107850539233392
2016-10-15,air_d8abb9e490abf94f,0,0,1,0,0,0,0,-0.03057930532333666,0.2298384740535917,0.0,1.3901030362305933,-0.2301195626728761,1,12.0,1,1,1.4883613582150372,1.4883613582150372
2016-10-16,air_d8abb9e490abf94f,0,0,0,1,0,0,0,0.09094546446010698,0.31830249086350043,0.0,0.16939913492147196,-0.11591402300255663,1,19.0,1,1,-0.459779330108252,-0.45977933010825184
2016-10-17,air_d8abb9e490abf94f,0,1,0,0,0,0,0,0.14618399617985403,-0.19036560579347458,0.0,-1.3768258067367487,0.36167277925514313,1,7.0,1,1,-1.4056661090206695,-1.4056661090206692
2016-10-18,air_d8abb9e490abf94f,0,0,0,0,0,1,0,0.5770445435938808,0.6389845517994193,0.0,0.6848074488075454,0.5381722496547279,1,21.0,1,1,-0.5825515732487209,-0.5825515732487206
2016-10-19,air_d8abb9e490abf94f,0,0,0,0,0,0,1,0.5439014245620325,0.4288825118758863,0.0,-0.12899515206520235,0.6419954675368366,1,11.0,1,1,-0.442019823238876,-0.44201982323887584
2016-10-20,air_d8abb9e490abf94f,0,0,0,0,1,0,0,0.6543784880015265,0.860144593824191,0.0,1.3358495295057435,0.4654959971372519,1,11.0,1,1,-0.21577914877247736,-0.2157791487724772
2016-10-21,air_d8abb9e490abf94f,1,0,0,0,0,0,0,0.24561335327539854,0.13031645514244458,0.0,0.06089212147177216,0.3305258138905106,1,9.0,1,1,1.0347217805733677,1.0347217805733677
2016-10-22,air_d8abb9e490abf94f,0,0,1,0,0,0,0,0.01361152005246121,-0.3230616310083375,0.0,-1.3768258067367487,0.21632027422019098,1,18.0,1,1,1.5964627043764563,1.5964627043764563
2016-10-23,air_d8abb9e490abf94f,0,0,0,1,0,0,0,0.20142252789960108,0.17454846354739878,0.0,-0.020488138615502558,0.21632027422019098,1,16.0,1,1,-0.1864373548143779,-0.18643735481437773
2016-10-24,air_d8abb9e490abf94f,0,1,0,0,0,0,0,-0.13000866241888118,-0.1682496015909971,0.0,0.9832017357942194,-0.1055317012143458,1,10.0,1,1,-1.2350204125801436,-1.2350204125801434
2016-10-25,air_d8abb9e490abf94f,0,0,0,0,0,1,0,-0.395153614673667,-0.4889316625269163,0.0,-0.7529104794009756,-0.38585438949603906,1,13.0,1,1,-0.5447161020922242,-0.544716102092224
2016-10-26,air_d8abb9e490abf94f,0,0,0,0,0,0,1,0.3560904167148926,0.650042553900658,0.0,1.281596022780894,0.00867383845597368,1,15.0,1,1,-0.14281074011351946,-0.1428107401135193
2016-10-27,air_d8abb9e490abf94f,0,0,0,0,1,0,0,0.3008518849951456,0.20772246985111462,0.0,0.7661877088948204,0.03982080382060635,1,13.0,1,1,-0.12891199560705127,-0.12891199560705113
2016-10-28,air_d8abb9e490abf94f,1,0,0,0,0,0,0,-0.5166783844571105,-0.7432657108554036,0.0,-1.3768258067367487,-0.26126652803750877,1,9.0,1,1,0.9343419591377642,0.9343419591377642
2016-10-29,air_d8abb9e490abf94f,0,0,1,0,0,0,0,-0.008483892635437727,0.1524324593449217,0.0,-1.0784315197500745,-0.11591402300255663,1,5.0,1,1,1.7825514502686135,1.7825514502686137
2016-10-30,air_d8abb9e490abf94f,0,0,0,1,0,0,0,-0.5166783844571105,-0.7985557213615966,0.0,-1.3768258067367487,-0.26126652803750877,1,22.0,1,1,-0.10111450659411493,-0.10111450659411478
2016-10-31,air_d8abb9e490abf94f,0,1,0,0,0,0,0,-0.28467655123417296,-0.27882962260338295,0.0,-0.42738943905187643,-0.3443251023431956,1,12.0,1,1,-1.0609000300130005,-1.0609000300130003
2016-11-01,air_d8abb9e490abf94f,0,0,0,0,0,1,0,-0.30677196392207184,-0.4115256478182463,0.0,-0.45451619241430136,-0.07438473584971313,1,25.0,1,1,-0.7697985478497504,-0.7697985478497503
2016-11-02,air_d8abb9e490abf94f,0,0,0,0,0,0,1,-0.582964622520807,-0.9754837549814138,0.0,-1.3768258067367487,-0.3547074241314066,1,17.0,1,1,0.4131390401452076,0.4131390401452077
2016-11-03,air_d8abb9e490abf94f,0,0,0,0,1,0,0,-0.3288673766099706,-0.10190158898356584,1.0,1.0374552425190695,-0.38585438949603906,1,6.0,1,1,-0.06327903543761823,-0.06327903543761808
2016-11-04,air_d8abb9e490abf94f,1,0,0,0,0,0,0,-0.30677196392207184,-0.22353961209719003,0.0,1.1188355026063441,-0.38585438949603906,1,13.0,1,1,0.06875903737382943,0.06875903737382957
2016-11-05,air_d8abb9e490abf94f,0,0,1,0,0,0,0,-0.20734260682652716,-0.013437572173657085,0.0,0.4949201752705711,-0.17820795373182177,1,10.0,1,1,1.298797926196263,1.298797926196263
2016-11-06,air_d8abb9e490abf94f,0,0,0,1,0,0,0,-0.16315178145072948,-0.07978558478108876,0.0,1.173089009331194,-0.3443251023431956,1,7.0,1,1,-0.5149882318978339,-0.5149882318978337
2016-11-07,air_d8abb9e490abf94f,0,1,0,0,0,0,0,-0.5940123288647564,-0.7322077087541651,0.0,0.46779342190814605,-0.6038831470484672,1,13.0,1,1,-1.3072166687665199,-1.3072166687665197
2016-11-08,air_d8abb9e490abf94f,0,0,0,0,0,1,0,-0.7818233367118963,-0.9865417570826526,0.0,-1.0784315197500745,-0.7700002956598411,1,19.0,1,1,-1.122286151583235,-1.1222861515832347
2016-11-09,air_d8abb9e490abf94f,0,0,0,0,0,0,1,-0.6271554478966046,-0.7543237129566421,0.0,0.35928640845844645,-0.4792952855899369,1,11.0,1,1,-0.8080200952425379,-0.8080200952425377
