visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-01-21,air_d138b593ebda55cc,0,0,0,0,1,0,0,-1.7380176638639144,-1.7215354874123063,0.0,-1.2183082457649055,-1.6397350350503792,1,3.0,1,1,-1.0583016759667525,-1.0583016759667525
2016-01-22,air_d138b593ebda55cc,1,0,0,0,0,0,0,-1.3703642682472659,-1.4866925956818646,0.0,-0.9954377835547138,-1.3048920595825173,1,8.0,1,1,-0.7482734345342181,-0.7482734345342181
2016-01-23,air_d138b593ebda55cc,0,0,1,0,0,0,0,-1.6522318715533633,-1.8154726441044833,0.0,-1.2430716304549267,-1.6277763573550985,1,14.0,1,1,-0.6746640911438061,-0.6746640911438061
2016-01-24,air_d138b593ebda55cc,0,0,0,1,0,0,0,-2.3262630968505524,-2.4025798734305877,0.0,-1.2430716304549267,-2.118082142861611,1,10.0,1,1,-1.375230793342138,-1.375230793342138
2016-01-26,air_d138b593ebda55cc,0,0,0,0,0,1,0,-1.5419358528683687,-1.6510826198931738,0.0,-1.1935448610748842,-1.4125201588400442,1,4.0,1,1,-1.2264785785740135,-1.2264785785740135
2016-01-27,air_d138b593ebda55cc,0,0,0,0,0,0,1,-1.272323362749493,-1.2988182822975112,0.0,-1.1935448610748842,-1.19726396032499,1,10.0,1,1,-1.0741481318355217,-1.0741481318355217
2016-01-28,air_d138b593ebda55cc,0,0,0,0,1,0,0,-1.0639864385667255,-1.0757175351535913,0.0,-1.2430716304549267,-0.8624209848571278,1,19.0,1,1,-1.079771067788956,-1.079771067788956
2016-01-29,air_d138b593ebda55cc,1,0,0,0,0,0,0,-0.7330983825117418,-0.770421775904017,0.0,-1.2430716304549267,-0.4438672655223001,1,8.0,1,1,-0.9361306129784991,-0.9361306129784991
2016-01-30,air_d138b593ebda55cc,0,0,1,0,0,0,0,-0.7576086088861849,-0.7351953421444506,0.0,0.5398920672266063,-0.623247430951512,1,20.0,1,1,-0.6332588354866993,-0.6332588354866993
2016-01-31,air_d138b593ebda55cc,0,0,0,1,0,0,0,-0.916925080320066,-0.9935225230479368,0.0,0.09415114280622314,-0.7428342079043199,1,11.0,1,1,-1.190696258870341,-1.190696258870341
2016-02-01,air_d138b593ebda55cc,0,1,0,0,0,0,0,-1.1865375704389416,-1.3692711498166437,0.0,-1.2183082457649055,-1.017883794895778,1,3.0,1,1,-1.4462842567537164,-1.4462842567537164
2016-02-02,air_d138b593ebda55cc,0,0,0,0,0,1,0,-1.309088702311158,-1.3105604268840332,0.0,-0.6239870132043944,-1.0776771833721819,1,11.0,1,1,-1.2975320419855918,-1.2975320419855918
2016-02-03,air_d138b593ebda55cc,0,0,0,0,0,0,1,-1.2478131363750498,-1.2401075593649007,0.0,-0.5249334744443093,-1.2211813157155516,1,6.0,1,1,-1.2223891706078795,-1.2223891706078795
2016-02-04,air_d138b593ebda55cc,0,0,0,0,1,0,0,-1.2968335891239362,-1.2048811256053342,0.0,0.36654837439645727,-1.3886028034494826,1,16.0,1,1,-1.18456214692114,-1.18456214692114
2016-02-05,air_d138b593ebda55cc,1,0,0,0,0,0,0,-1.2845784759367147,-1.2048811256053342,0.0,-0.37635316630418153,-1.1733466049344283,1,10.0,1,1,-0.8088477900325781,-0.8088477900325781
2016-02-06,air_d138b593ebda55cc,0,0,1,0,0,0,0,-1.3335989286856011,-1.5923718969605634,0.0,-1.0697279376247777,-1.1853052826297092,1,12.0,1,1,-0.5846971158888579,-0.5846971158888579
2016-02-07,air_d138b593ebda55cc,0,0,0,1,0,0,0,-1.5174256264939254,-1.5219190294414309,0.0,-1.0449645529347564,-1.4603548696211675,1,4.0,1,1,-1.1981083108089587,-1.1981083108089587
2016-02-08,air_d138b593ebda55cc,0,1,0,0,0,0,0,-1.2845784759367147,-1.3223025714705552,0.0,-0.25253624285407505,-1.4364375142306058,1,3.0,1,1,-1.3946554811812746,-1.3946554811812746
2016-02-09,air_d138b593ebda55cc,0,0,0,0,0,1,0,-0.916925080320066,-0.9817803784614147,0.0,1.1342132997871173,-0.9939664395052165,1,6.0,1,1,-1.1758721549931053,-1.1758721549931053
2016-02-10,air_d138b593ebda55cc,0,0,0,0,0,0,1,-1.1497722308772769,-0.8761010771827158,0.0,1.18374006916716,-1.2690160264966748,1,10.0,1,1,-0.8505086336875683,-0.8505086336875683
2016-02-11,air_d138b593ebda55cc,0,0,0,0,1,0,0,-0.8066290616350714,-0.5238367395870529,1.0,0.8370526835068619,-1.149429249543867,1,8.0,1,1,-0.9241179770779804,-0.9241179770779804
2016-02-12,air_d138b593ebda55cc,1,0,0,0,0,0,0,-0.2551489682100985,-0.2655095586835669,0.0,-1.0697279376247777,-0.4199499101317386,1,5.0,1,1,-0.8676330295457545,-0.8676330295457545
2016-02-13,air_d138b593ebda55cc,0,0,1,0,0,0,0,0.014463521908777253,-0.05415095612616917,0.0,-0.8963842447946286,0.034479842288931556,1,12.0,1,1,-0.6769643831247564,-0.6769643831247564
2016-02-14,air_d138b593ebda55cc,0,0,0,1,0,0,0,-0.8066290616350714,-0.28899384785661103,0.0,-1.2183082457649055,-0.9820077618099358,1,9.0,1,1,-1.2157438826629117,-1.2157438826629117
2016-02-15,air_d138b593ebda55cc,0,1,0,0,0,0,0,-1.566446079242812,-1.8037304995179613,0.0,-0.7230405519644796,-1.2690160264966748,1,9.0,1,1,-1.3982337131516418,-1.3982337131516418
2016-02-16,air_d138b593ebda55cc,0,0,0,0,0,1,0,-1.4561500605578175,-1.5806297523740414,0.0,-1.1440180916948415,-1.3168507372777978,1,18.0,1,1,-1.2369576864872318,-1.2369576864872318
2016-02-17,air_d138b593ebda55cc,0,0,0,0,0,0,1,-1.3948744946217093,-1.5336611740279529,0.0,-0.8220940907245647,-1.424478836535325,1,16.0,1,1,-1.0672472558926707,-1.0672472558926707
2016-02-18,air_d138b593ebda55cc,0,0,0,0,1,0,0,-1.2600682495622715,-0.9817803784614147,0.0,-0.12871931940396858,-1.4603548696211675,1,9.0,1,1,-1.076959599812239,-1.076959599812239
2016-02-23,air_d138b593ebda55cc,0,0,0,0,0,1,0,-1.0639864385667255,-0.8761010771827158,0.0,0.04462437342618051,-0.9341730510288125,1,3.0,1,1,-1.1679489270587204,-1.1679489270587204
2016-02-24,air_d138b593ebda55cc,0,0,0,0,0,0,1,-1.17428245725172,-1.2166232701918565,0.0,-0.47540670506426663,-1.2929333818872362,1,4.0,1,1,-1.1237322034248967,-1.1237322034248967
2016-02-25,air_d138b593ebda55cc,0,0,0,0,1,0,0,-1.505170513306704,-1.4984347402683866,0.0,-0.47540670506426663,-1.4364375142306058,1,4.0,1,1,-1.0189411242927127,-1.0189411242927127
2016-02-26,air_d138b593ebda55cc,1,0,0,0,0,0,0,-1.3703642682472659,-1.1813968364322902,0.0,0.8122892988168408,-1.5799416465739753,1,7.0,1,1,-0.6069332717047116,-0.6069332717047116
2016-02-27,air_d138b593ebda55cc,0,0,1,0,0,0,0,-0.9904557594433957,-0.7351953421444506,0.0,-0.6982771672744583,-1.0059251172004975,1,9.0,1,1,-0.4379896051038004,-0.4379896051038004
2016-02-28,air_d138b593ebda55cc,0,0,0,1,0,0,0,-0.48799611876730936,-0.3242202816161774,0.0,1.2085034538571813,-0.7547928855996007,1,2.0,1,1,-1.0243084722482636,-1.0243084722482636
2016-02-29,air_d138b593ebda55cc,0,1,0,0,0,0,0,-1.2968335891239362,-0.770421775904017,0.0,-0.42587993568422416,-1.3288094149730787,1,2.0,1,1,-1.337148181657515,-1.337148181657515
2016-03-01,air_d138b593ebda55cc,0,0,0,0,0,1,0,-1.590956305617255,-1.6275983307201298,0.0,-0.054429165333904746,-1.3527267703636403,1,34.0,1,1,-1.227500930565547,-1.227500930565547
2016-03-02,air_d138b593ebda55cc,0,0,0,0,0,0,1,-1.1987926836261633,-0.9348118001153263,0.0,1.1342132997871173,-1.4005614811447633,1,7.0,1,1,-1.0968954636471422,-1.0968954636471422
2016-03-03,air_d138b593ebda55cc,0,0,0,0,1,0,0,-0.7208432693245201,-0.2772517032700892,0.0,1.357083761997309,-1.0537598279816205,1,7.0,1,1,-1.113764271507445,-1.113764271507445
2016-03-04,air_d138b593ebda55cc,1,0,0,0,0,0,0,-0.19387340227399041,0.004559766806441288,0.0,-0.22777285816405385,-0.276445777788369,1,12.0,1,1,-0.7388166786125333,-0.7388166786125333
2016-03-05,air_d138b593ebda55cc,0,0,1,0,0,0,0,0.1002493142193285,0.2981133814694936,0.0,1.2580302232372238,-0.3003631331789307,1,7.0,1,1,-0.5144104164709297,-0.5144104164709297
2016-03-06,air_d138b593ebda55cc,0,0,0,1,0,0,0,0.026718635095998613,0.08675477891209585,0.0,-0.7725673213445222,0.046438519984212306,1,6.0,1,1,-1.1523580591878346,-1.1523580591878346
2016-03-07,air_d138b593ebda55cc,0,1,0,0,0,0,0,-0.2796591945845419,-0.40641529372183194,0.0,-1.1935448610748842,-0.0492309015780339,1,6.0,1,1,-1.4421948487875824,-1.4421948487875824
2016-03-08,air_d138b593ebda55cc,0,0,0,0,0,1,0,-0.37770010008231475,-0.23028312492400055,0.0,-0.42587993568422416,-0.2525284223978075,1,9.0,1,1,-1.1045631035836434,-1.1045631035836434
2016-03-09,air_d138b593ebda55cc,0,0,0,0,0,0,1,-0.818884174822293,-1.0052646676344588,0.0,-1.2430716304549267,-0.5754127201703888,1,4.0,1,1,-1.151335707196301,-1.151335707196301
2016-03-10,air_d138b593ebda55cc,0,0,0,0,1,0,0,-0.8924148539456229,-1.0522332459805472,0.0,-1.168781476384863,-0.8145862740760046,1,10.0,1,1,-1.029931408201698,-1.029931408201698
2016-03-11,air_d138b593ebda55cc,1,0,0,0,0,0,0,-1.2600682495622715,-1.392755438989688,0.0,-1.0944913223147992,-1.0537598279816205,1,7.0,1,1,-0.6887214310273917,-0.6887214310273917
2016-03-12,air_d138b593ebda55cc,0,0,1,0,0,0,0,-1.3581091550600444,-1.3223025714705552,0.0,-0.9954377835547138,-1.3168507372777978,1,5.0,1,1,-0.4972860206127435,-0.4972860206127435
2016-03-13,air_d138b593ebda55cc,0,0,0,1,0,0,0,-1.211047796813385,-1.1813968364322902,0.0,-1.2430716304549267,-1.1853052826297092,1,6.0,1,1,-1.1017516356069263,-1.1017516356069263
2016-03-14,air_d138b593ebda55cc,0,1,0,0,0,0,0,-1.0027108726306173,-0.9582960892883704,0.0,-0.846857475414586,-0.910255695638251,1,7.0,1,1,-1.3325475976956143,-1.3325475976956143
2016-03-15,air_d138b593ebda55cc,0,0,0,0,0,1,0,-0.8679046275711796,-0.7821639204905391,0.0,0.9113428375769256,-0.7428342079043199,1,7.0,1,1,-1.0554902079900355,-1.0554902079900355
2016-03-16,air_d138b593ebda55cc,0,0,0,0,0,0,1,-0.7085881561372986,-0.35944671537574374,0.0,0.46560191315654254,-0.8265449517712854,1,10.0,1,1,-0.9655232327350872,-0.9655232327350872
2016-03-17,air_d138b593ebda55cc,0,0,0,0,1,0,0,-0.4144654396439797,-0.05415095612616917,0.0,1.3075569926172665,-0.8026275963807239,1,12.0,1,1,-0.917728277130896,-0.917728277130896
2016-03-18,air_d138b593ebda55cc,1,0,0,0,0,0,0,-0.16936317589954727,-0.35944671537574374,0.0,-1.1440180916948415,-0.08510693466387637,1,12.0,1,1,-0.5394580402635004,-0.5394580402635004
2016-03-19,air_d138b593ebda55cc,0,0,1,0,0,0,0,-0.3286796473334282,-0.42989958289487645,0.0,-0.3268263969241389,-0.3721151993506154,1,15.0,1,1,-0.5218224684095476,-0.5218224684095476
2016-03-20,air_d138b593ebda55cc,0,0,0,1,0,0,0,-0.6595677033884121,-0.5708053179331415,1.0,1.431373916067373,-0.5754127201703888,1,11.0,1,1,-0.7357496226379328,-0.7357496226379328
2016-03-22,air_d138b593ebda55cc,0,0,0,0,0,1,0,-0.6840779297628552,-0.3242202816161774,0.0,1.5551908395174796,-1.1733466049344283,1,5.0,1,1,-1.0514008000239015,-1.0514008000239015
2016-03-23,air_d138b593ebda55cc,0,0,0,0,0,0,1,-0.5492716847034175,-0.40641529372183194,0.0,0.019860988736159088,-0.6112887532562312,1,13.0,1,1,-0.9494211888684346,-0.9494211888684346
2016-03-24,air_d138b593ebda55cc,0,0,0,0,1,0,0,-0.7943739484478498,-0.8291324988366274,0.0,-0.054429165333904746,-0.6471647863420734,1,16.0,1,1,-1.0094843683710277,-1.0094843683710277
2016-03-25,air_d138b593ebda55cc,1,0,0,0,0,0,0,-0.9414353066945093,-0.8526167880096716,0.0,1.3075569926172665,-0.9341730510288125,1,15.0,1,1,-0.4001625814170609,-0.4001625814170609
2016-03-26,air_d138b593ebda55cc,0,0,1,0,0,0,0,-0.8433944011967364,-0.5473210287600974,0.0,1.0103963763370107,-1.0896358610674628,1,15.0,1,1,-0.4060411053683785,-0.4060411053683785
2016-03-27,air_d138b593ebda55cc,0,0,0,1,0,0,0,-0.8433944011967364,-0.8056482096635833,0.0,0.34178498970643606,-0.7906689186854431,1,9.0,1,1,-0.9691014647054546,-0.9691014647054546
2016-03-28,air_d138b593ebda55cc,0,1,0,0,0,0,0,-0.6840779297628552,-0.38293100454878787,0.0,1.4561373007573943,-0.9341730510288125,1,4.0,1,1,-1.0874387077254573,-1.0874387077254573
2016-03-29,air_d138b593ebda55cc,0,0,0,0,0,1,0,-0.3899552132695363,-0.3242202816161774,0.0,-0.45064332037424537,-0.6352061086467927,1,12.0,1,1,-0.810125730021995,-0.810125730021995
2016-03-30,air_d138b593ebda55cc,0,0,0,0,0,0,1,-0.0835773835889958,-0.08937738988573553,0.0,-1.0697279376247777,-0.0492309015780339,1,15.0,1,1,-0.8962588853086925,-0.8962588853086925
2016-03-31,air_d138b593ebda55cc,0,0,0,0,1,0,0,-0.24289385502287694,-0.30073599244313326,0.0,-1.020201168244735,-0.08510693466387637,1,17.0,1,1,-0.8602209776071366,-0.8602209776071366
2016-04-01,air_d138b593ebda55cc,1,0,0,0,0,0,0,-0.29191430777176347,-0.48861030582748693,0.0,-1.1935448610748842,-0.07314825696859562,1,14.0,1,1,-0.6514055833364188,-0.6514055833364188
2016-04-02,air_d138b593ebda55cc,0,0,1,0,0,0,0,0.03897374828322041,0.08675477891209585,0.0,0.8370526835068619,0.07035587537477402,1,10.0,1,1,-0.6687855671924884,-0.6687855671924884
2016-04-04,air_d138b593ebda55cc,0,1,0,0,0,0,0,-0.24289385502287694,-0.5355788841735751,0.0,-1.2430716304549267,-0.013354868492191654,1,11.0,1,1,-1.3121005578649443,-1.3121005578649443
2016-04-05,air_d138b593ebda55cc,0,0,0,0,0,1,0,-0.23063874183565536,-0.13634596823182416,0.0,0.8618160681968832,-0.2525284223978075,1,7.0,1,1,-1.105585455575177,-1.105585455575177
2016-04-06,air_d138b593ebda55cc,0,0,0,0,0,0,1,-0.13259783633788233,-0.05415095612616917,0.0,-0.02966578064388332,-0.31232181087421146,1,10.0,1,1,-1.0378546361360825,-1.0378546361360825
2016-04-07,air_d138b593ebda55cc,0,0,0,0,1,0,0,0.18603510652987976,0.35682410440210405,0.0,-1.2430716304549267,0.046438519984212306,1,8.0,1,1,-1.1549139391666685,-1.1549139391666685
2016-04-08,air_d138b593ebda55cc,1,0,0,0,0,0,0,-0.1571080627123257,-0.07763524529921369,0.0,0.09415114280622314,-0.08510693466387637,1,14.0,1,1,-0.5905756398401756,-0.5905756398401756
2016-04-09,air_d138b593ebda55cc,0,0,1,0,0,0,0,0.026718635095998613,0.2628869477099272,0.0,0.6637089906767129,-0.0970656123591571,1,5.0,1,1,-0.4972860206127435,-0.4972860206127435
2016-04-10,air_d138b593ebda55cc,0,0,0,1,0,0,0,-0.022301817652887693,0.15720764643122814,0.0,-0.10395593471394737,0.034479842288931556,1,5.0,1,1,-1.0830937117614399,-1.0830937117614399
2016-04-11,air_d138b593ebda55cc,0,1,0,0,0,0,0,-0.34093476052064997,-0.371188859962266,0.0,0.7627625294367979,-0.3721151993506154,1,1.0,1,1,-1.3345923016786814,-1.3345923016786814
2016-04-12,air_d138b593ebda55cc,0,0,0,0,0,1,0,-0.16936317589954727,0.1219812126716622,0.0,0.6389456059866914,-0.5395366870845465,1,10.0,1,1,-1.1694824550460208,-1.1694824550460208
2016-04-13,air_d138b593ebda55cc,0,0,0,0,0,0,1,0.0022084087215554593,-0.06589310071269143,0.0,-0.7973307060345435,0.14210794154645873,1,13.0,1,1,-1.0805378317826062,-1.0805378317826062
2016-04-14,air_d138b593ebda55cc,0,0,0,0,1,0,0,0.06348397465766356,0.05152834515252949,0.0,0.589418836606649,0.22581868541342418,1,2.0,1,1,-1.047055804059884,-1.047055804059884
2016-04-15,air_d138b593ebda55cc,1,0,0,0,0,0,0,-0.022301817652887693,0.06327048973905175,0.0,1.5799542242075006,-0.013354868492191654,1,9.0,1,1,-0.6186903196073469,-0.6186903196073469
2016-04-16,air_d138b593ebda55cc,0,0,1,0,0,0,0,0.24731067246598787,0.5329562731999354,0.0,0.11891452749624434,-0.013354868492191654,1,14.0,1,1,-0.4006737574128276,-0.4006737574128276
2016-04-17,air_d138b593ebda55cc,0,0,0,1,0,0,0,0.06348397465766356,-0.030666666953125074,0.0,1.38184714668733,-0.013354868492191654,1,2.0,1,1,-1.1201539714545294,-1.1201539714545294
2016-04-18,air_d138b593ebda55cc,0,1,0,0,0,0,0,-0.2183836286484338,-0.40641529372183194,0.0,-1.168781476384863,-0.19273503392140354,1,3.0,1,1,-1.4250704529293963,-1.4250704529293963
2016-04-19,air_d138b593ebda55cc,0,0,0,0,0,1,0,-0.206128515461212,0.06327048973905175,0.0,1.38184714668733,-0.3721151993506154,1,8.0,1,1,-1.1045631035836434,-1.1045631035836434
2016-04-20,air_d138b593ebda55cc,0,0,0,0,0,0,1,-0.04681204402733085,0.20417622477731678,0.0,1.109449915097096,-0.4797432986081426,1,2.0,1,1,-0.9693570527033378,-0.9693570527033378
2016-04-21,air_d138b593ebda55cc,0,0,0,0,1,0,0,0.1002493142193285,0.028044055979485387,0.0,-1.2430716304549267,0.09427323076533552,1,6.0,1,1,-1.076959599812239,-1.076959599812239
2016-04-22,air_d138b593ebda55cc,1,0,0,0,0,0,0,0.21054533290432292,0.19243408019079453,0.0,0.8618160681968832,0.3214881069756704,1,7.0,1,1,-0.5721733039925725,-0.5721733039925725
2016-04-23,air_d138b593ebda55cc,0,0,1,0,0,0,0,-0.010046704465666335,0.028044055979485387,0.0,-0.9706743988646925,0.18994265232758192,1,15.0,1,1,-0.473771924807473,-0.473771924807473
2016-04-24,air_d138b593ebda55cc,0,0,0,1,0,0,0,-0.022301817652887693,-0.04240881153964733,0.0,-0.42587993568422416,0.046438519984212306,1,1.0,1,1,-1.0984289916344425,-1.0984289916344425
2016-04-25,air_d138b593ebda55cc,0,1,0,0,0,0,0,0.12475954059377166,0.2981133814694936,0.0,-0.6487503978944158,-0.12098296774971883,1,13.0,1,1,-1.2865417580766068,-1.2865417580766068
2016-04-26,air_d138b593ebda55cc,0,0,0,0,0,1,0,0.41888225708709037,0.61515128530559,0.0,0.46560191315654254,0.35736414006151285,1,5.0,1,1,-1.0066729003943107,-1.0066729003943107
2016-04-27,air_d138b593ebda55cc,0,0,0,0,0,0,1,0.18603510652987976,-0.007182377780080971,0.0,-1.2183082457649055,0.4171575285379168,1,8.0,1,1,-0.9869926245572908,-0.9869926245572908
2016-04-28,air_d138b593ebda55cc,0,0,0,0,1,0,0,-0.24289385502287694,-0.3946731491353101,0.0,-1.2430716304549267,-0.0492309015780339,1,16.0,1,1,-0.7421393225850171,-0.7421393225850171
2016-04-29,air_d138b593ebda55cc,1,0,0,0,0,0,0,-0.23063874183565536,-0.20679883575095645,1.0,1.7285345323476284,-0.2525284223978075,1,8.0,1,1,-0.567061544034905,-0.567061544034905
2016-04-30,air_d138b593ebda55cc,0,0,1,0,0,0,0,0.1492697669682148,0.40379268274819224,0.0,1.8275880711077137,-0.26448710009308823,1,4.0,1,1,-0.6117894436644957,-0.6117894436644957
2016-05-01,air_d138b593ebda55cc,0,0,0,1,0,0,0,0.3943720307126472,0.6268934298921118,0.0,1.679007762967586,0.14210794154645873,1,3.0,1,1,-0.8957477093129258,-0.8957477093129258
2016-05-02,air_d138b593ebda55cc,0,1,0,0,0,0,0,0.5536885021465283,0.7090884419977668,0.0,0.9856329916469896,0.33344678467095135,1,4.0,1,1,-1.0370878721424324,-1.0370878721424324
2016-05-03,air_d138b593ebda55cc,0,0,0,0,0,1,0,0.19829021971710156,0.08675477891209585,1.0,-1.0449645529347564,0.23777736310870493,1,7.0,1,1,-0.7477622585384515,-0.7477622585384515
2016-05-06,air_d138b593ebda55cc,1,0,0,0,0,0,0,0.27182089884043104,0.07501263432557359,0.0,-1.2430716304549267,0.23777736310870493,1,2.0,1,1,-1.156703055151852,-1.156703055151852
2016-05-07,air_d138b593ebda55cc,0,0,1,0,0,0,0,0.3453515779637609,0.23940265853688314,0.0,0.589418836606649,0.35736414006151285,1,6.0,1,1,-0.7232258107416474,-0.7232258107416474
2016-05-08,air_d138b593ebda55cc,0,0,0,1,0,0,0,0.4679027098359771,0.7090884419977668,0.0,-0.004902395953862117,0.23777736310870493,1,8.0,1,1,-1.0692919598757376,-1.0692919598757376
2016-05-09,air_d138b593ebda55cc,0,1,0,0,0,0,0,0.24731067246598787,-0.030666666953125074,0.0,-1.2430716304549267,0.45303356162375924,1,3.0,1,1,-1.5043027322732425,-1.5043027322732425
2016-05-10,air_d138b593ebda55cc,0,0,0,0,0,1,0,0.29633112521487415,0.3450819598155818,0.0,-1.2430716304549267,0.22581868541342418,1,7.0,1,1,-1.3391928856405821,-1.3391928856405821
2016-05-11,air_d138b593ebda55cc,0,0,0,0,0,0,1,-0.18161828908676886,-0.23028312492400055,0.0,-0.3268263969241389,-0.12098296774971883,1,4.0,1,1,-1.1459683592407504,-1.1459683592407504
2016-05-12,air_d138b593ebda55cc,0,0,0,0,1,0,0,0.13701465378099345,0.3685662489886259,0.0,2.0504585333179053,-0.3481978439600537,1,7.0,1,1,-1.0235417082546134,-1.0235417082546134
2016-05-13,air_d138b593ebda55cc,1,0,0,0,0,0,0,0.3698618043382041,0.39205053816167,0.0,1.2085034538571813,0.38128149545207435,1,8.0,1,1,-0.6606067512602204,-0.6606067512602204
2016-05-14,air_d138b593ebda55cc,0,0,1,0,0,0,0,0.33309646477653915,0.3685662489886259,0.0,1.7037711476576072,0.2975707515851089,1,9.0,1,1,-0.4972860206127435,-0.4972860206127435
2016-05-15,air_d138b593ebda55cc,0,0,0,1,0,0,0,0.884576558201512,1.0848370687664737,0.0,-0.07919255002392595,0.6084963716624097,1,5.0,1,1,-1.1224542634354797,-1.1224542634354797
2016-05-16,air_d138b593ebda55cc,0,1,0,0,0,0,0,0.0022084087215554593,0.4625034056808027,0.0,-1.168781476384863,-0.2046937116166843,1,2.0,1,1,-1.4421948487875824,-1.4421948487875824
2016-05-17,air_d138b593ebda55cc,0,0,0,0,0,1,0,0.1002493142193285,0.4390191165077586,0.0,2.0504585333179053,-0.3960325547411769,1,4.0,1,1,-1.2671170702374701,-1.2671170702374701
2016-05-18,air_d138b593ebda55cc,0,0,0,0,0,0,1,0.2840760120276528,0.47424555026732496,0.0,1.9018782251777773,-0.15685900083556106,1,9.0,1,1,-1.0608575559455862,-1.0608575559455862
2016-05-19,air_d138b593ebda55cc,0,0,0,0,1,0,0,0.6149640680826365,0.6856041528247223,0.0,1.2827936079272448,0.2497360408039859,1,7.0,1,1,-1.0521675640175514,-1.0521675640175514
2016-05-20,air_d138b593ebda55cc,1,0,0,0,0,0,0,0.8478112186398471,1.0496106350069074,0.0,1.877114840487756,0.47695091701432074,1,6.0,1,1,-0.6600955752644536,-0.6600955752644536
2016-05-21,air_d138b593ebda55cc,0,0,1,0,0,0,0,0.5904538417081934,0.61515128530559,0.0,1.2085034538571813,0.6084963716624097,1,3.0,1,1,-0.380482305580041,-0.380482305580041
2016-05-22,air_d138b593ebda55cc,0,0,0,1,0,0,0,0.5291782757720852,0.61515128530559,0.0,1.7780613017276707,0.3932401731473553,1,4.0,1,1,-1.1265436714016137,-1.1265436714016137
