visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Niigata-ken Nagaoka-shi Ōtedōri,total_area_visitors,total_genre_visitors
2016-07-21,air_9b6af3db40da4ae2,0,0,0,0,1,0,0,0.974511001486383,0.9079992766380844,0.0,-0.5853063188859625,1.0288618015546775,1,23.0,1,1,-0.10261918110368565,-0.10261918110368583
2016-07-22,air_9b6af3db40da4ae2,1,0,0,0,0,0,0,1.115539010124152,1.1604414671555838,0.0,1.7316485724612092,1.0919089375470588,1,58.0,1,1,1.0578049202487168,1.0578049202487168
2016-07-23,air_9b6af3db40da4ae2,0,0,1,0,0,0,0,1.1558327268778006,1.1510917563956766,0.0,2.0739259995920416,1.039369657553408,1,53.0,1,1,1.3670801391674885,1.3670801391674887
2016-07-24,air_9b6af3db40da4ae2,0,0,0,1,0,0,0,1.266640447950333,1.3006871285541948,0.0,1.60000340818012,1.18647964153563,1,37.0,1,1,-0.3810769404860674,-0.3810769404860676
2016-07-25,air_9b6af3db40da4ae2,0,1,0,0,0,0,0,1.266640447950333,1.2071900209551207,0.0,0.44152596250653414,1.2810503455242017,1,22.0,1,1,-1.011000488390612,-1.0110004883906125
2016-07-26,air_9b6af3db40da4ae2,0,0,0,0,0,1,0,1.075245293370504,0.8145021690390105,0.0,-0.9275837460167947,1.2705424895254713,1,25.0,1,1,-0.2952283032061236,-0.2952283032061238
2016-07-27,air_9b6af3db40da4ae2,0,0,0,0,0,0,1,1.1356858685009765,1.06694435955651,0.0,-0.690622450310834,1.228511065530551,1,19.0,1,1,-0.0960154397744592,-0.09601543977445938
2016-07-28,air_9b6af3db40da4ae2,0,0,0,0,1,0,0,1.4278153149649264,1.4222333684329909,0.0,0.49418402821896995,1.4176524735076939,1,30.0,1,1,0.12447614571804597,0.12447614571804583
2016-07-29,air_9b6af3db40da4ae2,1,0,0,0,0,0,0,1.4681090317185745,1.4222333684329909,0.0,1.5736743753239022,1.365113193514043,1,79.0,1,1,1.2992083532837724,1.2992083532837724
2016-07-30,air_9b6af3db40da4ae2,0,0,1,0,0,0,0,1.4378887441533388,1.3474356823537321,0.0,0.7048162910687128,1.5332388894937254,1,61.0,1,1,1.4151407010635255,1.4151407010635255
2016-07-31,air_9b6af3db40da4ae2,0,0,0,1,0,0,0,1.3975950273996902,1.375484814633454,0.0,1.0997517839119808,1.4281603295064238,1,22.0,1,1,-0.3370519982912244,-0.3370519982912246
2016-08-01,air_9b6af3db40da4ae2,0,1,0,0,0,0,0,1.2867873063271575,1.3193865500740094,0.0,1.5473453424676844,1.3020660575216618,1,3.0,1,1,-1.0645641680610043,-1.0645641680610047
2016-08-02,air_9b6af3db40da4ae2,0,0,0,0,0,1,0,1.2061998728198609,1.0856437810763246,0.0,-0.42733212174865537,1.4071446175089635,1,5.0,1,1,-0.7160333756851642,-0.7160333756851646
2016-08-03,air_9b6af3db40da4ae2,0,0,0,0,0,0,1,1.246493589573509,1.1604414671555838,0.0,0.7574743567811485,1.2810503455242017,1,28.0,1,1,-0.27394958114528284,-0.27394958114528306
2016-08-04,air_9b6af3db40da4ae2,0,0,0,0,1,0,0,1.3472278814576297,1.3193865500740094,0.0,2.179242131016913,1.396636761510233,1,26.0,1,1,-0.14884537040827076,-0.14884537040827095
2016-08-05,air_9b6af3db40da4ae2,1,0,0,0,0,0,0,1.337154452269218,1.3474356823537321,0.0,2.3372163281542204,1.2600346335267414,1,55.0,1,1,0.889042641835152,0.889042641835152
2016-08-06,air_9b6af3db40da4ae2,0,0,1,0,0,0,0,1.4177418857765143,1.4970310545122498,0.0,2.4688614924353094,1.3230817695191222,1,40.0,1,1,0.6498404559098386,0.6498404559098386
2016-08-07,air_9b6af3db40da4ae2,0,0,0,1,0,0,0,1.5889901819795198,1.6092275836311387,0.0,2.3372163281542204,1.4281603295064238,1,32.0,1,1,-0.5318623675034045,-0.5318623675034048
2016-08-08,air_9b6af3db40da4ae2,0,1,0,0,0,0,0,1.518476177660635,1.4689819222325278,0.0,2.389874393866656,1.5227310334949955,1,26.0,1,1,-1.0462204421464865,-1.046220442146487
2016-08-09,air_9b6af3db40da4ae2,0,0,0,0,0,1,0,1.3875215982112783,1.1791408886753987,0.0,0.49418402821896995,1.4701917535013447,1,33.0,1,1,-0.2244215211760845,-0.22442152117608472
2016-08-10,air_9b6af3db40da4ae2,0,0,0,0,0,0,1,1.2061998728198609,1.0295455165168805,0.0,0.7574743567811485,1.3020660575216618,1,67.0,1,1,0.7672403017627533,0.7672403017627532
2016-08-11,air_9b6af3db40da4ae2,0,0,0,0,1,0,0,1.1558327268778006,1.1697911779154915,1.0,1.1524098496244164,1.1549560735394397,1,37.0,1,1,0.4605332044720139,0.46053320447201385
2016-08-12,air_9b6af3db40da4ae2,1,0,0,0,0,0,0,1.2162733020082728,1.375484814633454,0.0,2.521519558147745,0.9868303775597571,1,46.0,1,1,0.033124390663746825,0.03312439066374666
2016-08-13,air_9b6af3db40da4ae2,0,0,1,0,0,0,0,1.357301310646042,1.3567853931136389,1.0,2.205571163873131,1.1654639295381697,1,65.0,1,1,0.19711730033953687,0.19711730033953673
2016-08-14,air_9b6af3db40da4ae2,0,0,0,1,0,0,0,1.357301310646042,1.3006871285541948,1.0,1.1787388824806342,1.365113193514043,1,43.0,1,1,-0.8268294802088524,-0.8268294802088527
2016-08-15,air_9b6af3db40da4ae2,0,1,0,0,0,0,0,1.1659061560662123,0.9921466734772508,1.0,-0.8222676145919233,1.3230817695191222,1,30.0,1,1,-1.3463237981079994,-1.3463237981079996
2016-08-16,air_9b6af3db40da4ae2,0,0,0,0,0,1,0,1.4378887441533388,1.5811784513514169,0.0,1.810635671029863,1.249526777528011,1,32.0,1,1,-1.2300245758099557,-1.2300245758099562
2016-08-17,air_9b6af3db40da4ae2,0,0,0,0,0,0,1,1.2968607355155695,1.188490599435306,0.0,-0.11138372747404097,1.396636761510233,1,19.0,1,1,-0.7336433525631014,-0.7336433525631018
2016-08-18,air_9b6af3db40da4ae2,0,0,0,0,1,0,0,1.2867873063271575,1.2539385747546579,0.0,1.1524098496244164,1.249526777528011,1,22.0,1,1,-0.46142245999165576,-0.46142245999165604
2016-08-19,air_9b6af3db40da4ae2,1,0,0,0,0,0,0,1.4378887441533388,1.4783316329924354,0.0,1.0207646853433272,1.4176524735076939,1,66.0,1,1,0.8527220645244066,0.8527220645244066
2016-08-20,air_9b6af3db40da4ae2,0,0,1,0,0,0,0,1.5486964652258712,1.6653258481905833,0.0,0.5468420939314055,1.4596838975026143,1,59.0,1,1,0.7367897167446535,0.7367897167446534
2016-08-21,air_9b6af3db40da4ae2,0,0,0,1,0,0,0,1.508402748472223,1.4970310545122498,0.0,0.7311453239249306,1.4701917535013447,1,42.0,1,1,-0.7215364934595196,-0.7215364934595199
2016-08-22,air_9b6af3db40da4ae2,0,1,0,0,0,0,0,1.246493589573509,1.3100368393141022,0.0,-0.21669985889891238,1.2705424895254713,1,6.0,1,1,-1.8937005793972135,-1.893700579397214
2016-08-23,air_9b6af3db40da4ae2,0,0,0,0,0,1,0,1.1961264436314487,1.020195805756973,0.0,-0.29568695746756607,1.2705424895254713,1,14.0,1,1,-0.5252586261741781,-0.5252586261741783
2016-08-24,air_9b6af3db40da4ae2,0,0,0,0,0,0,1,1.266640447950333,1.2819877070343801,0.0,1.8632937367422986,1.2074953535330906,1,22.0,1,1,-0.33778574732780514,-0.33778574732780536
2016-08-25,air_9b6af3db40da4ae2,0,0,0,0,1,0,0,1.498329319283811,1.5718287405915092,0.0,1.6263324410363378,1.4071446175089635,1,10.0,1,1,-0.21011341496276054,-0.21011341496276076
2016-08-26,air_9b6af3db40da4ae2,1,0,0,0,0,0,0,1.2565670187619213,1.2165397317150284,0.0,-0.37467405603621956,1.2390189215292808,1,70.0,1,1,1.1465885536749834,1.1465885536749834
2016-08-27,air_9b6af3db40da4ae2,0,0,1,0,0,0,0,0.7931892760949656,0.5901091108012333,0.0,-0.9275837460167947,1.0078460895572172,1,53.0,1,1,1.208590347266054,1.208590347266054
2016-08-28,air_9b6af3db40da4ae2,0,0,0,1,0,0,0,1.1659061560662123,1.3567853931136389,0.0,1.8896227695985164,0.913275385568646,1,24.0,1,1,-0.17929595542637047,-0.17929595542637067
2016-08-29,air_9b6af3db40da4ae2,0,1,0,0,0,0,0,1.5587698944142836,1.6372767159108605,0.0,1.652661473892556,1.2705424895254713,1,21.0,1,1,-1.331648817376385,-1.3316488173763854
2016-08-30,air_9b6af3db40da4ae2,0,0,0,0,0,1,0,0.8032627052833778,0.8612507228385474,0.0,-0.9275837460167947,0.9868303775597571,1,43.0,1,1,-0.5513067169727935,-0.5513067169727938
2016-08-31,air_9b6af3db40da4ae2,0,0,0,0,0,0,1,1.10546558093574,1.4315830791928985,0.0,2.3108872952980026,0.7976889695826141,1,28.0,1,1,-0.1283003973840107,-0.1283003973840109
2016-09-01,air_9b6af3db40da4ae2,0,0,0,0,1,0,0,1.1256124393125642,1.2819877070343801,0.0,2.1002550324482594,0.9027675295699157,1,11.0,1,1,-0.5157198886986287,-0.5157198886986291
2016-09-02,air_9b6af3db40da4ae2,1,0,0,0,0,0,0,1.226346731196685,1.4222333684329909,0.0,1.8632937367422986,1.0078460895572172,1,47.0,1,1,0.669651679897518,0.669651679897518
2016-09-03,air_9b6af3db40da4ae2,0,0,1,0,0,0,0,1.4378887441533388,1.5718287405915092,0.0,2.2582292295855666,1.18647964153563,1,81.0,1,1,1.2427096774670572,1.2427096774670572
2016-09-04,air_9b6af3db40da4ae2,0,0,0,1,0,0,0,1.4580356025301628,1.7027246912302125,0.0,1.652661473892556,1.365113193514043,1,29.0,1,1,-0.6554990801672552,-0.6554990801672554
2016-09-05,air_9b6af3db40da4ae2,0,1,0,0,0,0,0,1.3975950273996902,1.5437796083117867,0.0,1.4420292110428128,1.3546053375153126,1,18.0,1,1,-1.2421314349135377,-1.242131434913538
2016-09-06,air_9b6af3db40da4ae2,0,0,0,0,0,1,0,1.1961264436314487,1.1697911779154915,0.0,-0.19037082604269462,1.365113193514043,1,20.0,1,1,-0.5513067169727935,-0.5513067169727938
2016-09-07,air_9b6af3db40da4ae2,0,0,0,0,0,0,1,1.226346731196685,1.1604414671555838,0.0,0.5731711267876235,1.3230817695191222,1,33.0,1,1,-0.4562862167355908,-0.456286216735591
2016-09-08,air_9b6af3db40da4ae2,0,0,0,0,1,0,0,1.1457592976893882,1.2258894424749356,0.0,-0.690622450310834,1.18647964153563,1,34.0,1,1,-0.31137078201089935,-0.31137078201089957
2016-09-09,air_9b6af3db40da4ae2,1,0,0,0,0,0,0,0.9241438555443227,0.777103325999381,0.0,-0.21669985889891238,1.1444482175407096,1,51.0,1,1,0.9814950204443222,0.9814950204443222
2016-09-10,air_9b6af3db40da4ae2,0,0,1,0,0,0,0,0.9644375722979709,0.9079992766380844,0.0,0.9681066196308914,1.0708932255495984,1,61.0,1,1,1.4811781143557898,1.48117811435579
2016-09-11,air_9b6af3db40da4ae2,0,0,0,1,0,0,0,0.9342172847327349,0.8986495658781769,0.0,-0.13771276033025887,1.0183539455559476,1,38.0,1,1,-0.22405464665779415,-0.22405464665779434
2016-09-12,air_9b6af3db40da4ae2,0,1,0,0,0,0,0,0.9946578598632071,0.9827969627173436,0.0,-0.3220159903237839,0.9868303775597571,1,28.0,1,1,-1.2212195873709872,-1.2212195873709877
2016-09-13,air_9b6af3db40da4ae2,0,0,0,0,0,1,0,0.9039969971674986,0.8986495658781769,0.0,-0.8749256803043589,0.9868303775597571,1,13.0,1,1,-0.712731505020551,-0.7127315050205513
2016-09-14,air_9b6af3db40da4ae2,0,0,0,0,0,0,1,0.9946578598632071,0.7958027475191958,0.0,-0.6379643845983982,1.18647964153563,1,29.0,1,1,-0.3249451391876426,-0.32494513918764284
2016-09-15,air_9b6af3db40da4ae2,0,0,0,0,1,0,0,0.9442907139211467,0.917348987397992,0.0,0.4151969296503161,1.0183539455559476,1,25.0,1,1,-0.0061311827933214855,-0.006131182793321655
2016-09-16,air_9b6af3db40da4ae2,1,0,0,0,0,0,0,0.9342172847327349,0.9547478304376213,0.0,-0.40100308889243746,0.9553068095635665,1,45.0,1,1,0.9147238581154772,0.9147238581154771
2016-09-17,air_9b6af3db40da4ae2,0,0,1,0,0,0,0,0.86370328041385,0.8425513013187328,0.0,-0.7696095488794875,0.9553068095635665,1,54.0,1,1,1.36854763724065,1.36854763724065
2016-09-18,air_9b6af3db40da4ae2,0,0,0,1,0,0,0,0.6622346966456085,0.3844154740832704,0.0,-0.9275837460167947,0.9342910975661063,1,29.0,1,1,0.21215915558944154,0.2121591555894414
2016-09-19,air_9b6af3db40da4ae2,0,1,0,0,0,0,0,0.5816472631383123,0.30026807724410404,1.0,-0.9275837460167947,0.8081968255813444,1,26.0,1,1,-1.22415458351731,-1.2241545835173104
2016-09-20,air_9b6af3db40da4ae2,0,0,0,0,0,1,0,0.3398849626164222,0.06652530824641927,0.0,-0.9275837460167947,0.5139768576168998,1,21.0,1,1,-1.6992570847033237,-1.6992570847033241
2016-09-21,air_9b6af3db40da4ae2,0,0,0,0,0,0,1,0.7126018425876689,0.7397044829597513,0.0,0.2045646668005733,0.7346418335902334,1,53.0,1,1,0.4161413877588806,0.4161413877588805
2016-09-22,air_9b6af3db40da4ae2,0,0,0,0,1,0,0,0.6924549842108448,0.5901091108012333,1.0,-0.9275837460167947,0.8397203935775349,1,21.0,1,1,-0.2376290038345374,-0.2376290038345376
2016-09-23,air_9b6af3db40da4ae2,1,0,0,0,0,0,0,0.5615004047614878,0.2815686557242893,0.0,-0.9275837460167947,0.6715946975978523,1,38.0,1,1,0.23490537572344372,0.2349053757234436
2016-09-24,air_9b6af3db40da4ae2,0,0,1,0,0,0,0,0.6622346966456085,0.5807594000413258,0.0,-0.42733212174865537,0.6295632736029317,1,87.0,1,1,1.146221679156693,1.146221679156693
2016-09-25,air_9b6af3db40da4ae2,0,0,0,1,0,0,0,0.9644375722979709,1.0949934918362323,0.0,1.1787388824806342,0.8187046815800744,1,30.0,1,1,-0.3194420214132872,-0.3194420214132875
2016-09-26,air_9b6af3db40da4ae2,0,1,0,0,0,0,0,0.9442907139211467,0.7677536152394736,0.0,-0.9275837460167947,1.0919089375470588,1,28.0,1,1,-0.9970592566955785,-0.9970592566955788
2016-09-27,air_9b6af3db40da4ae2,0,0,0,0,0,1,0,1.095392151747328,1.2165397317150284,0.0,0.6258291925000592,1.060385369550868,1,48.0,1,1,-0.38474568566897094,-0.3847456856689712
2016-09-28,air_9b6af3db40da4ae2,0,0,0,0,0,0,1,0.8737767096022623,0.5901091108012333,0.0,-0.9275837460167947,1.1339403615419792,1,27.0,1,1,-0.27174833403554066,-0.2717483340355409
2016-09-29,air_9b6af3db40da4ae2,0,0,0,0,1,0,0,0.5212066880078396,0.39376518484317796,0.0,-0.9275837460167947,0.48245328962070927,1,25.0,1,1,-0.15251411559117434,-0.15251411559117453
2016-09-30,air_9b6af3db40da4ae2,1,0,0,0,0,0,0,0.3902521085584826,0.4779125816823443,0.0,1.047093718199545,0.24077260164991568,1,56.0,1,1,1.2133597160038285,1.2133597160038285
2016-10-01,air_9b6af3db40da4ae2,0,0,1,0,0,0,0,0.6118675507035481,0.7210050614399366,0.0,0.5205130610751877,0.650578985600392,1,67.0,1,1,1.246745297168251,1.246745297168251
2016-10-02,air_9b6af3db40da4ae2,0,0,0,1,0,0,0,0.8032627052833778,0.917348987397992,0.0,1.4683582438990306,0.8187046815800744,1,14.0,1,1,-0.3744731991568409,-0.3744731991568412
2016-10-03,air_9b6af3db40da4ae2,0,1,0,0,0,0,0,0.9845844306747953,1.113692913356047,0.0,-0.8749256803043589,0.8292125375788046,1,39.0,1,1,-1.436208055089137,-1.4362080550891374
2016-10-04,air_9b6af3db40da4ae2,0,0,0,0,0,1,0,0.8536298512254382,0.7210050614399366,0.0,0.33620983108166264,0.7031182655940428,1,22.0,1,1,-0.6096397653809604,-0.6096397653809607
2016-10-05,air_9b6af3db40da4ae2,0,0,0,0,0,0,1,0.8234095636602019,0.9453981196777138,0.0,-0.5589772860297446,0.5770239936092809,1,16.0,1,1,-0.7762007966847829,-0.7762007966847833
2016-10-06,air_9b6af3db40da4ae2,0,0,0,0,1,0,0,0.6118675507035481,0.7303547721998441,0.0,-0.9275837460167947,0.7451496895889633,1,31.0,1,1,-0.3135720291206415,-0.31357202912064175
2016-10-07,air_9b6af3db40da4ae2,1,0,0,0,0,0,0,0.2693709582975377,0.3189674987639187,0.0,1.4946872767552484,0.21975688965245527,1,68.0,1,1,0.8380470837927924,0.8380470837927922
2016-10-08,air_9b6af3db40da4ae2,0,0,1,0,0,0,0,0.5010598296310156,0.4592131601625296,0.0,-0.8749256803043589,0.3773747296334077,1,43.0,1,1,1.084586760083913,1.084586760083913
2016-10-09,air_9b6af3db40da4ae2,0,0,0,1,0,0,0,0.31973810423959814,0.3750657633233632,0.0,-0.9275837460167947,0.3563590176359474,1,56.0,1,1,0.38202205755787727,0.3820220575578772
2016-10-10,air_9b6af3db40da4ae2,0,1,0,0,0,0,0,0.10819609128294455,0.06652530824641927,1.0,-0.47999018746109107,0.11467832966515365,1,19.0,1,1,-0.7061277636913246,-0.7061277636913249
2016-10-11,air_9b6af3db40da4ae2,0,0,0,0,0,1,0,0.03768208696405991,0.08522472976623398,0.0,0.020261436807048342,-0.09547879030944956,1,25.0,1,1,-1.0891447607864584,-1.0891447607864586
2016-10-12,air_9b6af3db40da4ae2,0,0,0,0,0,0,1,-0.11341935086212122,-0.2700642791102468,0.0,-0.7169514831670518,-0.032431654317068445,1,22.0,1,1,-0.39501817218110097,-0.39501817218110125
2016-10-13,air_9b6af3db40da4ae2,0,0,0,0,1,0,0,-0.012685058978000466,-0.026971799352654636,0.0,0.33620983108166264,0.009599769677852046,1,53.0,1,1,-0.3616325910166784,-0.3616325910166786
2016-10-14,air_9b6af3db40da4ae2,1,0,0,0,0,0,0,0.03768208696405991,0.2628692342044746,0.0,1.8632937367422986,-0.13751021430437005,1,66.0,1,1,0.991400632438162,0.991400632438162
2016-10-15,air_9b6af3db40da4ae2,0,0,1,0,0,0,0,0.10819609128294455,0.44051373864271487,0.0,1.8896227695985164,-0.19004949429802087,1,50.0,1,1,1.4452244115633348,1.4452244115633348
2016-10-16,air_9b6af3db40da4ae2,0,0,0,1,0,0,0,0.31973810423959814,0.6368576646007702,0.0,1.5736743753239022,-0.10598664630817968,1,36.0,1,1,-0.40602440772981174,-0.40602440772981196
2016-10-17,air_9b6af3db40da4ae2,0,1,0,0,0,0,0,0.5715738339499,0.608808532321048,0.0,-0.5326482531735268,0.4929611456194396,1,24.0,1,1,-1.304866977541189,-1.3048669775411892
2016-10-18,air_9b6af3db40da4ae2,0,0,0,0,0,1,0,0.5816472631383123,0.49661200320215937,0.0,-0.6642934174546161,0.7346418335902334,1,23.0,1,1,-0.5226905045461455,-0.5226905045461459
2016-10-19,air_9b6af3db40da4ae2,0,0,0,0,0,0,1,0.4204723961237189,0.5433605570016963,0.0,0.9417775867746734,0.31432759364102675,1,35.0,1,1,-0.38914817988845524,-0.3891481798884555
2016-10-20,air_9b6af3db40da4ae2,0,0,0,0,1,0,0,0.4305458253121311,0.49661200320215937,0.0,0.072919502519484,0.30381973764229664,1,34.0,1,1,-0.17415971217030546,-0.17415971217030565
2016-10-21,air_9b6af3db40da4ae2,1,0,0,0,0,0,0,-0.05297877573164863,-0.04567122087246935,0.0,0.7838033896373663,-0.1585259263018305,1,80.0,1,1,1.0141468525721642,1.0141468525721642
2016-10-22,air_9b6af3db40da4ae2,0,0,1,0,0,0,0,-0.08319906329688492,0.10392415128604869,0.0,0.33620983108166264,-0.326651622281513,1,60.0,1,1,1.547949276684635,1.5479492766846352
2016-10-23,air_9b6af3db40da4ae2,0,0,0,1,0,0,0,-0.10334592167370901,-0.21396601455080244,0.0,-0.9275837460167947,-0.12700235830563994,1,33.0,1,1,-0.14627724878023823,-0.14627724878023843
2016-10-24,air_9b6af3db40da4ae2,0,1,0,0,0,0,0,-0.25444735949989017,-0.1485180392314508,0.0,1.0207646853433272,-0.29512805428532257,1,27.0,1,1,-1.1427084404568506,-1.142708440456851
2016-10-25,air_9b6af3db40da4ae2,0,0,0,0,0,1,0,-0.18393335518100568,-0.0737203531521916,0.0,0.2308936996567913,-0.5368087422561162,1,29.0,1,1,-0.4867368017536905,-0.4867368017536907
2016-10-26,air_9b6af3db40da4ae2,0,0,0,0,0,0,1,0.4305458253121311,0.2535195234445671,0.0,-0.8485966474481411,0.5034690016181697,1,60.0,1,1,-0.1048204282134278,-0.10482042821342798
2016-10-27,air_9b6af3db40da4ae2,0,0,0,0,1,0,0,-0.042905346543236585,-0.13916832847154326,0.0,0.3625388639378806,-0.14801807030310035,1,24.0,1,1,-0.0916129455549749,-0.09161294555497508
2016-10-28,air_9b6af3db40da4ae2,1,0,0,0,0,0,0,-0.3551816513840109,-0.3916105189890429,0.0,-0.9275837460167947,-0.27411234228786224,1,70.0,1,1,0.9187594778166711,0.9187594778166711
2016-10-29,air_9b6af3db40da4ae2,0,0,1,0,0,0,0,-0.3249613638187748,-0.46640820506830194,0.0,-0.9275837460167947,-0.19004949429802087,1,66.0,1,1,1.7247827945005876,1.7247827945005878
2016-10-30,air_9b6af3db40da4ae2,0,0,0,1,0,0,0,-0.3551816513840109,-0.298113411389969,0.0,0.9681066196308914,-0.4212223262700845,1,26.0,1,1,-0.06519798023806912,-0.0651979802380693
2016-10-31,air_9b6af3db40da4ae2,0,1,0,0,0,0,0,-0.2443739303114781,-0.0737203531521916,0.0,-0.47999018746109107,-0.5052851742599258,1,26.0,1,1,-0.9772480327078992,-0.9772480327078995
2016-11-01,air_9b6af3db40da4ae2,0,0,0,0,0,1,0,-0.38540193894924724,-0.4477087835484872,0.0,-0.9275837460167947,-0.3056359102840527,1,27.0,1,1,-0.7006246459169692,-0.7006246459169695
2016-11-02,air_9b6af3db40da4ae2,0,0,0,0,0,0,1,-0.3350347930071868,-0.2794139898701541,0.0,1.415700178186595,-0.3161437662827829,1,56.0,1,1,0.42347887812468776,0.42347887812468765
2016-11-03,air_9b6af3db40da4ae2,0,0,0,0,1,0,0,-0.3451082221955989,-0.3916105189890429,1.0,-0.8485966474481411,-0.25309663029040197,1,39.0,1,1,-0.02924427744561404,-0.029244277445614215
2016-11-04,air_9b6af3db40da4ae2,1,0,0,0,0,0,0,-0.4055487973260713,-0.3916105189890429,0.0,0.09924853537570189,-0.3371594782802431,1,45.0,1,1,0.0962268078096884,0.09622680780968824
2016-11-05,air_9b6af3db40da4ae2,0,0,1,0,0,0,0,-0.19400678436941773,0.16937212660540069,0.0,1.6263324410363378,-0.5473165982548464,1,59.0,1,1,1.265089023082769,1.2650890230827692
2016-11-06,air_9b6af3db40da4ae2,0,0,0,1,0,0,0,-0.3249613638187748,-0.4290093620286725,0.0,-0.690622450310834,-0.2636044862891321,1,30.0,1,1,-0.4584874638453329,-0.4584874638453332
2016-11-07,air_9b6af3db40da4ae2,0,1,0,0,0,0,0,-0.5868705227174887,-0.4290093620286725,0.0,1.60000340818012,-0.7259501502332592,1,17.0,1,1,-1.2113139753771476,-1.211313975377148
