visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Fukuoka-ken Fukuoka-shi Imaizumi,total_area_visitors,total_genre_visitors
2016-08-24,air_c027e2b560442808,0,0,0,0,0,0,1,1.3002734815624313,1.3818987837149534,0.0,1.3524284255778947,1.1239397950661654,1,5.0,1,1,-0.4174156321098044,-0.4174156321098044
2016-08-25,air_c027e2b560442808,0,0,0,0,1,0,0,1.4028552981685503,1.612610495337872,0.0,0.48213881678105497,1.3560810863608104,1,23.0,1,1,-0.2855748714957205,-0.2855748714957204
2016-08-26,air_c027e2b560442808,1,0,0,0,0,0,0,1.197691664956313,1.294008607858604,0.0,-0.12442666813795436,1.1792115310887,1,12.0,1,1,1.1154226364091144,1.1154226364091147
2016-08-27,air_c027e2b560442808,0,0,1,0,0,0,0,0.9811300521211734,0.9754067203793357,0.0,-0.7573645654447467,1.1239397950661654,1,25.0,1,1,1.17944875291423,1.1794487529142301
2016-08-28,air_c027e2b560442808,0,0,0,1,0,0,0,0.730374500417328,0.6128597449718927,0.0,-1.3903024627515392,0.7480919901129303,1,13.0,1,1,-0.25375123962335533,-0.25375123962335533
2016-08-29,air_c027e2b560442808,0,1,0,0,0,0,0,0.46822096909058036,0.3931343053310182,0.0,-0.7837369778325298,0.5380593932272991,1,9.0,1,1,-1.443727759993579,-1.443727759993579
2016-08-30,air_c027e2b560442808,0,0,0,0,0,1,0,0.6391906634341114,0.6568048329000679,0.0,0.5876284663321871,0.4054072267732162,1,14.0,1,1,-0.6379079386540484,-0.6379079386540483
2016-08-31,air_c027e2b560442808,0,0,0,0,0,0,1,0.9583340928753693,0.8765302725409423,0.0,1.4051732503534606,0.9028528509760272,1,17.0,1,1,-0.20109070592979883,-0.20109070592979877
2016-09-01,air_c027e2b560442808,0,0,0,0,1,0,0,0.8443542966463486,0.6018734729898492,0.0,-1.3903024627515392,0.9802332814075755,1,12.0,1,1,-0.6011592208966744,-0.6011592208966743
2016-09-02,air_c027e2b560442808,1,0,0,0,0,0,0,0.6505886430570136,0.29425785749262484,0.0,-1.3903024627515392,0.8807441565670135,1,23.0,1,1,0.622914047908226,0.6229140479082261
2016-09-03,air_c027e2b560442808,0,0,1,0,0,0,0,0.8671502558921528,0.6897636488461991,0.0,-1.3903024627515392,0.8807441565670135,1,29.0,1,1,1.2146820596300627,1.214682059630063
2016-09-04,air_c027e2b560442808,0,0,0,1,0,0,0,0.9469361132524675,0.7556812807384612,0.0,-1.3111852255881902,1.0355050174301101,1,6.0,1,1,-0.7455021226034731,-0.7455021226034731
2016-09-05,air_c027e2b560442808,0,1,0,0,0,0,0,0.9583340928753693,0.9424479044332045,0.0,-0.2562887300768695,0.9802332814075755,1,41.0,1,1,-1.351287686459566,-1.351287686459566
2016-09-06,air_c027e2b560442808,0,0,0,0,0,1,0,0.9925280317440757,1.0083655363254669,0.0,0.48213881678105497,1.0576137118391238,1,26.0,1,1,-0.6379079386540484,-0.6379079386540483
2016-09-07,air_c027e2b560442808,0,0,0,0,0,0,1,0.9355381336295653,0.8875165445229858,0.0,-1.073833514098143,0.7480919901129303,1,14.0,1,1,-0.539785073714256,-0.5397850737142559
2016-09-08,air_c027e2b560442808,0,0,0,0,1,0,0,0.730374500417328,0.7117361928102864,0.0,1.2996836008023285,0.6375485180678612,1,14.0,1,1,-0.39013823336206294,-0.3901382333620629
2016-09-09,air_c027e2b560442808,1,0,0,0,0,0,0,0.8557522762692509,0.8985028165050297,0.0,1.2733111884145456,0.781255031726451,1,36.0,1,1,0.9449388942357301,0.9449388942357302
2016-09-10,air_c027e2b560442808,0,0,1,0,0,0,0,0.8899462151379572,0.8655440005588985,0.0,0.007435393800960721,0.7923093789309581,1,23.0,1,1,1.460936353880507,1.4609363538805071
2016-09-11,air_c027e2b560442808,0,0,0,1,0,0,0,0.9469361132524675,0.8875165445229858,0.0,0.2711595176787909,0.9249615453850409,1,19.0,1,1,-0.2999712763903618,-0.29997127639036175
2016-09-12,air_c027e2b560442808,0,1,0,0,0,0,0,0.4796189487134826,0.4590519372232807,0.0,-1.3903024627515392,0.6154398236588474,1,21.0,1,1,-1.329693079117604,-1.329693079117604
2016-09-13,air_c027e2b560442808,0,0,0,0,0,1,0,0.730374500417328,0.6897636488461991,0.0,0.2711595176787909,0.7702006845219443,1,17.0,1,1,-0.8046031532235798,-0.8046031532235798
2016-09-14,air_c027e2b560442808,0,0,0,0,0,0,1,0.753170459663132,0.5469421130796306,0.0,-1.337557637975973,0.9249615453850409,1,15.0,1,1,-0.404155785496319,-0.4041557854963189
2016-09-15,air_c027e2b560442808,0,0,0,0,1,0,0,0.8215583374005446,0.7886400966845925,0.0,-0.04530943097460536,0.9028528509760272,1,7.0,1,1,-0.07493273672149432,-0.07493273672149425
2016-09-16,air_c027e2b560442808,1,0,0,0,0,0,0,0.901344194760859,0.8765302725409423,0.0,0.03380780618874388,0.9360158925895481,1,31.0,1,1,0.8759876918456057,0.8759876918456058
2016-09-17,air_c027e2b560442808,0,0,1,0,0,0,0,1.0837118687272922,1.1731596160561228,0.0,0.03380780618874388,1.0797224062481376,1,17.0,1,1,1.3446285564422202,1.3446285564422205
2016-09-18,air_c027e2b560442808,0,0,0,1,0,0,0,0.730374500417328,0.5029970251514555,0.0,-1.3903024627515392,0.9360158925895481,1,16.0,1,1,0.15048465570775846,0.15048465570775854
2016-09-20,air_c027e2b560442808,0,0,0,0,0,1,0,0.39983309135316825,0.041573601905619074,0.0,-1.3903024627515392,0.5933311292498337,1,13.0,1,1,-1.8233382258996482,-1.8233382258996484
2016-09-21,air_c027e2b560442808,0,0,0,0,0,0,1,0.5252108672050907,0.49201075316941195,0.0,-0.4408956167913505,0.5380593932272991,1,24.0,1,1,0.3611267904819846,0.3611267904819847
2016-09-22,air_c027e2b560442808,0,0,0,0,1,0,0,0.5024149079592867,0.3272166734387561,1.0,-1.3903024627515392,0.5491137404318062,1,3.0,1,1,-0.31398882852461785,-0.3139888285246178
2016-09-23,air_c027e2b560442808,1,0,0,0,0,0,0,0.6391906634341114,0.6348322889359804,0.0,0.5876284663321871,0.681765906885889,1,20.0,1,1,0.173973526851647,0.17397352685164708
2016-09-24,air_c027e2b560442808,0,0,1,0,0,0,0,0.707578541171524,0.7117361928102864,0.0,0.9040974149855832,0.7259832957039165,1,34.0,1,1,1.1150437836487292,1.1150437836487295
2016-09-25,air_c027e2b560442808,0,0,0,1,0,0,0,0.7759664189089365,0.6787773768641552,0.0,-1.126578338873709,0.7702006845219443,1,12.0,1,1,-0.3984729940905395,-0.39847299409053943
2016-09-26,air_c027e2b560442808,0,1,0,0,0,0,0,1.0609159094814882,1.0632968962356857,0.0,0.37664916722992303,0.9691789342030684,1,23.0,1,1,-1.0982140425221865,-1.0982140425221865
2016-09-27,air_c027e2b560442808,0,0,0,0,0,1,0,1.07231388910439,1.1072419841638603,0.0,0.6403732911077532,0.9802332814075755,1,12.0,1,1,-0.4659087854391227,-0.4659087854391226
2016-09-28,air_c027e2b560442808,0,0,0,0,0,0,1,0.7645684392860342,0.37116176136693085,0.0,-1.3903024627515392,0.9470702397940547,1,18.0,1,1,-0.34922213524045065,-0.3492221352404506
2016-09-29,air_c027e2b560442808,0,0,0,0,1,0,0,0.49101692833638483,0.19538140965423145,0.0,-1.3903024627515392,0.670711559681382,1,16.0,1,1,-0.22609498811522855,-0.2260949881152285
2016-09-30,air_c027e2b560442808,1,0,0,0,0,0,0,0.5822007653196011,0.5579283850616741,0.0,-1.284812813200407,0.6596572124768753,1,24.0,1,1,1.1843738387992389,1.184373838799239
2016-10-01,air_c027e2b560442808,0,0,1,0,0,0,0,0.68478258192572,0.7117361928102864,0.0,-0.6782473282813977,0.8144180733399718,1,22.0,1,1,1.218849439994301,1.2188494399943013
2016-10-02,air_c027e2b560442808,0,0,0,1,0,0,0,0.878548235515055,0.9644204483972922,0.0,0.32390434245435695,0.8696898093625064,1,13.0,1,1,-0.4553009081483343,-0.4553009081483343
2016-10-03,air_c027e2b560442808,0,1,0,0,0,0,0,1.0153239909898797,1.1511870720920352,0.0,-0.1507990805257373,1.0133963230210963,1,12.0,1,1,-1.5517007967033891,-1.5517007967033891
2016-10-04,air_c027e2b560442808,0,0,0,0,0,1,0,0.9925280317440757,0.8106126406486799,0.0,-1.126578338873709,1.0907767534526447,1,27.0,1,1,-0.6981455275553108,-0.6981455275553108
2016-10-05,air_c027e2b560442808,0,0,0,0,0,0,1,0.9127421743837613,0.8435714565948111,0.0,-0.4408956167913505,0.8807441565670135,1,20.0,1,1,-0.8701446807702365,-0.8701446807702365
2016-10-06,air_c027e2b560442808,0,0,0,0,1,0,0,0.6505886430570136,0.6128597449718927,0.0,0.7194905282711023,0.6928202540903957,1,17.0,1,1,-0.3924113499243747,-0.39241134992437465
2016-10-07,air_c027e2b560442808,1,0,0,0,0,0,0,0.6277926838112096,0.6128597449718927,0.0,-0.7309921530569637,0.6264941708633545,1,24.0,1,1,0.7968074649250781,0.7968074649250784
2016-10-08,air_c027e2b560442808,0,0,1,0,0,0,0,0.68478258192572,0.6018734729898492,0.0,-1.3111852255881902,0.6043854764543407,1,13.0,1,1,1.051396519903999,1.0513965199039992
2016-10-09,air_c027e2b560442808,0,0,0,1,0,0,0,0.2630573358783435,0.2503127695644501,0.0,0.45576640439327204,0.3280267963416679,1,20.0,1,1,0.3258934837661518,0.3258934837661519
2016-10-10,air_c027e2b560442808,0,1,0,0,0,0,0,0.14907753964932283,0.20636768163627495,1.0,1.4051732503534606,0.09588550504702262,1,13.0,1,1,-0.7977838035366445,-0.7977838035366445
2016-10-11,air_c027e2b560442808,0,0,0,0,0,1,0,0.1376795600264206,0.1734088656901437,0.0,-0.7573645654447467,0.14010289386505012,1,18.0,1,1,-1.1933060853788964,-1.1933060853788964
2016-10-12,air_c027e2b560442808,0,0,0,0,0,0,1,0.24026137663253905,0.2612990415464936,0.0,-0.07168184336238828,0.25064636591011924,1,34.0,1,1,-0.47651666272991106,-0.476516662729911
2016-10-13,air_c027e2b560442808,0,0,0,0,1,0,0,0.1376795600264206,-0.1232204778250368,0.0,-1.3903024627515392,0.3059181019326538,1,37.0,1,1,-0.44204106153484884,-0.44204106153484884
2016-10-14,air_c027e2b560442808,1,0,0,0,0,0,0,0.18327147851802872,0.2503127695644501,0.0,-0.3617783796280015,0.20642897709209174,1,39.0,1,1,0.955167918766133,0.9551679187661333
2016-10-15,air_c027e2b560442808,0,0,1,0,0,0,0,0.17187349889512687,0.3162304014567122,0.0,0.1920422805154419,-0.11414709183860874,1,31.0,1,1,1.4238087833627477,1.423808783362748
2016-10-17,air_c027e2b560442808,0,1,0,0,0,0,0,0.4796189487134826,0.49201075316941195,0.0,-0.12442666813795436,0.527005046022792,1,21.0,1,1,-1.416071508485452,-1.416071508485452
2016-10-18,air_c027e2b560442808,0,0,0,0,0,1,0,0.49101692833638483,0.5029970251514555,0.0,0.7194905282711023,0.527005046022792,1,18.0,1,1,-0.608357423343995,-0.608357423343995
2016-10-19,air_c027e2b560442808,0,0,0,0,0,0,1,0.39983309135316825,0.18439513767218757,0.0,-1.3903024627515392,0.6043854764543407,1,26.0,1,1,-0.4704550185637463,-0.4704550185637462
2016-10-20,air_c027e2b560442808,0,0,0,0,1,0,0,0.3314452136157557,0.27228531352853746,0.0,-0.49364044156691655,0.3280267963416679,1,20.0,1,1,-0.24844730097796117,-0.2484473009779611
2016-10-21,air_c027e2b560442808,1,0,0,0,0,0,0,0.17187349889512687,-0.11223420584299293,0.0,-1.3903024627515392,0.37224418515969543,1,17.0,1,1,0.9786567899100216,0.9786567899100218
2016-10-22,air_c027e2b560442808,0,0,1,0,0,0,0,0.0920876415348125,-0.1891381097172989,0.0,-1.3903024627515392,0.2727550603191334,1,20.0,1,1,1.5298875562706313,1.5298875562706316
2016-10-23,air_c027e2b560442808,0,0,0,1,0,0,0,0.1376795600264206,0.030587329923575584,0.0,-1.284812813200407,0.3169724491371608,1,29.0,1,1,-0.21965449118867847,-0.2196544911886784
2016-10-24,air_c027e2b560442808,0,1,0,0,0,0,0,0.03509774342030216,0.12946377776196896,0.0,1.3524284255778947,0.07377681063800888,1,5.0,1,1,-1.24861858839515,-1.24861858839515
2016-10-25,air_c027e2b560442808,0,0,0,0,0,1,0,0.3086492543699516,0.21735395361831883,0.0,-0.9155990397714449,0.19537462988758467,1,16.0,1,1,-0.5712298528262357,-0.5712298528262357
2016-10-26,air_c027e2b560442808,0,0,0,0,0,0,1,0.3428431932386579,0.27228531352853746,0.0,-1.073833514098143,0.38329853236420247,1,15.0,1,1,-0.1768441292651397,-0.17684412926513965
2016-10-27,air_c027e2b560442808,0,0,0,0,1,0,0,0.22886339700963723,0.1734088656901437,0.0,-0.28266114246465235,0.20642897709209174,1,12.0,1,1,-0.16320542989126893,-0.16320542989126888
2016-10-28,air_c027e2b560442808,1,0,0,0,0,0,0,0.19466945814093095,0.2503127695644501,0.0,-1.337557637975973,0.2285376715011055,1,32.0,1,1,0.8801550722098439,0.8801550722098441
2016-10-29,air_c027e2b560442808,0,0,1,0,0,0,0,0.03509774342030216,-0.035330301968686924,0.0,0.6931181158833193,0.08483115784251574,1,27.0,1,1,1.7124945867763455,1.7124945867763457
2016-10-31,air_c027e2b560442808,0,1,0,0,0,0,0,-0.30684164526676005,-0.47478118125043595,0.0,-1.3903024627515392,-0.14731013345212934,1,7.0,1,1,-1.0777559934613803,-1.0777559934613803
2016-11-01,air_c027e2b560442808,0,0,0,0,0,1,0,-0.46641335998738903,-0.6176027170170044,0.0,-0.1507990805257373,-0.5342122856098712,1,17.0,1,1,-0.7921010121308649,-0.7921010121308649
2016-11-02,air_c027e2b560442808,0,0,0,0,0,0,1,-0.6259850747080178,-0.5406988131426984,0.0,0.4293939920054891,-0.6115927160414197,1,26.0,1,1,0.36870384568969056,0.36870384568969067
2016-11-03,air_c027e2b560442808,0,0,0,0,1,0,0,-0.5006072988560951,-0.4308360933222612,1.0,0.9568422397611495,-0.6005383688369129,1,16.0,1,1,-0.09880046062576815,-0.09880046062576808
2016-11-04,air_c027e2b560442808,1,0,0,0,0,0,0,-0.46641335998738903,-0.30998710151978004,0.0,1.1150767140878475,-0.6005383688369129,1,24.0,1,1,0.030767183426004038,0.030767183426004117
2016-11-05,air_c027e2b560442808,0,0,1,0,0,0,0,-0.21565780828354364,0.05255987388766296,0.0,0.8249801778222344,-0.4789405495873367,1,19.0,1,1,1.237792078013566,1.2377920780135663
2016-11-07,air_c027e2b560442808,0,1,0,0,0,0,0,-0.4322194211186827,-0.28801455755569266,0.0,1.1678215388634134,-0.41261446636029525,1,39.0,1,1,-1.319464054587201,-1.319464054587201
2016-11-08,air_c027e2b560442808,0,0,0,0,0,1,0,-0.4208214414957807,-0.6725340769272231,0.0,-1.3903024627515392,-0.34628838313325383,1,11.0,1,1,-1.1379935823626428,-1.1379935823626428
2016-11-09,air_c027e2b560442808,0,0,0,0,0,0,1,-0.46641335998738903,-0.5187262691786106,0.0,0.1920422805154419,-0.4015601191557884,1,10.0,1,1,-0.8296074354090095,-0.8296074354090095
2016-11-10,air_c027e2b560442808,0,0,0,0,1,0,0,-0.7285668913141364,-0.9801496924244473,0.0,-1.3903024627515392,-0.5342122856098712,1,11.0,1,1,-0.5647893558996857,-0.5647893558996856
2016-11-11,air_c027e2b560442808,1,0,0,0,0,0,0,-0.3752295230041724,-0.3319596454838674,0.0,0.13929745573987581,-0.3905057719512815,1,3.0,1,1,0.38347910334471724,0.3834791033447173
2016-11-12,air_c027e2b560442808,0,0,1,0,0,0,0,-0.4436174007415848,-0.28801455755569266,0.0,0.13929745573987581,-0.5673753272233921,1,25.0,1,1,1.7750052922399198,1.77500529223992
2016-11-13,air_c027e2b560442808,0,0,0,1,0,0,0,-0.12447397130032702,0.030587329923575584,0.0,0.08655263096430972,-0.41261446636029525,1,33.0,1,1,-0.40605004929824545,-0.40605004929824545
2016-11-14,air_c027e2b560442808,0,1,0,0,0,0,0,-0.056086093562914455,-0.24406946962751755,0.0,-1.3903024627515392,0.06272246343350181,1,7.0,1,1,-1.429710207859323,-1.429710207859323
2016-11-15,air_c027e2b560442808,0,0,0,0,0,1,0,-0.04468811394001263,-0.1891381097172989,0.0,-1.073833514098143,-0.0920383974295948,1,8.0,1,1,-0.9288668586299578,-0.9288668586299578
2016-11-16,air_c027e2b560442808,0,0,0,0,0,0,1,-0.4208214414957807,-0.3539321894479548,0.0,1.0623318893122817,-0.4789405495873367,1,22.0,1,1,-0.34732787143852417,-0.3473278714385241
2016-11-17,air_c027e2b560442808,0,0,0,0,1,0,0,-0.4322194211186827,-0.2550557416095614,0.0,0.007435393800960721,-0.6226470632459267,1,17.0,1,1,-0.29769815982805004,-0.29769815982805
2016-11-18,air_c027e2b560442808,1,0,0,0,0,0,0,-0.30684164526676005,-0.17815183773525542,0.0,-0.6518749158936147,-0.5010492439963506,1,31.0,1,1,0.9941897530858189,0.994189753085819
2016-11-19,air_c027e2b560442808,0,0,1,0,0,0,0,0.20606743776383316,0.030587329923575584,0.0,-1.232067988424841,0.2285376715011055,1,18.0,1,1,1.4999581882001927,1.4999581882001929
2016-11-21,air_c027e2b560442808,0,1,0,0,0,0,0,-0.18146386941483736,-0.29900082953773616,0.0,-1.205695576037058,-0.19152752227015704,1,5.0,1,1,-1.3266622570345215,-1.3266622570345217
