visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Itabashi-ku Itabashi,total_area_visitors,total_genre_visitors
2016-07-19,air_747f375eb3900e1e,0,0,0,0,0,1,0,1.2866915896634321,1.3651511360912414,0.0,0.31172167535233203,1.2266285106465764,1,5.0,1,1,-0.7326271312799626,-0.7326271312799623
2016-07-20,air_747f375eb3900e1e,0,0,0,0,0,0,1,1.1708149092559779,1.0852627157928336,0.0,-0.11352935098941516,1.1824862549011923,1,8.0,1,1,-0.14799932853766845,-0.14799932853766815
2016-07-21,air_747f375eb3900e1e,0,0,0,0,1,0,0,0.6493698474224345,0.43218973509654857,0.0,-1.3361260517219378,0.9176327204288854,1,6.0,1,1,0.12018273985424062,0.1201827398542409
2016-07-22,air_747f375eb3900e1e,1,0,0,0,0,0,0,0.6030191752594527,0.24559745489760973,0.0,-1.3361260517219378,0.8624549007471549,1,4.0,1,1,1.560352319351029,1.5603523193510291
2016-07-25,air_747f375eb3900e1e,0,1,0,0,0,0,0,0.9854122206040512,0.8520223655441603,0.0,-1.1235005385510644,0.9397038483015779,1,11.0,1,1,-1.0071836461192174,-1.0071836461192172
2016-07-26,air_747f375eb3900e1e,0,0,0,0,0,1,0,0.8811232082373427,0.793712277981992,0.0,-1.3095478625755788,0.972810540110616,1,4.0,1,1,-0.11885900192123011,-0.11885900192122982
2016-07-27,air_747f375eb3900e1e,0,0,0,0,0,0,1,0.9622368845225605,0.7820502604695585,0.0,-1.2563914842828603,1.083166179474077,1,7.0,1,1,0.1283784567151139,0.1283784567151142
2016-07-28,air_747f375eb3900e1e,0,0,0,0,1,0,0,1.1939902453374687,1.225206925942038,0.0,0.04593978388874012,1.1824862549011923,1,9.0,1,1,0.40202433634760515,0.4020243363476054
2016-07-29,air_747f375eb3900e1e,1,0,0,0,0,0,0,1.2751039216226865,1.3768131536036752,0.0,1.720365700109369,1.1383439991558075,1,3.0,1,1,1.8599513023762857,1.859951302376286
2016-08-01,air_747f375eb3900e1e,0,1,0,0,0,0,0,1.298279257704177,1.2718549959917724,0.0,-0.8311404579411132,1.3259485860736917,1,7.0,1,1,-1.0736600162129675,-1.0736600162129672
2016-08-02,air_747f375eb3900e1e,0,0,0,0,0,1,0,1.124464237092996,1.0269526282306654,0.0,-0.8842968362338315,1.0942017434104232,1,4.0,1,1,-0.6411082930002109,-0.6411082930002105
2016-08-03,air_747f375eb3900e1e,0,0,0,0,0,0,1,1.2287532494597049,1.3301650835539407,0.0,-0.2464202967212111,1.193521818837538,1,4.0,1,1,-0.09245058092508286,-0.09245058092508257
2016-08-04,air_747f375eb3900e1e,0,0,0,0,1,0,0,1.3793929339893953,1.4467852586782775,0.0,0.9230200257185933,1.303877458200999,1,14.0,1,1,0.06281272182812764,0.06281272182812793
2016-08-05,air_747f375eb3900e1e,1,0,0,0,0,0,0,1.4489189422338675,1.493433328728012,0.0,1.5343183760848549,1.3259485860736917,1,8.0,1,1,1.3509062217953784,1.3509062217953787
2016-08-08,air_747f375eb3900e1e,0,1,0,0,0,0,0,1.4257436061523767,1.470109293703145,0.0,-0.11352935098941516,1.4031975336281144,1,20.0,1,1,-1.050894136043875,-1.0508941360438746
2016-08-09,air_747f375eb3900e1e,0,0,0,0,0,1,0,1.8197243195377206,1.99490008176266,0.0,0.8167072691331565,1.4473397893734985,1,13.0,1,1,-0.03098270446853325,-0.030982704468532962
2016-08-10,air_747f375eb3900e1e,0,0,0,0,0,0,1,1.4952696143968494,1.5634054338026142,0.0,-0.0337947835503374,1.480446481182537,1,17.0,1,1,1.1997407774726045,1.1997407774726048
2016-08-12,air_747f375eb3900e1e,1,0,0,0,0,0,0,1.2171655814189595,1.318503066041507,0.0,0.12567435132781765,1.281806330328307,1,1.0,1,1,0.2886502531055247,0.288650253105525
2016-08-22,air_747f375eb3900e1e,0,1,0,0,0,0,0,1.1012889010115052,0.8986704355938953,0.0,-1.3361260517219378,1.1714506909648459,1,7.0,1,1,-2.1026777998559463,-2.102677799855946
2016-08-23,air_747f375eb3900e1e,0,0,0,0,0,1,0,1.2287532494597049,1.1435728033550019,0.0,-0.8842968362338315,1.281806330328307,1,7.0,1,1,-0.40434313924164944,-0.4043431392416491
2016-08-24,air_747f375eb3900e1e,0,0,0,0,0,0,1,1.1939902453374687,1.2368689434544713,0.0,-0.8311404579411132,1.2045573827738842,1,18.0,1,1,-0.17167584391352458,-0.1716758439135243
2016-08-25,air_747f375eb3900e1e,0,0,0,0,1,0,0,1.3678052659486497,1.4117992061409768,0.0,1.826678456694806,1.2045573827738842,1,10.0,1,1,-0.01322531793664114,-0.01322531793664085
2016-08-26,air_747f375eb3900e1e,1,0,0,0,0,0,0,1.4025682700708861,1.4234612236534099,0.0,1.3748492412066993,1.2597352024556148,1,19.0,1,1,1.6705391793694364,1.6705391793694366
2016-08-29,air_747f375eb3900e1e,0,1,0,0,0,0,0,1.08970123297076,1.1085867508177012,0.0,-0.6450931339165988,1.050059487665039,1,7.0,1,1,-1.4051312314749536,-1.4051312314749531
2016-08-30,air_747f375eb3900e1e,0,0,0,0,0,1,0,1.031762892767033,0.8753464005690279,0.0,-1.1766569168437828,1.0942017434104232,1,2.0,1,1,-0.4366706890817607,-0.43667068908176043
2016-08-31,air_747f375eb3900e1e,0,0,0,0,0,0,1,1.2287532494597049,1.225206925942038,0.0,1.6672093218166508,1.0942017434104232,1,6.0,1,1,0.08831050761751118,0.08831050761751147
2016-09-01,air_747f375eb3900e1e,0,0,0,0,1,0,0,1.2519285855411957,1.3884751711161092,0.0,1.3482710520603403,1.0390239237286927,1,4.0,1,1,-0.3925048815537214,-0.39250488155372104
2016-09-02,air_747f375eb3900e1e,1,0,0,0,0,0,0,1.2171655814189595,1.0736006982804003,0.0,-0.0337947835503374,1.1493795630921537,1,5.0,1,1,1.0786262949730328,1.078626294973033
2016-09-05,air_747f375eb3900e1e,0,1,0,0,0,0,0,1.4141559381116313,1.4467852586782775,0.0,1.2153801063285443,1.3480197139463839,1,14.0,1,1,-1.2940337362497822,-1.294033736249782
2016-09-06,air_747f375eb3900e1e,0,0,0,0,0,1,0,1.4605066102746131,1.3768131536036752,0.0,1.2153801063285443,1.4694109172461907,1,5.0,1,1,-0.4366706890817607,-0.43667068908176043
2016-09-07,air_747f375eb3900e1e,0,0,0,0,0,0,1,1.2635162535819413,1.1319107858425685,0.0,-0.7248277013556765,1.4142330975644601,1,1.0,1,1,-0.3187434298058618,-0.3187434298058615
2016-09-08,air_747f375eb3900e1e,0,0,0,0,1,0,0,1.182402577296723,1.1435728033550019,0.0,-0.9906095928192684,1.3369841500100375,1,9.0,1,1,-0.13889297647003146,-0.13889297647003118
2016-09-09,air_747f375eb3900e1e,1,0,0,0,0,0,0,1.2519285855411957,1.3884751711161092,0.0,0.07251797303509921,1.1052373073467696,1,6.0,1,1,1.4656462578476044,1.4656462578476046
2016-09-12,air_747f375eb3900e1e,0,1,0,0,0,0,0,0.9854122206040512,0.8286983305192931,0.0,-1.2563914842828603,1.0942017434104232,1,10.0,1,1,-1.2680806328570169,-1.2680806328570167
2016-09-13,air_747f375eb3900e1e,0,0,0,0,0,1,0,0.7420711917483979,0.38554166504681364,0.0,-1.3361260517219378,0.972810540110616,1,2.0,1,1,-0.6370104345697742,-0.6370104345697739
2016-09-14,air_747f375eb3900e1e,0,0,0,0,0,0,1,0.800009531952125,0.700416137882523,0.0,-1.2563914842828603,0.8845260286198474,1,7.0,1,1,-0.15573972779515988,-0.15573972779515957
2016-09-15,air_747f375eb3900e1e,0,0,0,0,1,0,0,0.915886212359579,0.6770921028576553,0.0,-1.3095478625755788,1.0610950516013848,1,8.0,1,1,0.2399312695436669,0.2399312695436672
2016-09-16,air_747f375eb3900e1e,1,0,0,0,0,0,0,0.7768341958706338,0.44385175260898196,0.0,-1.3361260517219378,1.0279883597923465,1,10.0,1,1,1.3827784540321078,1.3827784540321082
2016-09-20,air_747f375eb3900e1e,0,0,0,0,0,1,0,0.3365028103223086,-0.05761500042566535,0.0,-1.3361260517219378,0.5534591105294642,1,8.0,1,1,-1.8613594700635663,-1.8613594700635658
2016-09-21,air_747f375eb3900e1e,0,0,0,0,0,0,1,0.4523794907297627,0.3039075424597781,0.0,-1.3095478625755788,0.5534591105294642,1,2.0,1,1,0.7640018310361751,0.7640018310361754
2016-09-26,air_747f375eb3900e1e,0,1,0,0,0,0,0,1.066525896889269,1.1085867508177012,0.0,-0.5122021881848029,1.0279883597923465,1,11.0,1,1,-0.9898815771907072,-0.9898815771907069
2016-09-27,air_747f375eb3900e1e,0,0,0,0,0,1,0,1.08970123297076,1.0736006982804003,0.0,-0.7248277013556765,1.1273084352194616,1,4.0,1,1,-0.22995649714640126,-0.22995649714640096
2016-09-28,air_747f375eb3900e1e,0,0,0,0,0,0,1,1.1939902453374687,1.1668968383798697,0.0,-0.7779840796483948,1.2597352024556148,1,13.0,1,1,-0.08971867530479177,-0.08971867530479148
2016-09-29,air_747f375eb3900e1e,0,0,0,0,1,0,0,0.973824552563306,0.8520223655441603,0.0,-1.1500787276974234,1.0059172319196543,1,17.0,1,1,0.05825954579430915,0.05825954579430944
2016-09-30,air_747f375eb3900e1e,1,0,0,0,0,0,0,0.6030191752594527,0.47883780514628305,0.0,-0.6982495122093173,0.6858858777656174,1,6.0,1,1,1.753406983184933,1.7534069831849333
2016-10-03,air_747f375eb3900e1e,0,1,0,0,0,0,0,0.753658859789143,0.6887541203700891,0.0,-1.3361260517219378,0.8293482089381169,1,5.0,1,1,-1.5348967484387805,-1.53489674843878
2016-10-04,air_747f375eb3900e1e,0,0,0,0,0,1,0,1.008587556685542,1.3301650835539407,0.0,0.31172167535233203,0.7852059531927322,1,6.0,1,1,-0.5090661880194747,-0.5090661880194743
2016-10-05,air_747f375eb3900e1e,0,0,0,0,0,0,1,0.9042985443188335,0.6770921028576553,0.0,-1.1500787276974234,0.9838461040469622,1,12.0,1,1,-0.7157803799548341,-0.7157803799548338
2016-10-06,air_747f375eb3900e1e,0,0,0,0,1,0,0,1.1360519051337417,1.2485309609669053,0.0,0.8698636474258752,0.972810540110616,1,5.0,1,1,-0.14162488209032256,-0.14162488209032226
2016-10-07,air_747f375eb3900e1e,1,0,0,0,0,0,0,0.6030191752594527,0.5021618401711503,0.0,0.20540891876689515,0.7079570056383095,1,7.0,1,1,1.2876170749253015,1.2876170749253018
2016-10-11,air_747f375eb3900e1e,0,0,0,0,0,1,0,0.1626877897111275,-0.05761500042566535,0.0,-1.2829696734292193,0.39896121542061846,1,4.0,1,1,-1.1041662956395513,-1.104166295639551
2016-10-12,air_747f375eb3900e1e,0,0,0,0,0,0,1,0.1974507938333634,0.3039075424597781,0.0,0.8432854582795156,0.1230721170119658,1,6.0,1,1,-0.24270539004109304,-0.24270539004109273
2016-10-13,air_747f375eb3900e1e,0,0,0,0,1,0,0,0.03522344126292783,-0.27919333316190525,0.0,-1.3361260517219378,0.29964113999350367,1,13.0,1,1,-0.20127148813334478,-0.20127148813334447
2016-10-14,air_747f375eb3900e1e,1,0,0,0,0,0,0,-0.06906557110378088,-0.12758710550026753,0.0,-0.2729984858675702,0.00168091371215867,1,9.0,1,1,1.4779398331389142,1.4779398331389146
2016-10-17,air_747f375eb3900e1e,0,1,0,0,0,0,0,0.15110012167038192,-0.12758710550026753,0.0,-1.3361260517219378,0.34378339573888794,1,5.0,1,1,-1.3718930464280785,-1.3718930464280783
2016-10-18,air_747f375eb3900e1e,0,0,0,0,0,1,0,0.5450808350557257,0.6654300853452219,0.0,0.2319871079132545,0.454139035102349,1,10.0,1,1,-0.40115591601797645,-0.4011559160179762
2016-10-19,air_747f375eb3900e1e,0,0,0,0,0,0,1,0.5334931670149805,0.38554166504681364,0.0,-0.8311404579411132,0.6417436220202327,1,4.0,1,1,-0.23542030838698344,-0.23542030838698316
2016-10-20,air_747f375eb3900e1e,0,0,0,0,1,0,0,0.6609575154631797,0.8286983305192931,0.0,1.3216928629139812,0.4872457269113874,1,22.0,1,1,0.03139580719478006,0.03139580719478035
2016-10-21,air_747f375eb3900e1e,1,0,0,0,0,0,0,0.23221379795559968,0.09399122723597197,0.0,-0.0337947835503374,0.31067670392984975,1,7.0,1,1,1.5061695245485889,1.5061695245485893
2016-10-24,air_747f375eb3900e1e,0,1,0,0,0,0,0,-0.15017924738899865,-0.174235175550002,0.0,1.268536484621263,-0.075568033842264,1,6.0,1,1,-1.1706426657333013,-1.170642665733301
2016-10-25,air_747f375eb3900e1e,0,0,0,0,0,1,0,-0.25446825975570736,-0.3958135082862419,0.0,-0.6982495122093173,-0.2852437486328401,1,6.0,1,1,-0.35653479088655526,-0.356534790886555
2016-10-26,air_747f375eb3900e1e,0,0,0,0,0,0,1,0.3365028103223086,0.5954579802706197,0.0,1.2153801063285443,0.00168091371215867,1,5.0,1,1,0.11745083423394952,0.11745083423394981
2016-10-27,air_747f375eb3900e1e,0,0,0,0,1,0,0,0.32491514228156304,0.31556955997221187,0.0,0.6838163234013606,0.06789429733023528,1,12.0,1,1,0.1338422679556961,0.13384226795569637
2016-10-28,air_747f375eb3900e1e,1,0,0,0,0,0,0,-0.4630462844891248,-0.6757019285846497,0.0,-1.3361260517219378,-0.274208184696494,1,4.0,1,1,1.387786947669308,1.3877869476693085
2016-10-31,air_747f375eb3900e1e,0,1,0,0,0,0,0,-0.21970525563347107,-0.174235175550002,0.0,-0.2995766750139294,-0.3073148765055322,1,5.0,1,1,-0.9652944266080874,-0.9652944266080871
2016-11-01,air_747f375eb3900e1e,0,0,0,0,0,1,0,-0.3239942680001798,-0.48910964838571136,0.0,-0.4590458098920846,-0.09763916171495633,1,5.0,1,1,-0.6219849536581732,-0.621984953658173
2016-11-02,air_747f375eb3900e1e,0,0,0,0,0,0,1,-0.613685969018815,-0.9789143839079253,0.0,-1.3361260517219378,-0.4397416437416856,1,3.0,1,1,0.773108183103812,0.7731081831038124
2016-11-04,air_747f375eb3900e1e,1,0,0,0,0,0,0,-0.25446825975570736,-0.2092212280873031,0.0,1.1090673497431074,-0.45077720767803164,1,3.0,1,1,0.36696488088720275,0.366964880887203
2016-11-07,air_747f375eb3900e1e,0,1,0,0,0,0,0,-0.6020983009780696,-0.7223499986343844,0.0,0.8964418365722342,-0.48388389948707006,1,13.0,1,1,-1.255787057565707,-1.2557870575657066
2016-11-08,air_747f375eb3900e1e,0,0,0,0,0,1,0,-0.729562649426269,-0.8156461387338538,0.0,-0.8577186470874725,-0.7156307421503383,1,6.0,1,1,-1.0376899255458014,-1.037689925545801
2016-11-09,air_747f375eb3900e1e,0,0,0,0,0,0,1,-0.671624309222542,-0.6990259636095172,0.0,0.2585652970596136,-0.5169905912961082,1,4.0,1,1,-0.6670613963929762,-0.667061396392976
2016-11-10,air_747f375eb3900e1e,0,0,0,0,1,0,0,-0.7643256535485053,-0.8856182438084558,0.0,-1.2032351059901418,-0.5500972831051466,1,11.0,1,1,-0.34879439162906384,-0.34879439162906356
2016-11-11,air_747f375eb3900e1e,1,0,0,0,0,0,0,-0.8338516617929778,-0.9905764014203589,0.0,-1.3361260517219378,-0.7597729978957226,1,3.0,1,1,0.7908655696357042,0.7908655696357044
2016-11-14,air_747f375eb3900e1e,0,1,0,0,0,0,0,-0.2892312638779437,-0.4541235958484103,0.0,-1.3361260517219378,-0.11971028958764847,1,5.0,1,1,-1.388284480149825,-1.3882844801498249
2016-11-15,air_747f375eb3900e1e,0,0,0,0,0,1,0,-0.10382857522601698,-0.15091114052513477,0.0,-0.9108750253801907,0.012716477648504738,1,8.0,1,1,-0.7863546084790207,-0.7863546084790204
2016-11-16,air_747f375eb3900e1e,0,0,0,0,0,0,1,-0.4282832803668885,-0.6757019285846497,0.0,-1.1766569168437828,-0.2079948010784174,1,7.0,1,1,-0.08744208728788253,-0.08744208728788223
2016-11-17,air_747f375eb3900e1e,0,0,0,0,1,0,0,-0.4166956123261431,-0.2675313156494714,0.0,0.8167072691331565,-0.5280261552324544,1,8.0,1,1,-0.02779548124486031,-0.027795481244860018
2016-11-18,air_747f375eb3900e1e,1,0,0,0,0,0,0,-0.5673352968558333,-0.5707437709727469,0.0,1.0559109714503894,-0.7156307421503383,1,7.0,1,1,1.5248375462872448,1.524837546287245
2016-11-21,air_747f375eb3900e1e,0,1,0,0,0,0,0,-0.4166956123261431,-0.6873639460970836,0.0,-1.3361260517219378,-0.2631726207601479,1,11.0,1,1,-1.2644380920299623,-1.2644380920299618
2016-11-22,air_747f375eb3900e1e,0,0,0,0,0,1,0,-0.25446825975570736,-0.15091114052513477,0.0,0.44461262108412797,-0.25213705682380166,1,4.0,1,1,1.1164176560537262,1.1164176560537264
2016-11-24,air_747f375eb3900e1e,0,0,0,0,1,0,0,-1.552287080319193,-1.3987470143555372,0.0,-1.3361260517219378,-1.2894800668403357,1,8.0,1,1,-1.0477069128202021,-1.0477069128202017
2016-11-25,air_747f375eb3900e1e,1,0,0,0,0,0,0,-1.2278323751783218,-1.1421826290819963,0.0,1.135645538889467,-1.3556934504584124,1,6.0,1,1,1.3622891618799247,1.3622891618799249
2016-11-28,air_747f375eb3900e1e,0,1,0,0,0,0,0,-0.5905106329373242,-0.7689980686841191,0.0,-0.4590458098920846,-0.3514571322509167,1,12.0,1,1,-1.2088893444173765,-1.2088893444173763
2016-11-29,air_747f375eb3900e1e,0,0,0,0,0,1,0,-0.6600366411817966,-0.7340120161468181,0.0,0.17883072962053606,-0.5611328470414927,1,6.0,1,1,-0.42483243139383264,-0.4248324313938323
2016-11-30,air_747f375eb3900e1e,0,0,0,0,0,0,1,-0.8570269978744686,-1.0255624539576598,0.0,-0.0337947835503374,-0.8590930733228376,1,8.0,1,1,-0.13433980043621296,-0.1343398004362127
2016-12-01,air_747f375eb3900e1e,0,0,0,0,1,0,0,-0.7179749813855237,-0.4774476308732775,0.0,-0.5122021881848029,-0.7377018700230304,1,3.0,1,1,-0.2618287293831307,-0.2618287293831304
2016-12-02,air_747f375eb3900e1e,1,0,0,0,0,0,0,-0.5441599607743426,-0.5940678059976142,0.0,0.9230200257185933,-0.42870607980533953,1,3.0,1,1,1.6828327546607464,1.6828327546607467
2016-12-05,air_747f375eb3900e1e,0,1,0,0,0,0,0,-0.40510794428539776,-0.2675313156494714,0.0,0.6838163234013606,-0.49491946342341614,1,8.0,1,1,-1.128753446222171,-1.1287534462221709
2016-12-06,air_747f375eb3900e1e,0,0,0,0,0,1,0,-0.6252736370595604,-0.40747552579867535,0.0,0.9230200257185933,-0.6163106667232232,1,4.0,1,1,-0.5427596906697315,-0.5427596906697312
2016-12-07,air_747f375eb3900e1e,0,0,0,0,0,0,1,-1.007666682404159,-1.0955345590322618,0.0,-0.93745321452655,-0.8480575093864915,1,3.0,1,1,0.11426361101027657,0.11426361101027686
2016-12-08,air_747f375eb3900e1e,0,0,0,0,1,0,0,-0.8802023339559595,-0.7806600861965528,0.0,0.9495982148649524,-1.0577332241770676,1,12.0,1,1,0.31687994451519935,0.3168799445151997
2016-12-09,air_747f375eb3900e1e,1,0,0,0,0,0,0,-0.5905106329373242,-0.37248947326137466,0.0,1.0293327823040301,-0.9694487126862986,1,2.0,1,1,2.443213152308434,2.4432131523084344
2016-12-12,air_747f375eb3900e1e,0,1,0,0,0,0,0,-1.065605022607886,-1.1771686816192974,0.0,0.6572381342550014,-1.101875479922452,1,7.0,1,1,-0.8897117044467004,-0.8897117044467001
2016-12-13,air_747f375eb3900e1e,0,0,0,0,0,1,0,-0.7875009896299962,-0.6173918410224815,0.0,-0.6716713230629581,-1.013590968431683,1,9.0,1,1,-0.1821481487913071,-0.18214814879130684
2016-12-14,air_747f375eb3900e1e,0,0,0,0,0,0,1,-0.9381406741596865,-1.083872541519828,0.0,-1.2563914842828603,-0.803915253641107,1,5.0,1,1,0.613291704316783,0.6132917043167834
2016-12-15,air_747f375eb3900e1e,0,0,0,0,1,0,0,-1.1583063669338494,-1.2238167516690321,0.0,0.4977689993768464,-1.0466976602407214,1,17.0,1,1,0.7357721396265005,0.7357721396265008
2016-12-16,air_747f375eb3900e1e,1,0,0,0,0,0,0,-1.3205337195042848,-1.258802804206333,0.0,0.9495982148649524,-1.2232666832222592,1,9.0,1,1,2.651748614657321,2.6517486146573215
2016-12-19,air_747f375eb3900e1e,0,1,0,0,0,0,0,-0.7179749813855237,-0.5707437709727469,0.0,0.8698636474258752,-0.8701286372591837,1,5.0,1,1,-0.23359903797345605,-0.23359903797345577
2016-12-20,air_747f375eb3900e1e,0,0,0,0,0,1,0,-0.7643256535485053,-0.7106879811219509,0.0,-0.40588943159936614,-0.7377018700230304,1,6.0,1,1,0.6415213957264577,0.6415213957264579
2016-12-21,air_747f375eb3900e1e,0,0,0,0,0,0,1,-0.6600366411817966,-0.4191375433111092,0.0,0.7369727016940789,-0.8149508175774531,1,14.0,1,1,1.3377020112973048,1.337702011297305
2016-12-22,air_747f375eb3900e1e,0,0,0,0,1,0,0,-0.18494225151123497,-0.04595298291323193,0.0,-0.6716713230629581,-0.6604529224686078,1,9.0,1,1,2.6708719539993586,2.670871953999359
2016-12-26,air_747f375eb3900e1e,0,1,0,0,0,0,0,-1.0771926906486313,-1.1188585940571292,0.0,-0.9906095928192684,-0.9694487126862986,1,3.0,1,1,0.16434854738227997,0.16434854738228025
2016-12-27,air_747f375eb3900e1e,0,0,0,0,0,1,0,-0.5905106329373242,-0.2092212280873031,0.0,-1.2829696734292193,-0.7818441257684149,1,5.0,1,1,1.0945624110913974,1.0945624110913976
2017-01-05,air_747f375eb3900e1e,0,0,0,0,1,0,0,-1.1003680267301224,-1.188830699131731,0.0,1.0559109714503894,-0.9804842766226448,1,1.0,1,1,-1.2384849886371967,-1.2384849886371965
2017-01-06,air_747f375eb3900e1e,1,0,0,0,0,0,0,-1.3552967236265212,-1.3754229793306698,0.0,1.0027545931576711,-1.2232666832222592,1,5.0,1,1,0.31323740368814457,0.3132374036881449
2017-01-10,air_747f375eb3900e1e,0,0,0,0,0,1,0,-0.9381406741596865,-0.9206042963457569,0.0,1.0293327823040301,-1.002555404495337,1,5.0,1,1,-1.0818557330738408,-1.0818557330738405
2017-01-11,air_747f375eb3900e1e,0,0,0,0,0,0,1,-1.0771926906486313,-1.1188585940571292,0.0,1.0559109714503894,-0.9584131487499525,1,1.0,1,1,-0.6875506885451594,-0.6875506885451592
2017-01-12,air_747f375eb3900e1e,0,0,0,0,1,0,0,-1.18148170301534,-0.9905764014203589,0.0,0.8432854582795156,-1.311551194713028,1,13.0,1,1,-0.7043974398702879,-0.7043974398702876
2017-01-13,air_747f375eb3900e1e,1,0,0,0,0,0,0,-1.1583063669338494,-0.9206042963457569,0.0,0.44461262108412797,-1.2343022471586051,1,6.0,1,1,1.21340030557406,1.2134003055740603
2017-01-16,air_747f375eb3900e1e,0,1,0,0,0,0,0,-1.5059364081562117,-1.4687191194301392,0.0,1.135645538889467,-1.6095114209943728,1,6.0,1,1,-1.3254506508831299,-1.3254506508831296
2017-01-17,air_747f375eb3900e1e,0,0,0,0,0,1,0,-1.2510077112598124,-1.1305206115695627,0.0,1.0824891605967484,-1.311551194713028,1,3.0,1,1,-0.6852741005282502,-0.68527410052825
2017-01-18,air_747f375eb3900e1e,0,0,0,0,0,0,1,-1.2046570390968308,-1.2004927166441648,0.0,1.0824891605967484,-1.2674089389676435,1,4.0,1,1,-0.1744077495338157,-0.17440774953381538
2017-01-19,air_747f375eb3900e1e,0,0,0,0,1,0,0,-1.1351310308523583,-1.1305206115695627,0.0,0.15225254047417675,-1.123946607795144,1,10.0,1,1,-0.18624600722174375,-0.18624600722174348
2017-01-20,air_747f375eb3900e1e,1,0,0,0,0,0,0,-1.5291117442377022,-1.9585238549523531,0.0,-1.3361260517219378,-1.1460177356678365,1,9.0,1,1,1.2571107954987175,1.2571107954987177
2017-01-23,air_747f375eb3900e1e,0,1,0,0,0,0,0,-1.4132350638302482,-1.4803811369425728,0.0,0.4977689993768464,-1.3667290143947586,1,12.0,1,1,-1.3445739902251677,-1.3445739902251672
2017-01-24,air_747f375eb3900e1e,0,0,0,0,0,1,0,-1.5870500844414293,-1.5037051719674401,0.0,1.162223728035826,-1.5984758570580269,1,10.0,1,1,-0.5427596906697315,-0.5427596906697312
2017-01-25,air_747f375eb3900e1e,0,0,0,0,0,0,1,-1.4248227318709936,-1.2937888567436342,0.0,1.2153801063285443,-1.521226909503604,1,5.0,1,1,-0.07651446480671815,-0.07651446480671786
2017-01-26,air_747f375eb3900e1e,0,0,0,0,1,0,0,-1.3437090555857758,-1.1538446465944303,0.0,1.1888019171821853,-1.5432980373762963,1,9.0,1,1,0.08739987241074748,0.08739987241074777
2017-01-27,air_747f375eb3900e1e,1,0,0,0,0,0,0,-0.8570269978744686,-0.5357577184354458,0.0,0.04593978388874012,-1.2343022471586051,1,7.0,1,1,1.798028108316354,1.7980281083163545
2017-01-30,air_747f375eb3900e1e,0,1,0,0,0,0,0,-0.5789229648965789,-0.12758710550026753,0.0,0.7635508908404383,-0.6494173585322616,1,1.0,1,1,-1.2330211773966147,-1.2330211773966142
