visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Kōtō-ku Tōyō,total_area_visitors,total_genre_visitors
2016-07-22,air_fb44f566d4f64a4e,1,0,0,0,0,0,0,-0.52403610901769,-0.9693937507968582,0.0,-1.204131158093002,-0.13299161783080274,1,43.0,1,1,1.260589309637906,1.2605893096379064
2016-07-23,air_fb44f566d4f64a4e,0,0,1,0,0,0,0,-0.40409098540669564,-0.49664526005854714,0.0,-0.7297578711553616,-0.31942095521295477,1,25.0,1,1,1.6242448705356436,1.624244870535644
2016-07-24,air_fb44f566d4f64a4e,0,0,0,1,0,0,0,-0.06824463929591079,0.14801177276642274,0.0,0.4798940105356217,-0.43593929107679974,1,41.0,1,1,-0.43129338293733444,-0.4312933829373338
2016-07-25,air_fb44f566d4f64a4e,0,1,0,0,0,0,0,0.17164560792607803,0.19098890828808726,0.0,-0.2791032485646031,-0.03977694913972714,1,22.0,1,1,-1.1719773664028335,-1.1719773664028328
2016-07-26,air_fb44f566d4f64a4e,0,0,0,0,0,1,0,-0.044255614573712417,-0.19580531140689483,0.0,-1.204131158093002,0.2864743912790392,1,26.0,1,1,-0.3303498464603823,-0.3303498464603817
2016-07-27,air_fb44f566d4f64a4e,0,0,0,0,0,0,1,0.0277114595928844,-0.13133960812439768,0.0,-0.8720698572366538,0.37968905997011476,1,13.0,1,1,-0.09610907591771135,-0.09610907591771076
2016-07-28,air_fb44f566d4f64a4e,0,0,0,0,1,0,0,0.507491954036862,0.3843860181355779,0.0,1.2388912696358467,0.519511063006729,1,11.0,1,1,0.16315188742693917,0.16315188742693976
2016-07-29,air_fb44f566d4f64a4e,1,0,0,0,0,0,0,0.675415127092254,0.7496916700697281,0.0,1.9504512000423075,0.5661183973522668,1,32.0,1,1,1.544439083150019,1.5444390831500194
2016-07-30,air_fb44f566d4f64a4e,0,0,1,0,0,0,0,0.8673273248698452,0.9645773476780514,0.0,1.9030138713485432,0.3097780584518076,1,24.0,1,1,1.6807559956573561,1.6807559956573566
2016-07-31,air_fb44f566d4f64a4e,0,0,0,1,0,0,0,0.77137122598105,0.49182885693973954,0.0,0.4087380174949756,0.8457624034254945,1,28.0,1,1,-0.3795274667953077,-0.3795274667953071
2016-08-01,air_fb44f566d4f64a4e,0,1,0,0,0,0,0,0.8913163495920444,0.8141573733522245,0.0,-0.3265405772583671,0.8690660705982638,1,6.0,1,1,-1.2349592310422994,-1.2349592310422988
2016-08-02,air_fb44f566d4f64a4e,0,0,0,0,0,1,0,0.38754683042586763,0.1695003405272546,0.0,-0.8009138641960076,0.3097780584518076,1,16.0,1,1,-0.8251457282512544,-0.8251457282512538
2016-08-03,air_fb44f566d4f64a4e,0,0,0,0,0,0,1,0.8433383001476469,0.9645773476780514,0.0,0.4087380174949756,0.7758514019071874,1,11.0,1,1,-0.3053296536584027,-0.3053296536584021
2016-08-04,air_fb44f566d4f64a4e,0,0,0,0,1,0,0,0.9872724484808396,1.0935087542430457,0.0,1.4523592487577848,1.008888073634877,1,12.0,1,1,-0.15822817528814342,-0.15822817528814284
2016-08-05,air_fb44f566d4f64a4e,1,0,0,0,0,0,0,0.9153053743142429,0.7496916700697281,0.0,1.808139213961015,1.0787990751531844,1,7.0,1,1,1.0621532977601367,1.0621532977601371
2016-08-06,air_fb44f566d4f64a4e,0,0,1,0,0,0,0,1.0832285473696357,1.0290430509605477,0.0,1.618389899185959,1.1021027423259535,1,10.0,1,1,0.7808918200551248,0.7808918200551254
2016-08-07,air_fb44f566d4f64a4e,0,0,0,1,0,0,0,1.0832285473696357,1.0935087542430457,0.0,1.476077913104667,0.9156734049438016,1,13.0,1,1,-0.608591645723776,-0.6085916457237753
2016-08-08,air_fb44f566d4f64a4e,0,1,0,0,0,0,0,1.1791846462584308,1.0505316187213805,0.0,-0.06563526944266489,1.055495407980415,1,15.0,1,1,-1.213390099316455,-1.2133900993164541
2016-08-09,air_fb44f566d4f64a4e,0,0,0,0,0,1,0,1.778910264313403,2.189425710045493,0.0,0.4561753461887397,1.1021027423259535,1,39.0,1,1,-0.24709299799862264,-0.24709299799862203
2016-08-10,air_fb44f566d4f64a4e,0,0,0,0,0,0,1,1.1551956215362316,1.2224401608080384,0.0,0.052958052291745245,1.008888073634877,1,8.0,1,1,0.9189342631005294,0.91893426310053
2016-08-11,air_fb44f566d4f64a4e,0,0,0,0,1,0,0,0.6994041518144533,0.5562945602222367,1.0,-0.39769657029901323,0.8923697377710322,1,14.0,1,1,0.5582983806444098,0.5582983806444104
2016-08-12,air_fb44f566d4f64a4e,1,0,0,0,0,0,0,0.5794590282034588,0.7496916700697281,0.0,0.4087380174949756,0.6127257316978046,1,6.0,1,1,0.05573761143223372,0.055737611432234296
2016-08-13,air_fb44f566d4f64a4e,0,0,1,0,0,0,0,0.5554700034812596,0.685225966787231,1.0,1.0965792835545543,0.4962073958339597,1,7.0,1,1,0.24856564906128328,0.24856564906128384
2016-08-14,air_fb44f566d4f64a4e,0,0,0,1,0,0,0,0.507491954036862,0.6637373990263984,1.0,0.12411404533239129,0.4262963943156526,1,14.0,1,1,-0.955423283875355,-0.9554232838753544
2016-08-15,air_fb44f566d4f64a4e,0,1,0,0,0,0,0,0.7473822012588508,0.5777831279830693,1.0,-0.8483511928897717,0.8923697377710322,1,13.0,1,1,-1.5662610943512705,-1.5662610943512698
2016-08-16,air_fb44f566d4f64a4e,0,0,0,0,0,1,0,0.6994041518144533,0.9001116443955542,0.0,-0.5400085563803054,0.7059404003888802,1,8.0,1,1,-1.4295127992094165,-1.4295127992094159
2016-08-17,air_fb44f566d4f64a4e,0,0,0,0,0,0,1,0.8433383001476469,0.77118023783056,0.0,0.9542672974732622,0.5661183973522668,1,15.0,1,1,-0.8458520947080651,-0.8458520947080644
2016-08-18,air_fb44f566d4f64a4e,0,0,0,0,1,0,0,0.8193492754254477,0.7926688055913926,0.0,-0.6111645494209514,1.0321917408076464,1,7.0,1,1,-0.5257661798965332,-0.5257661798965326
2016-08-19,air_fb44f566d4f64a4e,1,0,0,0,0,0,0,0.8913163495920444,0.7926688055913926,0.0,0.4324566818418578,0.9855844064621087,1,12.0,1,1,1.0194464169429647,1.0194464169429651
2016-08-20,air_fb44f566d4f64a4e,0,0,1,0,0,0,0,0.6034480529256581,0.6637373990263984,0.0,-0.3739779059521312,0.7292440675616495,1,5.0,1,1,0.8831295044356277,0.8831295044356281
2016-08-21,air_fb44f566d4f64a4e,0,0,0,1,0,0,0,1.011261473203039,1.0935087542430457,0.0,0.7645179826982063,0.8457624034254945,1,12.0,1,1,-0.8316164677690078,-0.8316164677690071
2016-08-22,air_fb44f566d4f64a4e,0,1,0,0,0,0,0,0.5554700034812596,0.06205750172309297,0.0,-1.204131158093002,0.6127257316978046,1,11.0,1,1,-2.2098839850504697,-2.209883985050469
2016-08-23,air_fb44f566d4f64a4e,0,0,0,0,0,1,0,0.6514261023700556,0.362897450374746,0.0,-0.5162898920334233,0.7758514019071874,1,13.0,1,1,-0.600826758302472,-0.6008267583024713
2016-08-24,air_fb44f566d4f64a4e,0,0,0,0,0,0,1,0.6514261023700556,0.9645773476780514,0.0,0.5036126748825038,0.5894220645250353,1,7.0,1,1,-0.38039023206434147,-0.38039023206434086
2016-08-25,air_fb44f566d4f64a4e,0,0,0,0,1,0,0,0.9153053743142429,0.986065915438884,0.0,1.7607018852672511,0.6593330660433424,1,25.0,1,1,-0.23026907525246396,-0.23026907525246335
2016-08-26,air_fb44f566d4f64a4e,1,0,0,0,0,0,0,0.9392943990364421,0.9216002121563861,0.0,1.7607018852672511,0.7059404003888802,1,16.0,1,1,1.364983907190993,1.3649839071909935
2016-08-27,air_fb44f566d4f64a4e,0,0,1,0,0,0,0,0.12366755848168043,0.10503463724475824,0.0,-0.8246325285428897,0.030134052378579985,1,12.0,1,1,1.4378875724243474,1.4378875724243478
2016-08-28,air_fb44f566d4f64a4e,0,0,0,1,0,0,0,-0.3321239112400988,-0.6255766666235414,0.0,-1.204131158093002,-0.08638428348526495,1,11.0,1,1,-0.19403293395304524,-0.19403293395304466
2016-08-29,air_fb44f566d4f64a4e,0,1,0,0,0,0,0,0.5554700034812596,0.5992716957439012,0.0,-0.3739779059521312,0.2864743912790392,1,5.0,1,1,-1.5490057889705948,-1.5490057889705942
2016-08-30,air_fb44f566d4f64a4e,0,0,0,0,0,1,0,0.38754683042586763,0.23396604380975175,0.0,-1.038100507664828,0.4029927271428841,1,18.0,1,1,-0.6314549253531712,-0.6314549253531705
2016-08-31,air_fb44f566d4f64a4e,0,0,0,0,0,0,1,0.5314809787590612,0.31992031485308153,0.0,1.642108563532841,0.636029398870574,1,13.0,1,1,-0.13407074775519762,-0.13407074775519703
2016-09-01,air_fb44f566d4f64a4e,0,0,0,0,1,0,0,0.5314809787590612,0.4273631536572432,0.0,1.523515241798431,0.4962073958339597,1,29.0,1,1,-0.5896108098050329,-0.5896108098050322
2016-09-02,air_fb44f566d4f64a4e,1,0,0,0,0,0,0,0.6034480529256581,0.9216002121563861,0.0,0.4087380174949756,0.519511063006729,1,37.0,1,1,0.8041864823190369,0.8041864823190373
2016-09-03,air_fb44f566d4f64a4e,0,0,1,0,0,0,0,0.6514261023700556,0.685225966787231,0.0,0.052958052291745245,0.7292440675616495,1,5.0,1,1,1.478006157434418,1.4780061574344185
2016-09-04,air_fb44f566d4f64a4e,0,0,0,1,0,0,0,0.7953602507032485,0.9645773476780514,0.0,0.4087380174949756,0.7292440675616495,1,8.0,1,1,-0.7539675935559678,-0.7539675935559671
2016-09-05,air_fb44f566d4f64a4e,0,1,0,0,0,0,0,0.9153053743142429,0.7926688055913926,0.0,1.4049219200640208,0.8690660705982638,1,9.0,1,1,-1.4437484261484739,-1.4437484261484732
2016-09-06,air_fb44f566d4f64a4e,0,0,0,0,0,1,0,0.8433383001476469,0.4273631536572432,0.0,1.3100472626764925,1.1487100766714915,1,21.0,1,1,-0.6314549253531712,-0.6314549253531705
2016-09-07,air_fb44f566d4f64a4e,0,0,0,0,0,0,1,0.6994041518144533,0.9216002121563861,0.0,-0.5162898920334233,0.9389770721165701,1,14.0,1,1,-0.5197268230132968,-0.5197268230132961
2016-09-08,air_fb44f566d4f64a4e,0,0,0,0,1,0,0,0.7233931765366525,0.6422488312655664,0.0,-0.18422859117707502,1.008888073634877,1,9.0,1,1,-0.34933068237912546,-0.34933068237912485
2016-09-09,air_fb44f566d4f64a4e,1,0,0,0,0,0,0,0.8673273248698452,0.9430887799172187,0.0,1.0254232905139085,0.7059404003888802,1,20.0,1,1,1.1708617216583928,1.1708617216583932
2016-09-10,air_fb44f566d4f64a4e,0,0,1,0,0,0,0,0.6034480529256581,0.8786230766347216,0.0,0.31386336010744764,0.44960006148842185,1,8.0,1,1,1.7584048698703962,1.7584048698703967
2016-09-11,air_fb44f566d4f64a4e,0,0,0,1,0,0,0,-0.2841458617957012,-0.5396223955802116,0.0,-1.204131158093002,0.07674138672411779,1,7.0,1,1,-0.24666161536410577,-0.24666161536410516
2016-09-12,air_fb44f566d4f64a4e,0,1,0,0,0,0,0,0.12366755848168043,-0.0024082015594034073,0.0,-0.8720698572366538,0.1233487210696556,1,10.0,1,1,-1.4191596159810111,-1.4191596159810105
2016-09-13,air_fb44f566d4f64a4e,0,0,0,0,0,1,0,-0.2361678123513028,-0.754508073188535,0.0,-1.204131158093002,0.16995605541519423,1,15.0,1,1,-0.8212632845406025,-0.8212632845406018
2016-09-14,air_fb44f566d4f64a4e,0,0,0,0,0,0,1,-0.16420073818470682,-0.3677138534935536,0.0,-1.1804124937461202,-0.03977694913972714,1,9.0,1,1,-0.36529183985625036,-0.36529183985624974
2016-09-15,air_fb44f566d4f64a4e,0,0,0,0,1,0,0,0.09967853375948121,-0.15282817588523032,0.0,-1.109256500705474,0.21656338976073203,1,20.0,1,1,0.009579669538926552,0.009579669538927133
2016-09-16,air_fb44f566d4f64a4e,1,0,0,0,0,0,0,-0.16420073818470682,-0.6255766666235414,0.0,-1.204131158093002,0.1932597225879627,1,25.0,1,1,1.092350082176319,1.0923500821763195
2016-09-17,air_fb44f566d4f64a4e,0,0,1,0,0,0,0,0.29159073153707243,0.2554546115705844,0.0,0.5747686679231498,0.1466523882424249,1,15.0,1,1,1.6259704010737113,1.6259704010737115
2016-09-18,air_fb44f566d4f64a4e,0,0,0,1,0,0,0,0.1956346326482764,-0.30324815021105644,0.0,-1.204131158093002,0.35638539279734543,1,11.0,1,1,0.2662523370764758,0.26625233707647633
2016-09-19,air_fb44f566d4f64a4e,0,1,0,0,0,0,0,-0.5720141584620876,-0.8619509119926966,1.0,-1.204131158093002,-0.4126356239040304,1,5.0,1,1,-1.4226106770571463,-1.4226106770571456
2016-09-20,air_fb44f566d4f64a4e,0,0,0,0,0,1,0,-1.0997727023504629,-1.5066079448176664,0.0,-1.204131158093002,-0.7854942986683345,1,7.0,1,1,-1.981251188756518,-1.9812511887565174
2016-09-21,air_fb44f566d4f64a4e,0,0,0,0,0,0,1,-0.8838714798506733,-0.8404623442318647,0.0,-1.156693829399238,-0.7854942986683345,1,15.0,1,1,0.5061010818678663,0.5061010818678668
2016-09-22,air_fb44f566d4f64a4e,0,0,0,0,1,0,0,-1.0757836776282637,-1.4851193770568345,1.0,-1.204131158093002,-0.7155832971500273,1,8.0,1,1,-0.26262277284123065,-0.26262277284123003
2016-09-23,air_fb44f566d4f64a4e,1,0,0,0,0,0,0,-0.7159483067952804,-1.07683658960102,0.0,-1.204131158093002,-0.459242958249569,1,13.0,1,1,0.2929980604165229,0.29299806041652343
2016-09-24,air_fb44f566d4f64a4e,0,0,1,0,0,0,0,-0.4760580595732916,-0.7115309376668704,0.0,-1.204131158093002,-0.06308061631249562,1,9.0,1,1,1.3645525245564762,1.3645525245564767
2016-09-25,air_fb44f566d4f64a4e,0,0,0,1,0,0,0,-0.1402117134625076,0.19098890828808726,0.0,-0.11307259813642898,-0.15629528500357207,1,13.0,1,1,-0.358821100338497,-0.3588211003384964
2016-09-26,air_fb44f566d4f64a4e,0,1,0,0,0,0,0,0.24361268209267484,0.3414088826139134,0.0,-0.04191660509578273,0.1466523882424249,1,12.0,1,1,-1.1555848262911919,-1.155584826291191
2016-09-27,air_fb44f566d4f64a4e,0,0,0,0,0,1,0,0.38754683042586763,0.5777831279830693,0.0,0.052958052291745245,0.4029927271428841,1,9.0,1,1,-0.43560720928250335,-0.4356072092825027
2016-09-28,air_fb44f566d4f64a4e,0,0,0,0,0,0,1,0.507491954036862,0.2124774760489199,0.0,-0.39769657029901323,0.6593330660433424,1,13.0,1,1,-0.3027413578513014,-0.3027413578513008
2016-09-29,air_fb44f566d4f64a4e,0,0,0,0,1,0,0,0.21962365737047562,0.2554546115705844,0.0,-0.9195071859304177,0.1932597225879627,1,20.0,1,1,-0.16254200163331234,-0.16254200163331173
2016-10-04,air_fb44f566d4f64a4e,0,0,0,0,0,1,0,0.17164560792607803,0.9430887799172187,0.0,0.3375820244543296,-0.17959895217634056,1,15.0,1,1,-0.7000447642413565,-0.7000447642413559
2016-10-05,air_fb44f566d4f64a4e,0,0,0,0,0,0,1,0.0277114595928844,-0.346225285732721,0.0,-0.7534765355022436,0.16995605541519423,1,11.0,1,1,-0.8958924803120243,-0.8958924803120236
2016-10-06,air_fb44f566d4f64a4e,0,0,0,0,1,0,0,0.5794590282034588,0.9430887799172187,0.0,0.8119553113919701,0.1466523882424249,1,15.0,1,1,-0.3519189781862268,-0.35191897818622614
2016-10-07,air_fb44f566d4f64a4e,1,0,0,0,0,0,0,-0.5720141584620876,-0.5396223955802116,0.0,0.3850193531480937,-0.43593929107679974,1,29.0,1,1,1.002191111562289,1.0021911115622895
2016-10-08,air_fb44f566d4f64a4e,0,0,1,0,0,0,0,-0.5480251337398884,-0.5825995311018769,0.0,-1.06181917201171,-0.6456722956317202,1,12.0,1,1,1.2920802419576387,1.2920802419576392
2016-10-09,air_fb44f566d4f64a4e,0,0,0,1,0,0,0,-0.3081348865178996,-0.49664526005854714,0.0,-1.1804124937461202,-0.4825466254223375,1,13.0,1,1,0.4659824968577956,0.4659824968577961
2016-10-10,air_fb44f566d4f64a4e,0,1,0,0,0,0,0,-1.3156739248502525,-1.700005054665158,1.0,-1.204131158093002,-0.9020126345321794,1,9.0,1,1,-0.8134983971192985,-0.8134983971192977
2016-10-11,air_fb44f566d4f64a4e,0,0,0,0,0,1,0,-1.5075861226278437,-1.5066079448176664,0.0,-1.204131158093002,-1.1350493062598692,1,12.0,1,1,-1.263861867554931,-1.2638618675549302
2016-10-12,air_fb44f566d4f64a4e,0,0,0,0,0,0,1,-1.3156739248502525,-1.1198137251226852,0.0,0.835673975738852,-1.554515315369711,1,21.0,1,1,-0.44768592304897625,-0.4476859230489756
2016-10-13,air_fb44f566d4f64a4e,0,0,0,0,1,0,0,-1.8194434440164293,-2.0438221388384745,0.0,-1.204131158093002,-1.3214786436420214,1,11.0,1,1,-0.4084301033079393,-0.40843010330793866
2016-10-14,air_fb44f566d4f64a4e,1,0,0,0,0,0,0,-1.8194434440164293,-1.700005054665158,0.0,-0.11307259813642898,-1.7642483199246317,1,27.0,1,1,1.1825090527903488,1.1825090527903492
2016-10-15,air_fb44f566d4f64a4e,0,0,1,0,0,0,0,-1.531575147350043,-0.9264166152751937,0.0,1.3337659270233746,-2.04389232599786,1,19.0,1,1,1.716129371687741,1.7161293716877415
2016-10-18,air_fb44f566d4f64a4e,0,0,0,0,0,1,0,-0.6199922079064852,-0.19580531140689483,0.0,0.3375820244543296,-0.8787089673594101,1,20.0,1,1,-0.5978070798608538,-0.5978070798608531
2016-10-21,air_fb44f566d4f64a4e,1,0,0,0,0,0,0,-1.2916849001280541,-1.3346994027310084,0.0,0.14783270967927342,-1.181656640605407,1,6.0,1,1,1.209254776130396,1.2092547761303964
2016-10-22,air_fb44f566d4f64a4e,0,0,1,0,0,0,0,-1.6994983204054348,-1.936379300034313,0.0,-1.204131158093002,-1.4613006466786351,1,36.0,1,1,1.8369165093524702,1.8369165093524704
2016-10-23,air_fb44f566d4f64a4e,0,0,0,1,0,0,0,-1.4116300237390484,-1.2487451316876785,0.0,0.005520723597981152,-1.3447823108147903,1,1.0,1,1,-0.1552084968465252,-0.1552084968465246
2016-10-24,air_fb44f566d4f64a4e,0,1,0,0,0,0,0,-1.9633775923496224,-1.7429821901868223,0.0,1.2626099339827288,-2.2070179962072425,1,12.0,1,1,-1.3268437321943969,-1.3268437321943962
2016-10-25,air_fb44f566d4f64a4e,0,0,0,0,0,1,0,-2.22725686429381,-2.1942421131643015,0.0,-0.39769657029901323,-2.4866620022804704,1,15.0,1,1,-0.5555315816781986,-0.5555315816781979
2016-10-26,air_fb44f566d4f64a4e,0,0,0,0,0,0,1,-1.1717397765170596,-0.7974852087102002,0.0,1.2151726052889644,-1.7642483199246317,1,10.0,1,1,-0.1064622591461167,-0.10646225914611611
2016-10-27,air_fb44f566d4f64a4e,0,0,0,0,1,0,0,-1.0038166034616676,-0.8619509119926966,0.0,0.7645179826982063,-1.414693312333097,1,12.0,1,1,-0.09093248430350868,-0.09093248430350809
2016-10-28,air_fb44f566d4f64a4e,1,0,0,0,0,0,0,-2.7550154081821856,-2.4950820618159537,0.0,-1.204131158093002,-2.5099656694532393,1,17.0,1,1,1.0970952911560048,1.0970952911560052
2016-10-29,air_fb44f566d4f64a4e,0,0,1,0,0,0,0,-1.9873666170718214,-1.463630809296002,0.0,-1.204131158093002,-2.137106994688936,1,7.0,1,1,2.044842939189611,2.044842939189611
2016-11-01,air_fb44f566d4f64a4e,0,0,0,0,0,1,0,-2.4431580867936002,-2.3446620874901276,0.0,-0.4451338989927772,-2.1138033275161665,1,11.0,1,1,-0.8070276576015452,-0.8070276576015445
2016-11-04,air_fb44f566d4f64a4e,1,0,0,0,0,0,0,-2.1792788148494124,-1.8289364612301513,0.0,1.1202979479014366,-2.463358335107701,1,5.0,1,1,0.1299354245691387,0.12993542456913926
2016-11-25,air_fb44f566d4f64a4e,1,0,0,0,0,0,0,-4.36228006456951,-3.4620676110534085,0.0,1.0728606192076724,-4.863636053902907,1,20.0,1,1,1.0729378636230589,1.0729378636230593
