visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Fukuoka-ken Kitakyūshū-shi None,total_area_visitors,total_genre_visitors
2016-01-30,air_622375b4815cf5cb,0,0,1,0,0,0,0,-0.6756253289550613,-0.7210203205871172,0.0,0.5751515410795324,-0.5294023775560637,1,90.0,1,1,-0.6218325685717034,-0.6218325685717037
2016-01-31,air_622375b4815cf5cb,0,0,0,1,0,0,0,-0.9198568284320046,-0.9773961145794338,0.0,-0.24754943262320964,-0.849276313413104,1,25.0,1,1,-1.1770850869313412,-1.1770850869313414
2016-02-02,air_622375b4815cf5cb,0,0,0,0,0,1,0,-1.3716851024643493,-1.5717218188343498,0.0,-1.0951807388623984,-1.1217615180320644,1,3.0,1,1,-1.2835021216284197,-1.28350212162842
2016-02-04,air_622375b4815cf5cb,0,0,0,0,1,0,0,-1.2862040776474193,-1.12889090193853,0.0,0.4255695458608521,-1.3587051742224645,1,8.0,1,1,-1.1709750179535183,-1.1709750179535185
2016-02-05,air_622375b4815cf5cb,1,0,0,0,0,0,0,-1.2495693527258778,-1.140544347119999,0.0,-0.1727584350138695,-1.2046917976987044,1,28.0,1,1,-0.7967332930618781,-0.7967332930618783
2016-02-06,air_622375b4815cf5cb,0,0,1,0,0,0,0,-1.3472619525166551,-1.548414928471412,0.0,-0.8957380785708245,-1.1336087008415843,1,34.0,1,1,-0.5734611891639404,-0.5734611891639406
2016-02-08,air_622375b4815cf5cb,0,1,0,0,0,0,0,-1.2984156526212665,-1.3036925796605643,0.0,-0.24754943262320964,-1.3468579914129446,1,7.0,1,1,-1.3802448804439458,-1.380244880443946
2016-02-09,air_622375b4815cf5cb,0,0,0,0,0,1,0,-0.9564915533535459,-1.140544347119999,0.0,1.173479521954254,-1.015136872746384,1,11.0,1,1,-1.162319086901603,-1.1623190869016031
2016-02-10,air_622375b4815cf5cb,0,0,0,0,0,0,1,-1.200723052830489,-0.9307823338535581,0.0,1.2482705195635944,-1.3468579914129446,1,54.0,1,1,-0.8382308448695907,-0.8382308448695909
2016-02-11,air_622375b4815cf5cb,0,0,0,0,1,0,0,-1.029761003196629,-0.5229117525021453,1.0,0.8992458640533401,-1.3823995398415045,1,31.0,1,1,-0.911551672603463,-0.9115516726034633
2016-02-12,air_622375b4815cf5cb,1,0,0,0,0,0,0,-0.49245170434735397,-0.33645662959864203,0.0,-1.0203897412530583,-0.7900403993655039,1,11.0,1,1,-0.8552881207660123,-0.8552881207660126
2016-02-13,air_622375b4815cf5cb,0,0,1,0,0,0,0,-0.028411855341161828,0.12968117766011558,0.0,-0.771086415888591,-0.09105661360382304,1,59.0,1,1,-0.6653668100386901,-0.6653668100386904
2016-02-14,air_622375b4815cf5cb,0,0,0,1,0,0,0,-0.72447162885045,-0.26653595850982864,0.0,-1.1699717364717388,-0.801887582175024,1,3.0,1,1,-1.2020345352574504,-1.2020345352574506
2016-02-15,air_622375b4815cf5cb,0,1,0,0,0,0,0,-1.5304355771243625,-1.6532959351046324,0.0,-0.5716437555970171,-1.2757748945558243,1,9.0,1,1,-1.3838090873476758,-1.383809087347676
2016-02-16,air_622375b4815cf5cb,0,0,0,0,0,1,0,-1.420531402359738,-1.525108038108474,0.0,-1.0203897412530583,-1.2994692601748645,1,2.0,1,1,-1.2231651904724206,-1.2231651904724208
2016-02-17,air_622375b4815cf5cb,0,0,0,0,0,0,1,-1.3472619525166551,-1.4784942573825983,0.0,-0.5467134230605704,-1.3350108086034245,1,15.0,1,1,-1.0541199487526594,-1.0541199487526596
2016-02-18,air_622375b4815cf5cb,0,0,0,0,1,0,0,-1.188511477856642,-0.9307823338535581,0.0,0.05161455781415117,-1.4890241851271846,1,12.0,1,1,-1.063794224634212,-1.0637942246342122
2016-02-19,air_622375b4815cf5cb,1,0,0,0,0,0,0,-0.6878369039289085,-0.7326737657685861,0.0,-0.496852757987677,-0.6715685712703038,1,20.0,1,1,-0.744543120542976,-0.7445431205429762
2016-02-20,air_622375b4815cf5cb,0,0,1,0,0,0,0,-0.9442799783796988,-1.1755046826644058,0.0,-1.1949020690081853,-0.7308044853179038,1,46.0,1,1,-0.7786576723358194,-0.7786576723358196
2016-02-21,air_622375b4815cf5cb,0,0,0,1,0,0,0,-1.261780927699725,-1.4668408122011294,0.0,0.9989671941991272,-1.1809974320796643,1,26.0,1,1,-1.1475530868718646,-1.147553086871865
2016-02-22,air_622375b4815cf5cb,0,1,0,0,0,0,0,-1.3106272275951136,-1.2803856892976264,0.0,-1.1949020690081853,-1.3468579914129446,1,3.0,1,1,-1.3708251907698026,-1.3708251907698028
2016-02-23,air_622375b4815cf5cb,0,0,0,0,0,1,0,-1.103030453039712,-1.0123564501238407,0.0,-0.4719224254512302,-0.8848178618416641,1,8.0,1,1,-1.1544269144719153,-1.1544269144719155
2016-02-24,air_622375b4815cf5cb,0,0,0,0,0,0,1,-1.2495693527258778,-1.4202270314752536,0.0,-0.9705290761801648,-1.1454558836511042,1,12.0,1,1,-1.11038350059011,-1.1103835005901102
2016-02-25,air_622375b4815cf5cb,0,0,0,0,1,0,0,-1.5304355771243625,-1.5717218188343498,0.0,-0.4469920929147834,-1.4060939054605446,1,2.0,1,1,-1.0060031555523057,-1.006003155552306
2016-02-26,air_622375b4815cf5cb,1,0,0,0,0,0,0,-1.335050377542808,-1.152197792301468,0.0,0.7247335362982129,-1.5601072819843047,1,16.0,1,1,-0.5956101892085477,-0.5956101892085479
2016-02-27,air_622375b4815cf5cb,0,0,1,0,0,0,0,-0.8587989535627688,-0.8958219983091513,0.0,-0.7960167484250377,-0.6478742056512637,1,50.0,1,1,-0.42732870611101426,-0.4273287061110144
2016-02-28,air_622375b4815cf5cb,0,0,0,1,0,0,0,-0.43139382947811816,-0.26653595850982864,0.0,1.1984098544907007,-0.7426516681274239,1,17.0,1,1,-1.0113494659079005,-1.0113494659079008
2016-02-29,air_622375b4815cf5cb,0,1,0,0,0,0,0,-1.2495693527258778,-0.7326737657685861,0.0,-0.6215044206699106,-1.3587051742224645,1,9.0,1,1,-1.322962983776858,-1.3229629837768582
2016-03-01,air_622375b4815cf5cb,0,0,0,0,0,1,0,-1.5426471520982097,-1.6532959351046324,0.0,-0.122897769940976,-1.2876220773653446,1,9.0,1,1,-1.2137455007982774,-1.2137455007982776
2016-03-02,air_622375b4815cf5cb,0,0,0,0,0,0,1,-1.0908188780658647,-0.8725151079462135,0.0,1.1984098544907007,-1.2639277117463044,1,10.0,1,1,-1.0836519488121357,-1.083651948812136
2016-03-03,air_622375b4815cf5cb,0,0,0,0,1,0,0,-0.6145674540858256,-0.33645662959864203,0.0,1.0488278592720204,-0.861123496222624,1,17.0,1,1,-1.1004546385011482,-1.1004546385011484
2016-03-04,air_622375b4815cf5cb,1,0,0,0,0,0,0,-0.4436054044519653,-0.3248031844171734,0.0,-0.8708077460343779,-0.3753890010323034,1,57.0,1,1,-0.7269766722317357,-0.7269766722317359
2016-03-05,air_622375b4815cf5cb,0,0,1,0,0,0,0,-0.040623430315008945,0.3394431909265566,0.0,1.173479521954254,-0.5530967431751036,1,91.0,1,1,-0.5034499821263887,-0.5034499821263889
2016-03-06,air_622375b4815cf5cb,0,0,0,1,0,0,0,-0.07725815523655051,-0.056773945243387636,0.0,-0.9954594087166115,0.05110958011041703,1,20.0,1,1,-1.1388971558199492,-1.1388971558199494
2016-03-07,air_622375b4815cf5cb,0,1,0,0,0,0,0,-0.23600862989656365,-0.34811007478011113,0.0,-1.1949020690081853,-0.043667882365743156,1,16.0,1,1,-1.4275979150220717,-1.427597915022072
2016-03-08,air_622375b4815cf5cb,0,0,0,0,0,1,0,-0.3825475295827295,-0.44133763623186273,0.0,-0.9455987436437181,-0.15029252765142312,1,2.0,1,1,-1.091289535034414,-1.0912895350344143
2016-03-09,air_622375b4815cf5cb,0,0,0,0,0,0,1,-0.7733179287458385,-0.9424357790350271,0.0,-1.1699717364717388,-0.49386082912750356,1,28.0,1,1,-1.1378788109903122,-1.1378788109903124
2016-03-10,air_622375b4815cf5cb,0,0,0,0,1,0,0,-0.883222103510463,-1.12889090193853,0.0,-1.1949020690081853,-0.7900403993655039,1,17.0,1,1,-1.0169503624709046,-1.0169503624709049
2016-03-11,air_622375b4815cf5cb,1,0,0,0,0,0,0,-1.176299902882795,-1.3852666959308466,0.0,-0.8957380785708245,-0.991442507127344,1,7.0,1,1,-0.677077775579517,-0.6770777755795172
2016-03-12,air_622375b4815cf5cb,0,0,1,0,0,0,0,-1.2984156526212665,-1.1755046826644058,0.0,-0.29741009769610305,-1.3113164429843844,1,89.0,1,1,-0.486392706229967,-0.4863927062299672
2016-03-13,air_622375b4815cf5cb,0,0,0,1,0,0,0,-1.1396651779612532,-1.0822771212126543,0.0,-1.1949020690081853,-1.1336087008415843,1,17.0,1,1,-1.088489086752912,-1.0884890867529122
2016-03-14,air_622375b4815cf5cb,0,1,0,0,0,0,0,-0.883222103510463,-0.8608616627647444,0.0,-0.02317643979518898,-0.801887582175024,1,48.0,1,1,-1.318380432043491,-1.3183804320434913
2016-03-15,air_622375b4815cf5cb,0,0,0,0,0,1,0,-0.8587989535627688,-0.8725151079462135,0.0,0.8493851989804464,-0.7071101196988638,1,42.0,1,1,-1.0424089832118324,-1.0424089832118326
2016-03-16,air_622375b4815cf5cb,0,0,0,0,0,0,1,-0.6756253289550613,-0.3248031844171734,0.0,0.5502212085430858,-0.861123496222624,1,23.0,1,1,-0.9527946382037662,-0.9527946382037665
2016-03-17,air_622375b4815cf5cb,0,0,0,0,1,0,0,-0.3825475295827295,-0.056773945243387636,0.0,1.2981311846364878,-0.825581947794064,1,42.0,1,1,-0.905187017418231,-0.9051870174182313
2016-03-18,air_622375b4815cf5cb,1,0,0,0,0,0,0,-0.28485492979195215,-0.5345651976836141,0.0,-1.1949020690081853,-0.05551506517526313,1,79.0,1,1,-0.528399430452498,-0.5283994304524983
2016-03-19,air_622375b4815cf5cb,0,0,1,0,0,0,0,-0.28485492979195215,-0.47629797177626926,0.0,-0.4220617603783367,-0.3872361838418234,1,62.0,1,1,-0.5108329821412577,-0.5108329821412579
2016-03-20,air_622375b4815cf5cb,0,0,0,1,0,0,0,-0.7488947787981443,-0.6394462043168346,1.0,1.4227828473187214,-0.778193216555984,1,27.0,1,1,-0.7239216377428244,-0.7239216377428246
2016-03-21,air_622375b4815cf5cb,0,1,0,0,0,0,0,-0.883222103510463,-0.7909409916759308,1.0,1.3978525147822747,-0.991442507127344,1,28.0,1,1,-1.1709750179535183,-1.1709750179535185
2016-03-22,air_622375b4815cf5cb,0,0,0,0,0,1,0,-0.6634137539812143,-0.12669461633220103,0.0,1.5723648425374017,-1.1336087008415843,1,89.0,1,1,-1.038335603893284,-1.0383356038932843
2016-03-23,air_622375b4815cf5cb,0,0,0,0,0,0,1,-0.4680285543996595,-0.38307041032451805,0.0,0.30091788317861845,-0.49386082912750356,1,2.0,1,1,-0.9367557071369816,-0.9367557071369819
2016-03-24,air_622375b4815cf5cb,0,0,0,0,1,0,0,-0.7366832038242972,-0.8492082175832755,0.0,0.27598755064217184,-0.5412495603655836,1,49.0,1,1,-0.9965834658781623,-0.9965834658781625
2016-03-25,air_622375b4815cf5cb,1,0,0,0,0,0,0,-0.9320684034058516,-0.8725151079462135,0.0,1.1485491894178075,-1.0032896899368642,1,105.0,1,1,-0.3896499474144409,-0.38964994741444114
2016-03-26,air_622375b4815cf5cb,0,0,1,0,0,0,0,-0.8710105285366159,-0.58117897840949,0.0,1.3230615171729343,-1.2402333461272645,1,64.0,1,1,-0.39550543018485435,-0.39550543018485457
2016-03-27,air_622375b4815cf5cb,0,0,0,1,0,0,0,-0.8710105285366159,-0.8142478820388688,0.0,0.3757088807879586,-0.7308044853179038,1,41.0,1,1,-0.9563588451074961,-0.9563588451074964
2016-03-28,air_622375b4815cf5cb,0,1,0,0,0,0,0,-0.6512021790073669,-0.40637730068745587,0.0,1.4975738449280618,-0.9322065930797441,1,51.0,1,1,-1.0742322591379925,-1.0742322591379927
2016-03-29,air_622375b4815cf5cb,0,0,0,0,0,1,0,-0.3092780797396466,-0.19661528742101483,0.0,-0.5217830905241236,-0.5530967431751036,1,51.0,1,1,-0.7980062240989245,-0.7980062240989247
2016-03-30,air_622375b4815cf5cb,0,0,0,0,0,0,1,0.020434444554226855,0.013146725845426175,0.0,-0.8957380785708245,0.12219267696753706,1,12.0,1,1,-0.8838017759958516,-0.8838017759958519
2016-03-31,air_622375b4815cf5cb,0,0,0,0,1,0,0,-0.12610445513193919,-0.19661528742101483,0.0,-0.9206684111072713,-0.05551506517526313,1,11.0,1,1,-0.8479051207511432,-0.8479051207511435
2016-04-01,air_622375b4815cf5cb,1,0,0,0,0,0,0,-0.21158547994886923,-0.35976351996157985,0.0,-1.1699717364717388,0.02741521449137709,1,24.0,1,1,-0.6399081892977623,-0.6399081892977625
2016-04-02,air_622375b4815cf5cb,0,0,1,0,0,0,0,0.14255019429269844,0.246215629474805,0.0,0.6998032037617661,-0.03182069955622298,1,81.0,1,1,-0.6572200514015932,-0.6572200514015935
2016-04-03,air_622375b4815cf5cb,0,0,0,1,0,0,0,0.14255019429269844,0.19960184874892897,0.0,-0.8957380785708245,0.2643588706817774,1,28.0,1,1,-1.1847226731536196,-1.1847226731536198
2016-04-04,air_622375b4815cf5cb,0,1,0,0,0,0,0,-0.1993739049750221,-0.4180307458689245,0.0,-1.1450414039352919,-0.05551506517526313,1,3.0,1,1,-1.2980135354507487,-1.298013535450749
2016-04-05,air_622375b4815cf5cb,0,0,0,0,0,1,0,-0.28485492979195215,-0.3014962940542351,0.0,0.6250122061524259,-0.2687643557466232,1,20.0,1,1,-1.092307879864051,-1.0923078798640513
2016-04-06,air_622375b4815cf5cb,0,0,0,0,0,0,1,-0.1383160301057863,0.07141395175277088,0.0,-0.122897769940976,-0.3043059041751834,1,10.0,1,1,-1.0248425349005923,-1.0248425349005925
2016-04-07,air_622375b4815cf5cb,0,0,0,0,1,0,0,0.11812704434500422,0.12968117766011558,0.0,-1.1949020690081853,0.003720848872336937,1,22.0,1,1,-1.141443017894042,-1.1414430178940422
2016-04-08,air_622375b4815cf5cb,1,0,0,0,0,0,0,-0.15052760507963342,-0.08008083560632544,0.0,0.25105721810572496,-0.12659816203238317,1,71.0,1,1,-0.5793166719343539,-0.5793166719343541
2016-04-09,air_622375b4815cf5cb,0,0,1,0,0,0,0,0.13033861931885113,0.455977642741246,0.0,0.9241761965897868,-0.07920943079430307,1,70.0,1,1,-0.486392706229967,-0.4863927062299672
2016-04-10,air_622375b4815cf5cb,0,0,0,1,0,0,0,-0.05283500528885628,0.17629495838599119,0.0,-0.39713142784188993,-0.008126333937183034,1,26.0,1,1,-1.0699042936120347,-1.0699042936120349
2016-04-11,air_622375b4815cf5cb,0,1,0,0,0,0,0,-0.3459128046611879,-0.37141696514304895,0.0,0.6998032037617661,-0.3753890010323034,1,21.0,1,1,-1.3204171217027652,-1.3204171217027654
2016-04-12,air_622375b4815cf5cb,0,0,0,0,0,1,0,-0.2604317798442579,-0.08008083560632544,0.0,0.9491065291262334,-0.5649439259846237,1,17.0,1,1,-1.155954431716371,-1.1559544317163712
2016-04-13,air_622375b4815cf5cb,0,0,0,0,0,0,1,-0.0650465802627034,-0.02181360969898073,0.0,-0.6215044206699106,-0.019973516746703005,1,25.0,1,1,-1.0673584315379419,-1.067358431537942
2016-04-14,air_622375b4815cf5cb,0,0,0,0,1,0,0,0.10591546937115688,0.024800171026894868,0.0,0.47543021093374566,0.16958140820561718,1,16.0,1,1,-1.0340076383673262,-1.0340076383673265
2016-04-15,air_622375b4815cf5cb,1,0,0,0,0,0,0,-0.01620028036731471,0.1646415132045225,0.0,1.5972951750738482,-0.10290379641334323,1,55.0,1,1,-0.6073211547493745,-0.6073211547493748
2016-04-16,air_622375b4815cf5cb,0,0,1,0,0,0,0,0.17918491921424,0.5025914234671216,0.0,0.5502212085430858,-0.2450699901275833,1,64.0,1,1,-0.3901591198292595,-0.3901591198292597
2016-04-17,air_622375b4815cf5cb,0,0,0,1,0,0,0,0.04485759450192109,-0.010160164517511623,0.0,1.173479521954254,0.07480394572945698,1,15.0,1,1,-1.10681929368638,-1.1068192936863803
2016-04-18,air_622375b4815cf5cb,0,1,0,0,0,0,0,-0.17495075502732788,-0.3248031844171734,0.0,-1.1201110713988451,0.003720848872336937,1,27.0,1,1,-1.41054063912565,-1.4105406391256503
2016-04-19,air_622375b4815cf5cb,0,0,0,0,0,1,0,-0.15052760507963342,-0.08008083560632544,0.0,1.6970165052196353,-0.18583407607998323,1,6.0,1,1,-1.091289535034414,-1.0912895350344143
2016-04-20,air_622375b4815cf5cb,0,0,0,0,0,0,1,0.04485759450192109,0.4676310879227147,0.0,1.073758191808467,-0.5530967431751036,1,25.0,1,1,-0.9566134313149054,-0.9566134313149056
2016-04-21,air_622375b4815cf5cb,0,0,0,0,1,0,0,0.11812704434500422,0.0014932806639570695,0.0,-1.1949020690081853,0.21697013944369725,1,11.0,1,1,-1.063794224634212,-1.0637942246342122
2016-04-22,air_622375b4815cf5cb,1,0,0,0,0,0,0,0.2524543690573227,0.3744035264709631,0.0,0.7995245339075531,0.3235947847293774,1,79.0,1,1,-0.5609864650008858,-0.560986465000886
2016-04-23,air_622375b4815cf5cb,0,0,1,0,0,0,0,0.11812704434500422,0.15298806802305337,0.0,-0.8957380785708245,0.2525116878722572,1,32.0,1,1,-0.4629707751483133,-0.46297077514831353
2016-04-24,air_622375b4815cf5cb,0,0,0,1,0,0,0,0.05706916947576842,0.1646415132045225,0.0,-0.39713142784188993,0.07480394572945698,1,19.0,1,1,-1.0851794660565914,-1.0851794660565917
2016-04-25,air_622375b4815cf5cb,0,1,0,0,0,0,0,0.06928074444961532,0.22290873911186718,0.0,-0.3722010953054433,-0.1976812588895032,1,19.0,1,1,-1.2725549147098207,-1.272554914709821
2016-04-26,air_622375b4815cf5cb,0,0,0,0,0,1,0,0.484474293560419,0.6307793204632801,0.0,1.1485491894178075,0.16958140820561718,1,7.0,1,1,-0.9937830175966602,-0.9937830175966604
2016-04-27,air_622375b4815cf5cb,0,0,0,0,0,0,1,0.1913964941880869,-0.11504117115073234,0.0,-1.1949020690081853,0.5013025268721776,1,17.0,1,1,-0.9741798796261457,-0.9741798796261459
2016-04-28,air_622375b4815cf5cb,0,0,0,0,1,0,0,-0.16273918005348054,-0.33645662959864203,0.0,-1.1949020690081853,0.062956762919937,1,53.0,1,1,-0.7302862929280564,-0.7302862929280566
2016-04-29,air_622375b4815cf5cb,1,0,0,0,0,0,0,-0.28485492979195215,-0.26653595850982864,1.0,1.1984098544907007,-0.3753890010323034,1,93.0,1,1,-0.5558947408527002,-0.5558947408527004
2016-04-30,air_622375b4815cf5cb,0,0,1,0,0,0,0,0.16697334424039267,0.5841655397374041,0.0,1.8964591655112093,-0.39908336665134353,1,35.0,1,1,-0.600447327149324,-0.6004473271493243
2016-05-01,air_622375b4815cf5cb,0,0,0,1,0,0,0,0.47226271858657165,0.7939275530038451,0.0,1.8465985004383156,0.22881732225321724,1,22.0,1,1,-0.883292603581033,-0.8832926035810332
2016-05-02,air_622375b4815cf5cb,0,1,0,0,0,0,0,0.6310131932465848,0.8638482240926589,0.0,1.1984098544907007,0.22881732225321724,1,36.0,1,1,-1.0240787762783643,-1.0240787762783645
2016-05-03,air_622375b4815cf5cb,0,0,0,0,0,1,0,0.26466594403117005,0.17629495838599119,1.0,-0.8458774134979312,0.27620605349129734,1,83.0,1,1,-0.7358871894910605,-0.7358871894910607
2016-05-04,air_622375b4815cf5cb,0,0,0,0,0,0,1,0.4600511436127243,0.6540862108262179,1.0,1.9463198305841025,0.14588704258657723,1,44.0,1,1,-0.7931690861581483,-0.7931690861581485
2016-05-05,air_622375b4815cf5cb,0,0,0,0,1,0,0,0.582166893351196,0.5608586493744663,1.0,0.97403686166268,0.48945534406265745,1,18.0,1,1,-0.987163776204019,-0.9871637762040192
2016-05-06,air_622375b4815cf5cb,1,0,0,0,0,0,0,0.26466594403117005,0.07141395175277088,0.0,-1.1949020690081853,0.3828306987769775,1,8.0,1,1,-1.143225121345907,-1.1432251213459073
2016-05-07,air_622375b4815cf5cb,0,0,1,0,0,0,0,0.3501469688481001,0.2811759650192119,0.0,0.10147522288704468,0.2051229566341773,1,52.0,1,1,-0.7114469135797696,-0.7114469135797699
2016-05-08,air_622375b4815cf5cb,0,0,0,1,0,0,0,0.41120484371733584,0.5258983138300594,0.0,0.5003605434701923,0.015568031681856909,1,24.0,1,1,-1.0561566384119336,-1.0561566384119339
2016-05-09,air_622375b4815cf5cb,0,1,0,0,0,0,0,0.13033861931885113,-0.21992217778395262,0.0,-1.1949020690081853,0.43021943001505736,1,9.0,1,1,-1.4894623634225266,-1.4894623634225268
2016-05-10,air_622375b4815cf5cb,0,0,0,0,0,1,0,0.3013006689527116,0.3277897457450875,0.0,-1.1949020690081853,0.34728915034841734,1,13.0,1,1,-1.3249996734361322,-1.3249996734361325
2016-05-11,air_622375b4815cf5cb,0,0,0,0,0,0,1,-0.16273918005348054,-0.26653595850982864,0.0,-0.2724797651596563,-0.1621397104609433,1,10.0,1,1,-1.1325325006347173,-1.1325325006347176
2016-05-12,air_622375b4815cf5cb,0,0,0,0,1,0,0,0.22803121910962848,0.7356603270965004,0.0,2.0709714932663363,-0.3872361838418234,1,9.0,1,1,-1.0105857072856725,-1.0105857072856728
2016-05-13,air_622375b4815cf5cb,1,0,0,0,0,0,0,0.39899326874348856,0.455977642741246,0.0,0.7496638688346596,0.43021943001505736,1,65.0,1,1,-0.6490732927644963,-0.6490732927644965
2016-05-14,air_622375b4815cf5cb,0,0,1,0,0,0,0,0.5455321684296548,0.8055809981853143,0.0,1.8715288329747628,0.2643588706817774,1,43.0,1,1,-0.486392706229967,-0.4863927062299672
2016-05-15,air_622375b4815cf5cb,0,0,0,1,0,0,0,0.8630331177496807,1.1318774632664441,0.0,-0.29741009769610305,0.6908574518244975,1,19.0,1,1,-1.1091105695530636,-1.1091105695530639
2016-05-16,air_622375b4815cf5cb,0,1,0,0,0,0,0,0.04485759450192109,0.5375517590115285,0.0,-1.1699717364717388,-0.18583407607998323,1,11.0,1,1,-1.4275979150220717,-1.427597915022072
