visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Tōkyō-to Shinjuku-ku Kabukichō,total_area_visitors,total_genre_visitors
2016-09-22,air_87059630ab6fe47f,0,0,0,0,1,0,0,0.39699739518257127,0.06587104288276366,1.0,-1.3396548888776012,0.6272867038579141,1,2.0,1,1,-0.2769906600486793,-0.2769906600486793
2016-09-23,air_87059630ab6fe47f,1,0,0,0,0,0,0,0.5590449788476225,0.20558970024737613,0.0,-1.3396548888776012,0.7703659607576493,1,7.0,1,1,0.20600991287028844,0.20600991287028844
2016-09-24,air_87059630ab6fe47f,0,0,1,0,0,0,0,0.6747932528940875,0.415167686294294,0.0,-1.3396548888776012,0.92445131434198,1,4.0,1,1,1.1375110177854404,1.1375110177854404
2016-09-26,air_87059630ab6fe47f,0,1,0,0,0,0,0,1.0914870394613614,1.1370474160114572,0.0,-0.5046400497871523,1.0455183778725252,1,21.0,1,1,-1.053241580811306,-1.053241580811306
2016-09-27,air_87059630ab6fe47f,0,0,0,0,0,1,0,1.1146366942706547,1.102117751670304,0.0,-0.7201277501975908,1.1445732480338808,1,2.0,1,1,-0.4273658384186374,-0.4273658384186374
2016-09-28,air_87059630ab6fe47f,0,0,0,0,0,0,1,1.218810140912473,1.1952635232467121,0.0,-0.7739996753002003,1.2766464082490212,1,5.0,1,1,-0.31186570141627556,-0.31186570141627556
2016-09-29,air_87059630ab6fe47f,0,0,0,0,1,0,0,0.9988884202241897,0.8808965441763346,0.0,-1.1511031510184675,1.0235061845033353,1,2.0,1,1,-0.18999055685209507,-0.18999055685209507
2016-09-30,air_87059630ab6fe47f,1,0,0,0,0,0,0,0.6284939432755013,0.5083134578707023,0.0,-0.6931917876462859,0.7043293806500792,1,4.0,1,1,1.2061360991861945,1.2061360991861945
2016-10-03,air_87059630ab6fe47f,0,1,0,0,0,0,0,0.7789666995359059,0.7178914439176205,0.0,-1.3396548888776012,0.8474086375498149,1,3.0,1,1,-1.5021171132523032,-1.5021171132523032
2016-10-04,air_87059630ab6fe47f,0,0,0,0,0,1,0,1.0336129024381289,1.3582686235054262,0.0,0.33037478930329667,0.8033842508114344,1,5.0,1,1,-0.6572411110889226,-0.6572411110889226
2016-10-05,air_87059630ab6fe47f,0,0,0,0,0,0,1,0.9294394557963105,0.7062482224705693,0.0,-1.1511031510184675,1.0014939911341452,1,3.0,1,1,-0.8274913130339624,-0.8274913130339624
2016-10-06,air_87059630ab6fe47f,0,0,0,0,1,0,0,1.1609360038892405,1.2767660733760693,0.0,0.8960300028806977,0.99048789444955,1,13.0,1,1,-0.35461575212494195,-0.35461575212494195
2016-10-07,air_87059630ab6fe47f,1,0,0,0,0,0,0,0.6284939432755013,0.5315999007648041,0.0,0.22263093909807732,0.7263415740192692,1,10.0,1,1,0.8225106441426354,0.8225106441426354
2016-10-11,air_87059630ab6fe47f,0,0,0,0,0,1,0,0.1886505018989346,-0.027274728693644116,0.0,-1.2857829637749916,0.4181708668506081,1,3.0,1,1,-1.1473666924593346,-1.1473666924593346
2016-10-13,air_87059630ab6fe47f,0,0,0,0,1,0,0,0.0613274004478229,-0.2484959361876136,0.0,-1.3396548888776012,0.31911599668925295,1,6.0,1,1,-0.40374081039542703,-0.40374081039542703
2016-10-14,air_87059630ab6fe47f,1,0,0,0,0,0,0,-0.04284604619399565,-0.09713405737595035,0.0,-0.26221638682540904,0.021951386205186794,1,4.0,1,1,0.9792608300744122,0.9792608300744122
2016-10-15,air_87059630ab6fe47f,0,0,1,0,0,0,0,0.08447705525711582,0.275449028929682,0.0,1.5694290666633177,-0.0660973872715734,1,6.0,1,1,1.443136380307924,1.443136380307924
2016-10-17,air_87059630ab6fe47f,0,1,0,0,0,0,0,0.1770756744942879,-0.09713405737595035,0.0,-1.3396548888776012,0.36314038342763294,1,1.0,1,1,-1.3678669540092983,-1.3678669540092983
2016-10-18,air_87059630ab6fe47f,0,0,0,0,0,1,0,0.5706198062522688,0.6946050010235185,0.0,0.24956690164938228,0.4732013502735833,1,2.0,1,1,-0.568366005668274,-0.568366005668274
2016-10-19,air_87059630ab6fe47f,0,0,0,0,0,0,1,0.5590449788476225,0.415167686294294,0.0,-0.8278716004028099,0.6603049939116988,1,10.0,1,1,-0.4318658437563918,-0.4318658437563918
2016-10-20,air_87059630ab6fe47f,0,0,0,0,1,0,0,0.6863680802987339,0.8576101012822326,0.0,1.353941366252879,0.5062196403273685,1,5.0,1,1,-0.21211558309605397,-0.21211558309605397
2016-10-21,air_87059630ab6fe47f,1,0,0,0,0,0,0,0.25809946632681335,0.12408715011801871,0.0,-0.019792723863665738,0.33012209337384796,1,30.0,1,1,1.0025108576528097,1.0025108576528097
2016-10-22,air_87059630ab6fe47f,0,0,1,0,0,0,0,0.08447705525711582,-0.2368527147405624,0.0,-1.3127189263262964,0.25307941658168254,1,5.0,1,1,1.5481365048555256,1.5481365048555256
2016-10-23,air_87059630ab6fe47f,0,0,0,1,0,0,0,0.24652463892216708,0.22887614314147808,0.0,-0.04672868641497068,0.25307941658168254,1,10.0,1,1,-0.18361554929027638,-0.18361554929027638
2016-10-24,air_87059630ab6fe47f,0,1,0,0,0,0,0,-0.12386983802652109,-0.14370694316415425,0.0,1.3000694411502696,-0.05509129058697839,1,9.0,1,1,-1.2021167574020126,-1.2021167574020126
2016-10-25,air_87059630ab6fe47f,0,0,0,0,0,1,0,-0.22804328466833965,-0.36492815065812373,0.0,-0.6931917876462859,-0.26420712759428416,1,4.0,1,1,-0.5316159620766134,-0.5316159620766134
2016-10-26,air_87059630ab6fe47f,0,0,0,0,0,0,1,0.3622729129686321,0.6247456723412124,0.0,1.2461975160476597,0.021951386205186794,1,10.0,1,1,-0.14124049902642286,-0.14124049902642286
2016-10-27,air_87059630ab6fe47f,0,0,0,0,1,0,0,0.35069808556398546,0.3453083576119882,0.0,0.7074782650215637,0.08798796631275699,1,5.0,1,1,-0.12774048301315977,-0.12774048301315977
2016-10-28,air_87059630ab6fe47f,1,0,0,0,0,0,0,-0.43639017795197677,-0.6443654653873478,0.0,-1.3396548888776012,-0.25320103090968915,1,1.0,1,1,0.9050107420014654,0.9050107420014654
2016-10-31,air_87059630ab6fe47f,0,1,0,0,0,0,0,-0.19331880245440006,-0.14370694316415425,0.0,-0.28915234937671386,-0.28621932096347413,1,5.0,1,1,-1.0329915567914114,-1.0329915567914114
2016-11-01,air_87059630ab6fe47f,0,0,0,0,0,1,0,-0.2974922490962186,-0.4580739222345319,0.0,-0.4507681246845427,-0.07710348395616859,1,10.0,1,1,-0.7502412214025126,-0.7502412214025126
2016-11-02,air_87059630ab6fe47f,0,0,0,0,0,0,1,-0.5868629342123811,-0.9470892230106743,0.0,-1.3396548888776012,-0.41829248117861473,1,7.0,1,1,0.3987601415041001,0.3987601415041001
2016-11-05,air_87059630ab6fe47f,0,0,1,0,0,0,0,-0.15859432024046066,-0.09713405737595035,0.0,0.49199056461112534,-0.13213396737914376,1,2.0,1,1,1.259011161904808,1.259011161904808
2016-11-07,air_87059630ab6fe47f,0,1,0,0,0,0,0,-0.5752881068077347,-0.6909383511755519,0.0,0.9229659654320024,-0.4623168679169949,1,3.0,1,1,-1.2722418405820182,-1.2722418405820182
2016-11-08,air_87059630ab6fe47f,0,0,0,0,0,1,0,-0.7026112082588462,-0.7840841227519602,0.0,-0.8548075629541148,-0.6934448982934907,1,5.0,1,1,-1.0926166275166567,-1.0926166275166567
2016-11-09,air_87059630ab6fe47f,0,0,0,0,0,0,1,-0.6447370712356136,-0.66765190828145,0.0,0.276502864200687,-0.4953351579707799,1,4.0,1,1,-0.787366265438986,-0.787366265438986
2016-11-10,air_87059630ab6fe47f,0,0,0,0,1,0,0,-0.7373356904727857,-0.8539434514342662,0.0,-1.2049750761210771,-0.5283534480245651,1,9.0,1,1,-0.5252409545147947,-0.5252409545147947
2016-11-11,air_87059630ab6fe47f,1,0,0,0,0,0,0,-0.8067846549006648,-0.9587324444577253,0.0,-1.3396548888776012,-0.7374692850318707,1,3.0,1,1,0.41338515885180177,0.41338515885180177
2016-11-14,air_87059630ab6fe47f,0,1,0,0,0,0,0,-0.2627677668822792,-0.4231442578933788,0.0,-1.3396548888776012,-0.09911567732535859,1,3.0,1,1,-1.3813669700225613,-1.3813669700225613
2016-11-15,air_87059630ab6fe47f,0,0,0,0,0,1,0,-0.07757052840793503,-0.1204205002700523,0.0,-0.9086794880567243,0.03295748288978179,1,4.0,1,1,-0.8856163819799562,-0.8856163819799562
2016-11-16,air_87059630ab6fe47f,0,0,0,0,0,0,1,-0.4016656957380372,-0.6443654653873478,0.0,-1.1780391135697723,-0.18716445080211896,1,8.0,1,1,-0.3099906991922113,-0.3099906991922113
2016-11-17,air_87059630ab6fe47f,0,0,0,0,1,0,0,-0.3900908683333907,-0.2368527147405624,0.0,0.8421580777780877,-0.506341254655375,1,7.0,1,1,-0.2608656409217262,-0.2608656409217262
2016-11-18,air_87059630ab6fe47f,1,0,0,0,0,0,0,-0.5405636245937951,-0.539576472363889,0.0,1.084581740739831,-0.6934448982934907,1,21.0,1,1,1.0178858758901372,1.0178858758901372
2016-11-21,air_87059630ab6fe47f,0,1,0,0,0,0,0,-0.3900908683333907,-0.6560086868343991,0.0,-1.3396548888776012,-0.24219493422509417,1,3.0,1,1,-1.2793668490334624,-1.2793668490334624
2016-11-22,air_87059630ab6fe47f,0,0,0,0,0,1,0,-0.22804328466833965,-0.1204205002700523,0.0,0.46505460205982063,-0.23118883754049896,1,17.0,1,1,0.6815104768929989,0.6815104768929989
2016-11-23,air_87059630ab6fe47f,0,0,0,0,0,0,1,-0.5289887971891486,-0.6560086868343991,1.0,-1.3127189263262964,-0.42929857786320974,1,2.0,1,1,-0.18211554751102493,-0.18211554751102493
2016-11-24,air_87059630ab6fe47f,0,0,0,0,1,0,0,-1.5244239539887476,-1.3662451951045107,0.0,-1.3396548888776012,-1.2657619258924326,1,1.0,1,1,-1.1008666373025395,-1.1008666373025395
2016-11-25,air_87059630ab6fe47f,1,0,0,0,0,0,0,-1.2003287866586458,-1.1100943232693883,0.0,1.1653896283937457,-1.3317985060000028,1,4.0,1,1,0.884010717091945,0.884010717091945
2016-11-28,air_87059630ab6fe47f,0,1,0,0,0,0,0,-0.5637132794030882,-0.7375112369637561,0.0,-0.4507681246845427,-0.33024370770185435,1,2.0,1,1,-1.2336167947662933,-1.2336167947662933
2016-11-29,air_87059630ab6fe47f,0,0,0,0,0,1,0,-0.6331622438309672,-0.7025815726226029,0.0,0.19569497654677262,-0.5393595447091601,1,10.0,1,1,-0.5878660287985429,-0.5878660287985429
2016-11-30,air_87059630ab6fe47f,0,0,0,0,0,0,1,-0.8299343097099576,-0.9936621087988783,0.0,-0.019792723863665738,-0.8365241551932261,1,8.0,1,1,-0.3486157450079362,-0.3486157450079362
2016-12-01,air_87059630ab6fe47f,0,0,0,0,1,0,0,-0.6910363808541997,-0.4464307007874807,0.0,-0.5046400497871523,-0.7154570916626807,1,7.0,1,1,-0.45361586955553784,-0.45361586955553784
2016-12-02,air_87059630ab6fe47f,1,0,0,0,0,0,0,-0.5174139697845022,-0.5628629152579908,0.0,0.9499019279833071,-0.4072863844940197,1,10.0,1,1,1.1480110302402007,1.1480110302402007
2016-12-03,air_87059630ab6fe47f,0,0,1,0,0,0,0,-0.5984377616170276,-0.5162900294697867,0.0,0.46505460205982063,-0.7374692850318707,1,8.0,1,1,2.284262378023176,2.284262378023176
2016-12-05,air_87059630ab6fe47f,0,1,0,0,0,0,0,-0.37851604092874425,-0.2368527147405624,0.0,0.7074782650215637,-0.4733229646015899,1,6.0,1,1,-1.1676167164792293,-1.1676167164792293
2016-12-06,air_87059630ab6fe47f,0,0,0,0,0,1,0,-0.5984377616170276,-0.3765713721051745,0.0,0.9499019279833071,-0.5943900281321353,1,8.0,1,1,-0.6849911440050744,-0.6849911440050744
2016-12-07,air_87059630ab6fe47f,0,0,0,0,0,0,1,-0.9804070659703622,-1.0635214374811846,0.0,-0.9356154506080291,-0.825518058508631,1,12.0,1,1,-0.1438655021401129,-0.1438655021401129
2016-12-08,air_87059630ab6fe47f,0,0,0,0,1,0,0,-0.8530839645192507,-0.749154458410807,0.0,0.9768378905346118,-1.0346338955159369,1,5.0,1,1,0.023009695801611215,0.023009695801611215
2016-12-09,air_87059630ab6fe47f,1,0,0,0,0,0,0,-0.5637132794030882,-0.3416417077640218,0.0,1.0576457781885265,-0.9465851220391764,1,3.0,1,1,1.7742617730776822,1.7742617730776822
2016-12-10,air_87059630ab6fe47f,0,0,1,0,0,0,0,-0.8646587919238972,-0.9470892230106743,0.0,1.0037738530859164,-0.7484753817164659,1,13.0,1,1,2.505887640907578,2.505887640907578
2016-12-12,air_87059630ab6fe47f,0,1,0,0,0,0,0,-1.0382812029935948,-1.1450239876105415,0.0,0.680542302470259,-1.078658282254317,1,2.0,1,1,-0.9707414829524761,-0.9707414829524761
2016-12-13,air_87059630ab6fe47f,0,0,0,0,0,1,0,-0.7604853452820787,-0.5861493581520928,0.0,-0.666255825094981,-0.9906095087775566,1,2.0,1,1,-0.3879907917132868,-0.3879907917132868
2016-12-14,air_87059630ab6fe47f,0,0,0,0,0,0,1,-0.9109581015424832,-1.0518782160341333,0.0,-1.2588470012236868,-0.781493671770251,1,9.0,1,1,0.26713498537478514,0.26713498537478514
2016-12-15,air_87059630ab6fe47f,0,0,0,0,1,0,0,-1.1308798222307668,-1.1915968733987456,0.0,0.5189265271624303,-1.0236277988313418,1,6.0,1,1,0.3680101050294453,0.3680101050294453
2016-12-16,air_87059630ab6fe47f,1,0,0,0,0,0,0,-1.2929274058958178,-1.2265265377398984,0.0,0.9768378905346118,-1.1997253457848625,1,14.0,1,1,1.9460119768019735,1.9460119768019735
2016-12-17,air_87059630ab6fe47f,0,0,1,0,0,0,0,-1.0730056852075343,-0.8423002299872152,0.0,1.084581740739831,-1.364816796053788,1,2.0,1,1,2.950638168455634,2.950638168455634
2016-12-19,air_87059630ab6fe47f,0,1,0,0,0,0,0,-0.6910363808541997,-0.539576472363889,0.0,0.8960300028806977,-0.8475302518778212,1,11.0,1,1,-0.43036584197714034,-0.43036584197714034
2016-12-20,air_87059630ab6fe47f,0,0,0,0,0,1,0,-0.7373356904727857,-0.6792951297285009,0.0,-0.39689619958193306,-0.7154570916626807,1,22.0,1,1,0.29038501295318264,0.29038501295318264
2016-12-21,air_87059630ab6fe47f,0,0,0,0,0,0,1,-0.6331622438309672,-0.38821459355222565,0.0,0.7613501901241734,-0.7924997684548459,1,3.0,1,1,0.8637606930720504,0.8637606930720504
2016-12-22,air_87059630ab6fe47f,0,0,0,0,1,0,0,-0.15859432024046066,-0.01563150724659335,0.0,-0.666255825094981,-0.6384144148705154,1,17.0,1,1,1.9617619954841137,1.9617619954841137
2016-12-23,air_87059630ab6fe47f,1,0,0,0,0,0,0,-0.22804328466833965,-0.08549083592889918,1.0,-0.18140849917149468,-0.42929857786320974,1,2.0,1,1,1.4693864114448243,1.4693864114448243
