visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Yakiniku/Korean food,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-08-02,air_42d41eb58cad170e,0,0,0,0,0,1,0,1.3794483092752385,1.4394303440810647,0.0,1.2123601571255875,1.3857324156431132,1,40.0,1,1,-0.7263899855638145,-0.7263899855638146
2016-08-03,air_42d41eb58cad170e,0,0,0,0,0,0,1,1.3225227124266201,1.3511026289953552,0.0,0.36496420299916166,1.3637508283292477,1,25.0,1,1,-0.28923602087539724,-0.28923602087539735
2016-08-04,air_42d41eb58cad170e,0,0,0,0,1,0,0,1.3680631899055151,1.5167170947810613,0.0,1.3712468985242925,1.3197876537015167,1,24.0,1,1,-0.16552689061917292,-0.16552689061917306
2016-08-05,air_42d41eb58cad170e,1,0,0,0,0,0,0,1.2769822349477256,1.4394303440810647,0.0,0.8681055507617269,1.2758244790737852,1,5.0,1,1,0.8607872721223477,0.8607872721223476
2016-08-06,air_42d41eb58cad170e,0,0,1,0,0,0,0,1.185901279989936,1.57192191670963,0.0,0.8151433036288255,1.056008605935129,1,37.0,1,1,0.6242525128054615,0.6242525128054612
2016-08-07,air_42d41eb58cad170e,0,0,0,1,0,0,0,1.3111375930568967,1.5608809523239162,0.0,0.6032943150972189,1.1219533678767262,1,20.0,1,1,-0.5442727322247394,-0.5442727322247395
2016-08-08,air_42d41eb58cad170e,0,1,0,0,0,0,0,1.3680631899055151,1.406307450923924,0.0,1.7949448755875053,1.3307784473584492,1,15.0,1,1,-1.052895021430682,-1.0528950214306823
2016-08-09,air_42d41eb58cad170e,0,0,0,0,0,1,0,1.3452929511660678,1.3511026289953552,0.0,1.8479071227204071,1.3527600346723148,1,11.0,1,1,-0.24026026549536705,-0.24026026549536722
2016-08-10,air_42d41eb58cad170e,0,0,0,0,0,0,1,1.333907831796344,1.4394303440810647,0.0,1.9803127405526613,1.3087968600445836,1,25.0,1,1,0.7403431922247922,0.740343192224792
2016-08-11,air_42d41eb58cad170e,0,0,0,0,1,0,0,1.4022185480146863,1.4504713084667786,1.0,1.9008693698533086,1.2648336854168527,1,33.0,1,1,0.43705629224179066,0.43705629224179043
2016-08-12,air_42d41eb58cad170e,1,0,0,0,0,0,0,1.4477590254935808,1.5387990235524884,0.0,1.9008693698533086,1.2868152727307183,1,36.0,1,1,0.014413662480789718,0.014413662480789553
2016-08-13,air_42d41eb58cad170e,0,0,1,0,0,0,0,1.481914383602752,1.57192191670963,1.0,1.8214259991539559,1.3747416219861808,1,17.0,1,1,0.17657783029466734,0.17657783029466714
2016-08-14,air_42d41eb58cad170e,0,0,0,1,0,0,0,1.4932995029724754,1.5167170947810613,1.0,1.7949448755875053,1.4406863839277773,1,33.0,1,1,-0.8359505642658078,-0.8359505642658079
2016-08-15,air_42d41eb58cad170e,0,1,0,0,0,0,0,1.481914383602752,1.4946351660096335,1.0,0.9740300450275302,1.3857324156431132,1,23.0,1,1,-1.3496518206963464,-1.3496518206963464
2016-08-16,air_42d41eb58cad170e,0,0,0,0,0,1,0,1.2997524736871728,1.2958978070667864,0.0,-0.29706388616210855,1.3307784473584492,1,26.0,1,1,-1.2346494913965718,-1.234649491396572
2016-08-17,air_42d41eb58cad170e,0,0,0,0,0,0,1,1.3225227124266201,1.3290207002239274,0.0,1.2388412806920384,1.3527600346723148,1,9.0,1,1,-0.743803587476714,-0.7438035874767142
2016-08-18,air_42d41eb58cad170e,0,0,0,0,1,0,0,1.3566780705357913,1.4504713084667786,0.0,1.5301336399229972,1.2538428917599196,1,7.0,1,1,-0.47461832457314096,-0.4746183245731411
2016-08-19,air_42d41eb58cad170e,1,0,0,0,0,0,0,1.4136036673844097,1.3511026289953552,0.0,1.1593979099926857,1.4187047966139117,1,17.0,1,1,0.8248717181769923,0.8248717181769921
2016-08-20,air_42d41eb58cad170e,0,0,1,0,0,0,0,1.3111375930568967,1.2848568426810725,0.0,1.5301336399229972,1.3857324156431132,1,16.0,1,1,0.7102321722504032,0.710232172250403
2016-08-21,air_42d41eb58cad170e,0,0,0,1,0,0,0,1.3225227124266201,1.3511026289953552,0.0,1.5301336399229972,1.2758244790737852,1,19.0,1,1,-0.7318317361615956,-0.7318317361615957
2016-08-22,air_42d41eb58cad170e,0,1,0,0,0,0,0,1.3225227124266201,1.3179797358382135,0.0,1.689020381321702,1.3637508283292477,1,12.0,1,1,-1.890924613488976,-1.890924613488976
2016-08-23,air_42d41eb58cad170e,0,0,0,0,0,1,0,1.2769822349477256,1.39526648653821,0.0,1.874388246286858,1.2538428917599196,1,24.0,1,1,-0.5377426315074021,-0.5377426315074022
2016-08-24,air_42d41eb58cad170e,0,0,0,0,0,0,1,1.2997524736871728,1.3842255221524962,0.0,1.3447657749578417,1.1219533678767262,1,15.0,1,1,-0.3523603278096583,-0.3523603278096584
2016-08-25,air_42d41eb58cad170e,0,0,0,0,1,0,0,1.4022185480146863,1.616085774252485,0.0,0.4708886972649648,1.3527600346723148,1,3.0,1,1,-0.22611171394113613,-0.22611171394113627
2016-08-26,air_42d41eb58cad170e,1,0,0,0,0,0,0,1.1972863993596599,1.2958978070667864,0.0,-0.1381771447634038,1.1769073361613902,1,38.0,1,1,1.1154612000985045,1.1154612000985042
2016-08-27,air_42d41eb58cad170e,0,0,1,0,0,0,0,0.9809691313349097,0.9757098398810876,0.0,-0.7737241103582232,1.1219533678767262,1,45.0,1,1,1.1767715901668385,1.1767715901668383
2016-08-28,air_42d41eb58cad170e,0,0,0,1,0,0,0,0.7304965052009887,0.611358015152534,0.0,-1.4092710759530427,0.7482663835410105,1,10.0,1,1,-0.1956379105935618,-0.19563791059356198
2016-08-29,air_42d41eb58cad170e,0,1,0,0,0,0,0,0.468638759697344,0.3905387274382591,0.0,-0.800205233924674,0.5394413040592874,1,31.0,1,1,-1.33514048576893,-1.33514048576893
2016-08-30,air_42d41eb58cad170e,0,0,0,0,0,1,0,0.6394155502431992,0.6555218726953892,0.0,0.5768131915307682,0.4075517801760938,1,17.0,1,1,-0.563500251003566,-0.5635002510035662
2016-08-31,air_42d41eb58cad170e,0,0,0,0,0,0,1,0.9581988925954624,0.8763411604096641,0.0,1.397728022090743,0.90213749473807,1,18.0,1,1,-0.14521102172079003,-0.14521102172079017
2016-09-01,air_42d41eb58cad170e,0,0,0,0,1,0,0,0.8443476988982256,0.6003170507668205,0.0,-1.4092710759530427,0.9790730503365995,1,22.0,1,1,-0.5283102638045815,-0.5283102638045816
2016-09-02,air_42d41eb58cad170e,1,0,0,0,0,0,0,0.650800669612923,0.2911700479668356,0.0,-1.4092710759530427,0.8801559074242045,1,31.0,1,1,0.6438428149574735,0.6438428149574733
2016-09-03,air_42d41eb58cad170e,0,0,1,0,0,0,0,0.8671179376376729,0.6886447658525305,0.0,-1.4092710759530427,0.8801559074242045,1,18.0,1,1,1.2105104438730816,1.2105104438730814
2016-09-04,air_42d41eb58cad170e,0,0,0,1,0,0,0,0.9468137732257389,0.7548905521668128,0.0,-1.3298277052536902,1.0340270186212637,1,32.0,1,1,-0.6665307289882221,-0.6665307289882222
2016-09-05,air_42d41eb58cad170e,0,1,0,0,0,0,0,0.9581988925954624,0.9425869467239464,0.0,-0.27058276259565783,0.9790730503365995,1,9.0,1,1,-1.2466213427116903,-1.2466213427116903
2016-09-06,air_42d41eb58cad170e,0,0,0,0,0,1,0,0.9923542507046335,1.008832733038229,0.0,0.4708886972649648,1.056008605935129,1,9.0,1,1,-0.563500251003566,-0.5635002510035662
2016-09-07,air_42d41eb58cad170e,0,0,0,0,0,0,1,0.935428653856015,0.8873821247953776,0.0,-1.0914975931556328,0.7482663835410105,1,9.0,1,1,-0.46953935734854524,-0.4695393573485454
2016-09-08,air_42d41eb58cad170e,0,0,0,0,1,0,0,0.7304965052009887,0.710726694623958,0.0,1.2918035278249398,0.6383584469716824,1,8.0,1,1,-0.3262399249403089,-0.326239924940309
2016-09-09,air_42d41eb58cad170e,1,0,0,0,0,0,0,0.8557328182679494,0.8984230891810915,0.0,1.265322404258489,0.781238764511809,1,23.0,1,1,0.9522086821650707,0.9522086821650705
2016-09-10,air_42d41eb58cad170e,0,0,1,0,0,0,0,0.8898881763771205,0.8653001960239503,0.0,-0.00577152693114975,0.792229558168742,1,40.0,1,1,1.446319636443597,1.4463196364435968
2016-09-11,air_42d41eb58cad170e,0,0,0,1,0,0,0,0.9468137732257389,0.8873821247953776,0.0,0.25903970873335835,0.9241190820519355,1,41.0,1,1,-0.23989748212218165,-0.23989748212218182
2016-09-12,air_42d41eb58cad170e,0,1,0,0,0,0,0,0.48002387906706784,0.45678451375254175,0.0,-1.4092710759530427,0.616376859657817,1,26.0,1,1,-1.225942690440122,-1.225942690440122
2016-09-13,air_42d41eb58cad170e,0,0,0,0,0,1,0,0.7304965052009887,0.6886447658525305,0.0,0.25903970873335835,0.7702479708548764,1,5.0,1,1,-0.7231249352051458,-0.723124935205146
2016-09-14,air_42d41eb58cad170e,0,0,0,0,0,0,1,0.753266743940436,0.5451122288382518,0.0,-1.356308828820141,0.9241190820519355,1,13.0,1,1,-0.339662909748169,-0.33966290974816915
2016-09-15,air_42d41eb58cad170e,0,0,0,0,1,0,0,0.8215774601587783,0.7880134453239541,0.0,-0.05873377406405142,0.90213749473807,1,6.0,1,1,-0.024404158450048993,-0.024404158450049156
2016-09-16,air_42d41eb58cad170e,1,0,0,0,0,0,0,0.901273295746844,0.8763411604096641,0.0,0.0207095966353012,0.9351098757088685,1,11.0,1,1,0.8861821082453264,0.8861821082453262
2016-09-17,air_42d41eb58cad170e,0,0,1,0,0,0,0,1.083435205662423,1.1744471988239351,0.0,0.0207095966353012,1.0779901932489946,1,71.0,1,1,1.3349451408756767,1.3349451408756765
2016-09-18,air_42d41eb58cad170e,0,0,0,1,0,0,0,0.7304965052009887,0.5009483712953966,0.0,-1.4092710759530427,0.9351098757088685,1,46.0,1,1,0.19145194859526907,0.1914519485952689
2016-09-19,air_42d41eb58cad170e,0,1,0,0,0,0,0,0.5597197146551335,0.3022110123525495,1.0,-1.4092710759530427,0.671330827942481,1,34.0,1,1,-1.2288449574256053,-1.2288449574256053
2016-09-20,air_42d41eb58cad170e,0,0,0,0,0,1,0,0.40032804347900214,0.037227867095419385,0.0,-1.4092710759530427,0.5943952723439514,1,4.0,1,1,-1.6986494257007092,-1.6986494257007094
2016-09-21,air_42d41eb58cad170e,0,0,0,0,0,0,1,0.5255643565459623,0.48990740690968304,0.0,-0.45595062756081345,0.5394413040592874,1,20.0,1,1,0.3931595040863562,0.393159504086356
2016-09-22,air_42d41eb58cad170e,0,0,0,0,1,0,0,0.5027941178065151,0.3242929411239769,1.0,-1.4092710759530427,0.5504320977162204,1,39.0,1,1,-0.2533204669300418,-0.2533204669300419
2016-09-23,air_42d41eb58cad170e,1,0,0,0,0,0,0,0.6394155502431992,0.6334399439239619,0.0,0.5768131915307682,0.6823216215994139,1,18.0,1,1,0.2139445177327644,0.21394451773276424
2016-09-24,air_42d41eb58cad170e,0,0,1,0,0,0,0,0.7077262664615415,0.710726694623958,0.0,0.8945866743281776,0.726284796227145,1,40.0,1,1,1.115098416725319,1.1150984167253188
2016-09-25,air_42d41eb58cad170e,0,0,0,1,0,0,0,0.7760369826798837,0.6776038014668166,0.0,-1.1444598402885344,0.7702479708548764,1,19.0,1,1,-0.33422115915038786,-0.334221159150388
2016-09-26,air_42d41eb58cad170e,0,1,0,0,0,0,0,1.0606649669229757,1.0640375549667977,0.0,0.36496420299916166,0.9680822566796666,1,10.0,1,1,-1.0042820494238374,-1.0042820494238376
2016-09-27,air_42d41eb58cad170e,0,0,0,0,0,1,0,1.0720500862926992,1.1082014125096524,0.0,0.6297754386636698,0.9790730503365995,1,6.0,1,1,-0.3987965995773906,-0.3987965995773907
2016-09-28,air_42d41eb58cad170e,0,0,0,0,0,0,1,0.7646518633101599,0.36845679866683173,0.0,-1.4092710759530427,0.9461006693658011,1,6.0,1,1,-0.28705932063628475,-0.2870593206362849
2016-09-29,air_42d41eb58cad170e,0,0,0,0,1,0,0,0.49140899843679164,0.19180136849541204,0.0,-1.4092710759530427,0.671330827942481,1,15.0,1,1,-0.169154724351027,-0.16915472435102716
2016-09-30,air_42d41eb58cad170e,1,0,0,0,0,0,0,0.5824899533945808,0.5561531932239653,0.0,-1.3033465816872394,0.6603400342855484,1,22.0,1,1,1.181487774018249,1.1814877740182488
2016-10-01,air_42d41eb58cad170e,0,0,1,0,0,0,0,0.6849560277220942,0.710726694623958,0.0,-0.6942807396588707,0.8142111454826075,1,24.0,1,1,1.214501060978121,1.2145010609781208
2016-10-02,air_42d41eb58cad170e,0,0,0,1,0,0,0,0.8785030570073967,0.9646688754953742,0.0,0.31200195586626,0.8691651137672716,1,47.0,1,1,-0.38863866512819917,-0.3886386651281993
2016-10-03,air_42d41eb58cad170e,0,1,0,0,0,0,0,1.0151244894440807,1.1523652700525073,0.0,-0.1646582683298545,1.012045431307398,1,8.0,1,1,-1.4385337471267714,-1.4385337471267714
2016-10-05,air_42d41eb58cad170e,0,0,0,0,0,0,1,0.9126584151165678,0.8432182672525228,0.0,-0.45595062756081345,0.8801559074242045,1,4.0,1,1,-0.7858864587662214,-0.7858864587662215
2016-10-06,air_42d41eb58cad170e,0,0,0,0,1,0,0,0.650800669612923,0.611358015152534,0.0,0.7092188093630222,0.6933124152563465,1,16.0,1,1,-0.32841662517942133,-0.3284166251794215
2016-10-07,air_42d41eb58cad170e,1,0,0,0,0,0,0,0.6280304308734758,0.611358015152534,0.0,-0.7472429867917724,0.6273676533147499,1,17.0,1,1,0.810360383249576,0.8103603832495758
2016-10-08,air_42d41eb58cad170e,0,0,1,0,0,0,0,0.6849560277220942,0.6003170507668205,0.0,-1.3298277052536902,0.6053860660008844,1,20.0,1,1,1.0541508100301704,1.0541508100301704
2016-10-09,air_42d41eb58cad170e,0,0,0,1,0,0,0,0.263706611042318,0.24700619042398075,0.0,0.4444075736985141,0.33061622457756423,1,38.0,1,1,0.3594206503801132,0.35942065038011306
2016-10-10,air_42d41eb58cad170e,0,1,0,0,0,0,0,0.1498554173450812,0.20284233288112555,1.0,1.397728022090743,0.0998095577819752,1,50.0,1,1,-0.7165948344878085,-0.7165948344878086
2016-10-11,air_42d41eb58cad170e,0,0,0,0,0,1,0,0.13847029797535737,0.16971943972398423,0.0,-0.7737241103582232,0.14377273240970626,1,26.0,1,1,-1.095340676093375,-1.095340676093375
2016-10-12,air_42d41eb58cad170e,0,0,0,0,0,0,1,0.24093637230287035,0.25804715480969426,0.0,-0.08521489763050213,0.2536806689790343,1,25.0,1,1,-0.408954534026582,-0.40895453402658216
2016-10-13,air_42d41eb58cad170e,0,0,0,0,1,0,0,0.13847029797535737,-0.1283865986902868,0.0,-1.4092710759530427,0.30863463726369833,1,10.0,1,1,-0.37594124706670984,-0.37594124706671
2016-10-14,air_42d41eb58cad170e,1,0,0,0,0,0,0,0.18401077545425193,0.24700619042398075,0.0,-0.3765072568614611,0.20971749435130324,1,20.0,1,1,0.9620038332410767,0.9620038332410765
2016-10-15,air_42d41eb58cad170e,0,0,1,0,0,0,0,0.1726256560845285,0.313251976738263,0.0,0.17959633803400596,-0.10901552169974814,1,38.0,1,1,1.4107668658714272,1.410766865871427
2016-10-16,air_42d41eb58cad170e,0,0,0,1,0,0,0,0.1726256560845285,0.037227867095419385,0.0,-1.4092710759530427,0.1877359070374377,1,14.0,1,1,-0.4198380352221443,-0.4198380352221444
2016-10-17,air_42d41eb58cad170e,0,1,0,0,0,0,0,0.48002387906706784,0.48990740690968304,0.0,-0.1381771447634038,0.5284505104023545,1,8.0,1,1,-1.3086572995263952,-1.3086572995263952
2016-10-18,air_42d41eb58cad170e,0,0,0,0,0,1,0,0.49140899843679164,0.5009483712953966,0.0,0.7092188093630222,0.5284505104023545,1,9.0,1,1,-0.5352031478951041,-0.5352031478951044
2016-10-20,air_42d41eb58cad170e,0,0,0,0,1,0,0,0.33201732726065986,0.26908811919540815,0.0,-0.5089128746937152,0.33061622457756423,1,9.0,1,1,-0.1905589433689661,-0.19055894336896625
2016-10-21,air_42d41eb58cad170e,1,0,0,0,0,0,0,0.1726256560845285,-0.11734563430457289,0.0,-1.4092710759530427,0.3745793992052953,1,23.0,1,1,0.984496402378572,0.9844964023785718
2016-10-22,air_42d41eb58cad170e,0,0,1,0,0,0,0,0.09292982049646281,-0.194632385004569,0.0,-1.4092710759530427,0.2756622562929002,1,27.0,1,1,1.5123462103633414,1.5123462103633412
2016-10-23,air_42d41eb58cad170e,0,0,0,1,0,0,0,0.13847029797535737,0.026186902709705875,0.0,-1.3033465816872394,0.3196254309206313,1,21.0,1,1,-0.16298740700687506,-0.1629874070068752
2016-10-24,air_42d41eb58cad170e,0,1,0,0,0,0,0,0.0360042236478444,0.12555558218112942,0.0,1.3447657749578417,0.07782797046810966,1,17.0,1,1,-1.1483070485784446,-1.1483070485784448
2016-10-25,air_42d41eb58cad170e,0,0,0,0,0,1,0,0.3092470885212126,0.21388329726683944,0.0,-0.932610851756928,0.1987267006943703,1,14.0,1,1,-0.49965037732293416,-0.49965037732293427
2016-10-26,air_42d41eb58cad170e,0,0,0,0,0,0,1,0.3434024466303837,0.26908811919540815,0.0,-1.0914975931556328,0.38557019286222827,1,11.0,1,1,-0.12199288583692389,-0.12199288583692404
2016-10-27,air_42d41eb58cad170e,0,0,0,0,1,0,0,0.2295512529331469,0.16971943972398423,0.0,-0.29706388616210855,0.20971749435130324,1,16.0,1,1,-0.10893268440224918,-0.10893268440224933
2016-10-28,air_42d41eb58cad170e,1,0,0,0,0,0,0,0.1953958948239758,0.24700619042398075,0.0,-1.356308828820141,0.23169908166516878,1,2.0,1,1,0.8901727253503658,0.8901727253503656
2016-10-29,air_42d41eb58cad170e,0,0,1,0,0,0,0,0.0360042236478444,-0.040058883604576746,0.0,0.6827376857965715,0.08881876412504243,1,43.0,1,1,1.6872077962387084,1.6872077962387082
2016-10-30,air_42d41eb58cad170e,0,0,0,1,0,0,0,-0.1575428056374585,-0.10630466991885937,0.0,0.31200195586626,-0.13099710901361367,1,40.0,1,1,-0.08281228153289977,-0.08281228153289992
2016-10-31,air_42d41eb58cad170e,0,1,0,0,0,0,0,-0.30554935744386624,-0.4816974590331265,0.0,-1.4092710759530427,-0.14198790267054642,1,17.0,1,1,-0.9846917472718253,-0.9846917472718254
2016-11-01,air_42d41eb58cad170e,0,0,0,0,0,1,0,-0.46494102861999786,-0.6252299960474053,0.0,-0.1646582683298545,-0.5266656806631946,1,13.0,1,1,-0.7111530838900273,-0.7111530838900274
2016-11-02,air_42d41eb58cad170e,0,0,0,0,0,0,1,-0.6243326997961293,-0.5479432453474091,0.0,0.41792645013206337,-0.6036012362617243,1,16.0,1,1,0.4004151715500644,0.4004151715500642
2016-11-03,air_42d41eb58cad170e,0,0,0,0,1,0,0,-0.4990963867291688,-0.4375336014902717,1.0,0.9475489214610795,-0.5926104426047916,1,25.0,1,1,-0.04725951096072973,-0.04725951096072989
2016-11-04,air_42d41eb58cad170e,1,0,0,0,0,0,0,-0.46494102861999786,-0.31608299324742034,0.0,1.1064356628597842,-0.5926104426047916,1,5.0,1,1,0.07681240266867999,0.07681240266867982
2016-11-05,air_42d41eb58cad170e,0,0,1,0,0,0,0,-0.21446840248607693,0.048268831481133284,0.0,0.8151433036288255,-0.47171171237853055,1,20.0,1,1,1.2326402296373915,1.2326402296373913
2016-11-06,air_42d41eb58cad170e,0,0,0,1,0,0,0,-0.14615768626773468,0.037227867095419385,0.0,0.4444075736985141,-0.2079326646121434,1,36.0,1,1,-0.47171605758765767,-0.47171605758765783
2016-11-07,air_42d41eb58cad170e,0,1,0,0,0,0,0,-0.4307856705108267,-0.29400106447599295,0.0,1.1593979099926857,-0.4057669504369338,1,18.0,1,1,-1.216147539364116,-1.2161475393641161
2016-11-08,air_42d41eb58cad170e,0,0,0,0,0,1,0,-0.4194005511411031,-0.680434817975974,0.0,-1.4092710759530427,-0.339822188495337,1,6.0,1,1,-1.0423743036083053,-1.0423743036083053
2016-11-11,air_42d41eb58cad170e,1,0,0,0,0,0,0,-0.3738600736622083,-0.3381649220188478,0.0,0.1266340909011043,-0.38378536312306827,1,18.0,1,1,0.4145637231042953,0.4145637231042951
2016-11-12,air_42d41eb58cad170e,0,0,1,0,0,0,0,-0.44217078988055036,-0.29400106447599295,0.0,0.1266340909011043,-0.5596380616339931,1,36.0,1,1,1.7470670528143009,1.7470670528143006
2016-11-13,air_42d41eb58cad170e,0,0,0,1,0,0,0,-0.12338744752828738,0.026186902709705875,0.0,0.07367184376820263,-0.4057669504369338,1,13.0,1,1,-0.34147682661409606,-0.3414768266140962
2016-11-14,air_42d41eb58cad170e,0,1,0,0,0,0,0,-0.055076731309945136,-0.24983720693313774,0.0,-1.4092710759530427,0.06683717681117671,1,14.0,1,1,-1.3217175009610698,-1.32171750096107
