visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Western food,Tōkyō-to Shibuya-ku Shibuya,total_area_visitors,total_genre_visitors
2016-09-28,air_d07e57b21109304a,0,0,0,0,0,0,1,1.1948898825682546,1.1677892398807015,0.0,-0.7889509355423234,1.2558827674990225,1,9.0,1,1,-0.30587005426543595,-0.30587005426543595
2016-09-29,air_d07e57b21109304a,0,0,0,0,1,0,0,0.9743383478536278,0.8530547829971971,0.0,-1.1619339828219803,1.0016972217883942,1,9.0,1,1,-0.184529154186292,-0.184529154186292
2016-09-30,air_d07e57b21109304a,1,0,0,0,0,0,0,0.6028831314921503,0.4800361674315627,0.0,-0.7090259968395398,0.6812024032836893,1,11.0,1,1,1.205477525797255,1.205477525797255
2016-10-01,air_d07e57b21109304a,0,0,1,0,0,0,0,0.4055475478001157,0.1419880470752067,0.0,-1.3484255064618087,0.5485838576955356,1,6.0,1,1,1.2394529778194154,1.2394529778194154
2016-10-02,air_d07e57b21109304a,0,0,0,1,0,0,0,0.8002187151841854,0.8180842877879192,0.0,1.075964300855961,0.6590993123523304,1,16.0,1,1,-0.41040990664131377,-0.41040990664131377
2016-10-03,air_d07e57b21109304a,0,1,0,0,0,0,0,0.7537868131390005,0.6898591386872321,0.0,-1.3484255064618087,0.8248724943375227,1,9.0,1,1,-1.4909039522691367,-1.4909039522691367
2016-10-04,air_d07e57b21109304a,0,0,0,0,0,1,0,1.009162274387516,1.3309848841906662,0.0,0.30335656006238615,0.7806663124748046,1,4.0,1,1,-0.6497314972589484,-0.6497314972589484
2016-10-05,air_d07e57b21109304a,0,0,0,0,0,0,1,0.9046904947858506,0.6782023069508059,0.0,-1.1619339828219803,0.9795941308570354,1,8.0,1,1,-0.8192354007541217,-0.8192354007541217
2016-10-06,air_d07e57b21109304a,0,0,0,0,1,0,0,1.1368500050117738,1.249387062035684,0.0,0.8628311309818716,0.9685425853913557,1,7.0,1,1,-0.3484327084470433,-0.3484327084470433
2016-10-07,air_d07e57b21109304a,1,0,0,0,0,0,0,0.6028831314921503,0.5033498309044148,0.0,0.1967899751253412,0.7033054942150483,1,9.0,1,1,0.8235337080096728,0.8235337080096728
2016-10-08,air_d07e57b21109304a,0,0,1,0,0,0,0,0.5796671804695581,0.5499771578501194,0.0,-1.2951422139932862,0.6148931304896122,1,17.0,1,1,1.0744293537117797,1.0744293537117797
2016-10-09,air_d07e57b21109304a,0,0,0,1,0,0,0,0.707354911093816,0.5966044847958235,0.0,-1.3484255064618087,0.6590993123523304,1,18.0,1,1,0.35945143478390085,0.35945143478390085
2016-10-10,air_d07e57b21109304a,0,1,0,0,0,0,0,0.25464386615326556,-0.11446225112616687,1.0,-1.3484255064618087,0.5264807667641763,1,19.0,1,1,-0.7479242871691479,-0.7479242871691479
2016-10-11,air_d07e57b21109304a,0,0,0,0,0,1,0,0.1617800620628966,-0.056178092444036494,0.0,-1.2951422139932862,0.3938622211760226,1,9.0,1,1,-1.137708593884921,-1.137708593884921
2016-10-12,air_d07e57b21109304a,0,0,0,0,0,0,1,0.19660398859678477,0.3051836913851716,0.0,0.83618948474761,0.11757358453403549,1,5.0,1,1,-0.43131787711648933,-0.43131787711648933
2016-10-13,air_d07e57b21109304a,0,0,0,0,1,0,0,0.034092331438638705,-0.2776578954361322,0.0,-1.3484255064618087,0.2943983119849074,1,5.0,1,1,-0.39734242509432904,-0.39734242509432904
2016-10-14,air_d07e57b21109304a,1,0,0,0,0,0,0,-0.07037944816302677,-0.1261190828625931,0.0,-0.2827596570913605,-0.003993415588438791,1,13.0,1,1,0.9795967733422333,0.9795967733422333
2016-10-15,air_d07e57b21109304a,0,0,1,0,0,0,0,0.05730828246123094,0.2468995327030412,0.0,1.5288722868384017,-0.09240577931387454,1,13.0,1,1,1.4414389068742364,1.4414389068742364
2016-10-16,air_d07e57b21109304a,0,0,0,1,0,0,0,0.13856411104030397,0.2702131961758933,0.0,0.03694009771977405,0.007058129877240654,1,18.0,1,1,-0.4425185755853334,-0.4425185755853334
2016-10-17,air_d07e57b21109304a,0,1,0,0,0,0,0,0.1501720865516003,-0.1261190828625931,0.0,-1.3484255064618087,0.3386044938476252,1,11.0,1,1,-1.3572422838742644,-1.3572422838742644
2016-10-18,air_d07e57b21109304a,0,0,0,0,0,1,0,0.5448432539356696,0.6665454752143801,0.0,0.22343162135960254,0.44911994850442005,1,8.0,1,1,-0.5612459793550804,-0.5612459793550804
2016-10-19,air_d07e57b21109304a,0,0,0,0,0,0,1,0.5332352784243737,0.38678151354015405,0.0,-0.8422342280108459,0.6369962214209712,1,9.0,1,1,-0.4253441712664392,-0.4253441712664392
2016-10-20,air_d07e57b21109304a,0,0,0,0,1,0,0,0.6609230090486311,0.8297411195243449,0.0,1.315739116964312,0.4822745849014586,1,5.0,1,1,-0.206557194508352,-0.206557194508352
2016-10-21,air_d07e57b21109304a,1,0,0,0,0,0,0,0.23142791513067332,0.09536072012950216,0.0,-0.042984840983009524,0.30544985745058684,1,9.0,1,1,1.0027448835111776,1.0027448835111776
2016-10-22,air_d07e57b21109304a,0,0,1,0,0,0,0,0.05730828246123094,-0.26600106369970594,0.0,-1.3217838602275476,0.22808903919083034,1,14.0,1,1,1.5459787592501142,1.5459787592501142
2016-10-23,air_d07e57b21109304a,0,0,0,1,0,0,0,0.21981993961937743,0.2002722057573371,0.0,-0.06962648721727088,0.22808903919083034,1,16.0,1,1,-0.17818209172061372,-0.17818209172061372
2016-10-24,air_d07e57b21109304a,0,1,0,0,0,0,0,-0.1516352767420998,-0.17274640980829725,0.0,1.2624558244957897,-0.08135423384819511,1,9.0,1,1,-1.1922186597666287,-1.1922186597666287
2016-10-25,air_d07e57b21109304a,0,0,0,0,0,1,0,-0.2561070563437653,-0.39422621280039294,0.0,-0.7090259968395398,-0.29133359769610534,1,7.0,1,1,-0.5246570310235231,-0.5246570310235231
2016-10-26,air_d07e57b21109304a,0,0,0,0,0,0,1,0.335899694732339,0.5966044847958235,0.0,1.209172532027267,-0.003993415588438791,1,6.0,1,1,-0.13599279415463444,-0.13599279415463444
2016-10-27,air_d07e57b21109304a,0,0,0,0,1,0,0,0.32429171922104266,0.31684052312159783,0.0,0.6763396073420429,0.06231585720563808,1,2.0,1,1,-0.1225519559920216,-0.1225519559920216
2016-10-28,air_d07e57b21109304a,1,0,0,0,0,0,0,-0.46505061554709626,-0.6739901744746185,0.0,-1.3484255064618087,-0.2802820522304259,1,7.0,1,1,0.9056721634478625,0.9056721634478625
2016-10-29,air_d07e57b21109304a,0,0,1,0,0,0,0,-0.08198742367432289,0.02541972971094595,0.0,-1.3484255064618087,-0.11450887024523364,1,17.0,1,1,1.7259366479828755,1.7259366479828755
2016-10-30,air_d07e57b21109304a,0,0,0,1,0,0,0,-0.4998745420809846,-0.8255289870481576,0.0,-1.3484255064618087,-0.3355397795588233,1,13.0,1,1,-0.09567027966679587,-0.09567027966679587
2016-10-31,air_d07e57b21109304a,0,1,0,0,0,0,0,-0.22128312980987672,-0.17274640980829725,0.0,-0.3094013033256217,-0.3134366886274642,1,4.0,1,1,-1.0238348261183399,-1.0238348261183399
2016-11-01,air_d07e57b21109304a,0,0,0,0,0,1,0,-0.32575490941154217,-0.48748086669180163,0.0,-0.469251180731189,-0.10345732477955419,1,2.0,1,1,-0.7423239379347258,-0.7423239379347258
2016-11-02,air_d07e57b21109304a,0,0,0,0,0,0,1,-0.6159542971939462,-0.9770677996216967,0.0,-1.3484255064618087,-0.44605523421561816,1,6.0,1,1,0.4016407323498801,0.4016407323498801
2016-11-03,air_d07e57b21109304a,0,0,0,0,1,0,0,-0.383794786968023,-0.13777591459901936,1.0,1.182530885793006,-0.46815832514697703,1,14.0,1,1,-0.05908133133523862,-0.05908133133523862
2016-11-04,air_d07e57b21109304a,1,0,0,0,0,0,0,-0.2561070563437653,-0.20771690501757556,0.0,1.102605947090222,-0.4571067796812976,1,9.0,1,1,0.06860663120958359,0.06860663120958359
2016-11-05,air_d07e57b21109304a,0,0,1,0,0,0,0,-0.18645920327598836,-0.1261190828625931,0.0,0.46320643746795326,-0.15871505210795162,1,17.0,1,1,1.258120808600822,1.258120808600822
2016-11-06,air_d07e57b21109304a,0,0,0,1,0,0,0,-0.16324325225339592,0.02541972971094595,0.0,1.182530885793006,-0.3023851431617848,1,13.0,1,1,-0.4959085716201567,-0.4959085716201567
2016-11-07,air_d07e57b21109304a,0,1,0,0,0,0,0,-0.60434632168265,-0.7206175014203229,0.0,0.8894727772161327,-0.4902614160783361,1,5.0,1,1,-1.26203634688909,-1.26203634688909
2016-11-08,air_d07e57b21109304a,0,0,0,0,0,1,0,-0.7320340523069078,-0.8138721553117316,0.0,-0.8688758742451071,-0.7223438708576053,1,6.0,1,1,-1.0831985280032133,-1.0831985280032133
2016-11-09,air_d07e57b21109304a,0,0,0,0,0,0,1,-0.673994174750427,-0.6973038379474709,0.0,0.25007326759386367,-0.5234160524753745,1,5.0,1,1,-0.7792862428819113,-0.7792862428819113
2016-11-10,air_d07e57b21109304a,0,0,0,0,1,0,0,-0.7668579788407963,-0.883813145730288,0.0,-1.2152172752905028,-0.556570688872413,1,6.0,1,1,-0.5183099685578448,-0.5183099685578448
2016-11-11,air_d07e57b21109304a,1,0,0,0,0,0,0,-0.8365058319085733,-0.9887246313581227,0.0,-1.3484255064618087,-0.7665500527203232,1,7.0,1,1,0.4162016403593774,0.4162016403593774
2016-11-12,air_d07e57b21109304a,0,0,1,0,0,0,0,-0.30253895838894995,-0.20771690501757556,0.0,0.3299982062966472,-0.29133359769610534,1,16.0,1,1,1.7875404895615177,1.7875404895615177
