visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Shibuya-ku Shibuya,total_area_visitors,total_genre_visitors
2016-01-17,air_5c817ef28f236bdf,0,0,0,1,0,0,0,-1.1638160106583526,-1.3725983101734986,0.0,-0.5519040623981536,-1.079959680286266,1,26.0,1,1,-1.2124360149970281,-1.2124360149970281
2016-01-18,air_5c817ef28f236bdf,0,1,0,0,0,0,0,-1.5399081720214502,-1.6719844379294364,0.0,-0.9756948881961608,-1.3316732291389157,1,6.0,1,1,-1.4967755417499988,-1.4967755417499988
2016-01-19,air_5c817ef28f236bdf,0,0,0,0,0,1,0,-1.2515708483097423,-1.3725983101734986,0.0,0.9438282639477537,-1.247768712854699,1,12.0,1,1,-1.2595711516003432,-1.2595711516003432
2016-01-20,air_5c817ef28f236bdf,0,0,0,0,0,0,1,-1.3769349020974415,-1.3102262002243448,0.0,0.9687571360535187,-1.4395504643614796,1,24.0,1,1,-1.1342171666877432,-1.1342171666877432
2016-01-21,air_5c817ef28f236bdf,0,0,0,0,1,0,0,-1.2139616321734323,-1.2603285122650218,0.0,0.5200374381497467,-1.2357823533855252,1,37.0,1,1,-1.011920596041304,-1.011920596041304
2016-01-22,air_5c817ef28f236bdf,1,0,0,0,0,0,0,-1.1638160106583526,-1.1605331363463758,0.0,0.6945395428901024,-0.9960551640020496,1,47.0,1,1,-0.7028669706368654,-0.7028669706368654
2016-01-23,air_5c817ef28f236bdf,0,0,1,0,0,0,0,-1.4020077128549813,-1.6470355939497747,0.0,-1.2748413534653422,-1.0440006018787447,1,42.0,1,1,-0.629489028249002,-0.629489028249002
2016-01-24,air_5c817ef28f236bdf,0,0,0,1,0,0,0,-1.4772261451276008,-1.2977517782345143,0.0,0.9188993918419887,-1.4994822617073484,1,30.0,1,1,-1.327853403544605,-1.327853403544605
2016-01-25,air_5c817ef28f236bdf,0,1,0,0,0,0,0,-1.5273717666426805,-1.3975471541531599,0.0,1.0684726244765792,-1.6672912942757814,1,7.0,1,1,-1.3525675021960728,-1.3525675021960728
2016-01-26,air_5c817ef28f236bdf,0,0,0,0,0,1,0,-1.414544118233751,-1.2478540902751911,0.0,0.819183903418928,-1.5114686211765225,1,9.0,1,1,-1.1795688116357976,-1.1795688116357976
2016-01-27,air_5c817ef28f236bdf,0,0,0,0,0,0,1,-1.101133983764503,-0.7738260546616228,0.0,1.0186148802650492,-1.4874959022381746,1,5.0,1,1,-1.027717236416469,-1.027717236416469
2016-01-28,air_5c817ef28f236bdf,0,0,0,0,1,0,0,-0.9130879030829544,-0.6989795227226384,0.0,1.0186148802650492,-1.1039323992246137,1,16.0,1,1,-1.033322495904431,-1.033322495904431
2016-01-29,air_5c817ef28f236bdf,1,0,0,0,0,0,0,-1.2139616321734323,-1.4723936860921443,0.0,-1.3246990976768724,-1.0440006018787447,1,50.0,1,1,-0.8901335944392252,-0.8901335944392252
2016-01-30,air_5c817ef28f236bdf,0,0,1,0,0,0,0,-1.4772261451276008,-1.8216775018074052,0.0,-1.3246990976768724,-1.1758505560396564,1,46.0,1,1,-0.5882139356558288,-0.5882139356558288
2016-01-31,air_5c817ef28f236bdf,0,0,0,1,0,0,0,-1.126206794522043,-1.0482633384378992,0.0,-0.05332662028285128,-1.1998232749780038,1,50.0,1,1,-1.1438989785305862,-1.1438989785305862
2016-02-01,air_5c817ef28f236bdf,0,1,0,0,0,0,0,-1.301716469824822,-1.6096123279802828,0.0,-1.3246990976768724,-1.0440006018787447,1,4.0,1,1,-1.3986835007106675,-1.3986835007106675
2016-02-02,air_5c817ef28f236bdf,0,0,0,0,0,1,0,-1.1387431999008129,-1.110635448387053,0.0,0.794255031313163,-1.0440006018787447,1,22.0,1,1,-1.25039890880186,-1.25039890880186
2016-02-03,air_5c817ef28f236bdf,0,0,0,0,0,0,1,-1.264107253688512,-1.2977517782345143,0.0,0.4452508218324512,-1.1758505560396564,1,16.0,1,1,-1.1754922592809163,-1.1754922592809163
2016-02-04,air_5c817ef28f236bdf,0,0,0,0,1,0,0,-1.2515708483097423,-1.2603285122650218,0.0,0.1461043565632699,-1.2237959939163516,1,30.0,1,1,-1.1377841499982642,-1.1377841499982642
2016-02-05,air_5c817ef28f236bdf,1,0,0,0,0,0,0,-0.9506971192192641,-0.7863004766514535,0.0,0.9188993918419887,-1.2837277912622205,1,35.0,1,1,-0.7632509023935448,-0.7632509023935448
2016-02-06,air_5c817ef28f236bdf,0,0,1,0,0,0,0,-1.0509883622494236,-1.210430824305699,0.0,-1.0754103766192213,-0.8282461314336166,1,64.0,1,1,-0.5398048764416133,-0.5398048764416133
2016-02-07,air_5c817ef28f236bdf,0,0,0,1,0,0,0,-1.264107253688512,-1.2728029342548526,0.0,0.8939705197362235,-1.1758505560396564,1,26.0,1,1,-1.1512877296738087,-1.1512877296738087
2016-02-08,air_5c817ef28f236bdf,0,1,0,0,0,0,0,-1.3393256859611316,-1.2852773562446833,0.0,0.0463888681402093,-1.1998232749780038,1,19.0,1,1,-1.347217027230291,-1.347217027230291
2016-02-09,air_5c817ef28f236bdf,0,0,0,0,0,1,0,-1.0635247676281934,-0.6116585687938233,0.0,0.819183903418928,-1.2837277912622205,1,28.0,1,1,-1.1291214762441415,-1.1291214762441415
2016-02-10,air_5c817ef28f236bdf,0,0,0,0,0,0,1,-1.1387431999008129,-1.0981610263972221,0.0,1.1432592407938749,-1.1638641965704826,1,35.0,1,1,-0.8047807795088979,-0.8047807795088979
2016-02-11,air_5c817ef28f236bdf,0,0,0,0,1,0,0,-1.1387431999008129,-1.010840072468407,1.0,1.1432592407938749,-1.151877837101309,1,34.0,1,1,-0.8781587218967614,-0.8781587218967614
2016-02-12,air_5c817ef28f236bdf,1,0,0,0,0,0,0,-0.9883063353555739,-0.960942384509084,0.0,-0.7264061671385096,-1.1758505560396564,1,23.0,1,1,-0.8218513424949634,-0.8218513424949634
2016-02-13,air_5c817ef28f236bdf,0,0,1,0,0,0,0,-0.13583076959921928,0.2740253924841596,0.0,-0.1779709808116769,-0.36077811213583894,1,75.0,1,1,-0.6317820889486228,-0.6317820889486228
2016-02-14,air_5c817ef28f236bdf,0,0,0,1,0,0,0,0.4283074724454271,0.4237184563621284,0.0,-0.22782872502320697,0.45429433176797823,1,20.0,1,1,-1.1688678617042343,-1.1688678617042343
2016-02-15,air_5c817ef28f236bdf,0,1,0,0,0,0,0,-0.8754786869466447,-0.5118631928751772,0.0,-1.2249836092538118,-0.9720824450637021,1,21.0,1,1,-1.3507840105408122,-1.3507840105408122
2016-02-16,air_5c817ef28f236bdf,0,0,0,0,0,1,0,-1.1888888214158926,-1.1979564023158682,0.0,1.0186148802650492,-1.2118096344471778,1,33.0,1,1,-1.1900149770451809,-1.1900149770451809
2016-02-17,air_5c817ef28f236bdf,0,0,0,0,0,0,1,-1.113670389143273,-0.7738260546616228,0.0,0.794255031313163,-1.1998232749780038,1,25.0,1,1,-1.020838054317607,-1.020838054317607
2016-02-18,air_5c817ef28f236bdf,0,0,0,0,1,0,0,-1.113670389143273,-1.110635448387053,0.0,0.37046420551515585,-1.2237959939163516,1,22.0,1,1,-1.03051986616045,-1.03051986616045
2016-02-19,air_5c817ef28f236bdf,1,0,0,0,0,0,0,-0.674896200886326,-0.38711897297686987,0.0,0.9936860081592842,-1.0679733208170923,1,52.0,1,1,-0.711020075346628,-0.711020075346628
2016-02-20,air_5c817ef28f236bdf,0,0,1,0,0,0,0,-0.8880150923254145,-1.0482633384378992,0.0,-1.1751258650422818,-0.5765325825809672,1,50.0,1,1,-0.745161201318759,-0.745161201318759
2016-02-21,air_5c817ef28f236bdf,0,0,0,1,0,0,0,-0.6999690116438657,-0.4869143488955159,0.0,-0.3774019576577978,-0.6124916609884885,1,21.0,1,1,-1.1143439739576968,-1.1143439739576968
2016-02-22,air_5c817ef28f236bdf,0,1,0,0,0,0,0,-1.0509883622494236,-1.2229052462955294,0.0,-1.2000547371480468,-0.7683143340877476,1,34.0,1,1,-1.337789999909628,-1.337789999909628
2016-02-23,air_5c817ef28f236bdf,0,0,0,0,0,1,0,-1.0509883622494236,-1.1979564023158682,0.0,-1.2997702255711074,-0.7683143340877476,1,32.0,1,1,-1.121223156056559,-1.121223156056559
2016-02-24,air_5c817ef28f236bdf,0,0,0,0,0,0,1,-1.1638160106583526,-1.4848681080819752,0.0,-1.2997702255711074,-1.0559869613479185,1,13.0,1,1,-1.0771454337194049,-1.0771454337194049
2016-02-25,air_5c817ef28f236bdf,0,0,0,0,1,0,0,-1.414544118233751,-1.3975471541531599,0.0,-0.82612165556157,-1.3077005102005679,1,37.0,1,1,-0.9726837796255716,-0.9726837796255716
2016-02-26,air_5c817ef28f236bdf,1,0,0,0,0,0,0,-1.1638160106583526,-1.0233144944582377,0.0,1.2928324734284655,-1.3436595886080893,1,64.0,1,1,-0.5619711298712805,-0.5619711298712805
2016-02-27,air_5c817ef28f236bdf,0,0,1,0,0,0,0,-0.9130879030829544,-0.8860958525700996,0.0,1.2928324734284655,-1.032014242409571,1,84.0,1,1,-0.3935585607102467,-0.3935585607102467
2016-02-28,air_5c817ef28f236bdf,0,0,0,1,0,0,0,-0.8002602546740252,-0.574235302824331,0.0,1.1183303686881099,-0.912150647717833,1,33.0,1,1,-0.9780342545913533,-0.9780342545913533
2016-02-29,air_5c817ef28f236bdf,0,1,0,0,0,0,0,-0.8504058761891047,-0.5991841468039923,0.0,-0.8011927834558049,-0.7803006935569216,1,63.0,1,1,-1.2898905097397728,-1.2898905097397728
2016-03-01,air_5c817ef28f236bdf,0,0,0,0,0,1,0,-1.2390344429309723,-1.1605331363463758,0.0,1.392547961851526,-1.1039323992246137,1,7.0,1,1,-1.180587949724518,-1.180587949724518
2016-03-02,air_5c817ef28f236bdf,0,0,0,0,0,0,1,-1.101133983764503,-0.8985702745599302,0.0,0.8441127755246931,-1.2237959939163516,1,13.0,1,1,-1.0503930588904964,-1.0503930588904964
2016-03-03,air_5c817ef28f236bdf,0,0,0,0,1,0,0,-0.7375782277801756,-0.39959339496670077,0.0,1.367619089745761,-1.079959680286266,1,17.0,1,1,-1.0672088373543818,-1.0672088373543818
2016-03-04,air_5c817ef28f236bdf,1,0,0,0,0,0,0,-0.5871413632349364,-0.46196550491585425,0.0,1.0934014965823442,-0.6844098178035313,1,36.0,1,1,-0.6934399433162024,-0.6934399433162024
2016-03-05,air_5c817ef28f236bdf,0,0,1,0,0,0,0,-0.5495321470986267,-0.4120678169565313,0.0,-0.6765484229269793,-0.4326962689508817,1,66.0,1,1,-0.469739132842091,-0.469739132842091
2016-03-06,air_5c817ef28f236bdf,0,0,0,1,0,0,0,-0.23612201262937874,-0.28732359705822386,0.0,-0.5519040623981536,-0.2768735958516225,1,24.0,1,1,-1.105681300203574,-1.105681300203574
2016-03-07,air_5c817ef28f236bdf,0,1,0,0,0,0,0,-0.12329436422044941,-0.5118631928751772,0.0,-1.3246990976768724,0.17860806397698134,1,18.0,1,1,-1.3946069483557864,-1.3946069483557864
2016-03-08,air_5c817ef28f236bdf,0,0,0,0,0,1,0,0.08982452721863936,0.14928117258585216,0.0,0.6945395428901024,0.1666217045078074,1,64.0,1,1,-1.0580365945558987,-1.0580365945558987
2016-03-09,air_5c817ef28f236bdf,0,0,0,0,0,0,1,-0.8002602546740252,-0.5867097248141617,0.0,-1.3246990976768724,-0.9001642882486593,1,4.0,1,1,-1.1046621621148538,-1.1046621621148538
2016-03-10,air_5c817ef28f236bdf,0,0,0,0,1,0,0,-1.126206794522043,-1.3850727321633292,0.0,-1.3246990976768724,-0.924137007187007,1,16.0,1,1,-0.983639514079315,-0.983639514079315
2016-03-11,air_5c817ef28f236bdf,1,0,0,0,0,0,0,-1.3142528752035918,-1.6844588599192671,0.0,-1.3246990976768724,-0.9960551640020496,1,26.0,1,1,-0.6435021769689064,-0.6435021769689064
2016-03-12,air_5c817ef28f236bdf,0,0,1,0,0,0,0,-1.1638160106583526,-1.3975471541531599,0.0,-0.9756948881961608,-1.0080415234712234,1,76.0,1,1,-0.45266856985602555,-0.45266856985602555
2016-03-13,air_5c817ef28f236bdf,0,0,0,1,0,0,0,-1.0509883622494236,-1.2977517782345143,0.0,-1.2997702255711074,-0.8881779287794855,1,32.0,1,1,-1.055233964811918,-1.055233964811918
2016-03-14,air_5c817ef28f236bdf,0,1,0,0,0,0,0,-1.1763524160371228,-1.584663484000621,0.0,-1.3246990976768724,-0.8881779287794855,1,10.0,1,1,-1.2853043883405313,-1.2853043883405313
2016-03-15,air_5c817ef28f236bdf,0,0,0,0,0,1,0,-0.8754786869466447,-0.6865051007328077,0.0,1.5171923223803516,-0.8761915693103117,1,22.0,1,1,-1.009117966297323,-1.009117966297323
2016-03-16,air_5c817ef28f236bdf,0,0,0,0,0,0,1,-0.8002602546740252,-0.7114539447124691,0.0,-0.7264061671385096,-1.0080415234712234,1,16.0,1,1,-0.9194338144899346,-0.9194338144899346
2016-03-17,air_5c817ef28f236bdf,0,0,0,0,1,0,0,-0.2486584180081486,0.09938348462652892,0.0,1.5171923223803516,-0.5885189420501409,1,33.0,1,1,-0.8717891088422594,-0.8717891088422594
2016-03-18,air_5c817ef28f236bdf,1,0,0,0,0,0,0,-0.035539526569059836,0.22412770452483635,0.0,0.5698951823612768,-0.44468262842005557,1,51.0,1,1,-0.494708016015739,-0.494708016015739
2016-03-19,air_5c817ef28f236bdf,0,0,1,0,0,0,0,-0.023003121190289962,-0.36217012899720846,0.0,-0.8510505276673351,0.2744989397303715,1,73.0,1,1,-0.47712788398531336,-0.47712788398531336
2016-03-20,air_5c817ef28f236bdf,0,0,0,1,0,0,0,-0.21104920187183876,-0.0752584232311013,1.0,-0.028397748177086023,-0.36077811213583894,1,48.0,1,1,-0.6903825290500415,-0.6903825290500415
2016-03-21,air_5c817ef28f236bdf,0,1,0,0,0,0,0,-0.6999690116438657,-0.7239283667022999,1.0,-0.20289985291744192,-0.5285871447042719,1,39.0,1,1,-1.1377841499982642,-1.1377841499982642
2016-03-22,air_5c817ef28f236bdf,0,0,0,0,0,1,0,-0.5119229309623169,-0.26237475307856245,0.0,0.8690416476304585,-0.7083825367418787,1,22.0,1,1,-1.005041413942442,-1.005041413942442
2016-03-23,air_5c817ef28f236bdf,0,0,0,0,0,0,1,-0.4492409040684673,-0.2000026431294087,0.0,0.1461043565632699,-0.4566689878892293,1,12.0,1,1,-0.9033823895925894,-0.9033823895925894
2016-03-24,air_5c817ef28f236bdf,0,0,0,0,1,0,0,-1.101133983764503,-1.2603285122650218,0.0,-0.9507660160903956,-0.864205209841138,1,23.0,1,1,-0.9632567523049086,-0.9632567523049086
2016-03-25,air_5c817ef28f236bdf,1,0,0,0,0,0,0,-0.8754786869466447,-0.6490818347633154,0.0,0.9687571360535187,-1.0559869613479185,1,41.0,1,1,-0.35585045142759464,-0.35585045142759464
2016-03-26,air_5c817ef28f236bdf,0,0,1,0,0,0,0,-0.8880150923254145,-0.8860958525700996,0.0,0.2208909728805652,-0.7443416151494001,1,78.0,1,1,-0.36171049543773653,-0.36171049543773653
2016-03-27,air_5c817ef28f236bdf,0,0,0,1,0,0,0,-0.5871413632349364,-0.4370166609361926,0.0,-0.028397748177086023,-0.636464379926836,1,57.0,1,1,-0.9230007978004557,-0.9230007978004557
2016-03-28,air_5c817ef28f236bdf,0,1,0,0,0,0,0,-0.47431371482600704,-0.34969570700737757,0.0,-0.626690678715449,-0.2768735958516225,1,34.0,1,1,-1.0409660315698335,-1.0409660315698335
2016-03-29,air_5c817ef28f236bdf,0,0,0,0,0,1,0,-0.26119482338691846,-0.12515611119042408,0.0,1.1183303686881099,-0.46865534735840303,1,58.0,1,1,-0.7645248250044451,-0.7645248250044451
2016-03-30,air_5c817ef28f236bdf,0,0,0,0,0,0,1,-0.023003121190289962,0.04948579666720613,0.0,-0.427259701869328,-0.22892815797492738,1,23.0,1,1,-0.8503872089791326,-0.8503872089791326
2016-03-31,air_5c817ef28f236bdf,0,0,0,0,1,0,0,-0.023003121190289962,0.07443464064686753,0.0,0.9438282639477537,-0.2888599553207963,1,14.0,1,1,-0.814462591351741,-0.814462591351741
2016-04-01,air_5c817ef28f236bdf,1,0,0,0,0,0,0,-0.2862676341444582,-0.15010495517008593,0.0,-0.2527575971289722,-0.38475083107418667,1,23.0,1,1,-0.6063036367306146,-0.6063036367306146
2016-04-02,air_5c817ef28f236bdf,0,0,1,0,0,0,0,-0.5746049578561665,-0.7863004766514535,0.0,-1.3246990976768724,-0.4326962689508817,1,55.0,1,1,-0.6236289842388602,-0.6236289842388602
2016-04-03,air_5c817ef28f236bdf,0,0,0,1,0,0,0,-0.2486584180081486,-0.32474686302771616,0.0,-1.3246990976768724,-0.21694179850575362,1,31.0,1,1,-1.1515425141959887,-1.1515425141959887
2016-04-04,air_5c817ef28f236bdf,0,1,0,0,0,0,0,0.0647517164610994,0.2864998144739901,0.0,-1.1501969929365166,-0.19296907956740614,1,23.0,1,1,-1.264921626566125,-1.264921626566125
2016-04-05,air_5c817ef28f236bdf,0,0,0,0,0,1,0,-0.5369957417198566,-0.8486725866006073,0.0,-1.3246990976768724,-0.2648872363824488,1,18.0,1,1,-1.059055732644619,-1.059055732644619
2016-04-06,air_5c817ef28f236bdf,0,0,0,0,0,0,1,-0.06061233732659981,0.07443464064686753,0.0,0.7443972871016329,-0.4806417068275769,1,2.0,1,1,-0.9915378342668976,-0.9915378342668976
2016-04-07,air_5c817ef28f236bdf,0,0,0,0,1,0,0,-0.16090358035675903,0.061960218657037054,0.0,-1.2000547371480468,0.05874446928524349,1,23.0,1,1,-1.1082291454253748,-1.1082291454253748
2016-04-08,air_5c817ef28f236bdf,1,0,0,0,0,0,0,0.12743374335494922,0.4112440343722975,0.0,-0.22782872502320697,0.022785390877722054,1,38.0,1,1,-0.5456649204517553,-0.5456649204517553
2016-04-09,air_5c817ef28f236bdf,0,0,1,0,0,0,0,0.25279779714264844,0.4860905663112821,0.0,0.5449663102555118,-0.049132765937320605,1,64.0,1,1,-0.45266856985602555,-0.45266856985602555
2016-04-10,air_5c817ef28f236bdf,0,0,0,1,0,0,0,0.26533420252141804,0.5359882542706049,0.0,-0.2776864692347373,0.10668990716193846,1,38.0,1,1,-1.036634694692772,-1.036634694692772
2016-04-11,air_5c817ef28f236bdf,0,1,0,0,0,0,0,-0.4367044986896974,-0.3122724410378852,0.0,0.2208909728805652,-0.46865534735840303,1,15.0,1,1,-1.287342664517972,-1.287342664517972
2016-04-12,air_5c817ef28f236bdf,0,0,0,0,0,1,0,-0.5746049578561665,-0.5617608808345003,0.0,1.5171923223803516,-0.7443416151494001,1,30.0,1,1,-1.1227518631896394,-1.1227518631896394
2016-04-13,air_5c817ef28f236bdf,0,0,0,0,0,0,1,-0.08568514808413956,-0.0752584232311013,0.0,-1.1501969929365166,-0.08509184434484204,1,11.0,1,1,-1.0340868494709712,-1.0340868494709712
2016-04-14,air_5c817ef28f236bdf,0,0,0,0,1,0,0,-0.010466715811520087,-0.24990033108873153,0.0,-1.3246990976768724,0.21456714238450256,1,7.0,1,1,-1.0007100770653805,-1.0007100770653805
2016-04-15,air_5c817ef28f236bdf,1,0,0,0,0,0,0,0.15250655411248895,0.22412770452483635,0.0,1.6916944271207073,-0.03714640646814687,1,33.0,1,1,-0.5736912178915642,-0.5736912178915642
2016-04-16,air_5c817ef28f236bdf,0,0,1,0,0,0,0,0.08982452721863936,0.16175559457568264,0.0,-0.35247308555203266,-0.14502364169071097,1,88.0,1,1,-0.3563600204719548,-0.3563600204719548
2016-04-17,air_5c817ef28f236bdf,0,0,0,1,0,0,0,0.5160623100968165,0.43619287835195936,0.0,-0.5768329345039188,0.6340897238055853,1,27.0,1,1,-1.0735784504088837,-1.0735784504088837
2016-04-18,air_5c817ef28f236bdf,0,1,0,0,0,0,0,0.4784530939605066,0.8977464919756967,0.0,0.39539307762092113,0.29847165866871916,1,14.0,1,1,-1.377536385369721,-1.377536385369721
2016-04-19,air_5c817ef28f236bdf,0,0,0,0,0,1,0,0.13997014873371885,0.2864998144739901,0.0,1.5670500665918816,0.08271718822359098,1,11.0,1,1,-1.0580365945558987,-1.0580365945558987
2016-04-20,air_5c817ef28f236bdf,0,0,0,0,0,0,1,-0.023003121190289962,-0.03783515726160898,0.0,1.5171923223803516,-0.18098272009823219,1,20.0,1,1,-0.9232555823226358,-0.9232555823226358
2016-04-21,air_5c817ef28f236bdf,0,0,0,0,1,0,0,0.1775793648700287,0.07443464064686753,0.0,-1.3246990976768724,0.23853986132285027,1,35.0,1,1,-1.03051986616045,-1.03051986616045
2016-04-22,air_5c817ef28f236bdf,1,0,0,0,0,0,0,0.27787060790018814,0.5110394102909435,0.0,0.794255031313163,0.2265535018536763,1,44.0,1,1,-0.5273204348547894,-0.5273204348547894
2016-04-23,air_5c817ef28f236bdf,0,0,1,0,0,0,0,0.3530890401728074,0.3488719244231438,0.0,-0.8011927834558049,0.3224443776070667,1,96.0,1,1,-0.4292283938154581,-0.4292283938154581
2016-04-24,air_5c817ef28f236bdf,0,0,0,1,0,0,0,0.07728812183986926,-0.06278400124127037,0.0,-1.025552632407691,0.09470354769276472,1,19.0,1,1,-1.051921766023577,-1.051921766023577
2016-04-25,air_5c817ef28f236bdf,0,1,0,0,0,0,0,0.3781618509303476,0.43619287835195936,0.0,0.8441127755246931,0.2625125802611977,1,9.0,1,1,-1.2394431743481167,-1.2394431743481167
2016-04-26,air_5c817ef28f236bdf,0,0,0,0,0,1,0,0.5160623100968165,0.6856813181485741,0.0,1.392547961851526,0.34641709654541414,1,33.0,1,1,-0.9604541225609277,-0.9604541225609277
2016-04-27,air_5c817ef28f236bdf,0,0,0,0,0,0,1,0.3781618509303476,0.2740253924841596,0.0,-1.2499124813595772,0.466280691237152,1,16.0,1,1,-0.9408357143530613,-0.9408357143530613
2016-04-28,air_5c817ef28f236bdf,0,0,0,0,1,0,0,-0.08568514808413956,-0.524337614865008,0.0,-1.3246990976768724,0.23853986132285027,1,25.0,1,1,-0.6967521421045435,-0.6967521421045435
2016-04-29,air_5c817ef28f236bdf,1,0,0,0,0,0,0,0.08982452721863936,0.22412770452483635,1.0,1.0186148802650492,0.010799031408548312,1,65.0,1,1,-0.5222247444111877,-0.5222247444111877
2016-04-30,air_5c817ef28f236bdf,0,0,1,0,0,0,0,0.11489733797617911,0.2615509704943287,0.0,1.417476833957291,-0.09707820381401579,1,33.0,1,1,-0.566812035792702,-0.566812035792702
2016-05-01,air_5c817ef28f236bdf,0,0,0,1,0,0,0,0.39069825630911725,0.6732068961587433,0.0,0.9188993918419887,0.07073082875441723,1,48.0,1,1,-0.8498776399347724,-0.8498776399347724
2016-05-02,air_5c817ef28f236bdf,0,1,0,0,0,0,0,0.2904070132789578,0.22412770452483635,0.0,-0.45218857397509316,0.2265535018536763,1,22.0,1,1,-0.9907734807003573,-0.9907734807003573
2016-05-03,air_5c817ef28f236bdf,0,0,0,0,0,1,0,0.6664991746420554,0.635783630189251,1.0,0.17103322866903492,0.6940215211514541,1,39.0,1,1,-0.7023574015925053,-0.7023574015925053
2016-05-04,air_5c817ef28f236bdf,0,0,0,0,0,0,1,0.8796180660811445,0.9226953359553581,1.0,0.9687571360535187,0.8858032726582344,1,54.0,1,1,-0.7596839190830236,-0.7596839190830236
2016-05-05,air_5c817ef28f236bdf,0,0,0,0,1,0,0,0.8796180660811445,0.9725930239146809,1.0,1.741552171332238,0.6940215211514541,1,19.0,1,1,-0.9538297249842456,-0.9538297249842456
2016-05-06,air_5c817ef28f236bdf,1,0,0,0,0,0,0,0.3781618509303476,0.3613463464129747,0.0,-1.2997702255711074,0.466280691237152,1,37.0,1,1,-1.1100126370806354,-1.1100126370806354
2016-05-07,air_5c817ef28f236bdf,0,0,1,0,0,0,0,0.7667904176722149,0.8478488040163735,0.0,1.5421211944861166,0.49025341017549967,1,40.0,1,1,-0.6778980874632174,-0.6778980874632174
2016-05-08,air_5c817ef28f236bdf,0,0,0,1,0,0,0,0.779326823050985,0.9226953359553581,0.0,1.6418366829091773,0.7060078806206277,1,8.0,1,1,-1.0228763304950477,-1.0228763304950477
