visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Shibuya-ku Shibuya,total_area_visitors,total_genre_visitors
2016-08-04,air_e34c631c766f2766,0,0,0,0,1,0,0,1.3513654420899524,1.4189024410779,0.0,0.9141820879250354,1.2713442536126784,1,30.0,1,1,-0.21123502589586204,-0.21123502589586204
2016-08-05,air_e34c631c766f2766,1,0,0,0,0,0,0,1.4208565998636142,1.4653847554013255,0.0,1.5252263001968365,1.2934176763799106,1,14.0,1,1,0.8889587573669082,0.8889587573669082
2016-08-06,air_e34c631c766f2766,0,0,1,0,0,0,0,1.467184038379389,1.558349384048177,0.0,0.9938835069170097,1.4258582129833015,1,31.0,1,1,0.6353969522459021,0.6353969522459021
2016-08-07,air_e34c631c766f2766,0,0,0,1,0,0,0,1.4092747402346708,1.4886259125630386,0.0,1.6314948588528015,1.2823809649962945,1,31.0,1,1,-0.6172450328687614,-0.6172450328687614
2016-08-08,air_e34c631c766f2766,0,1,0,0,0,0,0,1.397692880605727,1.4421435982396131,0.0,-0.12193635897062696,1.3706746560652219,1,25.0,1,1,-1.1624806935737468,-1.1624806935737468
2016-08-09,air_e34c631c766f2766,0,0,0,0,0,1,0,1.7914761079898114,1.9650696343781504,0.0,0.80791352926907,1.4148215015996854,1,22.0,1,1,-0.2913481115629284,-0.2913481115629284
2016-08-10,air_e34c631c766f2766,0,0,0,0,0,0,1,1.467184038379389,1.535108226886464,0.0,-0.04223493997865275,1.4479316357505332,1,36.0,1,1,0.7598444639617333,0.7598444639617333
2016-08-11,air_e34c631c766f2766,0,0,0,0,1,0,0,1.258710565058403,1.3143172338501927,1.0,-0.04223493997865275,1.3596379446816058,1,33.0,1,1,0.4347253396041243,0.4347253396041243
2016-08-12,air_e34c631c766f2766,1,0,0,0,0,0,0,1.1892194072847408,1.2910760766884797,0.0,0.1171678980052952,1.2492708308454468,1,29.0,1,1,-0.01834138273632368,-0.01834138273632368
2016-08-13,air_e34c631c766f2766,0,0,1,0,0,0,0,1.1660556880268536,1.2794554981076236,1.0,0.568809272293148,1.1499404283929038,1,41.0,1,1,0.15549623519172803,0.15549623519172803
2016-08-14,air_e34c631c766f2766,0,0,0,1,0,0,0,1.1081463898821353,1.116767397975634,1.0,-0.33447347628255764,1.1720138511601355,1,31.0,1,1,-0.9299194060547873,-0.9299194060547873
2016-08-15,air_e34c631c766f2766,0,1,0,0,0,0,0,1.1776375476557974,1.1632497122990597,1.0,-1.1580548058662892,1.2713442536126784,1,26.0,1,1,-1.4805996453973405,-1.4805996453973405
2016-08-16,air_e34c631c766f2766,0,0,0,0,0,1,0,1.2123831265426281,1.4305230196587566,0.0,-0.7861148505704104,1.1940872739273674,1,28.0,1,1,-1.3573188291038452,-1.3573188291038452
2016-08-17,air_e34c631c766f2766,0,0,0,0,0,0,1,1.4208565998636142,1.5699699626290327,0.0,1.3126891828849054,1.116830294242056,1,31.0,1,1,-0.8311391936303463,-0.8311391936303463
2016-08-18,air_e34c631c766f2766,0,0,0,0,1,0,0,1.2123831265426281,1.2562143409459108,0.0,-1.0517862472103239,1.3596379446816058,1,23.0,1,1,-0.5425765258392626,-0.5425765258392626
2016-08-19,air_e34c631c766f2766,1,0,0,0,0,0,0,1.2934561439452341,1.337558391011905,0.0,0.48910785330117407,1.3375645219143741,1,21.0,1,1,0.850457808429823,0.850457808429823
2016-08-20,air_e34c631c766f2766,0,0,1,0,0,0,0,1.0734008109953042,1.0702850836522086,0.0,-0.9189505488903671,1.2382341194618312,1,21.0,1,1,0.7275658906104396,0.7275658906104396
2016-08-21,air_e34c631c766f2766,0,0,0,1,0,0,0,1.3282017228320648,1.477005333982182,0.0,0.7547792499410875,1.1720138511601355,1,34.0,1,1,-0.8183055439846512,-0.8183055439846512
2016-08-22,air_e34c631c766f2766,0,1,0,0,0,0,0,1.0734008109953042,0.8727352477776502,0.0,-1.3440247835142285,1.1389037170092877,1,4.0,1,1,-2.0608361687724033,-2.0608361687724033
2016-08-23,air_e34c631c766f2766,0,0,0,0,0,1,0,1.2008012669136847,1.116767397975634,0.0,-0.8923834092263757,1.2492708308454468,1,30.0,1,1,-0.6102448603347459,-0.6102448603347459
2016-08-24,air_e34c631c766f2766,0,0,0,0,0,0,1,1.1660556880268536,1.2097320266224851,0.0,-0.8392491298983931,1.1720138511601355,1,24.0,1,1,-0.4115177400635279,-0.4115177400635279
2016-08-25,air_e34c631c766f2766,0,0,0,0,1,0,0,1.3397835824610087,1.3840407053353312,0.0,1.817464836500741,1.1720138511601355,1,26.0,1,1,-0.27618107107256146,-0.27618107107256146
2016-08-26,air_e34c631c766f2766,1,0,0,0,0,0,0,1.3745291613478396,1.395661283916187,0.0,1.365823462212888,1.227197408078215,1,19.0,1,1,1.161965486193513,1.161965486193513
2016-08-27,air_e34c631c766f2766,0,0,1,0,0,0,0,0.9112547761900931,0.7216677262265172,0.0,-1.3440247835142285,0.9623163348714334,1,27.0,1,1,1.2276893283184362,1.2276893283184362
2016-08-28,air_e34c631c766f2766,0,0,0,1,0,0,0,0.7143631624980509,0.44277384028596417,0.0,-1.3440247835142285,0.9292062007205857,1,36.0,1,1,-0.24351359924715577,-0.24351359924715577
2016-08-29,air_e34c631c766f2766,0,1,0,0,0,0,0,1.0618189513663607,1.0819056622330652,0.0,-0.6532791522504536,1.017499891789513,1,19.0,1,1,-1.4650437064328614,-1.4650437064328614
2016-08-30,air_e34c631c766f2766,0,0,0,0,0,1,0,1.0039096532216425,0.8494940906159375,0.0,-1.1846219455302807,1.0616467373239764,1,18.0,1,1,-0.637856651996696,-0.637856651996696
2016-08-31,air_e34c631c766f2766,0,0,0,0,0,0,1,1.2008012669136847,1.198111448041629,0.0,1.6580619985167933,1.0616467373239764,1,27.0,1,1,-0.18945671134559158,-0.18945671134559158
2016-09-01,air_e34c631c766f2766,0,0,0,0,1,0,0,1.223964986171572,1.3607995481736181,0.0,1.3392563225488967,1.006463180405897,1,26.0,1,1,-0.6001335000078346,-0.6001335000078346
2016-09-02,air_e34c631c766f2766,1,0,0,0,0,0,0,1.1892194072847408,1.0470439264904958,0.0,-0.04223493997865275,1.116830294242056,1,22.0,1,1,0.6563974698479487,0.6563974698479487
2016-09-03,air_e34c631c766f2766,0,0,1,0,0,0,0,1.2471287054294593,1.3607995481736181,0.0,0.6219435516211308,1.2934176763799106,1,31.0,1,1,1.2638568864108497,1.2638568864108497
2016-09-04,air_e34c631c766f2766,0,0,0,1,0,0,0,1.1892194072847408,1.2910760766884797,0.0,-0.1485034986346182,1.227197408078215,1,29.0,1,1,-0.7483038186444961,-0.7483038186444961
2016-09-05,air_e34c631c766f2766,0,1,0,0,0,0,0,1.386111020976783,1.4189024410779,0.0,1.2064206242289401,1.3154910991471425,1,21.0,1,1,-1.3701524787495403,-1.3701524787495403
2016-09-06,air_e34c631c766f2766,0,0,0,0,0,1,0,1.432438459492558,1.3491789695927616,0.0,1.2064206242289401,1.4368949243669171,1,19.0,1,1,-0.637856651996696,-0.637856651996696
2016-09-07,air_e34c631c766f2766,0,0,0,0,0,0,1,1.2355468458005159,1.1051468193947778,0.0,-0.7329805712424278,1.3817113674488375,1,24.0,1,1,-0.537131947201695,-0.537131947201695
2016-09-08,air_e34c631c766f2766,0,0,0,0,1,0,0,1.15447382839791,1.116767397975634,0.0,-0.9986519678823411,1.3044543877635264,1,17.0,1,1,-0.3835170499274659,-0.3835170499274659
2016-09-09,air_e34c631c766f2766,1,0,0,0,0,0,0,1.223964986171572,1.3607995481736181,0.0,0.06403361867731247,1.0726834487075925,1,30.0,1,1,0.9869611728431253,0.9869611728431253
2016-09-10,air_e34c631c766f2766,0,0,1,0,0,0,0,1.1776375476557974,1.2097320266224851,0.0,-0.25477205729058366,1.1499404283929038,1,45.0,1,1,1.5166408945836318,1.5166408945836318
2016-09-11,air_e34c631c766f2766,0,0,0,1,0,0,0,0.7838543202717126,0.5008767331902461,0.0,-1.2908905041862457,0.8740226438025062,1,36.0,1,1,-0.29095921308881645,-0.29095921308881645
2016-09-12,air_e34c631c766f2766,0,1,0,0,0,0,0,0.9575822147058676,0.8030117762925117,0.0,-1.2643233645222545,1.0616467373239764,1,27.0,1,1,-1.3479852657251576,-1.3479852657251576
2016-09-13,air_e34c631c766f2766,0,0,0,0,0,1,0,0.7143631624980509,0.3614297902199692,0.0,-1.3440247835142285,0.9402429121042013,1,19.0,1,1,-0.8089719806059639,-0.8089719806059639
2016-09-14,air_e34c631c766f2766,0,0,0,0,0,0,1,0.7722724606427692,0.6751854119030918,0.0,-1.2643233645222545,0.8519492210352744,1,22.0,1,1,-0.3979062934696089,-0.3979062934696089
2016-09-15,air_e34c631c766f2766,0,0,0,0,1,0,0,0.8880910569322059,0.6519442547413787,0.0,-1.3174576438502372,1.0285366031731287,1,22.0,1,1,-0.05995351946630474,-0.05995351946630474
2016-09-16,air_e34c631c766f2766,1,0,0,0,0,0,0,0.7491087413848816,0.41953268312425107,0.0,-1.3440247835142285,0.9954264690222808,1,27.0,1,1,0.9161816505547463,0.9161816505547463
2016-09-17,air_e34c631c766f2766,0,0,1,0,0,0,0,1.0270733724795298,1.0005616121670702,0.0,0.06403361867731247,0.9623163348714334,1,36.0,1,1,1.3972490630312564,1.3972490630312564
2016-09-18,air_e34c631c766f2766,0,0,0,1,0,0,0,0.9460003550769241,0.7100471476456606,0.0,-1.3440247835142285,1.0285366031731287,1,31.0,1,1,0.1714410726303189,0.1714410726303189
2016-09-19,air_e34c631c766f2766,0,1,0,0,0,0,0,0.5637989873217832,0.24522400441140535,1.0,-1.3440247835142285,0.6974352616646514,1,16.0,1,1,-1.3510964535180536,-1.3510964535180536
2016-09-20,air_e34c631c766f2766,0,0,0,0,0,1,0,0.30899807548502267,-0.08015219585257301,0.0,-1.3440247835142285,0.5208478795267972,1,9.0,1,1,-1.854719977493058,-1.854719977493058
2016-09-21,air_e34c631c766f2766,0,0,0,0,0,0,1,0.4248166717744593,0.2800857401539746,0.0,-1.3174576438502372,0.5208478795267972,1,17.0,1,1,0.38766862423657567,0.38766862423657567
2016-09-22,air_e34c631c766f2766,0,0,0,0,1,0,0,0.34374365437185334,0.01281243279427771,1.0,-1.3440247835142285,0.5760314364448768,1,16.0,1,1,-0.3053484566309594,-0.3053484566309594
2016-09-23,air_e34c631c766f2766,1,0,0,0,0,0,0,0.5058896891770649,0.15225937576455462,0.0,-1.3440247835142285,0.7195086844318832,1,11.0,1,1,0.19555277802526122,0.19555277802526122
2016-09-24,air_e34c631c766f2766,0,0,1,0,0,0,0,0.6217082854665015,0.3614297902199692,0.0,-1.3440247835142285,0.8740226438025062,1,21.0,1,1,1.1615765877194009,1.1615765877194009
2016-09-25,air_e34c631c766f2766,0,0,0,1,0,0,0,0.8301817587874876,0.8843558263585063,0.0,-0.440742034938523,0.8188390868844266,1,28.0,1,1,-0.3920728163579293,-0.3920728163579293
2016-09-26,air_e34c631c766f2766,0,1,0,0,0,0,0,1.0386552321084732,1.0819056622330652,0.0,-0.520443453930497,0.9954264690222808,1,21.0,1,1,-1.1103682980427425,-1.1103682980427425
2016-09-27,air_e34c631c766f2766,0,0,0,0,0,1,0,1.0618189513663607,1.0470439264904958,0.0,-0.7329805712424278,1.0947568714748241,1,31.0,1,1,-0.4612967447498604,-0.4612967447498604
2016-09-28,air_e34c631c766f2766,0,0,0,0,0,0,1,1.1660556880268536,1.1400085551373471,0.0,-0.7861148505704104,1.227197408078215,1,20.0,1,1,-0.34151601472337284,-0.34151601472337284
2016-09-29,air_e34c631c766f2766,0,0,0,0,1,0,0,0.9460003550769241,0.8262529334542245,0.0,-1.1580548058662892,0.9733530462550491,1,39.0,1,1,-0.21512401063698178,-0.21512401063698178
2016-09-30,air_e34c631c766f2766,1,0,0,0,0,0,0,0.5753808469507267,0.4543944188668203,0.0,-0.7064134315784364,0.653288416130188,1,31.0,1,1,1.2327450084818918,1.2327450084818918
2016-10-01,air_e34c631c766f2766,0,0,1,0,0,0,0,0.3784892332586844,0.1173976400219854,0.0,-1.3440247835142285,0.5208478795267972,1,56.0,1,1,1.2681347696260814,1.2681347696260814
2016-10-02,air_e34c631c766f2766,0,0,0,1,0,0,0,0.7722724606427692,0.7913911977116557,0.0,1.0735849259089834,0.6312149933629563,1,80.0,1,1,-0.45040758747472515,-0.45040758747472515
2016-10-03,air_e34c631c766f2766,0,1,0,0,0,0,0,0.7259450221269943,0.6635648333222353,0.0,-1.3440247835142285,0.7967656641171948,1,19.0,1,1,-1.5758797715547737,-1.5758797715547737
2016-10-05,air_e34c631c766f2766,0,0,0,0,0,0,1,0.876509197303262,0.6519442547413787,0.0,-1.1580548058662892,0.9512796234878174,1,39.0,1,1,-0.8762514166273351,-0.8762514166273351
2016-10-06,air_e34c631c766f2766,0,0,0,0,1,0,0,1.1081463898821353,1.2213526052033417,0.0,0.8610478085970529,0.9402429121042013,1,42.0,1,1,-0.3858504407721377,-0.3858504407721377
2016-10-07,air_e34c631c766f2766,1,0,0,0,0,0,0,0.5753808469507267,0.47763557602853296,0.0,0.19686931699726917,0.6753618388974197,1,39.0,1,1,0.8349018694653441,0.8349018694653441
2016-10-08,air_e34c631c766f2766,0,0,1,0,0,0,0,0.5522171276928394,0.5241178903519588,0.0,-1.2908905041862457,0.5870681478284924,1,30.0,1,1,1.0962416440685896,1.0962416440685896
2016-10-09,air_e34c631c766f2766,0,0,0,1,0,0,0,0.6796175836112198,0.5706002046753841,0.0,-1.3440247835142285,0.6312149933629563,1,53.0,1,1,0.3515010661441622,0.3515010661441622
2016-10-10,air_e34c631c766f2766,0,1,0,0,0,0,0,0.2279250580824167,-0.1382550887568549,1.0,-1.3440247835142285,0.4987744567595651,1,53.0,1,1,-0.8019718080719483,-0.8019718080719483
2016-10-11,air_e34c631c766f2766,0,0,0,0,0,1,0,0.1352701810508677,-0.08015219585257301,0.0,-1.2908905041862457,0.3663339201561743,1,40.0,1,1,-1.2079818150448476,-1.2079818150448476
2016-10-12,air_e34c631c766f2766,0,0,0,0,0,0,1,0.17001575993769835,0.2800857401539746,0.0,0.8344806689330612,0.09041613556577663,1,37.0,1,1,-0.4721859020249956,-0.4721859020249956
2016-10-13,air_e34c631c766f2766,0,0,0,0,1,0,0,0.00786972513248723,-0.3009431888888445,0.0,-1.3440247835142285,0.2670035177036313,1,30.0,1,1,-0.4367961408808061,-0.4367961408808061
2016-10-14,air_e34c631c766f2766,1,0,0,0,0,0,0,-0.0963670115280058,-0.14987566733771146,0.0,-0.28133919695457493,-0.0309876896539983,1,39.0,1,1,0.9974614316441486,0.9974614316441486
2016-10-15,air_e34c631c766f2766,0,0,1,0,0,0,0,0.031033444390374476,0.22198284724969267,0.0,1.5252263001968365,-0.11928138072292543,1,66.0,1,1,1.4785288441206585,1.4785288441206585
2016-10-16,air_e34c631c766f2766,0,0,0,1,0,0,0,0.11210646179298005,0.24522400441140535,0.0,0.03746647901332122,-0.01995097827038243,1,39.0,1,1,-0.4838528562483548,-0.4838528562483548
2016-10-17,air_e34c631c766f2766,0,1,0,0,0,0,0,0.12368832142192387,-0.14987566733771146,0.0,-1.3440247835142285,0.31115036323809475,1,17.0,1,1,-1.4366541178226875,-1.4366541178226875
2016-10-18,air_e34c631c766f2766,0,0,0,0,0,1,0,0.5174715488060083,0.6403236761605225,0.0,0.22343645666126066,0.4215174770742538,1,28.0,1,1,-0.6075225710159621,-0.6075225710159621
2016-10-19,air_e34c631c766f2766,0,0,0,0,0,0,1,0.5058896891770649,0.3614297902199692,0.0,-0.8392491298983931,0.6091415705957242,1,20.0,1,1,-0.4659635264392041,-0.4659635264392041
2016-10-20,air_e34c631c766f2766,0,0,0,0,1,0,0,0.6332901450954449,0.8030117762925117,0.0,1.3126891828849054,0.4546276112251016,1,38.0,1,1,-0.23806902060958815,-0.23806902060958815
2016-10-21,air_e34c631c766f2766,1,0,0,0,0,0,0,0.20476133882452943,0.07091532569855961,0.0,-0.04223493997865275,0.2780402290872472,1,28.0,1,1,1.0215731370390908,1.0215731370390908
2016-10-22,air_e34c631c766f2766,0,0,1,0,0,0,0,0.031033444390374476,-0.28932261030798795,0.0,-1.3174576438502372,0.2007832494019357,1,34.0,1,1,1.587420416872011,1.587420416872011
2016-10-23,air_e34c631c766f2766,0,0,0,1,0,0,0,0.19317947919558603,0.1755005329262673,0.0,-0.06880207964264423,0.2007832494019357,1,45.0,1,1,-0.20851273657707825,-0.20851273657707825
2016-10-24,air_e34c631c766f2766,0,1,0,0,0,0,0,-0.17744002893061137,-0.19635798166113683,0.0,1.2595549035569231,-0.10824466933930957,1,28.0,1,1,-1.2647609922651957,-1.2647609922651957
2016-10-25,air_e34c631c766f2766,0,0,0,0,0,1,0,-0.2816767655911044,-0.4171489746974083,0.0,-0.7064134315784364,-0.3179421856280118,1,23.0,1,1,-0.5694105205529888,-0.5694105205529888
2016-10-26,air_e34c631c766f2766,0,0,0,0,0,0,1,0.30899807548502267,0.5706002046753841,0.0,1.2064206242289401,-0.0309876896539983,1,31.0,1,1,-0.16456720900242536,-0.16456720900242536
2016-10-27,air_e34c631c766f2766,0,0,0,0,1,0,0,0.29741621585607886,0.2917063187348311,0.0,0.6750778309491132,0.0352325786476971,1,30.0,1,1,-0.15056686393439433,-0.15056686393439433
2016-10-28,air_e34c631c766f2766,1,0,0,0,0,0,0,-0.4901502389120904,-0.6960428606379613,0.0,-1.3440247835142285,-0.30690547424439596,1,14.0,1,1,0.920459533769978,0.920459533769978
2016-10-29,air_e34c631c766f2766,0,0,1,0,0,0,0,-0.10794887115694941,0.001191854213421576,0.0,-1.3440247835142285,-0.14135480349015736,1,53.0,1,1,1.7748694813939816,1.7748694813939816
2016-10-30,air_e34c631c766f2766,0,0,0,1,0,0,0,-0.5248958177989212,-0.8471103821890944,0.0,-1.3440247835142285,-0.3620890311624755,1,38.0,1,1,-0.12256617379833232,-0.12256617379833232
2016-10-31,air_e34c631c766f2766,0,1,0,0,0,0,0,-0.2469311867042733,-0.19635798166113683,0.0,-0.30790633661856626,-0.34001560839524353,1,21.0,1,1,-1.089367780440696,-1.089367780440696
2016-11-01,air_e34c631c766f2766,0,0,0,0,0,1,0,-0.3511679233647663,-0.5101136033442595,0.0,-0.46730917460251437,-0.1303180921065415,1,20.0,1,1,-0.7961383309602688,-0.7961383309602688
2016-11-02,air_e34c631c766f2766,0,0,0,0,0,0,1,-0.6407144140883579,-0.9981779037402274,0.0,-1.3440247835142285,-0.47245614499863453,1,16.0,1,1,0.3954465937188151,0.3954465937188151
2016-11-03,air_e34c631c766f2766,0,0,0,0,1,0,0,-0.4090772215094846,-0.161496245918568,1.0,1.1798534845649489,-0.49452956776586626,1,37.0,1,1,-0.08445412333535901,-0.08445412333535901
2016-11-04,air_e34c631c766f2766,1,0,0,0,0,0,0,-0.2816767655911044,-0.23121971740370606,0.0,1.1001520655729746,-0.4834928563822504,1,31.0,1,1,0.048549154810935594,0.048549154810935594
2016-11-05,air_e34c631c766f2766,0,0,1,0,0,0,0,-0.21218560781744242,-0.14987566733771146,0.0,0.4625407136371826,-0.18550164902462102,1,38.0,1,1,1.28757969333168,1.28757969333168
2016-11-06,air_e34c631c766f2766,0,0,0,1,0,0,0,-0.18902188855955498,0.001191854213421576,0.0,1.1798534845649489,-0.3289788970116277,1,36.0,1,1,-0.5394653380463669,-0.5394653380463669
2016-11-07,air_e34c631c766f2766,0,1,0,0,0,0,0,-0.6291325544594143,-0.7425251749613869,0.0,0.8876149482610441,-0.5166029905330982,1,24.0,1,1,-1.3374850069241344,-1.3374850069241344
2016-11-08,air_e34c631c766f2766,0,0,0,0,0,1,0,-0.7565330103777945,-0.835489803608238,0.0,-0.8658162695623844,-0.7483739295890321,1,24.0,1,1,-1.1512026378244997,-1.1512026378244997
2016-11-09,air_e34c631c766f2766,0,0,0,0,0,0,1,-0.6986237122330763,-0.7192840177996742,0.0,0.2500035963252519,-0.5497131246839458,1,22.0,1,1,-0.834639279897354,-0.834639279897354
2016-11-10,air_e34c631c766f2766,0,0,0,0,1,0,0,-0.7912785892646257,-0.9052132750933762,0.0,-1.211189085194272,-0.5828232588347936,1,22.0,1,1,-0.5627992464930852,-0.5627992464930852
2016-11-11,air_e34c631c766f2766,1,0,0,0,0,0,0,-0.8607697470382876,-1.0097984823210837,0.0,-1.3440247835142285,-0.7925207751234957,1,12.0,1,1,0.410613634209182,0.410613634209182
