visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,total_genre_visitors
2016-08-04,air_034a3d5b40d5b1b1,0,0,0,0,1,0,0,1.3310337267124985,1.4228483545445163,0.0,1.096995167248559,1.2334351992922115,1,9.0,1,5250352.0
2016-08-05,air_034a3d5b40d5b1b1,1,0,0,0,0,0,0,1.3310337267124985,1.4127565084992442,0.0,0.9613437538615901,1.3720512577526613,1,18.0,1,6602614.0
2016-08-06,air_034a3d5b40d5b1b1,0,0,1,0,0,0,0,1.2989071914151715,1.4733075847708765,0.0,0.3644775349589267,1.4040395789358422,1,19.0,1,6290958.0
2016-08-07,air_034a3d5b40d5b1b1,0,0,0,1,0,0,0,1.3524514169107171,1.4632157387256044,0.0,1.4496888420546776,1.297411841658573,1,5.0,1,4751320.0
2016-08-08,air_034a3d5b40d5b1b1,0,1,0,0,0,0,0,1.4059956424062625,1.4127565084992442,0.0,1.7481219515060091,1.3613884840249346,1,3.0,1,4081164.0
2016-08-10,air_034a3d5b40d5b1b1,0,0,0,0,0,0,1,1.2239452757214075,1.3017462020012522,0.0,1.6938613861512217,1.1907841043813034,1,9.0,1,6443918.0
2016-08-11,air_034a3d5b40d5b1b1,0,0,0,0,1,0,0,1.2025275855231896,1.4026646624539727,1.0,1.8295127995381906,1.0308424984653994,1,7.0,1,6044310.0
2016-08-12,air_034a3d5b40d5b1b1,1,0,0,0,0,0,0,1.2453629659196261,1.3219298940917958,0.0,1.9109036475703722,1.126807462014942,1,20.0,1,5487440.0
2016-08-13,air_034a3d5b40d5b1b1,0,0,1,0,0,0,0,1.2989071914151715,1.3320217401370682,1.0,1.6667311034738281,1.2440979730199382,1,9.0,1,5701106.0
2016-08-14,air_034a3d5b40d5b1b1,0,0,0,1,0,0,0,1.2667806561178443,1.3320217401370682,1.0,0.9613437538615901,1.2654235204753919,1,26.0,1,4367008.0
2016-08-15,air_034a3d5b40d5b1b1,0,1,0,0,0,0,0,1.2453629659196261,1.3320217401370682,1.0,-0.09673727055676727,1.297411841658573,1,11.0,1,3690160.0
2016-08-17,air_034a3d5b40d5b1b1,0,0,0,0,0,0,1,1.1704010502258622,1.1402766652768994,0.0,-0.7478640548142179,1.1801213306535767,1,11.0,1,4488420.0
2016-08-18,air_034a3d5b40d5b1b1,0,0,0,0,1,0,0,1.3203248816133897,1.3824809703634284,0.0,0.12030499086238287,1.2654235204753919,1,6.0,1,4843096.0
2016-08-19,air_034a3d5b40d5b1b1,1,0,0,0,0,0,0,1.3952867973071532,1.5944097373141413,0.0,0.5001289483458956,1.3827140314803885,1,25.0,1,6555292.0
2016-08-20,air_034a3d5b40d5b1b1,0,0,1,0,0,0,0,1.459539867901808,1.543950507087781,0.0,1.2597768633129214,1.3613884840249346,1,23.0,1,6404244.0
2016-08-21,air_034a3d5b40d5b1b1,0,0,0,1,0,0,0,1.4274133326044807,1.4733075847708765,0.0,1.422558559377284,1.4147023526635694,1,6.0,1,4504194.0
2016-08-22,air_034a3d5b40d5b1b1,0,1,0,0,0,0,0,1.4059956424062625,1.4127565084992442,0.0,0.5543895137006832,1.500004542485385,1,14.0,1,2976984.0
2016-08-24,air_034a3d5b40d5b1b1,0,0,0,0,0,0,1,1.2239452757214075,1.3320217401370682,0.0,-0.503691510717674,1.2654235204753919,1,10.0,1,5004182.0
2016-08-25,air_034a3d5b40d5b1b1,0,0,0,0,1,0,0,1.256071811018735,1.372389124318156,0.0,0.8256923404746211,1.2334351992922115,1,7.0,1,5170526.0
2016-08-26,air_034a3d5b40d5b1b1,1,0,0,0,0,0,0,1.2667806561178443,1.3118380480465237,0.0,1.1512557326033463,1.2547607467476654,1,20.0,1,6938170.0
2016-08-27,air_034a3d5b40d5b1b1,0,0,1,0,0,0,0,1.020477218838335,0.9989908206430911,0.0,0.09317470818498896,1.126807462014942,1,8.0,1,7018952.0
2016-08-28,air_034a3d5b40d5b1b1,0,0,0,1,0,0,0,0.9348064580454623,0.9888989745978188,0.0,-0.7749943374916117,0.966865856099038,1,2.0,1,5210678.0
2016-08-29,air_034a3d5b40d5b1b1,0,1,0,0,0,0,0,0.6992118658650622,0.595316978832209,0.0,-1.5617725351360312,0.6683081917226835,1,7.0,1,3709280.0
2016-08-31,air_034a3d5b40d5b1b1,0,0,0,0,0,0,1,1.0311860639374442,0.9485315904167305,0.0,1.7752522341834034,1.084156367104034,1,8.0,1,5277120.0
2016-09-01,air_034a3d5b40d5b1b1,0,0,0,0,1,0,0,1.0740214443338805,1.039358204824179,0.0,1.2869071459903152,0.9562030823713108,1,9.0,1,4772352.0
2016-09-02,air_034a3d5b40d5b1b1,1,0,0,0,0,0,0,1.0847302894329898,1.1907358955032596,0.0,1.3954282766998904,0.934877534915857,1,13.0,1,6316770.0
2016-09-03,air_034a3d5b40d5b1b1,0,0,1,0,0,0,0,1.1811098953249715,1.1705522034127154,0.0,-0.0696069878793736,1.126807462014942,1,17.0,1,7063406.0
2016-09-04,air_034a3d5b40d5b1b1,0,0,0,1,0,0,0,1.2132364306222987,1.2613788178201635,0.0,0.5001289483458956,1.1801213306535767,1,17.0,1,4590234.0
2016-09-05,air_034a3d5b40d5b1b1,0,1,0,0,0,0,0,1.020477218838335,0.9485315904167305,0.0,-0.8563851855237931,1.126807462014942,1,18.0,1,3825912.0
2016-09-07,air_034a3d5b40d5b1b1,0,0,0,0,0,0,1,1.1596922051267533,1.251286971774892,0.0,0.717171209765046,1.0734935933763072,1,6.0,1,4849788.0
2016-09-08,air_034a3d5b40d5b1b1,0,0,0,0,1,0,0,0.9133887678472441,0.6558680551038414,0.0,-1.2633394256846997,0.9775286298267647,1,7.0,1,5038598.0
2016-09-09,air_034a3d5b40d5b1b1,1,0,0,0,0,0,0,0.8063003168561532,0.7971538997376498,0.0,0.12030499086238287,0.8922264400049491,1,16.0,1,6723070.0
2016-09-10,air_034a3d5b40d5b1b1,0,0,1,0,0,0,0,0.8063003168561532,0.9182560522809142,0.0,1.4768191247320714,0.6896337391781373,1,8.0,1,7374106.0
2016-09-11,air_034a3d5b40d5b1b1,0,0,0,1,0,0,0,0.9669329933427896,1.079725589005267,0.0,0.3644775349589267,0.8922264400049491,1,10.0,1,5152362.0
2016-09-12,air_034a3d5b40d5b1b1,0,1,0,0,0,0,0,1.020477218838335,0.8980723601903703,0.0,-1.1819485776525183,0.9881914035544918,1,6.0,1,3853158.0
2016-09-14,air_034a3d5b40d5b1b1,0,0,0,0,0,0,1,0.7741737815588259,0.5852251327869372,0.0,-1.317599991039487,0.934877534915857,1,3.0,1,5020912.0
2016-09-15,air_034a3d5b40d5b1b1,0,0,0,0,1,0,0,0.7741737815588259,0.6054088248774812,0.0,-1.0462971642655494,0.8815636662772224,1,4.0,1,5436294.0
2016-09-16,air_034a3d5b40d5b1b1,1,0,0,0,0,0,0,0.8812622325499168,0.9081642062356424,0.0,-0.4765612280402802,0.8602381188217685,1,7.0,1,6636074.0
2016-09-17,air_034a3d5b40d5b1b1,0,0,1,0,0,0,0,1.0740214443338805,0.9384397443714586,0.0,-0.503691510717674,1.126807462014942,1,15.0,1,7227360.0
2016-09-18,air_034a3d5b40d5b1b1,0,0,0,1,0,0,0,0.8063003168561532,0.5650414406963928,0.0,-1.5617725351360312,0.92421476118813,1,5.0,1,5720704.0
2016-09-19,air_034a3d5b40d5b1b1,0,1,0,0,0,0,0,0.6456676403695168,0.4136637500173122,1.0,-1.5617725351360312,0.6789709654504102,1,3.0,1,3849334.0
2016-09-21,air_034a3d5b40d5b1b1,0,0,0,0,0,0,1,0.5171614991802078,0.4439392881531284,0.0,-1.5075119697812436,0.6363198705395027,1,16.0,1,5986472.0
2016-09-22,air_034a3d5b40d5b1b1,0,0,0,0,1,0,0,0.5492880344775352,0.46412298024367243,1.0,-1.4261211217490624,0.742947607816772,1,7.0,1,5134676.0
2016-09-23,air_034a3d5b40d5b1b1,1,0,0,0,0,0,0,0.5385791893784259,0.4439392881531284,0.0,-1.1276880122977309,0.7002965129058645,1,7.0,1,5750340.0
2016-09-24,air_034a3d5b40d5b1b1,0,0,1,0,0,0,0,0.4850349638828804,0.322837135609864,0.0,-1.2362091430073059,0.593668775628595,1,14.0,1,6937692.0
2016-09-25,air_034a3d5b40d5b1b1,0,0,0,1,0,0,0,0.8491356972525894,0.8476131299640101,0.0,-0.4494309453628865,0.8389125713663144,1,6.0,1,5028082.0
2016-09-29,air_034a3d5b40d5b1b1,0,0,0,0,1,0,0,0.5385791893784259,0.4035719039720404,0.0,-1.5617725351360312,0.6363198705395027,1,1.0,1,5245572.0
2016-09-30,air_034a3d5b40d5b1b1,1,0,0,0,0,0,0,0.5064526540810985,0.575133286741665,0.0,-0.36804009733070503,0.49770381207905234,1,9.0,1,7025166.0
2016-10-01,air_034a3d5b40d5b1b1,0,0,1,0,0,0,0,0.6777941756668442,0.5448577486058488,0.0,-1.0462971642655494,0.7109592866335911,1,1.0,1,7068664.0
2016-10-02,air_034a3d5b40d5b1b1,0,0,0,1,0,0,0,0.9562241482436803,0.8980723601903703,0.0,0.28308668692674543,0.9881914035544918,1,8.0,1,4956382.0
2016-10-03,air_034a3d5b40d5b1b1,0,1,0,0,0,0,0,0.6349587952704075,0.534765902560577,0.0,-1.5617725351360312,0.6683081917226835,1,6.0,1,3573050.0
2016-10-05,air_034a3d5b40d5b1b1,0,0,0,0,0,0,1,0.7527560913606077,0.6760517471943854,0.0,-1.3447302737168811,0.6576454179949565,1,2.0,1,4432972.0
2016-10-06,air_034a3d5b40d5b1b1,0,0,0,0,1,0,0,0.6456676403695168,0.6558680551038414,0.0,0.7714317751198333,0.6043315493563217,1,4.0,1,5035730.0
2016-10-07,air_034a3d5b40d5b1b1,1,0,0,0,0,0,0,0.4636172736846623,0.534765902560577,0.0,0.6357803617328645,0.2951111112522406,1,13.0,1,6536172.0
2016-10-08,air_034a3d5b40d5b1b1,0,0,1,0,0,0,0,0.891971077649026,0.8879805141450985,0.0,-0.39517038000809895,0.7749359289999529,1,9.0,1,6857388.0
2016-10-09,air_034a3d5b40d5b1b1,0,0,0,1,0,0,0,0.39936420309000764,0.4943985183794886,0.0,-0.6393429241046429,0.3057738849799673,1,15.0,1,5942018.0
2016-10-10,air_034a3d5b40d5b1b1,0,1,0,0,0,0,0,0.06739000501762599,0.05035729238751893,1.0,0.8799529058294085,0.1351695053363365,1,1.0,1,4524270.0
2016-10-12,air_034a3d5b40d5b1b1,0,0,0,0,0,0,1,0.09951654031495297,0.27237790538350376,0.0,0.3644775349589267,0.06053008924224782,1,1.0,1,4929614.0
2016-10-13,air_034a3d5b40d5b1b1,0,0,0,0,1,0,0,-0.07182498127079229,-0.09092855224628986,0.0,-0.7478640548142179,0.12450673160860942,1,8.0,1,4973112.0
2016-10-14,air_034a3d5b40d5b1b1,1,0,0,0,0,0,0,-0.028989600874356064,0.020081754251702732,0.0,-0.5308217933950679,0.007216220603613122,1,6.0,1,6735976.0
2016-10-15,air_034a3d5b40d5b1b1,0,0,1,0,0,0,0,0.0888076952158441,0.26228605933823157,0.0,1.2869071459903152,-0.12073706412911009,1,8.0,1,7327262.0
2016-10-16,air_034a3d5b40d5b1b1,0,0,0,1,0,0,0,0.4100730481891169,0.534765902560577,0.0,0.28308668692674543,0.3057738849799673,1,9.0,1,4915274.0
2016-10-17,air_034a3d5b40d5b1b1,0,1,0,0,0,0,0,0.4100730481891169,0.4136637500173122,0.0,-0.503691510717674,0.4550527171681447,1,1.0,1,3744174.0
2016-10-19,air_034a3d5b40d5b1b1,0,0,0,0,0,0,1,0.5385791893784259,0.46412298024367243,0.0,-0.25951896662113005,0.4870410383513256,1,2.0,1,4937262.0
2016-10-20,air_034a3d5b40d5b1b1,0,0,0,0,1,0,0,0.5171614991802078,0.4943985183794886,0.0,0.337347252281533,0.4870410383513256,1,7.0,1,5217370.0
2016-10-21,air_034a3d5b40d5b1b1,1,0,0,0,0,0,0,0.05668115991851675,-0.04046932201992966,0.0,-0.7749943374916117,0.15649505279179032,1,11.0,1,6765612.0
2016-10-22,air_034a3d5b40d5b1b1,0,0,1,0,0,0,0,-0.050407291072574176,-0.2019388587442821,0.0,-1.5075119697812436,0.007216220603613122,1,17.0,1,7461102.0
2016-10-23,air_034a3d5b40d5b1b1,0,0,0,1,0,0,0,0.05668115991851675,-0.1615714745631941,0.0,-1.3447302737168811,0.12450673160860942,1,5.0,1,5253698.0
2016-10-24,air_034a3d5b40d5b1b1,0,1,0,0,0,0,0,-0.14678689696455585,-0.02028562992938529,0.0,1.2869071459903152,-0.12073706412911009,1,3.0,1,3955450.0
2016-10-26,air_034a3d5b40d5b1b1,0,0,0,0,0,0,1,0.32440228739624405,0.3531126737456802,0.0,-0.503691510717674,0.28444833752451354,1,7.0,1,5307712.0
2016-10-27,air_034a3d5b40d5b1b1,0,0,0,0,1,0,0,0.03526346972029864,0.09072467656860696,0.0,0.9342134711841958,-0.04609764803502158,1,21.0,1,5324920.0
2016-10-28,air_034a3d5b40d5b1b1,1,0,0,0,0,0,0,-0.1574957420636651,-0.2019388587442821,0.0,-1.5346422524586376,-0.08874874294592938,1,7.0,1,6641332.0
2016-10-29,air_034a3d5b40d5b1b1,0,0,1,0,0,0,0,-0.07182498127079229,-0.07074486015574549,0.0,0.581519796378077,-0.17405093276774478,1,19.0,1,7691498.0
2016-10-30,air_034a3d5b40d5b1b1,0,0,0,1,0,0,0,-0.3395461087485196,-0.2826736271064585,0.0,0.6086500790554707,-0.4299575022331914,1,3.0,1,5359336.0
2016-10-31,air_034a3d5b40d5b1b1,0,1,0,0,0,0,0,-0.3181284185503015,-0.24230624292537048,0.0,-0.8563851855237931,-0.3979691810500105,1,6.0,1,4171028.0
2016-11-02,air_034a3d5b40d5b1b1,0,0,0,0,0,0,1,-0.45734340483871977,-0.3331328573328187,0.0,1.2597768633129214,-0.5792363344213686,1,10.0,1,5996032.0
2016-11-04,air_034a3d5b40d5b1b1,1,0,0,0,0,0,0,-0.4037991793431743,-0.3634083954686349,0.0,1.042734601893771,-0.493934144599553,1,7.0,1,5569656.0
2016-11-05,air_034a3d5b40d5b1b1,0,0,1,0,0,0,0,-0.37167264404584693,-0.2019388587442821,0.0,1.17838601528074,-0.5472480132381877,1,16.0,1,7092564.0
2016-11-06,air_034a3d5b40d5b1b1,0,0,0,1,0,0,0,-0.5001787852351559,-0.5955208545098919,0.0,-1.0191668815881558,-0.515259692055007,1,2.0,1,4846920.0
2016-11-07,air_034a3d5b40d5b1b1,0,1,0,0,0,0,0,-0.5108876303342652,-0.40377577964972294,0.0,1.0698648845711647,-0.6752012979709111,1,3.0,1,3866064.0
2016-11-08,air_034a3d5b40d5b1b1,0,0,0,0,0,1,0,-0.47876109503693787,-0.7065311610078842,0.0,-1.5617725351360312,-0.3020042175004682,1,1.0,1,4095026.0
2016-11-09,air_034a3d5b40d5b1b1,0,0,0,0,0,0,1,-0.8107352931093197,-0.8579088516869648,0.0,0.0389141428302016,-0.7498407140649996,1,3.0,1,4484118.0
2016-11-10,air_034a3d5b40d5b1b1,0,0,0,0,1,0,0,-0.842861828406647,-0.9487354660944132,0.0,-1.2633394256846997,-0.8244801301590882,1,4.0,1,4818240.0
2016-11-11,air_034a3d5b40d5b1b1,1,0,0,0,0,0,0,-0.4037991793431743,-0.3835920875591789,0.0,0.6629106444102582,-0.493934144599553,1,17.0,1,6014674.0
2016-11-12,air_034a3d5b40d5b1b1,0,0,1,0,0,0,0,-0.3288372636494105,-0.2725817810611863,0.0,1.0156043192163775,-0.4192947285054645,1,15.0,1,7770368.0
2016-11-13,air_034a3d5b40d5b1b1,0,0,0,1,0,0,0,-0.21103996755921056,-0.07074486015574549,0.0,0.5001289483458956,-0.3553180861391029,1,2.0,1,5018522.0
2016-11-14,air_034a3d5b40d5b1b1,0,1,0,0,0,0,0,-0.23245765775742866,-0.3432247033780909,0.0,-1.48038168710385,-0.0034465531241137807,1,11.0,1,3726966.0
2016-11-17,air_034a3d5b40d5b1b1,0,0,0,0,1,0,0,-0.6072672362262469,-0.3835920875591789,0.0,0.717171209765046,-0.7498407140649996,1,1.0,1,5155230.0
2016-11-18,air_034a3d5b40d5b1b1,1,0,0,0,0,0,0,-0.4466345597396105,-0.2725817810611863,0.0,0.9070831885068023,-0.6965268454263649,1,9.0,1,6785210.0
2016-11-19,air_034a3d5b40d5b1b1,0,0,1,0,0,0,0,-0.1789134322618832,-0.32304101128754653,0.0,-1.5346422524586376,-0.08874874294592938,1,9.0,1,7423340.0
2016-11-20,air_034a3d5b40d5b1b1,0,0,0,1,0,0,0,-0.06111613617168342,-0.19184701269901028,0.0,-1.2362091430073059,0.007216220603613122,1,3.0,1,5334958.0
2016-11-21,air_034a3d5b40d5b1b1,0,1,0,0,0,0,0,-0.2431665028565379,-0.5046942401024433,0.0,-1.5617725351360312,-0.07808596921820228,1,12.0,1,3856982.0
2016-11-23,air_034a3d5b40d5b1b1,0,0,0,0,0,0,1,-0.7250645323164471,-0.6762556228720682,1.0,-1.5617725351360312,-0.6325502030600033,1,2.0,1,5255610.0
2016-11-24,air_034a3d5b40d5b1b1,0,0,0,0,1,0,0,-0.8856972088030834,-0.7468985451889724,0.0,-0.6664732067820367,-0.867131225069996,1,1.0,1,4084510.0
2016-11-25,air_034a3d5b40d5b1b1,1,0,0,0,0,0,0,-0.8000264480102106,-0.7569903912342444,0.0,0.5272592310232895,-0.8458056776145421,1,11.0,1,6614564.0
2016-11-26,air_034a3d5b40d5b1b1,0,0,1,0,0,0,0,-0.6715203068209016,-0.5349697782382595,0.0,0.4729986656685019,-0.8138173564313612,1,15.0,1,7826294.0
2016-11-30,air_034a3d5b40d5b1b1,0,0,0,0,0,0,1,-0.8214441382084288,-0.9386436200491411,0.0,0.011783860152807683,-0.7391779403372727,1,116.0,1,5043378.0
2016-12-01,air_034a3d5b40d5b1b1,0,0,0,0,1,0,0,-0.4680522499378288,-0.6157045466004359,0.0,-1.3989908390716688,-0.4299575022331914,1,3.0,1,4909538.0
2016-12-02,air_034a3d5b40d5b1b1,1,0,0,0,0,0,0,-0.6715203068209016,-0.7166230070531564,0.0,0.9342134711841958,-0.6538757505154571,1,6.0,1,6951076.0
2016-12-03,air_034a3d5b40d5b1b1,0,0,1,0,0,0,0,-0.7250645323164471,-0.5753371624193475,0.0,0.9613437538615901,-0.9097823199809038,1,20.0,1,8399416.0
2016-12-04,air_034a3d5b40d5b1b1,0,0,0,1,0,0,0,-0.6608114617217924,-0.6661637768267962,0.0,-0.8292549028463992,-0.664538524243184,1,1.0,1,5127028.0
2016-12-05,air_034a3d5b40d5b1b1,0,1,0,0,0,0,0,-0.3074195734511924,-0.4340513177855391,0.0,0.4458683829911082,-0.23802757513410638,1,7.0,1,3999426.0
2016-12-06,air_034a3d5b40d5b1b1,0,0,0,0,0,1,0,-0.6822291519200107,-0.7468985451889724,0.0,-0.15099783591155486,-0.8458056776145421,1,2.0,1,4614612.0
2016-12-07,air_034a3d5b40d5b1b1,0,0,0,0,0,0,1,-0.9392414342986289,-0.9184599279585972,0.0,0.9884740365389837,-1.0270728309859,1,1.0,1,5304366.0
2016-12-08,air_034a3d5b40d5b1b1,0,0,0,0,1,0,0,-0.8000264480102106,-0.8579088516869648,0.0,0.798562057797227,-0.7605034877927265,1,3.0,1,5517076.0
2016-12-09,air_034a3d5b40d5b1b1,1,0,0,0,0,0,0,-0.7143556872173378,-0.5854290084646198,0.0,-0.25951896662113005,-0.8031545827036343,1,3.0,1,7749336.0
2016-12-10,air_034a3d5b40d5b1b1,0,0,1,0,0,0,0,-1.0034945048932833,-1.0092865423660453,0.0,-0.015346422524585995,-0.9844217360749922,1,11.0,1,8681914.0
2016-12-11,air_034a3d5b40d5b1b1,0,0,0,1,0,0,0,-1.1748360264790287,-1.140480540954582,0.0,0.12030499086238287,-1.1123750208077157,1,2.0,1,5764680.0
2016-12-12,air_034a3d5b40d5b1b1,0,1,0,0,0,0,0,-1.1855448715781378,-1.2514908474525746,0.0,-0.5850823587498553,-1.2083399843572582,1,6.0,1,4250376.0
2016-12-14,air_034a3d5b40d5b1b1,0,0,0,0,0,0,1,-1.0034945048932833,-1.0799294646829498,0.0,-1.2904697083620935,-1.0803866996245348,1,6.0,1,5828254.0
2016-12-15,air_034a3d5b40d5b1b1,0,0,0,0,1,0,0,-1.3033421676683379,-1.3221337697694788,0.0,-0.17812811858894878,-1.2616538529958927,1,15.0,1,5956836.0
2016-12-16,air_034a3d5b40d5b1b1,1,0,0,0,0,0,0,-1.3140510127674472,-1.4230522302221993,0.0,0.20169583889456416,-1.197677210629531,1,17.0,1,7968260.0
2016-12-17,air_034a3d5b40d5b1b1,0,0,1,0,0,0,0,-1.1105829558843743,-1.0193783884113177,0.0,0.011783860152807683,-1.3149677216345275,1,11.0,1,9248822.0
2016-12-18,air_034a3d5b40d5b1b1,0,0,0,1,0,0,0,-1.0356210401906105,-0.9487354660944132,0.0,0.9070831885068023,-1.1550261157186235,1,10.0,1,5892306.0
2016-12-19,air_034a3d5b40d5b1b1,0,1,0,0,0,0,0,-0.9178237441004106,-0.7569903912342444,0.0,0.8528226231520148,-1.059061152169081,1,11.0,1,4939174.0
2016-12-20,air_034a3d5b40d5b1b1,0,0,0,0,0,1,0,-0.842861828406647,-0.9588273121396852,0.0,-1.317599991039487,-0.7071896191540918,1,1.0,1,5857890.0
2016-12-21,air_034a3d5b40d5b1b1,0,0,0,0,0,0,1,-0.7678999127128833,-0.645980084736252,0.0,0.581519796378077,-0.8458056776145421,1,3.0,1,6588752.0
2016-12-22,air_034a3d5b40d5b1b1,0,0,0,0,1,0,0,-0.2752930381538651,-0.11111224433683388,0.0,-1.5346422524586376,-0.3446553124113758,1,30.0,1,7988336.0
2016-12-23,air_034a3d5b40d5b1b1,1,0,0,0,0,0,0,-0.6715203068209016,-0.7267148530984283,1.0,-0.8021246201690055,-0.664538524243184,1,22.0,1,7360722.0
