visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Japanese food,Tōkyō-to Shinjuku-ku Kabukichō,total_area_visitors,total_genre_visitors
2016-08-09,air_472b19e3b5bffa41,0,0,0,0,0,1,0,1.842353999095944,2.0170147289394444,0.0,0.7835485012912237,1.4720196655698075,1,9.0,1,1,-0.34683354105309594,-0.34683354105309594
2016-08-12,air_472b19e3b5bffa41,1,0,0,0,0,0,0,1.2464296902687058,1.3474592349443484,0.0,0.08702731084459221,1.3085576967677732,1,2.0,1,1,-0.0855476191803004,-0.0855476191803004
2016-08-17,air_472b19e3b5bffa41,0,0,0,0,0,0,1,1.4756313475099514,1.6245166807354223,0.0,1.2925447558483776,1.1777881217261457,1,4.0,1,1,-0.8634501501121276,-0.8634501501121276
2016-08-18,air_472b19e3b5bffa41,0,0,0,0,1,0,0,1.2693498559928302,1.3128270542204645,0.0,-1.0917008576035536,1.417532342635796,1,1.0,1,1,-0.5872761415229334,-0.5872761415229334
2016-08-19,air_472b19e3b5bffa41,1,0,0,0,0,0,0,1.3495704360272665,1.3936354759095273,0.0,0.46207718262354774,1.3957374134621916,1,8.0,1,1,0.7459520239305617,0.7459520239305617
2016-08-20,air_472b19e3b5bffa41,0,0,1,0,0,0,0,1.131828861648083,1.1281220903597482,0.0,-0.957754474825355,1.2976602321809712,1,3.0,1,1,0.6283361388710128,0.6283361388710128
2016-08-22,air_472b19e3b5bffa41,0,1,0,0,0,0,0,1.131828861648083,0.9318730662577375,0.0,-1.3863828997155898,1.1995830508997503,1,2.0,1,1,-2.0403534050434375,-2.0403534050434375
2016-08-23,air_472b19e3b5bffa41,0,0,0,0,0,1,0,1.257889773130768,1.1742983313249271,0.0,-0.9309651982697154,1.3085576967677732,1,4.0,1,1,-0.6520393187392673,-0.6520393187392673
2016-08-24,air_472b19e3b5bffa41,0,0,0,0,0,0,1,1.2235095245445813,1.2666508132552852,0.0,-0.8773866451584361,1.2322754446601571,1,2.0,1,1,-0.4618440109372752,-0.4618440109372752
2016-08-26,air_472b19e3b5bffa41,1,0,0,0,0,0,0,1.4297910160617024,1.451355777116001,0.0,1.3461233089596567,1.2867627675941686,1,9.0,1,1,1.0440859604264439,1.0440859604264439
2016-08-27,air_472b19e3b5bffa41,0,0,1,0,0,0,0,0.9713877015792112,0.7818002831209055,0.0,-1.3863828997155898,1.025223617510914,1,3.0,1,1,1.106988126803228,1.106988126803228
2016-08-30,air_472b19e3b5bffa41,0,0,0,0,0,1,0,1.0630683644757095,0.908784945775148,0.0,-1.225647240381752,1.1233007987921344,1,9.0,1,1,-0.6784656726608749,-0.6784656726608749
2016-08-31,air_472b19e3b5bffa41,0,0,0,0,0,0,1,1.257889773130768,1.2551067530139908,0.0,1.6408053510716936,1.1233007987921344,1,7.0,1,1,-0.24931657306068508,-0.24931657306068508
2016-09-01,air_472b19e3b5bffa41,0,0,0,0,1,0,0,1.2808099388548926,1.416723596392117,0.0,1.319334032404017,1.068813475858123,1,5.0,1,1,-0.6423620623736083,-0.6423620623736083
2016-09-02,air_472b19e3b5bffa41,1,0,0,0,0,0,0,1.2464296902687058,1.1050339698771587,0.0,-0.07370834848924575,1.1777881217261457,1,6.0,1,1,0.5602231421434891,0.5602231421434891
2016-09-03,air_472b19e3b5bffa41,0,0,1,0,0,0,0,1.303730104579017,1.416723596392117,0.0,0.5960235654017461,1.3521475551149826,1,2.0,1,1,1.1416029284188547,1.1416029284188547
2016-09-06,air_472b19e3b5bffa41,0,0,0,0,0,1,0,1.4870914303720137,1.4051795361508221,0.0,1.1853876496258187,1.493814594743412,1,10.0,1,1,-0.6784656726608749,-0.6784656726608749
2016-09-07,air_472b19e3b5bffa41,0,0,0,0,0,0,1,1.2922700217169552,1.1627542710836325,0.0,-0.7702295389358774,1.4393272718094006,1,6.0,1,1,-0.582065311172194,-0.582065311172194
2016-09-08,air_472b19e3b5bffa41,0,0,0,0,1,0,0,1.2120494416825187,1.1742983313249271,0.0,-1.038122304492274,1.3630450197017847,1,6.0,1,1,-0.4350454548477577,-0.4350454548477577
2016-09-09,air_472b19e3b5bffa41,1,0,0,0,0,0,0,1.2808099388548926,1.416723596392117,0.0,0.03344875773331281,1.1341982633789367,1,12.0,1,1,0.8765949848669595,0.8765949848669595
2016-09-10,air_472b19e3b5bffa41,0,0,1,0,0,0,0,1.2349696074066436,1.2666508132552852,0.0,-0.28802256093436335,1.2104805154865528,1,6.0,1,1,1.3835343375603322,1.3835343375603322
2016-09-12,air_472b19e3b5bffa41,0,1,0,0,0,0,0,1.0172280330274601,0.8626087048099688,0.0,-1.3060150700486708,1.1233007987921344,1,6.0,1,1,-1.3581068312644713,-1.3581068312644713
2016-09-13,air_472b19e3b5bffa41,0,0,0,0,0,1,0,0.7765662929241525,0.423934415640768,0.0,-1.3863828997155898,1.003428688337309,1,7.0,1,1,-0.8422346265412596,-0.8422346265412596
2016-09-14,air_472b19e3b5bffa41,0,0,0,0,0,0,1,0.8338667072344639,0.7356240421557267,0.0,-1.3060150700486708,0.916248971642891,1,13.0,1,1,-0.4488169350604264,-0.4488169350604264
2016-09-15,air_472b19e3b5bffa41,0,0,0,0,1,0,0,0.9484675358550867,0.7125359216731368,0.0,-1.3595936231599504,1.0906084050317273,1,3.0,1,1,-0.1253732511466667,-0.1253732511466667
2016-09-16,air_472b19e3b5bffa41,1,0,0,0,0,0,0,0.810946541510339,0.48165471684724176,0.0,-1.3863828997155898,1.0579160112713204,1,5.0,1,1,0.8088541903073458,0.8088541903073458
2016-09-17,air_472b19e3b5bffa41,0,0,1,0,0,0,0,1.085988530199834,1.0588577289119796,0.0,0.03344875773331281,1.025223617510914,1,3.0,1,1,1.2692682720119728,1.2692682720119728
2016-09-20,air_472b19e3b5bffa41,0,0,0,0,0,1,0,0.3754633927519726,-0.014739873528432354,0.0,-1.3863828997155898,0.5893250340388222,1,3.0,1,1,-1.8430862560511558,-1.8430862560511558
2016-09-21,air_472b19e3b5bffa41,0,0,0,0,0,0,1,0.4900642213725954,0.3431259939517048,0.0,-1.3595936231599504,0.5893250340388222,1,13.0,1,1,0.3030314441177032,0.3030314441177032
2016-09-23,air_472b19e3b5bffa41,1,0,0,0,0,0,0,0.5702848014070313,0.21614133129746274,0.0,-1.3863828997155898,0.7854793966012632,1,12.0,1,1,0.11916357317018042,0.11916357317018042
2016-09-24,air_472b19e3b5bffa41,0,0,1,0,0,0,0,0.6848856300276541,0.423934415640768,0.0,-1.3863828997155898,0.9380439008164955,1,2.0,1,1,1.0437137582585339,1.0437137582585339
2016-09-26,air_472b19e3b5bffa41,0,1,0,0,0,0,0,1.097448613061896,1.139666150601043,0.0,-0.5559153264907599,1.0579160112713204,1,6.0,1,1,-1.1306913066714825,-1.1306913066714825
2016-09-27,air_472b19e3b5bffa41,0,0,0,0,0,1,0,1.1203687787860208,1.1050339698771587,0.0,-0.7702295389358774,1.1559931925525413,1,19.0,1,1,-0.5094858884297507,-0.5094858884297507
2016-09-28,air_472b19e3b5bffa41,0,0,0,0,0,0,1,1.2235095245445813,1.197386451807517,0.0,-0.8238080920471567,1.2867627675941686,1,6.0,1,1,-0.39484762071348145,-0.39484762071348145
2016-09-29,air_472b19e3b5bffa41,0,0,0,0,1,0,0,1.005767950165398,0.8856968252925582,0.0,-1.198857963826112,1.0361210820977158,1,9.0,1,1,-0.27388191614274277,-0.27388191614274277
2016-09-30,air_472b19e3b5bffa41,1,0,0,0,0,0,0,0.6390452985794047,0.5162868975711261,0.0,-0.7434402623802377,0.7200946090804496,1,11.0,1,1,1.1118267549860574,1.1118267549860574
2016-10-03,air_472b19e3b5bffa41,0,1,0,0,0,0,0,0.7880263757862145,0.7240799819144318,0.0,-1.3863828997155898,0.8617616487088795,1,2.0,1,1,-1.576217301659711,-1.576217301659711
2016-10-04,air_472b19e3b5bffa41,0,0,0,0,0,1,0,1.0401481987515846,1.3590032951856432,0.0,0.27455224673406997,0.8181717903616701,1,4.0,1,1,-0.7376458173585594,-0.7376458173585594
2016-10-05,air_472b19e3b5bffa41,0,0,0,0,0,0,1,0.9370074529930242,0.7125359216731368,0.0,-1.198857963826112,1.0143261529241114,1,14.0,1,1,-0.9066256015896835,-0.9066256015896835
2016-10-06,air_472b19e3b5bffa41,0,0,0,0,1,0,0,1.1662091102342698,1.27819487349658,0.0,0.8371270544025032,1.003428688337309,1,2.0,1,1,-0.43727866785521746,-0.43727866785521746
2016-10-07,air_472b19e3b5bffa41,1,0,0,0,0,0,0,0.6390452985794047,0.5393750180537156,0.0,0.1673951405115112,0.7418895382540541,1,7.0,1,1,0.7310639372141632,0.7310639372141632
2016-10-08,air_472b19e3b5bffa41,0,0,1,0,0,0,0,0.6161251328552803,0.5855512590188948,0.0,-1.3328043466043105,0.6547098215596358,1,2.0,1,1,0.9811837940496597,0.9811837940496597
2016-10-11,air_472b19e3b5bffa41,0,0,0,0,0,1,0,0.20356214982103843,-0.014739873528432354,0.0,-1.3328043466043105,0.4367605298235899,1,4.0,1,1,-1.2241140508168837,-1.2241140508168837
2016-10-12,air_472b19e3b5bffa41,0,0,0,0,0,0,1,0.23794239840722492,0.3431259939517048,0.0,0.8103377778468632,0.1643239151535327,1,16.0,1,1,-0.5199075491312297,-0.5199075491312297
2016-10-13,air_472b19e3b5bffa41,0,0,0,0,1,0,0,0.07750123833835317,-0.23407701811303294,0.0,-1.3863828997155898,0.3386833485423695,1,4.0,1,1,-0.48603715185142293,-0.48603715185142293
2016-10-15,air_472b19e3b5bffa41,0,0,1,0,0,0,0,0.10042140406247765,0.28540569274523103,0.0,1.5068589682934952,-0.04272791199571067,1,13.0,1,1,1.3470585251051554,1.3470585251051554
2016-10-18,air_472b19e3b5bffa41,0,0,0,0,0,1,0,0.5817448842690933,0.7009918614318423,0.0,0.194184417067151,0.4912478527576014,1,6.0,1,1,-0.6494339035638976,-0.6494339035638976
2016-10-19,air_472b19e3b5bffa41,0,0,0,0,0,0,1,0.5702848014070313,0.423934415640768,0.0,-0.8773866451584361,0.6765047507332402,1,3.0,1,1,-0.5139523144446703,-0.5139523144446703
2016-10-20,air_472b19e3b5bffa41,0,0,0,0,1,0,0,0.6963457128897161,0.8626087048099688,0.0,1.2925447558483776,0.5239402465180083,1,2.0,1,1,-0.2958418440494307,-0.2958418440494307
2016-10-21,air_472b19e3b5bffa41,1,0,0,0,0,0,0,0.27232264699341185,0.13533290960839914,0.0,-0.07370834848924575,0.3495808131291717,1,7.0,1,1,0.9097209778109464,0.9097209778109464
2016-10-22,air_472b19e3b5bffa41,0,0,1,0,0,0,0,0.10042140406247765,-0.22253295787173802,0.0,-1.3595936231599504,0.2732985610215556,1,8.0,1,1,1.4512751321199457,1.4512751321199457
2016-10-24,air_472b19e3b5bffa41,0,1,0,0,0,0,0,-0.10586008745464327,-0.1301804759413799,0.0,1.2389662027370985,-0.03183044740890842,1,7.0,1,1,-1.2784555673317388,-1.2784555673317388
2016-10-25,air_472b19e3b5bffa41,0,0,0,0,0,1,0,-0.20900083321320384,-0.3495176205259805,0.0,-0.7434402623802377,-0.23888227455815197,1,6.0,1,1,-0.612958091108721,-0.612958091108721
2016-10-26,air_472b19e3b5bffa41,0,0,0,0,0,0,1,0.3754633927519726,0.6317274999840736,0.0,1.1853876496258187,0.044451804698707534,1,3.0,1,1,-0.2254956343144473,-0.2254956343144473
2016-10-27,air_472b19e3b5bffa41,0,0,0,0,1,0,0,0.3640033098899102,0.35467005419299974,0.0,0.6496021185130253,0.10983659221952123,1,7.0,1,1,-0.21209635626968856,-0.21209635626968856
2016-10-28,air_472b19e3b5bffa41,1,0,0,0,0,0,0,-0.41528232473032495,-0.6265750663170544,0.0,-1.3863828997155898,-0.22798480997134973,1,10.0,1,1,0.8129484141543555,0.8129484141543555
2016-10-31,air_472b19e3b5bffa41,0,1,0,0,0,0,0,-0.1746205846270169,-0.1301804759413799,0.0,-0.3416011140456426,-0.26067720373175646,1,7.0,1,1,-1.1105923896043444,-1.1105923896043444
2016-11-02,air_472b19e3b5bffa41,0,0,0,0,0,0,1,-0.5642634019371345,-0.9267206325907182,0.0,-1.3863828997155898,-0.3914467787733841,1,15.0,1,1,0.31047548747590253,0.31047548747590253
2016-11-04,air_472b19e3b5bffa41,1,0,0,0,0,0,0,-0.20900083321320384,-0.16481265666526426,0.0,1.07823054340326,-0.4023442433601863,1,8.0,1,1,-0.021528846299786405,-0.021528846299786405
2016-11-05,air_472b19e3b5bffa41,0,0,1,0,0,0,0,-0.1402403360408302,-0.08400423497620105,0.0,0.4352879060679079,-0.10811269951652457,1,5.0,1,1,1.1643072606613627,1.1643072606613627
2016-11-07,air_472b19e3b5bffa41,0,1,0,0,0,0,0,-0.5528033190750723,-0.6727513072822335,0.0,0.8639163309581428,-0.43503663712059326,1,9.0,1,1,-1.3480573727309022,-1.3480573727309022
2016-11-10,air_472b19e3b5bffa41,0,0,0,0,1,0,0,-0.7132444791439442,-0.8343681506603601,0.0,-1.2524365169373914,-0.5004214246414069,1,12.0,1,1,-0.6066306542542517,-0.6066306542542517
2016-11-11,air_472b19e3b5bffa41,1,0,0,0,0,0,0,-0.7820049763163178,-0.938264692832013,0.0,-1.3863828997155898,-0.7074732517906505,1,12.0,1,1,0.32499137202439116,0.32499137202439116
2016-11-12,air_472b19e3b5bffa41,0,0,1,0,0,0,0,-0.254841164661453,-0.16481265666526426,0.0,0.30134152328970953,-0.23888227455815197,1,8.0,1,1,1.6920899347576932,1.6920899347576932
2016-11-15,air_472b19e3b5bffa41,0,0,0,0,0,1,0,-0.060019756006394115,-0.10709235545879048,0.0,-0.957754474825355,0.05534926928550979,1,4.0,1,1,-0.9643169376157281,-0.9643169376157281
2016-11-16,air_472b19e3b5bffa41,0,0,0,0,0,0,1,-0.38090207614413807,-0.6265750663170544,0.0,-1.225647240381752,-0.162600022450536,1,4.0,1,1,-0.39298660987393164,-0.39298660987393164
2016-11-17,air_472b19e3b5bffa41,0,0,0,0,1,0,0,-0.36944199328207583,-0.22253295787173802,0.0,0.7835485012912237,-0.4786264954678024,1,17.0,1,1,-0.3442281258777262,-0.3442281258777262
2016-11-18,air_472b19e3b5bffa41,1,0,0,0,0,0,0,-0.5184230704888854,-0.5226785241454018,0.0,1.0246519902919808,-0.6638833934434413,1,13.0,1,1,0.924981266695255,0.924981266695255
2016-11-21,air_472b19e3b5bffa41,0,1,0,0,0,0,0,-0.36944199328207583,-0.6381191265583493,0.0,-1.3863828997155898,-0.21708734538454746,1,7.0,1,1,-1.3551292139211917,-1.3551292139211917
2016-11-22,air_472b19e3b5bffa41,0,0,0,0,0,1,0,-0.20900083321320384,-0.10709235545879048,0.0,0.40849862951226834,-0.20618988079774503,1,7.0,1,1,0.5911159220800163,0.5911159220800163
2016-11-23,air_472b19e3b5bffa41,0,0,0,0,0,0,1,-0.5069629876268231,-0.6381191265583493,1.0,-1.3595936231599504,-0.4023442433601863,1,3.0,1,1,-0.2660656706166335,-0.2660656706166335
2016-11-24,air_472b19e3b5bffa41,0,0,0,0,1,0,0,-1.492530113764179,-1.3423068012773294,0.0,-1.3863828997155898,-1.2305515519571604,1,2.0,1,1,-1.1779609819960482,-1.1779609819960482
2016-11-25,air_472b19e3b5bffa41,1,0,0,0,0,0,0,-1.1716477936264353,-1.0883374759688447,0.0,1.1050198199589,-1.295936339477974,1,3.0,1,1,0.7921050927513974,0.7921050927513974
2016-11-28,air_472b19e3b5bffa41,0,1,0,0,0,0,0,-0.5413432362130101,-0.7189275482474126,0.0,-0.5023367733794807,-0.3042670620789657,1,9.0,1,1,-1.3097205494361759,-1.3097205494361759
2016-11-29,air_472b19e3b5bffa41,0,0,0,0,0,1,0,-0.6101037333853837,-0.6842953675235283,0.0,0.1406058639558716,-0.5113188892282092,1,3.0,1,1,-0.6687884162952158,-0.6687884162952158
2016-11-30,air_472b19e3b5bffa41,0,0,0,0,0,0,1,-0.8049251420404423,-0.972896873555897,0.0,-0.07370834848924575,-0.8055504330718711,1,12.0,1,1,-0.43132343316865807,-0.43132343316865807
2016-12-01,air_472b19e3b5bffa41,0,0,0,0,1,0,0,-0.667404147695695,-0.43032604221504367,0.0,-0.5559153264907599,-0.6856783226170459,1,25.0,1,1,-0.5355400401834483,-0.5355400401834483
2016-12-02,air_472b19e3b5bffa41,1,0,0,0,0,0,0,-0.49550290476476083,-0.5457666446279913,0.0,0.8907056075137825,-0.38054931418658183,1,11.0,1,1,1.054135418960013,1.054135418960013
2016-12-03,air_472b19e3b5bffa41,0,0,1,0,0,0,0,-0.5757234847991968,-0.49959040366281215,0.0,0.40849862951226834,-0.7074732517906505,1,12.0,1,1,2.1819079877272074,2.1819079877272074
2016-12-05,air_472b19e3b5bffa41,0,1,0,0,0,0,0,-0.35798191042001354,-0.22253295787173802,0.0,0.6496021185130253,-0.4459341017073955,1,9.0,1,1,-1.244212967884022,-1.244212967884022
2016-12-06,air_472b19e3b5bffa41,0,0,0,0,0,1,0,-0.5757234847991968,-0.361061680767275,0.0,0.8907056075137825,-0.5658062121622207,1,9.0,1,1,-0.7651887777838968,-0.7651887777838968
2016-12-07,air_472b19e3b5bffa41,0,0,0,0,0,0,1,-0.953906219247252,-1.0421612350036658,0.0,-0.9845437513809947,-0.7946529684850687,1,12.0,1,1,-0.22810104948981708,-0.22810104948981708
2016-12-08,air_472b19e3b5bffa41,0,0,0,0,1,0,0,-0.827845307764567,-0.7304716084887073,0.0,0.917494884069422,-1.0017047956343124,1,8.0,1,1,-0.06247108476988257,-0.06247108476988257
2016-12-09,air_472b19e3b5bffa41,1,0,0,0,0,0,0,-0.5413432362130101,-0.32642950004339105,0.0,0.9978627137363412,-0.9145250789398941,1,19.0,1,1,1.6757130393696547,1.6757130393696547
2016-12-10,air_472b19e3b5bffa41,0,0,1,0,0,0,0,-0.8393053906266292,-0.9267206325907182,0.0,0.9442841606250616,-0.7183707163774528,1,13.0,1,1,2.401879468961997,2.401879468961997
2016-12-12,air_472b19e3b5bffa41,0,1,0,0,0,0,0,-1.0112066335575636,-1.122969656692729,0.0,0.6228128419573857,-1.0452946539815215,1,7.0,1,1,-1.0488068297312902,-1.0488068297312902
2016-12-13,air_472b19e3b5bffa41,0,0,0,0,0,1,0,-0.7361646448680687,-0.5688547651105806,0.0,-0.716650985824598,-0.9581149372871031,1,13.0,1,1,-0.4704046607992044,-0.4704046607992044
2016-12-14,air_472b19e3b5bffa41,0,0,0,0,0,0,1,-0.8851457220748784,-1.030617174762371,0.0,-1.3060150700486708,-0.7510631101378596,1,24.0,1,1,0.17983252653950474,0.17983252653950474
2016-12-15,air_472b19e3b5bffa41,0,0,0,0,1,0,0,-1.1028872964540617,-1.169145897657908,0.0,0.46207718262354774,-0.9908073310475101,1,27.0,1,1,0.27995490970728537,0.27995490970728537
2016-12-16,air_472b19e3b5bffa41,1,0,0,0,0,0,0,-1.2633284565229335,-1.2037780783817922,0.0,0.917494884069422,-1.1651667644363466,1,29.0,1,1,1.8461816322724187,1.8461816322724187
2016-12-17,air_472b19e3b5bffa41,0,0,1,0,0,0,0,-1.0455868821437504,-0.8228240904190653,0.0,1.0246519902919808,-1.328628733238381,1,13.0,1,1,2.8433112401032155,2.8433112401032155
2016-12-19,air_472b19e3b5bffa41,0,1,0,0,0,0,0,-0.667404147695695,-0.5226785241454018,0.0,0.8371270544025032,-0.8164478976586733,1,16.0,1,1,-0.5124635057730305,-0.5124635057730305
2016-12-20,air_472b19e3b5bffa41,0,0,0,0,0,1,0,-0.7132444791439442,-0.6612072470409388,0.0,-0.4487582202682013,-0.6856783226170459,1,19.0,1,1,0.2029090609499226,0.2029090609499226
2016-12-21,air_472b19e3b5bffa41,0,0,0,0,0,0,1,-0.6101037333853837,-0.3726057410085699,0.0,0.7031806716243046,-0.7619605747246618,1,17.0,1,1,0.7720061756842593,0.7720061756842593
2016-12-22,air_472b19e3b5bffa41,0,0,0,0,1,0,0,-0.1402403360408302,-0.003195813287137845,0.0,-0.716650985824598,-0.6093960705094299,1,18.0,1,1,1.8618141233246372,1.8618141233246372
2016-12-23,air_472b19e3b5bffa41,1,0,0,0,0,0,0,-0.20900083321320384,-0.07246017473490612,1.0,-0.23444400782308392,-0.4023442433601863,1,10.0,1,1,1.373112676858853,1.373112676858853
2016-12-24,air_472b19e3b5bffa41,0,0,1,0,0,0,0,-0.827845307764567,-0.9613528133146024,0.0,0.8907056075137825,-0.7401656455510572,1,3.0,1,1,1.6109498621533207,1.6109498621533207
2016-12-26,air_472b19e3b5bffa41,0,1,0,0,0,0,0,-1.0226667164196257,-1.0652493554862552,0.0,-1.038122304492274,-0.9145250789398941,1,17.0,1,1,-0.1871588110197209,-0.1871588110197209
2016-12-27,air_472b19e3b5bffa41,0,0,0,0,0,1,0,-0.5413432362130101,-0.16481265666526426,0.0,-1.3328043466043105,-0.729268180964255,1,20.0,1,1,0.5732502180203379,0.5732502180203379
2016-12-28,air_472b19e3b5bffa41,0,0,0,0,0,0,1,-1.1258074621781862,-1.2499543193469713,0.0,1.0246519902919808,-1.110679441502335,1,21.0,1,1,1.7341487797315192,1.7341487797315192
2016-12-29,air_472b19e3b5bffa41,0,0,0,0,1,0,0,-1.320628870833245,-1.4115711627250978,1.0,0.006659481177673233,-1.252346481130765,1,9.0,1,1,1.3131881278253486,1.3131881278253486
