visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Momochi,total_area_visitors,total_genre_visitors
2016-08-20,air_f1094dbf2aef85d9,0,0,1,0,0,0,0,1.3052743423643791,1.2781782307933696,0.0,1.4728759940252798,1.3770825957120887,1,1.0,1,1,0.8198188753790314,0.8198188753790314
2016-08-21,air_f1094dbf2aef85d9,0,0,0,1,0,0,0,1.3167126503220035,1.3447467116392124,0.0,1.4728759940252798,1.2669612951045144,1,1.0,1,1,-0.7246642811110087,-0.7246642811110087
2016-08-22,air_f1094dbf2aef85d9,0,1,0,0,0,0,0,1.3167126503220035,1.3114624712162906,0.0,1.6290743369933176,1.3550583355905739,1,4.0,1,1,-1.9660790446294183,-1.9660790446294183
2016-08-23,air_f1094dbf2aef85d9,0,0,0,0,0,1,0,1.2709594184915047,1.3891256988697742,0.0,1.8113057371226955,1.2449370349829996,1,6.0,1,1,-0.5167904474702109,-0.5167904474702109
2016-08-24,air_f1094dbf2aef85d9,0,0,0,0,0,0,1,1.293836034406754,1.3780309520621337,0.0,1.2906445938959024,1.1127914742539105,1,6.0,1,1,-0.318241795151617,-0.318241795151617
2016-08-25,air_f1094dbf2aef85d9,0,0,0,0,1,0,0,1.3967808060253772,1.6110206350225837,0.0,0.43155370757169337,1.3440462055298164,1,6.0,1,1,-0.18302666597965875,-0.18302666597965875
2016-08-26,air_f1094dbf2aef85d9,1,0,0,0,0,0,0,1.1908912627881316,1.2892729776010101,0.0,-0.16720660713911875,1.1678521245576976,1,4.0,1,1,1.2538283560832766,1.2538283560832766
2016-08-27,air_f1094dbf2aef85d9,0,0,1,0,0,0,0,0.973563411593261,0.967525320179436,0.0,-0.7919999790112706,1.1127914742539105,1,1.0,1,1,1.3194931745604632,1.3194931745604632
2016-08-29,air_f1094dbf2aef85d9,0,1,0,0,0,0,0,0.4588395535001471,0.3795037393744907,0.0,-0.8180330361726103,0.5291485810337667,1,6.0,1,1,-1.3708216368953954,-1.3708216368953954
2016-08-30,air_f1094dbf2aef85d9,0,0,0,0,0,1,0,0.6304141728645184,0.6457776627578624,0.0,0.5356859362170521,0.3970030203046776,1,5.0,1,1,-0.5443774422150643,-0.5443774422150643
2016-08-31,air_f1094dbf2aef85d9,0,0,0,0,0,0,1,0.9506867956780116,0.8676725989106719,0.0,1.3427107082185814,0.892548873038762,1,6.0,1,1,-0.09638018952751311,-0.09638018952751311
2016-09-01,air_f1094dbf2aef85d9,0,0,0,0,1,0,0,0.836303716101764,0.59030392871966,0.0,-1.4167933508834225,0.9696337834640638,1,4.0,1,1,-0.5066881677044898,-0.5066881677044898
2016-09-02,air_f1094dbf2aef85d9,1,0,0,0,0,0,0,0.6418524808221433,0.2796510181057266,0.0,-1.4167933508834225,0.8705246129172471,1,6.0,1,1,0.7487143677972258,0.7487143677972258
2016-09-04,air_f1094dbf2aef85d9,0,0,0,1,0,0,0,0.939248487720387,0.7456303840266265,0.0,-1.3386941793994034,1.024694433767851,1,1.0,1,1,-0.6547254211944785,-0.6547254211944785
2016-09-05,air_f1094dbf2aef85d9,0,1,0,0,0,0,0,0.9506867956780116,0.9342410797565145,0.0,-0.29737189294581706,0.9696337834640638,1,3.0,1,1,-1.2760156267863212,-1.2760156267863212
2016-09-06,air_f1094dbf2aef85d9,0,0,0,0,0,1,0,0.9850017195508859,1.0008095606023575,0.0,0.43155370757169337,1.0467186938893658,1,6.0,1,1,-0.5443774422150643,-0.5443774422150643
2016-09-07,air_f1094dbf2aef85d9,0,0,0,0,0,0,1,0.9278101797627621,0.8787673457183122,0.0,-1.1043966649473465,0.7383790521881577,1,7.0,1,1,-0.4437431937796127,-0.4437431937796127
2016-09-08,air_f1094dbf2aef85d9,0,0,0,0,1,0,0,0.7219206365255165,0.7012513967960647,0.0,1.2385784795732229,0.6282577515805834,1,11.0,1,1,-0.29026625118500493,-0.29026625118500493
2016-09-09,air_f1094dbf2aef85d9,1,0,0,0,0,0,0,0.8477420240593889,0.8898620925259528,0.0,1.2125454224118832,0.77141544237043,1,7.0,1,1,1.0789812062919515,1.0789812062919515
2016-09-11,air_f1094dbf2aef85d9,0,0,0,1,0,0,0,0.939248487720387,0.8787673457183122,0.0,0.22328925028097615,0.9145731331602767,1,2.0,1,1,-0.19779153640648178,-0.19779153640648178
2016-09-12,air_f1094dbf2aef85d9,0,1,0,0,0,0,0,0.47027786145777206,0.44607222022033377,0.0,-1.4167933508834225,0.6062334914590686,1,4.0,1,1,-1.2538683211460866,-1.2538683211460866
2016-09-13,air_f1094dbf2aef85d9,0,0,0,0,0,1,0,0.7219206365255165,0.6790619031807839,0.0,0.22328925028097615,0.7604033123096728,1,10.0,1,1,-0.7153390997888047,-0.7153390997888047
2016-09-14,air_f1094dbf2aef85d9,0,0,0,0,0,0,1,0.7447972524407659,0.5348301946814576,0.0,-1.364727236560743,0.9145731331602767,1,7.0,1,1,-0.3046425723900695,-0.3046425723900695
2016-09-15,air_f1094dbf2aef85d9,0,0,0,0,1,0,0,0.8134271001865147,0.7789146244495481,0.0,-0.08910743565509982,0.892548873038762,1,11.0,1,1,0.033006701318067606,0.033006701318067606
2016-09-20,air_f1094dbf2aef85d9,0,0,0,0,0,1,0,0.39020970575439884,0.024471841529995573,0.0,-1.4167933508834225,0.5842092313375539,1,6.0,1,1,-1.760147957097413,-1.760147957097413
2016-09-21,air_f1094dbf2aef85d9,0,0,0,0,0,0,1,0.5160310932882709,0.47935646064325527,0.0,-0.4796032930751946,0.5291485810337667,1,4.0,1,1,0.4802268555621019,0.4802268555621019
2016-09-22,air_f1094dbf2aef85d9,0,0,0,0,1,0,0,0.4931544773730215,0.3129352585286481,1.0,-1.4167933508834225,0.5401607110945242,1,1.0,1,1,-0.2121678576115463,-0.2121678576115463
2016-09-24,air_f1094dbf2aef85d9,0,0,1,0,0,0,0,0.699044020610267,0.7012513967960647,0.0,0.8480826221531279,0.7163547920666429,1,1.0,1,1,1.2534398068615182,1.2534398068615182
2016-09-26,air_f1094dbf2aef85d9,0,1,0,0,0,0,0,1.0536315672966345,1.05628329464056,0.0,0.3274214789263349,0.9586216534033063,1,9.0,1,1,-1.0164647466516428,-1.0164647466516428
2016-09-27,air_f1094dbf2aef85d9,0,0,0,0,0,1,0,1.0650698752542591,1.1006622818711216,0.0,0.5877520505397315,0.9696337834640638,1,11.0,1,1,-0.3679760955367051,-0.3679760955367051
2016-09-28,air_f1094dbf2aef85d9,0,0,0,0,0,0,1,0.7562355603983909,0.35731424575920984,0.0,-1.4167933508834225,0.9365973932817915,1,6.0,1,1,-0.24830293523508687,-0.24830293523508687
2016-09-30,air_f1094dbf2aef85d9,1,0,0,0,0,0,0,0.5732226330763946,0.5459249414890979,0.0,-1.3126611222380637,0.6502820117020985,1,10.0,1,1,1.3245443144433238,1.3245443144433238
2016-10-01,air_f1094dbf2aef85d9,0,0,1,0,0,0,0,0.6761674046950177,0.7012513967960647,0.0,-0.7139008075272515,0.8044518325527024,1,1.0,1,1,1.3599022936233474,1.3599022936233474
2016-10-03,air_f1094dbf2aef85d9,0,1,0,0,0,0,0,1.0078783354661354,1.1450412691016834,0.0,-0.19323966430045833,1.0026701736463361,1,1.0,1,1,-1.481558165096568,-1.481558165096568
2016-10-07,air_f1094dbf2aef85d9,1,0,0,0,0,0,0,0.6189758649068939,0.6013986755273003,0.0,-0.7659669218499309,0.6172456215198262,1,1.0,1,1,0.9270584605843777,0.9270584605843777
2016-10-10,air_f1094dbf2aef85d9,0,1,0,0,0,0,0,0.13856693068665438,0.19089304364460272,1.0,1.3427107082185814,0.08866337860346953,1,3.0,1,1,-0.7083452137971517,-0.7083452137971517
2016-10-11,air_f1094dbf2aef85d9,0,0,0,0,0,1,0,0.12712862272902947,0.15760880322168122,0.0,-0.7919999790112706,0.1327118988464991,1,12.0,1,1,-1.1139906013130263,-1.1139906013130263
2016-10-12,air_f1094dbf2aef85d9,0,0,0,0,0,0,1,0.2300733943476521,0.2463667776828051,0.0,-0.11514049281643939,0.24283319945407336,1,8.0,1,1,-0.3788554737459431,-0.3788554737459431
2016-10-13,air_f1094dbf2aef85d9,0,0,0,0,1,0,0,0.12712862272902947,-0.14194936058461158,0.0,-1.4167933508834225,0.29789384975786054,1,7.0,1,1,-0.34349749456591955,-0.34349749456591955
2016-10-14,air_f1094dbf2aef85d9,1,0,0,0,0,0,0,0.17288185455952831,0.23527203087516485,0.0,-0.40150412159117566,0.1987846792110438,1,8.0,1,1,1.089472035279431,1.089472035279431
2016-10-15,air_f1094dbf2aef85d9,0,0,1,0,0,0,0,0.1614435466019038,0.30184051172100745,0.0,0.14519007879695722,-0.12056709255092167,1,1.0,1,1,1.5701074225946963,1.5701074225946963
2016-10-17,air_f1094dbf2aef85d9,0,1,0,0,0,0,0,0.47027786145777206,0.47935646064325527,0.0,-0.16720660713911875,0.5181364509730091,1,9.0,1,1,-1.3424575437070247,-1.3424575437070247
2016-10-18,air_f1094dbf2aef85d9,0,0,0,0,0,1,0,0.48171616941539697,0.4904512074508955,0.0,0.6658512220237505,0.5181364509730091,1,4.0,1,1,-0.5140706029179013,-0.5140706029179013
2016-10-19,air_f1094dbf2aef85d9,0,0,0,0,0,0,1,0.39020970575439884,0.16870355002932183,0.0,-1.4167933508834225,0.5952213613983114,1,6.0,1,1,-0.3726386861978071,-0.3726386861978071
2016-10-20,air_f1094dbf2aef85d9,0,0,0,0,1,0,0,0.3215798580086502,0.25746152449044574,0.0,-0.5316694073978739,0.3199181098793757,1,4.0,1,1,-0.14494884224732568,-0.14494884224732568
2016-10-21,air_f1094dbf2aef85d9,1,0,0,0,0,0,0,0.1614435466019038,-0.13085461377697094,0.0,-1.4167933508834225,0.36396663012240527,1,4.0,1,1,1.113562087028458,1.113562087028458
2016-10-22,air_f1094dbf2aef85d9,0,0,1,0,0,0,0,0.08137539089853062,-0.20851784143045418,0.0,-1.4167933508834225,0.26485745957558854,1,1.0,1,1,1.6789012046870764,1.6789012046870764
2016-10-24,air_f1094dbf2aef85d9,0,1,0,0,0,0,0,0.02418385111040686,0.11322981599111946,0.0,1.2906445938959024,0.06663911848195474,1,6.0,1,1,-1.1707187876897673,-1.1707187876897673
2016-10-25,air_f1094dbf2aef85d9,0,0,0,0,0,1,0,0.29870324209340077,0.20198779045224335,0.0,-0.9481983219793085,0.18777254915028624,1,9.0,1,1,-0.47599277918556826,-0.47599277918556826
2016-10-26,air_f1094dbf2aef85d9,0,0,0,0,0,0,1,0.3330181659662751,0.25746152449044574,0.0,-1.1043966649473465,0.37497876018316284,1,6.0,1,1,-0.07151303933496907,-0.07151303933496907
2016-10-27,air_f1094dbf2aef85d9,0,0,0,0,1,0,0,0.21863508639002757,0.15760880322168122,0.0,-0.32340495010715664,0.1987846792110438,1,5.0,1,1,-0.057525267351663044,-0.057525267351663044
2016-10-28,air_f1094dbf2aef85d9,1,0,0,0,0,0,0,0.18432016251715322,0.23527203087516485,0.0,-1.364727236560743,0.2208089393325586,1,2.0,1,1,1.0125392893712477,1.0125392893712477
2016-10-29,air_f1094dbf2aef85d9,0,0,1,0,0,0,0,0.02418385111040686,-0.053191386123487686,0.0,0.6398181648624108,0.07765124854271213,1,1.0,1,1,1.8661819295746738,1.8661819295746738
2016-10-31,air_f1094dbf2aef85d9,0,1,0,0,0,0,0,-0.3189653876183359,-0.49698125842910673,0.0,-1.4167933508834225,-0.15360348273319385,1,3.0,1,1,-0.9954830886766837,-0.9954830886766837
2016-11-01,air_f1094dbf2aef85d9,0,0,0,0,0,1,0,-0.4791016990250825,-0.641212966928433,0.0,-0.19323966430045833,-0.5390280348597039,1,10.0,1,1,-0.7025169754707742,-0.7025169754707742
2016-11-02,air_f1094dbf2aef85d9,0,0,0,0,0,0,1,-0.6392380104318288,-0.5635497392749498,0.0,0.37948759324901427,-0.6161129452850059,1,2.0,1,1,0.48799783999727187,0.48799783999727187
2016-11-04,air_f1094dbf2aef85d9,1,0,0,0,0,0,0,-0.4791016990250825,-0.3305600563144996,0.0,1.0563470794438454,-0.6051008152242486,1,2.0,1,1,0.1414119341886893,0.1414119341886893
2016-11-07,air_f1094dbf2aef85d9,0,1,0,0,0,0,0,-0.44478677515220816,-0.3083705626992187,0.0,1.1084131937665245,-0.4178946041913722,1,5.0,1,1,-1.2433774921586072,-1.2433774921586072
2016-11-08,air_f1094dbf2aef85d9,0,0,0,0,0,1,0,-0.4333484671945834,-0.6966867009666354,0.0,-1.4167933508834225,-0.35182182382682764,1,7.0,1,1,-1.0572624149362853,-1.0572624149362853
2016-11-09,air_f1094dbf2aef85d9,0,0,0,0,0,0,1,-0.4791016990250825,-0.5413602456596684,0.0,0.14519007879695722,-0.4068824741306148,1,9.0,1,1,-0.7409833484248657,-0.7409833484248657
2016-11-10,air_f1094dbf2aef85d9,0,0,0,0,1,0,0,-0.7421827820504516,-1.0073396115805686,0.0,-1.4167933508834225,-0.5390280348597039,1,8.0,1,1,-0.46938744241567376,-0.46938744241567376
2016-11-11,air_f1094dbf2aef85d9,1,0,0,0,0,0,0,-0.3875952353640844,-0.35274954992978047,0.0,0.09312396447427786,-0.3958703440698574,1,6.0,1,1,0.5031512596458534,0.5031512596458534
2016-11-14,air_f1094dbf2aef85d9,0,1,0,0,0,0,0,-0.06732261255059124,-0.2639915754686566,0.0,-1.4167933508834225,0.055626988421197156,1,12.0,1,1,-1.3564453156903307,-1.3564453156903307
2016-11-15,air_f1094dbf2aef85d9,0,0,0,0,0,1,0,-0.055884304592966734,-0.20851784143045418,0.0,-1.1043966649473465,-0.09854283242940669,1,5.0,1,1,-0.8427832445255928,-0.8427832445255928
2016-11-16,air_f1094dbf2aef85d9,0,0,0,0,0,0,1,-0.4333484671945834,-0.37493904354506136,0.0,1.0042809651211662,-0.4839673845559167,1,5.0,1,1,-0.24636018912629437,-0.24636018912629437
2016-11-17,air_f1094dbf2aef85d9,0,0,0,0,1,0,0,-0.44478677515220816,-0.2750863222762972,0.0,-0.03704132133242045,-0.6271250753457633,1,5.0,1,1,-0.19546024107593077,-0.19546024107593077
2016-11-18,air_f1094dbf2aef85d9,1,0,0,0,0,0,0,-0.3189653876183359,-0.19742309462281396,0.0,-0.687867750365912,-0.5059916446774317,1,4.0,1,1,1.1294926051205565,1.1294926051205565
2016-11-19,air_f1094dbf2aef85d9,0,0,1,0,0,0,0,0.19575847047477815,0.013377094722355333,0.0,-1.2605950079153845,0.2208089393325586,1,2.0,1,1,1.6482058161681548,1.6482058161681548
2016-11-21,air_f1094dbf2aef85d9,0,1,0,0,0,0,0,-0.1931440000844637,-0.319465309506859,0.0,-1.2345619507540446,-0.1976520029762236,1,5.0,1,1,-1.2507599273720187,-1.2507599273720187
2016-11-22,air_f1094dbf2aef85d9,0,0,0,0,0,1,0,-0.14739076825396444,-0.11975986696933069,0.0,-0.29737189294581706,-0.13157922261167906,1,6.0,1,1,0.7809639532031813,0.7809639532031813
2016-11-24,air_f1094dbf2aef85d9,0,0,0,0,1,0,0,-0.959510633245322,-1.107192332849333,0.0,0.19725619311963657,-0.9905253673507586,1,6.0,1,1,-1.0658104978149723,-1.0658104978149723
2016-11-25,air_f1094dbf2aef85d9,1,0,0,0,0,0,0,-1.0167021730334458,-0.9962448647729282,0.0,-0.5837355217205532,-1.0235617575330307,1,4.0,1,1,0.9907805329527718,0.9907805329527718
2016-11-26,air_f1094dbf2aef85d9,0,0,1,0,0,0,0,-0.8680041695843239,-0.7410656881971971,0.0,-0.4535702359138549,-0.9795132372900011,1,3.0,1,1,1.975752810110571,1.975752810110571
2016-11-28,air_f1094dbf2aef85d9,0,1,0,0,0,0,0,-0.776497705923326,-0.9629606243500066,0.0,-1.2085288935927052,-0.8253434164393971,1,6.0,1,1,-1.2033569223174816,-1.2033569223174816
2016-11-29,air_f1094dbf2aef85d9,0,0,0,0,0,1,0,-0.8680041695843239,-0.7521604350048378,0.0,0.1712231359582968,-1.0125496274722734,1,5.0,1,1,-0.5342751624493434,-0.5342751624493434
2016-11-30,air_f1094dbf2aef85d9,0,0,0,0,0,0,1,-0.6163613945165795,-0.6079287265055114,0.0,-0.7659669218499309,-0.748258506014095,1,1.0,1,1,-0.28638075896741993,-0.28638075896741993
2016-12-01,air_f1094dbf2aef85d9,0,0,0,0,1,0,0,-0.4791016990250825,-0.7077814477742757,0.0,-1.2866280650767241,-0.2967611735230405,1,5.0,1,1,-0.3951745410598001,-0.3951745410598001
2016-12-02,air_f1094dbf2aef85d9,1,0,0,0,0,0,0,-0.776497705923326,-0.8187289158506805,0.0,0.9001487364758075,-0.8253434164393971,1,6.0,1,1,1.2643191850707562,1.2643191850707562
2016-12-03,air_f1094dbf2aef85d9,0,0,1,0,0,0,0,-0.8908807854995735,-0.5968339796978709,0.0,0.6137851077010711,-1.0345738875937882,1,1.0,1,1,2.441623326999013,2.441623326999013
2016-12-05,air_f1094dbf2aef85d9,0,1,0,0,0,0,0,-0.6849912422623279,-0.7077814477742757,0.0,-0.5837355217205532,-0.7152221158318229,1,6.0,1,1,-1.1349722592879854,-1.1349722592879854
2016-12-06,air_f1094dbf2aef85d9,0,0,0,0,0,1,0,-0.8108126297962002,-0.7632551818124782,0.0,0.22328925028097615,-0.9905253673507586,1,9.0,1,1,-0.634909410884795,-0.634909410884795
2016-12-07,air_f1094dbf2aef85d9,0,0,0,0,0,0,1,-1.096770328736819,-1.018434358388209,0.0,-0.011008264171080648,-1.1777315783836348,1,4.0,1,1,-0.07423288388727857,-0.07423288388727857
2016-12-08,air_f1094dbf2aef85d9,0,0,0,0,1,0,0,-0.8908807854995735,-0.8852973966965234,0.0,0.48361982189437275,-0.9574889771684862,1,4.0,1,1,0.09867151979525422,0.09867151979525422
2016-12-09,air_f1094dbf2aef85d9,1,0,0,0,0,0,0,-0.6849912422623279,-0.6634024605437139,0.0,-0.03704132133242045,-0.7152221158318229,1,6.0,1,1,1.9131963854074523,1.9131963854074523
2016-12-12,air_f1094dbf2aef85d9,0,1,0,0,0,0,0,-0.8451275536690744,-0.7410656881971971,0.0,-0.8440660933339498,-0.9464768471077288,1,6.0,1,1,-0.9309839178647725,-0.9309839178647725
2016-12-13,air_f1094dbf2aef85d9,0,0,0,0,0,1,0,-0.6964295502199527,-0.9740553711576473,0.0,-1.4167933508834225,-0.517003774738189,1,7.0,1,1,-0.32717842725206253,-0.32717842725206253
2016-12-14,air_f1094dbf2aef85d9,0,0,0,0,0,0,1,-0.8680041695843239,-0.9407711307347257,0.0,-1.3907602937220829,-0.7812948961963674,1,5.0,1,1,0.35161706316003816,0.35161706316003816
2016-12-15,air_f1094dbf2aef85d9,0,0,0,0,1,0,0,-1.1997151003554418,-1.3734662562327045,0.0,-0.8440660933339498,-0.9905253673507586,1,2.0,1,1,0.4561368038130748,0.4561368038130748
2016-12-16,air_f1094dbf2aef85d9,1,0,0,0,0,0,0,-1.4056046435926874,-1.4955084711167497,0.0,-0.03704132133242045,-1.3319013992342388,1,7.0,1,1,2.0911519289728457,2.0911519289728457
2016-12-19,air_f1094dbf2aef85d9,0,1,0,0,0,0,0,-0.6849912422623279,-0.4858865116214661,0.0,-0.5316694073978739,-1.0125496274722734,1,7.0,1,1,-0.3710844893107731,-0.3710844893107731
2016-12-20,air_f1094dbf2aef85d9,0,0,0,0,0,1,0,-0.501978314940332,-0.5413602456596684,0.0,-0.7919999790112706,-0.46194312443440194,1,7.0,1,1,0.3757071149090652,0.3757071149090652
2016-12-21,air_f1094dbf2aef85d9,0,0,0,0,0,0,1,-0.26177384783021196,-0.2528968286610163,0.0,-0.7139008075272515,-0.4839673845559167,1,6.0,1,1,0.9697988749778127,0.9697988749778127
