visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Taitō-ku Higashiueno,total_area_visitors,total_genre_visitors
2016-01-30,air_d0a7bd3339c3d12a,0,0,1,0,0,0,0,-1.522659760074239,-1.8684811819802842,0.0,-1.3378015004107247,-1.1998408077365132,1,18.0,1,1,-0.713445328585412,-0.713445328585412
2016-01-31,air_d0a7bd3339c3d12a,0,0,0,1,0,0,0,-1.1671500363663145,-1.0863703233924402,0.0,-0.08225773576825142,-1.2239710401935657,1,27.0,1,1,-1.2440913109427123,-1.2440913109427123
2016-02-03,air_d0a7bd3339c3d12a,0,0,0,0,0,0,1,-1.3068145706801422,-1.3386641487433577,0.0,0.4101123680131107,-1.1998408077365132,1,20.0,1,1,-1.274261004575131,-1.274261004575131
2016-02-04,air_d0a7bd3339c3d12a,0,0,0,0,1,0,0,-1.2941177948334306,-1.30082007494072,0.0,0.11469030574429359,-1.2481012726506182,1,16.0,1,1,-1.2382520154009538,-1.2382520154009538
2016-02-05,air_d0a7bd3339c3d12a,1,0,0,0,0,0,0,-0.9893951745123523,-0.8214618067739767,0.0,0.8778639666054048,-1.3084268537932497,1,19.0,1,1,-0.880595163468248,-0.880595163468248
2016-02-06,air_d0a7bd3339c3d12a,0,0,1,0,0,0,0,-1.090969381286045,-1.2503613098705364,0.0,-1.0916164485200437,-0.8499524371092514,1,16.0,1,1,-0.6672175722131576,-0.6672175722131576
2016-02-07,air_d0a7bd3339c3d12a,0,0,0,1,0,0,0,-1.3068145706801422,-1.313434766208266,0.0,0.8532454614163367,-1.1998408077365132,1,20.0,1,1,-1.2511471263890037,-1.2511471263890037
2016-02-10,air_d0a7bd3339c3d12a,0,0,0,0,0,0,1,-1.1798468122130261,-1.1368290884626235,0.0,1.0994305133070177,-1.187775691507987,1,25.0,1,1,-0.9202537123560243,-0.9202537123560243
2016-02-11,air_d0a7bd3339c3d12a,0,0,0,0,1,0,0,-1.1798468122130261,-1.0485262495898025,1.0,1.0994305133070177,-1.1757105752794608,1,18.0,1,1,-0.9903252588571257,-0.9903252588571257
2016-02-12,air_d0a7bd3339c3d12a,1,0,0,0,0,0,0,-1.0274855020524871,-0.998067484519619,0.0,-0.7469573758730902,-1.1998408077365132,1,19.0,1,1,-0.9365550790767666,-0.9365550790767666
2016-02-13,air_d0a7bd3339c3d12a,0,0,1,0,0,0,0,-0.1641047444760987,0.25078695096742243,0.0,-0.20535026171359194,-0.379412904196727,1,19.0,1,1,-0.755050309320441,-0.755050309320441
2016-02-14,air_d0a7bd3339c3d12a,0,0,0,1,0,0,0,0.40725016862592295,0.40216324617797283,0.0,-0.254587272091728,0.441014999343059,1,18.0,1,1,-1.2679351010715594,-1.2679351010715594
2016-02-19,air_d0a7bd3339c3d12a,1,0,0,0,0,0,0,-0.7100661058846973,-0.4177916862125089,0.0,0.9517194821726093,-1.0912547616797768,1,21.0,1,1,-0.8307178473823945,-0.8307178473823945
2016-02-20,air_d0a7bd3339c3d12a,0,0,1,0,0,0,0,-0.9259112952787943,-1.0863703233924402,0.0,-1.1900904692763161,-0.5965849963101999,1,12.0,1,1,-0.8633205808238792,-0.8633205808238792
2016-02-21,air_d0a7bd3339c3d12a,0,0,0,1,0,0,0,-0.7354596575781204,-0.518709216352876,0.0,-0.40229830322613674,-0.6327803449957786,1,25.0,1,1,-1.2158680491575464,-1.2158680491575464
2016-02-24,air_d0a7bd3339c3d12a,0,0,0,0,0,0,1,-1.2052403639064493,-1.5278845177565459,0.0,-1.3131829952216567,-1.0791896454512506,1,1.0,1,1,-1.1803456679451823,-1.1803456679451823
2016-02-25,air_d0a7bd3339c3d12a,0,0,0,0,1,0,0,-1.4591758808406812,-1.4395816788837246,0.0,-0.8454313966293626,-1.332557086250302,1,1.0,1,1,-1.0805910357734754,-1.0805910357734754
2016-02-26,air_d0a7bd3339c3d12a,1,0,0,0,0,0,0,-1.2052403639064493,-1.0611409408573484,0.0,1.2471415444414262,-1.368752434935881,1,16.0,1,1,-0.6883850185520319,-0.6883850185520319
2016-02-27,air_d0a7bd3339c3d12a,0,0,1,0,0,0,0,-0.9513048469722175,-0.9223793369143438,0.0,1.2471415444414262,-1.055059412994198,1,23.0,1,1,-0.5275610871727677,-0.5275610871727677
2016-02-28,air_d0a7bd3339c3d12a,0,0,0,1,0,0,0,-0.8370338643518133,-0.607012055225697,0.0,1.0748120081179497,-0.9344082507089353,1,25.0,1,1,-1.085700419372514,-1.085700419372514
2016-03-02,air_d0a7bd3339c3d12a,0,0,0,0,0,0,1,-1.1417564846728914,-0.9349940281818897,0.0,0.8040084510382003,-1.2481012726506182,1,14.0,1,1,-1.154798749949989,-1.154798749949989
2016-03-03,air_d0a7bd3339c3d12a,0,0,0,0,1,0,0,-0.7735499851182552,-0.43040637748005495,0.0,1.3209970600086307,-1.103319877908303,1,16.0,1,1,-1.1708568126898249,-1.1708568126898249
2016-03-04,air_d0a7bd3339c3d12a,1,0,0,0,0,0,0,-0.621188674957716,-0.4934798338177841,0.0,1.0501935029288814,-0.7051710423669363,1,18.0,1,1,-0.8139298726998389,-0.8139298726998389
2016-03-05,air_d0a7bd3339c3d12a,0,0,1,0,0,0,0,-0.5830983474175814,-0.44302106874760055,0.0,-0.697720365494954,-0.4518036015678847,1,23.0,1,1,-0.6003089774638418,-0.6003089774638418
2016-03-06,air_d0a7bd3339c3d12a,0,0,0,1,0,0,0,-0.2656789512497916,-0.31687415607214187,0.0,-0.5746278395496134,-0.2949570905970432,1,16.0,1,1,-1.207595713806722,-1.207595713806722
2016-03-09,air_d0a7bd3339c3d12a,0,0,0,0,0,0,1,-0.8370338643518133,-0.6196267464932428,0.0,-1.3378015004107247,-0.922343134480409,1,7.0,1,1,-1.2066224978830955,-1.2066224978830955
2016-03-10,air_d0a7bd3339c3d12a,0,0,0,0,1,0,0,-1.1671500363663145,-1.4269669876161788,0.0,-1.3378015004107247,-0.9464733669374616,1,16.0,1,1,-1.0910531069524592,-1.0910531069524592
2016-03-11,air_d0a7bd3339c3d12a,1,0,0,0,0,0,0,-1.3576016740669885,-1.7297195780372798,0.0,-1.3378015004107247,-1.0188640643086193,1,16.0,1,1,-0.7662422924421448,-0.7662422924421448
2016-03-12,air_d0a7bd3339c3d12a,0,0,1,0,0,0,0,-1.2052403639064493,-1.4395816788837246,0.0,-0.9931424277637712,-1.0309291805371454,1,23.0,1,1,-0.5840076107430995,-0.5840076107430995
2016-03-13,air_d0a7bd3339c3d12a,0,0,0,1,0,0,0,-1.090969381286045,-1.3386641487433577,0.0,-1.3131829952216567,-0.9102780182518828,1,35.0,1,1,-1.1594215255872145,-1.1594215255872145
2016-03-16,air_d0a7bd3339c3d12a,0,0,0,0,0,0,1,-0.8370338643518133,-0.7457736591687015,0.0,-0.7469573758730902,-1.0309291805371454,1,25.0,1,1,-1.0297405037639953,-1.0297405037639953
2016-03-17,air_d0a7bd3339c3d12a,0,0,0,0,1,0,0,-0.2783757270965031,0.07418127322177995,0.0,1.4687080911430392,-0.6086501125387261,1,25.0,1,1,-0.9842426593344606,-0.9842426593344606
2016-03-18,air_d0a7bd3339c3d12a,1,0,0,0,0,0,0,-0.0625305377024059,0.20032818589723866,0.0,0.5332048939584512,-0.463868717796411,1,15.0,1,1,-0.6241527675926889,-0.6241527675926889
2016-03-19,air_d0a7bd3339c3d12a,0,0,1,0,0,0,0,-0.04983376185569434,-0.39256230367741723,0.0,-0.8700499018184307,0.260038255915165,1,79.0,1,1,-0.6073647929101333,-0.6073647929101333
2016-03-20,air_d0a7bd3339c3d12a,0,0,0,1,0,0,0,-0.24028539955636824,-0.1024244045238621,1.0,-0.05763923057918319,-0.379412904196727,1,19.0,1,1,-0.8110102249289597,-0.8110102249289597
2016-03-23,air_d0a7bd3339c3d12a,0,0,0,0,0,0,1,-0.48152414064388854,-0.22857131719932083,0.0,0.11469030574429359,-0.4759338340249372,1,21.0,1,1,-1.0144123529668794,-1.0144123529668794
2016-03-24,air_d0a7bd3339c3d12a,0,0,0,0,1,0,0,-1.1417564846728914,-1.30082007494072,0.0,-0.9685239225747031,-0.8861477857948303,1,12.0,1,1,-1.071588788479931,-1.071588788479931
2016-03-25,air_d0a7bd3339c3d12a,1,0,0,0,0,0,0,-0.9132145194320828,-0.6827002028309722,0.0,0.9271009769835408,-1.0791896454512506,1,14.0,1,1,-0.4915520979985905,-0.4915520979985905
2016-03-26,air_d0a7bd3339c3d12a,0,0,1,0,0,0,0,-0.9259112952787943,-0.9223793369143438,0.0,0.18854582131149786,-0.7654966235095677,1,21.0,1,1,-0.49714808955944234,-0.49714808955944234
2016-03-27,air_d0a7bd3339c3d12a,0,0,0,1,0,0,0,-0.621188674957716,-0.4682504512826922,0.0,-0.05763923057918319,-0.6569105774528312,1,56.0,1,1,-1.0331467594966879,-1.0331467594966879
2016-03-30,air_d0a7bd3339c3d12a,0,0,0,0,0,0,1,-0.04983376185569434,0.02372250815159663,0.0,-0.4515353136042729,-0.24669662568293813,1,16.0,1,1,-0.9638051249383061,-0.9638051249383061
2016-03-31,air_d0a7bd3339c3d12a,0,0,0,0,1,0,0,-0.04983376185569434,0.04895189068668829,0.0,0.9024824717944727,-0.30702220682556947,1,16.0,1,1,-0.9294992636304751,-0.9294992636304751
2016-04-01,air_d0a7bd3339c3d12a,1,0,0,0,0,0,0,-0.31646605463663774,-0.1781125521291375,0.0,-0.2792057772807962,-0.40354313665377967,1,12.0,1,1,-0.7307199112297809,-0.7307199112297809
2016-04-02,air_d0a7bd3339c3d12a,0,0,1,0,0,0,0,-0.6084918991110044,-0.8214618067739767,0.0,-1.3378015004107247,-0.4518036015678847,1,22.0,1,1,-0.7472645819314297,-0.7472645819314297
2016-04-03,air_d0a7bd3339c3d12a,0,0,0,1,0,0,0,-0.2783757270965031,-0.3547182298747796,0.0,-1.3378015004107247,-0.23463150945441189,1,34.0,1,1,-1.2513904303699104,-1.2513904303699104
2016-04-06,air_d0a7bd3339c3d12a,0,0,0,0,0,0,1,-0.08792408939582921,0.04895189068668829,0.0,0.7055344302819282,-0.5000640664819898,1,23.0,1,1,-1.098595530360564,-1.098595530360564
2016-04-07,air_d0a7bd3339c3d12a,0,0,0,0,1,0,0,-0.18949829616952182,0.03633719941914268,0.0,-1.214708974465384,0.042866163801692315,1,9.0,1,1,-1.2100287536157879,-1.2100287536157879
2016-04-08,air_d0a7bd3339c3d12a,1,0,0,0,0,0,0,0.10252754830484491,0.3895485549104268,0.0,-0.254587272091728,0.006670815116113432,1,20.0,1,1,-0.6728135637740094,-0.6728135637740094
2016-04-09,air_d0a7bd3339c3d12a,0,0,1,0,0,0,0,0.22949530677196084,0.46523670251570215,0.0,0.5085863887693832,-0.06571988225504412,1,28.0,1,1,-0.5840076107430995,-0.5840076107430995
2016-04-10,air_d0a7bd3339c3d12a,0,0,0,1,0,0,0,0.24219208261867217,0.5156954675858855,0.0,-0.3038242824698642,0.09112662871579721,1,26.0,1,1,-1.1416603349810326,-1.1416603349810326
2016-04-13,air_d0a7bd3339c3d12a,0,0,0,0,0,0,1,-0.11331764108925231,-0.1024244045238621,0.0,-1.165471964087248,-0.101915230940623,1,12.0,1,1,-1.1392272951719664,-1.1392272951719664
2016-04-14,air_d0a7bd3339c3d12a,0,0,0,0,1,0,0,-0.03713698600898279,-0.27903008226950415,0.0,-1.3378015004107247,0.19971267477253365,1,16.0,1,1,-1.1073544736732015,-1.1073544736732015
2016-04-15,air_d0a7bd3339c3d12a,1,0,0,0,0,0,0,0.127921099998268,0.20032818589723866,0.0,1.641037627466516,-0.0536547660265179,1,15.0,1,1,-0.6995770016737357,-0.6995770016737357
2016-04-16,air_d0a7bd3339c3d12a,0,0,1,0,0,0,0,0.06443722076471003,0.13725472955950932,0.0,-0.37767979803706864,-0.16224081208325433,1,23.0,1,1,-0.4920387059604037,-0.4920387059604037
2016-04-17,air_d0a7bd3339c3d12a,0,0,0,1,0,0,0,0.49612759955290403,0.4147779374455189,0.0,-0.5992463447386815,0.6219917427709531,1,97.0,1,1,-1.1769394122124899,-1.1769394122124899
2016-04-20,air_d0a7bd3339c3d12a,0,0,0,0,0,0,1,-0.04983376185569434,-0.06458033072122439,0.0,1.4687080911430392,-0.198436160768833,1,14.0,1,1,-1.0333900634775943,-1.0333900634775943
2016-04-21,air_d0a7bd3339c3d12a,0,0,0,0,1,0,0,0.1533146516916911,0.04895189068668829,0.0,-1.3378015004107247,0.2238429072295863,1,8.0,1,1,-1.135821039439274,-1.135821039439274
2016-04-22,air_d0a7bd3339c3d12a,1,0,0,0,0,0,0,0.25488885846538395,0.4904660850507938,0.0,0.7547714406600642,0.21177779100105987,1,11.0,1,1,-0.655295677148734,-0.655295677148734
2016-04-23,air_d0a7bd3339c3d12a,0,0,1,0,0,0,0,0.3310695135456532,0.3264750985726974,0.0,-0.8208128914402945,0.30829872082927007,1,8.0,1,1,-0.561623644499692,-0.561623644499692
2016-04-24,air_d0a7bd3339c3d12a,0,0,0,1,0,0,0,0.05174044491799827,-0.08980971325631605,0.0,-1.0423794381419074,0.07906151248727099,1,17.0,1,1,-1.1562585738354287,-1.1562585738354287
2016-04-27,air_d0a7bd3339c3d12a,0,0,0,0,0,0,1,0.3564630652390768,0.25078695096742243,0.0,-1.2639459848435204,0.45308011557158523,1,17.0,1,1,-1.05017803816015,-1.05017803816015
2016-04-28,air_d0a7bd3339c3d12a,0,0,0,0,1,0,0,-0.11331764108925231,-0.5565532901555135,0.0,-1.3378015004107247,0.2238429072295863,1,11.0,1,1,-0.8170928244516247,-0.8170928244516247
2016-04-29,air_d0a7bd3339c3d12a,1,0,0,0,0,0,0,0.06443722076471003,0.20032818589723866,1.0,0.9763379873616772,-0.0053943011124127915,1,97.0,1,1,-0.650429597530602,-0.650429597530602
2016-04-30,air_d0a7bd3339c3d12a,0,0,1,0,0,0,0,0.08983077245813313,0.23817225969987638,0.0,1.3702340703867668,-0.11398034716914923,1,21.0,1,1,-0.6930077941892574,-0.6930077941892574
2016-05-01,air_d0a7bd3339c3d12a,0,0,0,1,0,0,0,0.3691598410857881,0.6544570715288903,0.0,0.8778639666054048,0.05493128003021854,1,28.0,1,1,-0.9633185169764928,-0.9633185169764928
2016-05-03,air_d0a7bd3339c3d12a,0,0,0,0,0,1,0,0.6484889097134431,0.6166129977262526,1.0,0.13930881093336162,0.6823173239135846,1,14.0,1,1,-0.82244551203157,-0.82244551203157
2016-05-04,air_d0a7bd3339c3d12a,0,0,0,0,0,0,1,0.8643340991075404,0.9067508968798077,1.0,0.9271009769835408,0.8753591835700045,1,25.0,1,1,-0.8771889077355556,-0.8771889077355556
2016-05-05,air_d0a7bd3339c3d12a,0,0,0,0,1,0,0,0.8643340991075404,0.957209661949991,1.0,1.6902746378446525,0.6823173239135846,1,16.0,1,1,-1.0625865411863866,-1.0625865411863866
2016-05-06,air_d0a7bd3339c3d12a,1,0,0,0,0,0,0,0.3564630652390768,0.33908978984024346,0.0,-1.3131829952216567,0.45308011557158523,1,11.0,1,1,-1.211731881482134,-1.211731881482134
2016-05-07,air_d0a7bd3339c3d12a,0,0,1,0,0,0,0,0.7500631164871359,0.8310627492745323,0.0,1.4933265963321074,0.4772103480286379,1,17.0,1,1,-0.7990883298645362,-0.7990883298645362
2016-05-08,air_d0a7bd3339c3d12a,0,0,0,1,0,0,0,0.7627598923338477,0.9067508968798077,0.0,1.5918006170883798,0.6943824401421105,1,16.0,1,1,-1.128521920012076,-1.128521920012076
2016-05-11,air_d0a7bd3339c3d12a,0,0,0,0,0,0,1,0.775456668180559,0.9193655881473538,0.0,-0.9192869121965669,0.5496010453997954,1,14.0,1,1,-1.2015131142840567,-1.2015131142840567
2016-05-12,air_d0a7bd3339c3d12a,0,0,0,0,1,0,0,0.8135469957206939,1.0328978095552666,0.0,1.887222679357197,0.7305777888276894,1,10.0,1,1,-1.0849705074297942,-1.0849705074297942
2016-05-13,air_d0a7bd3339c3d12a,1,0,0,0,0,0,0,0.7500631164871359,0.8436774405420784,0.0,1.3948525755758348,0.6099266265424268,1,17.0,1,1,-0.7394788545424185,-0.7394788545424185
2016-05-14,air_d0a7bd3339c3d12a,0,0,1,0,0,0,0,0.5723082546331738,0.6292276889937987,0.0,0.8532454614163367,0.3565591857433752,1,18.0,1,1,-0.5840076107430995,-0.5840076107430995
2016-05-15,air_d0a7bd3339c3d12a,0,0,0,1,0,0,0,0.2929791860055188,0.4904660850507938,0.0,1.7395116482227884,0.1273219774013761,1,18.0,1,1,-1.1791291480406494,-1.1791291480406494
2016-05-18,air_d0a7bd3339c3d12a,0,0,0,0,0,0,1,0.5977018063265969,0.9824390444850831,0.0,1.9610781949244014,0.19971267477253365,1,21.0,1,1,-1.1204928886421581,-1.1204928886421581
2016-05-19,air_d0a7bd3339c3d12a,0,0,0,0,1,0,0,0.5088243753996158,0.6670717627964363,0.0,1.5179451015211753,0.4048196506574803,1,21.0,1,1,-1.1122205532913336,-1.1122205532913336
2016-05-20,air_d0a7bd3339c3d12a,1,0,0,0,0,0,0,0.24219208261867217,0.1246400382919637,0.0,-0.9192869121965669,0.3565591857433752,1,26.0,1,1,-0.7389922465806054,-0.7389922465806054
2016-05-21,air_d0a7bd3339c3d12a,0,0,1,0,0,0,0,0.4834308237061927,0.8184480580069867,0.0,1.641037627466516,0.163517326086955,1,18.0,1,1,-0.4728176914687821,-0.4728176914687821
2016-05-22,air_d0a7bd3339c3d12a,0,0,0,1,0,0,0,0.9024244266476749,1.196888796033363,0.0,1.887222679357197,0.6581870914565316,1,17.0,1,1,-1.1830220117351549,-1.1830220117351549
2016-05-25,air_d0a7bd3339c3d12a,0,0,0,0,0,0,1,0.8770308749542518,0.5913836151911609,0.0,-1.3378015004107247,1.0925312756834773,1,14.0,1,1,-1.072805308384464,-1.072805308384464
2016-05-26,air_d0a7bd3339c3d12a,0,0,0,0,1,0,0,0.9786050817279447,0.9319802794148994,0.0,-0.4515353136042729,1.068401043226425,1,13.0,1,1,-1.0380128391148198,-1.0380128391148198
2016-05-27,air_d0a7bd3339c3d12a,1,0,0,0,0,0,0,0.5215211512463271,0.3264750985726974,0.0,-1.2639459848435204,0.45308011557158523,1,18.0,1,1,-0.7548070053395345,-0.7548070053395345
2016-05-28,air_d0a7bd3339c3d12a,0,0,1,0,0,0,0,0.5088243753996158,0.5409248501209776,0.0,-1.2885644900325883,0.441014999343059,1,26.0,1,1,-0.5664897241178241,-0.5664897241178241
2016-05-29,air_d0a7bd3339c3d12a,0,0,0,1,0,0,0,0.8135469957206939,1.0202831182877203,0.0,1.2225230392523583,0.5616661616283218,1,112.0,1,1,-1.053340989911936,-1.053340989911936
2016-06-02,air_d0a7bd3339c3d12a,0,0,0,0,1,0,0,0.686579237253578,0.780603984204349,0.0,1.862604174168129,0.5857963940853743,1,13.0,1,1,-1.1078410816350148,-1.1078410816350148
2016-06-03,air_d0a7bd3339c3d12a,1,0,0,0,0,0,0,0.5215211512463271,0.5535395413885232,0.0,1.7887486586009245,0.33242895328632255,1,18.0,1,1,-0.8105236169671465,-0.8105236169671465
2016-06-04,air_d0a7bd3339c3d12a,0,0,1,0,0,0,0,0.8135469957206939,0.9319802794148994,0.0,0.6316789147147237,0.5857963940853743,1,22.0,1,1,-0.6426438701415907,-0.6426438701415907
2016-06-05,air_d0a7bd3339c3d12a,0,0,0,1,0,0,0,0.5088243753996158,0.4526220112481561,0.0,-0.6484833551168178,0.5978615103139003,1,12.0,1,1,-1.2110019695394143,-1.2110019695394143
2016-06-08,air_d0a7bd3339c3d12a,0,0,0,0,0,0,1,0.8389405474141169,0.9445949706824455,0.0,0.06545329536615734,0.6099266265424268,1,12.0,1,1,-1.0937294507424318,-1.0937294507424318
2016-06-09,air_d0a7bd3339c3d12a,0,0,0,0,1,0,0,0.7500631164871359,0.4904660850507938,0.0,-1.3378015004107247,0.9839452296267411,1,13.0,1,1,-1.1423902469237524,-1.1423902469237524
2016-06-10,air_d0a7bd3339c3d12a,1,0,0,0,0,0,0,1.0420889609615027,1.1338153396956334,0.0,1.1732860288742217,0.9598149971696883,1,9.0,1,1,-0.7190413201462639,-0.7190413201462639
2016-06-11,air_d0a7bd3339c3d12a,0,0,1,0,0,0,0,1.0420889609615027,1.1716594134982712,0.0,1.2963785548195623,0.7788382537417943,1,17.0,1,1,-0.5640566843087581,-0.5640566843087581
2016-06-12,air_d0a7bd3339c3d12a,0,0,0,1,0,0,0,1.0928760643483488,1.070741883357904,0.0,0.23778283168963413,1.080466159454951,1,17.0,1,1,-1.1706135087089182,-1.1706135087089182
2016-06-15,air_d0a7bd3339c3d12a,0,0,0,0,0,0,1,0.6992760131002896,0.30124571603760575,0.0,-1.3378015004107247,0.9839452296267411,1,15.0,1,1,-1.122925928451224,-1.122925928451224
2016-06-16,air_d0a7bd3339c3d12a,0,0,0,0,1,0,0,0.8643340991075404,0.5787689239236149,0.0,-1.3378015004107247,0.9960103458552672,1,8.0,1,1,-1.191537651066886,-1.191537651066886
2016-06-17,air_d0a7bd3339c3d12a,1,0,0,0,0,0,0,1.1309663918884836,1.1842741047658167,0.0,0.6809159250928597,0.9598149971696883,1,16.0,1,1,-0.6501862935496954,-0.6501862935496954
2016-06-18,air_d0a7bd3339c3d12a,0,0,1,0,0,0,0,1.4483857880562736,1.6636323729325602,0.0,1.9364596897353334,1.1649219730546352,1,12.0,1,1,-0.561623644499692,-0.561623644499692
2016-06-19,air_d0a7bd3339c3d12a,0,0,0,1,0,0,0,1.1436631677351954,1.196888796033363,0.0,-0.3038242824698642,1.2011173217402136,1,17.0,1,1,-1.1642876052053466,-1.1642876052053466
2016-06-22,air_d0a7bd3339c3d12a,0,0,0,0,0,0,1,0.9405147541878098,0.5156954675858855,0.0,-1.3378015004107247,1.1649219730546352,1,14.0,1,1,-1.1538255340263626,-1.1538255340263626
2016-06-23,air_d0a7bd3339c3d12a,0,0,0,0,1,0,0,0.9786050817279447,0.8941362056122617,0.0,-0.5253908291714773,1.2011173217402136,1,10.0,1,1,-1.1496893663509504,-1.1496893663509504
2016-06-24,air_d0a7bd3339c3d12a,1,0,0,0,0,0,0,0.9405147541878098,0.692301145331528,0.0,-1.3378015004107247,1.1407917405975823,1,17.0,1,1,-0.6713537398885698,-0.6713537398885698
2016-06-25,air_d0a7bd3339c3d12a,0,0,1,0,0,0,0,1.2833277020490228,1.1212006484280874,0.0,-1.3378015004107247,1.2614429028828449,1,13.0,1,1,-0.5136927602610913,-0.5136927602610913
2016-06-26,air_d0a7bd3339c3d12a,0,0,0,1,0,0,0,1.2960244778957344,1.2851916349061838,0.0,1.0748120081179497,1.2131824379687401,1,15.0,1,1,-1.060640109339134,-1.060640109339134
