visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,International cuisine,Tōkyō-to Shibuya-ku Shibuya,total_area_visitors,total_genre_visitors
2016-08-10,air_9bf595ef095572fb,0,0,0,0,0,0,1,1.4738870885915505,1.5377861612649033,0.0,-0.04250788201295466,1.4568373570599837,1,35.0,1,1,0.7583978087341082,0.7583978087341087
2016-08-11,air_9bf595ef095572fb,0,0,0,0,1,0,0,1.2656236052639498,1.3177479047310334,1.0,-0.04250788201295466,1.3684823106230146,1,15.0,1,1,0.434018108553518,0.4340181085535184
2016-08-12,air_9bf595ef095572fb,1,0,0,0,0,0,0,1.1962024441547492,1.2945859829906257,0.0,0.11723226407783421,1.258038502576803,1,26.0,1,1,-0.018018196123979202,-0.018018196123978883
2016-08-13,air_9bf595ef095572fb,0,0,1,0,0,0,0,1.1730620571183492,1.2830050221204223,1.0,0.569829344668403,1.158639075335213,1,30.0,1,1,0.15542405983382446,0.1554240598338248
2016-08-14,air_9bf595ef095572fb,0,0,0,1,0,0,0,1.115211089527349,1.1208715699375704,1.0,-0.3353648165127346,1.1807278369444552,1,32.0,1,1,-0.9275230014150122,-0.927523001415012
2016-08-15,air_9bf595ef095572fb,0,1,0,0,0,0,0,1.1846322506365494,1.1671954134183855,1.0,-1.1606889046484774,1.2801272641860453,1,18.0,1,1,-1.4769508189457727,-1.4769508189457727
2016-08-16,air_9bf595ef095572fb,0,0,0,0,0,1,0,1.2193428311911492,1.4335575134330703,0.0,-0.7879618971033032,1.2028165985536974,1,16.0,1,1,-1.3539503823940418,-1.3539503823940418
2016-08-17,air_9bf595ef095572fb,0,0,0,0,0,0,1,1.42760631451875,1.572529043875514,0.0,1.3152833597587514,1.1255059329213495,1,15.0,1,1,-0.8289674465754548,-0.8289674465754547
2016-08-18,air_9bf595ef095572fb,0,0,0,0,1,0,0,1.2193428311911492,1.259843100380015,0.0,-1.0541954739212849,1.3684823106230146,1,28.0,1,1,-0.5410610619654095,-0.5410610619654093
2016-08-19,air_9bf595ef095572fb,1,0,0,0,0,0,0,1.30033418581855,1.3409098264714403,0.0,0.48995927162300856,1.3463935490137724,1,27.0,1,1,0.8488050696696077,0.8488050696696081
2016-08-20,air_9bf595ef095572fb,0,0,1,0,0,0,0,1.0805005089727489,1.074547726456756,0.0,-0.921078685512294,1.2469941217721823,1,31.0,1,1,0.726192647113308,0.7261926471133084
2016-08-21,air_9bf595ef095572fb,0,0,0,1,0,0,0,1.3350447663731497,1.479881356913885,0.0,0.7561928484409902,1.1807278369444552,1,28.0,1,1,-0.8161629847262211,-0.8161629847262208
2016-08-22,air_9bf595ef095572fb,0,1,0,0,0,0,0,1.0805005089727489,0.8776713916632934,0.0,-1.3470524084210647,1.1475946945305917,1,16.0,1,1,-2.055867700129314,-2.055867700129314
2016-08-23,air_9bf595ef095572fb,0,0,0,0,0,1,0,1.2077726376729494,1.1208715699375704,0.0,-0.8944553278304959,1.258038502576803,1,18.0,1,1,-0.6085754971704606,-0.6085754971704603
2016-08-24,air_9bf595ef095572fb,0,0,0,0,0,0,1,1.1730620571183492,1.2135192568992001,0.0,-0.8412086124668996,1.1807278369444552,1,12.0,1,1,-0.4103003455050519,-0.4103003455050516
2016-08-25,air_9bf595ef095572fb,0,0,0,0,1,0,0,1.34661495989135,1.3872336699522556,0.0,1.8211271557129167,1.1807278369444552,1,16.0,1,1,-0.2752714750949497,-0.2752714750949494
2016-08-26,air_9bf595ef095572fb,1,0,0,0,0,0,0,1.3813255404459501,1.3988146308224587,0.0,1.3685300751223477,1.2359497409675608,1,27.0,1,1,1.1596042800101014,1.159604280010102
2016-08-27,air_9bf595ef095572fb,0,0,1,0,0,0,0,0.9185177997179483,0.7271189003506454,0.0,-1.3470524084210647,0.9708846016566537,1,33.0,1,1,1.225178645237996,1.2251786452379965
2016-08-28,air_9bf595ef095572fb,0,0,0,1,0,0,0,0.7218245099085476,0.44917583946575723,0.0,-1.3470524084210647,0.9377514592427902,1,45.0,1,1,-0.24267829947871816,-0.24267829947871788
2016-08-29,air_9bf595ef095572fb,0,1,0,0,0,0,0,1.068930315454549,1.0861286873269598,0.0,-0.6548451086943124,1.0261065056797594,1,12.0,1,1,-1.4614302591285195,-1.4614302591285195
2016-08-30,air_9bf595ef095572fb,0,0,0,0,0,1,0,1.0110793478635487,0.8545094699228861,0.0,-1.1873122623302759,1.0702840288982438,1,21.0,1,1,-0.6361244908460848,-0.6361244908460846
2016-08-31,air_9bf595ef095572fb,0,0,0,0,0,0,1,1.2077726376729494,1.2019382960289966,0.0,1.6613870096221277,1.0702840288982438,1,24.0,1,1,-0.18874435411376356,-0.18874435411376325
2016-09-01,air_9bf595ef095572fb,0,0,0,0,1,0,0,1.2309130247093494,1.364071748211848,0.0,1.3419067174405495,1.0150621248751381,1,16.0,1,1,-0.598487133289246,-0.5984871332892457
2016-09-02,air_9bf595ef095572fb,1,0,0,0,0,0,0,1.1962024441547492,1.0513858047163487,0.0,-0.04250788201295466,1.1255059329213495,1,29.0,1,1,0.655186085949375,0.6551860859493754
2016-09-03,air_9bf595ef095572fb,0,0,1,0,0,0,0,1.2540534117457496,1.364071748211848,0.0,0.6230760600319993,1.302216025795288,1,27.0,1,1,1.2612639468131095,1.26126394681311
2016-09-04,air_9bf595ef095572fb,0,0,0,1,0,0,0,1.1962024441547492,1.2945859829906257,0.0,-0.1490013127401474,1.2359497409675608,1,30.0,1,1,-0.746320465548582,-0.7463204655485818
2016-09-05,air_9bf595ef095572fb,0,1,0,0,0,0,0,1.39289573396415,1.4219765525628665,0.0,1.2087899290315587,1.3243047874045302,1,22.0,1,1,-1.3667548442432755,-1.3667548442432755
2016-09-06,air_9bf595ef095572fb,0,0,0,0,0,1,0,1.4391765080369503,1.352490787341644,0.0,1.2087899290315587,1.4457929762553625,1,8.0,1,1,-0.6361244908460848,-0.6361244908460846
2016-09-07,air_9bf595ef095572fb,0,0,0,0,0,0,1,1.2424832182275496,1.109290609067367,0.0,-0.734715181739707,1.3905710722322566,1,7.0,1,1,-0.5356288660293709,-0.5356288660293707
2016-09-08,air_9bf595ef095572fb,0,0,0,0,1,0,0,1.161491863600149,1.1208715699375704,0.0,-1.0009487585576886,1.3132604065999087,1,14.0,1,1,-0.3823633378339963,-0.382363337833996
2016-09-09,air_9bf595ef095572fb,1,0,0,0,0,0,0,1.2309130247093494,1.364071748211848,0.0,0.06398554871423784,1.081328409702865,1,31.0,1,1,0.9849979820660039,0.9849979820660043
2016-09-10,air_9bf595ef095572fb,0,0,1,0,0,0,0,1.1846322506365494,1.2135192568992001,0.0,-0.25549474346734014,1.158639075335213,1,43.0,1,1,1.5134730438434727,1.5134730438434734
2016-09-11,air_9bf595ef095572fb,0,0,0,1,0,0,0,0.7912456710177477,0.5070806438167756,0.0,-1.2938056930574682,0.8825295552196845,1,36.0,1,1,-0.29001600692134016,-0.2900160069213399
2016-09-12,air_9bf595ef095572fb,0,1,0,0,0,0,0,0.9647985737907484,0.8081856264420711,0.0,-1.2671823353756702,1.0702840288982438,1,13.0,1,1,-1.3446380465036898,-1.3446380465036898
2016-09-13,air_9bf595ef095572fb,0,0,0,0,0,1,0,0.7218245099085476,0.36810911337433116,0.0,-1.3470524084210647,0.9487958400474111,1,11.0,1,1,-0.8068506488358692,-0.806850648835869
2016-09-14,air_9bf595ef095572fb,0,0,0,0,0,0,1,0.7796754774995479,0.6807950568698309,0.0,-1.2671823353756702,0.8604407936104422,1,14.0,1,1,-0.3967198556649554,-0.39671985566495516
2016-09-15,air_9bf595ef095572fb,0,0,0,0,1,0,0,0.8953774126815484,0.6576331351294232,0.0,-1.3204290507392666,1.0371508864843804,1,28.0,1,1,-0.0595356936351313,-0.05953569363513099
2016-09-16,air_9bf595ef095572fb,1,0,0,0,0,0,0,0.7565350904631475,0.4260139177253496,0.0,-1.3470524084210647,1.0040177440705167,1,23.0,1,1,0.9143794348975022,0.9143794348975026
2016-09-17,air_9bf595ef095572fb,0,0,1,0,0,0,0,1.034219734899949,1.0050619612355336,0.0,0.06398554871423784,0.9708846016566537,1,35.0,1,1,1.394352747246055,1.3943527472460555
2016-09-18,air_9bf595ef095572fb,0,0,0,1,0,0,0,0.9532283802725485,0.7155379394804416,0.0,-1.3470524084210647,1.0371508864843804,1,26.0,1,1,0.1713326336465089,0.17133263364650925
2016-09-19,air_9bf595ef095572fb,0,1,0,0,0,0,0,0.571411994171947,0.25229950467229434,1.0,-1.3470524084210647,0.7058194623457461,1,17.0,1,1,-1.3477421584671405,-1.3477421584671403
2016-09-20,air_9bf595ef095572fb,0,0,0,0,0,1,0,0.31686773677154606,-0.07196739969340844,0.0,-1.3470524084210647,0.5291093694718081,1,13.0,1,1,-1.8502202825507104,-1.8502202825507104
2016-09-21,air_9bf595ef095572fb,0,0,0,0,0,0,1,0.43256967195354656,0.2870423872829055,0.0,-1.3204290507392666,0.5291093694718081,1,14.0,1,1,0.3870684151063273,0.38706841510632767
2016-09-22,air_9bf595ef095572fb,0,0,0,0,1,0,0,0.3515783173261459,0.020680287268220684,1.0,-1.3470524084210647,0.5843312734949138,1,20.0,1,1,-0.3043725247522993,-0.30437252475229903
2016-09-23,air_9bf595ef095572fb,1,0,0,0,0,0,0,0.5135610265809468,0.1596518177106652,0.0,-1.3470524084210647,0.7279082239549882,1,9.0,1,1,0.19538950136325123,0.1953895013632516
2016-09-24,air_9bf595ef095572fb,0,0,1,0,0,0,0,0.6292629617629473,0.36810911337433116,0.0,-1.3470524084210647,0.8825295552196845,1,48.0,1,1,1.15921626601467,1.1592162660146708
2016-09-25,air_9bf595ef095572fb,0,0,0,1,0,0,0,0.8375264450905481,0.8892523525334969,0.0,-0.44185824723992717,0.8273076511965788,1,42.0,1,1,-0.39089964573348546,-0.39089964573348523
2016-09-26,air_9bf595ef095572fb,0,1,0,0,0,0,0,1.0457899284181487,1.0861286873269598,0.0,-0.5217283202853217,1.0040177440705167,1,15.0,1,1,-1.1075614952951485,-1.1075614952951482
2016-09-27,air_9bf595ef095572fb,0,0,0,0,0,1,0,1.068930315454549,1.0513858047163487,0.0,-0.734715181739707,1.1034171713121073,1,14.0,1,1,-0.4599661369202619,-0.4599661369202616
2016-09-28,air_9bf595ef095572fb,0,0,0,0,0,0,1,1.1730620571183492,1.1440334916779782,0.0,-0.7879618971033032,1.2359497409675608,1,23.0,1,1,-0.34045782632741284,-0.34045782632741256
2016-09-29,air_9bf595ef095572fb,0,0,0,0,1,0,0,0.9532283802725485,0.8313475481824785,0.0,-1.1606889046484774,0.9819289824612746,1,23.0,1,1,-0.2143532778122312,-0.21435327781223093
2016-09-30,air_9bf595ef095572fb,1,0,0,0,0,0,0,0.5829821876901468,0.46075680033596067,0.0,-0.7080918240579088,0.6616419391272617,1,15.0,1,1,1.230222827178603,1.2302228271786038
2016-10-01,air_9bf595ef095572fb,0,0,1,0,0,0,0,0.3862888978807461,0.12490893510005407,0.0,-1.3470524084210647,0.5291093694718081,1,48.0,1,1,1.2655321007628542,1.2655321007628546
2016-10-02,air_9bf595ef095572fb,0,0,0,1,0,0,0,0.7796754774995479,0.7966046655718677,0.0,1.075673140622568,0.6395531775180194,1,35.0,1,1,-0.4491017450481847,-0.44910174504818445
2016-10-03,air_9bf595ef095572fb,0,1,0,0,0,0,0,0.7333947034267475,0.669214095999627,0.0,-1.3470524084210647,0.8052188895873366,1,10.0,1,1,-1.572014247826448,-1.572014247826448
2016-10-04,air_9bf595ef095572fb,0,0,0,0,0,1,0,0.9879389608271484,1.3061669438608297,0.0,0.30359576785042136,0.7610413663688518,1,19.0,1,1,-0.697818716119666,-0.6978187161196657
2016-10-05,air_9bf595ef095572fb,0,0,0,0,0,0,1,0.8838072191633481,0.6576331351294232,0.0,-1.1606889046484774,0.9598402208520324,1,6.0,1,1,-0.873977070045489,-0.8739770700454887
2016-10-06,air_9bf595ef095572fb,0,0,0,0,1,0,0,1.115211089527349,1.225100217769404,0.0,0.862686279168183,0.9487958400474111,1,33.0,1,1,-0.3846914218065842,-0.38469142180658394
2016-10-07,air_9bf595ef095572fb,1,0,0,0,0,0,0,0.5829821876901468,0.483918722076368,0.0,0.19710233712322864,0.6837307007365039,1,39.0,1,1,0.8332845098523546,0.833284509852355
2016-10-08,air_9bf595ef095572fb,0,0,1,0,0,0,0,0.5598418006537468,0.530242565557183,0.0,-1.2938056930574682,0.5953756542995347,1,40.0,1,1,1.094029914782207,1.0940299147822075
2016-10-09,air_9bf595ef095572fb,0,0,0,1,0,0,0,0.6871139293539474,0.5765664090379975,0.0,-1.3470524084210647,0.6395531775180194,1,31.0,1,1,0.3509831135312138,0.3509831135312142
2016-10-10,air_9bf595ef095572fb,0,1,0,0,0,0,0,0.23587638214414544,-0.12987220404442684,1.0,-1.3470524084210647,0.5070206078625654,1,16.0,1,1,-0.7998663969181052,-0.7998663969181051
2016-10-11,air_9bf595ef095572fb,0,0,0,0,0,1,0,0.14331483399854542,-0.07196739969340844,0.0,-1.2938056930574682,0.37448803820711185,1,12.0,1,1,-1.2049530081484117,-1.2049530081484117
2016-10-12,air_9bf595ef095572fb,0,0,0,0,0,0,1,0.17802541455314522,0.2870423872829055,0.0,0.8360629214863844,0.09837851809158332,1,33.0,1,1,-0.47083052879233905,-0.47083052879233883
2016-10-13,air_9bf595ef095572fb,0,0,0,0,1,0,0,0.01604270529834475,-0.29200565622727864,0.0,-1.3470524084210647,0.27508861096552173,1,12.0,1,1,-0.4355212552080882,-0.43552125520808793
2016-10-14,air_9bf595ef095572fb,1,0,0,0,0,0,0,-0.0880890363654557,-0.1414531649146307,0.0,-0.2821181011491382,-0.023109670759249197,1,27.0,1,1,0.9954743599426498,0.9954743599426502
2016-10-15,air_9bf595ef095572fb,0,0,1,0,0,0,0,0.039183092334744755,0.22913758293188705,0.0,1.528270221213137,-0.11146471719621821,1,46.0,1,1,1.4754476722912024,1.475447672291203
2016-10-16,air_9bf595ef095572fb,0,0,0,1,0,0,0,0.12017444696214499,0.25229950467229434,0.0,0.037362191032439776,-0.012065289954628095,1,41.0,1,1,-0.4824709486552789,-0.4824709486552787
2016-10-17,air_9bf595ef095572fb,0,1,0,0,0,0,0,0.1317446404803452,-0.1414531649146307,0.0,-1.3470524084210647,0.3192661341840061,1,6.0,1,1,-1.4331052374620328,-1.4331052374620326
2016-10-18,air_9bf595ef095572fb,0,0,0,0,0,1,0,0.5251312200991466,0.6460521742592198,0.0,0.22372569480502696,0.4297099422302175,1,29.0,1,1,-0.6058593992024413,-0.605859399202441
2016-10-19,air_9bf595ef095572fb,0,0,0,0,0,0,1,0.5135610265809468,0.36810911337433116,0.0,-0.8412086124668996,0.6174644159087769,1,12.0,1,1,-0.4646223048654378,-0.46462230486543754
2016-10-20,air_9bf595ef095572fb,0,0,0,0,1,0,0,0.640833155281147,0.8081856264420711,0.0,1.3152833597587514,0.462843084644081,1,24.0,1,1,-0.23724610354267955,-0.23724610354267928
2016-10-21,air_9bf595ef095572fb,1,0,0,0,0,0,0,0.21273599510774543,0.0785850916192391,0.0,-0.04250788201295466,0.28613299177014284,1,43.0,1,1,1.019531227659392,1.0195312276593926
2016-10-22,air_9bf595ef095572fb,0,0,1,0,0,0,0,0.039183092334744755,-0.2804246953570748,0.0,-1.3204290507392666,0.20882232613779472,1,46.0,1,1,1.5840915910119744,1.584091591011975
2016-10-23,air_9bf595ef095572fb,0,0,0,1,0,0,0,0.20116580158954564,0.1828137394510725,0.0,-0.06913123969475296,0.20882232613779472,1,27.0,1,1,-0.20775703988989863,-0.20775703988989833
2016-10-24,air_9bf595ef095572fb,0,1,0,0,0,0,0,-0.16908039099285593,-0.18777700839544526,0.0,1.2620366443951554,-0.1004203363915971,1,13.0,1,1,-1.2616030514813856,-1.2616030514813856
2016-10-25,air_9bf595ef095572fb,0,0,0,0,0,1,0,-0.2732121326566564,-0.40781526492931547,0.0,-0.7080918240579088,-0.31026357167939883,1,15.0,1,1,-0.5678340276501711,-0.5678340276501709
2016-10-26,air_9bf595ef095572fb,0,0,0,0,0,0,1,0.31686773677154606,0.5765664090379975,0.0,1.2087899290315587,-0.023109670759249197,1,22.0,1,1,-0.16391145840615856,-0.16391145840615826
2016-10-27,air_9bf595ef095572fb,0,0,0,0,1,0,0,0.30529754325334585,0.2986233481531093,0.0,0.6763227753955955,0.04315661406847761,1,30.0,1,1,-0.14994295457063075,-0.14994295457063045
2016-10-28,air_9bf595ef095572fb,1,0,0,0,0,0,0,-0.48147561598425725,-0.6857583258142037,0.0,-1.3470524084210647,-0.2992191908747777,1,19.0,1,1,0.9186475888472467,0.9186475888472473
2016-10-29,air_9bf595ef095572fb,0,0,1,0,0,0,0,-0.0996592298836557,0.009099326398017249,0.0,-1.3470524084210647,-0.13355347880546062,1,46.0,1,1,1.7711143368098745,1.7711143368098752
2016-10-30,air_9bf595ef095572fb,0,0,0,1,0,0,0,-0.5161861965388573,-0.8363108171268516,0.0,-1.3470524084210647,-0.35444109489788345,1,53.0,1,1,-0.12200594689957513,-0.12200594689957482
2016-10-31,air_9bf595ef095572fb,0,1,0,0,0,0,0,-0.23850155210205617,-0.18777700839544526,0.0,-0.3087414588309364,-0.332352333288641,1,13.0,1,1,-1.0866087395418567,-1.0866087395418567
2016-11-01,air_9bf595ef095572fb,0,0,0,0,0,1,0,-0.3426332937658566,-0.500462951890945,0.0,-0.46848160492172536,-0.1225090980008395,1,8.0,1,1,-0.7940461869866353,-0.7940461869866352
2016-11-02,air_9bf595ef095572fb,0,0,0,0,0,0,1,-0.6318881317208578,-0.9868633084394995,0.0,-1.3470524084210647,-0.46488490294409485,1,29.0,1,1,0.3948286950149539,0.39482869501495427
2016-11-03,air_9bf595ef095572fb,0,0,0,0,1,0,0,-0.40048426135685683,-0.15303412578483455,1.0,1.1821665713497607,-0.486973664553337,1,32.0,1,1,-0.08398057534730498,-0.08398057534730466
2016-11-04,air_9bf595ef095572fb,1,0,0,0,0,0,0,-0.2732121326566564,-0.2225198910060564,0.0,1.102296498304366,-0.47592928374871596,1,17.0,1,1,0.04872021109020923,0.048720211090209554
2016-11-05,air_9bf595ef095572fb,0,0,1,0,0,0,0,-0.20379097154745615,-0.1414531649146307,0.0,0.46333591394121026,-0.1777310020239452,1,50.0,1,1,1.2849328005344205,1.284932800534421
2016-11-06,air_9bf595ef095572fb,0,0,0,1,0,0,0,-0.18065058451105592,0.009099326398017249,0.0,1.1821665713497607,-0.32130795248401994,1,38.0,1,1,-0.5379569500019589,-0.5379569500019585
2016-11-07,air_9bf595ef095572fb,0,1,0,0,0,0,0,-0.6203179382026577,-0.7320821692950185,0.0,0.889309636849981,-0.5090624261625795,1,14.0,1,1,-1.334161668627044,-1.3341616686270439
2016-11-08,air_9bf595ef095572fb,0,0,0,0,0,1,0,-0.7475900669028582,-0.824729856256648,0.0,-0.8678319701486978,-0.7409944230596234,1,27.0,1,1,-1.148302964815438,-1.1483029648154377
2016-11-09,air_9bf595ef095572fb,0,0,0,0,0,0,1,-0.689739099311858,-0.7089202475546111,0.0,0.25034905248682504,-0.5421955685764428,1,15.0,1,1,-0.8324595725343368,-0.8324595725343367
