visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Itabashi-ku Itabashi,total_area_visitors,total_genre_visitors
2016-04-07,air_614e2f7e76dff854,0,0,0,0,1,0,0,-0.1752373856309917,0.04630551196744912,0.0,-1.2337278860995091,0.05029620867721935,1,16.0,1,1,-1.2076581659698324,-1.2076581659698329
2016-04-08,air_614e2f7e76dff854,1,0,0,0,0,0,0,0.11444148237251808,0.3964256320263839,0.0,-0.25740840287720285,0.0142367367536757,1,13.0,1,1,-0.6513745943161765,-0.6513745943161767
2016-04-09,air_614e2f7e76dff854,0,0,1,0,0,0,0,0.2403888162870875,0.47145137203901305,0.0,0.5186404171200147,-0.057882207093411395,1,17.0,1,1,-0.5594164857774154,-0.5594164857774157
2016-04-10,air_614e2f7e76dff854,0,0,0,1,0,0,0,0.2529835496785442,0.5214685320474322,0.0,-0.307476068683475,0.09837550457527727,1,14.0,1,1,-1.1368630193961562,-1.1368630193961564
2016-04-12,air_614e2f7e76dff854,0,0,0,0,0,1,0,-0.5908635875490709,-0.5789089881377925,0.0,1.494959900342321,-0.7550319976152539,1,11.0,1,1,-1.2220187473032829,-1.222018747303283
2016-04-13,air_614e2f7e76dff854,0,0,0,0,0,0,1,-0.09966898528225009,-0.09124167805570416,0.0,-1.183660220293237,-0.09394167901695505,1,2.0,1,1,-1.1343436191622176,-1.1343436191622178
2016-04-14,air_614e2f7e76dff854,0,0,0,0,1,0,0,-0.024100584933508473,-0.26630173808517155,0.0,-1.3588970506151894,0.20655392034590803,1,7.0,1,1,-1.1013394760976212,-1.1013394760976214
2016-04-15,air_614e2f7e76dff854,1,0,0,0,0,0,0,0.13963094915543187,0.20886128199481152,0.0,1.670196730664273,-0.04586238311889692,1,2.0,1,1,-0.6790879968895017,-0.679087996889502
2016-04-16,air_614e2f7e76dff854,0,0,1,0,0,0,0,0.07665728219814716,0.14633983198428738,0.0,-0.38257756739288323,-0.15404079888952768,1,7.0,1,1,-0.46418315693453405,-0.4641831569345343
2016-04-17,air_614e2f7e76dff854,0,0,0,1,0,0,0,0.504878217507683,0.4214342120305939,0.0,-0.6078820635211077,0.6272477594539165,1,24.0,1,1,-1.1733943227882668,-1.173394322788267
2016-04-20,air_614e2f7e76dff854,0,0,0,0,0,0,1,-0.03669531832496537,-0.05372880804938958,0.0,1.494959900342321,-0.1901002708130711,1,9.0,1,1,-1.024749708985886,-1.0247497089858861
2016-04-21,air_614e2f7e76dff854,0,0,0,0,1,0,0,0.16482041593834568,0.058809801969553675,0.0,-1.3588970506151894,0.2305935682949372,1,13.0,1,1,-1.1308164588347034,-1.1308164588347036
2016-04-22,air_614e2f7e76dff854,1,0,0,0,0,0,0,0.2655782830700013,0.49645995204322263,0.0,0.7689787461513753,0.2185737443204225,1,13.0,1,1,-0.6332349126318181,-0.6332349126318184
2016-04-23,air_614e2f7e76dff854,0,0,1,0,0,0,0,0.3411466834187427,0.33390418201585975,0.0,-0.8331865596493322,0.3147323361165388,1,17.0,1,1,-0.5362380036251797,-0.53623800362518
2016-04-24,air_614e2f7e76dff854,0,0,0,1,0,0,0,0.06406254880669003,-0.07873738805359914,0.0,-1.0584910557775566,0.08635568060076279,1,7.0,1,1,-1.1519794207997882,-1.1519794207997884
2016-04-25,air_614e2f7e76dff854,0,1,0,0,0,0,0,0.36633615020165694,0.4214342120305939,0.0,0.8190464119576473,0.2546332162439662,1,1.0,1,1,-1.3374072780176736,-1.3374072780176738
2016-04-26,air_614e2f7e76dff854,0,0,0,0,0,1,0,0.504878217507683,0.6715200120726904,0.0,1.3697907358266408,0.33877198406556774,1,16.0,1,1,-1.0615329524013903,-1.0615329524013906
2016-04-27,air_614e2f7e76dff854,0,0,0,0,0,0,1,0.36633615020165694,0.25887844200323107,0.0,-1.2837955519057813,0.45897022381071295,1,11.0,1,1,-1.0421335706000625,-1.042133570600063
2016-04-28,air_614e2f7e76dff854,0,0,0,0,1,0,0,-0.09966898528225009,-0.5413961181314778,0.0,-1.3588970506151894,0.2305935682949372,1,12.0,1,1,-0.800775028188739,-0.8007750281887392
2016-04-29,air_614e2f7e76dff854,1,0,0,0,0,0,0,0.07665728219814716,0.20886128199481152,1.0,0.9942832422795999,0.0022169127791612188,1,2.0,1,1,-0.6281961121639408,-0.6281961121639411
2016-04-30,air_614e2f7e76dff854,0,0,1,0,0,0,0,0.10184674898106096,0.24637415200112608,0.0,1.3948245687297767,-0.10596150299146953,1,17.0,1,1,-0.6722856162578673,-0.6722856162578676
2016-05-01,air_614e2f7e76dff854,0,0,0,1,0,0,0,0.3789308835931136,0.6590157220705855,0.0,0.8941479106670556,0.062316032651733834,1,15.0,1,1,-0.9521909822484524,-0.9521909822484527
2016-05-03,air_614e2f7e76dff854,0,0,0,0,0,1,0,0.6560150182051663,0.6215028520642709,1.0,0.14313292357297394,0.6873468793264892,1,9.0,1,1,-0.806317708703404,-0.8063177087034044
2016-05-04,air_614e2f7e76dff854,0,0,0,0,0,0,1,0.8701254858599347,0.9091015221126819,1.0,0.9442155764733275,0.8796640629187212,1,15.0,1,1,-0.8630042139670239,-0.8630042139670242
2016-05-05,air_614e2f7e76dff854,0,0,0,0,1,0,0,0.8701254858599347,0.9591186821211011,1.0,1.7202643964705455,0.6873468793264892,1,3.0,1,1,-1.0549825117931497,-1.05498251179315
2016-05-06,air_614e2f7e76dff854,1,0,0,0,0,0,0,0.36633615020165694,0.34640847201796476,0.0,-1.3338632177120533,0.45897022381071295,1,10.0,1,1,-1.2094217461335897,-1.2094217461335899
2016-05-07,air_614e2f7e76dff854,0,0,1,0,0,0,0,0.7567728853368219,0.8340757821000528,0.0,1.519993733245457,0.48300987175974214,1,12.0,1,1,-0.7821314664575929,-0.7821314664575932
2016-05-08,air_614e2f7e76dff854,0,0,0,1,0,0,0,0.769367618728279,0.9091015221126819,0.0,1.6201290648580011,0.6993667033010035,1,14.0,1,1,-1.1232582581328874,-1.1232582581328876
2016-05-10,air_614e2f7e76dff854,0,0,0,0,0,1,0,0.4041203503760274,0.3589127620200698,0.0,-1.3338632177120533,0.567148639581344,1,5.0,1,1,-1.3893069228368098,-1.3893069228368102
2016-05-11,air_614e2f7e76dff854,0,0,0,0,0,0,1,0.7819623521197357,0.921605812114787,0.0,-0.9333218912618764,0.5551288156068293,1,6.0,1,1,-1.1988402651510472,-1.1988402651510475
2016-05-12,air_614e2f7e76dff854,0,0,0,0,1,0,0,0.8197465522941066,1.0341444221337301,0.0,1.9205350596956337,0.7354261752245471,1,6.0,1,1,-1.0781609939453853,-1.0781609939453858
2016-05-13,air_614e2f7e76dff854,1,0,0,0,0,0,0,0.7567728853368219,0.8465800721021578,0.0,1.4198584016329125,0.6152279354794019,1,19.0,1,1,-0.7204061607260958,-0.720406160726096
2016-05-14,air_614e2f7e76dff854,0,0,1,0,0,0,0,0.5804466178564249,0.6340071420663759,0.0,0.8691140777639196,0.36281163201459693,1,14.0,1,1,-0.5594164857774154,-0.5594164857774157
2016-05-15,air_614e2f7e76dff854,0,0,0,1,0,0,0,0.3033624832443722,0.49645995204322263,0.0,1.7703320622768175,0.13443497649882094,1,14.0,1,1,-1.1756617829988116,-1.1756617829988119
2016-05-20,air_614e2f7e76dff854,1,0,0,0,0,0,0,0.2529835496785442,0.1338355419821828,0.0,-0.9333218912618764,0.36281163201459693,1,11.0,1,1,-0.7199022806793081,-0.7199022806793083
2016-05-21,air_614e2f7e76dff854,0,0,1,0,0,0,0,0.49228348411622636,0.8215714920979482,0.0,1.670196730664273,0.17049444842236458,1,9.0,1,1,-0.44427989508641863,-0.4442798950864189
2016-05-22,air_614e2f7e76dff854,0,0,0,1,0,0,0,0.9079096860343051,1.1967001921610931,0.0,1.9205350596956337,0.6633072313774597,1,6.0,1,1,-1.1796928233731134,-1.1796928233731137
2016-05-24,air_614e2f7e76dff854,0,0,0,0,0,1,0,1.0338570199488746,1.1967001921610931,0.0,0.8190464119576473,0.7955252950971197,1,12.0,1,1,-1.270643171818299,-1.2706431718182993
2016-05-25,air_614e2f7e76dff854,0,0,0,0,0,0,1,0.8827202192513913,0.5964942720600613,0.0,-1.3588970506151894,1.0960208944599827,1,13.0,1,1,-1.0655639927756921,-1.0655639927756924
2016-05-26,air_614e2f7e76dff854,0,0,0,0,1,0,0,0.983478086383047,0.9341101021168915,0.0,-0.45767906610229137,1.0719812465109537,1,12.0,1,1,-1.0295365694303693,-1.0295365694303695
2016-05-27,air_614e2f7e76dff854,1,0,0,0,0,0,0,0.5300676842905968,0.33390418201585975,0.0,-1.2837955519057813,0.45897022381071295,1,6.0,1,1,-0.7362783821999093,-0.7362783821999096
2016-05-28,air_614e2f7e76dff854,0,0,1,0,0,0,0,0.5174729508991401,0.5464771120516422,0.0,-1.3088293848089172,0.4469503998361985,1,19.0,1,1,-0.541276804093057,-0.5412768040930573
2016-05-29,air_614e2f7e76dff854,0,0,0,1,0,0,0,0.8197465522941066,1.0216401321316253,0.0,1.2446215713109605,0.567148639581344,1,9.0,1,1,-1.045408790904183,-1.0454087909041831
2016-05-31,air_614e2f7e76dff854,0,0,0,0,0,1,0,0.6560150182051663,0.6465114320684804,0.0,-0.20734073707093092,0.5911882875303729,1,6.0,1,1,-1.1413979398172458,-1.141397939817246
2016-06-01,air_614e2f7e76dff854,0,0,0,0,0,0,1,0.7945570855111929,0.8340757821000528,0.0,0.06803142486356581,0.7955252950971197,1,10.0,1,1,-1.1625609017823304,-1.1625609017823308
2016-06-02,air_614e2f7e76dff854,0,0,0,0,1,0,0,0.6937992183795372,0.7840586220916337,0.0,1.8955012267924978,0.5911882875303729,1,11.0,1,1,-1.1018433561444088,-1.1018433561444092
2016-06-03,air_614e2f7e76dff854,1,0,0,0,0,0,0,0.5300676842905968,0.5589814020537467,0.0,1.8203997280830895,0.33877198406556774,1,10.0,1,1,-0.7939726475571046,-0.7939726475571048
2016-06-04,air_614e2f7e76dff854,0,0,1,0,0,0,0,0.8197465522941066,0.9341101021168915,0.0,0.643809581635695,0.5911882875303729,1,10.0,1,1,-0.6201340314153371,-0.6201340314153374
2016-06-05,air_614e2f7e76dff854,0,0,0,1,0,0,0,0.5174729508991401,0.45894708203690804,0.0,-0.6579497293273798,0.6032081115048872,1,13.0,1,1,-1.208665926063408,-1.2086659260634083
2016-06-07,air_614e2f7e76dff854,0,0,0,0,0,1,0,0.555257151073511,0.14633983198428738,0.0,-1.3588970506151894,0.8436045909951776,1,6.0,1,1,-1.251747670063759,-1.2517476700637593
2016-06-08,air_614e2f7e76dff854,0,0,0,0,0,0,1,0.8449360190770204,0.9466143921189966,0.0,0.06803142486356581,0.6152279354794019,1,18.0,1,1,-1.0872308347875645,-1.0872308347875648
2016-06-09,air_614e2f7e76dff854,0,0,0,0,1,0,0,0.7567728853368219,0.49645995204322263,0.0,-1.3588970506151894,0.9878424786893523,1,7.0,1,1,-1.1376188394663378,-1.137618839466338
2016-06-10,air_614e2f7e76dff854,1,0,0,0,0,0,0,1.0464517533403317,1.134178742150569,0.0,1.194553905504688,0.9638028307403229,1,12.0,1,1,-0.699243198761011,-0.6992431987610113
