visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Shizuoka-ken Hamamatsu-shi Motoshirochō,total_area_visitors,total_genre_visitors
2016-01-23,air_ee3a01f0c71a769f,0,0,1,0,0,0,0,-1.4366386637828017,-1.4395580958190861,0.0,-1.5579615014502821,-1.117394985975109,1,34.0,1,1,-0.640386036757624,-0.640386036757624
2016-01-24,air_ee3a01f0c71a769f,0,0,0,1,0,0,0,-1.9034174984491492,-2.167922722544712,0.0,0.7748204950091055,-1.7533924639813554,1,64.0,1,1,-1.3288106552233612,-1.328810655223361
2016-01-25,air_ee3a01f0c71a769f,0,1,0,0,0,0,0,-1.9160331426293207,-1.8162984199875134,0.0,0.8989046437569453,-1.909391845379114,1,23.0,1,1,-1.3531730003496567,-1.3531730003496567
2016-01-26,air_ee3a01f0c71a769f,0,0,0,0,0,1,0,-1.5249481730440024,-1.4772321282359286,0.0,0.8989046437569453,-1.489393510846687,1,21.0,1,1,-1.1826365844655868,-1.1826365844655868
2016-01-27,air_ee3a01f0c71a769f,0,0,0,0,0,0,1,-1.1843257801793705,-1.1758398689011869,0.0,0.7748204950091055,-1.2973942722032918,1,10.0,1,1,-1.0329462989473164,-1.0329462989473164
2016-01-29,air_ee3a01f0c71a769f,1,0,0,0,0,0,0,-0.9824754732966255,-1.3767680417910149,0.0,-1.5579615014502821,-0.6733967466122578,1,17.0,1,1,-0.8973208724710311,-0.8973208724710311
2016-01-30,air_ee3a01f0c71a769f,0,0,1,0,0,0,0,-1.058169338377655,-1.4521161066247004,0.0,-1.5579615014502821,-0.7453964611035309,1,53.0,1,1,-0.5996984088147383,-0.5996984088147383
2016-01-31,air_ee3a01f0c71a769f,0,0,0,1,0,0,0,-1.083400626737998,-1.0000277176225876,0.0,0.8492709842578092,-1.0453952714838357,1,58.0,1,1,-1.147474436860624,-1.147474436860624
2016-02-01,air_ee3a01f0c71a769f,0,1,0,0,0,0,0,-1.1717101359991988,-1.4646741174303144,0.0,-1.5579615014502821,-0.8893958900860773,1,24.0,1,1,-1.3986326340389301,-1.3986326340389301
2016-02-02,air_ee3a01f0c71a769f,0,0,0,0,0,1,0,-1.1590944918190274,-1.0125857284282016,0.0,0.6011026867621296,-1.0933950811446846,1,22.0,1,1,-1.252458563281156,-1.252458563281156
2016-02-03,air_ee3a01f0c71a769f,0,0,0,0,0,0,1,-1.310482221981086,-1.1507238472899584,0.0,0.05513243227163485,-1.2253945577120187,1,13.0,1,1,-1.178618053310734,-1.178618053310734
2016-02-06,air_ee3a01f0c71a769f,0,0,1,0,0,0,0,-1.1590944918190274,-1.1758398689011869,0.0,-0.4660209924692921,-1.237394510127231,1,65.0,1,1,-0.5519783513508602,-0.5519783513508602
2016-02-07,air_ee3a01f0c71a769f,0,0,0,1,0,0,0,-1.2978665778009144,-1.1632818580955726,0.0,0.9981719627552172,-1.309394224618504,1,67.0,1,1,-1.154758024578795,-1.154758024578795
2016-02-08,air_ee3a01f0c71a769f,0,1,0,0,0,0,0,-1.3987917312422868,-1.0628177716506588,0.0,0.9733551330056489,-1.7293925591509312,1,21.0,1,1,-1.3478986782089124,-1.3478986782089122
2016-02-09,air_ee3a01f0c71a769f,0,0,0,0,0,1,0,-1.285250933620743,-1.2009558905124154,0.0,0.1047660917707708,-1.2853943197880797,1,18.0,1,1,-1.1329072614242823,-1.132907261424282
2016-02-10,air_ee3a01f0c71a769f,0,0,0,0,0,0,1,-1.3861760870621154,-1.3014199769573294,0.0,1.047805622254353,-1.309394224618504,1,14.0,1,1,-0.8131828764162986,-0.8131828764162985
2016-02-11,air_ee3a01f0c71a769f,0,0,0,0,1,0,0,-1.1717101359991988,-0.9497956744001305,1.0,1.0229887925047851,-1.5133934156771114,1,37.0,1,1,-0.8855164372036507,-0.8855164372036507
2016-02-13,air_ee3a01f0c71a769f,0,0,1,0,0,0,0,-0.3895401968285625,-0.43491723136994626,0.0,-1.3097932039546025,-0.5533972224601358,1,55.0,1,1,-0.6426464605322287,-0.6426464605322286
2016-02-14,air_ee3a01f0c71a769f,0,0,0,1,0,0,0,-0.011070871423415847,-0.2465470692857326,0.0,-1.4338773527024424,0.010600541054837506,1,63.0,1,1,-1.172087940184098,-1.172087940184098
2016-02-15,air_ee3a01f0c71a769f,0,1,0,0,0,0,0,-0.9067816082155962,-1.03770175003943,0.0,0.30330072976731437,-1.1053950335598968,1,24.0,1,1,-1.3514148929694085,-1.3514148929694085
2016-02-16,air_ee3a01f0c71a769f,0,0,0,0,0,1,0,-1.474485596323316,-1.5274641714583856,0.0,0.8492709842578092,-1.369393986694565,1,17.0,1,1,-1.1929340705498974,-1.1929340705498974
2016-02-17,air_ee3a01f0c71a769f,0,0,0,0,0,0,1,-1.3609447987017722,-1.2888619661517149,0.0,0.8989046437569453,-1.3453940818641408,1,26.0,1,1,-1.0261650276235021,-1.0261650276235021
2016-02-19,air_ee3a01f0c71a769f,1,0,0,0,0,0,0,-0.8689346756750816,-0.6232873934541602,0.0,0.9733551330056489,-1.17739474805117,1,15.0,1,1,-0.720756659854682,-0.7207566598546818
2016-02-20,air_ee3a01f0c71a769f,0,0,1,0,0,0,0,-0.7301625896931944,-0.6735194366766172,0.0,-1.5579615014502821,-0.6733967466122578,1,47.0,1,1,-0.754411858276575,-0.7544118582765749
2016-02-21,air_ee3a01f0c71a769f,0,0,0,1,0,0,0,-0.8689346756750816,-1.0000277176225876,0.0,1.047805622254353,-0.8893958900860773,1,75.0,1,1,-1.1183400859879404,-1.1183400859879404
2016-02-22,air_ee3a01f0c71a769f,0,1,0,0,0,0,0,-1.0077067616569688,-1.1507238472899584,0.0,-1.45869418245201,-0.9613956045773503,1,38.0,1,1,-1.338605824913315,-1.338605824913315
2016-02-23,air_ee3a01f0c71a769f,0,0,0,0,0,1,0,-0.7932408105940522,-0.7614255123159168,0.0,-0.1682190354744768,-0.6853966990274699,1,30.0,1,1,-1.1251213573117549,-1.1251213573117547
2016-02-24,air_ee3a01f0c71a769f,0,0,0,0,0,0,1,-1.0707849825578266,-0.9497956744001305,0.0,0.3777512190160182,-1.117394985975109,1,39.0,1,1,-1.081670989199908,-1.0816709891999077
2016-02-26,air_ee3a01f0c71a769f,1,0,0,0,0,0,0,-1.335713510341429,-1.2637459445404866,0.0,0.7748204950091055,-1.2253945577120187,1,14.0,1,1,-0.5738291145053729,-0.5738291145053728
2016-02-27,air_ee3a01f0c71a769f,0,0,1,0,0,0,0,-1.1212475592785127,-1.03770175003943,0.0,0.7996373247586734,-1.369393986694565,1,58.0,1,1,-0.40781354617051246,-0.40781354617051246
2016-02-28,air_ee3a01f0c71a769f,0,0,0,1,0,0,0,-0.6797000129725084,-0.5353813178148603,0.0,0.9733551330056489,-0.9013958425012895,1,66.0,1,1,-0.9839704504975467,-0.9839704504975467
2016-02-29,air_ee3a01f0c71a769f,0,1,0,0,0,0,0,-0.8941659640354247,-0.9623536852057447,0.0,-1.3594268634537385,-1.117394985975109,1,23.0,1,1,-1.2913880838437934,-1.2913880838437934
2016-03-01,air_ee3a01f0c71a769f,0,0,0,0,0,1,0,-1.5501794614043454,-1.5525801930696144,0.0,1.1718897710021927,-1.3813939391097774,1,27.0,1,1,-1.1836412172543,-1.1836412172543
2016-03-02,air_ee3a01f0c71a769f,0,0,0,0,0,0,1,-1.2978665778009144,-1.2009558905124154,0.0,1.1718897710021927,-1.3453940818641408,1,28.0,1,1,-1.0552993784961857,-1.0552993784961857
2016-03-04,air_ee3a01f0c71a769f,1,0,0,0,0,0,0,-0.5787748595311358,-0.40980120975871787,0.0,1.1470729412526248,-0.8053962231795919,1,26.0,1,1,-0.7034267442493788,-0.7034267442493788
2016-03-05,air_ee3a01f0c71a769f,0,0,1,0,0,0,0,-0.4526184177294203,-0.2465470692857326,0.0,-0.11858537597534087,-0.6493968417818333,1,57.0,1,1,-0.482909847126826,-0.482909847126826
2016-03-06,air_ee3a01f0c71a769f,0,0,0,1,0,0,0,-0.1498429574053029,-0.23398905848011864,0.0,-0.8630902684623795,-0.19339865000376996,1,50.0,1,1,-1.109800707283878,-1.109800707283878
2016-03-07,air_ee3a01f0c71a769f,0,1,0,0,0,0,0,-0.1498429574053029,-0.4725912637867891,0.0,-1.5579615014502821,0.15459997003738377,1,21.0,1,1,-1.3946141028840773,-1.3946141028840773
2016-03-08,air_ee3a01f0c71a769f,0,0,0,0,0,1,0,0.07723863783778495,0.30600540616129396,0.0,0.9981719627552172,-0.2413984596646188,1,17.0,1,1,-1.062834124411535,-1.062834124411535
2016-03-09,air_ee3a01f0c71a769f,0,0,0,0,0,0,1,-0.5283122828104495,-0.8116575555383738,0.0,-1.5579615014502821,-0.27739831691025524,1,25.0,1,1,-1.1087960744951648,-1.1087960744951648
2016-03-11,air_ee3a01f0c71a769f,1,0,0,0,0,0,0,-0.9193972523957678,-0.9623536852057447,0.0,-0.7390061197145397,-0.8293961280100163,1,18.0,1,1,-0.6541997376024308,-0.6541997376024308
2016-03-13,air_ee3a01f0c71a769f,0,0,0,1,0,0,0,-0.9067816082155962,-0.6609614258710028,0.0,-0.19303586522404467,-1.1893947004663823,1,71.0,1,1,-1.0600713842425735,-1.0600713842425735
2016-03-14,air_ee3a01f0c71a769f,0,1,0,0,0,0,0,-1.0707849825578266,-1.4897901390415431,0.0,-1.5579615014502821,-0.6733967466122578,1,26.0,1,1,-1.2868672362945839,-1.2868672362945839
2016-03-15,air_ee3a01f0c71a769f,0,0,0,0,0,1,0,-0.7932408105940522,-0.5981713718429316,0.0,1.2711570900004647,-0.8293961280100163,1,34.0,1,1,-1.0146117505533,-1.0146117505533
2016-03-16,air_ee3a01f0c71a769f,0,0,0,0,0,0,1,-0.7680095222337091,-0.7865415339271452,0.0,-1.0368080767093553,-0.9133957949165017,1,19.0,1,1,-0.9262040651465363,-0.9262040651465363
2016-03-18,air_ee3a01f0c71a769f,1,0,0,0,0,0,0,-0.27599939920701844,-0.04561889639590496,0.0,0.3777512190160182,-0.5413972700449236,1,37.0,1,1,-0.5075233504503001,-0.5075233504503
2016-03-19,air_ee3a01f0c71a769f,0,0,1,0,0,0,0,0.06462299365761366,0.3185634169669084,0.0,-0.14340220572490872,0.13060006520695946,1,71.0,1,1,-0.4901934348449969,-0.49019343484499683
2016-03-20,air_ee3a01f0c71a769f,0,0,0,1,0,0,0,-0.3264619759277047,-0.2214310476745042,1.0,0.1792165810194746,-0.3613979838167407,1,77.0,1,1,-0.7004128458832392,-0.700412845883239
2016-03-21,air_ee3a01f0c71a769f,0,1,0,0,0,0,0,-0.6166217920716506,-0.46003325298117514,1.0,0.005498772772498899,-0.5533972224601358,1,65.0,1,1,-1.1414466401283447,-1.1414466401283445
2016-03-22,air_ee3a01f0c71a769f,0,0,0,0,0,1,0,-0.6670843687923366,-0.5228233070092464,0.0,0.6011026867621296,-0.8893958900860773,1,31.0,1,1,-1.0105932193984473,-1.010593219398447
2016-03-23,air_ee3a01f0c71a769f,0,0,0,0,0,0,1,-0.3895401968285625,-0.1963150260632758,0.0,0.3777512190160182,-0.6013970321209845,1,23.0,1,1,-0.9103810987243031,-0.910381098724303
2016-03-25,air_ee3a01f0c71a769f,1,0,0,0,0,0,0,-0.9320128965759394,-0.773983523121531,0.0,1.3207907494996003,-0.9013958425012895,1,24.0,1,1,-0.37064213298812315,-0.37064213298812315
2016-03-26,air_ee3a01f0c71a769f,0,0,1,0,0,0,0,-0.8437033873147385,-0.6986354582878456,0.0,1.1967066007517606,-0.9613956045773503,1,35.0,1,1,-0.3764187715232242,-0.37641877152322417
2016-03-27,air_ee3a01f0c71a769f,0,0,0,1,0,0,0,-0.6797000129725084,-0.4474752421755607,0.0,0.3777512190160182,-0.937395699746926,1,71.0,1,1,-0.9297202799070327,-0.9297202799070325
2016-03-28,air_ee3a01f0c71a769f,0,1,0,0,0,0,0,-0.5283122828104495,-0.3972431989531039,0.0,0.22885024051861055,-0.4813975079688627,1,54.0,1,1,-1.0460065252005883,-1.0460065252005883
2016-03-29,air_ee3a01f0c71a769f,0,0,0,0,0,1,0,-0.4778497060897633,-0.3972431989531039,0.0,0.7003700057604015,-0.7933962707643798,1,34.0,1,1,-0.7734998812621262,-0.7734998812621262
2016-03-30,air_ee3a01f0c71a769f,0,0,0,0,0,0,1,-0.2255368224863322,-0.020502874784676564,0.0,-0.11858537597534087,-0.3973978410623772,1,19.0,1,1,-0.8581401937112154,-0.8581401937112153
2016-04-01,air_ee3a01f0c71a769f,1,0,0,0,0,0,0,-0.376924552648391,-0.7865415339271452,0.0,-1.5579615014502821,-0.049399221021223474,1,38.0,1,1,-0.6175306408143981,-0.617530640814398
2016-04-03,air_ee3a01f0c71a769f,0,0,0,1,0,0,0,0.026776061117098907,-0.07073491800713336,0.0,-1.2849763742050346,0.2025997796982326,1,56.0,1,1,-1.1550091827759732,-1.1550091827759732
2016-04-04,air_ee3a01f0c71a769f,0,1,0,0,0,0,0,0.10246992619812798,-0.07073491800713336,0.0,-1.160892225457195,0.21459973211344474,1,35.0,1,1,-1.2667745805203194,-1.2667745805203194
2016-04-05,air_ee3a01f0c71a769f,0,0,0,0,0,1,0,-0.16245860158547443,-0.23398905848011864,0.0,0.1047660917707708,-0.1573987927581333,1,25.0,1,1,-1.0638387572002481,-1.0638387572002481
2016-04-06,air_ee3a01f0c71a769f,0,0,0,0,0,0,1,-0.12461166904495989,-0.08329292881274779,0.0,0.4025680487655863,-0.3613979838167407,1,28.0,1,1,-0.9972818349479969,-0.9972818349479969
2016-04-08,air_ee3a01f0c71a769f,1,0,0,0,0,0,0,0.06462299365761366,-0.020502874784676564,0.0,-0.3915705032205883,0.10660016037653494,1,8.0,1,1,-0.5577549898859613,-0.5577549898859612
2016-04-09,air_ee3a01f0c71a769f,0,0,1,0,0,0,0,0.026776061117098907,0.28088938455006557,0.0,0.6507363462612659,-0.27739831691025524,1,41.0,1,1,-0.4660822479158795,-0.4660822479158795
2016-04-10,air_ee3a01f0c71a769f,0,0,0,1,0,0,0,0.039391705297270194,0.23065734132760832,0.0,-1.2105258849563307,-0.13339888792770896,1,54.0,1,1,-1.0417368358485573,-1.041736835848557
2016-04-11,air_ee3a01f0c71a769f,0,1,0,0,0,0,0,-0.17507424576564615,-0.07073491800713336,0.0,1.0974392817534888,-0.4333976983080139,1,26.0,1,1,-1.2888765018720103,-1.2888765018720103
2016-04-12,air_ee3a01f0c71a769f,0,0,0,0,0,1,0,-0.515696638630278,-0.5856133610373173,0.0,0.005498772772498899,-0.6133969845361968,1,14.0,1,1,-1.1266283064948246,-1.1266283064948246
2016-04-13,air_ee3a01f0c71a769f,0,0,0,0,0,0,1,-0.1498429574053029,-0.05817690720151894,0.0,-0.9375407577110833,-0.03739926860601132,1,7.0,1,1,-1.0392252538767741,-1.0392252538767741
2016-04-15,air_ee3a01f0c71a769f,1,0,0,0,0,0,0,0.2664733005403583,0.48181755743989324,0.0,1.4448748982474402,0.16659992245259592,1,17.0,1,1,-0.5853823915755749,-0.5853823915755749
2016-04-16,air_ee3a01f0c71a769f,0,0,1,0,0,0,0,0.06462299365761366,0.1176352440770803,0.0,1.3456075792491682,-0.2053986024189821,1,56.0,1,1,-0.3711444493824798,-0.37114444938247976
2016-04-17,air_ee3a01f0c71a769f,0,0,0,1,0,0,0,0.1907794354593292,-0.03306088559029054,0.0,-1.5579615014502821,0.2025997796982326,1,49.0,1,1,-1.0781547744394115,-1.0781547744394115
2016-04-18,air_ee3a01f0c71a769f,0,1,0,0,0,0,0,0.08985428201795669,0.33112142777252235,0.0,-0.2674863544727485,-0.10939898309728445,1,19.0,1,1,-1.3777865036731307,-1.3777865036731307
2016-04-19,air_ee3a01f0c71a769f,0,0,0,0,0,1,0,0.06462299365761366,0.2557733629388372,0.0,1.544142217245712,-0.1573987927581333,1,11.0,1,1,-1.062834124411535,-1.062834124411535
2016-04-20,air_ee3a01f0c71a769f,0,0,0,0,0,0,1,-0.08676473650444513,-0.03306088559029054,0.0,0.32811755951688226,-0.1813986975885578,1,20.0,1,1,-0.9299714381042109,-0.9299714381042109
2016-04-22,air_ee3a01f0c71a769f,1,0,0,0,0,0,0,0.4557079632429316,0.5697236330791933,0.0,1.4448748982474402,0.32259930385035457,1,13.0,1,1,-0.5396715996891231,-0.5396715996891231
2016-04-23,air_ee3a01f0c71a769f,0,0,1,0,0,0,0,0.3547828098015591,0.28088938455006557,0.0,0.05513243227163485,0.5505983997393863,1,33.0,1,1,-0.44297569377547535,-0.4429756937754753
2016-04-24,air_ee3a01f0c71a769f,0,0,0,1,0,0,0,0.1907794354593292,0.406469492606208,0.0,-0.6397388007162678,0.3345992562655667,1,71.0,1,1,-1.0568063276792554,-1.0568063276792554
2016-04-25,air_ee3a01f0c71a769f,0,1,0,0,0,0,0,0.27908894472053003,0.3436794385781368,0.0,0.7003700057604015,0.25059958935908144,1,21.0,1,1,-1.241658760802489,-1.2416587608024887
2016-04-26,air_ee3a01f0c71a769f,0,0,0,0,0,1,0,0.34216716562138777,0.4315855142174364,0.0,1.2711570900004647,0.19059982728302044,1,19.0,1,1,-0.9666405348922437,-0.9666405348922436
2016-04-27,air_ee3a01f0c71a769f,0,0,0,0,0,0,1,0.1907794354593292,-0.020502874784676564,0.0,-1.5579615014502821,0.2265996845286569,1,15.0,1,1,-0.9473013537095141,-0.947301353709514
2016-04-29,air_ee3a01f0c71a769f,1,0,0,0,0,0,0,0.0015447727567558872,0.1176352440770803,1.0,1.668226365993552,0.03460044588526181,1,57.0,1,1,-0.5346484357455571,-0.5346484357455571
2016-04-30,air_ee3a01f0c71a769f,0,0,1,0,0,0,0,0.026776061117098907,0.406469492606208,0.0,1.5937758767448478,-0.2893982693254674,1,59.0,1,1,-0.5786011202517607,-0.5786011202517606
2016-05-01,air_ee3a01f0c71a769f,0,0,0,1,0,0,0,0.46832360742310336,0.7580937951634069,0.0,0.9237214735065132,-0.08539907826686015,1,56.0,1,1,-0.8576378773168588,-0.8576378773168587
2016-05-03,air_ee3a01f0c71a769f,0,0,0,0,0,1,0,0.41786103070241687,0.30600540616129396,1.0,-1.2105258849563307,0.5025985900785372,1,73.0,1,1,-0.7122172811506196,-0.7122172811506194
2016-05-04,air_ee3a01f0c71a769f,0,0,0,0,0,0,1,0.5187861841437894,0.5697236330791933,1.0,1.2959739197500326,0.5505983997393863,1,79.0,1,1,-0.7687278755157384,-0.7687278755157383
2016-05-05,air_ee3a01f0c71a769f,0,0,0,0,1,0,0,0.5692487608644758,0.6576297087184929,1.0,1.4945085577465762,0.32259930385035457,1,70.0,1,1,-0.9601104217656077,-0.9601104217656076
2016-05-07,air_ee3a01f0c71a769f,0,0,1,0,0,0,0,0.3169358772610448,0.5948396546904217,0.0,0.005498772772498899,0.09460020796132279,1,32.0,1,1,-0.6881060942215022,-0.688106094221502
2016-05-08,air_ee3a01f0c71a769f,0,0,0,1,0,0,0,0.4809392516032746,0.48181755743989324,0.0,1.2463402602508968,0.3105993514351424,1,62.0,1,1,-1.0281742932009286,-1.0281742932009286
2016-05-09,air_ee3a01f0c71a769f,0,1,0,0,0,0,0,0.11508557037829971,-0.10840895042397619,0.0,-1.5579615014502821,0.3105993514351424,1,18.0,1,1,-1.4556455447984056,-1.4556455447984056
2016-05-10,air_ee3a01f0c71a769f,0,0,0,0,0,1,0,0.34216716562138777,0.29344739535567954,0.0,-1.45869418245201,0.45459878041768864,1,16.0,1,1,-1.2933973494212199,-1.2933973494212199
2016-05-11,air_ee3a01f0c71a769f,0,0,0,0,0,0,1,0.43047667488258856,0.07996121166023748,0.0,-1.4338773527024424,0.418598923172052,1,10.0,1,1,-1.1035217523544205,-1.1035217523544203
2016-05-13,air_ee3a01f0c71a769f,1,0,0,0,0,0,0,0.4430923190627603,0.519491589856736,0.0,0.6755531760108336,0.34659920868077887,1,10.0,1,1,-0.6265723359128171,-0.626572335912817
2016-05-14,air_ee3a01f0c71a769f,0,0,1,0,0,0,0,0.5818644050446472,0.6701877195241068,0.0,1.544142217245712,0.43059887558726434,1,45.0,1,1,-0.4660822479158795,-0.4660822479158795
2016-05-15,air_ee3a01f0c71a769f,0,0,0,1,0,0,0,0.3295515214412161,0.29344739535567954,0.0,0.4025680487655863,0.4425988280024765,1,47.0,1,1,-1.0804151982140162,-1.0804151982140162
2016-05-16,air_ee3a01f0c71a769f,0,1,0,0,0,0,0,0.3800140981619025,0.419027503411822,0.0,-1.3346100337041704,0.5625983521545983,1,19.0,1,1,-1.3946141028840773,-1.3946141028840773
2016-05-17,air_ee3a01f0c71a769f,0,0,0,0,0,1,0,0.4809392516032746,0.4315855142174364,0.0,-0.8134566089632436,0.6345980666458716,1,10.0,1,1,-1.2225707378169375,-1.2225707378169375
2016-05-18,air_ee3a01f0c71a769f,0,0,0,0,0,0,1,0.5692487608644758,0.5320496006623504,0.0,1.3207907494996003,0.5745983045698106,1,22.0,1,1,-1.0198860726940446,-1.0198860726940444
2016-05-20,air_ee3a01f0c71a769f,1,0,0,0,0,0,0,0.3295515214412161,0.3687954601893652,0.0,-0.09376854622577278,0.3705991135112034,1,22.0,1,1,-0.6260700195184605,-0.6260700195184604
2016-05-21,air_ee3a01f0c71a769f,0,0,1,0,0,0,0,0.43047667488258856,0.4315855142174364,0.0,1.469691727997008,0.3345992562655667,1,48.0,1,1,-0.3513029518053936,-0.35130295180539356
2016-05-22,air_ee3a01f0c71a769f,0,0,0,1,0,0,0,0.7332521352067057,0.8585578816083206,0.0,1.7178600254926875,0.478598685248113,1,43.0,1,1,-1.0844337293688693,-1.084433729368869
2016-05-23,air_ee3a01f0c71a769f,0,1,0,0,0,0,0,0.872024221188593,1.084602076109377,0.0,1.3704244089987365,0.586598256985023,1,21.0,1,1,-1.286113761703049,-1.286113761703049
2016-05-24,air_ee3a01f0c71a769f,0,0,0,0,0,1,0,0.8594085770084213,1.0218120220813058,0.0,0.9485383032560811,0.6825978763067202,1,10.0,1,1,-1.1751018385502376,-1.1751018385502376
2016-05-25,air_ee3a01f0c71a769f,0,0,0,0,0,0,1,0.7710990677472205,0.61995567630165,0.0,-1.4835110122015782,0.9945966391022375,1,22.0,1,1,-0.9706590660470965,-0.9706590660470965
2016-05-27,air_ee3a01f0c71a769f,1,0,0,0,0,0,0,0.872024221188593,1.1222761085262198,0.0,-0.7638229494641076,0.8985970197805399,1,17.0,1,1,-0.6423953023350504,-0.6423953023350504
2016-05-28,air_ee3a01f0c71a769f,0,0,1,0,0,0,0,0.5944800492248189,0.3436794385781368,0.0,-1.5579615014502821,0.7545975907979936,1,42.0,1,1,-0.44799885771904147,-0.4479988577190414
2016-05-29,air_ee3a01f0c71a769f,0,0,0,1,0,0,0,0.5818644050446472,0.6576297087184929,0.0,0.15439975126990674,0.526598494908962,1,65.0,1,1,-0.9505664102728321,-0.950566410272832
2016-05-30,air_ee3a01f0c71a769f,0,1,0,0,0,0,0,0.34216716562138777,0.29344739535567954,0.0,-1.5579615014502821,0.5025985900785372,1,13.0,1,1,-1.2730535354497772,-1.273053535449777
2016-05-31,air_ee3a01f0c71a769f,0,0,0,0,0,1,0,0.7206364910265345,0.7329777735521781,0.0,0.9733551330056489,0.7305976859675692,1,17.0,1,1,-1.0462576833977666,-1.0462576833977666
2016-06-01,air_ee3a01f0c71a769f,0,0,0,0,0,0,1,0.7584834235670492,0.5948396546904217,0.0,-0.34193684372145233,0.6945978287219325,1,14.0,1,1,-1.0673549719607445,-1.0673549719607442
2016-06-03,air_ee3a01f0c71a769f,1,0,0,0,0,0,0,0.4809392516032746,0.49437556824550766,0.0,0.9237214735065132,0.3945990183416277,1,18.0,1,1,-0.6999105294888825,-0.6999105294888824
2016-06-04,air_ee3a01f0c71a769f,0,0,1,0,0,0,0,0.6070956934049901,0.5320496006623504,0.0,-0.6149219709667,0.5745983045698106,1,33.0,1,1,-0.5266113734358513,-0.5266113734358513
2016-06-05,air_ee3a01f0c71a769f,0,0,0,1,0,0,0,0.3800140981619025,0.3813534709949796,0.0,-0.7638229494641076,0.43059887558726434,1,55.0,1,1,-1.1133169220443744,-1.1133169220443744
