visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Western food,Tōkyō-to Itabashi-ku Itabashi,total_area_visitors,total_genre_visitors
2016-07-12,air_f4936b91c9addbf0,0,0,0,0,0,1,0,1.2962064996514986,1.3535371111532999,0.0,0.36166011201774634,1.3478431793855485,1,16.0,1,1,-0.5433351948760219,-0.5433351948760218
2016-07-13,air_f4936b91c9addbf0,0,0,0,0,0,0,1,1.0584763189817972,0.8509922420077671,0.0,-1.3582464228911253,1.2237890508523375,1,19.0,1,1,-0.4721990250934261,-0.47219902509342593
2016-07-15,air_f4936b91c9addbf0,1,0,0,0,0,0,0,0.7137675570107298,0.42023949702588165,0.0,-1.3582464228911253,0.9418478496404944,1,21.0,1,1,0.9044517217355651,0.9044517217355651
2016-07-16,air_f4936b91c9addbf0,0,0,1,0,0,0,0,0.9396112286469465,0.8629575960350414,0.0,-0.9214447632317294,0.8403490172042312,1,14.0,1,1,1.3496977999603097,1.3496977999603097
2016-07-17,air_f4936b91c9addbf0,0,0,0,1,0,0,0,1.1535683912496775,0.9945764903350621,0.0,-1.3309463191624133,1.2350666989008112,1,13.0,1,1,0.4393022592193169,0.439302259219317
2016-07-19,air_f4936b91c9addbf0,0,0,0,0,0,1,0,1.3199795177184688,1.4133638812896723,0.0,0.33436000828903417,1.2463443469492848,1,20.0,1,1,-0.8890643516432492,-0.8890643516432489
2016-07-20,air_f4936b91c9addbf0,0,0,0,0,0,0,1,1.201114427383618,1.1261953846350823,0.0,-0.10244165137036196,1.20123375475539,1,23.0,1,1,-0.4158061029341662,-0.4158061029341661
2016-07-22,air_f4936b91c9addbf0,1,0,0,0,0,0,0,0.6186754847428491,0.26468989467131193,0.0,-1.3582464228911253,0.874181961349652,1,17.0,1,1,0.9671105241347427,0.9671105241347427
2016-07-23,air_f4936b91c9addbf0,0,0,1,0,0,0,0,0.7375405750776999,0.7911654718713942,0.0,-0.9760449706891539,0.8065160730588099,1,15.0,1,1,1.2778244677965471,1.2778244677965471
2016-07-24,air_f4936b91c9addbf0,0,0,0,1,0,0,0,0.9158382105799759,1.0185071983896112,0.0,0.6346611493048688,0.7162948886710201,1,10.0,1,1,-0.47846490533334385,-0.47846490533334374
2016-07-25,air_f4936b91c9addbf0,0,1,0,0,0,0,0,1.0109302828478566,0.8868883040895905,0.0,-1.1398455930614275,0.9531254976889684,1,18.0,1,1,-1.1113188095650381,-1.111318809565038
2016-07-26,air_f4936b91c9addbf0,0,0,0,0,0,1,0,0.9039517015464912,0.8270615339532176,0.0,-1.3309463191624133,0.9869584418343892,1,18.0,1,1,-0.39221690673682874,-0.39221690673682863
2016-07-27,air_f4936b91c9addbf0,0,0,0,0,0,0,1,0.9871572647808866,0.8150961799259432,0.0,-1.2763461117049888,1.0997349223191264,1,17.0,1,1,-0.1920773202500437,-0.19207732025004357
2016-07-29,air_f4936b91c9addbf0,1,0,0,0,0,0,0,1.3080930086849836,1.425329235316947,0.0,1.7812655059107834,1.156123162561495,1,17.0,1,1,1.2096369475386186,1.2096369475386186
2016-07-30,air_f4936b91c9addbf0,0,0,1,0,0,0,0,1.3080930086849836,1.48515600545332,0.0,1.590164779809798,1.0659019781737056,1,23.0,1,1,1.3261086037629723,1.3261086037629723
2016-07-31,air_f4936b91c9addbf0,0,0,0,1,0,0,0,1.3437525357854387,1.233883570880554,0.0,0.52546073439002,1.3252878832886006,1,8.0,1,1,-0.4342351624633361,-0.434235162463336
2016-08-01,air_f4936b91c9addbf0,0,1,0,0,0,0,0,1.3318660267519535,1.3176410490714758,0.0,-0.8395444520455927,1.3478431793855485,1,19.0,1,1,-1.1651316633902142,-1.165131663390214
2016-08-02,air_f4936b91c9addbf0,0,0,0,0,0,1,0,1.1535683912496775,1.0663686144987095,0.0,-0.8941446595030171,1.1110125703676001,1,19.0,1,1,-0.8149795323359862,-0.814979532335986
2016-08-03,air_f4936b91c9addbf0,0,0,0,0,0,0,1,1.2605469725510434,1.3774678192078489,0.0,-0.2389421700139232,1.2125114028038635,1,25.0,1,1,-0.3708391976829917,-0.3708391976829915
2016-08-04,air_f4936b91c9addbf0,0,0,0,0,1,0,0,1.4150715899863495,1.4971213594805948,0.0,0.9622623940494159,1.3252878832886006,1,1.0,1,1,-0.24515301169405299,-0.24515301169405285
2016-08-09,air_f4936b91c9addbf0,0,0,0,0,0,1,0,1.866758933258782,2.059492998762501,0.0,0.8530619791345668,1.4718973079187592,1,17.0,1,1,-0.32108073695423295,-0.32108073695423284
2016-08-10,air_f4936b91c9addbf0,0,0,0,0,0,0,1,1.5339366803212002,1.6167748997533407,0.0,-0.020541340184225015,1.5057302520641804,1,20.0,1,1,0.6751942211926916,0.6751942211926917
2016-08-11,air_f4936b91c9addbf0,0,0,0,0,1,0,0,1.3199795177184688,1.3894331732351237,1.0,-0.020541340184225015,1.4155090676763904,1,14.0,1,1,0.36706034586497094,0.367060345864971
2016-08-12,air_f4936b91c9addbf0,1,0,0,0,0,0,0,1.2486604635175582,1.365502465180574,0.0,0.1432592821880484,1.3027325871916533,1,8.0,1,1,-0.06233674116468763,-0.06233674116468751
2016-08-13,air_f4936b91c9addbf0,0,0,1,0,0,0,0,1.224887445450588,1.3535371111532999,1.0,0.6073610455761567,1.20123375475539,1,17.0,1,1,0.10241905102609122,0.10241905102609135
2016-08-14,air_f4936b91c9addbf0,0,0,0,1,0,0,0,1.1654549002831627,1.1860221547714553,1.0,-0.3208424812000599,1.2237890508523375,1,6.0,1,1,-0.9262910518921723,-0.9262910518921721
2016-08-15,air_f4936b91c9addbf0,0,1,0,0,0,0,0,1.2367739544840732,1.233883570880554,1.0,-1.1671456967901397,1.3252878832886006,1,14.0,1,1,-1.4482020177582637,-1.4482020177582635
2016-08-16,air_f4936b91c9addbf0,0,0,0,0,0,1,0,1.2724334815845282,1.5090867135078696,0.0,-0.7849442445881681,1.2463443469492848,1,37.0,1,1,-1.3313617803433266,-1.3313617803433264
2016-08-17,air_f4936b91c9addbf0,0,0,0,0,0,0,1,1.4863906441872596,1.652670961835164,0.0,1.3717639499800998,1.1674008106099687,1,9.0,1,1,-0.8326714294839892,-0.8326714294839891
2016-08-19,air_f4936b91c9addbf0,1,0,0,0,0,0,0,1.3556390448189242,1.4133638812896723,0.0,0.52546073439002,1.3929537715794431,1,19.0,1,1,0.7610736385986233,0.7610736385986233
2016-08-20,air_f4936b91c9addbf0,0,0,1,0,0,0,0,1.1297953731827073,1.1381607386623571,0.0,-0.9214447632317294,1.2914549391431798,1,21.0,1,1,0.6446019823742696,0.6446019823742696
2016-08-21,air_f4936b91c9addbf0,0,0,0,1,0,0,0,1.391298571919379,1.5569481296169678,0.0,0.7984617716771425,1.2237890508523375,1,14.0,1,1,-0.8205082501947372,-0.8205082501947369
2016-08-22,air_f4936b91c9addbf0,0,1,0,0,0,0,0,1.1297953731827073,0.9347497201986892,0.0,-1.3582464228911253,1.1899561067069162,1,17.0,1,1,-1.9981251541086935,-1.998125154108693
2016-08-23,air_f4936b91c9addbf0,0,0,0,0,0,1,0,1.2605469725510434,1.1860221547714553,0.0,-0.8941446595030171,1.3027325871916533,1,19.0,1,1,-0.6233173132326192,-0.6233173132326191
2016-08-24,air_f4936b91c9addbf0,0,0,0,0,0,0,1,1.224887445450588,1.281744986989652,0.0,-0.8395444520455927,1.2237890508523375,1,12.0,1,1,-0.43497232484450293,-0.43497232484450277
2016-08-26,air_f4936b91c9addbf0,1,0,0,0,0,0,0,1.4388446080533195,1.4731906514260453,0.0,1.4263641574375239,1.280177291094706,1,7.0,1,1,1.056307172255925,1.056307172255925
2016-08-27,air_f4936b91c9addbf0,0,0,1,0,0,0,0,0.9633842467139165,0.7792001178441194,0.0,-1.3582464228911253,1.0095137379313368,1,9.0,1,1,1.1185973934645193,1.1185973934645193
2016-08-28,air_f4936b91c9addbf0,0,0,0,1,0,0,0,0.7613135931446703,0.49203162118952937,0.0,-1.3582464228911253,0.9756807937859157,1,7.0,1,1,-0.275745250512475,-0.2757452505124749
2016-08-29,air_f4936b91c9addbf0,0,1,0,0,0,0,0,1.1179088641492225,1.150126092689632,0.0,-0.6484437259446069,1.0659019781737056,1,12.0,1,1,-1.4334587701349277,-1.4334587701349277
2016-08-30,air_f4936b91c9addbf0,0,0,0,0,0,1,0,1.0584763189817972,0.9108190121441401,0.0,-1.194445800518852,1.1110125703676001,1,10.0,1,1,-0.6494865777640405,-0.6494865777640403
2016-08-31,air_f4936b91c9addbf0,0,0,0,0,0,0,1,1.2605469725510434,1.2697796329623778,0.0,1.726665298453359,1.1110125703676001,1,24.0,1,1,-0.22451246502138272,-0.22451246502138258
2016-09-02,air_f4936b91c9addbf0,1,0,0,0,0,0,0,1.2486604635175582,1.114230030607808,0.0,-0.020541340184225015,1.1674008106099687,1,14.0,1,1,0.5771516244975077,0.5771516244975078
2016-09-03,air_f4936b91c9addbf0,0,0,1,0,0,0,0,1.3080930086849836,1.437294589344222,0.0,0.6619612530335812,1.3478431793855485,1,18.0,1,1,1.1528754441887752,1.1528754441887752
2016-09-04,air_f4936b91c9addbf0,0,0,0,1,0,0,0,1.2486604635175582,1.365502465180574,0.0,-0.12974175509907412,1.280177291094706,1,5.0,1,1,-0.7541636358897255,-0.7541636358897253
2016-09-05,air_f4936b91c9addbf0,0,1,0,0,0,0,0,1.4507311170868042,1.4971213594805948,0.0,1.2625635350652507,1.3703984754824958,1,14.0,1,1,-1.3435249596325787,-1.3435249596325785
2016-09-06,air_f4936b91c9addbf0,0,0,0,0,0,1,0,1.4982771532207448,1.425329235316947,0.0,1.2625635350652507,1.4944526040157065,1,26.0,1,1,-0.6494865777640405,-0.6494865777640403
2016-09-07,air_f4936b91c9addbf0,0,0,0,0,0,0,1,1.2962064996514986,1.174056800744181,0.0,-0.7303440371307437,1.438064363773338,1,15.0,1,1,-0.5540240494029405,-0.5540240494029403
2016-09-09,air_f4936b91c9addbf0,1,0,0,0,0,0,0,1.2843199906180134,1.437294589344222,0.0,0.08865907473062384,1.1222902184160741,1,17.0,1,1,0.8904456364933959,0.890445636493396
2016-09-10,air_f4936b91c9addbf0,0,0,1,0,0,0,0,1.2367739544840732,1.281744986989652,0.0,-0.2389421700139232,1.20123375475539,1,24.0,1,1,1.3924532180679838,1.3924532180679838
2016-09-11,air_f4936b91c9addbf0,0,0,0,1,0,0,0,0.8326326473455805,0.5518583913259023,0.0,-1.3036462154337007,0.9192925535435471,1,6.0,1,1,-0.3207121557636496,-0.3207121557636494
2016-09-12,air_f4936b91c9addbf0,0,1,0,0,0,0,0,1.0109302828478566,0.8629575960350414,0.0,-1.2763461117049888,1.1110125703676001,1,20.0,1,1,-1.322515831769325,-1.3225158317693249
2016-09-13,air_f4936b91c9addbf0,0,0,0,0,0,1,0,0.7613135931446703,0.4082741429986069,0.0,-1.3582464228911253,0.9869584418343892,1,18.0,1,1,-0.8116623016207356,-0.8116623016207354
2016-09-14,air_f4936b91c9addbf0,0,0,0,0,0,0,1,0.8207461383120956,0.7313387017350212,0.0,-1.2763461117049888,0.8967372574465997,1,17.0,1,1,-0.422071983174084,-0.42207198317408384
2016-09-16,air_f4936b91c9addbf0,1,0,0,0,0,0,0,0.7969731202451252,0.46810091313497987,0.0,-1.3582464228911253,1.0433466820767578,1,15.0,1,1,0.8233638598072175,0.8233638598072176
2016-09-17,air_f4936b91c9addbf0,0,0,1,0,0,0,0,1.0822493370487674,1.0663686144987095,0.0,0.08865907473062384,1.0095137379313368,1,15.0,1,1,1.2792987925588808,1.2792987925588808
2016-09-18,air_f4936b91c9addbf0,0,0,0,1,0,0,0,0.9990437738143718,0.7672347638168446,0.0,-1.3582464228911253,1.0771796262221789,1,9.0,1,1,0.11753087984001054,0.11753087984001066
2016-09-19,air_f4936b91c9addbf0,0,1,0,0,0,0,0,0.6067889757093643,0.288620602725861,1.0,-1.3582464228911253,0.7388501847679675,1,17.0,1,1,-1.3254644812939922,-1.325464481293992
2016-09-20,air_f4936b91c9addbf0,0,0,0,0,0,1,0,0.3452857769726927,-0.046409310037827174,0.0,-1.3582464228911253,0.5584078159923882,1,13.0,1,1,-1.8027771230994925,-1.8027771230994922
2016-09-21,air_f4936b91c9addbf0,0,0,0,0,0,0,1,0.46415086730754346,0.3245166648076849,0.0,-1.3309463191624133,0.5584078159923882,1,3.0,1,1,0.3224620218043798,0.3224620218043799
2016-09-23,air_f4936b91c9addbf0,1,0,0,0,0,0,0,0.5473564305419388,0.19289777050766463,0.0,-1.3582464228911253,0.7614054808649148,1,19.0,1,1,0.14038291365618122,0.14038291365618133
2016-09-24,air_f4936b91c9addbf0,0,0,1,0,0,0,0,0.6662215208767897,0.4082741429986069,0.0,-1.3582464228911253,0.9192925535435471,1,39.0,1,1,1.0559385910653416,1.0559385910653416
2016-09-25,air_f4936b91c9addbf0,0,0,0,1,0,0,0,0.8801786834795211,0.9467150742259635,0.0,-0.4300428961149089,0.8629043133011784,1,10.0,1,1,-0.41654326531533303,-0.41654326531533287
2016-09-26,air_f4936b91c9addbf0,0,1,0,0,0,0,0,1.0941358460822521,1.150126092689632,0.0,-0.5119432073010456,1.0433466820767578,1,22.0,1,1,-1.0973127243228689,-1.0973127243228689
2016-09-27,air_f4936b91c9addbf0,0,0,0,0,0,1,0,1.1179088641492225,1.114230030607808,0.0,-0.7303440371307437,1.1448455145130214,1,18.0,1,1,-0.48215071723917785,-0.4821507172391777
2016-09-28,air_f4936b91c9addbf0,0,0,0,0,0,0,1,1.224887445450588,1.2099528628260048,0.0,-0.7849442445881681,1.280177291094706,1,19.0,1,1,-0.3686277105394913,-0.36862771053949117
2016-09-30,air_f4936b91c9addbf0,1,0,0,0,0,0,0,0.6186754847428491,0.5039969752168038,0.0,-0.7030439334020314,0.6937395925740727,1,18.0,1,1,1.1233889489421034,1.1233889489421034
2016-10-01,air_f4936b91c9addbf0,0,0,1,0,0,0,0,0.41660483117360286,0.15700170842584077,0.0,-1.3582464228911253,0.5584078159923882,1,16.0,1,1,1.1569298372851926,1.1569298372851926
2016-10-02,air_f4936b91c9addbf0,0,0,0,1,0,0,0,0.8207461383120956,0.8509922420077671,0.0,1.1260630164216894,0.6711842964771254,1,7.0,1,1,-0.4718304439028427,-0.47183044390284257
2016-10-03,air_f4936b91c9addbf0,0,1,0,0,0,0,0,0.7732001021781552,0.7193733477077464,0.0,-1.3582464228911253,0.8403490172042312,1,13.0,1,1,-1.5385044094511962,-1.538504409451196
2016-10-04,air_f4936b91c9addbf0,0,0,0,0,0,1,0,1.0347033009148268,1.3774678192078489,0.0,0.33436000828903417,0.795238425010336,1,20.0,1,1,-0.7080909870668007,-0.7080909870668006
2016-10-05,air_f4936b91c9addbf0,0,0,0,0,0,0,1,0.9277247196134611,0.7074079936804717,0.0,-1.1671456967901397,0.998236089882863,1,28.0,1,1,-0.8754268475916634,-0.8754268475916632
2016-10-07,air_f4936b91c9addbf0,1,0,0,0,0,0,0,0.6186754847428491,0.5279276832713529,0.0,0.2251595933741851,0.7162948886710201,1,23.0,1,1,0.7463303909752873,0.7463303909752874
2016-10-08,air_f4936b91c9addbf0,0,0,1,0,0,0,0,0.594902466675879,0.5757890993804514,0.0,-1.3036462154337007,0.6260737042832303,1,18.0,1,1,0.9940169510473308,0.9940169510473308
2016-10-09,air_f4936b91c9addbf0,0,0,0,1,0,0,0,0.725654066044215,0.6236505154895496,0.0,-1.3582464228911253,0.6711842964771254,1,18.0,1,1,0.2881839710801238,0.2881839710801239
2016-10-10,air_f4936b91c9addbf0,0,1,0,0,0,0,0,0.2620802137382968,-0.10623608017420012,1.0,-1.3582464228911253,0.5358525198954405,1,39.0,1,1,-0.8050278401902344,-0.8050278401902342
2016-10-11,air_f4936b91c9addbf0,0,0,0,0,0,1,0,0.16698814147041655,-0.046409310037827174,0.0,-1.3036462154337007,0.4005207433137559,1,24.0,1,1,-1.1898266031593019,-1.1898266031593017
2016-10-12,air_f4936b91c9addbf0,0,0,0,0,0,0,1,0.20264766857087144,0.3245166648076849,0.0,0.880362082863279,0.11857954210191299,1,20.0,1,1,-0.49247099057551297,-0.49247099057551286
2016-10-13,air_f4936b91c9addbf0,0,0,0,0,1,0,0,0.03623654210208056,-0.27375103655604466,0.0,-1.3582464228911253,0.29902191087749264,1,1.0,1,1,-0.45893010223242375,-0.45893010223242364
2016-10-14,air_f4936b91c9addbf0,1,0,0,0,0,0,0,-0.07074203919928515,-0.11820143420147489,0.0,-0.26624227374263537,-0.005474586431297869,1,22.0,1,1,0.9003973286391477,0.9003973286391478
2016-10-15,air_f4936b91c9addbf0,0,0,1,0,0,0,0,0.060009560169050624,0.26468989467131193,0.0,1.590164779809798,-0.09569577081908749,1,35.0,1,1,1.3563322613908109,1.3563322613908109
2016-10-16,air_f4936b91c9addbf0,0,0,0,1,0,0,0,0.14321512340344608,0.288620602725861,0.0,0.061358971001911684,0.005803061617175809,1,10.0,1,1,-0.503528426293015,-0.5035284262930148
2016-10-17,air_f4936b91c9addbf0,0,1,0,0,0,0,0,0.1551016324369313,-0.11820143420147489,0.0,-1.3582464228911253,0.3441325030713873,1,6.0,1,1,-1.4065523432223397,-1.4065523432223395
2016-10-18,air_f4936b91c9addbf0,0,0,0,0,0,1,0,0.5592429395754237,0.6954426396531973,0.0,0.2524596971028975,0.4569089835561245,1,24.0,1,1,-0.6207372448985354,-0.6207372448985353
2016-10-19,air_f4936b91c9addbf0,0,0,0,0,0,0,1,0.5473564305419388,0.4082741429986069,0.0,-0.8395444520455927,0.6486290003801777,1,12.0,1,1,-0.48657369152617863,-0.48657369152617846
2016-10-20,air_f4936b91c9addbf0,0,0,0,0,1,0,0,0.6781080299102744,0.8629575960350414,0.0,1.3717639499800998,0.49074192770154573,1,2.0,1,1,-0.27058511384430745,-0.27058511384430733
2016-10-21,air_f4936b91c9addbf0,1,0,0,0,0,0,0,0.23830719567132674,0.10914029231674216,0.0,-0.020541340184225015,0.3102995589259663,1,23.0,1,1,0.9232493624553183,0.9232493624553184
2016-10-22,air_f4936b91c9addbf0,0,0,1,0,0,0,0,0.060009560169050624,-0.2617856825287699,0.0,-1.3309463191624133,0.23135602258665017,1,27.0,1,1,1.4595349947541623,1.4595349947541623
2016-10-23,air_f4936b91c9addbf0,0,0,0,1,0,0,0,0.22642068663784193,0.2168284785622137,0.0,-0.04784144391293741,0.23135602258665017,1,8.0,1,1,-0.2425729433599692,-0.24257294335996907
2016-10-24,air_f4936b91c9addbf0,0,1,0,0,0,0,0,-0.1539476024336806,-0.16606285031057308,0.0,1.3171637425226754,-0.08441812277061381,1,15.0,1,1,-1.243639456984478,-1.2436394569844778
2016-10-25,air_f4936b91c9addbf0,0,0,0,0,0,1,0,-0.26092618373504634,-0.39340457682879054,0.0,-0.7030439334020314,-0.2986934356916145,1,17.0,1,1,-0.5846162882213625,-0.5846162882213624
2016-10-26,air_f4936b91c9addbf0,0,0,0,0,0,0,1,0.3452857769726927,0.6236505154895496,0.0,1.2625635350652507,-0.005474586431297869,1,29.0,1,1,-0.20092326882404524,-0.2009232688240451
2016-10-27,air_f4936b91c9addbf0,0,0,0,0,1,0,0,0.33339926793920743,0.33648201883495965,0.0,0.7165614604910056,0.0621913018595444,1,1.0,1,1,-0.18765434596304292,-0.18765434596304278
2016-10-28,air_f4936b91c9addbf0,1,0,0,0,0,0,0,-0.47488334633777773,-0.6805730734833806,0.0,-1.3582464228911253,-0.2874157876431408,1,10.0,1,1,0.8274182529036349,0.827418252903635
2016-10-29,air_f4936b91c9addbf0,0,0,1,0,0,0,0,-0.08262854823277019,0.03734816815309487,0.0,-1.3582464228911253,-0.11825106691603504,1,29.0,1,1,1.63719112861536,1.6371911286153602
2016-10-30,air_f4936b91c9addbf0,0,0,0,1,0,0,0,-0.5105428734382329,-0.8361226758379503,0.0,-1.3582464228911253,-0.3438040278855094,1,1.0,1,1,-0.16111650024103827,-0.16111650024103813
2016-10-31,air_f4936b91c9addbf0,0,1,0,0,0,0,0,-0.225266656634591,-0.16606285031057308,0.0,-0.29354237747134765,-0.32124873178856184,1,19.0,1,1,-1.0774093400313653,-1.0774093400313653
2016-11-01,air_f4936b91c9addbf0,0,0,0,0,0,1,0,-0.3322452379359567,-0.48912740904698737,0.0,-0.45734299984362115,-0.10697341886756137,1,23.0,1,1,-0.7994991223314835,-0.7994991223314832
2016-11-02,air_f4936b91c9addbf0,0,0,0,0,0,0,1,-0.6294079637730836,-0.99167227819252,0.0,-1.3582464228911253,-0.45658050837024655,1,19.0,1,1,0.3298336456160477,0.32983364561604783
2016-11-04,air_f4936b91c9addbf0,1,0,0,0,0,0,0,-0.26092618373504634,-0.20195891239239694,0.0,1.1533631201504015,-0.46785815641872025,1,10.0,1,1,0.001059223615656804,0.0010592236156569273
2016-11-05,air_f4936b91c9addbf0,0,0,1,0,0,0,0,-0.18960712953413592,-0.11820143420147489,0.0,0.4981606306613076,-0.16336165910992995,1,40.0,1,1,1.1753588968143625,1.1753588968143627
2016-11-06,air_f4936b91c9addbf0,0,0,0,1,0,0,0,-0.16583411146716562,0.03734816815309487,0.0,1.2352634313365385,-0.30997108374008814,1,5.0,1,1,-0.5562355365464409,-0.5562355365464406
2016-11-07,air_f4936b91c9addbf0,0,1,0,0,0,0,0,-0.6175214547395985,-0.7284344895924789,0.0,0.9349622903207038,-0.5016911005641415,1,23.0,1,1,-1.3125641396235732,-1.3125641396235732
2016-11-08,air_f4936b91c9addbf0,0,0,0,0,0,1,0,-0.7482730541079343,-0.8241573218106758,0.0,-0.866844555774305,-0.7385217095820895,1,24.0,1,1,-1.1360137493341258,-1.1360137493341256
2016-11-09,air_f4936b91c9addbf0,0,0,0,0,0,0,1,-0.688840508940509,-0.7045037815379298,0.0,0.2797598008316096,-0.5355240447095625,1,14.0,1,1,-0.8359886601992398,-0.8359886601992397
2016-11-11,air_f4936b91c9addbf0,1,0,0,0,0,0,0,-0.8552516354093,-1.0036376322197946,0.0,-1.3582464228911253,-0.7836323017759843,1,19.0,1,1,0.34420831204880026,0.34420831204880037
2016-11-12,air_f4936b91c9addbf0,0,0,1,0,0,0,0,-0.30847221986898665,-0.20195891239239694,0.0,0.36166011201774634,-0.2986934356916145,1,22.0,1,1,1.6980070250616208,1.6980070250616208
2016-11-13,air_f4936b91c9addbf0,0,0,0,1,0,0,0,-0.30847221986898665,-0.22588962044694602,0.0,0.7165614604910056,-0.400192268127878,1,10.0,1,1,-0.423914889127001,-0.4239148891270008
2016-11-14,air_f4936b91c9addbf0,0,1,0,0,0,0,0,-0.2965857108355016,-0.4532313469651635,0.0,-1.3582464228911253,-0.1295287149645087,1,11.0,1,1,-1.419821266083342,-1.4198212660833418
2016-11-15,air_f4936b91c9addbf0,0,0,0,0,0,1,0,-0.10640156629974025,-0.142132142256024,0.0,-0.9214447632317294,0.005803061617175809,1,20.0,1,1,-0.9325569321320901,-0.9325569321320899
2016-11-16,air_f4936b91c9addbf0,0,0,0,0,0,0,1,-0.43922381923732245,-0.6805730734833806,0.0,-1.194445800518852,-0.21974989935229855,1,18.0,1,1,-0.3667848045865743,-0.36678480458657414
2016-11-18,air_f4936b91c9addbf0,1,0,0,0,0,0,0,-0.5818619276391432,-0.5728848872379094,0.0,1.0987629126929772,-0.7385217095820895,1,13.0,1,1,0.9383611912692377,0.9383611912692378
2016-11-19,air_f4936b91c9addbf0,0,0,1,0,0,0,0,-0.7601595631414194,-1.0156029862470692,0.0,-1.3582464228911253,-0.5355240447095625,1,12.0,1,1,1.4304170806980738,1.4304170806980738
2016-11-20,air_f4936b91c9addbf0,0,0,0,1,0,0,0,-0.30847221986898665,-0.010513247956003745,0.0,0.52546073439002,-0.42274756422482535,1,2.0,1,1,-0.17991414096079156,-0.17991414096079142
2016-11-21,air_f4936b91c9addbf0,0,1,0,0,0,0,0,-0.4273373102038374,-0.6925384275106553,0.0,-1.3582464228911253,-0.27613813959466715,1,19.0,1,1,-1.319567182244658,-1.3195671822446577
2016-11-22,air_f4936b91c9addbf0,0,0,0,0,0,1,0,-0.26092618373504634,-0.142132142256024,0.0,0.47086052693259545,-0.26486049154619323,1,34.0,1,1,0.6077438633159298,0.6077438633159299
2016-11-23,air_f4936b91c9addbf0,0,0,0,0,0,0,1,-0.5699754186056583,-0.6925384275106553,1.0,-1.3309463191624133,-0.46785815641872025,1,25.0,1,1,-0.24109861859763562,-0.24109861859763548
2016-11-25,air_f4936b91c9addbf0,1,0,0,0,0,0,0,-1.2593929425477928,-1.1591872345743641,0.0,1.1806632238791142,-1.392625296393565,1,20.0,1,1,0.8067777062309646,0.8067777062309647
2016-11-26,air_f4936b91c9addbf0,0,0,1,0,0,0,0,-0.9384571986436955,-0.8839840919470487,0.0,0.4162603194751709,-1.0655735029878273,1,30.0,1,1,1.7411310243598783,1.7411310243598783
2016-11-27,air_f4936b91c9addbf0,0,0,0,1,0,0,0,-0.6650674908735389,-0.8002266137561265,0.0,-1.2217459042475642,-0.45658050837024655,1,5.0,1,1,-0.5374378958266876,-0.5374378958266873
2016-11-28,air_f4936b91c9addbf0,0,1,0,0,0,0,0,-0.6056349457061135,-0.7762959057015774,0.0,-0.45734299984362115,-0.36635932398245674,1,23.0,1,1,-1.2746002769934834,-1.2746002769934832
