visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Yakiniku/Korean food,Hokkaidō Sapporo-shi Minami 3 Jōnishi,total_area_visitors,total_genre_visitors
2016-09-09,air_2fc478dc9f0a6b31,1,0,0,0,0,0,0,0.8379055833388589,0.7495589833571044,0.0,-1.1540987816134898,0.8284871587290041,1,12.0,1,1,0.8778050973657286,0.8778050973657283
2016-09-10,air_2fc478dc9f0a6b31,0,0,1,0,0,0,0,0.9007107585945286,0.85045959938878,0.0,-0.8160332301582978,1.0102649319522454,1,12.0,1,1,1.3880533550751422,1.388053355075142
2016-09-11,air_2fc478dc9f0a6b31,0,0,0,1,0,0,0,0.8737942549135274,0.8168260607115546,0.0,0.9783146967961823,0.9557315999852729,1,9.0,1,1,-0.3532343848906096,-0.3532343848906101
2016-09-13,air_2fc478dc9f0a6b31,0,0,0,0,0,1,0,0.9276272622755295,0.8000092913729421,0.0,-0.8160332301582978,1.0920649299027039,1,4.0,1,1,-0.8522436941923268,-0.8522436941923273
2016-09-15,air_2fc478dc9f0a6b31,0,0,0,0,1,0,0,1.0083767733185334,1.0186272927749063,0.0,0.2501735090465384,1.0466204865968936,1,23.0,1,1,-0.13070320641822222,-0.1307032064182227
2016-09-16,air_2fc478dc9f0a6b31,1,0,0,0,0,0,0,1.116042788042538,1.2120201401689517,0.0,1.082334866474703,0.9284649340017869,1,19.0,1,1,0.8096221436923708,0.8096221436923705
2016-09-17,air_2fc478dc9f0a6b31,0,0,1,0,0,0,0,0.8558499191261932,0.8084176760422485,0.0,-0.21791725450680433,0.8103093814066799,1,16.0,1,1,1.2730414497030498,1.2730414497030493
2016-09-18,air_2fc478dc9f0a6b31,0,0,0,1,0,0,0,0.6046292181035154,0.505715827947221,0.0,-1.1020886967742294,0.6648871628280868,1,26.0,1,1,0.09220260366775503,0.09220260366775458
2016-09-19,air_2fc478dc9f0a6b31,0,1,0,0,0,0,0,0.5687405465288472,0.5813912899709781,1.0,0.12014829694838766,0.5830871648776281,1,7.0,1,1,-1.3744801635366164,-1.3744801635366168
2016-09-20,air_2fc478dc9f0a6b31,0,0,0,0,0,1,0,0.676406561252852,0.8252344453808611,0.0,0.8482894846980318,0.3922205029932247,1,13.0,1,1,-1.859628103135508,-1.8596281031355086
2016-09-21,air_2fc478dc9f0a6b31,0,0,0,0,0,0,1,0.694350897040186,0.7916009067036359,0.0,1.8104760542243472,0.6012649421999524,1,23.0,1,1,0.300497780823727,0.30049778082372663
2016-09-22,air_2fc478dc9f0a6b31,0,0,0,0,1,0,0,0.703323064933853,0.6654751366640412,1.0,-0.3479424666049551,0.555820498894142,1,1.0,1,1,-0.3670957545934351,-0.3670957545934356
2016-09-23,air_2fc478dc9f0a6b31,1,0,0,0,0,0,0,0.694350897040186,0.4720822892699959,0.0,-1.1540987816134898,0.9102871566794626,1,19.0,1,1,0.11542976371032744,0.11542976371032701
2016-09-24,air_2fc478dc9f0a6b31,0,0,1,0,0,0,0,0.9007107585945286,1.0102189081055999,0.0,0.7962793998587714,0.7285093834562212,1,21.0,1,1,1.0460146918675837,1.0460146918675834
2016-09-25,air_2fc478dc9f0a6b31,0,0,0,1,0,0,0,1.1070706201488707,1.2120201401689517,0.0,1.446405460349525,1.0011760432910832,1,7.0,1,1,-0.45063860442397785,-0.45063860442397835
2016-09-26,air_2fc478dc9f0a6b31,0,1,0,0,0,0,0,1.0532376127868686,1.144753062814501,0.0,1.6544457997065665,0.9102871566794626,1,2.0,1,1,-1.142583194724482,-1.1425831947244827
2016-09-27,air_2fc478dc9f0a6b31,0,0,0,0,0,1,0,1.0173489412122,1.1952033708303387,0.0,0.6142441029213603,0.8375760473901661,1,8.0,1,1,-0.5173230316429761,-0.5173230316429765
2016-09-29,air_2fc478dc9f0a6b31,0,0,0,0,1,0,0,0.676406561252852,0.5982080593095906,0.0,0.12014829694838766,0.7557760494397074,1,13.0,1,1,-0.28018122024058345,-0.28018122024058395
2016-09-30,air_2fc478dc9f0a6b31,1,0,0,0,0,0,0,0.7212674007211873,0.8672763687273927,0.0,1.4984155451887853,0.3922205029932247,1,9.0,1,1,1.1145722771545314,1.114572277154531
2016-10-01,air_2fc478dc9f0a6b31,0,0,1,0,0,0,0,0.8109890796578579,0.9429518307511493,0.0,1.550425630028046,0.6921538288115731,1,8.0,1,1,1.1486637539912103,1.14866375399121
2016-10-06,air_2fc478dc9f0a6b31,0,0,0,0,1,0,0,0.37135285286817166,0.3459565192304012,0.0,0.17215838178764778,0.33768717102625234,1,11.0,1,1,-0.44464449860653976,-0.44464449860654026
2016-10-07,air_2fc478dc9f0a6b31,1,0,0,0,0,0,0,0.20985383078216463,0.21142236452150007,0.0,-0.2439222969264345,0.3104205050427661,1,20.0,1,1,0.7313241364520865,0.731324136452086
2016-10-08,air_2fc478dc9f0a6b31,0,0,1,0,0,0,0,0.4251858602301742,0.3627732885690138,0.0,-1.1280937391938597,0.38313161433206266,1,12.0,1,1,0.9830765807844843,0.983076580784484
2016-10-09,air_2fc478dc9f0a6b31,0,0,0,1,0,0,0,0.3892971886555059,0.37959005790762634,0.0,0.38019872114468917,0.3558649483485764,1,14.0,1,1,0.2656570407598684,0.265657040759868
2016-10-10,air_2fc478dc9f0a6b31,0,1,0,0,0,0,0,0.04835480869615742,-0.11650463758144604,1.0,-0.8940483574171882,0.17408717512533503,1,2.0,1,1,-0.845500325147709,-0.8455003251477096
2016-10-12,air_2fc478dc9f0a6b31,0,0,0,0,0,0,1,0.1470486555264951,0.06007144047398652,0.0,-0.19191221208717416,0.3104205050427661,1,2.0,1,1,-0.5278127168234926,-0.5278127168234932
2016-10-13,air_2fc478dc9f0a6b31,0,0,0,0,1,0,0,0.1919094949948304,0.2198307491908065,0.0,0.43220880598394923,0.21044272976998335,1,2.0,1,1,-0.4937212399868138,-0.4937212399868143
2016-10-14,air_2fc478dc9f0a6b31,1,0,0,0,0,0,0,0.18293732710116337,0.17778882584427494,0.0,1.5244205876084158,0.12864273181952468,1,8.0,1,1,0.8879201509326553,0.887920150932655
2016-10-15,air_2fc478dc9f0a6b31,0,0,1,0,0,0,0,0.24574250235683293,0.5225325972858337,0.0,1.394395375510265,-0.044046152742554565,1,21.0,1,1,1.3513394569433341,1.351339456943334
2016-10-16,air_2fc478dc9f0a6b31,0,0,0,1,0,0,0,0.5956570502098483,0.8588679840580862,0.0,1.082334866474703,0.3195093937039281,1,6.0,1,1,-0.539051665231189,-0.5390516652311895
2016-10-18,air_2fc478dc9f0a6b31,0,0,0,0,0,1,0,0.36238068497450465,0.2786894418759506,0.0,1.056329824055073,0.2286205070923075,1,5.0,1,1,-0.6581845183527701,-0.6581845183527706
2016-10-19,air_2fc478dc9f0a6b31,0,0,0,0,0,0,1,0.263686838144167,0.49730744327791493,0.0,1.446405460349525,0.04684273386906612,1,10.0,1,1,-0.5218186110060546,-0.5218186110060551
2016-10-20,air_2fc478dc9f0a6b31,0,0,0,0,1,0,0,-0.06828337392151439,0.1693804411749685,0.0,-0.9720634846760786,-0.38942392186671315,1,1.0,1,1,-0.30228448544238623,-0.30228448544238673
2016-10-21,air_2fc478dc9f0a6b31,1,0,0,0,0,0,0,-0.28361540336952384,-0.3939813316685545,0.0,-0.9980685270957088,-0.3076239239162546,1,14.0,1,1,0.9111473109752277,0.9111473109752274
2016-10-22,air_2fc478dc9f0a6b31,0,0,1,0,0,0,0,-0.1131442133898497,-0.2089968689438156,0.0,-1.1540987816134898,0.02866495654674197,1,16.0,1,1,1.4562363087485,1.4562363087484995
2016-10-24,air_2fc478dc9f0a6b31,0,1,0,0,0,0,0,-0.18492155653918618,-0.26785556162895974,0.0,-0.061886999989023424,-0.10766837337068906,1,3.0,1,1,-1.2913119453196635,-1.291311945319664
2016-10-25,air_2fc478dc9f0a6b31,0,0,0,0,0,1,0,-0.014450366559511955,0.03484628646606752,0.0,0.4062037635643192,-0.2894461465939304,1,6.0,1,1,-0.6214706202209621,-0.6214706202209626
2016-10-28,air_2fc478dc9f0a6b31,1,0,0,0,0,0,0,-0.032394702346846174,-0.0660543295656082,0.0,-0.503972721122736,0.04684273386906612,1,18.0,1,1,0.8137430914418595,0.8137430914418592
2016-10-29,air_2fc478dc9f0a6b31,0,0,1,0,0,0,0,-0.3823092501998616,-0.5032903323695366,0.0,0.43220880598394923,-0.1894683713211477,1,20.0,1,1,1.636808746498821,1.6368087464988208
2016-10-30,air_2fc478dc9f0a6b31,0,0,0,1,0,0,0,-0.4989474328175334,-0.6798664104249692,0.0,-1.1540987816134898,-0.3985128105278753,1,19.0,1,1,-0.19101889620619256,-0.19101889620619303
2016-10-31,air_2fc478dc9f0a6b31,0,1,0,0,0,0,0,-0.3823092501998616,-0.3183058696447976,0.0,-1.0760836543545993,-0.4257794765113615,1,1.0,1,1,-1.1223530875906287,-1.1223530875906291
2016-11-01,air_2fc478dc9f0a6b31,0,0,0,0,0,1,0,-0.5258639364985346,-0.705091564432888,0.0,-1.1540987816134898,-0.3167128125774166,1,6.0,1,1,-0.8398808509438608,-0.8398808509438613
2016-11-02,air_2fc478dc9f0a6b31,0,0,0,0,0,0,1,-0.5079196007112005,-0.5032903323695366,0.0,-0.45196263628347566,-0.4257794765113615,1,12.0,1,1,0.3079904130955246,0.30799041309552416
2016-11-03,air_2fc478dc9f0a6b31,0,0,0,0,1,0,0,-0.5527804401795358,-0.7134999491021945,1.0,-1.1540987816134898,-0.4166905878501994,1,4.0,1,1,-0.15430499807438453,-0.154304998074385
2016-11-04,air_2fc478dc9f0a6b31,1,0,0,0,0,0,0,-0.5168917686048675,-0.6798664104249692,0.0,-1.0760836543545993,-0.3712461445443891,1,8.0,1,1,-0.026180986226646344,-0.0261809862266468
2016-11-05,air_2fc478dc9f0a6b31,0,0,1,0,0,0,0,-0.6066134475415382,-0.6714580257556628,0.0,-1.1540987816134898,-0.4166905878501994,1,6.0,1,1,1.1673953346707042,1.1673953346707038
2016-11-06,air_2fc478dc9f0a6b31,0,0,0,1,0,0,0,-0.6873629585845417,-0.705091564432888,0.0,-0.45196263628347566,-0.5530239177676305,1,2.0,1,1,-0.5926239859745415,-0.592623985974542
2016-11-07,air_2fc478dc9f0a6b31,0,1,0,0,0,0,0,-0.6066134475415382,-0.7219083337715008,0.0,0.12014829694838766,-0.48031280847833385,1,6.0,1,1,-1.3613680570609705,-1.3613680570609712
2016-11-08,air_2fc478dc9f0a6b31,0,0,0,0,0,1,0,-0.27464323547585684,-0.13332140692005875,0.0,-1.1280937391938597,-0.3076239239162546,1,4.0,1,1,-1.1819195141514192,-1.1819195141514198
2016-11-10,air_2fc478dc9f0a6b31,0,0,0,0,1,0,0,-0.72325163015921,-0.7639502571180323,0.0,-0.08789204240865371,-0.634823915718089,1,11.0,1,1,-0.6151018827899342,-0.6151018827899347
2016-11-11,air_2fc478dc9f0a6b31,1,0,0,0,0,0,0,-0.6155856154352052,-0.6125993330705186,0.0,0.7962793998587714,-0.7620683569743579,1,11.0,1,1,0.32260104602552986,0.3226010460255294
2016-11-12,air_2fc478dc9f0a6b31,0,0,1,0,0,0,0,-0.31950407494419214,-0.13332140692005875,0.0,0.6142441029213603,-0.3439794785609029,1,16.0,1,1,1.6986229627411509,1.6986229627411504
2016-11-13,air_2fc478dc9f0a6b31,0,0,0,1,0,0,0,-0.14903288496451791,-0.13332140692005875,0.0,-0.8420382725779278,-0.2894461465939304,1,4.0,1,1,-0.4581312366957754,-0.4581312366957759
2016-11-14,air_2fc478dc9f0a6b31,0,1,0,0,0,0,0,-0.16697722075185203,0.043254671135373804,0.0,0.7702743574391414,-0.5075794744618202,1,7.0,1,1,-1.470385856615625,-1.4703858566156256
2016-11-15,air_2fc478dc9f0a6b31,0,0,0,0,0,1,0,-0.24772673179485566,0.043254671135373804,0.0,-1.024073569515339,-0.36215725588322695,1,18.0,1,1,-0.9751228634498067,-0.9751228634498073
2016-11-17,air_2fc478dc9f0a6b31,0,0,0,0,1,0,0,-0.72325163015921,-0.7807670264566449,0.0,-0.11389708482828377,-0.6075572497346029,1,2.0,1,1,-0.35098659520907033,-0.35098659520907083
2016-11-18,air_2fc478dc9f0a6b31,1,0,0,0,0,0,0,-0.31053190705052514,-0.16695494559728405,0.0,-0.45196263628347566,-0.5893794724122787,1,4.0,1,1,0.9265072071324127,0.9265072071324124
2016-11-19,air_2fc478dc9f0a6b31,0,0,1,0,0,0,0,0.07527131237715867,0.1946055951828875,0.0,-0.08789204240865371,0.05593162253022816,1,8.0,1,1,1.4266404112748996,1.4266404112748992
2016-11-20,air_2fc478dc9f0a6b31,0,0,0,1,0,0,0,-0.21183806022018736,-0.040829175557689334,0.0,-0.6600029756405169,-0.45304614249484765,1,15.0,1,1,-0.21012510849927632,-0.2101251084992768
2016-11-21,air_2fc478dc9f0a6b31,0,1,0,0,0,0,0,-0.6783907906908747,-0.7891754111259511,0.0,-0.19191221208717416,-0.5439350291064684,1,2.0,1,1,-1.3684860577191782,-1.3684860577191789
2016-11-22,air_2fc478dc9f0a6b31,0,0,0,0,0,1,0,-0.7591403017338783,-0.8396257191417892,0.0,-1.1540987816134898,-0.6530016930404132,1,16.0,1,1,0.5904626497422925,0.590462649742292
2016-11-23,air_2fc478dc9f0a6b31,0,0,0,0,0,0,1,-1.2346652000982328,-1.1675527212447352,1.0,-0.503972721122736,-1.1074461260985167,1,7.0,1,1,-0.272313956355196,-0.2723139563551965
2016-11-24,air_2fc478dc9f0a6b31,0,0,0,0,1,0,0,-1.0821383459058924,-1.1002856438902848,0.0,0.19816342420727806,-1.0529127941315441,1,6.0,1,1,-1.1901614096503965,-1.1901614096503972
2016-11-25,air_2fc478dc9f0a6b31,1,0,0,0,0,0,0,-0.9475558275008866,-0.9237095658348523,0.0,0.3021835938857985,-0.898401686891789,1,19.0,1,1,0.7927637210808264,0.792763721080826
2016-11-26,air_2fc478dc9f0a6b31,0,0,1,0,0,0,0,-0.714279462265543,-0.7891754111259511,0.0,0.042133169689497034,-0.6166461383957649,1,20.0,1,1,1.7424548615311666,1.7424548615311661
2016-11-27,air_2fc478dc9f0a6b31,0,0,0,1,0,0,0,-0.44511442545553104,-0.25944717695965347,0.0,-0.868043314997558,-0.5257572517841442,1,2.0,1,1,-0.5735177736814577,-0.5735177736814583
2016-11-28,air_2fc478dc9f0a6b31,0,1,0,0,0,0,0,-0.6066134475415382,-0.6630496410863566,0.0,0.43220880598394923,-0.48031280847833385,1,3.0,1,1,-1.3227810008612133,-1.3227810008612138
2016-11-29,air_2fc478dc9f0a6b31,0,0,0,0,0,1,0,-0.8398898127768819,-0.8984844118269333,0.0,-0.3219374241853249,-0.7257128023297097,1,17.0,1,1,-0.6776653622594437,-0.6776653622594443
