visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Ōgimachi,total_area_visitors,total_genre_visitors
2016-01-28,air_832f9dbe9ee4ebd3,0,0,0,0,1,0,0,-0.9612091407424571,-0.9254416229238149,0.0,-0.6105073373790353,-1.1681309198207779,1,10.0,1,1,-1.0391560754583498,-1.0391560754583498
2016-02-01,air_832f9dbe9ee4ebd3,0,1,0,0,0,0,0,-1.0542224347320208,-1.2232223018268762,0.0,-1.1610563000731315,-0.8462109433751356,1,14.0,1,1,-1.4066171221978048,-1.4066171221978048
2016-02-02,air_832f9dbe9ee4ebd3,0,0,0,0,0,1,0,-1.1821157139676706,-1.157048817626196,0.0,0.0973413289419455,-1.0301652156297882,1,23.0,1,1,-1.257480212014846,-1.257480212014846
2016-02-03,air_832f9dbe9ee4ebd3,0,0,0,0,0,0,1,-1.3332623167007112,-1.2232223018268762,0.0,-0.42699101648100324,-1.27160519796402,1,29.0,1,1,-1.1821430099636607,-1.1821430099636607
2016-02-05,air_832f9dbe9ee4ebd3,1,0,0,0,0,0,0,-1.1007290817268023,-1.0688175053586222,0.0,0.8838398470763686,-1.1106452097411987,1,15.0,1,1,-0.7675321496955729,-0.7675321496955729
2016-02-06,air_832f9dbe9ee4ebd3,0,0,1,0,0,0,0,-1.1704890522189753,-1.1680777316596427,0.0,-0.1910414610406762,-1.099148067725283,1,27.0,1,1,-0.5428017884748603,-0.5428017884748603
2016-02-07,air_832f9dbe9ee4ebd3,0,0,0,1,0,0,0,-1.3565156401981022,-1.3335114421613434,0.0,0.175991180755388,-1.2256166299003568,1,37.0,1,1,-1.1577993562396383,-1.1577993562396383
2016-02-08,air_832f9dbe9ee4ebd3,0,1,0,0,0,0,0,-1.2635023462085386,-1.0357307632582822,0.0,1.198439254330138,-1.5130451802982516,1,10.0,1,1,-1.354854826910936,-1.354854826910936
2016-02-09,air_832f9dbe9ee4ebd3,0,0,0,0,0,1,0,-0.9495824789937617,-1.002644021157942,0.0,-0.08617499195608637,-0.9266909374865462,1,16.0,1,1,-1.1355056944081652,-1.1355056944081652
2016-02-10,air_832f9dbe9ee4ebd3,0,0,0,0,0,0,1,-1.1821157139676706,-1.2232223018268762,0.0,0.4119407361957148,-1.0071709315979567,1,6.0,1,1,-0.809300734506264,-0.809300734506264
2016-02-11,air_832f9dbe9ee4ebd3,0,0,0,0,1,0,0,-1.0774757582294117,-0.8261813966227943,1.0,1.1722226370589903,-1.3060966240117673,1,35.0,1,1,-0.8831004426380374,-0.8831004426380374
2016-02-13,air_832f9dbe9ee4ebd3,0,0,1,0,0,0,0,-0.3333694063129032,-0.27473569495045824,0.0,-1.1610563000731315,-0.2138681324997668,1,21.0,1,1,-0.6353076726261456,-0.6353076726261456
2016-02-14,air_832f9dbe9ee4ebd3,0,0,0,1,0,0,0,-0.08920950959029893,-0.03209958621463049,0.0,-0.5580741028367403,-0.22536527451568278,1,45.0,1,1,-1.1754805363128757,-1.1754805363128757
2016-02-15,air_832f9dbe9ee4ebd3,0,1,0,0,0,0,0,-1.0658490964807161,-1.0798464193920687,0.0,-0.8726735100905096,-1.0186680736138725,1,15.0,1,1,-1.358442312722897,-1.358442312722897
2016-02-16,air_832f9dbe9ee4ebd3,0,0,0,0,0,1,0,-1.298382331454625,-1.3555692702282367,0.0,1.0149229334321057,-1.1681309198207779,1,18.0,1,1,-1.1967492021980741,-1.1967492021980741
2016-02-17,air_832f9dbe9ee4ebd3,0,0,0,0,0,0,1,-1.2286223609624525,-1.2121933877934294,0.0,-0.21725807831182356,-1.1451366357889463,1,27.0,1,1,-1.0265998751164855,-1.0265998751164855
2016-02-19,air_832f9dbe9ee4ebd3,1,0,0,0,0,0,0,-0.7635558910146347,-0.6717766001545403,0.0,0.6216736743648943,-1.0186680736138725,1,15.0,1,1,-0.7150011074489981,-0.7150011074489981
2016-02-21,air_832f9dbe9ee4ebd3,0,0,0,1,0,0,0,-0.9612091407424571,-0.9695572790576016,0.0,0.3595075016534199,-0.8921995114387987,1,45.0,1,1,-1.1206432531871828,-1.1206432531871828
2016-02-22,air_832f9dbe9ee4ebd3,0,1,0,0,0,0,0,-1.1356090669728889,-1.3004247000610032,0.0,-1.2921393864288686,-1.099148067725283,1,13.0,1,1,-1.3453736144078956,-1.3453736144078956
2016-02-23,air_832f9dbe9ee4ebd3,0,0,0,0,0,1,0,-0.9379558172450664,-1.190135559726536,0.0,-1.1086230655308364,-0.7427366652318934,1,16.0,1,1,-1.1275619758245368,-1.1275619758245368
2016-02-24,air_832f9dbe9ee4ebd3,0,0,0,0,0,0,1,-1.2402490227111478,-1.27836687199411,0.0,-0.21725807831182356,-1.1221423517571145,1,39.0,1,1,-1.083230901148159,-1.083230901148159
2016-02-26,air_832f9dbe9ee4ebd3,1,0,0,0,0,0,0,-1.275129007957234,-1.2121933877934294,0.0,0.6478902916360416,-1.27160519796402,1,24.0,1,1,-0.5650954503063335,-0.5650954503063335
2016-02-27,air_832f9dbe9ee4ebd3,0,0,1,0,0,0,0,-0.9612091407424571,-0.7379500843552206,0.0,0.0973413289419455,-1.2026223458685252,1,25.0,1,1,-0.39571487018445084,-0.39571487018445084
2016-02-28,air_832f9dbe9ee4ebd3,0,0,0,1,0,0,0,-0.6705425970250711,-0.5284007177197328,0.0,1.0935727852455484,-0.8117195173273882,1,50.0,1,1,-0.9835500453729512,-0.9835500453729512
2016-02-29,air_832f9dbe9ee4ebd3,0,1,0,0,0,0,0,-0.9379558172450664,-0.9474994509907082,0.0,-1.3707892382423108,-1.2831023399799357,1,13.0,1,1,-1.297198804932988,-1.297198804932988
2016-03-01,air_832f9dbe9ee4ebd3,0,0,0,0,0,1,0,-1.5076622429311428,-1.465858410562704,0.0,0.25464103256883025,-1.3635823340913462,1,16.0,1,1,-1.187267989695034,-1.187267989695034
2016-03-02,air_832f9dbe9ee4ebd3,0,0,0,0,0,0,1,-1.1239824052241933,-1.0467596772917287,0.0,1.3557389579570227,-1.3405880500595146,1,9.0,1,1,-1.05632475755845,-1.05632475755845
2016-03-06,air_832f9dbe9ee4ebd3,0,0,0,1,0,0,0,0.038683769645351106,0.0230449839526031,0.0,-0.5842907201078877,-0.24835955854751426,1,35.0,1,1,-1.1119307876438487,-1.1119307876438487
2016-03-07,air_832f9dbe9ee4ebd3,0,1,0,0,0,0,0,0.10844374013752352,0.0230449839526031,0.0,-0.9513233619039518,0.234520406120949,1,5.0,1,1,-1.4025171384127062,-1.4025171384127062
2016-03-08,air_832f9dbe9ee4ebd3,0,0,0,0,0,1,0,-0.14734281833377613,-0.04312850024807737,0.0,-0.24347469558297113,-0.09889671234060887,1,17.0,1,1,-1.0640122271555097,-1.0640122271555097
2016-03-09,air_832f9dbe9ee4ebd3,0,0,0,0,0,0,1,-0.8449425232555027,-0.8592681387231345,0.0,-1.501872324598048,-0.6622566711204828,1,7.0,1,1,-1.110905791697574,-1.110905791697574
2016-03-11,air_832f9dbe9ee4ebd3,1,0,0,0,0,0,0,-1.0658490964807161,-0.9254416229238149,0.0,0.018691477128503237,-0.9611823635342934,1,25.0,1,1,-0.6470951260083039,-0.6470951260083039
2016-03-12,air_832f9dbe9ee4ebd3,0,0,1,0,0,0,0,-1.0774757582294117,-0.914412708890368,0.0,1.3033057234147276,-1.1336394937730303,1,46.0,1,1,-0.4551646350683794,-0.4551646350683794
2016-03-13,air_832f9dbe9ee4ebd3,0,0,0,1,0,0,0,-0.8914491702502846,-0.6938344282214336,0.0,-0.8464568928193622,-0.9841766475661251,1,46.0,1,1,-1.0611934883032543,-1.0611934883032543
2016-03-14,air_832f9dbe9ee4ebd3,0,1,0,0,0,0,0,-1.1239824052241933,-1.3445403561947902,0.0,-1.501872324598048,-0.8692052274069672,1,8.0,1,1,-1.292586323174752,-1.292586323174752
2016-03-15,air_832f9dbe9ee4ebd3,0,0,0,0,0,1,0,-0.8914491702502846,-0.7600079124221141,0.0,1.198439254330138,-0.823216659343304,1,21.0,1,1,-1.0148124217343273,-1.0148124217343273
2016-03-16,air_832f9dbe9ee4ebd3,0,0,0,0,0,0,1,-0.8798225085015892,-0.6276609440207533,0.0,-0.3221245473964134,-1.0876509257093674,1,22.0,1,1,-0.92461277846216,-0.92461277846216
2016-03-17,air_832f9dbe9ee4ebd3,0,0,0,0,1,0,0,-0.3682493915589896,-0.054157414281523854,0.0,1.4606054270416124,-0.7427366652318934,1,15.0,1,1,-0.876694217973821,-0.876694217973821
2016-03-19,air_832f9dbe9ee4ebd3,0,0,1,0,0,0,0,-0.24035611232333978,-0.4070826633518192,0.0,-1.3707892382423108,-0.2138681324997668,1,1.0,1,1,-0.47976453777897055,-0.47976453777897055
2016-03-20,air_832f9dbe9ee4ebd3,0,0,0,1,0,0,0,-0.5775293030355074,-0.48428506158594614,1.0,0.46437397073800973,-0.40931954677033544,1,1.0,1,1,-0.6942449395369369,-0.6942449395369369
2016-03-21,air_832f9dbe9ee4ebd3,0,1,0,0,0,0,0,-0.7519292292659391,-0.649718772087647,1.0,1.3033057234147276,-0.7197423812000617,1,42.0,1,1,-1.1442181599514993,-1.1442181599514993
2016-03-22,air_832f9dbe9ee4ebd3,0,0,0,0,0,1,0,-0.6472892735276803,-0.41811157738526566,0.0,1.4343888097704647,-0.9496852215183776,1,20.0,1,1,-1.010712437949229,-1.010712437949229
2016-03-23,air_832f9dbe9ee4ebd3,0,0,0,0,0,0,1,-0.4380093620511622,-0.10930198444875745,0.0,1.1722226370589903,-0.5587823929772407,1,29.0,1,1,-0.9084690923083345,-0.9084690923083345
2016-03-25,air_832f9dbe9ee4ebd3,1,0,0,0,0,0,0,-1.007715787737239,-0.914412708890368,0.0,0.8838398470763686,-0.9266909374865462,1,13.0,1,1,-0.35779002017228956,-0.35779002017228956
2016-03-26,air_832f9dbe9ee4ebd3,0,0,1,0,0,0,0,-0.9263291554963707,-0.7158922562883272,0.0,1.1722226370589903,-1.0531594996616198,1,35.0,1,1,-0.3636837468633687,-0.3636837468633687
2016-03-27,air_832f9dbe9ee4ebd3,0,0,0,1,0,0,0,-0.7286759057685482,-0.5504585457866265,0.0,-0.05995837468493903,-0.9266909374865462,1,47.0,1,1,-0.9282002642741212,-0.9282002642741212
2016-03-28,air_832f9dbe9ee4ebd3,0,1,0,0,0,0,0,-0.6589159352763757,-0.60560311595386,0.0,0.5168072052803047,-0.6622566711204828,1,32.0,1,1,-1.0468435450554097,-1.0468435450554097
2016-03-29,air_832f9dbe9ee4ebd3,0,0,0,0,0,1,0,-0.48451600904594405,-0.44016940545215905,0.0,0.49059058800915706,-0.765730949263725,1,29.0,1,1,-0.7688133946284161,-0.7688133946284161
2016-03-30,air_832f9dbe9ee4ebd3,0,0,0,0,0,0,1,-0.13571615658508074,-0.1865043826828848,0.0,0.43815735346686235,-0.30584526862709327,1,12.0,1,1,-0.8551693031020537,-0.8551693031020537
2016-04-01,air_832f9dbe9ee4ebd3,1,0,0,0,0,0,0,-0.20547612707725335,-0.46222723351905276,0.0,-1.501872324598048,0.03906899185038057,1,14.0,1,1,-0.6096827739692798,-0.6096827739692798
2016-04-02,air_832f9dbe9ee4ebd3,0,0,1,0,0,0,0,0.0735637548914371,0.10024738218673006,0.0,-0.11239160922723394,0.062063275882212075,1,31.0,1,1,-0.6271077050559486,-0.6271077050559486
2016-04-04,air_832f9dbe9ee4ebd3,0,1,0,0,0,0,0,-0.03107620084682172,0.11127629622017693,0.0,-1.3445726209711635,0.004577565802633107,1,10.0,1,1,-1.2720864042492595,-1.2720864042492595
2016-04-05,air_832f9dbe9ee4ebd3,0,0,0,0,0,1,0,-0.20547612707725335,-0.2637067809170118,0.0,-0.42699101648100324,-0.04141100226102991,1,8.0,1,1,-1.0650372231017842,-1.0650372231017842
2016-04-06,air_832f9dbe9ee4ebd3,0,0,0,0,0,0,1,0.027057107896655497,0.18847869445430387,0.0,0.6216736743648943,-0.22536527451568278,1,14.0,1,1,-0.99713124166109,-0.99713124166109
2016-04-08,air_832f9dbe9ee4ebd3,1,0,0,0,0,0,0,-0.03107620084682172,-0.1865043826828848,0.0,-0.9513233619039518,0.08505755991404379,1,23.0,1,1,-0.5486955151659394,-0.5486955151659394
2016-04-09,air_832f9dbe9ee4ebd3,0,0,1,0,0,0,0,0.08519041664013272,0.2325943505880906,0.0,0.3070742671111252,-0.12189099637244058,1,30.0,1,1,-0.4551646350683794,-0.4551646350683794
2016-04-11,air_832f9dbe9ee4ebd3,0,1,0,0,0,0,0,-0.565902641286812,-0.46222723351905276,0.0,0.7003235261783367,-0.6392623870886514,1,9.0,1,1,-1.2946363150673015,-1.2946363150673015
2016-04-12,air_832f9dbe9ee4ebd3,0,0,0,0,0,1,0,-0.48451600904594405,-0.2857646089839051,0.0,1.198439254330138,-0.823216659343304,1,11.0,1,1,-1.1290994697439487,-1.1290994697439487
2016-04-13,air_832f9dbe9ee4ebd3,0,0,0,0,0,0,1,0.003803784399264694,0.03407389798604958,0.0,-1.318356003700016,0.14254326999362277,1,5.0,1,1,-1.0399248224180557,-1.0399248224180557
2016-04-15,air_832f9dbe9ee4ebd3,1,0,0,0,0,0,0,-0.07758284784160353,0.012016069919156222,0.0,1.6441217479396444,-0.15638242242018785,1,14.0,1,1,-0.5768829036884917,-0.5768829036884917
2016-04-16,air_832f9dbe9ee4ebd3,0,0,1,0,0,0,0,0.003803784399264694,0.3318545768891113,0.0,1.565471896126202,-0.4438109728180827,1,38.0,1,1,-0.35830251814542685,-0.35830251814542685
2016-04-17,air_832f9dbe9ee4ebd3,0,0,0,1,0,0,0,0.4688702543470824,0.5855195996583855,0.0,0.3857241189245675,0.39548039434377036,1,45.0,1,1,-1.0796434153361978,-1.0796434153361978
2016-04-18,air_832f9dbe9ee4ebd3,0,1,0,0,0,0,0,-0.054329524344212524,-0.1865043826828848,0.0,-1.2397061518865737,0.016074707818549062,1,8.0,1,1,-1.3853484563126062,-1.3853484563126062
2016-04-19,air_832f9dbe9ee4ebd3,0,0,0,0,0,1,0,-0.15896948008247155,-0.03209958621463049,0.0,1.2508724888724327,-0.24835955854751426,1,7.0,1,1,-1.0640122271555097,-1.0640122271555097
2016-04-20,air_832f9dbe9ee4ebd3,0,0,0,0,0,0,1,-0.054329524344212524,0.15539195235396364,0.0,1.6703383652107917,-0.3633309787066722,1,4.0,1,1,-0.9284565132606898,-0.9284565132606898
2016-04-21,air_832f9dbe9ee4ebd3,0,0,0,0,1,0,0,-0.07758284784160353,-0.4291404914187125,0.0,-1.501872324598048,0.20002898007320172,1,4.0,1,1,-1.0363373366060946,-1.0363373366060946
2016-04-22,air_832f9dbe9ee4ebd3,1,0,0,0,0,0,0,0.36423029860882317,0.3539124049560047,0.0,0.46437397073800973,0.3609889682960229,1,4.0,1,1,-0.530245588132996,-0.530245588132996
2016-04-23,air_832f9dbe9ee4ebd3,0,0,1,0,0,0,0,0.30609698986534595,0.4311148031901316,0.0,0.12355794621309309,0.20002898007320172,1,27.0,1,1,-0.4315897283040629,-0.4315897283040629
2016-04-24,air_832f9dbe9ee4ebd3,0,0,0,1,0,0,0,0.20145703412708715,0.3318545768891113,0.0,-0.08617499195608637,0.2805089741846122,1,40.0,1,1,-1.057862251477862,-1.057862251477862
2016-04-25,air_832f9dbe9ee4ebd3,0,1,0,0,0,0,0,0.3177236516140416,0.5193461154577055,0.0,0.28085764983997763,0.10805184394587529,1,6.0,1,1,-1.2464615055923938,-1.2464615055923938
2016-04-26,air_832f9dbe9ee4ebd3,0,0,0,0,0,1,0,0.5037502395931688,0.7619822241935332,0.0,1.5916885133973497,0.3609889682960229,1,10.0,1,1,-0.9658688652997138,-0.9658688652997138
2016-04-27,air_832f9dbe9ee4ebd3,0,0,0,0,0,0,1,0.2595903428705644,-0.02107067218118401,0.0,-1.501872324598048,0.4759603884551808,1,3.0,1,1,-0.9461376933339272,-0.9461376933339272
2016-04-29,air_832f9dbe9ee4ebd3,1,0,0,0,0,0,0,-0.3333694063129032,-0.3298802651176918,1.0,0.28085764983997763,-0.23686241653159854,1,39.0,1,1,-0.5251206084016229,-0.5251206084016229
2016-04-30,air_832f9dbe9ee4ebd3,0,0,1,0,0,0,0,-0.054329524344212524,0.15539195235396364,0.0,1.8276380688376763,-0.48979954088174593,1,39.0,1,1,-0.569964181051138,-0.569964181051138
2016-05-01,air_832f9dbe9ee4ebd3,0,0,0,1,0,0,0,0.3874836221062144,0.48625937335736524,0.0,0.910056464347516,0.08505755991404379,1,38.0,1,1,-0.8546568051289164,-0.8546568051289164
2016-05-02,air_832f9dbe9ee4ebd3,0,1,0,0,0,0,0,0.5735102100853412,0.9494737627621274,0.0,1.565471896126202,0.234520406120949,1,24.0,1,1,-0.996362494701384,-0.996362494701384
2016-05-03,air_832f9dbe9ee4ebd3,0,0,0,0,0,1,0,0.5851368718340368,0.47523045932391833,1.0,-1.4494390900557532,0.45296610442334934,1,40.0,1,1,-0.7062886419056638,-0.7062886419056638
2016-05-04,air_832f9dbe9ee4ebd3,0,0,0,0,0,0,1,0.4921235778444732,0.4972882873908121,1.0,1.8276380688376763,0.39548039434377036,1,45.0,1,1,-0.7639446638836117,-0.7639446638836117
2016-05-05,air_832f9dbe9ee4ebd3,0,0,0,0,1,0,0,0.561883548336646,0.5083172014242586,1.0,1.4606054270416124,0.6369203766780017,1,40.0,1,1,-0.9592063916489287,-0.9592063916489287
2016-05-06,air_832f9dbe9ee4ebd3,1,0,0,0,0,0,0,0.14332372538360993,0.10024738218673006,0.0,-1.501872324598048,0.40697753635968587,1,4.0,1,1,-1.1162870204155158,-1.1162870204155158
2016-05-07,air_832f9dbe9ee4ebd3,0,0,1,0,0,0,0,0.30609698986534595,0.24362326462153747,0.0,-0.6105073373790353,0.3839832523278544,1,26.0,1,1,-0.6816887391950727,-0.6816887391950727
2016-05-08,air_832f9dbe9ee4ebd3,0,0,0,1,0,0,0,0.4456169308496916,0.5744906856249391,0.0,1.4868220443127598,0.14254326999362277,1,23.0,1,1,-1.028649867009035,-1.028649867009035
2016-05-09,air_832f9dbe9ee4ebd3,0,1,0,0,0,0,0,0.0503104313940463,-0.1313598125156512,0.0,-1.501872324598048,0.234520406120949,1,10.0,1,1,-1.46478564214889,-1.46478564214889
2016-05-10,air_832f9dbe9ee4ebd3,0,0,0,0,0,1,0,0.2595903428705644,0.06716064008638982,0.0,-1.4756557073269008,0.33799468426419116,1,5.0,1,1,-1.2992487968255373,-1.2992487968255373
2016-05-11,air_832f9dbe9ee4ebd3,0,0,0,0,0,0,1,0.3409769751114324,0.40905697512323824,0.0,-1.501872324598048,0.32649754224827543,1,6.0,1,1,-1.1055245629796322,-1.1055245629796322
2016-05-13,air_832f9dbe9ee4ebd3,1,0,0,0,0,0,0,0.5735102100853412,0.6075774277252792,0.0,1.565471896126202,0.45296610442334934,1,12.0,1,1,-0.6189077374857516,-0.6189077374857516
2016-05-14,air_832f9dbe9ee4ebd3,0,0,1,0,0,0,0,0.6897768275722956,0.8281557083942137,0.0,1.617905130668497,0.48745753047109636,1,13.0,1,1,-0.4551646350683794,-0.4551646350683794
2016-05-16,air_832f9dbe9ee4ebd3,0,1,0,0,0,0,0,0.6548968423262093,0.8060978803273199,0.0,-0.3745577819387083,0.11954898596179105,1,7.0,1,1,-1.4025171384127062,-1.4025171384127062
2016-05-17,air_832f9dbe9ee4ebd3,0,0,0,0,0,1,0,0.17820371062969634,0.40905697512323824,0.0,1.38195557522817,-0.11039385435652484,1,8.0,1,1,-1.2269865826131758,-1.2269865826131758
2016-05-18,air_832f9dbe9ee4ebd3,0,0,0,0,0,0,1,0.4107369456036052,0.7730111382269801,0.0,2.0111543897357085,0.027571849834464816,1,9.0,1,1,-1.0201936504522693,-1.0201936504522693
2016-05-20,air_832f9dbe9ee4ebd3,1,0,0,0,0,0,0,0.7014034893209913,0.9163870206617871,0.0,0.9362730816186637,0.7403946548212441,1,4.0,1,1,-0.6183952395126142,-0.6183952395126142
2016-05-21,air_832f9dbe9ee4ebd3,0,0,1,0,0,0,0,0.7711634598131637,0.9163870206617871,0.0,1.8800713033799714,0.6024289506302543,1,26.0,1,1,-0.33805884820650295,-0.33805884820650295
2016-05-22,air_832f9dbe9ee4ebd3,0,0,0,1,0,0,0,0.6897768275722956,0.7950689662938735,0.0,1.8800713033799714,0.4989546724870123,1,27.0,1,1,-1.0860496400004143,-1.0860496400004143
2016-05-23,air_832f9dbe9ee4ebd3,0,1,0,0,0,0,0,1.0153233565357682,1.1149074732638282,0.0,1.6703383652107917,0.7633889388530757,1,12.0,1,1,-1.2918175762150461,-1.2918175762150461
2016-05-24,air_832f9dbe9ee4ebd3,0,0,0,0,0,1,0,0.9339367242949002,0.9494737627621274,0.0,0.7789733779917788,0.8208746489326546,1,13.0,1,1,-1.1785555241516996,-1.1785555241516996
2016-05-25,air_832f9dbe9ee4ebd3,0,0,0,0,0,0,1,0.8874300773001181,0.6075774277252792,0.0,-1.501872324598048,0.97033749513956,1,13.0,1,1,-0.9699688490848123,-0.9699688490848123
2016-05-27,air_832f9dbe9ee4ebd3,1,0,0,0,0,0,0,0.8409234303053365,0.8612424504945535,0.0,0.6216736743648943,0.8093775069167387,1,11.0,1,1,-0.635051423639577,-0.635051423639577
2016-05-28,air_832f9dbe9ee4ebd3,0,0,1,0,0,0,0,0.5270035630905596,0.25465217865498396,0.0,-1.501872324598048,0.7288975128053282,1,22.0,1,1,-0.43671470803543605,-0.43671470803543605
2016-05-29,air_832f9dbe9ee4ebd3,0,0,0,1,0,0,0,0.596763533582732,0.7619822241935332,0.0,-0.05995837468493903,0.5794346665984228,1,33.0,1,1,-0.9494689301593198,-0.9494689301593198
2016-05-30,air_832f9dbe9ee4ebd3,0,1,0,0,0,0,0,0.5851368718340368,0.5303750294911519,0.0,-1.423222472784606,0.5909318086143388,1,15.0,1,1,-1.278492628913476,-1.278492628913476
2016-05-31,air_832f9dbe9ee4ebd3,0,0,0,0,0,1,0,0.9106834007975093,0.9494737627621274,0.0,1.0935727852455484,0.8668632169963176,1,13.0,1,1,-1.0470997940419782,-1.0470997940419782
2016-06-01,air_832f9dbe9ee4ebd3,0,0,0,0,0,0,1,0.561883548336646,0.4972882873908121,0.0,0.6741069089071894,0.5104518145029283,1,11.0,1,1,-1.0686247089137455,-1.0686247089137455
2016-06-03,air_832f9dbe9ee4ebd3,1,0,0,0,0,0,0,0.5270035630905596,0.6627219978925128,0.0,2.037371007006856,0.20002898007320172,1,13.0,1,1,-0.6937324415637995,-0.6937324415637995
2016-06-04,air_832f9dbe9ee4ebd3,0,0,1,0,0,0,0,0.6432701805775141,0.5524328575580457,0.0,-0.9513233619039518,0.6829089447416652,1,27.0,1,1,-0.5169206408314259,-0.5169206408314259
2016-06-05,air_832f9dbe9ee4ebd3,0,0,0,1,0,0,0,0.3758569603575188,0.32082566285566444,0.0,-0.8464568928193622,0.32649754224827543,1,48.0,1,1,-1.1155182734558098,-1.1155182734558098
