visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken Hiroshima-shi Kokutaijimachi,total_area_visitors,total_genre_visitors
2016-01-15,air_2b8b29ddfd35018e,1,0,0,0,0,0,0,-1.265356291708146,-1.1221936878181662,0.0,0.6524191529529658,-1.1924695298155528,1,16.0,1,1,-0.7652048297252841,-0.7652048297252841
2016-01-16,air_2b8b29ddfd35018e,0,0,1,0,0,0,0,-1.2307643745532129,-1.1106063467801528,0.0,0.7023336170904555,-1.327249588252908,1,18.0,1,1,-0.6173730637954822,-0.6173730637954822
2016-01-17,air_2b8b29ddfd35018e,0,0,0,1,0,0,0,-1.2538256526565015,-1.4350518958445306,0.0,-1.2942449484091265,-1.0464577998417512,1,9.0,1,1,-1.2216767541281495,-1.2216767541281495
2016-01-18,air_2b8b29ddfd35018e,0,1,0,0,0,0,0,-1.1269886230884139,-1.006320277438031,0.0,0.003531119165601779,-1.2486278874977843,1,17.0,1,1,-1.5056358776697312,-1.5056358776697312
2016-01-19,air_2b8b29ddfd35018e,0,0,0,0,0,1,0,-1.7265818537739195,-1.8521961732130168,0.0,0.028488351234346468,-1.4732613182267096,1,8.0,1,1,-1.2687488310593256,-1.2687488310593256
2016-01-20,air_2b8b29ddfd35018e,0,0,0,0,0,0,1,-1.5190303508443215,-1.4118772137685038,0.0,0.527632992609242,-1.5518830189818333,1,9.0,1,1,-1.1435625507883058,-1.1435625507883056
2016-01-21,air_2b8b29ddfd35018e,0,0,0,0,1,0,0,-1.3806626822245895,-1.4814012599965847,0.0,-0.47065629014054905,-1.3384812597893543,1,12.0,1,1,-1.0214295944263352,-1.021429594426335
2016-01-22,air_2b8b29ddfd35018e,1,0,0,0,0,0,0,-1.19617245739828,-1.1221936878181662,0.0,0.15327451157807034,-1.1924695298155528,1,8.0,1,1,-0.7127894359532717,-0.7127894359532717
2016-01-23,air_2b8b29ddfd35018e,0,0,1,0,0,0,0,-1.369132043172945,-1.5161632831106253,0.0,-0.919886467377955,-1.2598595590342305,1,21.0,1,1,-0.6395096621360894,-0.6395096621360894
2016-01-24,air_2b8b29ddfd35018e,0,0,0,1,0,0,0,-2.07250102532325,-2.199816404353422,0.0,0.053445583303091376,-1.8102114643200975,1,2.0,1,1,-1.3369397316947593,-1.3369397316947593
2016-01-25,air_2b8b29ddfd35018e,0,1,0,0,0,0,0,-1.7265818537739195,-1.6320366934907602,0.0,0.5525902246779869,-1.7428214351014197,1,8.0,1,1,-1.3616207666262408,-1.3616207666262408
2016-01-26,air_2b8b29ddfd35018e,0,0,0,0,0,1,0,-1.3576014041213007,-1.5509253062246657,0.0,-1.244330484271637,-1.282322902107123,1,17.0,1,1,-1.1888535221058698,-1.1888535221058698
2016-01-27,air_2b8b29ddfd35018e,0,0,0,0,0,0,1,-1.103927344985125,-1.0179076184760447,0.0,0.053445583303091376,-1.125079500596875,1,19.0,1,1,-1.0372051012897563,-1.0372051012897563
2016-01-28,air_2b8b29ddfd35018e,0,0,0,0,1,0,0,-1.19617245739828,-1.4234645548065172,0.0,-1.2942449484091265,-1.1363111721333214,1,3.0,1,1,-1.0428028617896798,-1.0428028617896798
2016-01-29,air_2b8b29ddfd35018e,1,0,0,0,0,0,0,-0.965559676365393,-1.3191784854643958,0.0,-1.2942449484091265,-0.698275982211917,1,7.0,1,1,-0.8998055253825393,-0.8998055253825393
2016-01-30,air_2b8b29ddfd35018e,0,0,1,0,0,0,0,-0.8271920077456609,-1.0758443236661122,0.0,-1.2942449484091265,-0.6645809676025782,1,20.0,1,1,-0.5982897893639243,-0.5982897893639243
2016-01-31,air_2b8b29ddfd35018e,0,0,0,1,0,0,0,-1.0116822325719703,-1.1337810288561796,0.0,-0.44569905807180427,-0.9790677706230737,1,18.0,1,1,-1.1532314098336285,-1.1532314098336285
2016-02-01,air_2b8b29ddfd35018e,0,1,0,0,0,0,0,-1.0232128716236146,-1.2264797571602877,0.0,-1.2942449484091265,-0.7881293545034872,1,2.0,1,1,-1.4076750689210673,-1.4076750689210673
2016-02-02,air_2b8b29ddfd35018e,0,0,0,0,0,1,0,-1.103927344985125,-1.1453683698941932,0.0,-0.2210839694531013,-1.1363111721333214,1,8.0,1,1,-1.2595888593321778,-1.2595888593321778
2016-02-03,air_2b8b29ddfd35018e,0,0,0,0,0,0,1,-1.1154579840367695,-1.1801303930082336,0.0,-0.1212550411781221,-0.9678360990866275,1,5.0,1,1,-1.184782423560471,-1.1847824235604707
2016-02-04,air_2b8b29ddfd35018e,0,0,0,0,1,0,0,-1.1731111792949913,-1.0990190057421394,0.0,0.527632992609242,-1.3047862451800156,1,2.0,1,1,-1.1471247620155298,-1.1471247620155298
2016-02-05,air_2b8b29ddfd35018e,1,0,0,0,0,0,0,-1.1846418183466356,-1.1337810288561796,0.0,0.053445583303091376,-1.203701201351999,1,5.0,1,1,-0.7730925831569948,-0.7730925831569947
2016-02-06,air_2b8b29ddfd35018e,0,0,1,0,0,0,0,-1.3114788479147232,-1.1569557109322068,0.0,0.12831727950932567,-1.2710912305706767,1,14.0,1,1,-0.5499454941373109,-0.5499454941373109
2016-02-07,air_2b8b29ddfd35018e,0,0,0,1,0,0,0,-1.27688693075979,-1.2728291213123417,0.0,0.25310343985304956,-1.17000618674266,1,5.0,1,1,-1.1606102759471641,-1.1606102759471641
2016-02-08,air_2b8b29ddfd35018e,0,1,0,0,0,0,0,-1.1846418183466356,-1.1685430519702202,0.0,-0.09629780910937741,-1.2710912305706767,1,14.0,1,1,-1.3562774497854047,-1.3562774497854047
2016-02-09,air_2b8b29ddfd35018e,0,0,0,0,0,1,0,-0.9540290373137487,-0.9831455953620043,0.0,0.6274619208842211,-0.9790677706230737,1,8.0,1,1,-1.138473677606557,-1.138473677606557
2016-02-10,air_2b8b29ddfd35018e,0,0,0,0,0,0,1,-1.1154579840367695,-0.8325101618678287,0.0,1.2763499546715855,-1.3047862451800156,1,13.0,1,1,-0.8145668995882472,-0.8145668995882472
2016-02-11,air_2b8b29ddfd35018e,0,0,0,0,1,0,0,-0.965559676365393,-0.7745734566777612,1.0,1.201478258465351,-1.17000618674266,1,21.0,1,1,-0.8878466734054297,-0.8878466734054297
2016-02-12,air_2b8b29ddfd35018e,1,0,0,0,0,0,0,-0.758008173435795,-0.7629861156397477,0.0,-1.1944160201341474,-0.8892143983315036,1,15.0,1,1,-0.8316146247471057,-0.8316146247471057
2016-02-13,air_2b8b29ddfd35018e,0,0,1,0,0,0,0,-0.45821155809304187,-0.7861607977157746,0.0,-1.2942449484091265,-0.22654577768117387,1,17.0,1,1,-0.6417996550678763,-0.6417996550678763
2016-02-14,air_2b8b29ddfd35018e,0,0,0,1,0,0,0,-0.38902772378317585,-0.45012790761338306,0.0,-1.0945870918591685,-0.38378917919142147,1,3.0,1,1,-1.1781668884241974,-1.1781668884241974
2016-02-15,air_2b8b29ddfd35018e,0,1,0,0,0,0,0,-1.2307643745532129,-1.3075911444263821,0.0,-0.04638334497188782,-1.1363111721333214,1,3.0,1,1,-1.3598396610126289,-1.3598396610126287
2016-02-16,air_2b8b29ddfd35018e,0,0,0,0,0,1,0,-1.3345401260180119,-1.3539405085784362,0.0,-0.04638334497188782,-1.3047862451800156,1,7.0,1,1,-1.1992857121284548,-1.1992857121284548
2016-02-17,air_2b8b29ddfd35018e,0,0,0,0,0,0,1,-1.2192337355015683,-1.2960038033883687,0.0,-0.0713405770406325,-1.2149328728884454,1,7.0,1,1,-1.0303351224943955,-1.0303351224943955
2016-02-18,air_2b8b29ddfd35018e,0,0,0,0,1,0,0,-1.2884175698114346,-1.1106063467801528,0.0,1.2763499546715855,-1.4732613182267096,1,2.0,1,1,-1.0400039815397182,-1.0400039815397182
2016-02-19,air_2b8b29ddfd35018e,1,0,0,0,0,0,0,-0.9079064811071712,-0.7629861156397477,0.0,0.003531119165601779,-1.1812378582791065,1,11.0,1,1,-0.7209316330440698,-0.7209316330440698
2016-02-20,air_2b8b29ddfd35018e,0,0,1,0,0,0,0,-0.9194371201588156,-1.2380670981983013,0.0,-1.269287716340382,-0.6084226099203469,1,32.0,1,1,-0.7550270833617866,-0.7550270833617866
2016-02-21,air_2b8b29ddfd35018e,0,0,0,1,0,0,0,-1.103927344985125,-1.1569557109322068,0.0,0.8770342415716688,-1.0464577998417512,1,12.0,1,1,-1.1237159453794856,-1.1237159453794854
2016-02-22,air_2b8b29ddfd35018e,0,1,0,0,0,0,0,-1.1615805402433468,-1.1801303930082336,0.0,-0.919886467377955,-1.2261645444248916,1,8.0,1,1,-1.3468630343991694,-1.3468630343991694
2016-02-23,air_2b8b29ddfd35018e,0,0,0,0,0,1,0,-1.0116822325719703,-0.9136215491339231,0.0,-0.9448436994466998,-0.8442877121857185,1,1.0,1,1,-1.1305859241748464,-1.1305859241748464
2016-02-24,air_2b8b29ddfd35018e,0,0,0,0,0,0,1,-1.2538256526565015,-1.4814012599965847,0.0,-1.269287716340382,-1.113847829060429,1,1.0,1,1,-1.0865671711527194,-1.0865671711527194
2016-02-25,air_2b8b29ddfd35018e,0,0,0,0,1,0,0,-1.3460707650696564,-1.3539405085784362,0.0,0.003531119165601779,-1.2486278874977843,1,4.0,1,1,-0.9822452709268695,-0.9822452709268695
2016-02-26,air_2b8b29ddfd35018e,1,0,0,0,0,0,0,-1.27688693075979,-1.1337810288561796,0.0,1.0517348660528825,-1.4395663036173707,1,11.0,1,1,-0.5720820924779181,-0.5720820924779181
2016-02-27,air_2b8b29ddfd35018e,0,0,1,0,0,0,0,-1.069335427830192,-1.0179076184760447,0.0,-0.7451858428967415,-1.0689211429146437,1,22.0,1,1,-0.40389483382112096,-0.40389483382112096
2016-02-28,air_2b8b29ddfd35018e,0,0,0,1,0,0,0,-0.7118856172292175,-0.5775886590315318,0.0,-0.1711695053156117,-0.7432026683577021,1,7.0,1,1,-0.9875885877677058,-0.9875885877677056
2016-02-29,air_2b8b29ddfd35018e,0,1,0,0,0,0,0,-1.1269886230884139,-1.1453683698941932,0.0,-0.5455279863467833,-1.3721762743986932,1,4.0,1,1,-1.2990276264907308,-1.2990276264907308
2016-03-01,air_2b8b29ddfd35018e,0,0,0,0,0,1,0,-1.5536222679992546,-1.7479101038708953,0.0,-1.044672627721679,-1.360944602862247,1,11.0,1,1,-1.1898712967422196,-1.1898712967422196
2016-03-02,air_2b8b29ddfd35018e,0,0,0,0,0,0,1,-1.19617245739828,-0.9252088901719367,0.0,1.4011361150153094,-1.405871289008032,1,15.0,1,1,-1.0598505869485384,-1.0598505869485384
2016-03-03,air_2b8b29ddfd35018e,0,0,0,0,1,0,0,-0.896375842055527,-0.6239380231835856,0.0,1.426093347084054,-1.2149328728884454,1,5.0,1,1,-1.0766438684483093,-1.0766438684483093
2016-03-04,air_2b8b29ddfd35018e,1,0,0,0,0,0,0,-0.6081098657644184,-0.5544139769555047,0.0,-1.019715395652934,-0.5971909383839006,1,27.0,1,1,-0.7033750205670365,-0.7033750205670365
2016-03-05,air_2b8b29ddfd35018e,0,0,1,0,0,0,0,-0.1930068599052221,-0.009808948168869952,0.0,0.30301790399053913,-0.42871586533720657,1,23.0,1,1,-0.47997348788826516,-0.4799734878882652
2016-03-06,air_2b8b29ddfd35018e,0,0,0,1,0,0,0,0.014544643024376165,-0.1488570406250323,0.0,-1.1694587880654028,0.13286771148510682,1,7.0,1,1,-1.1150648609705125,-1.1150648609705125
2016-03-07,air_2b8b29ddfd35018e,0,1,0,0,0,0,0,0.1298510335408194,0.2682872367434539,0.0,1.1765210263966064,0.12163603994866058,1,8.0,1,1,-1.4036039703756682,-1.4036039703756682
2016-03-08,air_2b8b29ddfd35018e,0,0,0,0,0,1,0,-0.21606813800851069,-0.38060386138530233,0.0,-1.0945870918591685,-0.04683903309803344,1,30.0,1,1,-1.0674838967211615,-1.0674838967211615
2016-03-09,air_2b8b29ddfd35018e,0,0,0,0,0,0,1,-0.7464775343841504,-0.8556848439438556,0.0,-1.269287716340382,-0.5747275953110081,1,6.0,1,1,-1.114047086334163,-1.1140470863341627
2016-03-10,air_2b8b29ddfd35018e,0,0,0,0,1,0,0,-0.8156613686940166,-0.9947329364000177,0.0,-0.9947581635841892,-0.6084226099203469,1,3.0,1,1,-0.9931863482676294,-0.9931863482676293
2016-03-11,air_2b8b29ddfd35018e,1,0,0,0,0,0,0,-0.9424983982621044,-0.9483835722479637,0.0,0.003531119165601779,-0.8555193837221649,1,10.0,1,1,-0.6535040633858985,-0.6535040633858985
2016-03-12,air_2b8b29ddfd35018e,0,0,1,0,0,0,0,-1.000151593520326,-0.9136215491339231,0.0,1.201478258465351,-1.0801528144510901,1,22.0,1,1,-0.4629257627294068,-0.4629257627294068
2016-03-13,air_2b8b29ddfd35018e,0,0,0,1,0,0,0,-0.9194371201588156,-0.9947329364000177,0.0,-0.9448436994466998,-0.8555193837221649,1,3.0,1,1,-1.0646850164711996,-1.0646850164711996
2016-03-14,air_2b8b29ddfd35018e,0,1,0,0,0,0,0,-0.8617839249005939,-0.7513987746017342,0.0,-0.4207418260030595,-0.7432026683577021,1,2.0,1,1,-1.294447640627157,-1.294447640627157
2016-03-15,air_2b8b29ddfd35018e,0,0,0,0,0,1,0,-0.7810694515390835,-0.6123506821455721,0.0,1.5259222753590334,-0.8667510552586111,1,12.0,1,1,-1.0186307141763733,-1.0186307141763733
2016-03-16,air_2b8b29ddfd35018e,0,0,0,0,0,0,1,-0.6427017829193515,-0.46171524865139674,0.0,0.25310343985304956,-0.7319709968212559,1,13.0,1,1,-0.9290665461775948,-0.9290665461775948
2016-03-17,air_2b8b29ddfd35018e,0,0,0,0,1,0,0,-0.38902772378317585,-0.11409501751099171,0.0,1.426093347084054,-0.7432026683577021,1,5.0,1,1,-0.8814855819282437,-0.8814855819282437
2016-03-18,air_2b8b29ddfd35018e,1,0,0,0,0,0,0,-0.42361964093810894,-0.7050494104496802,0.0,-1.2942449484091265,-0.17038741999894255,1,13.0,1,1,-0.5049089664788342,-0.5049089664788342
2016-03-19,air_2b8b29ddfd35018e,0,0,1,0,0,0,0,-0.15841494275028897,0.08288978013523772,0.0,-0.5205707542780386,-0.1479240769260499,1,33.0,1,1,-0.48735235400180094,-0.48735235400180094
2016-03-20,air_2b8b29ddfd35018e,0,0,0,1,0,0,0,-0.5158647533512636,-0.2067937458150998,1.0,1.4760078112215433,-0.45117920841009923,1,24.0,1,1,-0.7003216966579873,-0.7003216966579873
2016-03-22,air_2b8b29ddfd35018e,0,0,0,0,0,1,0,-0.5965792267127741,-0.3226671561952348,0.0,1.6007939715652673,-0.956604427550181,1,6.0,1,1,-1.0145596156309742,-1.0145596156309742
2016-03-23,air_2b8b29ddfd35018e,0,0,0,0,0,0,1,-0.43515027998975325,-0.2531431099671536,0.0,0.8021625453654346,-0.6308859529932395,1,29.0,1,1,-0.9130365956550861,-0.9130365956550861
2016-03-24,air_2b8b29ddfd35018e,0,0,0,0,1,0,0,-0.7349468953325061,-0.6123506821455721,0.0,1.0018204019153927,-0.6645809676025782,1,1.0,1,1,-0.9728308555406343,-0.9728308555406342
2016-03-25,air_2b8b29ddfd35018e,1,0,0,0,0,0,0,-0.896375842055527,-0.6934620694116668,0.0,1.0517348660528825,-1.0127627852324124,1,10.0,1,1,-0.36623717227618,-0.36623717227618
2016-03-26,air_2b8b29ddfd35018e,0,0,1,0,0,0,0,-0.8733145639522384,-0.7629861156397477,0.0,1.550879507427778,-1.1363111721333214,1,19.0,1,1,-0.37208937643519113,-0.37208937643519113
2016-03-27,air_2b8b29ddfd35018e,0,0,0,1,0,0,0,-0.7810694515390835,-0.6934620694116668,0.0,0.25310343985304956,-0.6758126391390245,1,9.0,1,1,-0.9326287574048189,-0.9326287574048189
2016-03-28,air_2b8b29ddfd35018e,0,1,0,0,0,0,0,-0.631171143867707,-0.47330258968940997,0.0,0.9019914736404139,-0.9004460698679497,1,17.0,1,1,-1.0504361715623032,-1.0504361715623032
2016-03-29,air_2b8b29ddfd35018e,0,0,0,0,0,1,0,-0.5158647533512636,-0.36901652034728866,0.0,0.22814620778430464,-0.8892143983315036,1,13.0,1,1,-0.7743648014524319,-0.7743648014524319
2016-03-30,air_2b8b29ddfd35018e,0,0,0,0,0,0,1,-0.20453749895686638,-0.13726969958701862,0.0,0.17823174364681527,-0.3950208507278679,1,18.0,1,1,-0.8601123145648989,-0.8601123145648988
2016-03-31,air_2b8b29ddfd35018e,0,0,0,0,1,0,0,-0.18147622085357779,-0.13726969958701862,0.0,-0.39578459393431464,-0.2714724638269588,1,17.0,1,1,-0.82423575863357,-0.8242357586335699
2016-04-01,air_2b8b29ddfd35018e,1,0,0,0,0,0,0,-0.06616983033713436,-0.22996842789112673,0.0,-1.244330484271637,0.09917269687576792,1,18.0,1,1,-0.6163552891591324,-0.6163552891591324
2016-04-02,air_2b8b29ddfd35018e,0,0,1,0,0,0,0,0.1413816725924639,0.14082648532530523,0.0,0.6773763850217108,0.0879410253393217,1,26.0,1,1,-0.6336574579770783,-0.6336574579770783
2016-04-03,air_2b8b29ddfd35018e,0,0,0,1,0,0,0,0.10678975543753079,0.024953074945170222,0.0,-1.2193732522028924,0.2676477699224619,1,20.0,1,1,-1.1608647196062516,-1.1608647196062516
2016-04-04,air_2b8b29ddfd35018e,0,1,0,0,0,0,0,0.04913656017930907,0.12923914428729197,0.0,-1.0945870918591685,0.0879410253393217,1,7.0,1,1,-1.274092147900162,-1.274092147900162
2016-04-05,air_2b8b29ddfd35018e,0,0,0,0,0,1,0,-0.18147622085357779,-0.2994924741192075,0.0,0.25310343985304956,-0.22654577768117387,1,9.0,1,1,-1.0685016713575113,-1.0685016713575113
2016-04-06,air_2b8b29ddfd35018e,0,0,0,0,0,0,1,-0.08923110844042297,0.059715098059210804,0.0,0.4777185284717524,-0.32763082150919015,1,13.0,1,1,-1.00107410169934,-1.0010741016993399
2016-04-07,air_2b8b29ddfd35018e,0,0,0,0,1,0,0,-0.10076174749206726,0.0944771211732514,0.0,-1.2942449484091265,-0.06930237617092609,1,3.0,1,1,-1.117609297561387,-1.117609297561387
2016-04-08,air_2b8b29ddfd35018e,1,0,0,0,0,0,0,-0.04310855223384555,-0.06774565335893745,0.0,0.053445583303091376,-0.058070704634479865,1,5.0,1,1,-0.555797698296322,-0.555797698296322
2016-04-09,air_2b8b29ddfd35018e,0,0,1,0,0,0,0,0.09525911638588669,0.16400116740133255,0.0,1.201478258465351,-0.08053404770737232,1,28.0,1,1,-0.4629257627294068,-0.4629257627294068
2016-04-10,air_2b8b29ddfd35018e,0,0,0,1,0,0,0,0.060667199230953574,0.17558850843934581,0.0,-0.9448436994466998,0.020550996120644132,1,1.0,1,1,-1.0461106293578166,-1.0461106293578166
2016-04-11,air_2b8b29ddfd35018e,0,1,0,0,0,0,0,-0.20453749895686638,-0.13726969958701862,0.0,1.30130718674033,-0.42871586533720657,1,2.0,1,1,-1.2964831898998566,-1.2964831898998566
2016-04-12,air_2b8b29ddfd35018e,0,0,0,0,0,1,0,-0.48127283619633066,-0.3226671561952348,0.0,0.852077009502924,-0.7319709968212559,1,5.0,1,1,-1.132112586129371,-1.132112586129371
2016-04-13,air_2b8b29ddfd35018e,0,0,0,0,0,0,1,-0.12382302559535607,-0.06774565335893745,0.0,-0.6453569146217624,-0.2827041353634052,1,5.0,1,1,-1.0435661927669422,-1.0435661927669422
2016-04-14,air_2b8b29ddfd35018e,0,0,0,0,1,0,0,0.44117828793521696,0.7201935372259802,0.0,1.3512216508778196,0.3013427845318008,1,13.0,1,1,-1.0102340734264879,-1.0102340734264879
2016-04-15,air_2b8b29ddfd35018e,1,0,0,0,0,0,0,0.1644429506957525,0.37257330608557526,0.0,1.6007939715652673,0.13286771148510682,1,18.0,1,1,-0.5837865007959402,-0.5837865007959402
2016-04-16,air_2b8b29ddfd35018e,0,0,1,0,0,0,0,0.08372847733424219,0.2566998957054402,0.0,1.0267776339841377,-0.23777744921762012,1,27.0,1,1,-0.3667460595943549,-0.3667460595943549
2016-04-17,air_2b8b29ddfd35018e,0,0,0,1,0,0,0,0.36046381457370624,0.44209735231365643,0.0,1.2763499546715855,0.3013427845318008,1,8.0,1,1,-1.0830049599254954,-1.0830049599254952
2016-04-18,air_2b8b29ddfd35018e,0,1,0,0,0,0,0,-0.12382302559535607,-0.13726969958701862,0.0,-1.269287716340382,-0.1479240769260499,1,6.0,1,1,-1.3865562452168099,-1.3865562452168099
2016-04-19,air_2b8b29ddfd35018e,0,0,0,0,0,1,0,-0.15841494275028897,0.1524138263633189,0.0,1.2513927226028403,-0.529800909165223,1,11.0,1,1,-1.0674838967211615,-1.0674838967211615
2016-04-20,air_2b8b29ddfd35018e,0,0,0,0,0,0,1,0.026075282076020466,0.3262239419335214,0.0,1.4510505791527988,-0.41748419380076035,1,12.0,1,1,-0.9328832010639063,-0.9328832010639063
2016-04-21,air_2b8b29ddfd35018e,0,0,0,0,1,0,0,-0.05463919128548985,-0.2531431099671536,0.0,-1.2942449484091265,0.14409938302155303,1,7.0,1,1,-1.0400039815397182,-1.0400039815397182
2016-04-22,air_2b8b29ddfd35018e,1,0,0,0,0,0,0,0.3374025364704176,0.40733532919961585,0.0,1.7255801319089912,0.22272108377667682,1,15.0,1,1,-0.5374777548420264,-0.5374777548420264
2016-04-23,air_2b8b29ddfd35018e,0,0,1,0,0,0,0,0.1529123116441084,0.22193787259140008,0.0,-0.6203996825530176,0.22272108377667682,1,16.0,1,1,-0.4395169460933624,-0.4395169460933624
2016-04-24,air_2b8b29ddfd35018e,0,0,0,1,0,0,0,0.2105655069023301,0.2682872367434539,0.0,-0.02142611290314313,0.20025774070378438,1,4.0,1,1,-1.061377248903063,-1.061377248903063
2016-04-25,air_2b8b29ddfd35018e,0,1,0,0,0,0,0,0.1644429506957525,0.37257330608557526,0.0,-0.0713405770406325,0.020550996120644132,1,2.0,1,1,-1.248647781991418,-1.248647781991418
2016-04-26,air_2b8b29ddfd35018e,0,0,0,0,0,1,0,0.40658637078028387,0.6506694909978995,0.0,1.1016493301903718,0.06547768226642925,1,14.0,1,1,-0.9700319752906724,-0.9700319752906724
2016-04-27,air_2b8b29ddfd35018e,0,0,0,0,0,0,1,0.2797493412121959,-0.11409501751099171,0.0,-1.2942449484091265,0.5035128721878335,1,13.0,1,1,-0.9504398135409396,-0.9504398135409396
2016-04-28,air_2b8b29ddfd35018e,0,0,0,0,1,0,0,0.08372847733424219,0.12923914428729197,0.0,-1.1944160201341474,0.04301433919353659,1,16.0,1,1,-0.7066827881351733,-0.7066827881351732
2016-04-29,air_2b8b29ddfd35018e,1,0,0,0,0,0,0,-0.07770046938877866,0.10606446221126506,1.0,1.5009650432902881,-0.29393580689985144,1,9.0,1,1,-0.5323888816602776,-0.5323888816602776
2016-04-30,air_2b8b29ddfd35018e,0,0,1,0,0,0,0,0.04913656017930907,0.33781128297153507,0.0,1.8254090601839703,-0.3950208507278679,1,31.0,1,1,-0.5769165220005794,-0.5769165220005794
2016-05-01,air_2b8b29ddfd35018e,0,0,0,1,0,0,0,0.39505573172863934,0.6390821499598859,0.0,1.775494596046481,0.03178266765709036,1,29.0,1,1,-0.859603427246724,-0.859603427246724
2016-05-02,air_2b8b29ddfd35018e,0,1,0,0,0,0,0,0.5103621222450828,0.7201935372259802,0.0,1.8254090601839703,0.20025774070378438,1,10.0,1,1,-1.0003107707220777,-1.0003107707220775
2016-05-03,air_2b8b29ddfd35018e,0,0,0,0,0,1,0,0.31434125836712906,0.0944771211732514,1.0,-1.2942449484091265,0.4922812006513875,1,11.0,1,1,-0.7122805486350968,-0.7122805486350968
2016-05-04,air_2b8b29ddfd35018e,0,0,0,0,0,0,1,0.5103621222450828,0.708606196187967,1.0,1.6756656677715018,0.2788794414589082,1,13.0,1,1,-0.7695303719297706,-0.7695303719297706
2016-05-05,air_2b8b29ddfd35018e,0,0,0,0,1,0,0,0.5103621222450828,0.5000340575037239,1.0,1.1515637943278616,0.2788794414589082,1,16.0,1,1,-0.963416440154399,-0.963416440154399
2016-05-06,air_2b8b29ddfd35018e,1,0,0,0,0,0,0,0.060667199230953574,-0.2763177920431806,0.0,-1.2942449484091265,0.3238061276046933,1,6.0,1,1,-1.119390403174999,-1.119390403174999
2016-05-07,air_2b8b29ddfd35018e,0,0,1,0,0,0,0,0.3374025364704176,0.44209735231365643,0.0,-0.2709984335905909,0.3687328137504784,1,11.0,1,1,-0.6878539573627027,-0.6878539573627027
2016-05-08,air_2b8b29ddfd35018e,0,0,0,1,0,0,0,0.44117828793521696,0.6506694909978995,0.0,0.852077009502924,0.13286771148510682,1,18.0,1,1,-1.0323706717670948,-1.0323706717670948
2016-05-09,air_2b8b29ddfd35018e,0,1,0,0,0,0,0,0.060667199230953574,-0.19520640477708615,0.0,-1.2942449484091265,0.20025774070378438,1,6.0,1,1,-1.4654337795339158,-1.4654337795339158
2016-05-10,air_2b8b29ddfd35018e,0,0,0,0,0,1,0,0.24515742405726282,-0.056158312320924206,0.0,-1.2942449484091265,0.46981785757849465,1,14.0,1,1,-1.3010631757634303,-1.3010631757634303
