visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,total_area_visitors,total_genre_visitors
2016-01-22,air_03963426c9312048,1,0,0,0,0,0,0,-1.1815881695791002,-1.1085593556292885,0.0,0.1287207981762872,-1.1773922344677874,1,72.0,1,1,-0.67204490666077,-0.67204490666077
2016-01-23,air_03963426c9312048,0,0,1,0,0,0,0,-1.356731985932677,-1.506411299433847,0.0,-0.940317439425969,-1.2458324579470825,1,72.0,1,1,-0.6000159574077298,-0.6000159574077298
2016-01-24,air_03963426c9312048,0,0,0,1,0,0,0,-2.068983505770556,-2.1968014372123457,0.0,0.029275380724914663,-1.8047609496946597,1,12.0,1,1,-1.28554147790281,-1.28554147790281
2016-01-25,air_03963426c9312048,0,1,0,0,0,0,0,-1.7186958730634023,-1.623426577023423,0.0,0.526502467981778,-1.7363207262153644,1,56.0,1,1,-1.3098012281720632,-1.3098012281720632
2016-01-26,air_03963426c9312048,0,0,0,0,0,1,0,-1.3450557315091052,-1.5415158827107198,0.0,-1.26351504614293,-1.2686458657735142,1,45.0,1,1,-1.1399829762872913,-1.1399829762872913
2016-01-27,air_03963426c9312048,0,0,0,0,0,0,1,-1.0881781341905257,-1.0032456057986703,0.0,0.029275380724914663,-1.108952010988492,1,56.0,1,1,-0.9909230674164166,-0.9909230674164166
2016-01-28,air_03963426c9312048,0,0,0,0,1,0,0,-1.1815881695791002,-1.4127990773621861,0.0,-1.3132377548686165,-1.120358714901708,1,48.0,1,1,-0.9964252788176905,-0.9964252788176905
2016-01-29,air_03963426c9312048,1,0,0,0,0,0,0,-0.9480630811076644,-1.3074853275315677,0.0,-1.3132377548686165,-0.6754972622862896,1,119.0,1,1,-0.8558687875669663,-0.8558687875669663
2016-01-30,air_03963426c9312048,0,0,1,0,0,0,0,-0.807948028024803,-1.061753244593458,0.0,-1.3132377548686165,-0.641277150546642,1,70.0,1,1,-0.5594996734528948,-0.5594996734528948
2016-01-31,air_03963426c9312048,0,0,0,1,0,0,0,-0.9947680988019515,-1.1202608833882461,0.0,-0.46795170653194884,-0.9606648601166861,1,18.0,1,1,-1.1049689037337302,-1.1049689037337302
2016-02-01,air_03963426c9312048,0,1,0,0,0,0,0,-1.0064443532255234,-1.213873105459907,0.0,-1.3132377548686165,-0.7667508935920164,1,20.0,1,1,-1.355069421973453,-1.355069421973453
2016-02-02,air_03963426c9312048,0,0,0,0,0,1,0,-1.0881781341905257,-1.1319624111472038,0.0,-0.24419951726636033,-1.120358714901708,1,25.0,1,1,-1.2095109203579344,-1.2095109203579344
2016-02-03,air_03963426c9312048,0,0,0,0,0,0,1,-1.0998543886140977,-1.1670669944240766,0.0,-0.14475409981498757,-0.9492581562034702,1,7.0,1,1,-1.1359813679954558,-1.1359813679954558
2016-02-04,air_03963426c9312048,0,0,0,0,1,0,0,-1.1582356607319566,-1.0851563001113735,0.0,0.5016411136189347,-1.291459273599946,1,7.0,1,1,-1.098966491295977,-1.098966491295977
2016-02-05,air_03963426c9312048,1,0,0,0,0,0,0,-1.1699119151555284,-1.1202608833882461,0.0,0.029275380724914663,-1.1887989383810031,1,64.0,1,1,-0.7313187294835843,-0.7313187294835843
2016-02-06,air_03963426c9312048,0,0,1,0,0,0,0,-1.298350713814818,-1.1436639389061616,0.0,0.10385944381344413,-1.2572391618602983,1,62.0,1,1,-0.5119805749873474,-0.5119805749873474
2016-02-07,air_03963426c9312048,0,0,0,1,0,0,0,-1.2633219505441025,-1.2606792164957374,0.0,0.22816621562765996,-1.1545788266413555,1,17.0,1,1,-1.1122218187626822,-1.1122218187626822
2016-02-08,air_03963426c9312048,0,1,0,0,0,0,0,-1.1699119151555284,-1.155365466665119,0.0,-0.11989274545214448,-1.2572391618602983,1,34.0,1,1,-1.304549117289029,-1.304549117289029
2016-02-09,air_03963426c9312048,0,0,0,0,0,1,0,-0.9363868266840926,-0.9681410225217975,0.0,0.6010865310703075,-0.9606648601166861,1,28.0,1,1,-1.0904630736758263,-1.0904630736758263
2016-02-10,air_03963426c9312048,0,0,0,0,0,0,1,-1.0998543886140977,-0.8160211616553487,0.0,1.24748174450423,-1.291459273599946,1,77.0,1,1,-0.7720851139566591,-0.7720851139566591
2016-02-11,air_03963426c9312048,0,0,0,0,1,0,0,-0.9480630811076644,-0.7575135228605606,1.0,1.1728976814157004,-1.1545788266413555,1,18.0,1,1,-0.8441140632096993,-0.8441140632096993
2016-02-12,air_03963426c9312048,1,0,0,0,0,0,0,-0.7378905014833723,-0.7458119951016031,0.0,-1.2137923374172437,-0.8694112288109592,1,69.0,1,1,-0.7888418486787205,-0.7888418486787205
2016-02-13,air_03963426c9312048,0,0,1,0,0,0,0,-0.43430788647050567,-0.7692150506195182,0.0,-1.3132377548686165,-0.1964156979312236,1,68.0,1,1,-0.6022668620718873,-0.6022668620718873
2016-02-14,air_03963426c9312048,0,0,0,1,0,0,0,-0.36425035992907495,-0.42987074560974775,0.0,-1.1143469199658713,-0.35610955271624545,1,16.0,1,1,-1.129478754521223,-1.129478754521223
2016-02-15,air_03963426c9312048,0,1,0,0,0,0,0,-1.2166169328498155,-1.2957837997726103,0.0,-0.07017003672645811,-1.120358714901708,1,2.0,1,1,-1.3080505245443852,-1.3080505245443852
2016-02-16,air_03963426c9312048,0,0,0,0,0,1,0,-1.3217032226619614,-1.3425899108084407,0.0,-0.07017003672645811,-1.291459273599946,1,33.0,1,1,-1.15023709753512,-1.15023709753512
2016-02-17,air_03963426c9312048,0,0,0,0,0,0,1,-1.2049406784262435,-1.2840822720136527,0.0,-0.09503139108930118,-1.200205642294219,1,46.0,1,1,-0.9841703534239441,-0.9841703534239441
2016-02-18,air_03963426c9312048,0,0,0,0,1,0,0,-1.2749982049676745,-1.0968578278703311,0.0,1.24748174450423,-1.4625598322981839,1,58.0,1,1,-0.9936741731170535,-0.9936741731170535
2016-02-19,air_03963426c9312048,1,0,0,0,0,0,0,-0.8896818089898054,-0.7458119951016031,0.0,-0.02044732800077172,-1.1659855305545717,1,71.0,1,1,-0.6800481232444411,-0.6800481232444411
2016-02-20,air_03963426c9312048,0,0,1,0,0,0,0,-0.9013580634133772,-1.2255746332188646,0.0,-1.2883764005057734,-0.5842436309805628,1,61.0,1,1,-0.713561592688564,-0.713561592688564
2016-02-21,air_03963426c9312048,0,0,0,1,0,0,0,-1.0881781341905257,-1.1436639389061616,0.0,0.849700074698739,-1.0291050835959812,1,10.0,1,1,-1.0759572436179223,-1.0759572436179223
2016-02-22,air_03963426c9312048,0,1,0,0,0,0,0,-1.1465594063083846,-1.1670669944240766,0.0,-0.940317439425969,-1.2116123462074349,1,3.0,1,1,-1.2952953981141593,-1.2952953981141593
2016-02-23,air_03963426c9312048,0,0,0,0,0,1,0,-0.9947680988019515,-0.8979318559680517,0.0,-0.9651787937888122,-0.8237844131580957,1,20.0,1,1,-1.082709957610395,-1.082709957610395
2016-02-24,air_03963426c9312048,0,0,0,0,0,0,1,-1.239969441696959,-1.4713067161569742,0.0,-1.2883764005057734,-1.0975453070752765,1,55.0,1,1,-1.0394425679549228,-1.0394425679549228
2016-02-25,air_03963426c9312048,0,0,0,0,1,0,0,-1.3333794770855334,-1.3425899108084407,0.0,-0.02044732800077172,-1.2344257540338668,1,36.0,1,1,-0.9369013554766364,-0.9369013554766364
2016-02-26,air_03963426c9312048,1,0,0,0,0,0,0,-1.2633219505441025,-1.1202608833882461,0.0,1.0237295552386414,-1.4283397205585362,1,67.0,1,1,-0.5337393200742032,-0.5337393200742032
2016-02-27,air_03963426c9312048,0,0,1,0,0,0,0,-1.0531493709198105,-1.0032456057986703,0.0,-0.7662879588860668,-1.051918491422413,1,80.0,1,1,-0.3684228775177465,-0.3684228775177465
2016-02-28,air_03963426c9312048,0,0,0,1,0,0,0,-0.6911854837890851,-0.5585875509582815,0.0,-0.19447680854067395,-0.7211240779391531,1,6.0,1,1,-0.9421534663596707,-0.9421534663596707
2016-02-29,air_03963426c9312048,0,1,0,0,0,0,0,-1.1115306430376695,-1.1319624111472038,0.0,-0.5673971239833214,-1.359899497079241,1,35.0,1,1,-1.2482765006850913,-1.2482765006850913
2016-03-01,air_03963426c9312048,0,0,0,0,0,1,0,-1.5435520567098258,-1.740441854612999,0.0,-1.064624211240185,-1.3484927931660253,1,10.0,1,1,-1.1409833783602503,-1.1409833783602503
2016-03-02,air_03963426c9312048,0,0,0,0,0,0,1,-1.1815881695791002,-0.9096333837270095,0.0,1.3717885163184458,-1.3941196088188887,1,59.0,1,1,-1.013182013539752,-1.013182013539752
2016-03-03,air_03963426c9312048,0,0,0,0,1,0,0,-0.8780055545662336,-0.6053936619941117,0.0,1.3966498706812889,-1.200205642294219,1,38.0,1,1,-1.0296886477435736,-1.0296886477435736
2016-03-04,air_03963426c9312048,1,0,0,0,0,0,0,-0.586099193976939,-0.5351844954403662,0.0,-1.0397628568773416,-0.5728369270673468,1,66.0,1,1,-0.6627911874859003,-0.6627911874859003
2016-03-05,air_03963426c9312048,0,0,1,0,0,0,0,-0.16575403472835468,0.014787309230641118,0.0,0.27788892435334633,-0.4017363683691089,1,56.0,1,1,-0.4432029324714236,-0.4432029324714236
2016-03-06,air_03963426c9312048,0,0,0,1,0,0,0,0.04441854489593759,-0.1256310238768504,0.0,-1.1889309830544006,0.168598827291684,1,24.0,1,1,-1.0674538259977717,-1.0674538259977717
2016-03-07,air_03963426c9312048,0,1,0,0,0,0,0,0.16118108913165527,0.29562397544562335,0.0,1.1480363270528573,0.15719212337846816,1,27.0,1,1,-1.3510678136816174,-1.3510678136816174
2016-03-08,air_03963426c9312048,0,0,0,0,0,1,0,-0.18910654357549816,-0.3596615790560024,0.0,-1.1143469199658713,-0.013908435319769706,1,61.0,1,1,-1.0206850290869436,-1.0206850290869436
2016-03-09,air_03963426c9312048,0,0,0,0,0,0,1,-0.7262142470598003,-0.8394242171732638,0.0,-1.2883764005057734,-0.5500235192409152,1,75.0,1,1,-1.066453423924813,-1.066453423924813
2016-03-10,air_03963426c9312048,0,0,0,0,1,0,0,-0.7962717736012312,-0.9798425502807551,0.0,-1.0149015025144985,-0.5842436309805628,1,41.0,1,1,-0.9476556777609445,-0.9476556777609445
2016-03-11,air_03963426c9312048,1,0,0,0,0,0,0,-0.9247105722605209,-0.9330364392449246,0.0,-0.02044732800077172,-0.8351911170713117,1,85.0,1,1,-0.6137714859109146,-0.6137714859109146
2016-03-12,air_03963426c9312048,0,0,1,0,0,0,0,-0.9830918443783798,-0.8979318559680517,0.0,1.1728976814157004,-1.0633251953356289,1,61.0,1,1,-0.42644619774936215,-0.42644619774936215
2016-03-13,air_03963426c9312048,0,0,0,1,0,0,0,-0.9013580634133772,-0.9798425502807551,0.0,-0.9651787937888122,-0.8351911170713117,1,20.0,1,1,-1.0179339233863067,-1.0179339233863067
2016-03-14,air_03963426c9312048,0,1,0,0,0,0,0,-0.8429767912955182,-0.7341104673426455,0.0,-0.44309035216910564,-0.7211240779391531,1,58.0,1,1,-1.2437746913567764,-1.2437746913567764
2016-03-15,air_03963426c9312048,0,0,0,0,0,1,0,-0.7612430103305158,-0.5936921342351542,0.0,1.4960952881326617,-0.8465978209845275,1,16.0,1,1,-0.9726657295849168,-0.9726657295849168
2016-03-16,air_03963426c9312048,0,0,0,0,0,0,1,-0.6211279572476545,-0.4415722733687055,0.0,0.22816621562765996,-0.7097173740259372,1,16.0,1,1,-0.8846303471645344,-0.8846303471645344
2016-03-17,air_03963426c9312048,0,0,0,0,1,0,0,-0.36425035992907495,-0.09052644059997753,0.0,1.3966498706812889,-0.7211240779391531,1,67.0,1,1,-0.8378615502537062,-0.8378615502537062
2016-03-18,air_03963426c9312048,1,0,0,0,0,0,0,-0.3992791231997904,-0.6873043563068151,0.0,-1.3132377548686165,-0.1393821783651443,1,115.0,1,1,-0.46771278325891646,-0.46771278325891646
2016-03-19,air_03963426c9312048,0,0,1,0,0,0,0,-0.1307252714576392,0.10839953130230158,0.0,-0.5425357696204782,-0.11656877053871248,1,60.0,1,1,-0.45045584750037554,-0.45045584750037554
2016-03-20,air_03963426c9312048,0,0,0,1,0,0,0,-0.4926891585883646,-0.18413866267163842,1.0,1.446372579406975,-0.4245497761955408,1,51.0,1,1,-0.6597899812670236,-0.6597899812670236
2016-03-21,air_03963426c9312048,0,1,0,0,0,0,0,-0.6561567205183697,-0.3362585235380869,1.0,1.6204020599468776,-0.800971005331664,1,9.0,1,1,-1.098966491295977,-1.098966491295977
2016-03-22,air_03963426c9312048,0,0,0,0,0,1,0,-0.5744229395533672,-0.3011539402612144,0.0,1.570679351221191,-0.9378514522902542,1,40.0,1,1,-0.9686641212930812,-0.9686641212930812
2016-03-23,air_03963426c9312048,0,0,0,0,0,0,1,-0.41095537762336215,-0.23094477370746863,0.0,0.7751160116102097,-0.6070570388069945,1,88.0,1,1,-0.8688740145154319,-0.8688740145154319
2016-03-24,air_03963426c9312048,0,0,0,0,1,0,0,-0.7145379926362286,-0.5936921342351542,0.0,0.9740068465129548,-0.641277150546642,1,95.0,1,1,-0.9276476363017667,-0.9276476363017667
2016-03-25,air_03963426c9312048,1,0,0,0,0,0,0,-0.8780055545662336,-0.6756028285478575,0.0,1.0237295552386414,-0.9948849718563335,1,92.0,1,1,-0.3314080008182675,-0.3314080008182675
2016-03-26,air_03963426c9312048,0,0,1,0,0,0,0,-0.8546530457190902,-0.7458119951016031,0.0,1.5209566424955048,-1.120358714901708,1,71.0,1,1,-0.33716031273778113,-0.33716031273778113
2016-03-27,air_03963426c9312048,0,0,0,1,0,0,0,-0.7612430103305158,-0.6756028285478575,0.0,0.22816621562765996,-0.6526838544598579,1,13.0,1,1,-0.8881317544198905,-0.8881317544198905
2016-03-28,air_03963426c9312048,0,1,0,0,0,0,0,-0.6094517028240825,-0.45327380112766286,0.0,0.8745614290615825,-0.8808179327241751,1,34.0,1,1,-1.0039282943648822,-1.0039282943648822
2016-03-29,air_03963426c9312048,0,0,0,0,0,1,0,-0.4926891585883646,-0.34796005129704466,0.0,0.20330486126481667,-0.8694112288109592,1,40.0,1,1,-0.7325692320747829,-0.7325692320747829
2016-03-30,air_03963426c9312048,0,0,0,0,0,0,1,-0.1774302891519264,-0.11392949611789265,0.0,0.15358215253913052,-0.36751625662946147,1,76.0,1,1,-0.8168531067215695,-0.8168531067215695
2016-03-31,air_03963426c9312048,0,0,0,0,1,0,0,-0.15407778030478292,-0.11392949611789265,0.0,-0.41822899780626244,-0.24204251358408688,1,29.0,1,1,-0.7815889336497686,-0.7815889336497686
2016-04-01,air_03963426c9312048,1,0,0,0,0,0,0,-0.03731523606906504,-0.20754171818955353,0.0,-1.26351504614293,0.13437871555203634,1,82.0,1,1,-0.5772568102479151,-0.5772568102479151
2016-04-02,air_03963426c9312048,0,0,1,0,0,0,0,0.17285734355522722,0.16690717009708958,0.0,0.6508092397959939,0.12297201163882052,1,27.0,1,1,-0.5942636454882162,-0.5942636454882162
2016-04-03,air_03963426c9312048,0,0,0,1,0,0,0,0.13782858028451178,0.04989189250751359,0.0,-1.238653691780087,0.3054792742502742,1,13.0,1,1,-1.1124719192809218,-1.1124719192809218
2016-04-04,air_03963426c9312048,0,1,0,0,0,0,0,0.07944730816665284,0.15520564233813222,0.0,-1.1143469199658713,0.12297201163882052,1,49.0,1,1,-1.2237666498975985,-1.2237666498975985
2016-04-05,air_03963426c9312048,0,0,0,0,0,1,0,-0.15407778030478292,-0.2777508847432989,0.0,0.22816621562765996,-0.1964156979312236,1,28.0,1,1,-1.0216854311599024,-1.0216854311599024
2016-04-06,air_03963426c9312048,0,0,0,0,0,0,1,-0.060667744916208535,0.08499647578438646,0.0,0.45191840489324836,-0.2990760331501662,1,48.0,1,1,-0.9554087938263759,-0.9554087938263759
2016-04-07,air_03963426c9312048,0,0,0,0,1,0,0,-0.07234399933978028,0.12010105906125935,0.0,-1.3132377548686165,-0.03672184314620154,1,63.0,1,1,-1.069954831180169,-1.069954831180169
2016-04-08,air_03963426c9312048,1,0,0,0,0,0,0,-0.013962727221921344,-0.04372032956414688,0.0,0.029275380724914663,-0.025315139232985725,1,92.0,1,1,-0.517732886906861,-0.517732886906861
2016-04-09,air_03963426c9312048,0,0,1,0,0,0,0,0.12615232586094022,0.1903102256150051,0.0,1.1728976814157004,-0.04812854705941736,1,36.0,1,1,-0.42644619774936215,-0.42644619774936215
2016-04-10,air_03963426c9312048,0,0,0,1,0,0,0,0.09112356259022479,0.20201175337396246,0.0,-0.9651787937888122,0.054531788159525404,1,20.0,1,1,-0.9996765855548069,-0.9996765855548069
2016-04-11,air_03963426c9312048,0,1,0,0,0,0,0,-0.1774302891519264,-0.11392949611789265,0.0,1.272343098867073,-0.4017363683691089,1,70.0,1,1,-1.245775495502694,-1.245775495502694
2016-04-12,air_03963426c9312048,0,0,0,0,0,1,0,-0.45766039531764935,-0.3011539402612144,0.0,0.8248387203358959,-0.7097173740259372,1,33.0,1,1,-1.0842105607198331,-1.0842105607198331
2016-04-13,air_03963426c9312048,0,0,0,0,0,0,1,-0.09569650818692398,-0.04372032956414688,0.0,-0.6668425414346941,-0.2534492174973029,1,33.0,1,1,-0.9971755803724096,-0.9971755803724096
2016-04-14,air_03963426c9312048,0,0,0,0,1,0,0,0.47643995856809385,0.7519835580449695,0.0,1.3220658075927592,0.3396993859899219,1,71.0,1,1,-0.9644124124830059,-0.9644124124830059
2016-04-15,air_03963426c9312048,1,0,0,0,0,0,0,0.1962098524023707,0.40093772527624155,0.0,1.570679351221191,0.168598827291684,1,83.0,1,1,-0.5452439439132305,-0.5452439439132305
2016-04-16,air_03963426c9312048,0,0,1,0,0,0,0,0.11447607143736828,0.2839224476866656,0.0,0.9988682008757983,-0.20782240184443942,1,38.0,1,1,-0.33190820185474695,-0.33190820185474695
2016-04-17,air_03963426c9312048,0,0,0,1,0,0,0,0.394706177603091,0.4711468918299873,0.0,1.24748174450423,0.3396993859899219,1,8.0,1,1,-1.0359411606995668,-1.0359411606995668
2016-04-18,air_03963426c9312048,0,1,0,0,0,0,0,-0.09569650818692398,-0.11392949611789265,0.0,-1.2883764005057734,-0.11656877053871248,1,42.0,1,1,-1.334311078959556,-1.334311078959556
2016-04-19,air_03963426c9312048,0,0,0,0,0,1,0,-0.1307252714576392,0.17860869785604735,0.0,1.2226203901413866,-0.5043967035880517,1,16.0,1,1,-1.0206850290869436,-1.0206850290869436
2016-04-20,air_03963426c9312048,0,0,0,0,0,0,1,0.05609479931950934,0.35413161424041134,0.0,1.421511225044132,-0.3903296644558931,1,28.0,1,1,-0.8883818549381303,-0.8883818549381303
2016-04-21,air_03963426c9312048,0,0,0,0,1,0,0,-0.02563898164549309,-0.23094477370746863,0.0,-1.3132377548686165,0.18000553120489982,1,38.0,1,1,-0.9936741731170535,-0.9936741731170535
2016-04-22,air_03963426c9312048,1,0,0,0,0,0,0,0.3713536687559475,0.43604230855311443,0.0,1.6949861230354069,0.25985245859741074,1,99.0,1,1,-0.49972564959360094,-0.49972564959360094
2016-04-23,air_03963426c9312048,0,0,1,0,0,0,0,0.18453359797879917,0.24881786440979312,0.0,-0.6419811870718509,0.25985245859741074,1,77.0,1,1,-0.4034369500713077,-0.4034369500713077
2016-04-24,air_03963426c9312048,0,0,0,1,0,0,0,0.2429148700966581,0.29562397544562335,0.0,-0.04530868236361502,0.23703905077097912,1,24.0,1,1,-1.0146826166491902,-1.0146826166491902
2016-04-25,air_03963426c9312048,0,1,0,0,0,0,0,0.1962098524023707,0.40093772527624155,0.0,-0.09503139108930118,0.054531788159525404,1,43.0,1,1,-1.1987565980736263,-1.1987565980736263
2016-04-26,air_03963426c9312048,0,0,0,0,0,1,0,0.44141119529737843,0.6817743914912242,0.0,1.0734522639643276,0.10015860381238888,1,43.0,1,1,-0.9248965306011298,-0.9248965306011298
2016-04-27,air_03963426c9312048,0,0,0,0,0,0,1,0.31297239663808857,-0.09052644059997753,0.0,-1.3132377548686165,0.5450200564278072,1,58.0,1,1,-0.9056387906966711,-0.9056387906966711
2016-04-28,air_03963426c9312048,0,0,0,0,1,0,0,0.11447607143736828,0.15520564233813222,0.0,-1.2137923374172437,0.07734519598595704,1,93.0,1,1,-0.6660424942230166,-0.6660424942230166
2016-04-29,air_03963426c9312048,1,0,0,0,0,0,0,-0.04899149049263679,0.13180258682021712,1.0,1.4712339337698181,-0.2648559214105187,1,40.0,1,1,-0.4947236392288065,-0.4947236392288065
2016-04-30,air_03963426c9312048,0,0,1,0,0,0,0,0.07944730816665284,0.3658331419993691,0.0,1.7944315404867794,-0.36751625662946147,1,48.0,1,1,-0.538491229920758,-0.538491229920758
2016-05-01,air_03963426c9312048,0,0,0,1,0,0,0,0.4297349408738065,0.6700728637322665,0.0,1.7447088317610933,0.06593849207274123,1,31.0,1,1,-0.81635290568509,-0.81635290568509
2016-05-02,air_03963426c9312048,0,1,0,0,0,0,0,0.5464974851095243,0.7519835580449695,0.0,1.7944315404867794,0.23703905077097912,1,42.0,1,1,-0.9546584922716568,-0.9546584922716568
2016-05-03,air_03963426c9312048,0,0,0,0,0,1,0,0.34800115990880404,0.12010105906125935,1.0,-1.3132377548686165,0.5336133525145916,1,36.0,1,1,-0.6715447056242906,-0.6715447056242906
2016-05-04,air_03963426c9312048,0,0,0,0,0,0,1,0.5464974851095243,0.7402820302860122,1.0,1.6452634143097207,0.31688597816349,1,27.0,1,1,-0.7278173222282281,-0.7278173222282281
2016-05-05,air_03963426c9312048,0,0,0,0,1,0,0,0.5464974851095243,0.5296545306247753,1.0,1.1231749726900142,0.31688597816349,1,6.0,1,1,-0.918393917126897,-0.918393917126897
2016-05-06,air_03963426c9312048,1,0,0,0,0,0,0,0.09112356259022479,-0.25434782922538374,0.0,-1.3132377548686165,0.3625127938163535,1,50.0,1,1,-1.071705534807847,-1.071705534807847
2016-05-07,air_03963426c9312048,0,0,1,0,0,0,0,0.3713536687559475,0.4711468918299873,0.0,-0.2939222259920467,0.40813960946921696,1,23.0,1,1,-0.6475350558732772,-0.6475350558732772
2016-05-08,air_03963426c9312048,0,0,0,1,0,0,0,0.47643995856809385,0.6817743914912242,0.0,0.8248387203358959,0.168598827291684,1,9.0,1,1,-0.9861711575698618,-0.9861711575698618
2016-05-09,air_03963426c9312048,0,1,0,0,0,0,0,0.09112356259022479,-0.17243713491268065,0.0,-1.3132377548686165,0.23703905077097912,1,30.0,1,1,-1.4118422396138701,-1.4118422396138701
2016-05-10,air_03963426c9312048,0,0,0,0,0,1,0,0.27794363336737316,-0.03201880180518953,0.0,-1.3132377548686165,0.5107999446881596,1,8.0,1,1,-1.2502773048310092,-1.2502773048310092
2016-05-11,air_03963426c9312048,0,0,0,0,0,0,1,0.27794363336737316,0.08499647578438646,0.0,-0.36850628908057614,0.10015860381238888,1,82.0,1,1,-1.0612013130417788,-1.0612013130417788
2016-05-12,air_03963426c9312048,0,0,0,0,1,0,0,0.2662673789438016,0.5881621694195633,0.0,1.9933223753895248,-0.15078888227836013,1,51.0,1,1,-0.9414031648049515,-0.9414031648049515
2016-05-13,air_03963426c9312048,1,0,0,0,0,0,0,0.5581737395330962,0.5764606416606056,0.0,0.20330486126481667,0.4537664251220805,1,66.0,1,1,-0.5862604289045451,-0.5862604289045451
2016-05-14,air_03963426c9312048,0,0,1,0,0,0,0,0.6866125381923857,0.8221927245987153,0.0,1.8441542492124656,0.4309530172956486,1,53.0,1,1,-0.42644619774936215,-0.42644619774936215
2016-05-15,air_03963426c9312048,0,0,0,1,0,0,0,0.6982887926159577,0.5296545306247753,0.0,-0.9900401481516554,0.6933072072996135,1,35.0,1,1,-1.0381920653637242,-1.0381920653637242
