visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Tōkyō-to Shinjuku-ku Kabukichō,total_area_visitors,total_genre_visitors
2016-02-13,air_6cbe54f0aa30b615,0,0,1,0,0,0,0,-0.15436629375611555,0.2575329863255865,0.0,-0.16471031691908766,-0.37945279224315354,1,11.0,1,1,-0.6683835383581354,-0.6683835383581354
2016-02-14,air_6cbe54f0aa30b615,0,0,0,1,0,0,0,0.40785650992614664,0.40673207531506367,0.0,-0.21428745399248314,0.43298263513715646,1,11.0,1,1,-1.2081350383454141,-1.208135038345414
2016-02-15,air_6cbe54f0aa30b615,0,1,0,0,0,0,0,-0.8915028585839705,-0.5257622308691691,0.0,-1.205830195460396,-0.9887793627783862,1,2.0,1,1,-1.3909540947927181,-1.3909540947927181
2016-02-16,air_6cbe54f0aa30b615,0,0,0,0,0,1,0,-1.2038488606296718,-1.2095913887376064,0.0,1.0251409728424081,-1.227730959066713,1,15.0,1,1,-1.2293871135346666,-1.2293871135346663
2016-02-17,air_6cbe54f0aa30b615,0,0,0,0,0,0,1,-1.1288858201387035,-0.7868606366007542,0.0,0.8020438560121276,-1.2157833792522963,1,13.0,1,1,-1.059370512020647,-1.059370512020647
2016-02-19,air_6cbe54f0aa30b615,1,0,0,0,0,0,0,-0.6916014172747217,-0.4014296567112714,0.0,1.0003524043057104,-1.084360001293717,1,25.0,1,1,-0.7480148080431656,-0.7480148080431656
2016-02-20,air_6cbe54f0aa30b615,0,0,1,0,0,0,0,-0.9039966986657985,-1.0603922997481292,0.0,-1.1562530583870005,-0.5945092289026475,1,13.0,1,1,-0.7823253872643683,-0.7823253872643683
2016-02-21,air_6cbe54f0aa30b615,0,0,0,1,0,0,0,-0.7165890974383777,-0.5008957160375896,0.0,-0.3630188652126702,-0.6303519683458965,1,1.0,1,1,-1.153340531230956,-1.153340531230956
2016-02-22,air_6cbe54f0aa30b615,0,1,0,0,0,0,0,-1.0664166197295633,-1.2344579035691858,0.0,-1.1810416269236983,-0.7856705059333087,1,9.0,1,1,-1.3778955907607677,-1.3778955907607677
2016-02-23,air_6cbe54f0aa30b615,0,0,0,0,0,1,0,-1.0664166197295633,-1.2095913887376064,0.0,-1.2801959010704898,-0.7856705059333087,1,7.0,1,1,-1.1602538568949297,-1.1602538568949297
2016-02-24,air_6cbe54f0aa30b615,0,0,0,0,0,0,1,-1.1788611804660154,-1.4955563093007713,0.0,-1.2801959010704898,-1.0724124214793005,1,18.0,1,1,-1.1159573628257649,-1.1159573628257649
2016-02-25,air_6cbe54f0aa30b615,0,0,0,0,1,0,0,-1.4287379821025765,-1.4085235073902427,0.0,-0.809213098873231,-1.3233115975820433,1,10.0,1,1,-1.0109772323728312,-1.0109772323728312
2016-02-26,air_6cbe54f0aa30b615,1,0,0,0,0,0,0,-1.1788611804660154,-1.0355257849165496,0.0,1.297815226746084,-1.3591543370252923,1,27.0,1,1,-0.5982260853237358,-0.5982260853237358
2016-02-27,air_6cbe54f0aa30b615,0,0,1,0,0,0,0,-0.9289843788294546,-0.8987599533428622,0.0,1.297815226746084,-1.0485172618504677,1,21.0,1,1,-0.4289776311057134,-0.42897763110571335
2016-02-28,air_6cbe54f0aa30b615,0,0,0,1,0,0,0,-0.8165398180930022,-0.587928517948118,0.0,1.1242952469891994,-0.9290414637063046,1,7.0,1,1,-1.0163542634448108,-1.0163542634448106
2016-02-29,air_6cbe54f0aa30b615,0,1,0,0,0,0,0,-0.8665151784203142,-0.6127950327796974,0.0,-0.7844245303365331,-0.7976180857477251,1,4.0,1,1,-1.3297583602116176,-1.3297583602116176
2016-03-01,air_6cbe54f0aa30b615,0,0,0,0,0,1,0,-1.2538242209569839,-1.172291616490237,0.0,1.3969695008928753,-1.120202740736966,1,3.0,1,1,-1.2199132968840358,-1.2199132968840358
2016-03-02,air_6cbe54f0aa30b615,0,0,0,0,0,0,1,-1.1163919800568751,-0.9111932107586519,0.0,0.8516209930855231,-1.239678538881129,1,7.0,1,1,-1.0890722074658672,-1.0890722074658672
2016-03-03,air_6cbe54f0aa30b615,0,0,0,0,1,0,0,-0.754070617683862,-0.41386291412706133,0.0,1.3721809323561778,-1.0963075811081333,1,10.0,1,1,-1.105971447977803,-1.105971447977803
2016-03-04,air_6cbe54f0aa30b615,1,0,0,0,0,0,0,-0.6041445367019252,-0.47602920120600994,0.0,1.0995066784525012,-0.7020374472323945,1,23.0,1,1,-0.7303474202352328,-0.7303474202352328
2016-03-05,air_6cbe54f0aa30b615,0,0,1,0,0,0,0,-0.5666630164564412,-0.4262961715428508,0.0,-0.660481687653044,-0.4511382711296516,1,16.0,1,1,-0.5055363116067553,-0.5055363116067553
2016-03-06,air_6cbe54f0aa30b615,0,0,0,1,0,0,0,-0.25431701441074,-0.30196359738495315,0.0,-0.536538844969555,-0.2958197335422394,1,1.0,1,1,-1.1446348618763225,-1.1446348618763225
2016-03-07,air_6cbe54f0aa30b615,0,1,0,0,0,0,0,-0.14187245367428752,-0.5257622308691691,0.0,-1.3049844696071875,0.1581882994055811,1,11.0,1,1,-1.4349945397632171,-1.4349945397632171
2016-03-08,air_6cbe54f0aa30b615,0,0,0,0,0,1,0,0.07052282771678943,0.13320041216768883,0.0,0.7028895818653361,0.1462407195911646,1,14.0,1,1,-1.096753680425838,-1.096753680425838
2016-03-09,air_6cbe54f0aa30b615,0,0,0,0,0,0,1,-0.8165398180930022,-0.6003617753639077,0.0,-1.3049844696071875,-0.9170938838918883,1,8.0,1,1,-1.1436106654816596,-1.1436106654816596
2016-03-10,air_6cbe54f0aa30b615,0,0,0,0,1,0,0,-1.1413796602205315,-1.396090249974453,0.0,-1.3049844696071875,-0.940989043520721,1,6.0,1,1,-1.021987343615456,-1.0219873436154558
2016-03-11,air_6cbe54f0aa30b615,1,0,0,0,0,0,0,-1.3287872614479521,-1.6944884279534076,0.0,-1.3049844696071875,-1.012674522407219,1,27.0,1,1,-0.6801617968967572,-0.6801617968967572
2016-03-12,air_6cbe54f0aa30b615,0,0,1,0,0,0,0,-1.1788611804660154,-1.4085235073902427,0.0,-0.957944510093418,-1.0246221022216353,1,21.0,1,1,-0.4883810219961539,-0.48838102199615385
2016-03-13,air_6cbe54f0aa30b615,0,0,0,1,0,0,0,-1.0664166197295633,-1.3090574480639248,0.0,-1.2801959010704898,-0.905146304077472,1,9.0,1,1,-1.0939371403405154,-1.0939371403405154
2016-03-14,air_6cbe54f0aa30b615,0,1,0,0,0,0,0,-1.1913550205478436,-1.5950223686270892,0.0,-1.3049844696071875,-0.905146304077472,1,3.0,1,1,-1.3251494764356353,-1.3251494764356353
2016-03-15,air_6cbe54f0aa30b615,0,0,0,0,0,1,0,-0.8915028585839705,-0.6998278346902259,0.0,1.5209123435763645,-0.8931987242630557,1,9.0,1,1,-1.0475922534820252,-1.0475922534820252
2016-03-16,air_6cbe54f0aa30b615,0,0,0,0,0,0,1,-0.8165398180930022,-0.7246943495218053,0.0,-0.7100588247264397,-1.0246221022216353,1,15.0,1,1,-0.9574629707517016,-0.9574629707517015
2016-03-17,air_6cbe54f0aa30b615,0,0,0,0,1,0,0,-0.26681085449256803,0.08346738250452947,0.0,1.5209123435763645,-0.6064568087170638,1,18.0,1,1,-0.9095817893012172,-0.9095817893012171
2016-03-18,air_6cbe54f0aa30b615,1,0,0,0,0,0,0,-0.05441557310149106,0.20779995666242718,0.0,0.578946739181847,-0.46308585094406796,1,19.0,1,1,-0.5306291232759931,-0.5306291232759931
2016-03-19,air_6cbe54f0aa30b615,0,0,1,0,0,0,0,-0.04192173301966306,-0.3765631418796919,0.0,-0.8340016674099289,0.2537689379209116,1,21.0,1,1,-0.5129617354680603,-0.5129617354680603
2016-03-20,air_6cbe54f0aa30b615,0,0,0,1,0,0,0,-0.2293293342470838,-0.09059822131652713,1.0,-0.01597890569890058,-0.37945279224315354,1,17.0,1,1,-0.7272748310512446,-0.7272748310512445
2016-03-21,air_6cbe54f0aa30b615,0,1,0,0,0,0,0,-0.7165890974383777,-0.737127606937595,1.0,-0.1894988854557854,-0.5467189096449822,1,4.0,1,1,-1.1768970483081995,-1.1768970483081995
2016-03-22,air_6cbe54f0aa30b615,0,0,0,0,0,1,0,-0.529181496210957,-0.2770970825533737,0.0,0.8764095616222212,-0.7259326068612271,1,8.0,1,1,-1.043495467903374,-1.043495467903374
2016-03-23,air_6cbe54f0aa30b615,0,0,0,0,0,0,1,-0.4667122958018168,-0.21493079547442484,0.0,0.15754107405798423,-0.47503343075848425,1,24.0,1,1,-0.941331877535763,-0.941331877535763
2016-03-24,air_6cbe54f0aa30b615,0,0,0,0,1,0,0,-1.1163919800568751,-1.2717576758165552,0.0,-0.9331559415567201,-0.8812511444486394,1,21.0,1,1,-1.0015034157222007,-1.0015034157222005
2016-03-25,air_6cbe54f0aa30b615,1,0,0,0,0,0,0,-0.8915028585839705,-0.6625280624428566,0.0,0.9755638357690122,-1.0724124214793005,1,29.0,1,1,-0.391082364503191,-0.39108236450319095
2016-03-26,air_6cbe54f0aa30b615,0,0,1,0,0,0,0,-0.9039966986657985,-0.8987599533428622,0.0,0.23190677966807766,-0.7617753463044761,1,27.0,1,1,-0.3969714937725019,-0.39697149377250185
2016-03-27,air_6cbe54f0aa30b615,0,0,0,1,0,0,0,-0.6041445367019252,-0.4511626863744303,0.0,-0.01597890569890058,-0.6542471279747292,1,9.0,1,1,-0.9610476581330213,-0.9610476581330213
2016-03-28,air_6cbe54f0aa30b615,0,1,0,0,0,0,0,-0.49169997596547277,-0.364129884463902,0.0,-0.6109045505796484,-0.2958197335422394,1,7.0,1,1,-1.0795983908152367,-1.0795983908152367
2016-03-29,air_6cbe54f0aa30b615,0,0,0,0,0,1,0,-0.27930469457439605,-0.14033125097968605,0.0,1.1242952469891994,-0.48698101057290055,1,23.0,1,1,-0.8017851187629609,-0.8017851187629609
2016-03-30,air_6cbe54f0aa30b615,0,0,0,0,0,0,1,-0.04192173301966306,0.03373435284137057,0.0,-0.4125960022860658,-0.24802941428457403,1,29.0,1,1,-0.8880736650132991,-0.888073665013299
2016-03-31,air_6cbe54f0aa30b615,0,0,0,0,1,0,0,-0.04192173301966306,0.05860086767295002,0.0,0.9507752672323144,-0.30776731335665564,1,19.0,1,1,-0.8519707421014365,-0.8519707421014364
2016-04-01,air_6cbe54f0aa30b615,1,0,0,0,0,0,0,-0.30429237473805204,-0.1651977658112659,0.0,-0.2390760225291811,-0.40334795187198635,1,13.0,1,1,-0.6427786284915662,-0.6427786284915661
2016-04-02,air_6cbe54f0aa30b615,0,0,1,0,0,0,0,-0.5916506966200973,-0.7992938940165439,0.0,-1.3049844696071875,-0.4511382711296516,1,28.0,1,1,-0.6601899672008332,-0.6601899672008332
2016-04-03,air_6cbe54f0aa30b615,0,0,0,1,0,0,0,-0.26681085449256803,-0.3392633696323225,0.0,-1.3049844696071875,-0.23608183447015774,1,2.0,1,1,-1.190723699636147,-1.190723699636147
2016-04-04,air_6cbe54f0aa30b615,0,1,0,0,0,0,0,0.0455351475531332,0.269966243741376,0.0,-1.1314644898503026,-0.21218667484132517,1,3.0,1,1,-1.30466554854238,-1.30466554854238
2016-04-05,air_6cbe54f0aa30b615,0,0,0,0,0,1,0,-0.554169176374613,-0.8614601810954928,0.0,-1.3049844696071875,-0.2838721537278231,1,14.0,1,1,-1.0977778768205009,-1.0977778768205007
2016-04-06,air_6cbe54f0aa30b615,0,0,0,0,0,0,1,-0.07940325326514729,0.05860086767295002,0.0,0.7524667189387321,-0.4989285903873169,1,11.0,1,1,-1.0299248656740925,-1.0299248656740925
2016-04-07,air_6cbe54f0aa30b615,0,0,0,0,1,0,0,-0.17935397391977154,0.04616761025716052,0.0,-1.1810416269236983,0.038712501261417835,1,16.0,1,1,-1.1471953528629792,-1.1471953528629792
2016-04-08,air_6cbe54f0aa30b615,1,0,0,0,0,0,0,0.10800434796227366,0.39429881789927373,0.0,-0.21428745399248314,0.0028697618181687764,1,30.0,1,1,-0.5818389430091315,-0.5818389430091314
2016-04-09,air_6cbe54f0aa30b615,0,0,1,0,0,0,0,0.23294274878055415,0.4688983623940125,0.0,0.5541581706451493,-0.06881571706832913,1,13.0,1,1,-0.4883810219961539,-0.48838102199615385
2016-04-10,air_6cbe54f0aa30b615,0,0,0,1,0,0,0,0.24543658886238193,0.5186313920571715,0.0,-0.26386459106587884,0.08650282051908297,1,4.0,1,1,-1.07524555613792,-1.07524555613792
2016-04-11,air_6cbe54f0aa30b615,0,1,0,0,0,0,0,-0.45421845571998876,-0.3268301122165326,0.0,0.23190677966807766,-0.48698101057290055,1,2.0,1,1,-1.3271978692249609,-1.3271978692249609
2016-04-12,air_6cbe54f0aa30b615,0,0,0,0,0,1,0,-0.5916506966200973,-0.5754952605323282,0.0,1.5209123435763645,-0.7617753463044761,1,13.0,1,1,-1.1617901514869238,-1.1617901514869238
2016-04-13,air_6cbe54f0aa30b615,0,0,0,0,0,0,1,-0.1043909334288033,-0.09059822131652713,0.0,-1.1314644898503026,-0.1046584565115782,1,15.0,1,1,-1.072685065151263,-1.072685065151263
2016-04-14,air_6cbe54f0aa30b615,0,0,0,0,1,0,0,-0.029427892937835053,-0.26466382513758374,0.0,-1.3049844696071875,0.19403103884882994,1,9.0,1,1,-1.0391426332260574,-1.0391426332260574
2016-04-15,air_6cbe54f0aa30b615,1,0,0,0,0,0,0,0.13299202812592967,0.20779995666242718,0.0,1.6944323233332492,-0.056868137253912855,1,29.0,1,1,-0.6100043438623576,-0.6100043438623576
2016-04-16,air_6cbe54f0aa30b615,0,0,1,0,0,0,0,0.07052282771678943,0.14563366958347831,0.0,-0.3382302966759724,-0.16439635558365984,1,8.0,1,1,-0.3915944627005224,-0.3915944627005223
2016-04-17,air_6cbe54f0aa30b615,0,0,0,1,0,0,0,0.4953133904989429,0.4191653327308536,0.0,-0.5613274135062527,0.6121963323534015,1,6.0,1,1,-1.1123726754444452,-1.1123726754444452
2016-04-19,air_6cbe54f0aa30b615,0,0,0,0,0,1,0,0.12049818804410145,0.269966243741376,0.0,1.57048948064976,0.06260766089025041,1,18.0,1,1,-1.096753680425838,-1.096753680425838
2016-04-20,air_6cbe54f0aa30b615,0,0,0,0,0,0,1,-0.04192173301966306,-0.05329844906915773,0.0,1.5209123435763645,-0.20023909502690868,1,12.0,1,1,-0.961303707231687,-0.9613037072316869
2016-04-21,air_6cbe54f0aa30b615,0,0,0,0,1,0,0,0.15797970828958569,0.05860086767295002,0.0,-1.3049844696071875,0.21792619847766273,1,17.0,1,1,-1.0691003777699433,-1.0691003777699433
2016-04-22,air_6cbe54f0aa30b615,1,0,0,0,0,0,0,0.25793042894421014,0.493764877225592,0.0,0.8020438560121276,0.20597861866324624,1,24.0,1,1,-0.5634034079052017,-0.5634034079052016
2016-04-23,air_6cbe54f0aa30b615,0,0,1,0,0,0,0,0.33289346943517817,0.33213253082032484,0.0,-0.7844245303365331,0.3015592571785769,1,33.0,1,1,-0.46482450491891025,-0.4648245049189102
2016-04-24,air_6cbe54f0aa30b615,0,0,0,1,0,0,0,0.0580289876349612,-0.07816496390073718,0.0,-1.0075216471668136,0.0745552407046667,1,4.0,1,1,-1.0906085020578615,-1.0906085020578613
2016-04-25,air_6cbe54f0aa30b615,0,1,0,0,0,0,0,0.35788114959883466,0.4191653327308536,0.0,0.8516209930855231,0.2418213581064953,1,6.0,1,1,-1.2790606386758108,-1.2790606386758108
2016-04-26,air_6cbe54f0aa30b615,0,0,0,0,0,1,0,0.4953133904989429,0.667830481046649,0.0,1.3969695008928753,0.3254544168074095,1,14.0,1,1,-0.998686875636878,-0.998686875636878
2016-04-27,air_6cbe54f0aa30b615,0,0,0,0,0,0,1,0.35788114959883466,0.2575329863255865,0.0,-1.230618763997094,0.44493021495157276,1,24.0,1,1,-0.9789710950396198,-0.9789710950396197
2016-04-28,air_6cbe54f0aa30b615,0,0,0,0,1,0,0,-0.1043909334288033,-0.5381954882849588,0.0,-1.3049844696071875,0.21792619847766273,1,16.0,1,1,-0.7336760585178869,-0.7336760585178868
2016-04-29,air_6cbe54f0aa30b615,1,0,0,0,0,0,0,0.07052282771678943,0.20779995666242718,1.0,1.0251409728424081,-0.009077817996247507,1,37.0,1,1,-0.5582824259318878,-0.5582824259318878
2016-04-30,air_6cbe54f0aa30b615,0,0,1,0,0,0,0,0.09551050788044543,0.24509972890979656,0.0,1.421758069429573,-0.11660603632599448,1,16.0,1,1,-0.603091018198384,-0.6030910181983838
2016-05-01,air_6cbe54f0aa30b615,0,0,0,1,0,0,0,0.3703749896806624,0.6553972236308591,0.0,0.9259866986956167,0.05066008107583412,1,8.0,1,1,-0.8875615668159677,-0.8875615668159677
2016-05-02,air_6cbe54f0aa30b615,0,1,0,0,0,0,0,0.27042426902603794,0.20779995666242718,0.0,-0.4373845708227636,0.20597861866324624,1,20.0,1,1,-1.0291567183780954,-1.0291567183780954
2016-05-03,air_6cbe54f0aa30b615,0,0,0,0,0,1,0,0.6452394714808795,0.6180974513834897,1.0,0.18232964259468196,0.6719342314254831,1,11.0,1,1,-0.7393091386885321,-0.739309138688532
2016-05-04,air_6cbe54f0aa30b615,0,0,0,0,0,0,1,0.8576347528719566,0.9040623719466545,1.0,0.9755638357690122,0.8630955084561441,1,18.0,1,1,-0.7969201858883127,-0.7969201858883127
2016-05-05,air_6cbe54f0aa30b615,0,0,0,0,1,0,0,0.8576347528719566,0.9537954016098134,1.0,1.744009460406645,0.6719342314254831,1,12.0,1,1,-0.9920295990715701,-0.99202959907157
2016-05-06,air_6cbe54f0aa30b615,1,0,0,0,0,0,0,0.35788114959883466,0.34456578823611483,0.0,-1.2801959010704898,0.44493021495157276,1,9.0,1,1,-1.1489876965536392,-1.1489876965536392
2016-05-07,air_6cbe54f0aa30b615,0,0,1,0,0,0,0,0.7451901921355039,0.8294628274519157,0.0,1.5457009121130623,0.4688253745804055,1,7.0,1,1,-0.7147284252166256,-0.7147284252166256
2016-05-08,air_6cbe54f0aa30b615,0,0,0,1,0,0,0,0.7576840322173322,0.9040623719466545,0.0,1.6448551862598537,0.6838818112398992,1,5.0,1,1,-1.0614189048099725,-1.0614189048099725
2016-05-09,air_6cbe54f0aa30b615,0,1,0,0,0,0,0,0.40785650992614664,0.2575329863255865,0.0,-1.3049844696071875,0.564406013095736,1,2.0,1,1,-1.4972144707389803,-1.4972144707389803
2016-05-10,air_6cbe54f0aa30b615,0,0,0,0,0,1,0,0.39536266984431845,0.35699904565190477,0.0,-1.2801959010704898,0.5524584332813199,1,8.0,1,1,-1.3318067530009432,-1.3318067530009432
2016-05-11,air_6cbe54f0aa30b615,0,0,0,0,0,0,1,0.7701778722991599,0.9164956293624444,0.0,-0.8835788044833244,0.5405108534669034,1,2.0,1,1,-1.1382336344096802,-1.1382336344096802
2016-05-12,air_6cbe54f0aa30b615,0,0,0,0,1,0,0,0.8076593925446441,1.028394946104552,0.0,1.9423180087002274,0.7197245506831483,1,14.0,1,1,-1.0155861161488138,-1.0155861161488136
2016-05-13,air_6cbe54f0aa30b615,1,0,0,0,0,0,0,0.7451901921355039,0.8418960848677056,0.0,1.4465466379662708,0.600248752538985,1,25.0,1,1,-0.6519963960435311,-0.651996396043531
2016-05-14,air_6cbe54f0aa30b615,0,0,1,0,0,0,0,0.5702764309899114,0.6305307087992796,0.0,0.9011981301589189,0.34934957643624226,1,28.0,1,1,-0.4883810219961539,-0.48838102199615385
