visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Japanese food,Tōkyō-to Taitō-ku Higashiueno,total_area_visitors,total_genre_visitors
2016-01-19,air_63e28ee0b0c955a7,0,0,0,0,0,1,0,-1.2643238630462754,-1.3820407387703493,0.0,0.9033658175665491,-1.2557160661462083,1,13.0,1,1,-1.3643933036414602,-1.3643933036414602
2016-01-20,air_63e28ee0b0c955a7,0,0,0,0,0,0,1,-1.3888844556629405,-1.3201171289876228,0.0,0.9281303155451315,-1.4462103901476737,1,18.0,1,1,-1.2383262241277473,-1.2383262241277473
2016-01-21,air_63e28ee0b0c955a7,0,0,0,0,1,0,0,-1.2269556852612757,-1.2705782411614417,0.0,0.48236935193064856,-1.243810170896117,1,15.0,1,1,-1.115333951431442,-1.115333951431442
2016-01-22,air_63e28ee0b0c955a7,1,0,0,0,0,0,0,-1.1771314482146098,-1.1715004655090793,0.0,0.6557208377807252,-1.005692265894285,1,20.0,1,1,-0.8045222289718207,-0.8045222289718207
2016-01-23,air_63e28ee0b0c955a7,0,0,1,0,0,0,0,-1.4137965741862735,-1.6545046218143453,0.0,-1.3006745025272841,-1.0533158468946515,1,19.0,1,1,-0.7307268653540375,-0.7307268653540375
2016-01-24,air_63e28ee0b0c955a7,0,0,0,1,0,0,0,-1.4885329297562726,-1.3077324070310776,0.0,0.8786013195879668,-1.5057398663981316,1,26.0,1,1,-1.4330639892302306,-1.4330639892302306
2016-01-25,air_63e28ee0b0c955a7,0,1,0,0,0,0,0,-1.5383571668029385,-1.4068101826834398,0.0,1.0271883074594612,-1.6724223998994139,1,3.0,1,1,-1.4579186776709423,-1.4579186776709423
2016-01-26,air_63e28ee0b0c955a7,0,0,0,0,0,1,0,-1.42625263344794,-1.2581935192048965,0.0,0.7795433276736371,-1.5176457616482235,1,9.0,1,1,-1.2839358585859604,-1.2839358585859604
2016-01-27,air_63e28ee0b0c955a7,0,0,0,0,0,0,1,-1.1148511519062771,-0.7875740848561756,0.0,0.9776593115022966,-1.4938339711480402,1,13.0,1,1,-1.1312204533213814,-1.1312204533213814
2016-01-28,air_63e28ee0b0c955a7,0,0,0,0,1,0,0,-0.9280102629812795,-0.713265753116904,0.0,0.9776593115022966,-1.1128453231451094,1,36.0,1,1,-1.1368575991532954,-1.1368575991532954
2016-01-29,air_63e28ee0b0c955a7,1,0,0,0,0,0,0,-1.2269556852612757,-1.4811185144227115,0.0,-1.350203498484449,-1.0533158468946515,1,20.0,1,1,-0.992854146538038,-0.992854146538038
2016-01-30,air_63e28ee0b0c955a7,0,0,1,0,0,0,0,-1.4885329297562726,-1.8278907292059794,0.0,-1.350203498484449,-1.184280694645659,1,40.0,1,1,-0.6892169733190345,-0.6892169733190345
2016-01-31,air_63e28ee0b0c955a7,0,0,0,1,0,0,0,-1.1397632704296103,-1.060037967900172,0.0,-0.0872141015767468,-1.2080924851458419,1,26.0,1,1,-1.2480631123828714,-1.2480631123828714
2016-02-02,air_63e28ee0b0c955a7,0,0,0,0,0,1,0,-1.1522193296912768,-1.1219615776828984,0.0,0.7547788296950548,-1.0533158468946515,1,5.0,1,1,-1.3551688831892372,-1.3551688831892372
2016-02-03,air_63e28ee0b0c955a7,0,0,0,0,0,0,1,-1.276779922307942,-1.3077324070310776,0.0,0.40807585799490115,-1.184280694645659,1,8.0,1,1,-1.2798361161627503,-1.2798361161627503
2016-02-04,air_63e28ee0b0c955a7,0,0,0,0,1,0,0,-1.2643238630462754,-1.2705782411614417,0.0,0.11090188225191255,-1.2319042756460252,1,18.0,1,1,-1.2419134987480562,-1.2419134987480562
2016-02-05,air_63e28ee0b0c955a7,1,0,0,0,0,0,0,-0.9653784407662791,-0.7999588068127209,0.0,0.8786013195879668,-1.2914337518964831,1,16.0,1,1,-0.8652496636156214,-0.8652496636156214
2016-02-06,air_63e28ee0b0c955a7,0,0,1,0,0,0,0,-1.0650269148596112,-1.2210393533352606,0.0,-1.102558518698625,-0.8390097323930029,1,16.0,1,1,-0.6405325320434138,-0.6405325320434138
2016-02-07,air_63e28ee0b0c955a7,0,0,0,1,0,0,0,-1.276779922307942,-1.2829629631179869,0.0,0.8538368216093846,-1.184280694645659,1,37.0,1,1,-1.25549389552494,-1.25549389552494
2016-02-08,air_63e28ee0b0c955a7,0,1,0,0,0,0,0,-1.351516277877941,-1.2953476850745322,0.0,0.011843890337582872,-1.2080924851458419,1,2.0,1,1,-1.452537765740479,-1.452537765740479
2016-02-09,air_63e28ee0b0c955a7,0,0,0,0,0,1,0,-1.0774829741212777,-0.6265726994210872,0.0,0.7795433276736371,-1.2914337518964831,1,6.0,1,1,-1.2332015460987344,-1.2332015460987344
2016-02-10,air_63e28ee0b0c955a7,0,0,0,0,0,0,1,-1.1522193296912768,-1.109576855726353,0.0,1.1014818013952086,-1.1723747993955673,1,29.0,1,1,-0.9070157895520751,-0.9070157895520751
2016-02-11,air_63e28ee0b0c955a7,0,0,0,0,1,0,0,-1.1522193296912768,-1.022883802030536,1.0,1.1014818013952086,-1.1604689041454759,1,29.0,1,1,-0.9808111531698582,-0.9808111531698582
2016-02-12,air_63e28ee0b0c955a7,1,0,0,0,0,0,0,-1.0027466185512788,-0.9733449142043549,0.0,-0.7558555469984715,-1.184280694645659,1,20.0,1,1,-0.9241834609492676,-0.9241834609492676
2016-02-13,air_63e28ee0b0c955a7,0,0,1,0,0,0,0,-0.15573458875795573,0.25274255949362806,0.0,-0.2110365914696588,-0.374679817639431,1,29.0,1,1,-0.7330329704670933,-0.7330329704670933
2016-02-14,air_63e28ee0b0c955a7,0,0,0,1,0,0,0,0.40478807801703737,0.40135922297217136,0.0,-0.26056558742682345,0.43492105936679676,1,22.0,1,1,-1.2731740347250338,-1.2731740347250338
2016-02-16,air_63e28ee0b0c955a7,0,0,0,0,0,1,0,-1.2020435667379428,-1.2086546313787152,0.0,0.9776593115022966,-1.2199983803959338,1,15.0,1,1,-1.2944414485454365,-1.2944414485454365
2016-02-17,air_63e28ee0b0c955a7,0,0,0,0,0,0,1,-1.1273072111679439,-0.7875740848561756,0.0,0.7547788296950548,-1.2080924851458419,1,9.0,1,1,-1.1243021379822142,-1.1243021379822142
2016-02-18,air_63e28ee0b0c955a7,0,0,0,0,1,0,0,-1.1273072111679439,-1.1219615776828984,0.0,0.333782364059154,-1.2319042756460252,1,23.0,1,1,-1.1340390262373385,-1.1340390262373385
2016-02-19,air_63e28ee0b0c955a7,1,0,0,0,0,0,0,-0.6913451370096159,-0.403647704203272,0.0,0.9528948135237142,-1.0771276373948346,1,23.0,1,1,-0.8127217138182411,-0.8127217138182411
2016-02-20,air_63e28ee0b0c955a7,0,0,1,0,0,0,0,-0.9030981444579466,-1.060037967900172,0.0,-1.2016165106129548,-0.5889859321410796,1,23.0,1,1,-0.8470570566126263,-0.8470570566126263
2016-02-21,air_63e28ee0b0c955a7,0,0,0,1,0,0,0,-0.7162572555329488,-0.5027254798556343,0.0,-0.40915257529831794,-0.6247036178913543,1,19.0,1,1,-1.2183399798145977,-1.2183399798145977
2016-02-23,air_63e28ee0b0c955a7,0,0,0,0,0,1,0,-1.0650269148596112,-1.2086546313787152,0.0,-1.3254390005058667,-0.7794802561425449,1,7.0,1,1,-1.225258295153765,-1.225258295153765
2016-02-24,air_63e28ee0b0c955a7,0,0,0,0,0,0,1,-1.1771314482146098,-1.4935032363792569,0.0,-1.3254390005058667,-1.065221742144743,1,15.0,1,1,-1.1809298302028048,-1.1809298302028048
2016-02-25,air_63e28ee0b0c955a7,0,0,0,0,1,0,0,-1.42625263344794,-1.4068101826834398,0.0,-0.8549135389128011,-1.3152455423966662,1,9.0,1,1,-1.075873930608044,-1.075873930608044
2016-02-26,air_63e28ee0b0c955a7,1,0,0,0,0,0,0,-1.1771314482146098,-1.0352685239870814,0.0,1.2500687892667028,-1.3509632281469413,1,8.0,1,1,-0.662824881469619,-0.662824881469619
2016-02-27,air_63e28ee0b0c955a7,0,0,1,0,0,0,0,-0.9280102629812795,-0.8990365824650832,0.0,1.2500687892667028,-1.0414099516445599,1,32.0,1,1,-0.4934542726107487,-0.4934542726107487
2016-02-28,air_63e28ee0b0c955a7,0,0,0,1,0,0,0,-0.815905729626281,-0.5894185335514512,0.0,1.0767173034166262,-0.922350999143644,1,39.0,1,1,-1.0812548425385076,-1.0812548425385076
2016-03-01,air_63e28ee0b0c955a7,0,0,0,0,0,1,0,-1.251867803784609,-1.1715004655090793,0.0,1.3491267811810326,-1.1128453231451094,1,8.0,1,1,-1.284960794191763,-1.284960794191763
2016-03-02,air_63e28ee0b0c955a7,0,0,0,0,0,0,1,-1.1148511519062771,-0.9114213044216285,0.0,0.8043078256522195,-1.2319042756460252,1,8.0,1,1,-1.154025270550488,-1.154025270550488
2016-03-03,air_63e28ee0b0c955a7,0,0,0,0,1,0,0,-0.7536254333179484,-0.41603242615981745,0.0,1.3243622832024502,-1.0890335326449263,1,12.0,1,1,-1.17093670804623,-1.17093670804623
2016-03-04,air_63e28ee0b0c955a7,1,0,0,0,0,0,0,-0.6041527221779501,-0.47795603594254366,0.0,1.0519528054380434,-0.6961389893919039,1,17.0,1,1,-0.7950415746181472,-0.7950415746181472
2016-03-05,air_63e28ee0b0c955a7,0,0,1,0,0,0,0,-0.5667845443929508,-0.42841714811636245,0.0,-0.7063265510413067,-0.44611518913998055,1,23.0,1,1,-0.5700682091444889,-0.5700682091444889
2016-03-06,air_63e28ee0b0c955a7,0,0,0,1,0,0,0,-0.2553830628512879,-0.30456992855090964,0.0,-0.5825040611483947,-0.29133855088878996,1,16.0,1,1,-1.209628027165276,-1.209628027165276
2016-03-10,air_63e28ee0b0c955a7,0,0,0,0,1,0,0,-1.1397632704296103,-1.3944254607268944,0.0,-1.350203498484449,-0.9342568943937356,1,17.0,1,1,-1.0868919883704216,-1.0868919883704216
2016-03-11,air_63e28ee0b0c955a7,1,0,0,0,0,0,0,-1.326604159354608,-1.6916587876839813,0.0,-1.350203498484449,-1.005692265894285,1,23.0,1,1,-0.7448197299338225,-0.7448197299338225
2016-03-12,air_63e28ee0b0c955a7,0,0,1,0,0,0,0,-1.1771314482146098,-1.4068101826834398,0.0,-1.0035005267842956,-1.0175981611443767,1,18.0,1,1,-0.5529005377472962,-0.5529005377472962
2016-03-17,air_63e28ee0b0c955a7,0,0,0,0,1,0,0,-0.2678391221129544,0.07935645210199384,0.0,1.4729492710739445,-0.6008918273911712,1,11.0,1,1,-0.9744053056335923,-0.9744053056335923
2016-03-18,air_63e28ee0b0c955a7,1,0,0,0,0,0,0,-0.056086114664623536,0.20320367166744666,0.0,0.5318983478878132,-0.4580210843900722,1,39.0,1,1,-0.5951791314866511,-0.5951791314866511
2016-03-19,air_63e28ee0b0c955a7,0,0,1,0,0,0,0,-0.043630055402957064,-0.3788782602901815,0.0,-0.8796780368913835,0.25633263061542294,1,19.0,1,1,-0.5774989922865573,-0.5774989922865573
2016-03-20,air_63e28ee0b0c955a7,0,0,0,1,0,0,0,-0.23047094432795476,-0.09402965528963993,1.0,-0.06244960359816428,-0.374679817639431,1,34.0,1,1,-0.7919667678007395,-0.7919667678007395
2016-03-22,air_63e28ee0b0c955a7,0,0,0,0,0,1,0,-0.5294163666079511,-0.27980048463781915,0.0,0.8290723236308022,-0.719950779892087,1,17.0,1,1,-1.1084156360922748,-1.1084156360922748
2016-03-23,air_63e28ee0b0c955a7,0,0,0,0,0,0,1,-0.46713607029961857,-0.21787687485509274,0.0,0.11090188225191255,-0.4699269796401638,1,34.0,1,1,-1.006178309413471,-1.006178309413471
2016-03-24,air_63e28ee0b0c955a7,0,0,0,0,1,0,0,-1.1148511519062771,-1.2705782411614417,0.0,-0.9787360288057131,-0.8747274181432777,1,15.0,1,1,-1.0663932762543706,-1.0663932762543706
2016-03-25,air_63e28ee0b0c955a7,1,0,0,0,0,0,0,-0.8906420851962801,-0.6637268652907229,0.0,0.9281303155451315,-1.065221742144743,1,44.0,1,1,-0.4555316551960546,-0.4555316551960546
2016-03-26,air_63e28ee0b0c955a7,0,0,1,0,0,0,0,-0.9030981444579466,-0.8990365824650832,0.0,0.18519537618765972,-0.7556684656423619,1,31.0,1,1,-0.4614250349294192,-0.4614250349294192
2016-03-27,air_63e28ee0b0c955a7,0,0,0,1,0,0,0,-0.6041527221779501,-0.45318659202945294,0.0,-0.06244960359816428,-0.6485154083915375,1,24.0,1,1,-1.0259083198251702,-1.0259083198251702
2016-03-29,air_63e28ee0b0c955a7,0,0,0,0,0,1,0,-0.28029518137462084,-0.14356854311582087,0.0,1.0767173034166262,-0.4818328748902553,1,6.0,1,1,-0.8665308331228746,-0.8665308331228746
2016-03-30,air_63e28ee0b0c955a7,0,0,0,0,0,0,1,-0.043630055402957064,0.02981756427581289,0.0,-0.4586815712554827,-0.2437149698884236,1,25.0,1,1,-0.9528816579117388,-0.9528816579117388
2016-03-31,air_63e28ee0b0c955a7,0,0,0,0,1,0,0,-0.043630055402957064,0.054587008188903365,0.0,0.9033658175665491,-0.3032444461388815,1,5.0,1,1,-0.9167526778071993,-0.9167526778071993
2016-04-01,air_63e28ee0b0c955a7,1,0,0,0,0,0,0,-0.3052072998979538,-0.16833798702891178,0.0,-0.28533008540540594,-0.39849160813961426,1,30.0,1,1,-0.7074095803220297,-0.7074095803220297
2016-04-02,air_63e28ee0b0c955a7,0,0,1,0,0,0,0,-0.5916966629162836,-0.7999588068127209,0.0,-1.350203498484449,-0.44611518913998055,1,29.0,1,1,-0.724833485620673,-0.724833485620673
2016-04-03,air_63e28ee0b0c955a7,0,0,0,1,0,0,0,-0.2678391221129544,-0.3417240944205456,0.0,-1.350203498484449,-0.23180907463833203,1,39.0,1,1,-1.2557501294263904,-1.2557501294263904
2016-04-05,air_63e28ee0b0c955a7,0,0,0,0,0,1,0,-0.5543284851312841,-0.8618824165954473,0.0,-1.350203498484449,-0.2794326556386984,1,4.0,1,1,-1.1627372231998097,-1.1627372231998097
2016-04-06,air_63e28ee0b0c955a7,0,0,0,0,0,0,1,-0.0809982331879567,0.054587008188903365,0.0,0.7052498337378902,-0.49373877014034695,1,19.0,1,1,-1.094835239315391,-1.094835239315391
2016-04-07,air_63e28ee0b0c955a7,0,0,0,0,1,0,0,-0.18064670728128868,0.042202286232358346,0.0,-1.226381008591537,0.042026516113774524,1,16.0,1,1,-1.2121903661797824,-1.2121903661797824
2016-04-08,air_63e28ee0b0c955a7,1,0,0,0,0,0,0,0.10584265573704123,0.3889745010156259,0.0,-0.26056558742682345,0.006308830363499682,1,22.0,1,1,-0.6464259117767783,-0.6464259117767783
2016-04-09,air_63e28ee0b0c955a7,0,0,1,0,0,0,0,0.23040324835370635,0.4632828327548978,0.0,0.5071338499092308,-0.0651265411370498,1,21.0,1,1,-0.5529005377472962,-0.5529005377472962
2016-04-10,air_63e28ee0b0c955a7,0,0,0,1,0,0,0,0.2428593076153726,0.5128217205810787,0.0,-0.31009458338398826,0.0896500971141407,1,23.0,1,1,-1.1401886398721537,-1.1401886398721537
2016-04-12,air_63e28ee0b0c955a7,0,0,0,0,0,1,0,-0.5916966629162836,-0.577033811594906,0.0,1.4729492710739445,-0.7556684656423619,1,15.0,1,1,-1.2267956985624686,-1.2267956985624686
2016-04-13,air_63e28ee0b0c955a7,0,0,0,0,0,0,1,-0.10591035171128962,-0.09402965528963993,0.0,-1.1768520126343722,-0.10084422688732464,1,17.0,1,1,-1.1376263008576473,-1.1376263008576473
2016-04-14,air_63e28ee0b0c955a7,0,0,0,0,1,0,0,-0.031173996141290596,-0.2674157626812737,0.0,-1.350203498484449,0.196803154364965,1,28.0,1,1,-1.104059659767614,-1.104059659767614
2016-04-15,air_63e28ee0b0c955a7,1,0,0,0,0,0,0,0.13075477426037416,0.20320367166744666,0.0,1.6463007569240211,-0.05322064588695825,1,20.0,1,1,-0.6746116409363483,-0.6746116409363483
2016-04-16,air_63e28ee0b0c955a7,0,0,1,0,0,0,0,0.0684744779520416,0.14128006188472025,0.0,-0.3843880773197355,-0.16037370313778257,1,35.0,1,1,-0.45604412299895586,-0.45604412299895586
2016-04-17,air_63e28ee0b0c955a7,0,0,0,1,0,0,0,0.4919804928487029,0.4137439449287168,0.0,-0.6072685591269771,0.6135094881181707,1,20.0,1,1,-1.177342555582496,-1.177342555582496
2016-04-19,air_63e28ee0b0c955a7,0,0,0,0,0,1,0,0.11829871499870748,0.26512728145017306,0.0,1.5224782670311092,0.0658383066139576,1,10.0,1,1,-1.1617122875940071,-1.1617122875940071
2016-04-20,air_63e28ee0b0c955a7,0,0,0,0,0,0,1,-0.043630055402957064,-0.056875489420004,0.0,1.4729492710739445,-0.1960913888880572,1,11.0,1,1,-1.0261645537266209,-1.0261645537266209
2016-04-21,air_63e28ee0b0c955a7,0,0,0,0,1,0,0,0.1556668927837071,0.054587008188903365,0.0,-1.350203498484449,0.22061494486514832,1,23.0,1,1,-1.1340390262373385,-1.1340390262373385
2016-04-22,air_63e28ee0b0c955a7,1,0,0,0,0,0,0,0.2553153668770393,0.4880522766679882,0.0,0.7547788296950548,0.20870904961505657,1,11.0,1,1,-0.6279770708723326,-0.6279770708723326
2016-04-23,air_63e28ee0b0c955a7,0,0,1,0,0,0,0,0.3300517224470381,0.3270508912328995,0.0,-0.8301490409342187,0.30395621161578934,1,52.0,1,1,-0.5293270188138377,-0.5293270188138377
2016-04-24,air_63e28ee0b0c955a7,0,0,0,1,0,0,0,0.05601841869037491,-0.08164493333309447,0.0,-1.0530295227414603,0.07774420186404915,1,20.0,1,1,-1.155562673959192,-1.155562673959192
2016-04-26,air_63e28ee0b0c955a7,0,0,0,0,0,1,0,0.4919804928487029,0.6614383840596224,0.0,1.3491267811810326,0.3277680021159724,1,17.0,1,1,-1.0635747033384135,-1.0635747033384135
2016-04-27,air_63e28ee0b0c955a7,0,0,0,0,0,0,1,0.3549638409703715,0.25274255949362806,0.0,-1.275910004548702,0.44682695461688826,1,14.0,1,1,-1.0438446929267147,-1.0438446929267147
2016-04-28,air_63e28ee0b0c955a7,0,0,0,0,1,0,0,-0.10591035171128962,-0.53987964572527,0.0,-1.350203498484449,0.22061494486514832,1,16.0,1,1,-0.7983726153370054,-0.7983726153370054
2016-04-29,air_63e28ee0b0c955a7,1,0,0,0,0,0,0,0.0684744779520416,0.20320367166744666,1.0,0.9776593115022966,-0.005597064886591862,1,22.0,1,1,-0.6228523928433198,-0.6228523928433198
2016-04-30,air_63e28ee0b0c955a7,0,0,1,0,0,0,0,0.09338659647537453,0.2403578375370826,0.0,1.3738912791596147,-0.11275012213741618,1,40.0,1,1,-0.6676933255971811,-0.6676933255971811
2016-05-01,air_63e28ee0b0c955a7,0,0,0,1,0,0,0,0.36741990023203774,0.649053662103077,0.0,0.8786013195879668,0.05393241136386607,1,40.0,1,1,-0.9523691901088376,-0.9523691901088376
2016-05-03,air_63e28ee0b0c955a7,0,0,0,0,0,1,0,0.641453203988701,0.6118994962334411,1.0,0.13566638023049488,0.6730389643686286,1,30.0,1,1,-0.8040097611689194,-0.8040097611689194
2016-05-04,air_63e28ee0b0c955a7,0,0,0,0,0,0,1,0.853206211437032,0.8967481012339826,1.0,0.9281303155451315,0.8635332883700938,1,17.0,1,1,-0.8616623889953126,-0.8616623889953126
2016-05-05,air_63e28ee0b0c955a7,0,0,0,0,1,0,0,0.853206211437032,0.9462869890601636,1.0,1.695829752881186,0.6730389643686286,1,11.0,1,1,-1.056912621900697,-1.056912621900697
2016-05-06,air_63e28ee0b0c955a7,1,0,0,0,0,0,0,0.3549638409703715,0.33943561318944493,0.0,-1.3254390005058667,0.44682695461688826,1,24.0,1,1,-1.213984003489937,-1.213984003489937
2016-05-07,air_63e28ee0b0c955a7,0,0,1,0,0,0,0,0.7411016780820331,0.8224397694947108,0.0,1.4977137690525268,0.4706387451170716,1,23.0,1,1,-0.7794113066296584,-0.7794113066296584
2016-05-08,air_63e28ee0b0c955a7,0,0,0,1,0,0,0,0.7535577373436998,0.8967481012339826,0.0,1.5967717609668566,0.68494485961872,1,27.0,1,1,-1.1263520091938193,-1.1263520091938193
2016-05-09,air_63e28ee0b0c955a7,0,1,0,0,0,0,0,0.40478807801703737,0.25274255949362806,0.0,-1.350203498484449,0.5658859071178042,1,4.0,1,1,-1.5624621094628017,-1.5624621094628017
2016-05-10,air_63e28ee0b0c955a7,0,0,0,0,0,1,0,0.39233201875537066,0.3518203351459904,0.0,-1.3254390005058667,0.5539800118677128,1,13.0,1,1,-1.396935009125691,-1.396935009125691
2016-05-11,air_63e28ee0b0c955a7,0,0,0,0,0,0,1,0.7660137966053661,0.9091328231905281,0.0,-0.9292070328485482,0.5420741166176211,1,26.0,1,1,-1.2032221796290101,-1.2032221796290101
2016-05-12,air_63e28ee0b0c955a7,0,0,0,0,1,0,0,0.8033819743903657,1.0205953207994354,0.0,1.8939457367098451,0.7206625453689949,1,14.0,1,1,-1.0804861408341555,-1.0804861408341555
2016-05-13,air_63e28ee0b0c955a7,1,0,0,0,0,0,0,0.7411016780820331,0.8348244914512563,0.0,1.398655777138197,0.601603592868079,1,21.0,1,1,-0.7166340007742525,-0.7166340007742525
2016-05-14,air_63e28ee0b0c955a7,0,0,1,0,0,0,0,0.5667168484187022,0.6242842181899865,0.0,0.8538368216093846,0.35157979261615574,1,41.0,1,1,-0.5529005377472962,-0.5529005377472962
2016-05-17,air_63e28ee0b0c955a7,0,0,0,0,0,1,0,0.37987595949370445,0.09174117405853931,0.0,-1.350203498484449,0.41110926886661364,1,38.0,1,1,-1.3246770489166115,-1.3246770489166115
2016-05-18,air_63e28ee0b0c955a7,0,0,0,0,0,0,1,0.591628966942035,0.9710564329732545,0.0,1.9682392306455925,0.196803154364965,1,11.0,1,1,-1.1178962904459484,-1.1178962904459484
2016-05-19,air_63e28ee0b0c955a7,0,0,0,0,1,0,0,0.5044365521103695,0.6614383840596224,0.0,1.5224782670311092,0.3992033736165221,1,21.0,1,1,-1.1091843377966268,-1.1091843377966268
2016-05-20,air_63e28ee0b0c955a7,1,0,0,0,0,0,0,0.2428593076153726,0.12889533992817523,0.0,-0.9292070328485482,0.35157979261615574,1,20.0,1,1,-0.7161215329713513,-0.7161215329713513
2016-05-21,air_63e28ee0b0c955a7,0,0,1,0,0,0,0,0.4795244335870366,0.8100550475381657,0.0,1.6463007569240211,0.1610854686146904,1,31.0,1,1,-0.4358016447843556,-0.4358016447843556
2016-05-22,air_63e28ee0b0c955a7,0,0,0,1,0,0,0,0.8905743892220312,1.1815967062345243,0.0,1.8939457367098451,0.6492271738684452,1,20.0,1,1,-1.1837484031187617,-1.1837484031187617
2016-05-23,air_63e28ee0b0c955a7,0,1,0,0,0,0,0,1.027591041100363,1.3797522575392485,0.0,1.7453587488383508,0.43492105936679676,1,4.0,1,1,-1.3895042259836226,-1.3895042259836226
2016-05-24,air_63e28ee0b0c955a7,0,0,0,0,0,1,0,1.0151349818386963,1.1815967062345243,0.0,0.8043078256522195,0.7801920216194528,1,10.0,1,1,-1.2762488415424413,-1.2762488415424413
2016-05-25,air_63e28ee0b0c955a7,0,0,0,0,0,0,1,0.8656622706986983,0.5871300523203505,0.0,-1.350203498484449,1.0778394028717424,1,36.0,1,1,-1.0676744457616238,-1.0676744457616238
2016-05-26,air_63e28ee0b0c955a7,0,0,0,0,1,0,0,0.9653107447920305,0.9215175451470731,0.0,-0.4586815712554827,1.0540276123715593,1,14.0,1,1,-1.0310329978541828,-1.0310329978541828
2016-05-27,air_63e28ee0b0c955a7,1,0,0,0,0,0,0,0.5168926113720358,0.3270508912328995,0.0,-1.275910004548702,0.44682695461688826,1,27.0,1,1,-0.7327767365656427,-0.7327767365656427
2016-05-28,air_63e28ee0b0c955a7,0,0,1,0,0,0,0,0.5044365521103695,0.5375911644941697,0.0,-1.3006745025272841,0.43492105936679676,1,16.0,1,1,-0.5344516968428504,-0.5344516968428504
2016-05-29,air_63e28ee0b0c955a7,0,0,0,1,0,0,0,0.8033819743903657,1.00821059884289,0.0,1.2253042912881205,0.5539800118677128,1,11.0,1,1,-1.047175733645573,-1.047175733645573
2016-05-31,air_63e28ee0b0c955a7,0,0,0,0,0,1,0,0.641453203988701,0.6366689401465315,0.0,-0.2110365914696588,0.5777918023678958,1,19.0,1,1,-1.1448008500982652,-1.1448008500982652
2016-06-01,air_63e28ee0b0c955a7,0,0,0,0,0,0,1,0.7784698558670328,0.8224397694947108,0.0,0.061372886294747714,0.7801920216194528,1,25.0,1,1,-1.1663244978201186,-1.1663244978201186
2016-06-02,air_63e28ee0b0c955a7,0,0,0,0,1,0,0,0.6788213817737005,0.7729008816685298,0.0,1.8691812387312627,0.5777918023678958,1,12.0,1,1,-1.1045721275705154,-1.1045721275705154
