visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Edogawa-ku Chūō,total_area_visitors,total_genre_visitors
2016-07-21,air_90f0efbb702d77b7,0,0,0,0,1,0,0,0.7233357797284152,0.5739694293597047,0.0,-1.3878872085349172,0.9266038664164182,1,21.0,1,1,-0.17016207855500484,-0.1701620785550048
2016-07-22,air_90f0efbb702d77b7,1,0,0,0,0,0,0,0.6993129339995379,0.37962389381495865,0.0,-1.3878872085349172,0.904056699734897,1,68.0,1,1,1.0021005667949545,1.0021005667949547
2016-07-23,air_90f0efbb702d77b7,0,0,1,0,0,0,0,0.7593700483217303,0.6468490051889848,0.0,-0.879468642161304,0.8138680330088115,1,19.0,1,1,1.3145309841297683,1.3145309841297685
2016-07-24,air_90f0efbb702d77b7,0,0,0,1,0,0,0,0.9275299684238693,1.0112468843353843,0.0,0.4169987020914091,0.7575001163050081,1,2.0,1,1,-0.4514606393582357,-0.4514606393582357
2016-07-25,air_90f0efbb702d77b7,0,1,0,0,0,0,0,1.047644197068254,1.0355400762784777,0.0,-0.3964710041063717,0.9491510330979395,1,1.0,1,1,-1.0878106115573758,-1.087810611557376
2016-08-01,air_90f0efbb702d77b7,0,1,0,0,0,0,0,1.4079868830014084,1.3877913594533302,0.0,-0.44731286074373294,1.388820783387606,1,43.0,1,1,-1.141920743147984,-1.1419207431479843
2016-08-02,air_90f0efbb702d77b7,0,0,0,0,0,1,0,1.1557470028482002,1.0233934803069307,0.0,-0.955731427117346,1.1182547832093497,1,29.0,1,1,-0.7898342704693685,-0.7898342704693685
2016-08-04,air_90f0efbb702d77b7,0,0,0,0,1,0,0,1.456032574459162,1.545697107083437,0.0,1.4592567631573157,1.4564622834321699,1,33.0,1,1,-0.21685986335237914,-0.21685986335237908
2016-08-05,air_90f0efbb702d77b7,1,0,0,0,0,0,0,1.4199983058658465,1.3513515715386906,0.0,1.8405706879375254,1.490283033454452,1,36.0,1,1,0.8316165905505722,0.8316165905505725
2016-08-06,air_90f0efbb702d77b7,0,0,1,0,0,0,0,1.5040782659169163,1.5092573191687968,0.0,1.6372032613880805,1.5015566167952128,1,33.0,1,1,0.5899740850911434,0.5899740850911436
2016-08-07,air_90f0efbb702d77b7,0,0,0,1,0,0,0,1.5040782659169163,1.545697107083437,0.0,1.4846776914759967,1.4113679500691272,1,24.0,1,1,-0.6037843659591947,-0.6037843659591947
2016-08-08,air_90f0efbb702d77b7,0,1,0,0,0,0,0,1.55212395737467,1.5214039151403436,0.0,-0.16768264923824586,1.479009450113691,1,17.0,1,1,-1.123389876164899,-1.1233898761648993
2016-08-09,air_90f0efbb702d77b7,0,0,0,0,0,1,0,1.852409528985632,2.1651735016323155,0.0,0.3915777737727285,1.5015566167952128,1,24.0,1,1,-0.2932070353226895,-0.29320703532268944
2016-08-11,air_90f0efbb702d77b7,0,0,0,0,1,0,0,1.3118955000859005,1.2420322077947705,1.0,-0.523575645699775,1.4000943667283665,1,33.0,1,1,0.39873553782570575,0.3987355378257059
2016-08-12,air_90f0efbb702d77b7,1,0,0,0,0,0,0,1.251838385763708,1.3513515715386906,0.0,0.34073591713536716,1.2648113666392384,1,23.0,1,1,-0.033033662880175584,-0.0330336628801755
2016-08-13,air_90f0efbb702d77b7,0,0,1,0,0,0,0,1.2398269628992693,1.3149117836240507,1.0,1.077942838377106,1.208443449935435,1,32.0,1,1,0.13263228794860465,0.13263228794860474
2016-08-14,air_90f0efbb702d77b7,0,0,0,1,0,0,0,1.2158041171703926,1.3027651876525037,1.0,0.03568477731119931,1.174622699913153,1,31.0,1,1,-0.9017607070472021,-0.9017607070472021
2016-08-15,air_90f0efbb702d77b7,0,1,0,0,0,0,0,1.3359183458147772,1.2541788037663173,1.0,-1.0065732837547074,1.4000943667283665,1,34.0,1,1,-1.4265548600081703,-1.4265548600081706
2016-08-16,air_90f0efbb702d77b7,0,0,0,0,0,1,0,1.3118955000859005,1.436377743339517,0.0,-0.6761012156118589,1.309905700002281,1,17.0,1,1,-1.3090691633354112,-1.3090691633354112
2016-08-18,air_90f0efbb702d77b7,0,0,0,0,1,0,0,1.3719526144080927,1.3756447634817839,0.0,-0.7523640005679009,1.4677358667729306,1,14.0,1,1,-0.5326258367441482,-0.5326258367441482
2016-08-19,air_90f0efbb702d77b7,1,0,0,0,0,0,0,1.4079868830014084,1.3756447634817839,0.0,0.366156845454048,1.4451887000914094,1,31.0,1,1,0.7949254739240639,0.7949254739240641
2016-08-20,air_90f0efbb702d77b7,0,0,1,0,0,0,0,1.2638498086281467,1.3027651876525037,0.0,-0.4981547173810943,1.3211792833430418,1,42.0,1,1,0.6778103945909665,0.6778103945909666
2016-08-21,air_90f0efbb702d77b7,0,0,0,1,0,0,0,1.4680439973236008,1.545697107083437,0.0,0.7220498419155772,1.3775472000468452,1,23.0,1,1,-0.795393530564294,-0.7953935305642941
2016-08-22,air_90f0efbb702d77b7,0,1,0,0,0,0,0,1.2398269628992693,0.9626605004491975,0.0,-1.3878872085349172,1.2648113666392384,1,18.0,1,1,-1.9795159307834278,-1.979515930783428
2016-08-23,air_90f0efbb702d77b7,0,0,0,0,0,1,0,1.2878726543570236,1.132712844050851,0.0,-0.6506802872931783,1.3437264500245631,1,27.0,1,1,-0.5971132538452841,-0.5971132538452841
2016-08-25,air_90f0efbb702d77b7,0,0,0,0,1,0,0,1.4199983058658465,1.484964127225704,0.0,1.7897288313001645,1.2873585333207598,1,26.0,1,1,-0.27875295907588316,-0.2787529590758831
2016-08-26,air_90f0efbb702d77b7,1,0,0,0,0,0,0,1.432009728730285,1.4485243393110634,0.0,1.7897288313001645,1.309905700002281,1,28.0,1,1,1.091789962993086,1.0917899629930863
2016-08-27,air_90f0efbb702d77b7,0,0,1,0,0,0,0,1.023621351339377,0.9869536923922911,0.0,-0.9811523554360266,0.9829717831202216,1,50.0,1,1,1.1544242933959137,1.154424293395914
2016-08-28,air_90f0efbb702d77b7,0,0,0,1,0,0,0,0.7954043169150458,0.5739694293597047,0.0,-1.3878872085349172,0.9266038664164182,1,24.0,1,1,-0.2476211025443003,-0.24762110254430025
2016-08-29,air_90f0efbb702d77b7,0,1,0,0,0,0,0,1.2398269628992693,1.2663253997378638,0.0,-0.4981547173810943,1.1069811998685892,1,17.0,1,1,-1.4117301664217023,-1.4117301664217023
2016-08-30,air_90f0efbb702d77b7,0,0,0,0,0,1,0,1.1557470028482002,1.0598332682215708,0.0,-1.2099407103041526,1.1633491165723926,1,14.0,1,1,-0.6234270849612649,-0.6234270849612649
2016-09-01,air_90f0efbb702d77b7,0,0,0,0,1,0,0,1.2278155400348312,1.1691526319654908,0.0,1.535519548113358,1.208443449935435,1,14.0,1,1,-0.5874772030140799,-0.5874772030140799
2016-09-02,air_90f0efbb702d77b7,1,0,0,0,0,0,0,1.2638498086281467,1.4485243393110634,0.0,0.34073591713536716,1.219717033276196,1,37.0,1,1,0.6099874214328752,0.6099874214328753
2016-09-03,air_90f0efbb702d77b7,0,0,1,0,0,0,0,1.2878726543570236,1.3149117836240507,0.0,-0.0405780076448426,1.3211792833430418,1,37.0,1,1,1.1888917059844517,1.188891705984452
2016-09-04,air_90f0efbb702d77b7,0,0,0,1,0,0,0,1.3599411915436541,1.4728175312541572,0.0,0.34073591713536716,1.3211792833430418,1,36.0,1,1,-0.7286824094251879,-0.7286824094251879
2016-09-05,air_90f0efbb702d77b7,0,1,0,0,0,0,0,1.4199983058658465,1.3756447634817839,0.0,1.4084149065199547,1.388820783387606,1,38.0,1,1,-1.3212995355442474,-1.3212995355442474
2016-09-06,air_90f0efbb702d77b7,0,0,0,0,0,1,0,1.3839640372725315,1.1691526319654908,0.0,1.306731193245232,1.524103783476734,1,10.0,1,1,-0.6234270849612649,-0.6234270849612649
2016-09-08,air_90f0efbb702d77b7,0,0,0,0,1,0,0,1.323906922950339,1.2906185916809574,0.0,-0.2947872908316491,1.4564622834321699,1,34.0,1,1,-0.38104334482251256,-0.38104334482251256
2016-09-09,air_90f0efbb702d77b7,1,0,0,0,0,0,0,1.3959754601369696,1.4606709352826104,0.0,1.0016800534210644,1.309905700002281,1,37.0,1,1,0.9250121601453208,0.9250121601453211
2016-09-10,air_90f0efbb702d77b7,0,0,1,0,0,0,0,1.2638498086281467,1.4242311473679703,0.0,0.2390522038606447,1.1858962832539137,1,37.0,1,1,1.4297929767645572,1.4297929767645574
2016-09-11,air_90f0efbb702d77b7,0,0,0,1,0,0,0,0.8194271626439227,0.6225558132458916,0.0,-1.3878872085349172,1.005518949801743,1,37.0,1,1,-0.2928364179830278,-0.29283641798302773
2016-09-12,air_90f0efbb702d77b7,0,1,0,0,0,0,0,1.023621351339377,0.9262207125345578,0.0,-1.0319942120733878,1.028066116483264,1,26.0,1,1,-1.3001743471835303,-1.3001743471835305
2016-09-13,air_90f0efbb702d77b7,0,0,0,0,0,1,0,0.8434500083727999,0.5010898535304251,0.0,-1.3878872085349172,1.0506132831647859,1,7.0,1,1,-0.7864987144124131,-0.7864987144124133
2016-09-15,air_90f0efbb702d77b7,0,0,0,0,1,0,0,1.0116099284749385,0.841194540733731,0.0,-1.2862034952601944,1.073160449846307,1,23.0,1,1,-0.07268971822397756,-0.07268971822397749
2016-09-16,air_90f0efbb702d77b7,1,0,0,0,0,0,0,0.8794842769661151,0.5739694293597047,0.0,-1.3878872085349172,1.0618868665055463,1,23.0,1,1,0.8575598043268913,0.8575598043268915
2016-09-17,air_90f0efbb702d77b7,0,0,1,0,0,0,0,1.1077013113904464,1.0719798641931175,0.0,0.5186824153661318,1.039339699824025,1,66.0,1,1,1.3160134534884151,1.3160134534884154
2016-09-18,air_90f0efbb702d77b7,0,0,0,1,0,0,0,1.0596556199326923,0.7561683689329045,0.0,-1.3878872085349172,1.1408019498908708,1,51.0,1,1,0.14782759887473437,0.14782759887473448
2016-09-19,air_90f0efbb702d77b7,0,1,0,0,0,0,0,0.6752900882706611,0.4403568736726919,1.0,-1.3878872085349172,0.7687736996457689,1,21.0,1,1,-1.303139285900824,-1.3031392859008242
2016-09-20,air_90f0efbb702d77b7,0,0,0,0,0,1,0,0.4110387852530146,0.07595899452629239,0.0,-1.3878872085349172,0.588396366193598,1,9.0,1,1,-1.7830887407627265,-1.7830887407627267
2016-09-21,air_90f0efbb702d77b7,0,0,0,0,0,0,1,0.5191415910329608,0.45250346964423827,0.0,-1.3370453518975558,0.588396366193598,1,31.0,1,1,0.35389083972664,0.3538908397266401
2016-09-22,air_90f0efbb702d77b7,0,0,0,0,1,0,0,0.42305020811745325,0.08810559049783877,1.0,-1.3878872085349172,0.6222171162158802,1,10.0,1,1,-0.3065492595505107,-0.3065492595505107
2016-09-23,air_90f0efbb702d77b7,1,0,0,0,0,0,0,0.6032215510840304,0.3188909139572254,0.0,-1.3878872085349172,0.7462265329642472,1,37.0,1,1,0.17080587393375982,0.17080587393375993
2016-09-24,air_90f0efbb702d77b7,0,0,1,0,0,0,0,0.7233357797284152,0.5253830454735183,0.0,-1.3878872085349172,0.937877449757179,1,35.0,1,1,1.0914193456534245,1.0914193456534247
2016-09-25,air_90f0efbb702d77b7,0,0,0,1,0,0,0,0.8914956998305537,1.0355400762784777,0.0,-0.2185245058756072,0.8927831163941361,1,39.0,1,1,-0.38919692629506997,-0.38919692629506997
2016-09-26,air_90f0efbb702d77b7,0,1,0,0,0,0,0,1.0836784656615694,1.120566248079304,0.0,-0.14226172091956507,1.039339699824025,1,30.0,1,1,-1.0737271526502312,-1.0737271526502312
2016-09-27,air_90f0efbb702d77b7,0,0,0,0,0,1,0,1.1557470028482002,1.2541788037663173,0.0,-0.0405780076448426,1.1633491165723926,1,21.0,1,1,-0.4551668127548527,-0.4551668127548527
2016-09-29,air_90f0efbb702d77b7,0,0,0,0,1,0,0,1.0716670427971309,1.0719798641931175,0.0,-1.0828360687107492,1.0618868665055463,1,25.0,1,1,-0.22056603674899616,-0.2205660367489961
2016-09-30,air_90f0efbb702d77b7,1,0,0,0,0,0,0,0.7113243568639765,0.7075819850467181,0.0,-0.6252593589744976,0.8025944496680506,1,66.0,1,1,1.1592423188115157,1.159242318811516
2016-10-01,air_90f0efbb702d77b7,0,0,1,0,0,0,0,0.45908447671076835,0.2581579340994921,0.0,-1.3878872085349172,0.5433020328305554,1,27.0,1,1,1.1929684967207304,1.1929684967207308
2016-10-02,air_90f0efbb702d77b7,0,0,0,1,0,0,0,0.8434500083727999,0.7804615608759977,0.0,0.5186824153661318,0.723679366282726,1,39.0,1,1,-0.4447895272443251,-0.4447895272443251
2016-10-03,air_90f0efbb702d77b7,0,1,0,0,0,0,0,0.7954043169150458,0.6954353890751712,0.0,-1.3878872085349172,0.9266038664164182,1,39.0,1,1,-1.517356108225287,-1.517356108225287
2016-10-04,air_90f0efbb702d77b7,0,0,0,0,0,1,0,1.047644197068254,1.4606709352826104,0.0,0.2644731321793253,0.8815095330533756,1,23.0,1,1,-0.6823552419674753,-0.6823552419674753
2016-10-06,air_90f0efbb702d77b7,0,0,0,0,1,0,0,1.251838385763708,1.4606709352826104,0.0,0.7728916985529383,1.039339699824025,1,18.0,1,1,-0.3832670488604828,-0.38326704886048274
2016-10-07,air_90f0efbb702d77b7,1,0,0,0,0,0,0,0.6752900882706611,0.6225558132458916,0.0,0.3153149888166866,0.7575001163050081,1,48.0,1,1,0.7801007803375958,0.780100780337596
2016-10-08,air_90f0efbb702d77b7,0,0,1,0,0,0,0,0.6873015111350996,0.598262621302798,0.0,-1.2353616386228332,0.6560378662381622,1,52.0,1,1,1.0291556325902587,1.0291556325902589
2016-10-09,air_90f0efbb702d77b7,0,0,0,1,0,0,0,0.8074157397794844,0.6468490051889848,0.0,-1.3624662802162366,0.7349529496234869,1,56.0,1,1,0.3194234271381018,0.31942342713810196
2016-10-10,air_90f0efbb702d77b7,0,1,0,0,0,0,0,0.3029359794730685,-0.03336036921762773,1.0,-1.3878872085349172,0.5320284494897947,1,56.0,1,1,-0.7798276022985026,-0.7798276022985026
2016-10-11,air_90f0efbb702d77b7,0,0,0,0,0,1,0,0.20684459655756057,0.07595899452629239,0.0,-1.3878872085349172,0.41929261608218793,1,25.0,1,1,-1.1667521049053182,-1.1667521049053182
2016-10-13,air_90f0efbb702d77b7,0,0,0,0,1,0,0,0.05069609931986029,-0.22770590476237387,0.0,-1.3878872085349172,0.32910394935610243,1,23.0,1,1,-0.43181792035616556,-0.43181792035616556
2016-10-14,air_90f0efbb702d77b7,1,0,0,0,0,0,0,0.05069609931986029,-0.03336036921762773,0.0,-0.2185245058756072,0.1149058658816498,1,41.0,1,1,0.9350188283161868,0.935018828316187
2016-10-15,air_90f0efbb702d77b7,0,0,1,0,0,0,0,0.19483317369312195,0.40391708575805185,0.0,1.3321521215639125,-0.020377134207478394,1,53.0,1,1,1.3934724774777105,1.3934724774777107
2016-10-16,air_90f0efbb702d77b7,0,0,0,1,0,0,0,0.31494740233750673,0.6104092172743448,0.0,0.3153149888166866,0.1149058658816498,1,38.0,1,1,-0.4766626184552314,-0.47666261845523134
2016-10-17,air_90f0efbb702d77b7,0,1,0,0,0,0,0,0.2909245566086298,0.08810559049783877,0.0,-1.3878872085349172,0.3516511160376239,1,18.0,1,1,-1.3846751006263982,-1.3846751006263982
2016-10-18,air_90f0efbb702d77b7,0,0,0,0,0,1,0,0.6512672425417841,0.8169013487906378,0.0,0.2644731321793253,0.5433020328305554,1,25.0,1,1,-0.5945189324676522,-0.5945189324676522
2016-10-19,air_90f0efbb702d77b7,0,0,0,0,0,0,1,0.6152329739484687,0.42821027770114506,0.0,-0.8540477138426235,0.7124057829419655,1,1.0,1,1,-0.4596142208307931,-0.4596142208307931
2016-10-20,air_90f0efbb702d77b7,0,0,0,0,1,0,0,0.7353472025928535,0.6954353890751712,0.0,1.2558893366078707,0.6447642828974014,1,16.0,1,1,-0.2424324597890365,-0.24243245978903644
2016-10-21,air_90f0efbb702d77b7,1,0,0,0,0,0,0,0.31494740233750673,0.17313176229866523,0.0,0.061105705629880096,0.39674544940066664,1,34.0,1,1,0.9579971033752122,0.9579971033752124
2016-10-22,air_90f0efbb702d77b7,0,0,1,0,0,0,0,0.11075321364205268,-0.1669729249046406,0.0,-1.3878872085349172,0.26146244931153845,1,61.0,1,1,1.4972453325829869,1.497245332582987
2016-10-23,air_90f0efbb702d77b7,0,0,0,1,0,0,0,0.2548902880153143,0.22171814618485208,0.0,-0.09141986428220396,0.3178303660153418,1,53.0,1,1,-0.21426554197474723,-0.21426554197474718
2016-10-24,air_90f0efbb702d77b7,0,1,0,0,0,0,0,-0.021372437866770524,-0.05765356116072094,0.0,1.2558893366078707,-0.09929221759280303,1,13.0,1,1,-1.2208622364959265,-1.2208622364959265
2016-10-25,air_90f0efbb702d77b7,0,0,0,0,0,1,0,-0.15349808937559373,-0.3127320765632008,0.0,-0.523575645699775,-0.23457521768193124,1,16.0,1,1,-0.5581984331808055,-0.5581984331808055
2016-10-26,air_90f0efbb702d77b7,0,0,0,0,0,0,1,0.3750045166596991,0.47679666158733147,0.0,1.2050474799705093,0.1149058658816498,1,2.0,1,1,-0.17238578259297505,-0.172385782592975
2016-10-27,air_90f0efbb702d77b7,0,0,0,0,1,0,0,0.45908447671076835,0.4403568736726919,0.0,0.7220498419155772,0.2840096159930599,1,32.0,1,1,-0.15904355836515383,-0.15904355836515377
2016-10-28,air_90f0efbb702d77b7,1,0,0,0,0,0,0,-0.4177493923932404,-0.4827844201648537,0.0,-1.3878872085349172,-0.24584880102269185,1,34.0,1,1,0.86163659506317,0.8616365950631703
2016-10-29,air_90f0efbb702d77b7,0,0,1,0,0,0,0,-0.03338386073120896,0.10025218646938559,0.0,-1.3878872085349172,-0.06547146757052112,1,44.0,1,1,1.6758828902999265,1.6758828902999268
2016-10-30,air_90f0efbb702d77b7,0,0,0,1,0,0,0,-0.4898179295798712,-0.82288910736816,0.0,-1.3878872085349172,-0.25712238436345247,1,39.0,1,1,-0.13235910990951139,-0.1323591099095113
2016-10-31,air_90f0efbb702d77b7,0,1,0,0,0,0,0,-0.16550951224003238,-0.15482632893309423,0.0,-0.3202082191503297,-0.24584880102269185,1,37.0,1,1,-1.0537138163084994,-1.0537138163084994
2016-11-01,air_90f0efbb702d77b7,0,0,0,0,0,1,0,-0.2616008951555401,-0.39775824836402723,0.0,-0.5744175023371362,-0.054197884229760296,1,16.0,1,1,-0.7742683422035771,-0.7742683422035771
2016-11-02,air_90f0efbb702d77b7,0,0,0,0,0,0,1,-0.5979207353598175,-0.9200618751405331,0.0,-1.3878872085349172,-0.3924053844525805,1,30.0,1,1,0.361303186519874,0.36130318651987414
2016-11-03,air_90f0efbb702d77b7,0,0,0,0,1,0,0,-0.29763516374885557,-0.03336036921762773,1.0,1.0525219100584253,-0.43749971781562325,1,31.0,1,1,-0.09603861062266471,-0.09603861062266464
2016-11-04,air_90f0efbb702d77b7,1,0,0,0,0,0,0,-0.12947524364671686,-0.10623994504690737,0.0,1.103363766695787,-0.2233016343411704,1,22.0,1,1,0.030712519541636944,0.03071251954163703
2016-11-05,air_90f0efbb702d77b7,0,0,1,0,0,0,0,-0.06941812932452447,-0.05765356116072094,0.0,0.34073591713536716,-0.12183938427432449,1,39.0,1,1,1.2114993637038154,1.2114993637038158
2016-11-06,air_90f0efbb702d77b7,0,0,0,1,0,0,0,-0.08142955218896292,0.13669197438402564,0.0,1.1542056233331481,-0.3698582177710592,1,34.0,1,1,-0.5296608980268546,-0.5296608980268546
2016-11-07,air_90f0efbb702d77b7,0,1,0,0,0,0,0,-0.609932158224256,-0.6163969758518668,0.0,0.9254172684650221,-0.4600468844971447,1,22.0,1,1,-1.2901676790126644,-1.2901676790126646
2016-11-08,air_90f0efbb702d77b7,0,0,0,0,0,1,0,-0.6579778496820099,-0.7014231476526934,0.0,-0.7523640005679009,-0.651697801290076,1,19.0,1,1,-1.11264197331471,-1.11264197331471
2016-11-10,air_90f0efbb702d77b7,0,0,0,0,1,0,0,-0.7420578097330791,-1.0050880469413597,0.0,-1.2862034952601944,-0.5389619678824693,1,14.0,1,1,-0.5518979384065567,-0.5518979384065567
2016-11-11,air_90f0efbb702d77b7,1,0,0,0,0,0,0,-0.8261377697841487,-0.9443550670836265,0.0,-1.3878872085349172,-0.7644336346976828,1,41.0,1,1,0.3757572627666803,0.3757572627666805
2016-11-12,air_90f0efbb702d77b7,0,0,1,0,0,0,0,-0.2375780494266632,-0.1669729249046406,0.0,-0.14226172091956507,-0.23457521768193124,1,45.0,1,1,1.7370347513441071,1.7370347513441076
2016-11-13,air_90f0efbb702d77b7,0,0,0,1,0,0,0,-0.18953235796890924,-0.1669729249046406,0.0,0.9508381967837027,-0.34731105108953797,1,46.0,1,1,-0.396609273088304,-0.39660927308830396
2016-11-14,air_90f0efbb702d77b7,0,1,0,0,0,0,0,-0.22556662656222476,-0.3856116523924804,0.0,-1.3878872085349172,-0.031650717548239025,1,15.0,1,1,-1.3980173248542194,-1.3980173248542196
2016-11-15,air_90f0efbb702d77b7,0,0,0,0,0,1,0,-0.08142955218896292,-0.15482632893309423,0.0,-1.0574151403920686,0.02471719915556434,1,14.0,1,1,-0.908061201821451,-0.9080612018214511
2016-11-16,air_90f0efbb702d77b7,0,0,0,0,0,0,1,-0.3456808552066095,-0.543517400022587,0.0,-1.3370453518975558,-0.15566013429660638,1,22.0,1,1,-0.3391635854407404,-0.3391635854407404
2016-11-17,air_90f0efbb702d77b7,0,0,0,0,1,0,0,-0.38171512379992484,-0.1669729249046406,0.0,0.6712079852782156,-0.34731105108953797,1,15.0,1,1,-0.2906127139450576,-0.29061271394505755
2016-11-18,air_90f0efbb702d77b7,1,0,0,0,0,0,0,-0.5378636210376251,-0.3856116523924804,0.0,0.9254172684650221,-0.7193393013346401,1,40.0,1,1,0.973192414301342,0.9731924143013422
2016-11-19,air_90f0efbb702d77b7,0,0,1,0,0,0,0,-0.7180349640042023,-0.9322084711120796,0.0,-1.3878872085349172,-0.55023555122323,1,41.0,1,1,1.4679665627497125,1.4679665627497127
2016-11-20,air_90f0efbb702d77b7,0,0,0,1,0,0,0,-0.20154378083334767,0.051665802583198736,0.0,0.3915777737727285,-0.4600468844971447,1,40.0,1,1,-0.15126059423225813,-0.15126059423225804
2016-11-21,air_90f0efbb702d77b7,0,1,0,0,0,0,0,-0.3456808552066095,-0.6042503798803202,0.0,-1.3878872085349172,-0.20075446765964913,1,20.0,1,1,-1.297209408466237,-1.297209408466237
2016-11-22,air_90f0efbb702d77b7,0,0,0,0,0,1,0,-0.22556662656222476,-0.1426797329615474,0.0,0.2898940604980058,-0.23457521768193124,1,79.0,1,1,0.6407486606247964,0.6407486606247965
2016-11-23,air_90f0efbb702d77b7,0,0,0,0,0,0,1,-0.561886466766502,-0.5313708040510403,1.0,-1.3878872085349172,-0.5389619678824693,1,19.0,1,1,-0.21278307261610044,-0.21278307261610038
2016-11-24,air_90f0efbb702d77b7,0,0,0,0,1,0,0,-1.6068802559726496,-1.4423655019170392,0.0,-1.3878872085349172,-1.3506599684172378,1,12.0,1,1,-1.1207955547872672,-1.1207955547872672
2016-11-25,air_90f0efbb702d77b7,1,0,0,0,0,0,0,-1.2225147243106183,-1.029381238884453,0.0,1.0525219100584253,-1.3844807184395198,1,31.0,1,1,0.8408820240421148,0.840882024042115
2016-11-26,air_90f0efbb702d77b7,0,0,1,0,0,0,0,-0.8501606155130255,-0.7257163395957867,0.0,0.4169987020914091,-0.967358134831375,1,76.0,1,1,1.780396980084526,1.7803969800845265
2016-11-27,air_90f0efbb702d77b7,0,0,0,1,0,0,0,-0.6459664268175714,-0.8350357033397066,0.0,-1.3878872085349172,-0.4600468844971447,1,41.0,1,1,-0.5107594137041078,-0.5107594137041078
