visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Tōkyō-to Suginami-ku Asagayaminami,total_area_visitors,total_genre_visitors
2016-01-22,air_bfda7731a6c6fc61,1,0,0,0,0,0,0,-1.1780034088870106,-1.2455107522651243,0.0,0.8476978580945309,-0.9426385079626808,1,13.0,1,1,-0.7798997155774796,-0.7798997155774796
2016-01-23,air_bfda7731a6c6fc61,0,0,1,0,0,0,0,-1.346028155646096,-1.568509301573774,0.0,-1.0766059423320573,-0.9878448550852846,1,11.0,1,1,-0.70735537126692,-0.70735537126692
2016-01-25,air_bfda7731a6c6fc61,0,1,0,0,0,0,0,-1.5740617405334263,-1.4249543907699298,0.0,1.0944034735338373,-1.6772416487049924,1,10.0,1,1,-1.422219430827226,-1.422219430827226
2016-01-26,air_bfda7731a6c6fc61,0,0,0,0,0,1,0,-1.4660458319025855,-1.2096220245641631,0.0,0.8476978580945309,-1.586828954459785,1,26.0,1,1,-1.2511860635117054,-1.2511860635117054
2016-01-27,air_bfda7731a6c6fc61,0,0,0,0,0,0,1,-1.1299963383844147,-0.7789572921526299,0.0,1.0203917889020455,-1.4851146734339262,1,14.0,1,1,-1.1010595732023527,-1.1010595732023527
2016-01-28,air_bfda7731a6c6fc61,0,0,0,0,1,0,0,-0.9859751268766273,-0.695216927517054,0.0,1.0450623504459762,-1.326892458504813,1,18.0,1,1,-1.1066011550594095,-1.1066011550594095
2016-01-29,air_bfda7731a6c6fc61,1,0,0,0,0,0,0,-1.2140087117639575,-1.5086947554055055,0.0,-1.298640996227433,-0.9313369211820299,1,2.0,1,1,-0.9650389276200536,-0.9650389276200536
2016-01-30,air_bfda7731a6c6fc61,0,0,1,0,0,0,0,-1.394035226148692,-1.7479529400785796,0.0,-1.298640996227433,-1.0669559625498415,1,14.0,1,1,-0.6665491775922302,-0.6665491775922302
2016-02-01,air_bfda7731a6c6fc61,0,1,0,0,0,0,0,-1.2500140146409042,-1.5924351200410816,0.0,-1.298640996227433,-0.9313369211820299,1,6.0,1,1,-1.4678115361057373,-1.4678115361057373
2016-02-02,air_bfda7731a6c6fc61,0,0,0,0,0,1,0,-1.1179945707587657,-1.1617703876295482,0.0,0.47763943493557187,-0.9087337476207281,1,18.0,1,1,-1.3212115069781483,-1.3212115069781483
2016-02-03,air_bfda7731a6c6fc61,0,0,0,0,0,0,1,-1.2260104793896063,-1.3651398446016612,0.0,-0.08978348057483242,-1.0895591361111432,1,7.0,1,1,-1.2471558221611185,-1.2471558221611185
2016-02-04,air_bfda7731a6c6fc61,0,0,0,0,1,0,0,-1.2380122470152553,-1.1976591153305094,0.0,0.15692213486447382,-1.134765483233747,1,22.0,1,1,-1.2098760896681922,-1.2098760896681922
2016-02-05,air_bfda7731a6c6fc61,1,0,0,0,0,0,0,-1.009978662127925,-0.8148460198535911,0.0,0.9463801042702535,-1.3042892849435113,1,5.0,1,1,-0.8395976655830443,-0.8395976655830443
2016-02-06,air_bfda7731a6c6fc61,0,0,1,0,0,0,0,-1.0219804297535742,-1.2335478430314706,0.0,-1.101276503875988,-0.9313369211820299,1,9.0,1,1,-0.6186900615540138,-0.6186900615540138
2016-02-09,air_bfda7731a6c6fc61,0,0,0,0,0,1,0,-1.0939910355074678,-0.5875507444141707,0.0,0.8723684196384619,-1.3494956320661151,1,15.0,1,1,-1.2013118267981955,-1.2013118267981955
2016-02-10,air_bfda7731a6c6fc61,0,0,0,0,0,0,1,-1.1059928031331168,-1.1258816599285872,0.0,1.1190740350777681,-0.9878448550852846,1,18.0,1,1,-0.8806557493421457,-0.8806557493421457
2016-02-11,air_bfda7731a6c6fc61,0,0,0,0,1,0,0,-1.1059928031331168,-1.1139187506949335,1.0,1.1190740350777681,-0.9878448550852846,1,11.0,1,1,-0.9532000936527053,-0.9532000936527053
2016-02-12,air_bfda7731a6c6fc61,1,0,0,0,0,0,0,-0.9859751268766273,-0.8626976567882056,0.0,-0.45984190373379186,-1.1573686567950487,1,5.0,1,1,-0.8975323849977273,-0.8975323849977273
2016-02-13,air_bfda7731a6c6fc61,0,0,1,0,0,0,0,-0.12184785782990236,0.20200126500697352,0.0,-0.2624774113823468,-0.3436544085881808,1,3.0,1,1,-0.709622382026625,-0.709622382026625
2016-02-15,air_bfda7731a6c6fc61,0,1,0,0,0,0,0,-0.8539556829944888,-0.5516620167132095,0.0,-1.2246293115956413,-0.9426385079626808,1,3.0,1,1,-1.4204562002363443,-1.4204562002363443
2016-02-16,air_bfda7731a6c6fc61,0,0,0,0,0,1,0,-1.2140087117639575,-1.137844569162241,0.0,1.1190740350777681,-1.2590829378209074,1,22.0,1,1,-1.2615135569725835,-1.2615135569725835
2016-02-17,air_bfda7731a6c6fc61,0,0,0,0,0,0,1,-1.1780034088870106,-0.7789572921526299,0.0,0.42829831184771056,-1.2816861113822091,1,27.0,1,1,-1.0942585409232377,-1.0942585409232377
2016-02-19,air_bfda7731a6c6fc61,1,0,0,0,0,0,0,-0.7459397743636481,-0.38418128744205765,0.0,1.0450623504459762,-1.179971830356351,1,10.0,1,1,-0.7879601982786529,-0.7879601982786529
2016-02-20,air_bfda7731a6c6fc61,0,0,1,0,0,0,0,-0.8899609858714356,-1.089992932227626,0.0,-1.2492998731395717,-0.5696861442011998,1,9.0,1,1,-0.8217134695898161,-0.8217134695898161
2016-02-23,air_bfda7731a6c6fc61,0,0,0,0,0,1,0,-0.9979768945022761,-1.2215849337978166,0.0,-1.2739704346835024,-0.7279083591303129,1,11.0,1,1,-1.193503234181434,-1.193503234181434
2016-02-24,air_bfda7731a6c6fc61,0,0,0,0,0,0,1,-1.1059928031331168,-1.448880209237237,0.0,-1.298640996227433,-0.9878448550852846,1,20.0,1,1,-1.1499262495782159,-1.1499262495782159
2016-02-25,air_bfda7731a6c6fc61,0,0,0,0,1,0,0,-1.382033458523043,-1.4847689369381982,0.0,-0.9779236961563349,-1.1912734171370016,1,15.0,1,1,-1.0466513149694332,-1.0466513149694332
2016-02-26,air_bfda7731a6c6fc61,1,0,0,0,0,0,0,-1.1419981060100637,-1.0062525675920502,0.0,1.2177562812534903,-1.2477813510402564,1,11.0,1,1,-0.6406044988978288,-0.6406044988978288
2016-02-27,air_bfda7731a6c6fc61,0,0,1,0,0,0,0,-0.8899609858714356,-0.7550314736853225,0.0,1.1930857197095597,-0.9087337476207281,1,17.0,1,1,-0.474105153101718,-0.474105153101718
2016-02-29,air_bfda7731a6c6fc61,0,1,0,0,0,0,0,-0.8539556829944888,-0.5157732890122485,0.0,-0.8052297653488205,-0.7279083591303129,1,22.0,1,1,-1.3602544700619563,-1.3602544700619563
2016-03-01,air_bfda7731a6c6fc61,0,0,0,0,0,1,0,-1.2260104793896063,-1.2813994799660853,0.0,1.2424268427974212,-1.0330512022078884,1,8.0,1,1,-1.2521936238493518,-1.2521936238493518
2016-03-02,air_bfda7731a6c6fc61,0,0,0,0,0,0,1,-1.1299963383844147,-0.9584009306574354,0.0,0.6256628041991555,-1.3947019791887187,1,18.0,1,1,-1.123477790714991,-1.123477790714991
2016-03-03,air_bfda7731a6c6fc61,0,0,0,0,1,0,0,-0.7339380067379991,-0.3004409228064818,0.0,1.2424268427974212,-1.1573686567950487,1,18.0,1,1,-1.140102536286161,-1.140102536286161
2016-03-04,air_bfda7731a6c6fc61,1,0,0,0,0,0,0,-0.5899167952302116,-0.44399583361032613,0.0,0.6750039272870167,-0.7731147062529168,1,20.0,1,1,-0.770579782454248,-0.770579782454248
2016-03-05,air_bfda7731a6c6fc61,0,0,1,0,0,0,0,-0.5179061894763178,-0.40810710590936494,0.0,-0.6325358345413061,-0.3662575821494826,1,14.0,1,1,-0.5494202883408059,-0.5494202883408059
2016-03-07,air_bfda7731a6c6fc61,0,1,0,0,0,0,0,-0.2298637664607428,-0.5396991074795559,0.0,-1.298640996227433,0.131012236199159,1,2.0,1,1,-1.4637812947551507,-1.4637812947551507
2016-03-08,air_bfda7731a6c6fc61,0,0,0,0,0,1,0,0.09418395943177896,0.19003835577332007,0.0,-0.04044235748697134,0.08580588907655518,1,18.0,1,1,-1.1310344932473408,-1.1310344932473408
2016-03-09,air_bfda7731a6c6fc61,0,0,0,0,0,0,1,-0.7339380067379991,-0.5157732890122485,0.0,-1.298640996227433,-0.7957178798142186,1,9.0,1,1,-1.1771303786946756,-1.1771303786946756
2016-03-10,air_bfda7731a6c6fc61,0,0,0,0,1,0,0,-1.0579857326305209,-1.3292511169007,0.0,-1.298640996227433,-0.8070194665948696,1,14.0,1,1,-1.0574825885991348,-1.0574825885991348
2016-03-11,air_bfda7731a6c6fc61,1,0,0,0,0,0,0,-1.2740175498922022,-1.6402867569756963,0.0,-1.298640996227433,-0.920035334401379,1,15.0,1,1,-0.7212093259095617,-0.7212093259095617
2016-03-12,air_bfda7731a6c6fc61,0,0,1,0,0,0,0,-1.1059928031331168,-1.4010285723026221,0.0,-1.17528818850778,-0.8748289872787752,1,6.0,1,1,-0.5325436526852243,-0.5325436526852243
2016-03-15,air_bfda7731a6c6fc61,0,0,0,0,0,1,0,-0.8419539153688397,-0.7669943829189761,0.0,1.4151207736049354,-0.7844162930335676,1,15.0,1,1,-1.0826715970403011,-1.0826715970403011
2016-03-16,air_bfda7731a6c6fc61,0,0,0,0,0,0,1,-0.8059486124918929,-0.6712911090497465,0.0,-0.903912011524543,-1.0104480286465867,1,28.0,1,1,-0.994006287327395,-0.994006287327395
2016-03-17,air_bfda7731a6c6fc61,0,0,0,0,1,0,0,-0.2658690693376898,0.15414962807235888,0.0,1.439791335148866,-0.716606772349662,1,19.0,1,1,-0.9469028415424137,-0.9469028415424137
2016-03-18,air_bfda7731a6c6fc61,1,0,0,0,0,0,0,-0.04983725207600845,0.2378899927079347,0.0,0.3789571887598493,-0.5357813838592468,1,9.0,1,1,-0.5741055166131491,-0.5741055166131491
2016-03-19,air_bfda7731a6c6fc61,0,0,1,0,0,0,0,0.03417512130353417,-0.19277473970359868,0.0,-0.6572063960852368,0.1197106494185079,1,10.0,1,1,-0.5567251007887443,-0.5567251007887443
2016-03-21,air_bfda7731a6c6fc61,0,1,0,0,0,0,0,-0.6019185628558607,-0.695216927517054,1.0,-0.33648909601413873,-0.4227655160527374,1,8.0,1,1,-1.2098760896681922,-1.2098760896681922
2016-03-22,air_bfda7731a6c6fc61,0,0,0,0,0,1,0,-0.4819008865993711,-0.26455219510552064,0.0,1.0944034735338373,-0.7392099459109639,1,18.0,1,1,-1.0786413556897145,-1.0786413556897145
2016-03-23,air_bfda7731a6c6fc61,0,0,0,0,0,0,1,-0.49390265422502,-0.20473764893725213,0.0,-0.18846572675055498,-0.5809877309818506,1,24.0,1,1,-0.9781372120094601,-0.9781372120094601
2016-03-24,air_bfda7731a6c6fc61,0,0,0,0,1,0,0,-1.0339821973792231,-1.1976591153305094,0.0,-0.7065475191730981,-0.7505115326916149,1,24.0,1,1,-1.0373313818462016,-1.0373313818462016
2016-03-25,air_bfda7731a6c6fc61,1,0,0,0,0,0,0,-0.8779592182457866,-0.8626976567882056,0.0,0.8476978580945309,-1.0104480286465867,1,18.0,1,1,-0.43682542060879154,-0.43682542060879154
2016-03-26,air_bfda7731a6c6fc61,0,0,1,0,0,0,0,-0.8059486124918929,-0.7789572921526299,0.0,0.23093381949626562,-0.6261940781044545,1,21.0,1,1,-0.4426188925502599,-0.4426188925502599
2016-03-29,air_bfda7731a6c6fc61,0,0,0,0,0,1,0,-0.2898726045889876,-0.097071465834369,0.0,0.9957212273581151,-0.5922893177625016,1,33.0,1,1,-0.8408571160051026,-0.8408571160051026
2016-03-30,air_bfda7731a6c6fc61,0,0,0,0,0,0,1,-0.025833716824710615,0.07040926343678307,0.0,-0.5091830268216531,-0.18543219365906755,1,18.0,1,1,-0.9257440744518338,-0.9257440744518338
2016-03-31,air_bfda7731a6c6fc61,0,0,0,0,1,0,0,-0.0018301815734127853,0.13022380960505156,0.0,1.0203917889020455,-0.32105123502687893,1,24.0,1,1,-0.890227572549789,-0.890227572549789
2016-04-01,air_bfda7731a6c6fc61,1,0,0,0,0,0,0,-0.2778708369633387,-0.08510855660071513,0.0,-0.7805592038048899,-0.2532417143429732,1,20.0,1,1,-0.6844333735854585,-0.6844333735854585
2016-04-02,air_bfda7731a6c6fc61,0,0,1,0,0,0,0,-0.4819008865993711,-0.8148460198535911,0.0,-1.298640996227433,-0.19673378043971845,1,2.0,1,1,-0.7015618993254518,-0.7015618993254518
2016-04-04,air_bfda7731a6c6fc61,0,1,0,0,0,0,0,-0.0138319491990617,0.16611253730601233,0.0,-1.1506176269638493,-0.12892425975581281,1,14.0,1,1,-1.335569241789613,-1.335569241789613
2016-04-05,air_bfda7731a6c6fc61,0,0,0,0,0,1,0,-0.4819008865993711,-0.7430685644516687,0.0,-1.298640996227433,-0.19673378043971845,1,7.0,1,1,-1.1320420535849876,-1.1320420535849876
2016-04-06,air_bfda7731a6c6fc61,0,0,0,0,0,0,1,-0.03783548445035953,0.261815811175242,0.0,0.8970389811823924,-0.4905750367366431,1,21.0,1,1,-1.0652911812158963,-1.0652911812158963
2016-04-07,air_bfda7731a6c6fc61,0,0,0,0,1,0,0,-0.25386730171204086,-0.5277361982459021,0.0,-1.298640996227433,0.02929795517330045,1,20.0,1,1,-1.180656839876439,-1.180656839876439
2016-04-08,air_bfda7731a6c6fc61,1,0,0,0,0,0,0,0.23820517093956636,0.20200126500697352,0.0,-0.4351713421898612,0.10840906263785699,1,30.0,1,1,-0.6244835334954821,-0.6244835334954821
2016-04-09,air_bfda7731a6c6fc61,0,0,1,0,0,0,0,0.2742104738165133,0.47714817738100873,0.0,0.47763943493557187,-0.03851156551060518,1,12.0,1,1,-0.5325436526852243,-0.5325436526852243
2016-04-10,air_bfda7731a6c6fc61,0,0,0,1,0,0,0,0.2742104738165133,0.48911108661466257,0.0,-0.38583021910199994,0.1197106494185079,1,23.0,1,1,-1.109875726156761,-1.109875726156761
2016-04-12,air_bfda7731a6c6fc61,0,0,0,0,0,1,0,-0.5299079571019668,-0.45595874284398,0.0,1.4151207736049354,-0.6714004252270582,1,16.0,1,1,-1.195014574687904,-1.195014574687904
2016-04-13,air_bfda7731a6c6fc61,0,0,0,0,0,0,1,-0.061839019701657574,0.15414962807235888,0.0,-1.0025942577002656,-0.06111473907190719,1,19.0,1,1,-1.1073568253126445,-1.1073568253126445
2016-04-14,air_bfda7731a6c6fc61,0,0,0,0,1,0,0,0.04617688892918309,-0.1808118304699448,0.0,-1.2739704346835024,0.26663127756697025,1,27.0,1,1,-1.0743592242547162,-1.0743592242547162
2016-04-15,air_bfda7731a6c6fc61,1,0,0,0,0,0,0,0.15419279756002374,-0.0013681919651393102,0.0,1.6864969505881722,-0.12892425975581281,1,16.0,1,1,-0.6521914427807654,-0.6521914427807654
2016-04-16,air_bfda7731a6c6fc61,0,0,1,0,0,0,0,0.04617688892918309,0.21396417424062739,0.0,-0.18846572675055498,-0.2871464746849261,1,8.0,1,1,-0.4373292007776149,-0.4373292007776149
2016-04-18,air_bfda7731a6c6fc61,0,1,0,0,0,0,0,0.4542369882012477,0.8479983636242736,0.0,-0.16379516520662446,0.4022503189347815,1,10.0,1,1,-1.4469046590995691,-1.4469046590995691
2016-04-19,air_bfda7731a6c6fc61,0,0,0,0,0,1,0,0.21420163568826853,0.4532223589137014,0.0,1.2917679658852823,0.131012236199159,1,24.0,1,1,-1.1310344932473408,-1.1310344932473408
2016-04-20,air_bfda7731a6c6fc61,0,0,0,0,0,0,1,0.022173353677885258,0.034520535735821874,0.0,1.6618263890442417,-0.11762267297516192,1,24.0,1,1,-0.99778463859357,-0.99778463859357
2016-04-21,air_bfda7731a6c6fc61,0,0,0,0,1,0,0,0.10618572705742788,0.15414962807235888,0.0,-1.298640996227433,0.1423138229798099,1,10.0,1,1,-1.103830364130881,-1.103830364130881
2016-04-22,air_bfda7731a6c6fc61,1,0,0,0,0,0,0,0.29821400906781115,0.501073995848316,0.0,0.7490156119188088,0.24402810400566846,1,5.0,1,1,-0.6063474474178423,-0.6063474474178423
2016-04-23,air_bfda7731a6c6fc61,0,0,1,0,0,0,0,0.34622107957040726,0.4292965404463941,0.0,-1.0519353807881267,0.3796471453734797,1,26.0,1,1,-0.5093697649193512,-0.5093697649193512
2016-04-26,air_bfda7731a6c6fc61,0,0,0,0,0,1,0,0.5262475939551416,0.7762209082223512,0.0,1.4891324582367276,0.3344407982508759,1,13.0,1,1,-1.0345605909176732,-1.0345605909176732
2016-04-27,air_bfda7731a6c6fc61,0,0,0,0,0,0,1,0.406229917698652,0.2977045388762032,0.0,-1.2246293115956413,0.5039645999606401,1,28.0,1,1,-1.0151650544179749,-1.0151650544179749
2016-04-28,air_bfda7731a6c6fc61,0,0,0,0,1,0,0,-0.04983725207600845,-0.5157732890122485,0.0,-1.298640996227433,0.3005360379089232,1,12.0,1,1,-0.7738543535515996,-0.7738543535515996
2016-04-29,air_bfda7731a6c6fc61,1,0,0,0,0,0,0,0.13018926230872593,0.07040926343678307,1.0,1.7358380736760337,0.1197106494185079,1,15.0,1,1,-0.601309645729609,-0.601309645729609
2016-04-30,air_bfda7731a6c6fc61,0,0,1,0,0,0,0,0.15419279756002374,0.3455561758108178,0.0,1.7111675121321028,-0.12892425975581281,1,17.0,1,1,-0.6453904105016504,-0.6453904105016504
2016-05-02,air_bfda7731a6c6fc61,0,1,0,0,0,0,0,0.3702246148217051,0.21396417424062739,0.0,-0.9532531346124042,0.28923445112827206,1,20.0,1,1,-1.0645355109626613,-1.0645355109626613
2016-05-03,air_bfda7731a6c6fc61,0,0,0,0,0,1,0,0.706274108339876,0.74033218052139,1.0,0.13225157332054305,0.7752026826962628,1,17.0,1,1,-0.7793959354086563,-0.7793959354086563
2016-05-04,air_bfda7731a6c6fc61,0,0,0,0,0,0,1,1.0063182989811,1.1351081852319622,1.0,0.921709542726323,0.9108217240640741,1,10.0,1,1,-0.8360712044012809,-0.8360712044012809
2016-05-05,air_bfda7731a6c6fc61,0,0,0,0,1,0,0,0.9463094608528552,1.0513678205963863,1.0,1.8098497583078252,0.7299963355736592,1,14.0,1,1,-1.02801144872297,-1.02801144872297
2016-05-06,air_bfda7731a6c6fc61,1,0,0,0,0,0,0,0.4182316853243007,0.2977045388762032,0.0,-1.1259470654199186,0.5265677735219421,1,12.0,1,1,-1.1824200704673207,-1.1824200704673207
2016-05-07,air_bfda7731a6c6fc61,0,0,1,0,0,0,0,0.8863006227246103,0.859961272857927,0.0,1.563144142868519,0.7299963355736592,1,9.0,1,1,-0.7552144873051364,-0.7552144873051364
2016-05-08,air_bfda7731a6c6fc61,0,0,0,1,0,0,0,0.7662829464681208,0.8958500005588882,0.0,1.513803019780658,0.7639010959156117,1,29.0,1,1,-1.0962736615985311,-1.0962736615985311
2016-05-10,air_bfda7731a6c6fc61,0,0,0,0,0,1,0,0.47824052345254553,0.40537072197908636,0.0,-1.0025942577002656,0.5830757074251969,1,13.0,1,1,-1.3622695907372497,-1.3622695907372497
2016-05-11,air_bfda7731a6c6fc61,0,0,0,0,0,0,1,0.706274108339876,0.9915532744281179,0.0,-0.9285825730684737,0.5717741206445457,1,14.0,1,1,-1.1718406869220308,-1.1718406869220308
2016-05-12,air_bfda7731a6c6fc61,0,0,0,0,1,0,0,0.8622970874733121,1.0394049113627326,0.0,1.9085320044835479,0.752599509134961,1,27.0,1,1,-1.051185336488843,-1.051185336488843
2016-05-13,air_bfda7731a6c6fc61,1,0,0,0,0,0,0,0.7542811788424716,0.9795903651944641,0.0,1.2670974043413519,0.5943772942058477,1,10.0,1,1,-0.6935014166242784,-0.6935014166242784
2016-05-14,air_bfda7731a6c6fc61,0,0,1,0,0,0,0,0.6222617349603329,0.6326659974185069,0.0,0.921709542726323,0.4474566660573854,1,21.0,1,1,-0.5325436526852243,-0.5325436526852243
2016-05-16,air_bfda7731a6c6fc61,0,1,0,0,0,0,0,0.5502511292064395,0.5249998143156234,0.0,-0.5091830268216531,0.5717741206445457,1,16.0,1,1,-1.4637812947551507,-1.4637812947551507
2016-05-17,air_bfda7731a6c6fc61,0,0,0,0,0,1,0,0.3822263824473538,0.09433508190409037,0.0,-1.298640996227433,0.4926630131799892,1,11.0,1,1,-1.2912365869331601,-1.2912365869331601
2016-05-18,air_bfda7731a6c6fc61,0,0,0,0,0,0,1,0.5862564320833864,0.859961272857927,0.0,1.957873127571409,0.17621858332176263,1,15.0,1,1,-1.0879612888129462,-1.0879612888129462
2016-05-19,air_bfda7731a6c6fc61,0,0,0,0,1,0,0,0.5262475939551416,0.6326659974185069,0.0,1.5384735813245884,0.42485349249608356,1,26.0,1,1,-1.0793970259429495,-1.0793970259429495
2016-05-20,air_bfda7731a6c6fc61,1,0,0,0,0,0,0,0.28621224144216245,0.20200126500697352,0.0,-0.5831947114534449,0.3570439718121779,1,15.0,1,1,-0.6929976364554551,-0.6929976364554551
2016-05-21,air_bfda7731a6c6fc61,0,0,1,0,0,0,0,0.5142458263294925,0.7642579989886974,0.0,1.7605086352199641,0.18752017010241373,1,22.0,1,1,-0.4174298841090933,-0.4174298841090933
2016-05-24,air_bfda7731a6c6fc61,0,0,0,0,0,1,0,1.1263359752375894,1.3145518237367677,0.0,0.7490156119188088,0.8204090298188664,1,15.0,1,1,-1.2436293609793554,-1.2436293609793554
2016-05-25,air_bfda7731a6c6fc61,0,0,0,0,0,0,1,0.9103041579759081,0.6326659974185069,0.0,-1.298640996227433,1.0916471125544893,1,30.0,1,1,-1.0385908322682598,-1.0385908322682598
2016-05-26,air_bfda7731a6c6fc61,0,0,0,0,1,0,0,1.0423236018580464,1.0513678205963863,0.0,0.08291045023268177,1.0012344183092816,1,21.0,1,1,-1.0025705501973916,-1.0025705501973916
2016-05-27,air_bfda7731a6c6fc61,1,0,0,0,0,0,0,0.5742546644577373,0.3575190850444717,0.0,-1.298640996227433,0.5491709470832439,1,10.0,1,1,-0.7093704919422134,-0.7093704919422134
2016-05-28,air_bfda7731a6c6fc61,0,0,1,0,0,0,0,0.5622528968320881,0.548925632782931,0.0,-1.1999587500517104,0.4926630131799892,1,17.0,1,1,-0.5144075666075845,-0.5144075666075845
2016-05-30,air_bfda7731a6c6fc61,0,1,0,0,0,0,0,0.2742104738165133,0.19003835577332007,0.0,-1.298640996227433,0.48136142639933827,1,11.0,1,1,-1.3418664938999048,-1.3418664938999048
2016-05-31,air_bfda7731a6c6fc61,0,0,0,0,0,1,0,0.7182758759655247,0.9078129097925421,0.0,0.30494550412805743,0.5830757074251969,1,24.0,1,1,-1.114409747676171,-1.114409747676171
2016-06-01,air_bfda7731a6c6fc61,0,0,0,0,0,0,1,0.8022882493450673,0.9676274559608106,0.0,-0.04044235748697134,0.7639010959156117,1,24.0,1,1,-1.135568514766751,-1.135568514766751
2016-06-02,air_bfda7731a6c6fc61,0,0,0,0,1,0,0,0.670268805462929,0.74033218052139,0.0,2.0072142506592705,0.5943772942058477,1,23.0,1,1,-1.0748630044235397,-1.0748630044235397
2016-06-03,air_bfda7731a6c6fc61,1,0,0,0,0,0,0,0.5862564320833864,0.6924805435867754,0.0,1.957873127571409,0.18752017010241373,1,17.0,1,1,-0.7670533212724847,-0.7670533212724847
2016-06-04,air_bfda7731a6c6fc61,0,0,1,0,0,0,0,0.8863006227246103,0.9795903651944641,0.0,0.6750039272870167,0.5717741206445457,1,17.0,1,1,-0.5932491630284357,-0.5932491630284357
2016-06-06,air_bfda7731a6c6fc61,0,1,0,0,0,0,0,0.6462652702116312,0.501073995848316,0.0,-1.1999587500517104,0.6960915752317063,1,25.0,1,1,-1.369574403185188,-1.369574403185188
2016-06-07,air_bfda7731a6c6fc61,0,0,0,0,0,1,0,0.5622528968320881,0.19003835577332007,0.0,-1.298640996227433,0.7865042694769139,1,17.0,1,1,-1.2247376046484804,-1.2247376046484804
2016-06-08,air_bfda7731a6c6fc61,0,0,0,0,0,0,1,0.8863006227246103,0.9197758190261955,0.0,0.10758101177661251,0.752599509134961,1,16.0,1,1,-1.060253379527663,-1.060253379527663
