visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Chūō-ku Tsukiji,total_area_visitors,total_genre_visitors
2016-07-11,air_6607fe3671242ce3,0,1,0,0,0,0,0,1.3547401979949234,1.4891998122067875,0.0,1.9787128062225503,1.056264496737265,1,11.0,1,1,-1.190940869643993,-1.1909408696439931
2016-07-12,air_6607fe3671242ce3,0,0,0,0,0,1,0,1.250670248934925,1.2919163771199738,0.0,0.3250623396911519,1.3097900216520273,1,34.0,1,1,-0.4741591999879314,-0.47415919998793166
2016-07-13,air_6607fe3671242ce3,0,0,0,0,0,0,1,1.019403695468262,0.8045102433760809,0.0,-1.3552599085584949,1.1885386836493148,1,28.0,1,1,-0.40233216870879335,-0.4023321687087936
2016-07-14,air_6607fe3671242ce3,0,0,0,0,1,0,0,1.111910316854927,1.4195703645290882,0.0,-0.31506042154680874,0.9460360076438902,1,47.0,1,1,-0.1879675572228684,-0.1879675572228687
2016-07-15,air_6607fe3671242ce3,1,0,0,0,0,0,0,0.6840671929416003,0.38673355730988684,0.0,-1.3552599085584949,0.9129674609158775,1,37.0,1,1,0.9876883588952511,0.9876883588952509
2016-07-16,air_6607fe3671242ce3,0,0,1,0,0,0,0,0.9037704187349305,0.8161151513223638,0.0,-0.928511401066521,0.8137618207318403,1,70.0,1,1,1.4372585857615658,1.4372585857615656
2016-07-17,air_6607fe3671242ce3,0,0,0,1,0,0,0,1.111910316854927,0.9437691387314788,0.0,-1.3285881268402466,1.1995615325586524,1,69.0,1,1,0.5180214497021308,0.5180214497021306
2016-07-18,air_6607fe3671242ce3,0,1,0,0,0,0,0,1.4356834917082553,1.4891998122067875,1.0,0.6451237203101323,1.3538814172893772,1,36.0,1,1,-0.9974172620525328,-0.9974172620525331
2016-07-19,air_6607fe3671242ce3,0,0,0,0,0,1,0,1.2737969042815913,1.3499409168513892,0.0,0.29839055797290365,1.2105843814679897,1,11.0,1,1,-0.8232460152202188,-0.8232460152202191
2016-07-20,air_6607fe3671242ce3,0,0,0,0,0,0,1,1.1581636275482599,1.0714231261405933,0.0,-0.12835794951907029,1.1664929858306399,1,27.0,1,1,-0.3453915687828445,-0.3453915687828448
2016-07-21,air_6607fe3671242ce3,0,0,0,0,1,0,0,0.6378138822482678,0.4215482811487364,0.0,-1.3552599085584949,0.90194461200654,1,16.0,1,1,-0.1261888671071331,-0.1261888671071334
2016-07-22,air_6607fe3671242ce3,1,0,0,0,0,0,0,0.591560571554935,0.2358697540082056,0.0,-1.3552599085584949,0.8468303674598525,1,28.0,1,1,1.0509556921463052,1.050955692146305
2016-07-23,air_6607fe3671242ce3,0,0,1,0,0,0,0,0.7071938482882665,0.746485703644665,0.0,-0.9818549645030178,0.7806932740038278,1,57.0,1,1,1.3646872329147683,1.3646872329147681
2016-07-24,air_6607fe3671242ce3,0,0,0,1,0,0,0,0.8806437633882639,0.966978954624045,0.0,0.5917801568736355,0.6925104827291279,1,24.0,1,1,-0.40865890203389876,-0.40865890203389904
2016-07-25,air_6607fe3671242ce3,0,1,0,0,0,0,0,0.9731503847749291,0.8393249672149301,0.0,-1.141885654812508,0.9239903098252152,1,15.0,1,1,-1.0476589678695465,-1.0476589678695467
2016-07-26,air_6607fe3671242ce3,0,0,0,0,0,1,0,0.8690804357149309,0.7813004274835142,0.0,-1.3285881268402466,0.9570588565532274,1,25.0,1,1,-0.32157327861774176,-0.32157327861774204
2016-07-27,air_6607fe3671242ce3,0,0,0,0,0,0,1,0.950023729428263,0.7696955195372314,0.0,-1.2752445634037497,1.0672873456466023,1,23.0,1,1,-0.11948997299819794,-0.11948997299819823
2016-07-28,air_6607fe3671242ce3,0,0,0,0,1,0,0,1.181290282894926,1.2106820214959917,0.0,0.031672740790420026,1.1664929858306399,1,33.0,1,1,0.10417865808347025,0.10417865808346996
2016-07-29,air_6607fe3671242ce3,1,0,0,0,0,0,0,1.262233576608258,1.3615458247976724,0.0,1.7119949890400668,1.1224015901932898,1,32.0,1,1,1.2958374879062682,1.295837487906268
2016-07-30,air_6607fe3671242ce3,0,0,1,0,0,0,0,1.262233576608258,1.4195703645290882,0.0,1.5252925170123284,1.03421879891859,1,49.0,1,1,1.4134402955964631,1.413440295596463
2016-07-31,air_6607fe3671242ce3,0,0,0,1,0,0,0,1.2969235596282576,1.175867297657142,0.0,0.48509303000064224,1.2877443238333521,1,64.0,1,1,-0.36399960797433106,-0.36399960797433134
2016-08-01,air_6607fe3671242ce3,0,1,0,0,0,0,0,1.2853602319549242,1.257101653281124,0.0,-0.848496055911776,1.3097900216520273,1,11.0,1,1,-1.1019944423086871,-1.1019944423086876
2016-08-02,air_6607fe3671242ce3,0,0,0,0,0,1,0,1.111910316854927,1.0133985864091775,0.0,-0.9018396193482726,1.07831019455594,1,40.0,1,1,-0.748441697670443,-0.7484416976704432
2016-08-03,air_6607fe3671242ce3,0,0,0,0,0,0,1,1.2159802659149255,1.31512619301254,0.0,-0.2617168581103121,1.1775158347399772,1,27.0,1,1,-0.2999879531556174,-0.29998795315561766
2016-08-04,air_6607fe3671242ce3,0,0,0,0,1,0,0,1.3663035256682565,1.4311752724753717,0.0,0.9118415374926159,1.2877443238333521,1,13.0,1,1,-0.17308112586967916,-0.17308112586967947
2016-08-05,air_6607fe3671242ce3,1,0,0,0,0,0,0,1.4356834917082553,1.477594904260504,0.0,1.5252925170123284,1.3097900216520273,1,20.0,1,1,0.8797617315846292,0.8797617315846289
2016-08-06,air_6607fe3671242ce3,0,0,1,0,0,0,0,1.4819368024015882,1.5704341678307698,0.0,0.9918568826473612,1.4420642085640771,1,38.0,1,1,0.6371129005276447,0.6371129005276445
2016-08-07,air_6607fe3671242ce3,0,0,0,1,0,0,0,1.4241201640349224,1.5008047201530708,0.0,1.6319796438853216,1.2987671727426897,1,59.0,1,1,-0.5616169841879181,-0.5616169841879184
2016-08-08,air_6607fe3671242ce3,0,1,0,0,0,0,0,1.412556836361589,1.4543850883679383,0.0,-0.12835794951907029,1.3869499640173897,1,8.0,1,1,-1.0833864031172007,-1.083386403117201
2016-08-09,air_6607fe3671242ce3,0,0,0,0,0,1,0,1.805709977254916,1.9766059459506806,0.0,0.8051544106196223,1.4310413596547396,1,16.0,1,1,-0.2497462473386037,-0.249746247338604
2016-08-10,air_6607fe3671242ce3,0,0,0,0,0,0,1,1.4819368024015882,1.5472243519382032,0.0,-0.04834260436432501,1.464109906382752,1,40.0,1,1,0.7562043513531586,0.7562043513531583
2016-08-11,air_6607fe3671242ce3,0,0,0,0,1,0,0,1.2737969042815913,1.3267311009588234,1.0,-0.04834260436432501,1.375927115108052,1,43.0,1,1,0.44507793607150364,0.44507793607150337
2016-08-12,air_6607fe3671242ce3,1,0,0,0,0,0,0,1.2044169382415921,1.3035212850662568,0.0,0.11168808594516506,1.2656986260146772,1,16.0,1,1,0.01151062290986729,0.011510622909867
2016-08-13,air_6607fe3671242ce3,0,0,1,0,0,0,0,1.181290282894926,1.2919163771199738,1.0,0.5651083751553873,1.1664929858306399,1,38.0,1,1,0.17786649328175694,0.17786649328175666
2016-08-14,air_6607fe3671242ce3,0,0,0,1,0,0,0,1.1234736445282603,1.1294476658720092,1.0,-0.34173220326505716,1.1885386836493148,1,40.0,1,1,-0.8608342543870217,-0.860834254387022
2016-08-15,air_6607fe3671242ce3,0,1,0,0,0,0,0,1.1928536105682592,1.175867297657142,1.0,-1.1685574365307563,1.2877443238333521,1,26.0,1,1,-1.3878139242899203,-1.3878139242899208
2016-08-16,air_6607fe3671242ce3,0,0,0,0,0,1,0,1.2275435935882584,1.442780180421655,0.0,-0.7951524924752792,1.2105843814679897,1,34.0,1,1,-1.2698389558158958,-1.269838955815896
2016-08-17,air_6607fe3671242ce3,0,0,0,0,0,0,1,1.4356834917082553,1.5820390757770524,0.0,1.3119182632663413,1.1334244391026274,1,17.0,1,1,-0.76630541529427,-0.7663054152942703
2016-08-18,air_6607fe3671242ce3,0,0,0,0,1,0,0,1.2275435935882584,1.2687065612274075,0.0,-1.0618703096577629,1.375927115108052,1,19.0,1,1,-0.4901621136926098,-0.4901621136926101
2016-08-19,air_6607fe3671242ce3,1,0,0,0,0,0,0,1.308486887301591,1.3499409168513892,0.0,0.48509303000064224,1.3538814172893772,1,45.0,1,1,0.8429178139854858,0.8429178139854856
2016-08-20,air_6607fe3671242ce3,0,0,1,0,0,0,0,1.0887836615082607,1.0830280340868768,0.0,-0.928511401066521,1.2546757771053398,1,36.0,1,1,0.7253150062952909,0.7253150062952907
2016-08-21,air_6607fe3671242ce3,0,0,0,1,0,0,0,1.34317687032159,1.4891998122067875,0.0,0.7518108471831259,1.1885386836493148,1,48.0,1,1,-0.7540241094278889,-0.7540241094278892
2016-08-22,air_6607fe3671242ce3,0,1,0,0,0,0,0,1.0887836615082607,0.885744599000063,0.0,-1.3552599085584949,1.1554701369213023,1,17.0,1,1,-1.9430778137638787,-1.9430778137638791
2016-08-23,air_6607fe3671242ce3,0,0,0,0,0,1,0,1.2159802659149255,1.1294476658720092,0.0,-0.9018396193482726,1.2656986260146772,1,13.0,1,1,-0.554918090078983,-0.5549180900789833
2016-08-24,air_6607fe3671242ce3,0,0,0,0,0,0,1,1.181290282894926,1.2222869294422747,0.0,-0.848496055911776,1.1885386836493148,1,44.0,1,1,-0.36474392954199053,-0.3647439295419908
2016-08-25,air_6607fe3671242ce3,0,0,0,0,1,0,0,1.3547401979949234,1.3963605486365225,0.0,1.8186821159130604,1.1885386836493148,1,17.0,1,1,-0.2352319767692442,-0.2352319767692445
2016-08-26,air_6607fe3671242ce3,1,0,0,0,0,0,0,1.3894301810149228,1.407965456582805,0.0,1.3652618267028378,1.2436529281960023,1,45.0,1,1,1.1410186018331,1.1410186018330999
2016-08-27,air_6607fe3671242ce3,0,0,1,0,0,0,0,0.9268970740815967,0.7348807956983817,0.0,-1.3552599085584949,0.9791045543719027,1,33.0,1,1,1.2039137743003248,1.2039137743003243
2016-08-28,air_6607fe3671242ce3,0,0,0,1,0,0,0,0.7303205036349332,0.456363004987586,0.0,-1.3552599085584949,0.9460360076438902,1,62.0,1,1,-0.20397047092754683,-0.2039704709275471
2016-08-29,air_6607fe3671242ce3,0,1,0,0,0,0,0,1.0772203338349278,1.09463294203316,0.0,-0.6617935838840374,1.03421879891859,1,23.0,1,1,-1.3729274929367312,-1.3729274929367314
2016-08-30,air_6607fe3671242ce3,0,0,0,0,0,1,0,1.019403695468262,0.8625347831074968,0.0,-1.1952292182490047,1.07831019455594,1,14.0,1,1,-0.5813415057308938,-0.5813415057308942
2016-08-31,air_6607fe3671242ce3,0,0,0,0,0,0,1,1.2159802659149255,1.2106820214959917,0.0,1.6586514256035703,1.07831019455594,1,28.0,1,1,-0.15224012197521425,-0.15224012197521455
2016-09-01,air_6607fe3671242ce3,0,0,0,0,1,0,0,1.2391069212615917,1.3731507327439558,0.0,1.3385900449845896,1.0231959500092525,1,23.0,1,1,-0.5452419096994099,-0.5452419096994102
2016-09-02,air_6607fe3671242ce3,1,0,0,0,0,0,0,1.2044169382415921,1.0598182181943105,0.0,-0.04834260436432501,1.1334244391026274,1,35.0,1,1,0.6572095828544502,0.6572095828544499
2016-09-03,air_6607fe3671242ce3,0,0,1,0,0,0,0,1.262233576608258,1.3731507327439558,0.0,0.6184519385918841,1.3097900216520273,1,50.0,1,1,1.2385247271964896,1.2385247271964894
2016-09-04,air_6607fe3671242ce3,0,0,0,1,0,0,0,1.2044169382415921,1.3035212850662568,0.0,-0.15502973123731856,1.2436529281960023,1,64.0,1,1,-0.6870351683385374,-0.6870351683385376
2016-09-05,air_6607fe3671242ce3,0,1,0,0,0,0,0,1.4009935086882557,1.4311752724753717,0.0,1.205231136393348,1.3318357194707022,1,18.0,1,1,-1.2821202616822769,-1.282120261682277
2016-09-06,air_6607fe3671242ce3,0,0,0,0,0,1,0,1.4472468193815886,1.3615458247976724,0.0,1.205231136393348,1.4530870574734143,1,26.0,1,1,-0.5813415057308938,-0.5813415057308942
2016-09-07,air_6607fe3671242ce3,0,0,0,0,0,0,1,1.250670248934925,1.1178427579257262,0.0,-0.7418089290387826,1.397972812926727,1,40.0,1,1,-0.48495186271899354,-0.4849518627189939
2016-09-08,air_6607fe3671242ce3,0,0,0,0,1,0,0,1.1697269552215928,1.1294476658720092,0.0,-1.0085267462212661,1.3208128705613646,1,23.0,1,1,-0.3379483531062499,-0.3379483531062502
2016-09-09,air_6607fe3671242ce3,1,0,0,0,0,0,0,1.2391069212615917,1.3731507327439558,0.0,0.05834452250866829,1.0893330434652775,1,30.0,1,1,0.9735462491097213,0.9735462491097211
2016-09-10,air_6607fe3671242ce3,0,0,1,0,0,0,0,1.1928536105682592,1.2222869294422747,0.0,-0.2617168581103121,1.1664929858306399,1,36.0,1,1,1.4804292366858147,1.4804292366858143
2016-09-11,air_6607fe3671242ce3,0,0,0,1,0,0,0,0.7997004696749318,0.5143875447190018,0.0,-1.3019163451219982,0.8909217630972027,1,50.0,1,1,-0.24937408655477397,-0.24937408655477428
2016-09-12,air_6607fe3671242ce3,0,1,0,0,0,0,0,0.9731503847749291,0.8161151513223638,0.0,-1.2752445634037497,1.07831019455594,1,22.0,1,1,-1.2609070970039822,-1.2609070970039826
2016-09-13,air_6607fe3671242ce3,0,0,0,0,0,1,0,0.7303205036349332,0.3751286493636035,0.0,-1.3552599085584949,0.9570588565532274,1,46.0,1,1,-0.7450922506159754,-0.7450922506159757
2016-09-14,air_6607fe3671242ce3,0,0,0,0,0,0,1,0.7881371420015989,0.6884611639132493,0.0,-1.2752445634037497,0.8688760652785278,1,25.0,1,1,-0.35171830210794996,-0.35171830210795024
2016-09-15,air_6607fe3671242ce3,0,0,0,0,1,0,0,0.9037704187349305,0.6652513480206826,0.0,-1.3285881268402466,1.0452416478279274,1,32.0,1,1,-0.0283105809599139,-0.028310580959914195
2016-09-16,air_6607fe3671242ce3,1,0,0,0,0,0,0,0.7650104866549323,0.4331531890950193,0.0,-1.3552599085584949,1.0121731010999149,1,28.0,1,1,0.9058129864527104,0.90581298645271
2016-09-17,air_6607fe3671242ce3,0,0,1,0,0,0,0,1.0425303508149282,1.0133985864091775,0.0,0.05834452250866829,0.9791045543719027,1,49.0,1,1,1.3661758760500873,1.366175876050087
2016-09-18,air_6607fe3671242ce3,0,0,0,1,0,0,0,0.9615870571015962,0.7232758877520984,0.0,-1.3552599085584949,1.0452416478279274,1,51.0,1,1,0.1931250854187759,0.19312508541877563
2016-09-19,air_6607fe3671242ce3,0,1,0,0,0,0,0,0.5799972438816021,0.25907956990077186,1.0,-1.3552599085584949,0.7145561805478027,1,54.0,1,1,-1.26388438327462,-1.2638843832746203
2016-09-20,air_6607fe3671242ce3,0,0,0,0,0,1,0,0.3256040350682728,-0.06585785259515643,0.0,-1.3552599085584949,0.5381905979984031,1,21.0,1,1,-1.7458325983341214,-1.7458325983341216
2016-09-21,air_6607fe3671242ce3,0,0,0,0,0,0,1,0.4412373118016043,0.29389429373962145,0.0,-1.3285881268402466,0.5381905979984031,1,47.0,1,1,0.4000464812281062,0.40004648122810593
2016-09-22,air_6607fe3671242ce3,0,0,0,0,1,0,0,0.36029401808827194,0.026981410975108557,1.0,-1.3552599085584949,0.5933048425450905,1,67.0,1,1,-0.26314403555647403,-0.2631440355564743
2016-09-23,air_6607fe3671242ce3,1,0,0,0,0,0,0,0.5221806055149363,0.16624030633050685,0.0,-1.3552599085584949,0.7366018783664776,1,22.0,1,1,0.21619905401621922,0.21619905401621892
2016-09-24,air_6607fe3671242ce3,0,0,1,0,0,0,0,0.6378138822482678,0.3751286493636035,0.0,-1.3552599085584949,0.8909217630972027,1,36.0,1,1,1.1406464410492705,1.1406464410492703
2016-09-25,air_6607fe3671242ce3,0,0,0,1,0,0,0,0.8459537803682647,0.8973495069463459,0.0,-0.4484193301380506,0.8358075185505153,1,54.0,1,1,-0.34613589035050396,-0.3461358903505043
2016-09-26,air_6607fe3671242ce3,0,1,0,0,0,0,0,1.054093678488261,1.09463294203316,0.0,-0.5284346752927956,1.0121731010999149,1,17.0,1,1,-1.0335168580840166,-1.033516858084017
2016-09-27,air_6607fe3671242ce3,0,0,0,0,0,1,0,1.0772203338349278,1.0598182181943105,0.0,-0.7418089290387826,1.1113787412839524,1,22.0,1,1,-0.41238050987219604,-0.4123805098721964
2016-09-28,air_6607fe3671242ce3,0,0,0,0,0,0,1,1.181290282894926,1.1526574817645758,0.0,-0.7951524924752792,1.2436529281960023,1,27.0,1,1,-0.297754988452639,-0.29775498845263926
2016-09-29,air_6607fe3671242ce3,0,0,0,0,1,0,0,0.9615870571015962,0.8393249672149301,0.0,-1.1685574365307563,0.9901274032812399,1,26.0,1,1,-0.17680273370797647,-0.17680273370797678
2016-09-30,air_6607fe3671242ce3,1,0,0,0,0,0,0,0.591560571554935,0.4679679129338689,0.0,-0.7151371473205341,0.6704647849104529,1,47.0,1,1,1.2087518644901112,1.208751864490111
2016-10-01,air_6607fe3671242ce3,0,0,1,0,0,0,0,0.3949840011082715,0.13142558249165728,0.0,-1.3552599085584949,0.5381905979984031,1,65.0,1,1,1.2426184958186166,1.2426184958186164
2016-10-02,air_6607fe3671242ce3,0,0,0,1,0,0,0,0.7881371420015989,0.8045102433760809,0.0,1.071872227802106,0.648419087091778,1,64.0,1,1,-0.4019600079249636,-0.4019600079249639
2016-10-03,air_6607fe3671242ce3,0,1,0,0,0,0,0,0.7418838313082661,0.676856255966966,0.0,-1.3552599085584949,0.8137618207318403,1,20.0,1,1,-1.4789933163282045,-1.4789933163282047
2016-10-04,air_6607fe3671242ce3,0,0,0,0,0,1,0,0.9962770401215953,1.31512619301254,0.0,0.29839055797290365,0.7696704250944901,1,9.0,1,1,-0.640515070359821,-0.6405150703598214
2016-10-05,air_6607fe3671242ce3,0,0,0,0,0,0,1,0.8922070910615971,0.6652513480206826,0.0,-1.1685574365307563,0.968081705462565,1,25.0,1,1,-0.8094760662185188,-0.8094760662185191
2016-10-06,air_6607fe3671242ce3,0,0,0,0,1,0,0,1.1234736445282603,1.233891837388558,0.0,0.8584979740561194,0.9570588565532274,1,23.0,1,1,-0.3401813178092283,-0.3401813178092286
2016-10-07,air_6607fe3671242ce3,1,0,0,0,0,0,0,0.591560571554935,0.4911777288264351,0.0,0.1917034310999101,0.6925104827291279,1,34.0,1,1,0.8280313826322966,0.8280313826322964
2016-10-08,air_6607fe3671242ce3,0,0,1,0,0,0,0,0.5684339162082688,0.537597360611568,0.0,-1.3019163451219982,0.6043276914544278,1,42.0,1,1,1.0781234293658757,1.0781234293658755
2016-10-09,air_6607fe3671242ce3,0,0,0,1,0,0,0,0.6956305206149336,0.5840169923967006,0.0,-1.3552599085584949,0.648419087091778,1,48.0,1,1,0.36543552833194126,0.365435528331941
2016-10-10,air_6607fe3671242ce3,0,1,0,0,0,0,0,0.24466074135494037,-0.12388239232657225,1.0,-1.3552599085584949,0.5161449001797278,1,46.0,1,1,-0.7383933565070402,-0.7383933565070405
2016-10-11,air_6607fe3671242ce3,0,0,0,0,0,1,0,0.15215411996827546,-0.06585785259515643,0.0,-1.3019163451219982,0.383870713267678,1,15.0,1,1,-1.1269292148252792,-1.1269292148252794
2016-10-12,air_6607fe3671242ce3,0,0,0,0,0,0,1,0.1868441029882746,0.29389429373962145,0.0,0.8318261923378707,0.10829949053424082,1,23.0,1,1,-0.42280101181942853,-0.4228010118194288
2016-10-13,air_6607fe3671242ce3,0,0,0,0,1,0,0,0.02495751556161062,-0.2863511035745368,0.0,-1.3552599085584949,0.2846650730836408,1,40.0,1,1,-0.388934380490923,-0.3889343804909233
2016-10-14,air_6607fe3671242ce3,1,0,0,0,0,0,0,-0.0791124334983878,-0.13548730027285558,0.0,-0.2883886398285604,-0.012951847468471517,1,20.0,1,1,0.983594590273124,0.9835945902731238
2016-10-15,air_6607fe3671242ce3,0,0,1,0,0,0,0,0.048084170908276845,0.2358697540082056,0.0,1.5252925170123284,-0.10113463874317132,1,56.0,1,1,1.443957479870501,1.4439574798705008
2016-10-16,air_6607fe3671242ce3,0,0,0,1,0,0,0,0.12902746462160883,0.25907956990077186,0.0,0.031672740790420026,-0.0019289985591340684,1,55.0,1,1,-0.4339658353343204,-0.43396583533432076
2016-10-17,air_6607fe3671242ce3,0,1,0,0,0,0,0,0.14059079229494215,-0.13548730027285558,0.0,-1.3552599085584949,0.32875646872099057,1,22.0,1,1,-1.3457597557171608,-1.3457597557171612
2016-10-18,air_6607fe3671242ce3,0,0,0,0,0,1,0,0.5337439331882692,0.6536464400743996,0.0,0.2183752128181586,0.4389849578143655,1,30.0,1,1,-0.5523129645921748,-0.5523129645921752
2016-10-19,air_6607fe3671242ce3,0,0,0,0,0,0,1,0.5221806055149363,0.3751286493636035,0.0,-0.848496055911776,0.6263733892731027,1,26.0,1,1,-0.41684643927815285,-0.4168464392781531
2016-10-20,air_6607fe3671242ce3,0,0,0,0,1,0,0,0.6493772099216008,0.8161151513223638,0.0,1.3119182632663413,0.47205350454237804,1,20.0,1,1,-0.1987602199539306,-0.1987602199539309
2016-10-21,air_6607fe3671242ce3,1,0,0,0,0,0,0,0.22153408600827415,0.08500595070652438,0.0,-0.04834260436432501,0.2956879219929782,1,40.0,1,1,1.0066685588705673,1.006668558870567
2016-10-22,air_6607fe3671242ce3,0,0,1,0,0,0,0,0.048084170908276845,-0.2747461956282535,0.0,-1.3285881268402466,0.21852797962761572,1,61.0,1,1,1.5481624993428256,1.5481624993428253
2016-10-23,air_6607fe3671242ce3,0,0,0,1,0,0,0,0.20997075833494125,0.18945012222307311,0.0,-0.07501438608257352,0.21852797962761572,1,76.0,1,1,-0.17047600038287106,-0.17047600038287136
2016-10-24,air_6607fe3671242ce3,0,1,0,0,0,0,0,-0.1600557272117198,-0.18190693205798808,0.0,1.2585746998298448,-0.09011178983383386,1,31.0,1,1,-1.1812646892644199,-1.18126468926442
2016-10-25,air_6607fe3671242ce3,0,0,0,0,0,1,0,-0.26412567627171823,-0.40240018303736846,0.0,-0.7151371473205341,-0.2995459191112462,1,29.0,1,1,-0.5158412077768613,-0.5158412077768615
2016-10-26,air_6607fe3671242ce3,0,0,0,0,0,0,1,0.3256040350682728,0.5840169923967006,0.0,1.205231136393348,-0.012951847468471517,1,20.0,1,1,-0.1284218318101115,-0.12842183181011177
2016-10-27,air_6607fe3671242ce3,0,0,0,0,1,0,0,0.31404070739493944,0.3054992016859048,0.0,0.6717955020283806,0.05318524598755338,1,23.0,1,1,-0.11502404359224117,-0.11502404359224147
2016-10-28,air_6607fe3671242ce3,1,0,0,0,0,0,0,-0.47226557439171507,-0.6809179737481642,0.0,-1.3552599085584949,-0.28852307020190876,1,58.0,1,1,0.9099067550748374,0.9099067550748371
2016-10-29,air_6607fe3671242ce3,0,0,1,0,0,0,0,-0.09067576117172092,0.015376503028825638,0.0,-1.3552599085584949,-0.1231803365618464,1,50.0,1,1,1.7275439971487558,1.7275439971487556
2016-10-30,air_6607fe3671242ce3,0,0,0,1,0,0,0,-0.5069555574117144,-0.8317817770498455,0.0,-1.3552599085584949,-0.34363731474859616,1,36.0,1,1,-0.08822846715650055,-0.08822846715650084
2016-10-31,air_6607fe3671242ce3,0,1,0,0,0,0,0,-0.22943569325171867,-0.18190693205798808,0.0,-0.31506042154680874,-0.3215916169299211,1,27.0,1,1,-1.0134201757572112,-1.0134201757572117
2016-11-01,air_6607fe3671242ce3,0,0,0,0,0,1,0,-0.3335056423117171,-0.49523944660763386,0.0,-0.47509111185629893,-0.11215748765250895,1,42.0,1,1,-0.7328109447495943,-0.7328109447495945
2016-11-02,air_6607fe3671242ce3,0,0,0,0,0,0,1,-0.622588834145046,-0.9826455803515267,0.0,-1.3552599085584949,-0.45386580384197106,1,21.0,1,1,0.4074896969047008,0.40748969690470055
2016-11-03,air_6607fe3671242ce3,0,0,0,0,1,0,0,-0.39132228067838287,-0.1470922082191389,1.0,1.1785593546750994,-0.47591150166064594,1,43.0,1,1,-0.05175671034118694,-0.051756710341187236
2016-11-04,air_6607fe3671242ce3,1,0,0,0,0,0,0,-0.26412567627171823,-0.21672165589683764,0.0,1.0985440095203542,-0.46488865275130853,1,22.0,1,1,0.07552227772858099,0.0755222777285807
2016-11-05,air_6607fe3671242ce3,0,0,1,0,0,0,0,-0.19474571023171935,-0.13548730027285558,0.0,0.4584212482823937,-0.1672717321991964,1,51.0,1,1,1.2612265350101033,1.2612265350101028
2016-11-06,air_6607fe3671242ce3,0,0,0,1,0,0,0,-0.1716190548850529,0.015376503028825638,0.0,1.1785593546750994,-0.31056876802058364,1,49.0,1,1,-0.48718482742197194,-0.4871848274219722
2016-11-07,air_6607fe3671242ce3,0,1,0,0,0,0,0,-0.6110255064717128,-0.727337605533297,0.0,0.8851697557743676,-0.49795719947932104,1,29.0,1,1,-1.2508587558405795,-1.2508587558405797
2016-11-08,air_6607fe3671242ce3,0,0,0,0,0,1,0,-0.7382221108783775,-0.8201768691035624,0.0,-0.8751678376300244,-0.7294370265754083,1,27.0,1,1,-1.0725937403861385,-1.0725937403861387
2016-11-09,air_6607fe3671242ce3,0,0,0,0,0,0,1,-0.6804054725117117,-0.7041277896407306,0.0,0.24504699453640688,-0.5310257462073334,1,25.0,1,1,-0.7696548623487376,-0.7696548623487379
