visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Fuminosato,total_area_visitors,total_genre_visitors
2016-01-22,air_4043b7ccfbffa732,1,0,0,0,0,0,0,-1.3349758716849054,-1.226038822128857,0.0,0.3145008162017055,-1.1854954522263421,1,40.0,1,1,-0.7748015275883914,-0.7748015275883912
2016-01-23,air_4043b7ccfbffa732,0,0,1,0,0,0,0,-1.4177845253796457,-1.550259650344879,0.0,-1.3507318378778137,-1.2557733263403588,1,24.0,1,1,-0.7042386578351616,-0.7042386578351614
2016-01-24,air_4043b7ccfbffa732,0,0,0,1,0,0,0,-1.914636447548088,-1.9527406784751136,0.0,0.3657387440195369,-1.7594314241574784,1,21.0,1,1,-1.3758109703129486,-1.3758109703129484
2016-01-25,air_4043b7ccfbffa732,0,1,0,0,0,0,0,-1.7016999094758984,-1.6061597931407448,0.0,0.8524990582889347,-1.8882741933665088,1,8.0,1,1,-1.3995769368617796,-1.3995769368617792
2016-01-28,air_4043b7ccfbffa732,0,0,0,0,1,0,0,-0.9800816415645895,-0.9465381081495274,0.0,-0.607781884519259,-1.1854954522263421,1,53.0,1,1,-1.0925794514423461,-1.0925794514423457
2016-01-29,air_4043b7ccfbffa732,1,0,0,0,0,0,0,-1.0274008722472983,-1.3266590791614155,0.0,-1.478826657422392,-0.6935503334282253,1,39.0,1,1,-0.9548838514377798,-0.9548838514377794
2016-01-30,air_4043b7ccfbffa732,0,0,1,0,0,0,0,-0.9800816415645895,-1.1365985936554714,0.0,-1.1201611626975727,-0.7169762914662308,1,93.0,1,1,-0.6645470435989699,-0.6645470435989697
2016-01-31,air_4043b7ccfbffa732,0,0,0,1,0,0,0,-0.9445922185525578,-1.0136182795045665,0.0,0.8781180221978503,-0.9043839557702753,1,90.0,1,1,-1.1989137760010324,-1.1989137760010322
2016-02-01,air_4043b7ccfbffa732,0,1,0,0,0,0,0,-1.074720102930007,-1.2483988792472032,0.0,-1.1457801266064882,-0.8575320396942642,1,45.0,1,1,-1.4439237404219691,-1.4439237404219687
2016-02-04,air_4043b7ccfbffa732,0,0,0,0,1,0,0,-1.252167217990165,-1.170138679332991,0.0,0.6731663109265251,-1.4314680116254004,1,35.0,1,1,-1.19303353685493,-1.1930335368549299
2016-02-05,air_4043b7ccfbffa732,1,0,0,0,0,0,0,-1.122039333612716,-1.0918784794187786,0.0,0.8524990582889347,-1.1269305571313282,1,12.0,1,1,-0.8328688891561533,-0.8328688891561531
2016-02-06,air_4043b7ccfbffa732,0,0,1,0,0,0,0,-1.1930181796367791,-1.1924987364513373,0.0,-0.19787846197660808,-1.1152175781123255,1,78.0,1,1,-0.6179951503589919,-0.6179951503589918
2016-02-07,air_4043b7ccfbffa732,0,0,0,1,0,0,0,-1.3822951023676142,-1.360199164838935,0.0,0.16078703274821152,-1.2440603473213558,1,120.0,1,1,-1.2060190649692397,-1.2060190649692395
2016-02-08,air_4043b7ccfbffa732,0,1,0,0,0,0,0,-1.2876566410021966,-1.0583383937412592,0.0,1.159926625195923,-1.5368848227964254,1,52.0,1,1,-1.39443172760894,-1.3944317276089395
2016-02-11,air_4043b7ccfbffa732,0,0,0,0,1,0,0,-1.0983797182713615,-0.8459178511169688,1.0,1.134307661287007,-1.3260512004543754,1,108.0,1,1,-0.9433683831099957,-0.9433683831099955
2016-02-12,air_4043b7ccfbffa732,1,0,0,0,0,0,0,-0.6606768344563053,-0.42107676586838816,0.0,0.3145008162017055,-0.8341060816562587,1,50.0,1,1,-0.8892211809729688,-0.8892211809729684
2016-02-13,air_4043b7ccfbffa732,0,0,1,0,0,0,0,-0.3412720273480209,-0.28691642315830973,0.0,-1.1457801266064882,-0.21331819364911114,1,69.0,1,1,-0.70644374751495,-0.7064437475149499
2016-02-14,air_4043b7ccfbffa732,0,0,0,1,0,0,0,-0.09284606626379985,-0.040955794856499854,0.0,-0.5565439567014275,-0.2250311726681141,1,79.0,1,1,-1.2229247525142843,-1.2229247525142841
2016-02-19,air_4043b7ccfbffa732,1,0,0,0,0,0,0,-0.7789749111630773,-0.6893974512885442,0.0,0.5963094191997779,-1.033226724979306,1,14.0,1,1,-0.7826418464498613,-0.7826418464498611
2016-02-20,air_4043b7ccfbffa732,0,0,1,0,0,0,0,-0.8736133725284947,-1.1924987364513373,0.0,-1.478826657422392,-0.5178556481431836,1,86.0,1,1,-0.8154731816822668,-0.8154731816822666
2016-02-21,air_4043b7ccfbffa732,0,0,0,1,0,0,0,-0.9800816415645895,-0.9912582223862201,0.0,0.34011978011062105,-0.9043839557702753,1,102.0,1,1,-1.170492620128204,-1.1704926201282035
2016-02-22,air_4043b7ccfbffa732,0,1,0,0,0,0,0,-1.1575287566247474,-1.3266590791614155,0.0,-1.2738749461510666,-1.1152175781123255,1,61.0,1,1,-1.3853663589253653,-1.3853663589253649
2016-02-24,air_4043b7ccfbffa732,0,0,0,0,0,0,1,-1.2639970256608424,-1.304299022043069,0.0,-0.22349742588552368,-1.1386435361503309,1,1.0,1,1,-1.1347211653227471,-1.134721165322747
2016-02-25,air_4043b7ccfbffa732,0,0,0,0,1,0,0,-1.3586354870262598,-1.304299022043069,0.0,1.1855455891048388,-1.2674863053593615,1,51.0,1,1,-1.0342670799101632,-1.034267079910163
2016-02-26,air_4043b7ccfbffa732,1,0,0,0,0,0,0,-1.2994864486728737,-1.2372188506880302,0.0,0.6219283831086935,-1.290912263397367,1,47.0,1,1,-0.6393110172636134,-0.6393110172636132
2016-02-27,air_4043b7ccfbffa732,0,0,1,0,0,0,0,-0.9800816415645895,-0.7564776226435833,0.0,0.08393014102146429,-1.2206343892833504,1,8.0,1,1,-0.4773594307813743,-0.47735943078137416
2016-02-28,air_4043b7ccfbffa732,0,0,0,1,0,0,0,-0.6843364497976596,-0.5440570800192929,0.0,1.0574507695602602,-0.8223931026372558,1,18.0,1,1,-1.0394122891630029,-1.0394122891630027
2016-02-29,air_4043b7ccfbffa732,0,1,0,0,0,0,0,-0.9564220262232352,-0.9688981652678738,0.0,-1.3507318378778137,-1.3026252424163698,1,7.0,1,1,-1.339304485614229,-1.3393044856142289
2016-03-03,air_4043b7ccfbffa732,0,0,0,0,1,0,0,-0.8736133725284947,-0.7005774798477175,0.0,1.3136404086494171,-1.1737824732073392,1,63.0,1,1,-1.1251657767103307,-1.1251657767103305
2016-03-04,air_4043b7ccfbffa732,1,0,0,0,0,0,0,-0.49505952706682455,-0.27573639459913674,0.0,1.0062128417424285,-0.810680123618253,1,44.0,1,1,-0.7657361589048167,-0.7657361589048165
2016-03-05,air_4043b7ccfbffa732,0,0,1,0,0,0,0,-0.08101625859312268,-0.040955794856499854,0.0,0.44259563574628386,-0.1664662775731002,1,95.0,1,1,-0.5506174101432344,-0.5506174101432342
2016-03-06,air_4043b7ccfbffa732,0,0,0,1,0,0,0,0.03728181811364948,0.014944347939366037,0.0,-0.5821629206103432,-0.24845713070611958,1,93.0,1,1,-1.162162281337892,-1.1621622813378918
2016-03-07,air_4043b7ccfbffa732,0,1,0,0,0,0,0,0.1082606641377124,0.014944347939366037,0.0,-0.9408284153351627,0.24348798809199712,1,53.0,1,1,-1.4400035809912342,-1.4400035809912337
2016-03-10,air_4043b7ccfbffa732,0,0,0,0,1,0,0,-1.0510604875886527,-1.1477786222146447,0.0,-0.8895904875173315,-0.8223931026372558,1,61.0,1,1,-1.0448025083802635,-1.0448025083802632
2016-03-11,air_4043b7ccfbffa732,1,0,0,0,0,0,0,-1.0865499106006844,-0.9465381081495274,0.0,0.007073249294717297,-0.974661829884292,1,13.0,1,1,-0.7177142058783131,-0.7177142058783129
2016-03-12,air_4043b7ccfbffa732,0,0,1,0,0,0,0,-1.0983797182713615,-0.9353580795903541,0.0,1.2624024808315855,-1.1503565151693336,1,84.0,1,1,-0.5342017425270317,-0.5342017425270315
2016-03-13,air_4043b7ccfbffa732,0,0,0,1,0,0,0,-0.9091027955405264,-0.7117575084068906,0.0,-0.8383525596995001,-0.9980877879222976,1,76.0,1,1,-1.1136503083825466,-1.1136503083825464
2016-03-14,air_4043b7ccfbffa732,0,1,0,0,0,0,0,-1.1456989489540703,-1.371379193398108,0.0,-1.478826657422392,-0.8809579977322698,1,25.0,1,1,-1.3348943062546523,-1.334894306254652
2016-03-17,air_4043b7ccfbffa732,0,0,0,0,1,0,0,-0.3767614503600526,-0.06331585197484613,0.0,1.4161162642850798,-0.7521152285232391,1,55.0,1,1,-0.9372431339994722,-0.937243133999472
2016-03-18,air_4043b7ccfbffa732,1,0,0,0,0,0,0,-0.2111441429705718,-0.10803596621153909,0.0,-0.5565439567014275,-0.4007258579531558,1,37.0,1,1,-0.5746283866564862,-0.574628386656486
2016-03-19,air_4043b7ccfbffa732,0,0,1,0,0,0,0,-0.24663356598260347,-0.42107676586838816,0.0,-1.3507318378778137,-0.21331819364911114,1,10.0,1,1,-0.5577226991114416,-0.5577226991114413
2016-03-20,air_4043b7ccfbffa732,0,0,0,1,0,0,0,-0.589697988432242,-0.49933696578260034,1.0,0.44259563574628386,-0.41243883697215855,1,17.0,1,1,-0.7627960393317654,-0.7627960393317652
2016-03-21,air_4043b7ccfbffa732,0,1,0,0,0,0,0,-0.7671451034924,-0.667037394170198,1.0,1.2624024808315855,-0.7286892704852336,1,23.0,1,1,-1.19303353685493,-1.1930335368549299
2016-03-22,air_4043b7ccfbffa732,0,0,0,0,0,1,0,-0.6606768344563053,-0.4322567944275611,0.0,1.3904973003761638,-0.9629488508652891,1,2.0,1,1,-1.0653833453916222,-1.065383345391622
2016-03-24,air_4043b7ccfbffa732,0,0,0,0,1,0,0,-0.8617835648578176,-0.8123777654394492,0.0,-0.4284491371568493,-0.7521152285232391,1,54.0,1,1,-1.0252017112265885,-1.0252017112265883
2016-03-25,air_4043b7ccfbffa732,1,0,0,0,0,0,0,-1.0274008722472983,-0.9353580795903541,0.0,0.8524990582889347,-0.9395228928272837,1,52.0,1,1,-0.44109795604707575,-0.4410979560470756
2016-03-26,air_4043b7ccfbffa732,0,0,1,0,0,0,0,-0.9445922185525578,-0.734117565525237,0.0,1.134307661287007,-1.0683656620363142,1,102.0,1,1,-0.44673318522875727,-0.4467331852287571
2016-03-27,air_4043b7ccfbffa732,0,0,0,1,0,0,0,-0.7434854881510456,-0.5664171371376394,0.0,-0.0697836424320297,-0.9395228928272837,1,87.0,1,1,-0.9864901368480805,-0.9864901368480803
2016-03-28,air_4043b7ccfbffa732,0,1,0,0,0,0,0,-0.6725066421269825,-0.6223172799335053,0.0,0.4938335635641153,-0.6701243753902196,1,40.0,1,1,-1.099929750374974,-1.0999297503749739
2016-03-31,air_4043b7ccfbffa732,0,0,0,0,1,0,0,0.025452010442972114,0.1491046906494441,0.0,0.6219283831086935,-0.15475329855409725,1,57.0,1,1,-0.8821158920047616,-0.8821158920047614
2016-04-01,air_4043b7ccfbffa732,1,0,0,0,0,0,0,-0.2111441429705718,-0.4769769086642541,0.0,-1.478826657422392,0.04436734476894994,1,28.0,1,1,-0.6819427510728564,-0.6819427510728562
2016-04-02,air_4043b7ccfbffa732,0,0,1,0,0,0,0,0.07277124112568073,0.0932045478535782,0.0,-0.1210215702498611,0.06779330280695542,1,15.0,1,1,-0.69860342865348,-0.6986034286534799
2016-04-03,air_4043b7ccfbffa732,0,0,0,1,0,0,0,0.17923951016177575,0.20500483344530998,0.0,-1.4019697656956451,0.19663607201598618,1,21.0,1,1,-1.2062640749336606,-1.2062640749336604
2016-04-04,air_4043b7ccfbffa732,0,1,0,0,0,0,0,-0.03369702791041387,0.10438457641275155,0.0,-1.325112873968898,0.009228407711941514,1,44.0,1,1,-1.3152935091009774,-1.3152935091009772
2016-04-07,air_4043b7ccfbffa732,0,0,0,0,1,0,0,0.1082606641377124,0.20500483344530998,0.0,-1.478826657422392,0.04436734476894994,1,32.0,1,1,-1.1646123809821014,-1.1646123809821012
2016-04-08,air_4043b7ccfbffa732,1,0,0,0,0,0,0,-0.03369702791041387,-0.19747619468492458,0.0,-0.9408284153351627,0.0912192608449611,1,51.0,1,1,-0.6236303795406735,-0.6236303795406732
2016-04-09,air_4043b7ccfbffa732,0,0,1,0,0,0,0,0.08460104879635809,0.22736489056365627,0.0,0.2888818522927899,-0.11961436149708904,1,90.0,1,1,-0.5342017425270317,-0.5342017425270315
2016-04-10,air_4043b7ccfbffa732,0,0,0,1,0,0,0,0.1319202794790667,0.03730440505771231,0.0,-1.4019697656956451,0.10293223986396384,1,103.0,1,1,-1.0957645809798182,-1.095764580979818
2016-04-11,air_4043b7ccfbffa732,0,1,0,0,0,0,0,-0.5778681807615649,-0.4769769086642541,0.0,0.6731663109265251,-0.6466984173522141,1,38.0,1,1,-1.3368543859700197,-1.3368543859700195
2016-04-13,air_4043b7ccfbffa732,0,0,0,0,0,0,1,0.001792395101617808,0.026124376498538975,0.0,-1.2994939100599823,0.14978415593997502,1,1.0,1,1,-1.0933144813356088,-1.0933144813356086
2016-04-14,air_4043b7ccfbffa732,0,0,0,0,1,0,0,0.25021835618583865,0.2944450619186955,0.0,0.8781180221978503,0.24348798809199712,1,6.0,1,1,-1.0612181759964663,-1.0612181759964658
2016-04-15,air_4043b7ccfbffa732,1,0,0,0,0,0,0,-0.08101625859312268,0.0037643193801926993,0.0,1.5954490116474893,-0.15475329855409725,1,48.0,1,1,-0.6505814756269765,-0.6505814756269763
2016-04-16,air_4043b7ccfbffa732,0,0,1,0,0,0,0,0.001792395101617808,0.3279851475962151,0.0,1.5185921199207422,-0.44757777402916676,1,101.0,1,1,-0.4415879759759176,-0.4415879759759174
2016-04-17,air_4043b7ccfbffa732,0,0,0,1,0,0,0,0.4749847019287056,0.5851258044571979,0.0,0.3657387440195369,0.4074696943580363,1,99.0,1,1,-1.131291025820854,-1.1312910258208537
2016-04-18,air_4043b7ccfbffa732,0,1,0,0,0,0,0,-0.057356643251768175,-0.19747619468492458,0.0,-1.2226370183332351,0.02094138673094446,1,50.0,1,1,-1.4235879133750313,-1.423587913375031
2016-04-20,air_4043b7ccfbffa732,0,0,0,0,0,0,1,-0.057356643251768175,0.1491046906494441,0.0,1.621067975556405,-0.36558692089614736,1,1.0,1,1,-0.9867351468125015,-0.9867351468125012
2016-04-21,air_4043b7ccfbffa732,0,0,0,0,1,0,0,-0.08101625859312268,-0.4434368229867344,0.0,-1.478826657422392,0.2083490510349889,1,42.0,1,1,-1.0898843418337159,-1.0898843418337154
2016-04-22,air_4043b7ccfbffa732,1,0,0,0,0,0,0,0.3685164328926106,0.3503452047145614,0.0,0.44259563574628386,0.3723307573010279,1,13.0,1,1,-0.605989662102366,-0.6059896621023658
2016-04-23,air_4043b7ccfbffa732,0,0,1,0,0,0,0,0.3093673945392246,0.42860540462877356,0.0,0.1095491049303801,0.2083490510349889,1,18.0,1,1,-0.5116608258003055,-0.5116608258003053
2016-04-24,air_4043b7ccfbffa732,0,0,0,1,0,0,0,0.20289912550313005,0.3279851475962151,0.0,-0.09540260634094529,0.2903399041680083,1,104.0,1,1,-1.1104651788450743,-1.1104651788450741
2016-04-25,air_4043b7ccfbffa732,0,1,0,0,0,0,0,0.321197202209902,0.5180456331021591,0.0,0.26326288838387407,0.11464521888296658,1,47.0,1,1,-1.2907925126588837,-1.2907925126588835
2016-04-28,air_4043b7ccfbffa732,0,0,0,0,1,0,0,0.04911162578432642,-0.1415760518890587,0.0,-1.478826657422392,0.10293223986396384,1,48.0,1,1,-0.7689212884422889,-0.7689212884422887
2016-04-30,air_4043b7ccfbffa732,0,0,1,0,0,0,0,-0.057356643251768175,0.1491046906494441,0.0,1.774781759009899,-0.49442969010517795,1,84.0,1,1,-0.6439662065876112,-0.6439662065876111
2016-05-01,air_4043b7ccfbffa732,0,0,0,1,0,0,0,0.39217604823396535,0.48450554742463947,0.0,0.8781180221978503,0.0912192608449611,1,109.0,1,1,-0.9161722770592717,-0.9161722770592715
2016-05-02,air_4043b7ccfbffa732,0,1,0,0,0,0,0,0.5814529709648002,0.9540667469099129,0.0,1.5185921199207422,0.24348798809199712,1,58.0,1,1,-1.0516627873840496,-1.0516627873840494
2016-05-06,air_4043b7ccfbffa732,1,0,0,0,0,0,0,0.14375008714974408,0.0932045478535782,0.0,-1.478826657422392,0.41918267337703885,1,11.0,1,1,-1.1663274507330479,-1.1663274507330477
2016-05-07,air_4043b7ccfbffa732,0,0,1,0,0,0,0,0.3093673945392246,0.2385449191228296,0.0,-0.607781884519259,0.39575671533903334,1,84.0,1,1,-0.7507905510751396,-0.7507905510751394
2016-05-08,air_4043b7ccfbffa732,0,0,0,1,0,0,0,0.4513250865873513,0.573945775898025,0.0,1.4417352281939955,0.14978415593997502,1,19.0,1,1,-1.0825340429010877,-1.0825340429010875
2016-05-09,air_4043b7ccfbffa732,0,1,0,0,0,0,0,0.04911162578432642,-0.1415760518890587,0.0,-1.478826657422392,0.24348798809199712,1,29.0,1,1,-1.4995410023455218,-1.4995410023455213
2016-05-12,air_4043b7ccfbffa732,0,0,0,0,1,0,0,0.380346240563288,0.6186658901347175,0.0,1.9028765785544774,0.0326543657499472,1,54.0,1,1,-1.03867725926974,-1.0386772592697397
2016-05-13,air_4043b7ccfbffa732,1,0,0,0,0,0,0,0.5814529709648002,0.6074858615755446,0.0,1.5185921199207422,0.4660345894530502,1,31.0,1,1,-0.69076310979201,-0.6907631097920098
2016-05-14,air_4043b7ccfbffa732,0,0,1,0,0,0,0,0.6997510476715721,0.8310864327590082,0.0,1.5698300477385738,0.5011735265100582,1,83.0,1,1,-0.5342017425270317,-0.5342017425270315
2016-05-15,air_4043b7ccfbffa732,0,0,0,1,0,0,0,0.7234106630129266,0.7416462042856227,0.0,1.159926625195923,0.618303316700086,1,111.0,1,1,-1.1334961155006424,-1.1334961155006422
2016-05-16,air_4043b7ccfbffa732,0,1,0,0,0,0,0,0.6642616246595405,0.8087263756406615,0.0,-0.37721120933901786,0.1263581979019693,1,36.0,1,1,-1.4400035809912342,-1.4400035809912337
2016-05-19,air_4043b7ccfbffa732,0,0,0,0,1,0,0,0.6879212400008953,0.8534464898773544,0.0,1.5698300477385738,0.5011735265100582,1,8.0,1,1,-1.0661183752848848,-1.0661183752848846
2016-05-20,air_4043b7ccfbffa732,1,0,0,0,0,0,0,0.7115808553422496,0.9205266612323932,0.0,0.9037369861067662,0.7588590649281197,1,43.0,1,1,-0.6902730898631683,-0.690273089863168
2016-05-21,air_4043b7ccfbffa732,0,0,1,0,0,0,0,0.7825597013663125,0.9205266612323932,0.0,1.8260196868277305,0.618303316700086,1,90.0,1,1,-0.42223218878666363,-0.42223218878666346
2016-05-22,air_4043b7ccfbffa732,0,0,0,1,0,0,0,0.6997510476715721,0.7975463470814885,0.0,1.8260196868277305,0.5128865055290611,1,87.0,1,1,-1.1374162749313774,-1.1374162749313772
2016-05-23,air_4043b7ccfbffa732,0,1,0,0,0,0,0,1.0309856624505338,1.1217671752975105,0.0,1.621067975556405,0.7822850229661252,1,34.0,1,1,-1.3341592763613894,-1.3341592763613892
2016-05-26,air_4043b7ccfbffa732,0,0,0,0,1,0,0,0.9600068164264705,0.9428867183507399,0.0,-0.8895904875173315,1.0868224774601973,1,50.0,1,1,-0.9913903361364993,-0.991390336136499
2016-05-27,air_4043b7ccfbffa732,1,0,0,0,0,0,0,0.8535385473903758,0.8646265184365274,0.0,0.5963094191997779,0.8291369390421361,1,11.0,1,1,-0.7061987375505291,-0.7061987375505289
2016-05-28,air_4043b7ccfbffa732,0,0,1,0,0,0,0,0.5341337402820916,0.24972494768200254,0.0,-1.478826657422392,0.7471460859091168,1,14.0,1,1,-0.5165610250887243,-0.516561025088724
2016-05-29,air_4043b7ccfbffa732,0,0,0,1,0,0,0,0.6051125863061545,0.7640062614039689,0.0,-0.0697836424320297,0.5948773586620806,1,104.0,1,1,-1.0068259638950183,-1.006825963895018
2016-05-30,air_4043b7ccfbffa732,0,1,0,0,0,0,0,0.5932827786354776,0.529225661661332,0.0,-1.4019697656956451,0.6065903376810835,1,49.0,1,1,-1.321418758211501,-1.3214187582115005
2016-06-02,air_4043b7ccfbffa732,0,0,0,0,1,0,0,0.4040058559046423,0.4733255188654661,0.0,1.7491627951009834,0.4426086314150443,1,52.0,1,1,-1.061708195925308,-1.0617081959253079
2016-06-03,air_4043b7ccfbffa732,1,0,0,0,0,0,0,0.5341337402820916,0.6633860043714105,0.0,1.9797334702812246,0.2083490510349889,1,45.0,1,1,-0.7623060194029235,-0.7623060194029233
2016-06-04,air_4043b7ccfbffa732,0,0,1,0,0,0,0,0.6524318169888635,0.5515857187796787,0.0,-0.9408284153351627,0.7002941698331059,1,91.0,1,1,-0.5932491439524773,-0.5932491439524772
2016-06-05,air_4043b7ccfbffa732,0,0,0,1,0,0,0,0.380346240563288,0.3168051190370418,0.0,-0.8383525596995001,0.33719182024401945,1,96.0,1,1,-1.1655924208397852,-1.165592420839785
2016-06-06,air_4043b7ccfbffa732,0,1,0,0,0,0,0,0.7470702783542812,0.8422664613181811,0.0,0.5450714913819467,0.6065903376810835,1,50.0,1,1,-1.3483698542978038,-1.3483698542978035
2016-06-09,air_4043b7ccfbffa732,0,0,0,0,1,0,0,0.8653683550610531,0.8422664613181811,0.0,-0.4540681010657649,0.9814056662891724,1,42.0,1,1,-1.0964996108730811,-1.0964996108730807
2016-06-10,air_4043b7ccfbffa732,1,0,0,0,0,0,0,1.101964508474597,1.211207403770896,0.0,2.00535243419014,0.9228407711941585,1,15.0,1,1,-0.6701822727806515,-0.6701822727806512
2016-06-11,air_4043b7ccfbffa732,0,0,1,0,0,0,0,1.0783048931332424,1.077047061060818,0.0,0.26326288838387407,1.0516835404031892,1,71.0,1,1,-0.5141109254445149,-0.5141109254445146
2016-06-12,air_4043b7ccfbffa732,0,0,0,1,0,0,0,0.9245173934144392,0.8199064041998348,0.0,-0.9920663431529941,0.9814056662891724,1,94.0,1,1,-1.1249207667459096,-1.1249207667459094
2016-06-13,air_4043b7ccfbffa732,0,1,0,0,0,0,0,0.7589000860249582,0.6410259472530638,0.0,-1.3763508017867292,0.9462667292321639,1,42.0,1,1,-1.4079072756520914,-1.4079072756520912
2016-06-15,air_4043b7ccfbffa732,0,0,0,0,0,0,1,1.0901347008039197,1.0658670325016446,0.0,0.16078703274821152,1.0868224774601973,1,1.0,1,1,-1.0768988137194062,-1.0768988137194058
2016-06-16,air_4043b7ccfbffa732,0,0,0,0,1,0,0,0.7352404706836039,0.4509654617471198,0.0,-1.478826657422392,0.9462667292321639,1,5.0,1,1,-1.1459916236861103,-1.14599162368611
2016-06-17,air_4043b7ccfbffa732,1,0,0,0,0,0,0,0.9481770087557935,0.7304661757264493,0.0,-0.5565439567014275,0.9462667292321639,1,7.0,1,1,-0.6008444528495264,-0.6008444528495261
2016-06-18,air_4043b7ccfbffa732,0,0,1,0,0,0,0,1.17294335449866,1.3006476322442813,0.0,1.6979248672831522,0.8877018341371501,1,16.0,1,1,-0.5116608258003055,-0.5116608258003053
2016-06-19,air_4043b7ccfbffa732,0,0,0,1,0,0,0,0.7352404706836039,0.5180456331021591,0.0,-1.478826657422392,0.8877018341371501,1,67.0,1,1,-1.1185505076709654,-1.118550507670965
2016-06-20,air_4043b7ccfbffa732,0,1,0,0,0,0,0,1.0664750854625655,0.8758065469957007,0.0,-0.3259732815211865,1.0751094984411946,1,43.0,1,1,-1.3780160599927371,-1.378016059992737
2016-06-23,air_4043b7ccfbffa732,0,0,0,0,1,0,0,1.0309856624505338,0.9987868611466059,0.0,-0.01854571461419829,1.0516835404031892,1,32.0,1,1,-1.103849909805709,-1.1038499098057089
2016-06-24,air_4043b7ccfbffa732,1,0,0,0,0,0,0,0.7470702783542812,0.7975463470814885,0.0,-0.9408284153351627,0.8525628970801417,1,35.0,1,1,-0.6221603197541479,-0.6221603197541477
2016-06-25,air_4043b7ccfbffa732,0,0,1,0,0,0,0,0.8890279704024076,0.8310864327590082,0.0,-1.4532076935134763,0.9228407711941585,1,73.0,1,1,-0.463393862809381,-0.4633938628093808
2016-06-26,air_4043b7ccfbffa732,0,0,0,1,0,0,0,0.8890279704024076,0.7528262328447956,0.0,1.1855455891048388,0.9696926872701694,1,94.0,1,1,-1.0141762628276463,-1.014176262827646
2016-06-27,air_4043b7ccfbffa732,0,1,0,0,0,0,0,0.8535385473903758,1.0435069753832984,0.0,0.3145008162017055,0.6651552327760974,1,36.0,1,1,-1.324603887748973,-1.3246038877489728
2016-06-30,air_4043b7ccfbffa732,0,0,0,0,1,0,0,1.0783048931332424,0.8310864327590082,0.0,-1.2226370183332351,1.2390912047072336,1,7.0,1,1,-0.9850200770615549,-0.9850200770615547
2016-07-01,air_4043b7ccfbffa732,1,0,0,0,0,0,0,1.3030712388761094,1.2894676036851087,0.0,0.8012611304711035,1.2976560998022475,1,9.0,1,1,1.5251070084309402,1.5251070084309402
2016-07-02,air_4043b7ccfbffa732,0,0,1,0,0,0,0,1.5396673922896533,1.5466082605460914,0.0,1.5698300477385738,1.4616378060682866,1,14.0,1,1,1.6275211735588917,1.6275211735588917
