visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Yakiniku/Korean food,Hyōgo-ken Kōbe-shi Kumoidōri,total_area_visitors,total_genre_visitors
2016-07-28,air_627cabe2fe53f33f,0,0,0,0,1,0,0,1.2126878041634344,1.1254600754244772,0.0,1.3859516939325296,1.2719973036454097,1,13.0,1,1,0.009376417212206611,0.009376417212206445
2016-07-29,air_627cabe2fe53f33f,1,0,0,0,0,0,0,1.2126878041634344,1.222335119891394,0.0,1.1482490026611494,1.250477362532152,1,20.0,1,1,1.1726719033187287,1.1726719033187285
2016-07-30,air_627cabe2fe53f33f,0,0,1,0,0,0,0,1.2236409748022963,1.3622657396769413,0.0,1.597242975062645,1.2719973036454097,1,24.0,1,1,1.2874755802736508,1.2874755802736508
2016-08-02,air_627cabe2fe53f33f,0,0,0,0,0,1,0,1.333172681190918,1.3299740581879684,0.0,0.6992550302596533,1.3688370386550706,1,2.0,1,1,-0.8229502407109796,-0.8229502407109797
2016-08-03,air_627cabe2fe53f33f,0,0,0,0,0,0,1,1.322219510552056,1.3837935273362556,0.0,1.1218375925198851,1.2612373330887812,1,7.0,1,1,-0.3851703966265451,-0.3851703966265453
2016-08-04,air_627cabe2fe53f33f,0,0,0,0,1,0,0,1.3112663399131936,1.3730296335065981,0.0,1.4651859243563228,1.3365571269851837,1,13.0,1,1,-0.26128415029227775,-0.2612841502922779
2016-08-05,air_627cabe2fe53f33f,1,0,0,0,0,0,0,1.2893599986354694,1.4268491026548853,0.0,1.491597334497587,1.1859175391923786,1,14.0,1,1,0.7664994006744152,0.766499400674415
2016-08-06,air_627cabe2fe53f33f,0,0,1,0,0,0,0,1.3003131692743313,1.5452519347811173,0.0,0.9897805418135628,1.3473170975418127,1,10.0,1,1,0.5296259912610947,0.5296259912610946
2016-08-08,air_627cabe2fe53f33f,0,1,0,0,0,0,0,1.4536575582184017,1.739002023714952,0.0,1.412363104073794,1.250477362532152,1,2.0,1,1,-1.1499227383674036,-1.1499227383674038
2016-08-09,air_627cabe2fe53f33f,0,0,0,0,0,1,0,1.398891705024091,1.5667797224404325,0.0,0.2502610578581578,1.4118769208815862,1,21.0,1,1,-0.3361245219780815,-0.3361245219780817
2016-08-10,air_627cabe2fe53f33f,0,0,0,0,0,0,1,1.2784068279966072,1.437612996484543,0.0,1.702888615627703,1.1859175391923786,1,24.0,1,1,0.6458828793167122,0.645882879316712
2016-08-11,air_627cabe2fe53f33f,0,0,0,0,1,0,0,1.2674536573577453,1.2976823766989964,1.0,1.7557114359102317,1.1213577158526047,1,10.0,1,1,0.34216175927141157,0.3421617592714114
2016-08-12,air_627cabe2fe53f33f,1,0,0,0,0,0,0,1.2455473160800206,1.1685156507431067,0.0,1.8877684866165538,1.2612373330887812,1,13.0,1,1,-0.08108597380607072,-0.08108597380607088
2016-08-13,air_627cabe2fe53f33f,0,0,1,0,0,0,0,1.2893599986354694,1.2438629075507093,1.0,1.597242975062645,1.3257971564285547,1,19.0,1,1,0.08131036669661991,0.08131036669661974
2016-08-16,air_627cabe2fe53f33f,0,0,0,0,0,1,0,1.3550790224686422,1.3622657396769413,0.0,1.2803060533674717,1.4226368914382153,1,20.0,1,1,-1.3319374287294796,-1.3319374287294798
2016-08-17,air_627cabe2fe53f33f,0,0,0,0,0,0,1,1.333172681190918,1.2115712260617364,0.0,-0.7797839376511561,1.4011169503249574,1,10.0,1,1,-0.8403887739193222,-0.8403887739193223
2016-08-19,air_627cabe2fe53f33f,1,0,0,0,0,0,0,1.475563899496126,1.62059919158872,0.0,1.016191951954827,1.4871967147779888,1,15.0,1,1,0.7305324259322086,0.7305324259322085
2016-08-20,air_627cabe2fe53f33f,0,0,1,0,0,0,0,1.4974702407738503,1.6421269792480342,0.0,1.3595402837912647,1.3903569797683284,1,24.0,1,1,0.6157287489772864,0.6157287489772862
2016-08-22,air_627cabe2fe53f33f,0,1,0,0,0,0,0,1.5193765820515746,1.7820575990335814,0.0,0.8577234911072404,1.5409965675611335,1,13.0,1,1,-1.9891521490188921,-1.9891521490188921
2016-08-23,air_627cabe2fe53f33f,0,0,0,0,0,1,0,1.4536575582184017,1.5344880409514599,0.0,0.5407865694120667,1.465676773664731,1,2.0,1,1,-0.6340327976206012,-0.6340327976206014
2016-08-24,air_627cabe2fe53f33f,0,0,0,0,0,0,1,1.398891705024091,1.588307510099747,0.0,0.6464322099771246,1.4011169503249574,1,8.0,1,1,-0.4483850795067871,-0.44838507950678724
2016-08-25,air_627cabe2fe53f33f,0,0,0,0,1,0,0,1.3441258518297803,1.3945574211659133,0.0,1.412363104073794,1.4226368914382153,1,4.0,1,1,-0.3219557137463031,-0.3219557137463033
2016-08-26,air_627cabe2fe53f33f,1,0,0,0,0,0,0,1.322219510552056,1.3299740581879684,0.0,1.0426033620960915,1.1428776569658625,1,14.0,1,1,1.021537948846426,1.0215379488464258
2016-08-27,air_627cabe2fe53f33f,0,0,1,0,0,0,0,1.0922029271359506,1.1577517569134497,0.0,-0.3836127855321893,1.1428776569658625,1,16.0,1,1,1.082936117850799,1.0829361178507988
2016-08-29,air_627cabe2fe53f33f,0,1,0,0,0,0,0,0.7964673198866724,0.6949043222381793,0.0,-1.466480601324032,0.7662786874838495,1,9.0,1,1,-1.4325722974526236,-1.4325722974526236
2016-08-30,air_627cabe2fe53f33f,0,0,0,0,0,1,0,0.7964673198866724,0.7164321098974942,0.0,0.9633691316722979,0.7339987758139626,1,7.0,1,1,-0.6598272946579413,-0.6598272946579414
2016-08-31,air_627cabe2fe53f33f,0,0,0,0,0,0,1,1.0264839033027775,0.9209460926609858,0.0,1.7557114359102317,1.0029980397296863,1,4.0,1,1,-0.2409391948825447,-0.24093919488254487
2016-09-01,air_627cabe2fe53f33f,0,0,0,0,1,0,0,1.0374370739416399,1.0931683939355048,0.0,1.306717463508736,0.9384382163899128,1,9.0,1,1,-0.6245869254660823,-0.6245869254660824
2016-09-02,air_627cabe2fe53f33f,1,0,0,0,0,0,0,1.1141092684136749,1.1792795445727644,0.0,1.6236543852039094,1.0137580102863153,1,13.0,1,1,0.5492443411204802,0.5492443411204799
2016-09-03,air_627cabe2fe53f33f,0,0,1,0,0,0,0,1.2674536573577453,1.405321314995571,0.0,-0.3836127855321893,1.2289574214188943,1,27.0,1,1,1.1167232759419627,1.1167232759419625
2016-09-05,air_627cabe2fe53f33f,0,1,0,0,0,0,0,1.0264839033027775,0.8994183050016706,0.0,-1.2287779100526517,1.1536376275224918,1,18.0,1,1,-1.3439264203102153,-1.3439264203102155
2016-09-06,air_627cabe2fe53f33f,0,0,0,0,0,1,0,1.136015609691399,1.2976823766989964,0.0,0.3559066984232157,1.1536376275224918,1,14.0,1,1,-0.6598272946579413,-0.6598272946579414
2016-09-07,air_627cabe2fe53f33f,0,0,0,0,0,0,1,1.2345941454411586,1.3407379520176261,0.0,0.7784892606834469,1.2074374803056365,1,6.0,1,1,-0.565731875887926,-0.5657318758879261
2016-09-08,air_627cabe2fe53f33f,0,0,0,0,1,0,0,0.9936243913861913,0.8025432605347538,0.0,-1.2816007303351806,1.06755786306946,1,8.0,1,1,-0.42222727969427315,-0.4222272796942733
2016-09-09,air_627cabe2fe53f33f,1,0,0,0,0,0,0,0.8950458556364317,0.8886544111720134,0.0,0.32949528828195107,0.9491981869465415,1,26.0,1,1,0.858051700018214,0.8580517000182138
2016-09-10,air_627cabe2fe53f33f,0,0,1,0,0,0,0,0.9279053675530182,0.9101821988313282,0.0,1.518008744638852,0.7877986285971074,1,5.0,1,1,1.3528700798049358,1.3528700798049356
2016-09-12,air_627cabe2fe53f33f,0,1,0,0,0,0,0,1.125062439052537,1.1146961815948195,0.0,-0.9382523984987429,1.0137580102863153,1,5.0,1,1,-1.3232181621253083,-1.3232181621253085
2016-09-13,air_627cabe2fe53f33f,0,0,0,0,0,1,0,0.9388585381918805,0.8025432605347538,0.0,-1.4400691911827677,1.0029980397296863,1,5.0,1,1,-0.8196805157344154,-0.8196805157344155
2016-09-14,air_627cabe2fe53f33f,0,0,0,0,0,0,1,0.9059990262752939,0.6949043222381793,0.0,-1.070309449205065,1.0460379219562022,1,18.0,1,1,-0.4356694823757039,-0.4356694823757041
2016-09-15,air_627cabe2fe53f33f,0,0,0,0,1,0,0,0.8950458556364317,0.7702515790457813,0.0,-1.2023664999113874,0.9276782458332837,1,10.0,1,1,-0.1199593707496678,-0.11995937074966796
2016-09-16,air_627cabe2fe53f33f,1,0,0,0,0,0,0,0.9717180501084667,0.9747655618092731,0.0,-0.30437855510839573,0.9814780986164284,1,14.0,1,1,0.7919305949365816,0.7919305949365814
2016-09-17,air_627cabe2fe53f33f,0,0,1,0,0,0,0,1.103156097774813,0.9640016679796155,0.0,-0.5949040666623049,1.2397173919755233,1,11.0,1,1,1.2413361278265778,1.2413361278265775
2016-09-18,air_627cabe2fe53f33f,0,0,0,1,0,0,0,0.8731395143587074,0.6733765345788645,0.0,-1.466480601324032,1.0137580102863153,1,27.0,1,1,0.0962057804787459,0.09620578047874573
2016-09-19,air_627cabe2fe53f33f,0,1,0,0,0,0,0,0.7745609786089482,0.5980292777712625,1.0,-1.466480601324032,0.7877986285971074,1,18.0,1,1,-1.3261245843266989,-1.3261245843266989
2016-09-21,air_627cabe2fe53f33f,0,0,0,0,0,0,1,0.6102634190260159,0.5442098086229752,0.0,-1.413657781041503,0.6694389524741892,1,20.0,1,1,0.2982021234753812,0.29820212347538105
2016-09-22,air_627cabe2fe53f33f,0,0,0,0,1,0,0,0.6869356134980509,0.5765014901119473,1.0,-1.2816007303351806,0.8415984813802521,1,2.0,1,1,-0.34920342188433845,-0.3492034218843386
2016-09-23,air_627cabe2fe53f33f,1,0,0,0,0,0,0,0.6759824428591885,0.56573759628229,0.0,-1.2551893201939164,0.7985585991537364,1,11.0,1,1,0.11873055253952178,0.11873055253952161
2016-09-24,air_627cabe2fe53f33f,0,0,1,0,0,0,0,0.6650292722203266,0.490390339474688,0.0,-0.41002419567345366,0.690958893587447,1,21.0,1,1,1.0211746460712523,1.021174646071252
2016-09-26,air_627cabe2fe53f33f,0,1,0,0,0,0,0,0.9498117088307424,0.9962933494685879,0.0,-0.2779671449671314,0.8953983341633968,1,6.0,1,1,-1.1012401664941138,-1.101240166494114
2016-09-27,air_627cabe2fe53f33f,0,0,0,0,0,1,0,1.103156097774813,1.0931683939355048,0.0,-0.17232150440207347,1.0245179808429443,1,12.0,1,1,-0.4948878347290341,-0.49488783472903425
2016-09-28,air_627cabe2fe53f33f,0,0,0,0,0,0,1,0.9717180501084667,0.9532377741499579,0.0,-1.2551893201939164,1.056797892512831,1,14.0,1,1,-0.3829905799755023,-0.38299057997550245
2016-09-29,air_627cabe2fe53f33f,0,0,0,0,1,0,0,0.6759824428591885,0.5549737024526324,0.0,-1.466480601324032,0.701718864144076,1,6.0,1,1,-0.2649171780440158,-0.264917178044016
2016-09-30,air_627cabe2fe53f33f,1,0,0,0,0,0,0,0.6102634190260159,0.6195570654305773,0.0,-0.489258426097247,0.5187993646813837,1,13.0,1,1,1.0876590539280584,1.0876590539280582
2016-10-01,air_627cabe2fe53f33f,0,0,1,0,0,0,0,0.7526546373312236,0.6087931716009197,0.0,-1.360834960758974,0.8093185697103655,1,8.0,1,1,1.1207196064688747,1.1207196064688745
2016-10-04,air_627cabe2fe53f33f,0,0,0,0,0,1,0,0.7307482960534993,0.7594876852161242,0.0,-1.0438980390638006,0.7662786874838495,1,4.0,1,1,-0.7175924359105762,-0.7175924359105764
2016-10-05,air_627cabe2fe53f33f,0,0,0,0,0,0,1,0.829326831803259,0.7487237913864666,0.0,-1.4400691911827677,0.7447587463705917,1,4.0,1,1,-0.8825318958394835,-0.8825318958394837
2016-10-06,air_627cabe2fe53f33f,0,0,0,0,1,0,0,0.6978887841369128,0.7702515790457813,0.0,1.016191951954827,0.6371590408043023,1,10.0,1,1,-0.424407096345316,-0.42440709634531615
2016-10-07,air_627cabe2fe53f33f,1,0,0,0,0,0,0,0.5883570777482913,0.6949043222381793,0.0,0.6728436201183889,0.36815977688857865,1,22.0,1,1,0.7160003149252564,0.7160003149252563
2016-10-08,air_627cabe2fe53f33f,0,0,1,0,0,0,0,0.8950458556364317,0.8671266235126986,0.0,-0.7269611173686272,0.8631184224935102,1,23.0,1,1,0.960139779842053,0.9601397798420529
2016-10-09,air_627cabe2fe53f33f,0,0,0,1,0,0,0,0.45691903008194545,0.56573759628229,0.0,-0.30437855510839573,0.37891974744520773,1,13.0,1,1,0.2644149653842174,0.2644149653842172
2016-10-10,air_627cabe2fe53f33f,0,1,0,0,0,0,0,0.17213659347152963,0.21052909990359428,1.0,0.7520778505421826,0.2605600713222892,1,10.0,1,1,-0.8131410657812869,-0.813141065781287
2016-10-11,air_627cabe2fe53f33f,0,0,0,0,0,1,0,0.17213659347152963,0.09212626777736221,0.0,-0.5949040666623049,0.22828015965240228,1,16.0,1,1,-1.1924291630627388,-1.1924291630627388
2016-10-12,air_627cabe2fe53f33f,0,0,0,0,0,0,1,0.2049961053881158,0.33969582585948355,0.0,0.32949528828195107,0.13144042464274192,1,4.0,1,1,-0.5050603124339006,-0.5050603124339007
2016-10-13,air_627cabe2fe53f33f,0,0,0,0,1,0,0,0.04069854580518346,0.03830679862907499,0.0,-0.8590181680749495,0.16372033631262883,1,4.0,1,1,-0.4719997598930844,-0.47199975989308457
2016-10-14,air_627cabe2fe53f33f,1,0,0,0,0,0,0,0.07355805772177,0.081362373947705,0.0,-0.33078996524966037,0.08840054241622611,1,14.0,1,1,0.8678608749479068,0.8678608749479065
2016-10-15,air_627cabe2fe53f33f,0,0,1,0,0,0,0,0.24880878794356465,0.447334764156058,0.0,1.2803060533674717,-0.1483188098296108,1,16.0,1,1,1.3172664078379028,1.3172664078379026
2016-10-17,air_627cabe2fe53f33f,0,1,0,0,0,0,0,0.5554975658317051,0.46886255181537284,0.0,-0.41002419567345366,0.508039394124755,1,2.0,1,1,-1.406051194864936,-1.406051194864936
2016-10-18,air_627cabe2fe53f33f,0,0,0,0,0,1,0,0.6212165896648778,0.6518487469195497,0.0,-0.14591009426080911,0.6263990702476732,1,11.0,1,1,-0.6314896781943846,-0.6314896781943847
2016-10-19,air_627cabe2fe53f33f,0,0,0,0,0,0,1,0.643122930942602,0.6087931716009197,0.0,-0.3836127855321893,0.5618392469078997,1,6.0,1,1,-0.49924746803111975,-0.49924746803111986
2016-10-20,air_627cabe2fe53f33f,0,0,0,0,1,0,0,0.5774039071094293,0.5872653839416049,0.0,0.11820400715183547,0.5187993646813837,1,19.0,1,1,-0.28635204177927026,-0.2863520417792704
2016-10-21,air_627cabe2fe53f33f,1,0,0,0,0,0,0,0.16118342283266732,0.10289016160701982,0.0,-0.9382523984987429,0.2605600713222892,1,21.0,1,1,0.8903856470086826,0.8903856470086824
2016-10-22,air_627cabe2fe53f33f,0,0,1,0,0,0,0,0.051651716444045766,-0.1446793964751015,0.0,-1.466480601324032,0.13144042464274192,1,12.0,1,1,1.4189911848865682,1.418991184886568
2016-10-23,air_627cabe2fe53f33f,0,0,0,1,0,0,0,0.16118342283266732,-0.015512670519212242,0.0,-1.2287779100526517,0.20676021853914445,1,5.0,1,1,-0.25874103086606115,-0.2587410308660613
2016-10-24,air_627cabe2fe53f33f,0,1,0,0,0,0,0,-0.025020478027989245,0.09212626777736221,0.0,1.306717463508736,-0.05147907481995025,1,2.0,1,1,-1.2454713682381142,-1.2454713682381144
2016-10-25,air_627cabe2fe53f33f,0,0,0,0,0,1,0,0.07355805772177,-0.015512670519212242,0.0,-1.2287779100526517,-0.10527892760309497,1,12.0,1,1,-0.5958860062273518,-0.5958860062273519
2016-10-26,air_627cabe2fe53f33f,0,0,0,0,0,0,1,0.45691903008194545,0.5119181271340029,0.0,-0.8061953477924205,0.4972794235681259,1,16.0,1,1,-0.21768781727142122,-0.2176878172714214
2016-10-27,air_627cabe2fe53f33f,0,0,0,0,1,0,0,0.1392770815549431,0.15670963075530706,0.0,0.5671979795533313,0.10992048352948391,1,12.0,1,1,-0.20460891736516426,-0.20460891736516443
2016-10-28,air_627cabe2fe53f33f,1,0,0,0,0,0,0,0.0078390338885973,-0.16620718413441632,0.0,-1.466480601324032,0.045360660189710286,1,25.0,1,1,0.7959269254634934,0.7959269254634932
2016-10-29,air_627cabe2fe53f33f,0,0,1,0,0,0,0,-0.0688331605834381,-0.16620718413441632,0.0,0.012558366586777546,-0.1483188098296108,1,27.0,1,1,1.594103122520342,1.5941031225203417
2016-10-31,air_627cabe2fe53f33f,0,1,0,0,0,0,0,-0.18931803761092159,-0.27384612243099077,0.0,-0.8854295782162138,-0.25591851539590027,1,8.0,1,1,-1.0816218166347285,-1.0816218166347285
2016-11-01,air_627cabe2fe53f33f,0,0,0,0,0,1,0,-0.2988497439995431,-0.19849886562338875,0.0,0.3030838781406867,-0.26667848595252913,1,6.0,1,1,-0.8076915241536797,-0.80769152415368
2016-11-02,air_627cabe2fe53f33f,0,0,0,0,0,0,1,-0.37552193847157833,-0.3599572730682504,0.0,1.2803060533674717,-0.36351822096218966,1,22.0,1,1,0.3054681789788573,0.30546817897885714
2016-11-03,air_627cabe2fe53f33f,0,0,0,0,1,0,0,-0.36456876783271625,-0.39224895455722286,1.0,0.7520778505421826,-0.36351822096218966,1,19.0,1,1,-0.1428474455856175,-0.14284744558561766
2016-11-04,air_627cabe2fe53f33f,1,0,0,0,0,0,0,-0.3426624265549918,-0.24155444094201836,0.0,1.0426033620960915,-0.4495979854152211,1,18.0,1,1,-0.018597896476176337,-0.018597896476176504
2016-11-05,air_627cabe2fe53f33f,0,0,1,0,0,0,0,-0.25503706144409466,-0.1446793964751015,0.0,1.1746604128024138,-0.3742781915188186,1,10.0,1,1,1.138884745227565,1.1388847452275648
2016-11-08,air_627cabe2fe53f33f,0,0,0,0,0,1,0,-0.3426624265549918,-0.4891239990241397,0.0,-1.466480601324032,-0.22363860372601332,1,2.0,1,1,-1.1393869578873632,-1.1393869578873634
2016-11-09,air_627cabe2fe53f33f,0,0,0,0,0,0,1,-0.8136487640260646,-0.8335686015731779,0.0,-0.06667586383701578,-0.8261969548972342,1,10.0,1,1,-0.8436584988958864,-0.8436584988958866
2016-11-10,air_627cabe2fe53f33f,0,0,0,0,1,0,0,-0.7479297401928917,-0.7582213447655758,0.0,-1.2287779100526517,-0.8584768665671211,1,2.0,1,1,-0.5897098590493971,-0.5897098590493972
2016-11-11,air_627cabe2fe53f33f,1,0,0,0,0,0,0,-0.2769434027218189,-0.28461001626064836,0.0,0.5936093896945956,-0.34199827984893166,1,26.0,1,1,0.31963698721063566,0.3196369872106355
2016-11-12,air_627cabe2fe53f33f,0,0,1,0,0,0,0,-0.23313072016637024,-0.22002665328270354,0.0,1.016191951954827,-0.27743845650915805,1,10.0,1,1,1.6540480804240196,1.6540480804240194
2016-11-14,air_627cabe2fe53f33f,0,1,0,0,0,0,0,-0.04692681930571348,-0.24155444094201836,0.0,-1.4400691911827677,0.14220039519937083,1,9.0,1,1,-1.419130094771193,-1.419130094771193
2016-11-15,air_627cabe2fe53f33f,0,0,0,0,0,1,0,-0.07978633122230003,0.13518184309599224,0.0,-0.6213154768035692,-0.21287863316938443,1,11.0,1,1,-0.9388438259914232,-0.9388438259914234
2016-11-16,air_627cabe2fe53f33f,0,0,0,0,0,0,1,-0.572679009971097,-0.5644712558317417,0.0,0.5671979795533313,-0.49263786764173695,1,15.0,1,1,-0.3811740660996333,-0.3811740660996334
2016-11-17,air_627cabe2fe53f33f,0,0,0,0,1,0,0,-0.5398194980545107,-0.42454063604619485,0.0,0.5143751592708024,-0.6109975437646553,1,11.0,1,1,-0.33358140255186486,-0.333581402551865
2016-11-18,air_627cabe2fe53f33f,1,0,0,0,0,0,0,-0.33170925591612965,-0.27384612243099077,0.0,0.9633691316722979,-0.6647973965478,1,21.0,1,1,0.9052810607908086,0.9052810607908084
2016-11-19,air_627cabe2fe53f33f,0,0,1,0,0,0,0,-0.05787998994457579,-0.23079054711236116,0.0,-1.466480601324032,0.045360660189710286,1,24.0,1,1,1.3902902656478375,1.3902902656478375
2016-11-21,air_627cabe2fe53f33f,0,1,0,0,0,0,0,-0.0688331605834381,-0.2953739100903056,0.0,-1.466480601324032,0.013080748519823377,1,6.0,1,1,-1.320311739923918,-1.3203117399239181
2016-11-22,air_627cabe2fe53f33f,0,0,0,0,0,1,0,0.04069854580518346,-0.03704045817852706,0.0,0.6728436201183889,0.16372033631262883,1,12.0,1,1,0.5793984714599059,0.5793984714599058
2016-11-23,air_627cabe2fe53f33f,0,0,0,0,0,0,1,-0.6822107163597185,-0.4783601051944821,1.0,-1.466480601324032,-0.5464377204248817,1,4.0,1,1,-0.2572878197653659,-0.2572878197653661
2016-11-24,air_627cabe2fe53f33f,0,0,0,0,1,0,0,-0.7479297401928917,-0.6505824064690013,0.0,-0.41002419567345366,-0.7723971021140895,1,13.0,1,1,-1.147379618941187,-1.1473796189411871
2016-11-25,air_627cabe2fe53f33f,1,0,0,0,0,0,0,-0.704117057637443,-0.6828740879579738,0.0,0.14461541729309985,-0.7185972493309447,1,20.0,1,1,0.7755819700537604,0.7755819700537602
2016-11-26,air_627cabe2fe53f33f,0,0,1,0,0,0,0,-0.572679009971097,-0.4998878928537973,0.0,0.435140928847009,-0.7508771610008317,1,31.0,1,1,1.696554505119355,1.6965545051193547
2016-11-28,air_627cabe2fe53f33f,0,1,0,0,0,0,0,-0.6712575457208565,-0.715165769446946,0.0,-0.9118409883574784,-0.5356777498682528,1,13.0,1,1,-1.2759888013527139,-1.2759888013527139
2016-11-29,air_627cabe2fe53f33f,0,0,0,0,0,1,0,-0.7150702282763052,-0.715165769446946,0.0,-0.41002419567345366,-0.5571976909815106,1,14.0,1,1,-0.6503814225034225,-0.6503814225034226
2016-11-30,air_627cabe2fe53f33f,0,0,0,0,0,0,1,-0.7369765695540293,-0.8658602830621503,0.0,-0.3836127855321893,-0.8477168960104922,1,10.0,1,1,-0.41859425194253513,-0.4185942519425353
2016-12-01,air_627cabe2fe53f33f,0,0,0,0,1,0,0,-0.37552193847157833,-0.4891239990241397,0.0,-0.9910752187812718,-0.28819842706578697,1,12.0,1,1,-0.5203190289912004,-0.5203190289912005
2016-12-02,air_627cabe2fe53f33f,1,0,0,0,0,0,0,-0.6164916925265457,-0.6290546188096866,0.0,0.9897805418135628,-0.5894776026513975,1,16.0,1,1,1.0313471237761187,1.0313471237761185
2016-12-03,air_627cabe2fe53f33f,0,0,1,0,0,0,0,-0.6712575457208565,-0.6290546188096866,0.0,0.8841349012485048,-0.7185972493309447,1,32.0,1,1,2.1321545325527467,2.1321545325527462
