visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Tōkyō-to Nakano-ku Nakano,total_area_visitors,total_genre_visitors
2016-01-26,air_883ca28ef0ed3d55,0,0,0,0,0,1,0,-1.4686173256234785,-1.2054686950448001,0.0,0.8608411173676184,-1.589625362877231,1,11.0,1,1,-1.1804417102215883,-1.1804417102215883
2016-01-27,air_883ca28ef0ed3d55,0,0,0,0,0,0,1,-1.1337741660851712,-0.7787869990196946,0.0,1.0379617466270175,-1.4880932078598372,1,16.0,1,1,-1.0289603208283644,-1.0289603208283644
2016-01-28,air_883ca28ef0ed3d55,0,0,0,0,1,0,0,-0.9902699548544681,-0.6958211136814797,0.0,1.0632646936640744,-1.3301543000550025,1,19.0,1,1,-1.0345519157388525,-1.0345519157388525
2016-01-29,air_883ca28ef0ed3d55,1,0,0,0,0,0,0,-1.217484955969748,-1.501775428395568,0.0,-1.34051527485634,-0.935307030542916,1,6.0,1,1,-0.891712082116383,-0.8917120821163831
2016-01-30,air_883ca28ef0ed3d55,0,0,1,0,0,0,0,-1.396865220008127,-1.7388208150761824,0.0,-1.34051527485634,-1.0706832372327744,1,19.0,1,1,-0.5905284471650906,-0.5905284471650907
2016-01-31,air_883ca28ef0ed3d55,0,0,0,1,0,0,0,-1.0859394290082702,-1.0276846550343395,0.0,0.12705565329296564,-1.1270899900202154,1,15.0,1,1,-1.144858833518482,-1.1448588335184822
2016-02-01,air_883ca28ef0ed3d55,0,1,0,0,0,0,0,-1.2533610087774238,-1.5847413137337831,0.0,-1.34051527485634,-0.935307030542916,1,3.0,1,1,-1.3990222385406696,-1.3990222385406699
2016-02-02,air_883ca28ef0ed3d55,0,0,0,0,0,1,0,-1.121815481815946,-1.1580596177086773,0.0,0.48129691181176365,-0.9127443294279397,1,8.0,1,1,-1.2510991368177564,-1.2510991368177566
2016-02-03,air_883ca28ef0ed3d55,0,0,0,0,0,0,1,-1.2294436402389735,-1.3595481963871996,0.0,-0.10067087004054717,-1.0932459383477506,1,17.0,1,1,-1.1763750957412331,-1.1763750957412333
2016-02-04,air_883ca28ef0ed3d55,0,0,0,0,1,0,0,-1.2414023245081987,-1.1936164257107695,0.0,0.15235860033002277,-1.1383713405777034,1,5.0,1,1,-1.1387589117979495,-1.1387589117979495
2016-02-05,air_883ca28ef0ed3d55,1,0,0,0,0,0,0,-1.0141873233929186,-0.8143438070217869,0.0,0.9620529055158464,-1.3075915989400262,1,20.0,1,1,-0.7651387064153334,-0.7651387064153337
2016-02-06,air_883ca28ef0ed3d55,0,0,1,0,0,0,0,-1.026146007662144,-1.2291732337128618,0.0,-1.1380916985598841,-0.935307030542916,1,14.0,1,1,-0.5422374002108749,-0.542237400210875
2016-02-07,air_883ca28ef0ed3d55,0,0,0,1,0,0,0,-1.2772783773158745,-1.3595481963871996,0.0,1.0379617466270175,-1.1270899900202154,1,14.0,1,1,-1.1522295722641254,-1.1522295722641256
2016-02-08,air_883ca28ef0ed3d55,0,1,0,0,0,0,0,-1.3370717986620007,-1.3951050043892916,0.0,-0.07536792300349027,-1.115808639462727,1,10.0,1,1,-1.3476812307261878,-1.3476812307261878
2016-02-09,air_883ca28ef0ed3d55,0,0,0,0,0,1,0,-1.0978981132774956,-0.5891506896752032,0.0,0.8861440644046756,-1.352717001169979,1,14.0,1,1,-1.130117356027195,-1.130117356027195
2016-02-10,air_883ca28ef0ed3d55,0,0,0,0,0,0,1,-1.1098567975467208,-1.1225028097065852,0.0,1.1391735347752456,-0.9917137833303569,1,9.0,1,1,-0.80656734143395,-0.8065673414339503
2016-02-11,air_883ca28ef0ed3d55,0,0,0,0,1,0,0,-1.1098567975467208,-1.1106505403725546,1.0,1.1391735347752456,-0.9917137833303569,1,19.0,1,1,-0.8797664020803402,-0.8797664020803403
2016-02-12,air_883ca28ef0ed3d55,1,0,0,0,0,0,0,-0.9902699548544681,-0.8617528843579095,0.0,-0.4802150755964022,-1.1609340416926797,1,2.0,1,1,-0.8235962895704366,-0.8235962895704368
2016-02-13,air_883ca28ef0ed3d55,0,0,1,0,0,0,0,-0.12924468747024953,0.1930990863708237,0.0,-0.2777914992999462,-0.3486768015535303,1,13.0,1,1,-0.6339903894238846,-0.6339903894238847
2016-02-14,air_883ca28ef0ed3d55,0,0,0,1,0,0,0,0.4926068945294639,0.6197807823959295,0.0,0.07644975921885161,0.4635804385856193,1,13.0,1,1,-1.1697668472106564,-1.1697668472106564
2016-02-15,air_883ca28ef0ed3d55,0,1,0,0,0,0,0,-0.8587244278929903,-0.5535938816731111,0.0,-1.264606433745169,-0.9465883811004041,1,5.0,1,1,-1.3512395183964985,-1.3512395183964985
2016-02-16,air_883ca28ef0ed3d55,0,0,0,0,0,1,0,-1.217484955969748,-1.134355079040616,0.0,1.1391735347752456,-1.2624661967100734,1,9.0,1,1,-1.190862409827498,-1.190862409827498
2016-02-17,air_883ca28ef0ed3d55,0,0,0,0,0,0,1,-1.1816089031620722,-0.7787869990196946,0.0,0.4306910177376496,-1.2850288978250497,1,8.0,1,1,-1.0220979088927653,-1.0220979088927653
2016-02-18,air_883ca28ef0ed3d55,0,0,0,0,1,0,0,-1.1816089031620722,-1.0158323857003089,0.0,0.9873558525529033,-1.3075915989400262,1,9.0,1,1,-1.0317561182836084,-1.0317561182836086
2016-02-19,air_883ca28ef0ed3d55,1,0,0,0,0,0,0,-0.751096269469963,-0.387662110996681,0.0,1.0632646936640744,-1.1834967428076562,1,4.0,1,1,-0.713035208385785,-0.7130352083857852
2016-02-20,air_883ca28ef0ed3d55,0,0,1,0,0,0,0,-0.8946004807006661,-1.0869460017044932,0.0,-1.289909380782226,-0.5743038127032941,1,13.0,1,1,-0.7470931046587581,-0.7470931046587583
2016-02-21,air_883ca28ef0ed3d55,0,0,0,1,0,0,0,-0.6554267953161608,-0.5891506896752032,0.0,-0.2777914992999462,-0.5968665138182704,1,27.0,1,1,-1.1153758785359082,-1.1153758785359082
2016-02-22,air_883ca28ef0ed3d55,0,1,0,0,0,0,0,-0.9902699548544681,-1.217320964378831,0.0,-0.935668122263428,-0.6758359677206877,1,7.0,1,1,-1.3382771847403667,-1.338277184740367
2016-02-23,air_883ca28ef0ed3d55,0,0,0,0,0,1,0,-1.0022286391236934,-1.217320964378831,0.0,-1.315212327819283,-0.7322427205081287,1,13.0,1,1,-1.1222382904715071,-1.1222382904715074
2016-02-24,air_883ca28ef0ed3d55,0,0,0,0,0,0,1,-1.1098567975467208,-1.4425140817254145,0.0,-1.34051527485634,-0.9917137833303569,1,15.0,1,1,-1.0782680214026688,-1.078268021402669
2016-02-25,air_883ca28ef0ed3d55,0,0,0,0,1,0,0,-1.3849065357389019,-1.4780708897275068,0.0,-1.011576963374599,-1.1947780933651444,1,8.0,1,1,-0.9740610253435718,-0.974061025343572
2016-02-26,air_883ca28ef0ed3d55,1,0,0,0,0,0,0,-1.1457328503543966,-1.0039801163662783,0.0,1.2403853229234731,-1.2511848461525854,1,11.0,1,1,-0.5643496164478052,-0.5643496164478053
2016-02-27,air_883ca28ef0ed3d55,0,0,1,0,0,0,0,-0.8946004807006661,-0.7550824603516333,0.0,1.2150823758864164,-0.9127443294279397,1,9.0,1,1,-0.3963476057281391,-0.3963476057281392
2016-02-28,air_883ca28ef0ed3d55,0,0,0,1,0,0,0,-0.798931006546864,-0.5891506896752032,0.0,0.9873558525529033,-1.0142764844453334,1,11.0,1,1,-0.9793984568490377,-0.9793984568490379
2016-02-29,air_883ca28ef0ed3d55,0,1,0,0,0,0,0,-0.8587244278929903,-0.518037073671019,0.0,-0.8344563341152,-0.7322427205081287,1,4.0,1,1,-1.2904944645961955,-1.2904944645961955
2016-03-01,air_883ca28ef0ed3d55,0,0,0,0,0,1,0,-1.2294436402389735,-1.2765823110489845,0.0,1.2656882699605305,-1.0368391855603096,1,7.0,1,1,-1.181458363841677,-1.1814583638416771
2016-03-02,air_883ca28ef0ed3d55,0,0,0,0,0,0,1,-1.1337741660851712,-0.9565710390301553,0.0,0.6331145940341055,-1.3978424033999317,1,6.0,1,1,-1.051580863875339,-1.0515808638753392
2016-03-03,air_883ca28ef0ed3d55,0,0,0,0,1,0,0,-0.7391375852007378,-0.3046962256584661,0.0,1.2656882699605305,-1.1609340416926797,1,17.0,1,1,-1.0683556486068035,-1.0683556486068035
2016-03-04,air_883ca28ef0ed3d55,1,0,0,0,0,0,0,-0.5956333739700345,-0.44692345766683456,0.0,0.6837204881082195,-0.7773681227380814,1,8.0,1,1,-0.695497933439254,-0.6954979334392541
2016-03-05,air_883ca28ef0ed3d55,0,0,1,0,0,0,0,-0.523881268354683,-0.41136664966474235,0.0,-0.6573357048558011,-0.37123950266850664,1,17.0,1,1,-0.47234246382977324,-0.47234246382977335
2016-03-06,air_883ca28ef0ed3d55,0,0,0,1,0,0,0,-0.17707942454715042,-0.13876445498203632,0.0,-0.7585474930040291,-0.25842599709362474,1,13.0,1,1,-1.1067343227651538,-1.1067343227651538
2016-03-07,air_883ca28ef0ed3d55,0,1,0,0,0,0,0,-0.2368728458932767,-0.5417416123390804,0.0,-1.34051527485634,0.12513992186097367,1,13.0,1,1,-1.3949556240603147,-1.3949556240603147
2016-03-08,air_883ca28ef0ed3d55,0,0,0,0,0,1,0,0.08601162937580521,0.18124681703679324,0.0,-0.05006497596643336,0.08001451963102088,1,7.0,1,1,-1.0592057660260046,-1.0592057660260048
2016-03-09,air_883ca28ef0ed3d55,0,0,0,0,0,0,1,-0.7391375852007378,-0.518037073671019,0.0,-1.34051527485634,-0.7999308238530578,1,8.0,1,1,-1.105717669145065,-1.1057176691450652
2016-03-10,air_883ca28ef0ed3d55,0,0,0,0,1,0,0,-1.0620220604698196,-1.3239913883851073,0.0,-1.34051527485634,-0.8112121744105459,1,4.0,1,1,-0.9849900517595259,-0.984990051759526
2016-03-11,air_883ca28ef0ed3d55,1,0,0,0,0,0,0,-1.2772783773158745,-1.6321503910699058,0.0,-1.34051527485634,-0.9240256799854278,1,9.0,1,1,-0.6456819060549053,-0.6456819060549054
2016-03-12,air_883ca28ef0ed3d55,0,0,1,0,0,0,0,-1.1098567975467208,-1.3951050043892916,0.0,-1.214000539671055,-0.8789002777554751,1,15.0,1,1,-0.45531351569328665,-0.45531351569328676
2016-03-13,air_883ca28ef0ed3d55,0,0,0,1,0,0,0,-1.0141873233929186,-1.3121391190510767,0.0,-1.34051527485634,-0.754805421623105,1,16.0,1,1,-1.0564099685707606,-1.0564099685707609
2016-03-14,air_883ca28ef0ed3d55,0,1,0,0,0,0,0,-1.1457328503543966,-1.5254799670636296,0.0,-1.34051527485634,-0.7886494732955696,1,4.0,1,1,-1.285919523305796,-1.2859195233057963
2016-03-15,air_883ca28ef0ed3d55,0,0,0,0,0,1,0,-0.846765743623765,-0.7669347296856639,0.0,1.4428088992199293,-0.7886494732955696,1,8.0,1,1,-1.0104063922617446,-1.0104063922617448
2016-03-16,air_883ca28ef0ed3d55,0,0,0,0,0,0,1,-0.8108896908160893,-0.6721165750134181,0.0,-0.935668122263428,-1.0142764844453334,1,20.0,1,1,-0.9209408736939345,-0.9209408736939347
2016-03-17,air_883ca28ef0ed3d55,0,0,0,0,1,0,0,-0.2727488987009526,0.14569000903470103,0.0,1.4681118462569862,-0.7209613699506405,1,9.0,1,1,-0.8734123169547855,-0.8734123169547856
2016-03-18,air_883ca28ef0ed3d55,1,0,0,0,0,0,0,-0.05749258185489781,0.22865589437291595,0.0,0.3800851236635356,-0.5404597610308294,1,17.0,1,1,-0.4972504775219476,-0.49725047752194773
2016-03-19,air_883ca28ef0ed3d55,0,0,1,0,0,0,0,0.02621820802967892,-0.1980258016521899,0.0,-0.6826386518928581,0.11385857130348533,1,19.0,1,1,-0.47971320257541666,-0.4797132025754168
2016-03-20,air_883ca28ef0ed3d55,0,0,0,1,0,0,0,-0.15316205600869998,-0.2217303403202512,1.0,0.15235860033002277,-0.05536168705883749,1,30.0,1,1,-0.6924479725789878,-0.6924479725789879
2016-03-21,air_883ca28ef0ed3d55,0,1,0,0,0,0,0,-0.60759205823926,-0.6958211136814797,1.0,-0.3537003404111172,-0.42764625545594753,1,11.0,1,1,-1.1387589117979495,-1.1387589117979495
2016-03-22,air_883ca28ef0ed3d55,0,0,0,0,0,1,0,-0.4880052155470073,-0.2691394176563739,0.0,1.1138705877381883,-0.7435240710656169,1,2.0,1,1,-1.0063397777813896,-1.0063397777813898
2016-03-23,air_883ca28ef0ed3d55,0,0,0,0,0,0,1,-0.49996389981623257,-0.20987807098622033,0.0,-0.20188265818877524,-0.5855851632607822,1,11.0,1,1,-0.9049285791775368,-0.9049285791775369
2016-03-25,air_883ca28ef0ed3d55,1,0,0,0,0,0,0,-0.8826417964314408,-0.8617528843579095,0.0,0.8608411173676184,-1.0142764844453334,1,29.0,1,1,-0.35873142178485534,-0.35873142178485545
2016-03-26,air_883ca28ef0ed3d55,0,0,1,0,0,0,0,-0.8108896908160893,-0.7787869990196946,0.0,0.2282674414411937,-0.630710565490735,1,6.0,1,1,-0.36457718010036566,-0.36457718010036577
2016-03-27,air_883ca28ef0ed3d55,0,0,0,1,0,0,0,-0.5477986368931337,-0.4706279963348961,0.0,-0.3537003404111172,-0.5291784104733412,1,17.0,1,1,-0.9244991613642451,-0.9244991613642454
2016-03-28,air_883ca28ef0ed3d55,0,1,0,0,0,0,0,-0.428211794200881,-0.42321891899877323,0.0,-0.6320327578187441,-0.26970734765111287,1,8.0,1,1,-1.042176817889518,-1.0421768178895183
2016-03-29,air_883ca28ef0ed3d55,0,0,0,0,0,1,0,-0.29666626723940304,-0.1032076469799441,0.0,1.0126587995899607,-0.5968665138182704,1,5.0,1,1,-0.7664095234404444,-0.7664095234404446
2016-03-30,air_883ca28ef0ed3d55,0,0,0,0,0,0,1,-0.03357521331644738,0.06272412369648613,0.0,-0.5308209696705161,-0.19073789374869565,1,12.0,1,1,-0.8520625909329217,-0.8520625909329218
2016-03-31,air_883ca28ef0ed3d55,0,0,0,0,1,0,0,-0.009657844777996945,0.12198547036663969,0.0,1.0379617466270175,-0.32611410043855393,1,10.0,1,1,-0.8162255508247932,-0.8162255508247933
2016-04-01,air_883ca28ef0ed3d55,1,0,0,0,0,0,0,-0.2847075829701778,-0.09135537764591321,0.0,-0.8091533870781431,-0.25842599709362474,1,7.0,1,1,-0.6085740489216659,-0.608574048921666
2016-04-02,air_883ca28ef0ed3d55,0,0,1,0,0,0,0,-0.4880052155470073,-0.8143438070217869,0.0,-1.34051527485634,-0.20201924430618382,1,11.0,1,1,-0.6258571604631746,-0.6258571604631747
2016-04-03,air_883ca28ef0ed3d55,0,0,0,1,0,0,0,-0.1651207402779252,-0.186173532318159,0.0,-1.2393034867081119,-0.16817519263371936,1,9.0,1,1,-1.1524837356691475,-1.1524837356691477
2016-04-04,air_883ca28ef0ed3d55,0,1,0,0,0,0,0,-0.021616529047222163,0.1575422783687315,0.0,-1.188697592633998,-0.13433114096125473,1,10.0,1,1,-1.265586450904021,-1.2655864509040213
2016-04-05,air_883ca28ef0ed3d55,0,0,0,0,0,1,0,-0.4880052155470073,-0.7432301910176023,0.0,-1.34051527485634,-0.20201924430618382,1,5.0,1,1,-1.0602224196460934,-1.0602224196460937
2016-04-06,air_883ca28ef0ed3d55,0,0,0,0,0,0,1,-0.0455338975856726,0.2523604330409773,0.0,0.9114470114417326,-0.49533435880087673,1,16.0,1,1,-0.9928691173152137,-0.9928691173152138
2016-04-07,air_883ca28ef0ed3d55,0,0,0,0,1,0,0,-0.26079021443172734,-0.5298893430050496,0.0,-1.34051527485634,0.023607766843579944,1,17.0,1,1,-1.1092759568153756,-1.1092759568153758
2016-04-08,air_883ca28ef0ed3d55,1,0,0,0,0,0,0,0.22951584060650826,0.1930990863708237,0.0,-0.45491212855934515,0.10257722074599718,1,14.0,1,1,-0.5480831585263852,-0.5480831585263853
2016-04-09,air_883ca28ef0ed3d55,0,0,1,0,0,0,0,0.2653918934141841,0.4657012810535302,0.0,0.48129691181176365,-0.04408033650134914,1,11.0,1,1,-0.45531351569328665,-0.45531351569328676
2016-04-10,air_883ca28ef0ed3d55,0,0,0,1,0,0,0,0.2653918934141841,0.47755355038756103,0.0,-0.4043062344852311,0.11385857130348533,1,22.0,1,1,-1.037856040004141,-1.037856040004141
2016-04-11,air_883ca28ef0ed3d55,0,1,0,0,0,0,0,-0.428211794200881,-0.3758098416626506,0.0,0.3800851236635356,-0.4389276060134358,1,3.0,1,1,-1.2879528305459735,-1.2879528305459738
2016-04-12,air_883ca28ef0ed3d55,0,0,0,0,0,1,0,-0.5358399526239082,-0.45877572700086544,0.0,1.4428088992199293,-0.6758359677206877,1,10.0,1,1,-1.1237632709016403,-1.1237632709016405
2016-04-13,air_883ca28ef0ed3d55,0,0,0,0,0,0,1,-0.06945126612412324,0.14569000903470103,0.0,-1.036879910411656,-0.06664303761632563,1,21.0,1,1,-1.035314405953919,-1.0353144059539192
2016-04-14,air_883ca28ef0ed3d55,0,0,0,0,1,0,0,0.038176892298904135,-0.186173532318159,0.0,-1.315212327819283,0.26051612855083184,1,18.0,1,1,-1.0020189998960125,-1.0020189998960125
2016-04-15,air_883ca28ef0ed3d55,1,0,0,0,0,0,0,0.1458050507219315,-0.008389492307698311,0.0,1.7211413166275562,-0.13433114096125473,1,9.0,1,1,-0.5760411330788259,-0.576041133078826
2016-04-16,air_883ca28ef0ed3d55,0,0,1,0,0,0,0,0.038176892298904135,0.2049513557048546,0.0,-0.20188265818877524,-0.29227004876608936,1,25.0,1,1,-0.3592397485948997,-0.3592397485948998
2016-04-17,air_883ca28ef0ed3d55,0,0,0,1,0,0,0,0.5524003158755901,0.6079285130618987,0.0,-0.3537003404111172,0.6892074497353831,1,18.0,1,1,-1.0747097337323581,-1.0747097337323583
2016-04-18,air_883ca28ef0ed3d55,0,1,0,0,0,0,0,0.444772157452563,0.8331216304084824,0.0,-0.17657971115171833,0.39589233524069,1,7.0,1,1,-1.377926675923828,-1.3779266759238282
2016-04-19,air_883ca28ef0ed3d55,0,0,0,0,0,1,0,0.2055984720680578,0.4419967423854688,0.0,1.3162941640346444,0.12513992186097367,1,6.0,1,1,-1.0592057660260046,-1.0592057660260048
2016-04-20,air_883ca28ef0ed3d55,0,0,0,0,0,0,1,0.014259523760453703,0.02716731569439391,0.0,1.6958383695904993,-0.12304979040376657,1,12.0,1,1,-0.9247533247692674,-0.9247533247692675
2016-04-21,air_883ca28ef0ed3d55,0,0,0,0,1,0,0,0.09797031364503044,0.14569000903470103,0.0,-1.34051527485634,0.13642127241846183,1,14.0,1,1,-1.0317561182836084,-1.0317561182836086
2016-04-22,air_883ca28ef0ed3d55,1,0,0,0,0,0,0,0.28930926195263457,0.48940581972159153,0.0,0.7596293292193907,0.23795342743585554,1,14.0,1,1,-0.5297833933647876,-0.5297833933647877
2016-04-23,air_883ca28ef0ed3d55,0,0,1,0,0,0,0,0.33714399902953585,0.4182922037174075,0.0,-1.08748580448577,0.37332963412571374,1,11.0,1,1,-0.4319304824312454,-0.4319304824312455
2016-04-24,air_883ca28ef0ed3d55,0,0,0,1,0,0,0,0.12188768218348109,-0.043946300309790534,0.0,-0.8344563341152,0.18154667464841462,1,16.0,1,1,-1.0531058443054722,-1.0531058443054724
2016-04-25,air_883ca28ef0ed3d55,0,1,0,0,0,0,0,0.39693742037566215,0.43014447305143794,0.0,0.8102352232935045,0.3169228813382728,1,26.0,1,1,-1.2401701104018024,-1.2401701104018026
2016-04-26,air_883ca28ef0ed3d55,0,0,0,0,0,1,0,0.5165242630679148,0.762008014404298,0.0,1.5187177403311005,0.3282042318957609,1,11.0,1,1,-0.9618611819025068,-0.9618611819025069
2016-04-27,air_883ca28ef0ed3d55,0,0,0,0,0,0,1,0.39693742037566215,0.2879172410430695,0.0,-1.264606433745169,0.4974244902580837,1,12.0,1,1,-0.9422905997157983,-0.9422905997157984
2016-04-28,air_883ca28ef0ed3d55,0,0,0,0,1,0,0,-0.05749258185489781,-0.518037073671019,0.0,-1.34051527485634,0.29436018022329646,1,5.0,1,1,-0.6988020577045425,-0.6988020577045426
2016-04-29,air_883ca28ef0ed3d55,1,0,0,0,0,0,0,0.12188768218348109,0.06272412369648613,1.0,1.7717472107016705,0.11385857130348533,1,15.0,1,1,-0.524700125264344,-0.5247001252643441
2016-04-30,air_883ca28ef0ed3d55,0,0,1,0,0,0,0,0.1458050507219315,0.3353263183791922,0.0,1.7464442636646131,-0.13433114096125473,1,19.0,1,1,-0.5691787211432268,-0.5691787211432269
2016-05-01,air_883ca28ef0ed3d55,0,0,0,1,0,0,0,0.444772157452563,0.8686784384105742,0.0,1.0885676407011313,-0.010236284828884697,1,9.0,1,1,-0.8515542641228773,-0.8515542641228775
2016-05-02,air_883ca28ef0ed3d55,0,1,0,0,0,0,0,0.3610613675679863,0.2049513557048546,0.0,-0.9862740163375421,0.2830788296658081,1,2.0,1,1,-0.9921066271001471,-0.9921066271001473
2016-05-03,air_883ca28ef0ed3d55,0,0,0,0,0,1,0,0.6959045271062937,0.7264512064022057,1.0,0.12705565329296564,0.7681769036378002,1,28.0,1,1,-0.7043936526150306,-0.7043936526150307
2016-05-05,air_883ca28ef0ed3d55,0,0,0,0,1,0,0,0.9350782124907988,1.0346102090870044,1.0,1.847656051812841,0.7230515014078477,1,13.0,1,1,-0.95525293337193,-0.9552529333719301
2016-05-06,air_883ca28ef0ed3d55,1,0,0,0,0,0,0,0.4088961046448871,0.2879172410430695,0.0,-1.163394645596941,0.5199871913730603,1,16.0,1,1,-1.111055100650531,-1.1110551006505311
2016-05-07,air_883ca28ef0ed3d55,0,0,1,0,0,0,0,0.8752847911446725,0.8449738997425129,0.0,1.5946265814422713,0.7230515014078477,1,23.0,1,1,-0.6799939657329006,-0.6799939657329007
2016-05-08,air_883ca28ef0ed3d55,0,0,0,1,0,0,0,0.7556979484524199,0.8805307077446051,0.0,1.5440206873681575,0.7568955530803119,1,11.0,1,1,-1.0241312161329428,-1.024131216132943
2016-05-09,air_883ca28ef0ed3d55,0,1,0,0,0,0,0,0.43281347318333757,0.2760649717090386,0.0,-1.34051527485634,0.5876752947179893,1,7.0,1,1,-1.4567173314807063,-1.4567173314807065
