visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,total_genre_visitors
2016-08-01,air_eda179770dfa9f91,0,1,0,0,0,0,0,1.3347292511892295,1.2997734769226121,0.0,1.3146157241323828,1.276078224338848,1,12.0,1,4057264.0
2016-08-02,air_eda179770dfa9f91,0,0,0,0,0,1,0,1.2816123340847414,1.2597844417720614,0.0,0.16877062885501512,1.3291466846820363,1,5.0,1,4511364.0
2016-08-03,air_eda179770dfa9f91,0,0,0,0,0,0,1,1.2709889506638439,1.30977073571025,0.0,0.7144111504156662,1.2230097639956599,1,7.0,1,5087354.0
2016-08-04,air_eda179770dfa9f91,0,0,0,0,1,0,0,1.3559760180310247,1.4497323587371778,0.0,1.1509235676641876,1.2548508402015728,1,2.0,1,5250352.0
2016-08-05,air_eda179770dfa9f91,1,0,0,0,0,0,0,1.3559760180310247,1.43973509994954,0.0,1.0145134372740248,1.3928288370938622,1,19.0,1,6602614.0
2016-08-06,air_eda179770dfa9f91,0,0,1,0,0,0,0,1.3241058677683322,1.4997186526753663,0.0,0.41430886355730806,1.4246699132997753,1,15.0,1,6290958.0
2016-08-07,air_eda179770dfa9f91,0,0,0,1,0,0,0,1.3772227848728202,1.4897213938877285,0.0,1.5055899066786107,1.3185329926133986,1,6.0,1,4751320.0
2016-08-08,air_eda179770dfa9f91,0,1,0,0,0,0,0,1.4303397019773085,1.43973509994954,0.0,1.8056921935369687,1.3822151450252247,1,15.0,1,4081164.0
2016-08-09,air_eda179770dfa9f91,0,0,0,0,0,1,0,1.3665994014519225,1.3397625120731629,0.0,1.3146157241323828,1.3928288370938622,1,12.0,1,5151884.0
2016-08-10,air_eda179770dfa9f91,0,0,0,0,0,0,1,1.2497421838220484,1.3297652532855258,0.0,1.751128141380904,1.212396071927022,1,28.0,1,6443918.0
2016-08-11,air_eda179770dfa9f91,0,0,0,0,1,0,0,1.228495416980253,1.4297378411619028,1.0,1.8875382717710667,1.0531906908974569,1,8.0,1,6044310.0
2016-08-12,air_eda179770dfa9f91,1,0,0,0,0,0,0,1.2709889506638439,1.3497597708608007,0.0,1.9693843500051647,1.148713919515196,1,11.0,1,5487440.0
2016-08-13,air_eda179770dfa9f91,0,0,1,0,0,0,0,1.3241058677683322,1.3597570296484385,1.0,1.7238461153028715,1.2654645322702103,1,11.0,1,5701106.0
2016-08-14,air_eda179770dfa9f91,0,0,0,1,0,0,0,1.2922357175056391,1.3597570296484385,1.0,1.0145134372740248,1.2866919164074855,1,9.0,1,4367008.0
2016-08-15,air_eda179770dfa9f91,0,1,0,0,0,0,0,1.2709889506638439,1.3597570296484385,1.0,-0.04948557976924535,1.3185329926133986,1,8.0,1,3690160.0
2016-08-16,air_eda179770dfa9f91,0,0,0,0,0,1,0,1.3134824843474344,1.3397625120731629,0.0,0.7689752025717316,1.2017823798583844,1,20.0,1,3841686.0
2016-08-17,air_eda179770dfa9f91,0,0,0,0,0,0,1,1.1966252667175603,1.169809112683322,0.0,-0.704254205642027,1.2017823798583844,1,13.0,1,4488420.0
2016-08-18,air_eda179770dfa9f91,0,0,0,0,1,0,0,1.3453526346101272,1.409743323586627,0.0,0.16877062885501512,1.2866919164074855,1,16.0,1,4843096.0
2016-08-19,air_eda179770dfa9f91,1,0,0,0,0,0,0,1.4197163185564108,1.6196857581270192,0.0,0.5507189939474709,1.4034425291625,1,11.0,1,6555292.0
2016-08-20,air_eda179770dfa9f91,0,0,1,0,0,0,0,1.4834566190817966,1.5696994641888307,0.0,1.3146157241323828,1.3822151450252247,1,19.0,1,6404244.0
2016-08-21,air_eda179770dfa9f91,0,0,0,1,0,0,0,1.4515864688191036,1.4997186526753663,0.0,1.4783078806005783,1.435283605368413,1,9.0,1,4504194.0
2016-08-22,air_eda179770dfa9f91,0,1,0,0,0,0,0,1.4303397019773085,1.43973509994954,0.0,0.6052830461035361,1.5201931419175145,1,16.0,1,2976984.0
2016-08-23,air_eda179770dfa9f91,0,0,0,0,0,1,0,1.3453526346101272,1.3997460647989892,0.0,-0.02220355369121288,1.4034425291625,1,18.0,1,4759924.0
2016-08-24,air_eda179770dfa9f91,0,0,0,0,0,0,1,1.2497421838220484,1.3597570296484385,0.0,-0.45871597093973393,1.2866919164074855,1,10.0,1,5004182.0
2016-08-25,air_eda179770dfa9f91,0,0,0,0,1,0,0,1.2816123340847414,1.3997460647989892,0.0,0.878103306883862,1.2548508402015728,1,18.0,1,5170526.0
2016-08-26,air_eda179770dfa9f91,1,0,0,0,0,0,0,1.2922357175056391,1.3397625120731629,0.0,1.2054876198202527,1.276078224338848,1,18.0,1,6938170.0
2016-08-27,air_eda179770dfa9f91,0,0,1,0,0,0,0,1.0478978988249934,1.0298474896563943,0.0,0.14148860277698241,1.148713919515196,1,8.0,1,7018952.0
2016-08-28,air_eda179770dfa9f91,0,0,0,1,0,0,0,0.9629108314578123,1.0198502308687563,0.0,-0.7315362317200595,0.9895085384856311,1,2.0,1,5210678.0
2016-08-29,air_eda179770dfa9f91,0,1,0,0,0,0,0,0.7291963961980645,0.6299571381508853,0.0,-1.522714987983004,0.6923251605637765,1,8.0,1,3709280.0
2016-08-30,air_eda179770dfa9f91,0,0,0,0,0,1,0,0.7504431630398597,0.6299571381508853,0.0,1.232769645898285,0.7241662367696896,1,6.0,1,4725986.0
2016-08-31,air_eda179770dfa9f91,0,0,0,0,0,0,1,1.0585212822458914,0.9798611957182053,0.0,1.8329742196150018,1.1062591512406452,1,2.0,1,5277120.0
2016-09-01,air_eda179770dfa9f91,0,0,0,0,1,0,0,1.1010148159294817,1.069836524806945,0.0,1.3418977502104155,0.9788948464169934,1,7.0,1,4772352.0
2016-09-02,air_eda179770dfa9f91,1,0,0,0,0,0,0,1.1116381993503794,1.2197954066215106,0.0,1.4510258545225456,0.9576674622797181,1,34.0,1,6316770.0
2016-09-03,air_eda179770dfa9f91,0,0,1,0,0,0,0,1.207248650138458,1.1998008890462348,0.0,-0.02220355369121288,1.148713919515196,1,22.0,1,7063406.0
2016-09-04,air_eda179770dfa9f91,0,0,0,1,0,0,0,1.239118800401151,1.2897762181349741,0.0,0.5507189939474709,1.2017823798583844,1,15.0,1,4590234.0
2016-09-05,air_eda179770dfa9f91,0,1,0,0,0,0,0,1.0478978988249934,0.9798611957182053,0.0,-0.8133823099541573,1.148713919515196,1,15.0,1,3825912.0
2016-09-06,air_eda179770dfa9f91,0,0,0,0,0,1,0,1.0372745154040957,1.1098255599574955,0.0,-0.4859979970177665,1.1593276115838336,1,13.0,1,4725986.0
2016-09-07,air_eda179770dfa9f91,0,0,0,0,0,0,1,1.1860018832966628,1.279778959347337,0.0,0.7689752025717316,1.095645459172008,1,2.0,1,4849788.0
2016-09-08,air_eda179770dfa9f91,0,0,0,0,1,0,0,0.9416640646160171,0.6899406908767117,0.0,-1.222612701124646,1.0001222305542685,1,4.0,1,5038598.0
2016-09-09,air_eda179770dfa9f91,1,0,0,0,0,0,0,0.8354302304070408,0.8299023139036396,0.0,0.16877062885501512,0.9152126940051672,1,12.0,1,6723070.0
2016-09-10,air_eda179770dfa9f91,0,0,1,0,0,0,0,0.8354302304070408,0.9498694193552921,0.0,1.5328719327566431,0.7135525447010518,1,6.0,1,7374106.0
2016-09-11,air_eda179770dfa9f91,0,0,0,1,0,0,0,0.9947809817205053,1.1098255599574955,0.0,0.41430886355730806,0.9152126940051672,1,11.0,1,5152362.0
2016-09-12,air_eda179770dfa9f91,0,1,0,0,0,0,0,1.0478978988249934,0.9298749017800167,0.0,-1.140766622890548,1.0107359226229065,1,6.0,1,3853158.0
2016-09-13,air_eda179770dfa9f91,0,0,0,0,0,1,0,0.7716899298816549,0.44000922118576885,0.0,-1.522714987983004,0.9788948464169934,1,14.0,1,4515666.0
2016-09-14,air_eda179770dfa9f91,0,0,0,0,0,0,1,0.8035600801443479,0.6199598793632478,0.0,-1.2771767532807108,0.9576674622797181,1,4.0,1,5020912.0
2016-09-15,air_eda179770dfa9f91,0,0,0,0,1,0,0,0.8035600801443479,0.6399543969385232,0.0,-1.0043564925003852,0.9045990019365298,1,13.0,1,5436294.0
2016-09-16,air_eda179770dfa9f91,1,0,0,0,0,0,0,0.9097939143533242,0.9398721605676545,0.0,-0.43143394486170134,0.8833716177992545,1,12.0,1,6636074.0
2016-09-17,air_eda179770dfa9f91,0,0,1,0,0,0,0,1.1010148159294817,0.9698639369305678,0.0,-0.45871597093973393,1.148713919515196,1,17.0,1,7227360.0
2016-09-18,air_eda179770dfa9f91,0,0,0,1,0,0,0,0.8354302304070408,0.5999653617879721,0.0,-1.522714987983004,0.9470537702110803,1,20.0,1,5720704.0
2016-09-19,air_eda179770dfa9f91,0,1,0,0,0,0,0,0.6760794790935764,0.45000647997340637,1.0,-1.522714987983004,0.702938852632414,1,9.0,1,3849334.0
2016-09-20,air_eda179770dfa9f91,0,0,0,0,0,1,0,0.3998715101502377,0.05011612846789778,0.0,-1.522714987983004,0.6286430081519504,1,7.0,1,3230324.0
2016-09-21,air_eda179770dfa9f91,0,0,0,0,0,0,1,0.5485988780428048,0.4799982563363196,0.0,-1.4681509358269387,0.6604840843578634,1,19.0,1,5986472.0
2016-09-22,air_eda179770dfa9f91,0,0,0,0,1,0,0,0.5804690283054977,0.4999927739115949,1.0,-1.3863048575928412,0.76662100504424,1,13.0,1,5134676.0
2016-09-23,air_eda179770dfa9f91,1,0,0,0,0,0,0,0.5698456448846,0.4799982563363196,0.0,-1.086202570734483,0.7241662367696896,1,12.0,1,5750340.0
2016-09-24,air_eda179770dfa9f91,0,0,1,0,0,0,0,0.5167287277801118,0.3600311508846671,0.0,-1.195330675046613,0.6180293160833129,1,12.0,1,6937692.0
2016-09-25,air_eda179770dfa9f91,0,0,0,1,0,0,0,0.8779237640906312,0.8798886078418281,0.0,-0.4041519187836689,0.8621442336619789,1,7.0,1,5028082.0
2016-09-26,air_eda179770dfa9f91,0,1,0,0,0,0,0,0.8354302304070408,0.8299023139036396,0.0,-0.7588182577980922,0.8515305415933415,1,6.0,1,4145216.0
2016-09-27,air_eda179770dfa9f91,0,0,0,0,0,1,0,1.0585212822458914,1.059839266019307,0.0,-0.45871597093973393,0.9364400781424429,1,5.0,1,4942998.0
2016-09-28,air_eda179770dfa9f91,0,0,0,0,0,0,1,0.920417297774222,0.7599215023901756,0.0,-1.3863048575928412,1.021349614691544,1,20.0,1,5090222.0
2016-09-29,air_eda179770dfa9f91,0,0,0,0,1,0,0,0.5698456448846,0.44000922118576885,0.0,-1.522714987983004,0.6604840843578634,1,9.0,1,5245572.0
2016-09-30,air_eda179770dfa9f91,1,0,0,0,0,0,0,0.537975494621907,0.6099626205756099,0.0,-0.322305840549571,0.5225060874655737,1,15.0,1,7025166.0
2016-10-01,air_eda179770dfa9f91,0,0,1,0,0,0,0,0.7079496293562693,0.5799708442126967,0.0,-1.0043564925003852,0.734779928838327,1,8.0,1,7068664.0
2016-10-02,air_eda179770dfa9f91,0,0,0,1,0,0,0,0.9841575982996076,0.9298749017800167,0.0,0.33246278532321044,1.0107359226229065,1,9.0,1,4956382.0
2016-10-03,air_eda179770dfa9f91,0,1,0,0,0,0,0,0.6654560956726785,0.5699735854250593,0.0,-1.522714987983004,0.6923251605637765,1,10.0,1,3573050.0
2016-10-04,air_eda179770dfa9f91,0,0,0,0,0,1,0,0.6548327122517811,0.6999379496643492,0.0,-1.0043564925003852,0.7241662367696896,1,15.0,1,4649984.0
2016-10-05,air_eda179770dfa9f91,0,0,0,0,0,0,1,0.7823133133025526,0.7099352084519871,0.0,-1.3044587793587434,0.6817114684951386,1,12.0,1,4432972.0
2016-10-06,air_eda179770dfa9f91,0,0,0,0,1,0,0,0.6760794790935764,0.6899406908767117,0.0,0.8235392547277965,0.6286430081519504,1,4.0,1,5035730.0
2016-10-07,air_eda179770dfa9f91,1,0,0,0,0,0,0,0.49548196093831665,0.5699735854250593,0.0,0.6871291243376337,0.32084593816145823,1,14.0,1,6536172.0
2016-10-08,air_eda179770dfa9f91,0,0,1,0,0,0,0,0.920417297774222,0.9198776429923792,0.0,-0.3495878666276037,0.7984620812501532,1,4.0,1,6857388.0
2016-10-09,air_eda179770dfa9f91,0,0,0,1,0,0,0,0.43174166041293066,0.5299845502745082,0.0,-0.5951261013298967,0.33145963023009567,1,26.0,1,5942018.0
2016-10-10,air_eda179770dfa9f91,0,1,0,0,0,0,0,0.10241677436510427,0.09010516361844885,1.0,0.9326673590399269,0.16164055713189324,1,6.0,1,4524270.0
2016-10-11,air_eda179770dfa9f91,0,0,0,0,0,1,0,0.09179339094420648,0.00012983452970920893,0.0,-0.45871597093973393,0.12979948092598015,1,18.0,1,4025238.0
2016-10-12,air_eda179770dfa9f91,0,0,0,0,0,0,1,0.13428692462779687,0.3100448569464785,0.0,0.41430886355730806,0.08734471265142946,1,8.0,1,4929614.0
2016-10-13,air_eda179770dfa9f91,0,0,0,0,1,0,0,-0.03568721010656505,-0.04985645940847936,0.0,-0.704254205642027,0.1510268650632554,1,14.0,1,4973112.0
2016-10-14,air_eda179770dfa9f91,1,0,0,0,0,0,0,0.006806323577025334,0.06011338725553564,0.0,-0.4859979970177665,0.034276252308241134,1,19.0,1,6735976.0
2016-10-15,air_eda179770dfa9f91,0,0,1,0,0,0,0,0.12366354120689946,0.30004759815884063,0.0,1.3418977502104155,-0.09308805251541077,1,11.0,1,7327262.0
2016-10-16,air_eda179770dfa9f91,0,0,0,1,0,0,0,0.44236504383382846,0.5699735854250593,0.0,0.33246278532321044,0.33145963023009567,1,8.0,1,4915274.0
2016-10-17,air_eda179770dfa9f91,0,1,0,0,0,0,0,0.44236504383382846,0.45000647997340637,0.0,-0.45871597093973393,0.4800513191910232,1,14.0,1,3744174.0
2016-10-18,air_eda179770dfa9f91,0,0,0,0,0,1,0,0.5592222614637022,0.6599489145137986,0.0,0.08692455062091747,0.5331197795342115,1,15.0,1,4763270.0
2016-10-19,air_eda179770dfa9f91,0,0,0,0,0,0,1,0.5698456448846,0.4999927739115949,0.0,-0.21317773623744088,0.5118923953969362,1,8.0,1,4937262.0
2016-10-20,air_eda179770dfa9f91,0,0,0,0,1,0,0,0.5485988780428048,0.5299845502745082,0.0,0.3870268374792756,0.5118923953969362,1,4.0,1,5217370.0
2016-10-21,air_eda179770dfa9f91,1,0,0,0,0,0,0,0.09179339094420648,0.00012983452970920893,0.0,-0.7315362317200595,0.18286794126916847,1,11.0,1,6765612.0
2016-10-22,air_eda179770dfa9f91,0,0,1,0,0,0,0,-0.014440443264769858,-0.159826306072494,0.0,-1.4681509358269387,0.034276252308241134,1,12.0,1,7461102.0
2016-10-23,air_eda179770dfa9f91,0,0,0,1,0,0,0,0.09179339094420648,-0.1198372709219433,0.0,-1.3044587793587434,0.1510268650632554,1,11.0,1,5253698.0
2016-10-24,air_eda179770dfa9f91,0,1,0,0,0,0,0,-0.1100508940528484,0.02012435210498492,0.0,1.3418977502104155,-0.09308805251541077,1,9.0,1,3955450.0
2016-10-25,air_eda179770dfa9f91,0,0,0,0,0,1,0,-0.12067427747374619,-0.1998153412230451,0.0,-1.3317408054367759,-0.15677020492723673,1,6.0,1,4810114.0
2016-10-26,air_eda179770dfa9f91,0,0,0,0,0,0,1,0.3573779764666473,0.3900229272475803,0.0,-0.45871597093973393,0.3102322460928204,1,2.0,1,5307712.0
2016-10-27,air_eda179770dfa9f91,0,0,0,0,1,0,0,0.07054662410241129,0.13009419876899958,0.0,0.9872314111959918,-0.018792208034947192,1,6.0,1,5324920.0
2016-10-28,air_eda179770dfa9f91,1,0,0,0,0,0,0,-0.12067427747374619,-0.159826306072494,0.0,-1.4954329619049715,-0.061246976309497894,1,21.0,1,6641332.0
2016-10-29,air_eda179770dfa9f91,0,0,1,0,0,0,0,-0.03568721010656505,-0.02986194183320365,0.0,0.6325650721815688,-0.1461565128585991,1,15.0,1,7691498.0
2016-10-30,air_eda179770dfa9f91,0,0,0,1,0,0,0,-0.3012717956290059,-0.2398043763735958,0.0,0.6598470982596012,-0.4008851225059031,1,20.0,1,5359336.0
2016-11-01,air_eda179770dfa9f91,0,0,0,0,0,1,0,-0.35438871273349404,-0.21980985879832043,0.0,-0.21317773623744088,-0.29474820181952643,1,6.0,1,4531440.0
2016-11-02,air_eda179770dfa9f91,0,0,0,0,0,0,1,-0.41812901325888,-0.28979067031178435,0.0,1.3146157241323828,-0.5494768114668305,1,12.0,1,5996032.0
2016-11-03,air_eda179770dfa9f91,0,0,0,0,1,0,0,-0.38625886299618706,-0.3897632581881615,1.0,0.7962572286497641,-0.3902714304372655,1,16.0,1,5406180.0
2016-11-04,air_eda179770dfa9f91,1,0,0,0,0,0,0,-0.36501209615439184,-0.3197824466746976,0.0,1.0963595155081223,-0.46456727491772903,1,14.0,1,5569656.0
2016-11-05,air_eda179770dfa9f91,0,0,1,0,0,0,0,-0.3331419458916989,-0.159826306072494,0.0,1.232769645898285,-0.5176357352609173,1,18.0,1,7092564.0
2016-11-06,air_eda179770dfa9f91,0,0,0,1,0,0,0,-0.4606225469424704,-0.5497193987903651,0.0,-0.9770744664223526,-0.4857946590550045,1,21.0,1,4846920.0
2016-11-08,air_eda179770dfa9f91,0,0,0,0,0,1,0,-0.4393757801006752,-0.6596892454543797,0.0,-1.522714987983004,-0.27352081768225117,1,3.0,1,4095026.0
2016-11-09,air_eda179770dfa9f91,0,0,0,0,0,0,1,-0.7687006661485019,-0.8096481272689454,0.0,0.08692455062091747,-0.719295884565033,1,11.0,1,4484118.0
2016-11-10,air_eda179770dfa9f91,0,0,0,0,1,0,0,-0.8005708164111948,-0.8996234563576849,0.0,-1.222612701124646,-0.7935917290454967,1,2.0,1,4818240.0
2016-11-11,air_eda179770dfa9f91,1,0,0,0,0,0,0,-0.36501209615439184,-0.33977696424997295,0.0,0.7144111504156662,-0.46456727491772903,1,12.0,1,6014674.0
2016-11-12,air_eda179770dfa9f91,0,0,1,0,0,0,0,-0.2906484122081083,-0.22980711758595793,0.0,1.0690774894300896,-0.3902714304372655,1,16.0,1,7770368.0
2016-11-13,air_eda179770dfa9f91,0,0,0,1,0,0,0,-0.17379119457823436,-0.02986194183320365,0.0,0.5507189939474709,-0.3265892780254395,1,16.0,1,5018522.0
2016-11-15,air_eda179770dfa9f91,0,0,0,0,0,1,0,-0.13129766089464398,-0.06985097698375473,0.0,-1.086202570734483,-0.1886112811331498,1,3.0,1,4358882.0
2016-11-16,air_eda179770dfa9f91,0,0,0,0,0,0,1,-0.5774797645723445,-0.5997056927285535,0.0,0.7416931764936991,-0.5070220431922797,1,14.0,1,5092612.0
2016-11-17,air_eda179770dfa9f91,0,0,0,0,1,0,0,-0.5668563811514468,-0.33977696424997295,0.0,0.7689752025717316,-0.719295884565033,1,2.0,1,5155230.0
2016-11-18,air_eda179770dfa9f91,1,0,0,0,0,0,0,-0.4075056298379822,-0.22980711758595793,0.0,0.9599493851179594,-0.6662274242218448,1,13.0,1,6785210.0
2016-11-19,air_eda179770dfa9f91,0,0,1,0,0,0,0,-0.1419210443155414,-0.2797934115241465,0.0,-1.4954329619049715,-0.061246976309497894,1,20.0,1,7423340.0
2016-11-20,air_eda179770dfa9f91,0,0,0,1,0,0,0,-0.02506382668566764,-0.14982904728485652,0.0,-1.195330675046613,0.034276252308241134,1,5.0,1,5334958.0
2016-11-21,air_eda179770dfa9f91,0,1,0,0,0,0,0,-0.20566134484092732,-0.45974406970162546,0.0,-1.522714987983004,-0.050633284240860076,1,2.0,1,3856982.0
2016-11-22,air_eda179770dfa9f91,0,0,0,0,0,1,0,-0.014440443264769858,-0.06985097698375473,0.0,0.44159088963534077,0.04488994437687876,1,16.0,1,6356444.0
2016-11-23,air_eda179770dfa9f91,0,0,0,0,0,0,1,-0.6837135987813209,-0.6296974690914667,1.0,-1.522714987983004,-0.6025452718100188,1,24.0,1,5255610.0
2016-11-24,air_eda179770dfa9f91,0,0,0,0,1,0,0,-0.8430643500947853,-0.6996782806049306,0.0,-0.6224081274079294,-0.8360464973200473,1,7.0,1,4084510.0
2016-11-25,air_eda179770dfa9f91,1,0,0,0,0,0,0,-0.7580772827276042,-0.7096755393925683,0.0,0.5780010200255036,-0.8148191131827721,1,18.0,1,6614564.0
2016-11-26,air_eda179770dfa9f91,0,0,1,0,0,0,0,-0.6305966816768327,-0.4897358460645387,0.0,0.5234369678694384,-0.782978036976859,1,8.0,1,7826294.0
2016-11-27,air_eda179770dfa9f91,0,0,0,1,0,0,0,-0.5987265314141397,-0.8796289387824096,0.0,-1.522714987983004,-0.3265892780254395,1,15.0,1,4871298.0
2016-11-28,air_eda179770dfa9f91,0,1,0,0,0,0,0,-0.6518434485186279,-0.7296700569678438,0.0,-0.8679463621102225,-0.46456727491772903,1,7.0,1,3915298.0
2016-11-29,air_eda179770dfa9f91,0,0,0,0,0,1,0,-0.7687006661485019,-0.7396673157554815,0.0,-0.10404963192531053,-0.6450000400845695,1,2.0,1,4738414.0
2016-11-30,air_eda179770dfa9f91,0,0,0,0,0,0,1,-0.7793240495693994,-0.8896261975700472,0.0,0.05964252454288477,-0.7086821924963954,1,4.0,1,5043378.0
2016-12-01,air_eda179770dfa9f91,0,0,0,0,1,0,0,-0.4287523966797776,-0.5697139163656404,0.0,-1.3590228315148087,-0.4008851225059031,1,15.0,1,4909538.0
2016-12-02,air_eda179770dfa9f91,1,0,0,0,0,0,0,-0.6305966816768327,-0.6696865042420176,0.0,0.9872314111959918,-0.623772655947294,1,8.0,1,6951076.0
2016-12-03,air_eda179770dfa9f91,0,0,1,0,0,0,0,-0.6837135987813209,-0.5297248812150893,0.0,1.0145134372740248,-0.8785012655945981,1,14.0,1,8399416.0
2016-12-04,air_eda179770dfa9f91,0,0,0,1,0,0,0,-0.619973298255935,-0.619700210303829,0.0,-0.7861002838761246,-0.6343863480159316,1,8.0,1,5127028.0
2016-12-05,air_eda179770dfa9f91,0,1,0,0,0,0,0,-0.2694016453663131,-0.3897632581881615,0.0,0.49615494179140596,-0.20983866527042505,1,2.0,1,3999426.0
2016-12-06,air_eda179770dfa9f91,0,0,0,0,0,1,0,-0.6412200650977303,-0.6996782806049306,0.0,-0.10404963192531053,-0.8148191131827721,1,4.0,1,4614612.0
2016-12-07,air_eda179770dfa9f91,0,0,0,0,0,0,1,-0.8961812671992735,-0.8696316799947719,0.0,1.0417954633520572,-0.9952518783496123,1,11.0,1,5304366.0
2016-12-08,air_eda179770dfa9f91,0,0,0,0,1,0,0,-0.7580772827276042,-0.8096481272689454,0.0,0.850821280805829,-0.7299095766336707,1,21.0,1,5517076.0
