visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Japanese food,Hokkaidō Sapporo-shi Minami 3 Jōnishi,total_area_visitors,total_genre_visitors
2016-02-05,air_f690c42545146e0a,1,0,0,0,0,0,0,-1.0451493923141912,-1.109772002754702,0.0,-0.603638816406701,-1.0421002619658941,1,8.0,1,1,-0.786818847211459,-0.786818847211459
2016-02-06,air_f690c42545146e0a,0,0,1,0,0,0,0,-1.2965789303126243,-1.2580246110379547,0.0,-0.5274709390724479,-1.257263634661295,1,15.0,1,1,-0.5796689214890816,-0.5796689214890816
2016-02-08,air_f690c42545146e0a,0,1,0,0,0,0,0,-1.1557783890335016,-1.2487588230202515,0.0,1.1736116547258688,-1.1240672610879516,1,8.0,1,1,-1.328195848073134,-1.328195848073134
2016-02-09,air_f690c42545146e0a,0,0,0,0,0,1,0,-0.6227477684768237,-0.6650141779049434,0.0,-0.425913769293444,-0.714232265477664,1,13.0,1,1,-1.1260061828298555,-1.1260061828298555
2016-02-10,air_f690c42545146e0a,0,0,0,0,0,0,1,-0.9747491216746299,-1.0263799105953721,0.0,-1.035256787967468,-0.8679203888315219,1,6.0,1,1,-0.8253199166444664,-0.8253199166444664
2016-02-11,air_f690c42545146e0a,0,0,0,0,1,0,0,-0.9848063031945672,-1.017114122577669,1.0,0.3865435889385878,-1.0216085121853797,1,5.0,1,1,-0.8933463460721114,-0.8933463460721114
2016-02-12,air_f690c42545146e0a,1,0,0,0,0,0,0,-0.7836626727958208,-0.6742799659226467,0.0,-0.37513518440394195,-1.1650507606489806,1,34.0,1,1,-0.8411455096015922,-0.8411455096015922
2016-02-13,air_f690c42545146e0a,0,0,1,0,0,0,0,-0.3210323228787041,-0.312914233232218,0.0,-0.9336996181884638,-0.18144677118429028,1,7.0,1,1,-0.6649381611535949,-0.6649381611535949
2016-02-15,air_f690c42545146e0a,0,1,0,0,0,0,0,-1.3770363824721228,-1.1653667308609217,0.0,-0.6544174012962028,-1.359722383563867,1,8.0,1,1,-1.3315026883925334,-1.3315026883925334
2016-02-17,air_f690c42545146e0a,0,0,0,0,0,0,1,-1.2462930227129376,-1.3877456432858009,0.0,-1.0098674955227167,-1.0318543870756371,1,7.0,1,1,-1.0256199588480879,-1.0256199588480879
2016-02-18,air_f690c42545146e0a,0,0,0,0,1,0,0,-0.8641201249553194,-0.9429878184360425,0.0,-0.8067531559647089,-0.9806250126243511,1,14.0,1,1,-1.0345956682864577,-1.0345956682864577
2016-02-19,air_f690c42545146e0a,1,0,0,0,0,0,0,-0.5523474978372624,-0.526027357639394,0.0,-0.19741013729068507,-0.6220193914653495,1,2.0,1,1,-0.7383972568202533,-0.7383972568202533
2016-02-20,air_f690c42545146e0a,0,0,1,0,0,0,0,-0.6529193130366356,-0.6742799659226467,0.0,0.03109349471207384,-0.6117735165750922,1,6.0,1,1,-0.7700484427345048,-0.7700484427345048
2016-02-24,air_f690c42545146e0a,0,0,0,0,0,0,1,-1.4876653791914334,-1.4896693114805373,0.0,-0.8829210332989618,-1.3494765086736098,1,20.0,1,1,-1.0778207953186072,-1.0778207953186072
2016-02-26,air_f690c42545146e0a,1,0,0,0,0,0,0,-1.3669792009521855,-1.3692140672503943,0.0,-0.9590889106332149,-1.3494765086736098,1,16.0,1,1,-0.6002185720453493,-0.6002185720453493
2016-02-27,air_f690c42545146e0a,0,0,1,0,0,0,0,-1.2764645672727495,-1.2116956709494382,0.0,0.1580399569358288,-1.3802141333443816,1,6.0,1,1,-0.44408846839370575,-0.44408846839370575
2016-03-02,air_f690c42545146e0a,0,0,0,0,0,0,1,-1.135664025993627,-1.0449114866307787,0.0,-0.12124225995643202,-1.185542510429495,1,3.0,1,1,-1.0530194929231116,-1.0530194929231116
2016-03-04,air_f690c42545146e0a,1,0,0,0,0,0,0,-1.0552065738341285,-0.9800509705068557,0.0,-0.19741013729068507,-1.134313135978209,1,10.0,1,1,-0.7220992581032134,-0.7220992581032134
2016-03-05,air_f690c42545146e0a,0,0,1,0,0,0,0,-0.8942916695151313,-0.804000998170493,0.0,1.4275045791733787,-1.1548048857587232,1,10.0,1,1,-0.5147131295008789,-0.5147131295008789
2016-03-07,air_f690c42545146e0a,0,1,0,0,0,0,0,-0.3310895043986414,-0.3777747493561412,0.0,0.23420783427008174,-0.3351348945381481,1,4.0,1,1,-1.3721295837451546,-1.3721295837451546
2016-03-09,air_f690c42545146e0a,0,0,0,0,0,0,1,-0.8641201249553194,-0.8688615142944162,0.0,0.43732217382808986,-0.7859533897094645,1,2.0,1,1,-1.103330706353974,-1.103330706353974
2016-03-10,air_f690c42545146e0a,0,0,0,0,1,0,0,-1.0049206662344419,-0.9707851824891525,0.0,-0.12124225995643202,-0.9806250126243511,1,2.0,1,1,-0.9911343383743512,-0.9911343383743512
2016-03-11,air_f690c42545146e0a,1,0,0,0,0,0,0,-1.0451493923141912,-0.989316758524559,0.0,0.3865435889385878,-0.9806250126243511,1,7.0,1,1,-0.6758034936316216,-0.6758034936316216
2016-03-12,air_f690c42545146e0a,0,0,1,0,0,0,0,-1.0049206662344419,-0.989316758524559,0.0,0.1326506644910779,-1.0421002619658941,1,5.0,1,1,-0.4988875365437531,-0.4988875365437531
2016-03-13,air_f690c42545146e0a,0,0,0,1,0,0,0,-0.8741773064752567,-0.7947352101527897,0.0,0.3103757116043349,-1.1548048857587232,1,9.0,1,1,-1.0575073476422965,-1.0575073476422965
2016-03-15,air_f690c42545146e0a,0,0,0,0,0,1,0,-0.7032052206363223,-0.7762036341173831,0.0,0.6404365133860977,-0.6322652663556066,1,47.0,1,1,-1.014754626370061,-1.014754626370061
2016-03-16,air_f690c42545146e0a,0,0,0,0,0,0,1,-0.2606892337590801,-0.06273795675422894,0.0,0.8181615604993547,-0.7961992645997216,1,18.0,1,1,-0.9316112126251618,-0.9316112126251618
2016-03-18,air_f690c42545146e0a,1,0,0,0,0,0,0,0.041026211839039525,0.12257780359983707,0.0,-0.7813638635199579,0.04396247640136787,1,46.0,1,1,-0.5378610117366748,-0.5378610117366748
2016-03-19,air_f690c42545146e0a,0,0,1,0,0,0,0,-0.23051768919926816,-0.15539583693126194,0.0,-1.1875925426359737,-0.1507091465135187,1,11.0,1,1,-0.5215630130196348,-0.5215630130196348
2016-03-20,air_f690c42545146e0a,0,0,0,1,0,0,0,-0.6931480391163849,-0.7762036341173831,1.0,-0.6798066937409539,-0.6117735165750922,1,12.0,1,1,-0.7192648235437281,-0.7192648235437281
2016-03-21,air_f690c42545146e0a,0,1,0,0,0,0,0,-0.7937198543157582,-0.7854694221350863,1.0,0.5388793436070937,-0.6834946408068926,1,9.0,1,1,-1.134037080748397,-1.134037080748397
2016-03-23,air_f690c42545146e0a,0,0,0,0,0,0,1,-0.6227477684768237,-0.6094194497987238,0.0,-0.09585296751168113,-0.6117735165750922,1,5.0,1,1,-0.9167304311878643,-0.9167304311878643
2016-03-25,air_f690c42545146e0a,1,0,0,0,0,0,0,-0.7032052206363223,-0.6928115419580534,0.0,-0.7051959861857049,-0.5605441421238062,1,48.0,1,1,-0.40913044216005484,-0.40913044216005484
2016-03-27,air_f690c42545146e0a,0,0,0,1,0,0,0,-0.15006023703976962,-0.016409016665712445,0.0,1.4275045791733787,-0.48882301789200594,1,8.0,1,1,-0.9349180529445611,-0.9349180529445611
2016-03-28,air_f690c42545146e0a,0,1,0,0,0,0,0,-0.23051768919926816,-0.3221800212499214,0.0,1.3513367018391256,-0.28390552008686215,1,29.0,1,1,-1.0442799863646988,-1.0442799863646988
2016-03-30,air_f690c42545146e0a,0,0,0,0,0,0,1,-0.14000305551983233,-0.21099056503748173,0.0,-0.730585278630456,-0.14046327162326153,1,14.0,1,1,-0.8676002321567874,-0.8676002321567874
2016-04-07,air_f690c42545146e0a,0,0,0,0,1,0,0,0.020911848799164773,0.029919923422804057,0.0,-1.0098674955227167,-0.07898802228171838,1,2.0,1,1,-1.1066375466733733,-1.1066375466733733
2016-04-08,air_f690c42545146e0a,1,0,0,0,0,0,0,0.08125493791878885,0.28936198791849654,0.0,0.0057042022673229375,0.054208351291625115,1,16.0,1,1,-0.585101587728095,-0.585101587728095
2016-04-10,air_f690c42545146e0a,0,0,0,1,0,0,0,-0.3713182304783907,-0.3314458092676247,0.0,0.9958866076126115,-0.28390552008686215,1,3.0,1,1,-1.040264537405428,-1.040264537405428
2016-04-13,air_f690c42545146e0a,0,0,0,0,0,0,1,0.010854667279227488,-0.025674804683415712,0.0,-1.0606460804122189,0.06445422618188226,1,2.0,1,1,-1.037902508605857,-1.037902508605857
2016-04-14,air_f690c42545146e0a,0,0,0,0,1,0,0,0.3025129313574098,0.3449567160247163,0.0,-0.9083103257437128,0.28986347376754046,1,12.0,1,1,-1.0069599313314768,-1.0069599313314768
2016-04-15,air_f690c42545146e0a,1,0,0,0,0,0,0,-0.3310895043986414,-0.3592431733207346,0.0,-1.1368139577464718,-0.1507091465135187,1,3.0,1,1,-0.611083904523376,-0.611083904523376
2016-04-17,air_f690c42545146e0a,0,0,0,1,0,0,0,0.08125493791878885,-0.007143228648009177,0.0,-1.1875925426359737,0.24887997420651167,1,10.0,1,1,-1.0745139549992078,-1.0745139549992078
2016-04-18,air_f690c42545146e0a,0,1,0,0,0,0,0,-0.11988869247995766,0.05771728747591402,0.0,0.18342924938057992,-0.20193852096480464,1,4.0,1,1,-1.356303990788029,-1.356303990788029
2016-04-20,air_f690c42545146e0a,0,0,0,0,0,0,1,0.1717695715982246,0.4190830201663426,0.0,0.9197187302783588,-0.08923389717197558,1,24.0,1,1,-0.9351542558245183,-0.9351542558245183
2016-04-22,air_f690c42545146e0a,1,0,0,0,0,0,0,0.6142855584754667,0.8731066330338045,0.0,1.0212759000573624,0.45379747201165543,1,18.0,1,1,-0.5680949803711837,-0.5680949803711837
2016-04-23,air_f690c42545146e0a,0,0,1,0,0,0,0,0.15165520855835002,0.2522988358476833,0.0,-0.12124225995643202,0.2386340993162545,1,6.0,1,1,-0.47715687158769987,-0.47715687158769987
2016-04-24,air_f690c42545146e0a,0,0,0,1,0,0,0,0.18182675311816204,0.33569092800701306,0.0,1.4782831640628804,0.01322485173059632,1,8.0,1,1,-1.054436710202854,-1.054436710202854
2016-04-27,air_f690c42545146e0a,0,0,0,0,0,0,1,0.010854667279227488,0.12257780359983707,0.0,2.1384047676264064,0.01322485173059632,1,6.0,1,1,-0.9514522545415582,-0.9514522545415582
2016-04-28,air_f690c42545146e0a,0,0,0,0,1,0,0,-0.03943124032045912,0.08551465152902382,0.0,-0.2227994297354361,-0.08923389717197558,1,4.0,1,1,-0.7251698955426557,-0.7251698955426557
2016-04-29,air_f690c42545146e0a,1,0,0,0,0,0,0,-0.3210323228787041,-0.5630905097102072,1.0,-1.1875925426359737,-0.14046327162326153,1,4.0,1,1,-0.5633709227720416,-0.5633709227720416
2016-04-30,air_f690c42545146e0a,0,0,1,0,0,0,0,-0.3713182304783907,-0.5074957816039873,0.0,-0.9844782030779659,-0.2531678954160906,1,2.0,1,1,-0.6047064267645342,-0.6047064267645342
2016-05-01,air_f690c42545146e0a,0,0,0,1,0,0,0,-0.17017460007964427,-0.09980110882504219,0.0,1.2497795320601215,-0.10972564695248993,1,2.0,1,1,-0.8671278263968732,-0.8671278263968732
2016-05-02,air_f690c42545146e0a,0,1,0,0,0,0,0,0.19188393463809933,0.4932093243079691,0.0,1.3513367018391256,-0.30439726986737653,1,8.0,1,1,-0.9977480190131499,-0.9977480190131499
2016-05-03,air_f690c42545146e0a,0,0,0,0,0,1,0,0.8456007334340251,1.1510802735649035,1.0,1.1990009471706196,0.5050268464629414,1,15.0,1,1,-0.7303663589017119,-0.7303663589017119
2016-05-08,air_f690c42545146e0a,0,0,0,1,0,0,0,0.7249145551947772,0.706322448715145,0.0,1.5798403338418845,0.5972397204752562,1,5.0,1,1,-1.0275095818877447,-1.0275095818877447
2016-05-11,air_f690c42545146e0a,0,0,0,0,0,0,1,0.3427416574371592,0.17817253170605682,0.0,-1.1875925426359737,0.5152727213531986,1,5.0,1,1,-1.0983704458748749,-1.0983704458748749
2016-05-12,air_f690c42545146e0a,0,0,0,0,1,0,0,0.24216984223778595,0.16890674368835357,0.0,-0.40052447684869297,0.4435515971213983,1,5.0,1,1,-0.9852292663754236,-0.9852292663754236
2016-05-13,air_f690c42545146e0a,1,0,0,0,0,0,0,0.7651432812745266,1.1603460615826067,0.0,1.8083439658446436,0.3410928482188264,1,30.0,1,1,-0.6498211768363406,-0.6498211768363406
2016-05-16,air_f690c42545146e0a,0,1,0,0,0,0,0,0.46342783567640694,0.30789356395390305,0.0,-1.1368139577464718,0.5255185962434559,1,2.0,1,1,-1.3721295837451546,-1.3721295837451546
2016-05-19,air_f690c42545146e0a,0,0,0,0,1,0,0,0.9662869116732733,1.1510802735649035,0.0,1.9606797205131494,0.7714195936096283,1,2.0,1,1,-1.0116839889306188,-1.0116839889306188
2016-05-20,air_f690c42545146e0a,1,0,0,0,0,0,0,1.117144634472333,1.475382854184519,0.0,2.0876261827369045,0.6996984693778281,1,21.0,1,1,-0.6493487710764263,-0.6493487710764263
2016-05-21,air_f690c42545146e0a,0,0,1,0,0,0,0,1.1976020866318313,1.669964402556288,0.0,2.1891833525159083,0.7816654684998856,1,5.0,1,1,-0.3909428204033581,-0.3909428204033581
2016-05-29,air_f690c42545146e0a,0,0,0,1,0,0,0,0.624342739995404,0.6599935086266285,0.0,2.2145726449606595,0.45379747201165543,1,13.0,1,1,-0.9545228919810005,-0.9545228919810005
2016-05-30,air_f690c42545146e0a,0,1,0,0,0,0,0,0.8254863703941505,0.8545750569983976,0.0,1.4782831640628804,0.863632467621943,1,4.0,1,1,-1.257807389845918,-1.257807389845918
2016-06-01,air_f690c42545146e0a,0,0,0,0,0,0,1,0.37291320199697103,0.5024751123256725,0.0,-0.7559745710752068,0.45379747201165543,1,11.0,1,1,-1.0643572311610523,-1.0643572311610523
2016-06-02,air_f690c42545146e0a,0,0,0,0,1,0,0,0.28239856831753524,0.08551465152902382,0.0,-0.37513518440394195,0.4128139724506267,1,2.0,1,1,-1.0074323370913911,-1.0074323370913911
2016-06-03,air_f690c42545146e0a,1,0,0,0,0,0,0,0.3326844759172219,0.08551465152902382,0.0,-1.1114246653017208,0.5050268464629414,1,24.0,1,1,-0.718792417783814,-0.718792417783814
2016-06-07,air_f690c42545146e0a,0,0,0,0,0,1,0,1.0668587268726464,1.2437381537419365,0.0,1.6306189187313864,0.9353535918537434,1,16.0,1,1,-1.147973050665866,-1.147973050665866
2016-06-10,air_f690c42545146e0a,1,0,0,0,0,0,0,0.6846858291150281,0.5580698404318921,0.0,-0.34974589195919104,0.863632467621943,1,2.0,1,1,-0.6299801349199441,-0.6299801349199441
2016-06-11,air_f690c42545146e0a,0,0,1,0,0,0,0,0.7249145551947772,0.734119812768255,0.0,1.0466651925021138,0.8738783425122002,1,10.0,1,1,-0.47951890038727085,-0.47951890038727085
2016-06-12,air_f690c42545146e0a,0,0,0,1,0,0,0,0.8154291888742135,0.734119812768255,0.0,0.8943294378336074,0.863632467621943,1,5.0,1,1,-1.068372680120323,-1.068372680120323
2016-06-13,air_f690c42545146e0a,0,1,0,0,0,0,0,0.8556579149539626,0.5395382643964856,0.0,-1.1875925426359737,1.0480582156465725,1,14.0,1,1,-1.3411870064707745,-1.3411870064707745
2016-06-14,air_f690c42545146e0a,0,0,0,0,0,1,0,0.7953148258343385,0.5488040524141891,0.0,-1.035256787967468,1.0378123407563153,1,37.0,1,1,-1.0782932010785213,-1.0782932010785213
2016-06-16,air_f690c42545146e0a,0,0,0,0,1,0,0,0.7249145551947772,0.5488040524141891,0.0,-1.0098674955227167,0.9763370914147721,1,7.0,1,1,-1.0886861277966338,-1.0886861277966338
2016-06-17,air_f690c42545146e0a,1,0,0,0,0,0,0,0.8154291888742135,0.7711829648390681,0.0,-1.1114246653017208,0.9660912165245149,1,32.0,1,1,-0.5631347198920845,-0.5631347198920845
2016-06-18,air_f690c42545146e0a,0,0,1,0,0,0,0,0.6042283769555294,0.4190830201663426,0.0,-1.0860353728569696,0.8124030931706571,1,9.0,1,1,-0.47715687158769987,-0.47715687158769987
2016-06-19,air_f690c42545146e0a,0,0,0,1,0,0,0,0.8958866410337117,0.919435573122321,0.0,0.8943294378336074,0.8226489680609143,1,6.0,1,1,-1.0622314052414386,-1.0622314052414386
2016-06-20,air_f690c42545146e0a,0,1,0,0,0,0,0,0.9763440931932104,0.8453092689806946,0.0,-1.162203250191223,1.252975713451716,1,20.0,1,1,-1.3123702551160081,-1.3123702551160081
2016-06-21,air_f690c42545146e0a,0,0,0,0,0,1,0,1.237830812711581,1.2715355177950463,0.0,1.3259474093943746,1.2119922138906876,1,8.0,1,1,-1.110652995632644,-1.110652995632644
2016-06-23,air_f690c42545146e0a,0,0,0,0,1,0,0,1.117144634472333,1.1418144855472,0.0,0.4119328813833387,0.9865829663050294,1,2.0,1,1,-1.0480592324440123,-1.0480592324440123
2016-06-24,air_f690c42545146e0a,1,0,0,0,0,0,0,0.9964584562330849,0.9101697851046175,0.0,-0.40052447684869297,1.017320590975801,1,34.0,1,1,-0.5836843704483523,-0.5836843704483523
2016-06-25,air_f690c42545146e0a,0,0,1,0,0,0,0,0.7852576443144013,0.5951329925027055,0.0,-0.8067531559647089,0.9046159671829719,1,13.0,1,1,-0.430624904236151,-0.430624904236151
2016-06-26,air_f690c42545146e0a,0,0,0,1,0,0,0,0.7852576443144013,0.641461932591222,0.0,-0.6798066937409539,0.8841242174024575,1,9.0,1,1,-0.9616089783797135,-0.9616089783797135
2016-06-28,air_f690c42545146e0a,0,0,0,0,0,1,0,1.1573733605520822,1.382724974007486,0.0,1.9352904280683985,1.017320590975801,1,4.0,1,1,-1.1234079511503274,-1.1234079511503274
2016-06-29,air_f690c42545146e0a,0,0,0,0,0,0,1,1.3182882648710794,1.5495091583261453,0.0,2.1384047676264064,1.1197793398783729,1,15.0,1,1,-0.9566487179006145,-0.9566487179006145
2016-06-30,air_f690c42545146e0a,0,0,0,0,1,0,0,1.368574172470766,1.5309775822907385,0.0,2.316129814739663,1.1300252147686298,1,4.0,1,1,-0.9335008356648186,-0.9335008356648186
2016-07-01,air_f690c42545146e0a,1,0,0,0,0,0,0,1.4188600800704527,1.4105223380605956,0.0,1.7829546733998922,1.355434462354288,1,12.0,1,1,1.4863976694956786,1.4863976694956786
2016-07-02,air_f690c42545146e0a,0,0,1,0,0,0,0,1.247887994231518,1.1232829095117935,0.0,-1.1875925426359737,1.406663836805574,1,7.0,1,1,1.585130473317747,1.585130473317747
2016-07-04,air_f690c42545146e0a,0,1,0,0,0,0,0,0.8556579149539626,0.6877908726797385,0.0,0.6404365133860977,1.027566465866058,1,8.0,1,1,-0.12663179773136235,-0.12663179773136235
2016-07-06,air_f690c42545146e0a,0,0,0,0,0,0,1,0.8858294595137746,0.8360434809629911,0.0,0.7927722680546037,1.017320590975801,1,7.0,1,1,0.572764929821613,0.572764929821613
2016-07-08,air_f690c42545146e0a,1,0,0,0,0,0,0,1.1573733605520822,1.1418144855472,0.0,1.8845118431788963,0.9968288411952866,1,7.0,1,1,1.35837570855893,1.35837570855893
2016-07-09,air_f690c42545146e0a,0,0,1,0,0,0,0,1.2981739018312046,1.19740921365342,0.0,0.46271146627284077,1.1915004641101732,1,5.0,1,1,1.5471018096446536,1.5471018096446536
2016-07-10,air_f690c42545146e0a,0,0,0,1,0,0,0,1.0467443638327716,0.8453092689806946,0.0,-1.1875925426359737,1.2017463390004302,1,18.0,1,1,0.4520652581635345,0.4520652581635345
2016-07-14,air_f690c42545146e0a,0,0,0,0,1,0,0,1.3283454463910167,1.3641933979720793,0.0,0.5642686360518449,1.3861720870250598,1,7.0,1,1,0.4785199807187298,0.4785199807187298
2016-07-15,air_f690c42545146e0a,1,0,0,0,0,0,0,1.368574172470766,1.4012565500428926,0.0,1.0212759000573624,1.406663836805574,1,8.0,1,1,1.2246848785032112,1.2246848785032112
2016-07-16,air_f690c42545146e0a,0,0,1,0,0,0,0,1.3987457170305777,1.4197881260782992,0.0,1.1228330698363664,1.4681390861471173,1,2.0,1,1,1.5100179574913888,1.5100179574913888
2016-07-17,air_f690c42545146e0a,0,0,0,1,0,0,0,1.2177164496717063,0.9472329371754307,0.0,-1.0860353728569696,1.396417961915317,1,3.0,1,1,0.9265968439973499,0.9265968439973499
2016-07-20,air_f690c42545146e0a,0,0,0,0,0,0,1,1.2881167203112676,1.2344723657242331,0.0,0.7673829756098527,1.355434462354288,1,4.0,1,1,0.3786061624968762,0.3786061624968762
2016-07-22,air_f690c42545146e0a,1,0,0,0,0,0,0,1.27805953879133,1.2808013058127496,0.0,1.0212759000573624,1.3246968376835166,1,14.0,1,1,1.2648393680959182,1.2648393680959182
2016-07-24,air_f690c42545146e0a,0,0,0,1,0,0,0,1.268002357271393,1.3734591859897827,0.0,2.23996193740541,1.252975713451716,1,2.0,1,1,0.33845167290416905,0.33845167290416905
2016-07-27,air_f690c42545146e0a,0,0,0,0,0,0,1,1.268002357271393,0.919435573122321,0.0,-1.1875925426359737,1.5091225857081458,1,7.0,1,1,0.5219813106308363,0.5219813106308363
2016-07-28,air_f690c42545146e0a,0,0,0,0,1,0,0,1.489260350710014,1.2808013058127496,0.0,-1.1114246653017208,1.6320730843912326,1,7.0,1,1,0.6639392414850539,0.6639392414850539
2016-07-29,air_f690c42545146e0a,1,0,0,0,0,0,0,1.529489076789763,1.3734591859897827,0.0,-1.1875925426359737,1.7037942086230329,1,26.0,1,1,1.4202608631076905,1.4202608631076905
2016-07-30,air_f690c42545146e0a,0,0,1,0,0,0,0,1.6702896180688858,1.5587749463438487,0.0,-0.7051959861857049,1.8369905821963761,1,5.0,1,1,1.4949009731741343,1.4949009731741343
2016-08-01,air_f690c42545146e0a,0,1,0,0,0,0,0,1.8613760669476946,1.8089512228218374,0.0,0.3103757116043349,1.9292034562086906,1,6.0,1,1,-0.10159429245590967,-0.10159429245590967
2016-08-04,air_f690c42545146e0a,0,0,0,0,1,0,0,1.7004611626286974,1.6606986145385851,0.0,0.6404365133860977,1.7857612077450902,1,3.0,1,1,0.48796809591701384,0.48796809591701384
2016-08-05,air_f690c42545146e0a,1,0,0,0,0,0,0,1.559660621349575,1.4197881260782992,0.0,0.7166043907203506,1.5603519601594318,1,1.0,1,1,1.156186043315652,1.156186043315652
2016-08-06,air_f690c42545146e0a,0,0,1,0,0,0,0,1.529489076789763,1.6792301905739915,0.0,2.036847597847402,1.3861720870250598,1,13.0,1,1,1.0021817655836223,1.0021817655836223
2016-08-07,air_f690c42545146e0a,0,0,0,1,0,0,0,1.8010329778280707,1.855280162910354,0.0,2.1891833525159083,1.5603519601594318,1,11.0,1,1,0.24137228924180062,0.24137228924180062
2016-08-10,air_f690c42545146e0a,0,0,0,0,0,0,1,1.4389744431103273,1.2993328818481562,0.0,1.5798403338418845,1.5705978350496892,1,2.0,1,1,1.0777666871698943,1.0777666871698943
2016-08-13,air_f690c42545146e0a,0,0,1,0,0,0,0,1.6300608919891362,1.7070275546271017,1.0,2.0876261827369045,1.5808437099399466,1,6.0,1,1,0.7107074117165598,0.7107074117165598
2016-08-14,air_f690c42545146e0a,0,0,0,1,0,0,0,1.6501752550290107,1.5958380984146618,1.0,2.0876261827369045,1.5193684605984032,1,7.0,1,1,0.05146517375629162,0.05146517375629162
