visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Ōgimachi,total_area_visitors,total_genre_visitors
2016-01-29,air_401b39f97e56b939,1,0,0,0,0,0,0,-0.9872702468718885,-1.2740943373973863,0.0,-1.4864035527747426,-0.668774092763553,1,5.0,1,1,-0.924774462438652,-0.924774462438652
2016-01-30,air_401b39f97e56b939,0,0,1,0,0,0,0,-0.9403702326174563,-1.0867780882105895,0.0,-1.1275287223959092,-0.6921352093446657,1,24.0,1,1,-0.6328521472204657,-0.6328521472204657
2016-01-31,air_401b39f97e56b939,0,0,0,1,0,0,0,-0.9051952219266322,-0.9655734563838386,0.0,0.8719167611433055,-0.8790241419935664,1,31.0,1,1,-1.1701370159891276,-1.1701370159891276
2016-02-01,air_401b39f97e56b939,0,1,0,0,0,0,0,-1.0341702611263206,-1.1969641171439993,0.0,-1.1531626388515401,-0.8323019088313413,1,12.0,1,1,-1.4164849613209305,-1.4164849613209305
2016-02-02,air_401b39f97e56b939,0,0,0,0,0,1,0,-1.1631453003260088,-1.1308524997839535,0.0,0.07726535101874583,-1.019190841480242,1,15.0,1,1,-1.2731104571378213,-1.2731104571378213
2016-02-05,air_401b39f97e56b939,1,0,0,0,0,0,0,-1.0810702753807524,-1.0427036766372255,0.0,0.8462828446876746,-1.100954749514136,1,12.0,1,1,-0.8020931856634141,-0.8020931856634141
2016-02-06,air_401b39f97e56b939,0,0,1,0,0,0,0,-1.1514202967624008,-1.1418711026772945,0.0,-0.20470772999319461,-1.08927419122358,1,24.0,1,1,-0.5860460376074231,-0.5860460376074231
2016-02-07,air_401b39f97e56b939,0,0,0,1,0,0,0,-1.339020353780129,-1.3071501460774093,0.0,0.15416710038563888,-1.217760332419699,1,37.0,1,1,-1.1772811064037498,-1.1772811064037498
2016-02-08,air_401b39f97e56b939,0,1,0,0,0,0,0,-1.2452203252712648,-1.0096478679572025,0.0,1.1538898421552464,-1.5097742896836066,1,9.0,1,1,-1.3667226763639064,-1.3667226763639064
2016-02-11,air_401b39f97e56b939,0,0,0,0,1,0,0,-1.0576202682535365,-0.8002944129837237,1.0,1.128255925699615,-1.2995242404535932,1,26.0,1,1,-0.9131961090080573,-0.9131961090080573
2016-02-13,air_401b39f97e56b939,0,0,1,0,0,0,0,-0.30722004018262317,-0.249364268316674,0.0,-1.1531626388515401,-0.18987120285074477,1,29.0,1,1,-0.6749776458722039,-0.6749776458722039
2016-02-14,air_401b39f97e56b939,0,0,0,1,0,0,0,-0.060994965346854786,-0.0069550046631722704,0.0,-0.563582560372028,-0.20155176114130124,1,23.0,1,1,-1.1942791146316443,-1.1942791146316443
2016-02-15,air_401b39f97e56b939,0,1,0,0,0,0,0,-1.0458952646899284,-1.0537222795305665,0.0,-0.8711895578395996,-1.0075102831896858,1,17.0,1,1,-1.3701715475985516,-1.3701715475985516
2016-02-16,air_401b39f97e56b939,0,0,0,0,0,1,0,-1.280395335962089,-1.3291873518640913,0.0,0.9744524269658293,-1.1593575409669177,1,13.0,1,1,-1.214725994094184,-1.214725994094184
2016-02-19,air_401b39f97e56b939,1,0,0,0,0,0,0,-0.7410451720361201,-0.6460339724769498,0.0,0.589943680131365,-1.0075102831896858,1,9.0,1,1,-0.7515918568703946,-0.7515918568703946
2016-02-20,air_401b39f97e56b939,0,0,1,0,0,0,0,-0.8348452005449841,-1.1418711026772945,0.0,-1.4864035527747426,-0.4935657184052087,1,22.0,1,1,-0.7846024815448562,-0.7846024815448562
2016-02-21,air_401b39f97e56b939,0,0,0,1,0,0,0,-0.9403702326174563,-0.9435362505971565,0.0,0.33360451557505544,-0.8790241419935664,1,32.0,1,1,-1.1415606543306385,-1.1415606543306385
2016-02-22,air_401b39f97e56b939,0,1,0,0,0,0,0,-1.1162452860715766,-1.2740943373973863,0.0,-1.281332221129695,-1.08927419122358,1,14.0,1,1,-1.3576078023866296,-1.3576078023866296
2016-02-23,air_401b39f97e56b939,0,0,0,0,0,1,0,-0.9169202254902403,-1.1639083084639763,0.0,-1.1018948059402782,-0.7271768842163345,1,13.0,1,1,-1.1482120488545973,-1.1482120488545973
2016-02-27,air_401b39f97e56b939,0,0,1,0,0,0,0,-0.9403702326174563,-0.7121455898369957,0.0,0.07726535101874583,-1.1943992158385863,1,24.0,1,1,-0.44464231698696827,-0.44464231698696827
2016-02-28,air_401b39f97e56b939,0,0,0,1,0,0,0,-0.6472451435272558,-0.5027921348635168,0.0,1.0513541763327225,-0.7972602339596724,1,30.0,1,1,-1.009764503578124,-1.009764503578124
2016-03-01,air_401b39f97e56b939,0,0,0,0,0,1,0,-1.4914454001070332,-1.439373380797501,0.0,0.23106884975253172,-1.3579270319063745,1,16.0,1,1,-1.2056111201169073,-1.2056111201169073
2016-03-02,air_401b39f97e56b939,0,0,0,0,0,0,1,-1.1045202825079687,-1.0206664708505435,0.0,1.307693340889032,-1.334565915325262,1,9.0,1,1,-1.079727320052356,-1.079727320052356
2016-03-04,air_401b39f97e56b939,1,0,0,0,0,0,0,-0.4596450865095275,-0.23834566542333324,0.0,1.0000863434214602,-0.785579675669116,1,13.0,1,1,-0.7345938486425002,-0.7345938486425002
2016-03-06,air_401b39f97e56b939,0,0,0,1,0,0,0,0.0679800738528336,0.04813800980353269,0.0,-0.589216476827659,-0.22491287772241375,1,25.0,1,1,-1.1331848241893572,-1.1331848241893572
2016-03-07,air_401b39f97e56b939,0,1,0,0,0,0,0,0.13833009523448148,0.04813800980353269,0.0,-0.9480913072064924,0.2656705704809507,1,18.0,1,1,-1.4125433941956216,-1.4125433941956216
2016-03-08,air_401b39f97e56b939,0,0,0,0,0,1,0,-0.11961998316489489,-0.017973607556513418,0.0,-0.25597556290445656,-0.07306561994518178,1,16.0,1,1,-1.0871177584123102,-1.0871177584123102
2016-03-11,air_401b39f97e56b939,1,0,0,0,0,0,0,-1.0458952646899284,-0.8994618390237927,0.0,0.0003636016518530073,-0.9491074917369043,1,20.0,1,1,-0.6863096513574668,-0.6863096513574668
2016-03-12,air_401b39f97e56b939,0,0,1,0,0,0,0,-1.0576202682535365,-0.8884432361304515,0.0,1.2564255079777698,-1.1243158660952488,1,28.0,1,1,-0.5017950403039465,-0.5017950403039465
2016-03-13,air_401b39f97e56b939,0,0,0,1,0,0,0,-0.8700202112358082,-0.6680711782636317,0.0,-0.8455556413839685,-0.9724686083180168,1,29.0,1,1,-1.0844079310136603,-1.0844079310136603
2016-03-16,air_401b39f97e56b939,0,0,0,0,0,0,1,-0.8582952076722002,-0.6019595609035858,0.0,-0.3328773122713494,-1.0775936329330233,1,11.0,1,1,-0.9531044761518094,-0.9531044761518094
2016-03-18,air_401b39f97e56b939,1,0,0,0,0,0,0,-0.178245000982935,-0.07306662202321837,0.0,-0.563582560372028,-0.3767601354996457,1,16.0,1,1,-0.542442451283694,-0.542442451283694
2016-03-19,air_401b39f97e56b939,0,0,1,0,0,0,0,-0.21342001167375912,-0.3815875030367662,0.0,-1.3582339704965878,-0.18987120285074477,1,20.0,1,1,-0.5254444430557996,-0.5254444430557996
2016-03-20,air_401b39f97e56b939,0,0,0,1,0,0,0,-0.5534451150183916,-0.4587177232901531,1.0,0.4361401813975794,-0.38844069379020196,1,25.0,1,1,-0.7316376732985186,-0.7316376732985186
2016-03-21,air_401b39f97e56b939,0,1,0,0,0,0,0,-0.7293201684725119,-0.6239967666902679,1.0,1.2564255079777698,-0.7038157676352219,1,32.0,1,1,-1.1642246653011643,-1.1642246653011643
2016-03-22,air_401b39f97e56b939,0,0,0,0,0,1,0,-0.6237951364000398,-0.392606105930107,0.0,1.3845950902559248,-0.9374269334463479,1,19.0,1,1,-1.035877385783295,-1.035877385783295
2016-03-23,air_401b39f97e56b939,0,0,0,0,0,0,1,-0.4127450722550954,-0.08408522491655913,0.0,1.128255925699615,-0.5402879515674338,1,7.0,1,1,-0.9375845555959058,-0.9375845555959058
2016-03-25,air_401b39f97e56b939,1,0,0,0,0,0,0,-0.9872702468718885,-0.8884432361304515,0.0,0.8462828446876746,-0.9140658168652354,1,14.0,1,1,-0.4081828210778614,-0.4081828210778614
2016-03-26,air_401b39f97e56b939,0,0,1,0,0,0,0,-0.9051952219266322,-0.6901083840503138,0.0,1.128255925699615,-1.0425519580613547,1,23.0,1,1,-0.4138488238204929,-0.4138488238204929
2016-03-27,air_401b39f97e56b939,0,0,0,1,0,0,0,-0.7058701613452959,-0.5248293406501989,0.0,-0.07653814771503982,-0.9140658168652354,1,23.0,1,1,-0.9565533473864546,-0.9565533473864546
2016-03-28,air_401b39f97e56b939,0,1,0,0,0,0,0,-0.6355201399636479,-0.5799223551169039,0.0,0.48740801430884134,-0.6454129761824404,1,15.0,1,1,-1.0706124460750792,-1.0706124460750792
2016-03-29,air_401b39f97e56b939,0,0,0,0,0,1,0,-0.4596450865095275,-0.41464331171678886,0.0,0.4617740978532102,-0.7505380007974471,1,14.0,1,1,-0.8033249253900732,-0.8033249253900732
2016-04-01,air_401b39f97e56b939,1,0,0,0,0,0,0,-0.178245000982935,-0.43668051750347114,0.0,-1.4864035527747426,0.06710107954149372,1,1.0,1,1,-0.6503428513390236,-0.6503428513390236
2016-04-02,air_401b39f97e56b939,0,0,1,0,0,0,0,0.10315508454365734,0.12526823005691953,0.0,-0.12780598062630177,0.09046219612260623,1,12.0,1,1,-0.6670945116215863,-0.6670945116215863
2016-04-03,air_401b39f97e56b939,0,0,0,1,0,0,0,0.20868011661612976,0.23545425899032946,0.0,-1.4095018034078497,0.21894833731872568,1,16.0,1,1,-1.1775274543490817,-1.1775274543490817
2016-04-04,air_401b39f97e56b939,0,1,0,0,0,0,0,-0.0023699475288146868,0.1362868329502607,0.0,-1.3326000540409568,0.03205940466982474,1,9.0,1,1,-1.287152290021734,-1.287152290021734
2016-04-05,air_401b39f97e56b939,0,0,0,0,0,1,0,-0.178245000982935,-0.23834566542333324,0.0,-0.43541297809387336,-0.014662828492400293,1,7.0,1,1,-1.0881031501936373,-1.0881031501936373
2016-04-06,air_401b39f97e56b939,0,0,0,0,0,0,1,0.05625507028922542,0.21341705320364754,0.0,0.589943680131365,-0.20155176114130124,1,11.0,1,1,-1.0228209446807095,-1.0228209446807095
2016-04-09,air_401b39f97e56b939,0,0,1,0,0,0,0,0.11488008810726552,0.25749146477701135,0.0,0.2823366826637937,-0.09642673652629451,1,26.0,1,1,-0.5017950403039465,-0.5017950403039465
2016-04-10,air_401b39f97e56b939,0,0,0,1,0,0,0,0.16178010236169743,0.07017521559021458,0.0,-1.4095018034078497,0.1255038709942752,1,18.0,1,1,-1.0664245310044387,-1.0664245310044387
2016-04-11,air_401b39f97e56b939,0,1,0,0,0,0,0,-0.5417201114547836,-0.43668051750347114,0.0,0.6668454294982581,-0.6220518596013279,1,18.0,1,1,-1.3088309092109327,-1.3088309092109327
2016-04-12,air_401b39f97e56b939,0,0,0,0,0,1,0,-0.4596450865095275,-0.26038287121001513,0.0,1.1538898421552464,-0.8089407922502286,1,7.0,1,1,-1.149690136526588,-1.149690136526588
2016-04-13,air_401b39f97e56b939,0,0,0,0,0,0,1,0.03280506316200946,0.05915661269687344,0.0,-1.3069661375853259,0.17222610415650044,1,2.0,1,1,-1.0639610515511206,-1.0639610515511206
2016-04-15,air_401b39f97e56b939,1,0,0,0,0,0,0,-0.04926996178324681,0.03711940691019154,0.0,1.5896664219009724,-0.13146841139796328,1,6.0,1,1,-0.6188103143365529,-0.6188103143365529
2016-04-16,air_401b39f97e56b939,0,0,1,0,0,0,0,0.03280506316200946,0.3566588908170805,0.0,1.5127646725340795,-0.4234823686618707,1,25.0,1,1,-0.40867551696852505,-0.40867551696852505
2016-04-17,air_401b39f97e56b939,0,0,0,1,0,0,0,0.5018052057063302,0.610086757363923,0.0,0.3592384320306865,0.42919838654873915,1,21.0,1,1,-1.10214498307755,-1.10214498307755
2016-04-18,air_401b39f97e56b939,0,1,0,0,0,0,0,-0.025819954656030646,-0.16121544516994638,0.0,-1.230064388218433,0.0437399629603812,1,2.0,1,1,-1.3960380818583908,-1.3960380818583908
2016-04-19,air_401b39f97e56b939,0,0,0,0,0,1,0,-0.13134498672850287,-0.0069550046631722704,0.0,1.205157675066508,-0.22491287772241375,1,3.0,1,1,-1.0871177584123102,-1.0871177584123102
2016-04-20,air_401b39f97e56b939,0,0,0,0,0,0,1,-0.025819954656030646,0.1803612445236245,0.0,1.6153003383566034,-0.34171846062797673,1,17.0,1,1,-0.9567996953317864,-0.9567996953317864
2016-04-22,air_401b39f97e56b939,1,0,0,0,0,0,0,0.39628017363385787,0.3786960966037624,0.0,0.4361401813975794,0.39415671167707017,1,11.0,1,1,-0.5739749882861648,-0.5739749882861648
2016-04-23,air_401b39f97e56b939,0,0,1,0,0,0,0,0.33765515581581773,0.4558263168571493,0.0,0.10289926747437693,0.23062889560928193,1,24.0,1,1,-0.47913102933342067,-0.47913102933342067
2016-04-24,air_401b39f97e56b939,0,0,0,1,0,0,0,0.2321301237433457,0.3566588908170805,0.0,-0.10217206417067069,0.31239280364317595,1,31.0,1,1,-1.081205407724347,-1.081205407724347
2016-04-25,air_401b39f97e56b939,0,1,0,0,0,0,0,0.3493801593794259,0.5439751400038773,0.0,0.25670276620816257,0.13718442928483146,1,9.0,1,1,-1.2625174954885536,-1.2625174954885536
2016-04-26,air_401b39f97e56b939,0,0,0,0,0,1,0,0.5369802163971544,0.786384403657379,0.0,1.5383985889897107,0.39415671167707017,1,15.0,1,1,-0.9927664953502296,-0.9927664953502296
2016-04-29,air_401b39f97e56b939,1,0,0,0,0,0,0,-0.30722004018262317,-0.30445728278337897,1.0,0.25670276620816257,-0.2132323194318575,1,17.0,1,1,-0.5690480293795287,-0.5690480293795287
2016-04-30,air_401b39f97e56b939,0,0,1,0,0,0,0,-0.025819954656030646,0.1803612445236245,0.0,1.769103837090389,-0.47020460182409596,1,25.0,1,1,-0.6121589198125942,-0.6121589198125942
2016-05-01,air_401b39f97e56b939,0,0,0,1,0,0,0,0.4197301807610742,0.5109193313238543,0.0,0.8719167611433055,0.11382331270371894,1,29.0,1,1,-0.8858514870762272,-0.8858514870762272
2016-05-02,air_401b39f97e56b939,0,1,0,0,0,0,0,0.6073302377788022,0.9737006528441757,0.0,1.5127646725340795,0.2656705704809507,1,6.0,1,1,-1.0220819008447142,-1.0220819008447142
2016-05-03,air_401b39f97e56b939,0,0,0,0,0,1,0,0.6190552413424105,0.4999007284305131,1.0,-1.4351357198634807,0.48760117800152064,1,22.0,1,1,-0.7432160267291134,-0.7432160267291134
2016-05-04,air_401b39f97e56b939,0,0,0,0,0,0,1,0.5252552128335463,0.5219379342171954,1.0,1.769103837090389,0.42919838654873915,1,38.0,1,1,-0.7986443144287689,-0.7986443144287689
2016-05-05,air_401b39f97e56b939,0,0,0,0,1,0,0,0.5956052342151945,0.5329565371105361,1.0,1.410229006711556,0.6744901106504212,1,18.0,1,1,-0.9863614487716027,-0.9863614487716027
2016-05-06,air_401b39f97e56b939,1,0,0,0,0,0,0,0.17350510592530563,0.12526823005691953,0.0,-1.4864035527747426,0.4408789448392952,1,3.0,1,1,-1.137372739259998,-1.137372739259998
2016-05-07,air_401b39f97e56b939,0,0,1,0,0,0,0,0.33765515581581773,0.2685100676703525,0.0,-0.6148503932832899,0.4175178282581827,1,21.0,1,1,-0.7195666239772602,-0.7195666239772602
2016-05-08,air_401b39f97e56b939,0,0,0,1,0,0,0,0.4783551985791143,0.5990681544705823,0.0,1.4358629231671869,0.17222610415650044,1,10.0,1,1,-1.0531217419565213,-1.0531217419565213
2016-05-09,air_401b39f97e56b939,0,1,0,0,0,0,0,0.07970507741644137,-0.10612243070324143,0.0,-1.4864035527747426,0.2656705704809507,1,6.0,1,1,-1.4724059449112497,-1.4724059449112497
2016-05-14,air_401b39f97e56b939,0,0,1,0,0,0,0,0.7245802734148825,0.8524960210174252,0.0,1.5640325054453417,0.5226428528731892,1,15.0,1,1,-0.5017950403039465,-0.5017950403039465
2016-05-15,air_401b39f97e56b939,0,0,0,1,0,0,0,0.7480302805420984,0.7643471978706972,0.0,1.1538898421552464,0.6394484357787522,1,28.0,1,1,-1.1043621145855362,-1.1043621145855362
2016-05-17,air_401b39f97e56b939,0,0,0,0,0,1,0,0.20868011661612976,0.43378911107046736,0.0,1.3333272573446628,-0.08474617823573825,1,15.0,1,1,-1.2437950516433367,-1.2437950516433367
2016-05-21,air_401b39f97e56b939,0,0,1,0,0,0,0,0.8066552983601386,0.9406448441641527,0.0,1.8203716700016512,0.6394484357787522,1,26.0,1,1,-0.38921402928731264,-0.38921402928731264
2016-05-22,air_401b39f97e56b939,0,0,0,1,0,0,0,0.7245802734148825,0.819440212337402,0.0,1.8203716700016512,0.5343234111637456,1,24.0,1,1,-1.1083036817108451,-1.1083036817108451
2016-05-23,air_401b39f97e56b939,0,1,0,0,0,0,0,1.052880373195907,1.1389796962442906,0.0,1.6153003383566034,0.8029762518465405,1,11.0,1,1,-1.3061210818122828,-1.3061210818122828
2016-05-28,air_401b39f97e56b939,0,0,1,0,0,0,0,0.5604302235243703,0.27952867056369324,0.0,-1.4864035527747426,0.7679345769748717,1,17.0,1,1,-0.4840579882400567,-0.4840579882400567
2016-05-29,air_401b39f97e56b939,0,0,0,1,0,0,0,0.6307802449060183,0.786384403657379,0.0,-0.07653814771503982,0.6160873191976397,1,18.0,1,1,-0.9770002268489942,-0.9770002268489942
2016-05-31,air_401b39f97e56b939,0,0,0,0,0,1,0,0.9473553411234351,0.9737006528441757,0.0,1.0513541763327225,0.9081012764615471,1,7.0,1,1,-1.070858794020411,-1.070858794020411
2016-06-03,air_401b39f97e56b939,1,0,0,0,0,0,0,0.5604302235243703,0.6872169776173103,0.0,1.974175168735437,0.23062889560928193,1,21.0,1,1,-0.731144977407855,-0.731144977407855
2016-06-04,air_401b39f97e56b939,0,0,1,0,0,0,0,0.6776802591604506,0.5770309486839004,0.0,-0.9480913072064924,0.7212123438126465,1,17.0,1,1,-0.561164895128911,-0.561164895128911
2016-06-05,air_401b39f97e56b939,0,0,0,1,0,0,0,0.40800517719746604,0.34564028792373935,0.0,-0.8455556413839685,0.3591150368054012,1,36.0,1,1,-1.1366336954240024,-1.1366336954240024
2016-06-06,air_401b39f97e56b939,0,1,0,0,0,0,0,0.7714802876693149,0.8635146239107658,0.0,0.5386758472201033,0.6277678774881961,1,5.0,1,1,-1.3204092626415274,-1.3204092626415274
2016-06-07,air_401b39f97e56b939,0,0,0,0,0,1,0,0.5135302092699381,0.2905472734570344,0.0,-1.4864035527747426,0.7212123438126465,1,5.0,1,1,-1.1787591940757407,-1.1787591940757407
2016-06-08,air_401b39f97e56b939,0,0,0,0,0,0,1,0.830105305487355,0.9626820499508351,0.0,0.8719167611433055,0.6861706689409776,1,4.0,1,1,-1.0178939857740734,-1.0178939857740734
2016-06-10,air_401b39f97e56b939,1,0,0,0,0,0,0,1.1232303945775555,1.2271285193910186,0.0,1.9998090851910677,0.9431429513332161,1,7.0,1,1,-0.6385181499630971,-0.6385181499630971
2016-06-11,air_401b39f97e56b939,0,0,1,0,0,0,0,1.0997803874503391,1.0949052846709268,0.0,0.25670276620816257,1.0716290925293355,1,15.0,1,1,-0.4815945087867387,-0.4815945087867387
2016-06-12,air_401b39f97e56b939,0,0,0,1,0,0,0,0.9473553411234351,0.8414774181240839,0.0,-0.9993591401177544,1.0015457427859975,1,16.0,1,1,-1.095739936498923,-1.095739936498923
2016-06-13,air_401b39f97e56b939,0,1,0,0,0,0,0,0.7832052912329226,0.6651797718306279,0.0,-1.3838678869522187,0.9665040679143286,1,7.0,1,1,-1.3802718133571554,-1.3802718133571554
2016-06-14,air_401b39f97e56b939,0,0,0,0,0,1,0,1.0294303660686912,0.9626820499508351,0.0,-0.48668081100513516,1.0015457427859975,1,1.0,1,1,-1.106086550202859,-1.106086550202859
2016-06-18,air_401b39f97e56b939,0,0,1,0,0,0,0,1.1935804159592034,1.3152773425377462,0.0,1.6922020877234965,0.9081012764615471,1,22.0,1,1,-0.47913102933342067,-0.47913102933342067
2016-06-19,air_401b39f97e56b939,0,0,0,1,0,0,0,0.7597552841057067,0.5439751400038773,0.0,-1.4864035527747426,0.9081012764615471,1,24.0,1,1,-1.0893348899202964,-1.0893348899202964
2016-06-20,air_401b39f97e56b939,0,1,0,0,0,0,0,1.0880553838867313,0.896570432590789,0.0,-0.3328773122713494,1.094990209110448,1,9.0,1,1,-1.3502173640266755,-1.3502173640266755
2016-06-21,air_401b39f97e56b939,0,0,0,0,0,1,0,1.0880553838867313,0.984719255737517,0.0,0.25670276620816257,0.9665040679143286,1,11.0,1,1,-1.139836218713316,-1.139836218713316
2016-06-24,air_401b39f97e56b939,1,0,0,0,0,0,0,0.7714802876693149,0.819440212337402,0.0,-0.9480913072064924,0.8730596015898782,1,14.0,1,1,-0.5902339526780638,-0.5902339526780638
2016-06-25,air_401b39f97e56b939,0,0,1,0,0,0,0,0.912180330432611,0.8524960210174252,0.0,-1.4607696363191116,0.9431429513332161,1,19.0,1,1,-0.4306004841030555,-0.4306004841030555
2016-06-26,air_401b39f97e56b939,0,0,0,1,0,0,0,0.912180330432611,0.7753658007640378,0.0,1.1795237586108773,0.9898651844954411,1,23.0,1,1,-0.9843906652089484,-0.9843906652089484
2016-06-27,air_401b39f97e56b939,0,1,0,0,0,0,0,0.8770053197417869,1.0618494759909038,0.0,0.30797059911942454,0.6861706689409776,1,6.0,1,1,-1.2965135119443425,-1.2965135119443425
2016-06-28,air_401b39f97e56b939,0,0,0,0,0,1,0,0.5838802306515863,0.4999007284305131,0.0,-1.4095018034078497,0.7212123438126465,1,21.0,1,1,-1.1531390077612333,-1.1531390077612333
2016-07-01,air_401b39f97e56b939,1,0,0,0,0,0,0,1.3225554551588916,1.3042587396444059,0.0,0.7950150117764129,1.3169208166310176,1,4.0,1,1,1.5687594402098566,1.5687594402098566
2016-07-02,air_401b39f97e56b939,0,0,1,0,0,0,0,1.5570555264310522,1.5576866061912484,0.0,1.5640325054453417,1.480448632698806,1,20.0,1,1,1.6717328813585501,1.6717328813585501
2016-07-04,air_401b39f97e56b939,0,1,0,0,0,0,0,1.6274055478127,1.5687052090845894,0.0,1.0257202598770916,1.6556570070571504,1,8.0,1,1,-0.11355067846102522,-0.11355067846102522
2016-07-06,air_401b39f97e56b939,0,0,0,0,0,0,1,1.521880515740228,1.4254633714711562,0.0,1.0769880927883533,1.5505319824421435,1,18.0,1,1,0.6158855876664431,0.6158855876664431
2016-07-08,air_401b39f97e56b939,1,0,0,0,0,0,0,1.2873804444680677,1.0949052846709268,0.0,-1.4864035527747426,1.258518025178236,1,9.0,1,1,1.4352388538400194,1.4352388538400194
2016-07-09,air_401b39f97e56b939,0,0,1,0,0,0,0,0.9708053482506511,0.7423099920840152,0.0,-1.2044304717628018,1.094990209110448,1,4.0,1,1,1.6320708621601299,1.6320708621601299
2016-07-10,air_401b39f97e56b939,0,0,0,1,0,0,0,1.4163554836677559,1.3373145483244286,0.0,0.4105062649419485,1.4220458412460244,1,22.0,1,1,0.4900017876018918,0.4900017876018918
2016-07-11,air_401b39f97e56b939,0,1,0,0,0,0,0,1.498430508613012,1.4695377830445209,0.0,-0.02527031480377786,1.573893099023256,1,8.0,1,1,-0.146314955190155,-0.146314955190155
2016-07-12,air_401b39f97e56b939,0,0,0,0,0,1,0,1.439805490794972,1.2161099164976774,0.0,-1.2556983046740637,1.5855736573138124,1,9.0,1,1,0.3281511875188973,0.3281511875188973
2016-07-15,air_401b39f97e56b939,1,0,0,0,0,0,0,1.1115053910139472,0.8414774181240839,0.0,-1.4351357198634807,1.3169208166310176,1,3.0,1,1,1.295805916782219,1.295805916782219
