visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Hyōgo-ken Kōbe-shi Kumoidōri,total_area_visitors,total_genre_visitors
2016-07-15,air_4beac252540f865e,1,0,0,0,0,0,0,0.8326821320485511,0.8404797581032651,0.0,-1.1572164916343428,0.9299091890976741,1,56.0,1,1,0.9263094385477526,0.9263094385477526
2016-07-16,air_4beac252540f865e,0,0,1,0,0,0,0,0.9629197544555761,0.8830871771441591,0.0,-0.7070407397399762,0.9085308494141492,1,47.0,1,1,1.4084610322091538,1.4084610322091538
2016-07-17,air_4beac252540f865e,0,0,0,1,0,0,0,1.147423052865528,1.0748205628281804,0.0,-1.210178344798386,1.1330034160911573,1,47.0,1,1,0.42260471073261346,0.42260471073261346
2016-07-18,air_4beac252540f865e,0,1,0,0,0,0,0,1.1257167824643575,1.0641687080679572,1.0,0.855333928599297,1.1330034160911573,1,38.0,1,1,-1.2026612573048243,-1.2026612573048243
2016-07-20,air_4beac252540f865e,0,0,0,0,0,0,1,1.1365699176649429,1.170687255670191,0.0,2.1264184045363326,1.047490057357059,1,32.0,1,1,-0.5033817936502096,-0.5033817936502096
2016-07-21,air_4beac252540f865e,0,0,0,0,1,0,0,1.1040105120631867,1.170687255670191,0.0,1.1995859741655772,1.0581792271988213,1,42.0,1,1,-0.26829297852888084,-0.26829297852888084
2016-07-22,air_4beac252540f865e,1,0,0,0,0,0,0,1.1365699176649429,1.255902093751979,0.0,1.6232807994779224,1.036800887515297,1,53.0,1,1,0.9941618979206319,0.9941618979206319
2016-07-23,air_4beac252540f865e,0,0,1,0,0,0,0,1.0280385656590887,1.0961242723486275,0.0,1.5173570931498364,1.0581792271988213,1,30.0,1,1,1.3306302699873216,1.3306302699873216
2016-07-24,air_4beac252540f865e,0,0,0,1,0,0,0,0.9520666192549909,0.8937390319043822,0.0,-0.7070407397399762,1.00473337799001,1,34.0,1,1,-0.571234253023089,-0.571234253023089
2016-07-25,air_4beac252540f865e,0,1,0,0,0,0,0,0.9412134840544053,0.7126575009805841,0.0,-1.474987610618602,1.1330034160911573,1,3.0,1,1,-1.2565440926891698,-1.2565440926891698
2016-07-26,air_4beac252540f865e,0,0,0,0,0,1,0,0.8652415376503075,0.6274426628987967,0.0,-1.4220257574545587,1.00473337799001,1,24.0,1,1,-0.4778373383568904,-0.4778373383568904
2016-07-27,air_4beac252540f865e,0,0,0,0,0,0,1,1.0388917008596739,0.9363464509452761,0.0,0.590524662779081,1.1116250764076328,1,27.0,1,1,-0.26110860047763484,-0.26110860047763484
2016-07-28,air_4beac252540f865e,0,0,0,0,1,0,0,1.1691293232666993,1.0854724175884038,0.0,1.3849524602397285,1.2292059446670176,1,26.0,1,1,-0.021230199988808648,-0.021230199988808648
2016-07-29,air_4beac252540f865e,1,0,0,0,0,0,0,1.1691293232666993,1.1813391104304145,0.0,1.1466241210015342,1.207827604983493,1,57.0,1,1,1.2567908289050707,1.2567908289050707
2016-07-30,air_4beac252540f865e,0,0,1,0,0,0,0,1.1799824584672844,1.3198132223133194,0.0,1.596799872895901,1.2292059446670176,1,43.0,1,1,1.3829165769158345,1.3829165769158345
2016-07-31,air_4beac252540f865e,0,0,0,1,0,0,0,1.1799824584672844,1.1919909651906382,0.0,1.0407004146734478,1.1757600954582061,1,36.0,1,1,-0.5233383993481153,-0.5233383993481153
2016-08-01,air_4beac252540f865e,0,1,0,0,0,0,0,1.2885138104731386,1.3730724961144367,0.0,0.8288530020172751,1.2292059446670176,1,2.0,1,1,-1.3148173813270543,-1.3148173813270543
2016-08-02,air_4beac252540f865e,0,0,0,0,0,1,0,1.2885138104731386,1.2878576580326488,0.0,0.6964483691071672,1.3254084732428784,1,32.0,1,1,-0.9356418730668465,-0.9356418730668465
2016-08-03,air_4beac252540f865e,0,0,0,0,0,0,1,1.2776606752725534,1.341116931833766,0.0,1.1201431944195128,1.2185167748252557,1,43.0,1,1,-0.45468767574731983,-0.45468767574731983
2016-08-04,air_4beac252540f865e,0,0,0,0,1,0,0,1.2668075400719678,1.3304650770735424,0.0,1.464395239985793,1.2933409637175914,1,42.0,1,1,-0.31858362488760317,-0.31858362488760317
2016-08-05,air_4beac252540f865e,1,0,0,0,0,0,0,1.245101269670797,1.3837243508746595,0.0,1.4908761665678145,1.1436925859329197,1,47.0,1,1,0.8105611254998998,0.8105611254998998
2016-08-06,air_4beac252540f865e,0,0,1,0,0,0,0,1.2559544048713822,1.5008947532371173,0.0,0.9877385615094049,1.3040301335593538,1,47.0,1,1,0.5503269871992098,0.5503269871992098
2016-08-08,air_4beac252540f865e,0,1,0,0,0,0,0,1.4078982976795784,1.6926281389211393,0.0,1.4114333868217501,1.207827604983493,1,32.0,1,1,-1.2948607756291486,-1.2948607756291486
2016-08-09,air_4beac252540f865e,0,0,0,0,0,1,0,1.3536326216766512,1.5221984627575644,0.0,0.24627261721280058,1.3681651526099274,1,33.0,1,1,-0.40080484036297453,-0.40080484036297453
2016-08-10,air_4beac252540f865e,0,0,0,0,0,0,1,1.2342481344702116,1.394376205634883,0.0,1.7027235792239872,1.1436925859329197,1,55.0,1,1,0.6780492636658061,0.6780492636658061
2016-08-11,air_4beac252540f865e,0,0,0,0,1,0,0,1.2233949992696262,1.255902093751979,1.0,1.7556854323880302,1.0795575668823458,1,43.0,1,1,0.34437481639682327,0.34437481639682327
2016-08-12,air_4beac252540f865e,1,0,0,0,0,0,0,1.2016887288684552,1.1280798366292974,0.0,1.888090065298138,1.2185167748252557,1,46.0,1,1,-0.12061409636437889,-0.12061409636437889
2016-08-13,air_4beac252540f865e,0,0,1,0,0,0,0,1.245101269670797,1.2026428199508616,1.0,1.596799872895901,1.282651793875829,1,47.0,1,1,0.05779795857489781,0.05779795857489781
2016-08-14,air_4beac252540f865e,0,0,0,1,0,0,0,1.245101269670797,1.170687255670191,1.0,0.8818148551813185,1.3788543224516898,1,47.0,1,1,-1.0561797714821968,-1.0561797714821968
2016-08-16,air_4beac252540f865e,0,0,0,0,0,1,0,1.3102200808743094,1.3198132223133194,0.0,1.279028753911642,1.3788543224516898,1,52.0,1,1,-1.4948259647221633,-1.4948259647221633
2016-08-17,air_4beac252540f865e,0,0,0,0,0,0,1,1.2885138104731386,1.170687255670191,0.0,-0.7864835194860409,1.3574759827681653,1,30.0,1,1,-0.954800214536836,-0.954800214536836
2016-08-18,air_4beac252540f865e,0,0,0,0,1,0,0,1.4187514328801636,1.5008947532371173,0.0,1.0671813412554694,1.271962624034067,1,25.0,1,1,-0.6586441859799158,-0.6586441859799158
2016-08-19,air_4beac252540f865e,1,0,0,0,0,0,0,1.4296045680807492,1.5754577365586815,0.0,1.0142194880914264,1.4429893415022632,1,36.0,1,1,0.7710470462180465,0.7710470462180465
2016-08-20,air_4beac252540f865e,0,0,1,0,0,0,0,1.45131083848192,1.596761446079128,0.0,1.3584715336577067,1.346786812926403,1,39.0,1,1,0.6449212982072827,0.6449212982072827
2016-08-22,air_4beac252540f865e,0,1,0,0,0,0,0,1.4730171088830906,1.7352355579620329,0.0,0.855333928599297,1.4964351907110747,1,23.0,1,1,-2.2168559588723906,-2.2168559588723906
2016-08-23,air_4beac252540f865e,0,0,0,0,0,1,0,1.4078982976795784,1.4902428984768936,0.0,0.5375628096150378,1.4216110018187387,1,39.0,1,1,-0.7280931738086276,-0.7280931738086276
2016-08-24,air_4beac252540f865e,0,0,0,0,0,0,1,1.3536326216766512,1.543502172278011,0.0,0.6434865159431242,1.3574759827681653,1,48.0,1,1,-0.5241366635760316,-0.5241366635760316
2016-08-25,air_4beac252540f865e,0,0,0,0,1,0,0,1.2993669456737242,1.3517687865939896,0.0,1.4114333868217501,1.3788543224516898,1,55.0,1,1,-0.3852386879186081,-0.3852386879186081
2016-08-26,air_4beac252540f865e,1,0,0,0,0,0,0,1.2776606752725534,1.2878576580326488,0.0,1.0407004146734478,1.1009359065658704,1,53.0,1,1,1.0907518694984955,1.0907518694984955
2016-08-27,air_4beac252540f865e,0,0,1,0,0,0,0,1.0497448360602595,1.1174279818690742,0.0,-0.38926962075571736,1.1009359065658704,1,43.0,1,1,1.1582051967574165,1.1582051967574165
2016-08-28,air_4beac252540f865e,0,0,0,1,0,0,0,1.0497448360602595,1.0002575795066164,0.0,-0.5216742536658251,1.0261117176735344,1,7.0,1,1,-0.3517115903461266,-0.3517115903461266
2016-08-29,air_4beac252540f865e,0,1,0,0,0,0,0,0.7567101856444534,0.659398227179467,0.0,-1.474987610618602,0.7268149621041906,1,22.0,1,1,-1.605385560288561,-1.605385560288561
2016-08-30,air_4beac252540f865e,0,0,0,0,0,1,0,0.7567101856444534,0.6807019366999137,0.0,0.9612576349273829,0.6947474525789037,1,47.0,1,1,-0.7564315538996536,-0.7564315538996536
2016-08-31,air_4beac252540f865e,0,0,0,0,0,0,1,0.9846260248567469,0.8830871771441591,0.0,1.7556854323880302,0.9619766986229606,1,40.0,1,1,-0.2962322265059488,-0.2962322265059488
2016-09-01,air_4beac252540f865e,0,0,0,0,1,0,0,0.9954791600573324,1.0535168533077335,0.0,1.3055096804936637,0.8978416795723871,1,40.0,1,1,-0.7177157388457166,-0.7177157388457166
2016-09-02,air_4beac252540f865e,1,0,0,0,0,0,0,1.0714511064614303,1.1387316913895211,0.0,1.6232807994779224,0.972665868464723,1,59.0,1,1,0.571880121352948,0.571880121352948
2016-09-03,air_4beac252540f865e,0,0,1,0,0,0,0,1.2233949992696262,1.362420641354213,0.0,-0.38926962075571736,1.1864492652999687,1,55.0,1,1,1.195324483355521,1.195324483355521
2016-09-04,air_4beac252540f865e,0,0,0,1,0,0,0,1.19083559366787,1.2665539485122024,0.0,0.352196323540887,1.1543817557746818,1,27.0,1,1,-0.8697850742637578,-0.8697850742637578
2016-09-06,air_4beac252540f865e,0,0,0,0,0,1,0,1.093157376862601,1.255902093751979,0.0,0.352196323540887,1.1116250764076328,1,36.0,1,1,-0.7564315538996536,-0.7564315538996536
2016-09-07,air_4beac252540f865e,0,0,0,0,0,0,1,1.19083559366787,1.2985095127928723,0.0,0.7758911488532321,1.1650709256164442,1,35.0,1,1,-0.6530563363845022,-0.6530563363845022
2016-09-08,air_4beac252540f865e,0,0,0,0,1,0,0,0.9520666192549909,0.7659167747817013,0.0,-1.2896211245444509,1.0261117176735344,1,38.0,1,1,-0.4953991513710474,-0.4953991513710474
2016-09-09,air_4beac252540f865e,1,0,0,0,0,0,0,0.8543884024497219,0.8511316128634887,0.0,0.32571539695886526,0.9085308494141492,1,45.0,1,1,0.9111424182173443,0.9111424182173443
2016-09-10,air_4beac252540f865e,0,0,1,0,0,0,0,0.8869478080514782,0.8724353223839355,0.0,1.5173570931498364,0.748193301787715,1,57.0,1,1,1.4547603574282948,1.4547603574282948
2016-09-11,air_4beac252540f865e,0,0,0,1,0,0,0,1.006332295257918,1.0215612890270633,0.0,0.6434865159431242,0.9512875287811986,1,49.0,1,1,-0.4004057082490164,-0.4004057082490164
2016-09-13,air_4beac252540f865e,0,0,0,0,0,1,0,0.8978009432520638,0.7659167747817013,0.0,-1.4485066840365803,0.9619766986229606,1,45.0,1,1,-0.9320496840412235,-0.9320496840412235
2016-09-14,air_4beac252540f865e,0,0,0,0,0,0,1,0.8652415376503075,0.659398227179467,0.0,-1.0777737118882782,1.00473337799001,1,37.0,1,1,-0.5101670395874977,-0.5101670395874977
2016-09-15,air_4beac252540f865e,0,0,0,0,1,0,0,0.8543884024497219,0.7339612105010309,0.0,-1.210178344798386,0.8871525097306248,1,41.0,1,1,-0.16332123255789702,-0.16332123255789702
2016-09-16,air_4beac252540f865e,1,0,0,0,0,0,0,0.9303603488538198,0.9363464509452761,0.0,-0.3098268410096524,0.9405983589394361,1,42.0,1,1,0.8385003734769677,0.8385003734769677
2016-09-17,air_4beac252540f865e,0,0,1,0,0,0,0,1.060597971260845,0.9256945961850526,0.0,-0.6011170334118899,1.1971384351417311,1,46.0,1,1,1.332226798443154,1.332226798443154
2016-09-18,air_4beac252540f865e,0,0,0,1,0,0,0,0.8326821320485511,0.6380945176590203,0.0,-1.474987610618602,0.972665868464723,1,52.0,1,1,0.07416237524718046,0.07416237524718046
2016-09-19,air_4beac252540f865e,0,1,0,0,0,0,0,0.7350039152432826,0.5635315343374563,1.0,-1.474987610618602,0.748193301787715,1,42.0,1,1,-1.4884398508988337,-1.4884398508988337
2016-09-21,air_4beac252540f865e,0,0,0,0,0,0,1,0.5722068872345013,0.5102722605363392,0.0,-1.4220257574545587,0.6306124335283302,1,35.0,1,1,0.29607983060789156,0.29607983060789156
2016-09-22,air_4beac252540f865e,0,0,0,0,1,0,0,0.6481788336385992,0.5422278248170092,1.0,-1.2896211245444509,0.8016391509965265,1,48.0,1,1,-0.4151735964654666,-0.4151735964654666
2016-09-23,air_4beac252540f865e,1,0,0,0,0,0,0,0.6373256984380136,0.531575970056786,0.0,-1.2631401979624293,0.7588824716294775,1,36.0,1,1,0.09890856631258349,0.09890856631258349
2016-09-24,air_4beac252540f865e,0,0,1,0,0,0,0,0.6264725632374284,0.4570129867352221,0.0,-0.4157505473377388,0.6519907732118547,1,47.0,1,1,1.0903527373845372,1.0903527373845372
2016-09-25,air_4beac252540f865e,0,0,0,1,0,0,0,0.8760946728508927,0.8404797581032651,0.0,-0.7600025929040193,0.8871525097306248,1,13.0,1,1,-0.5041800578781259,-0.5041800578781259
2016-09-26,air_4beac252540f865e,0,1,0,0,0,0,0,0.908654078452649,0.9576501604657229,0.0,-0.28334591442763096,0.8550850002053378,1,13.0,1,1,-1.2413770723587614,-1.2413770723587614
2016-09-27,air_4beac252540f865e,0,0,0,0,0,1,0,1.060597971260845,1.0535168533077335,0.0,-0.17742220809954454,0.9833550383064855,1,37.0,1,1,-0.5752255741626701,-0.5752255741626701
2016-09-28,air_4beac252540f865e,0,0,0,0,0,0,1,0.9303603488538198,0.915042741424829,0.0,-1.2631401979624293,1.015422547831772,1,41.0,1,1,-0.4522928830635711,-0.4522928830635711
2016-09-29,air_4beac252540f865e,0,0,0,0,1,0,0,0.6373256984380136,0.5209241152965625,0.0,-1.474987610618602,0.6626799430536171,1,41.0,1,1,-0.3225749460271843,-0.3225749460271843
2016-09-30,air_4beac252540f865e,1,0,0,0,0,0,0,0.5722068872345013,0.5848352438579031,0.0,-0.4951933270838035,0.4809640557436581,1,45.0,1,1,1.163393914238872,1.163393914238872
2016-10-01,air_4beac252540f865e,0,0,1,0,0,0,0,0.7132976448421114,0.5741833890976795,0.0,-1.3690639042905155,0.7695716414712399,1,45.0,1,1,1.1997149366090603,1.1997149366090603
2016-10-02,air_4beac252540f865e,0,0,0,1,0,0,0,0.9412134840544053,0.8724353223839355,0.0,-0.04501757518943666,0.972665868464723,1,4.0,1,1,-0.5640498749718429,-0.5640498749718429
2016-10-03,air_4beac252540f865e,0,1,0,0,0,0,0,0.7675633208450385,0.7126575009805841,0.0,-1.474987610618602,0.737504131945953,1,16.0,1,1,-1.7191382127666233,-1.7191382127666233
2016-10-04,air_4beac252540f865e,0,0,0,0,0,1,0,0.6915913744409407,0.7233093557408077,0.0,-1.0512927853062566,0.7268149621041906,1,16.0,1,1,-0.8198935600189936,-0.8198935600189936
2016-10-05,air_4beac252540f865e,0,0,0,0,0,0,1,0.7892695912462097,0.7126575009805841,0.0,-1.4485066840365803,0.7054366224206661,1,23.0,1,1,-1.0010995397559772,-1.0010995397559772
2016-10-06,air_4beac252540f865e,0,0,0,0,1,0,0,0.6590319688391844,0.7339612105010309,0.0,1.0142194880914264,0.5985449240030433,1,26.0,1,1,-0.4977939440547961,-0.4977939440547961
2016-10-07,air_4beac252540f865e,1,0,0,0,0,0,0,0.5505006168333302,0.659398227179467,0.0,0.6699674425251457,0.3313156779589863,1,32.0,1,1,0.755081761659722,0.755081761659722
2016-10-08,air_4beac252540f865e,0,0,1,0,0,0,0,0.8543884024497219,0.8298279033430419,0.0,-0.7335216663219978,0.8230174906800513,1,45.0,1,1,1.0232985422395742,1.0232985422395742
2016-10-09,air_4beac252540f865e,0,0,0,1,0,0,0,0.4202629944263052,0.531575970056786,0.0,-0.3098268410096524,0.34200484780074875,1,43.0,1,1,0.25896054400978696,0.25896054400978696
2016-10-10,air_4beac252540f865e,0,1,0,0,0,0,0,0.13808147921108457,0.18006476296941296,1.0,0.7494102222712106,0.2244239795413635,1,38.0,1,1,-0.9248653059899774,-0.9248653059899774
2016-10-11,air_4beac252540f865e,0,0,0,0,0,1,0,0.13808147921108457,0.06289436060695514,0.0,-0.6011170334118899,0.1923564700160766,1,12.0,1,1,-1.3415592329622479,-1.3415592329622479
2016-10-12,air_4beac252540f865e,0,0,0,0,0,0,1,0.17064088481284054,0.30788702009209395,0.0,0.32571539695886526,0.09615394144021622,1,30.0,1,1,-0.5864012733534972,-0.5864012733534972
2016-10-13,air_4beac252540f865e,0,0,0,0,1,0,0,0.007843856804059267,0.009635086805838022,0.0,-0.8659262992321056,0.12822145096550314,1,25.0,1,1,-0.5500802509833089,-0.5500802509833089
2016-10-14,air_4beac252540f865e,1,0,0,0,0,0,0,0.0404032624058156,0.05224250584673194,0.0,-0.33630776759167413,0.05339726207316707,1,61.0,1,1,0.9219189852942133,0.9219189852942133
2016-10-15,air_4beac252540f865e,0,0,1,0,0,0,0,0.21405342561518242,0.4144055676943282,0.0,1.279028753911642,-0.1817644744456032,1,45.0,1,1,1.4156454102603997,1.4156454102603997
2016-10-16,air_4beac252540f865e,0,0,0,1,0,0,0,0.4745286704292323,0.5102722605363392,0.0,0.1138679843026927,0.41682903669308463,1,39.0,1,1,-0.5983752367722407,-0.5983752367722407
2016-10-17,air_4beac252540f865e,0,1,0,0,0,0,0,0.5179412112315742,0.435709277214775,0.0,-0.4157505473377388,0.470274885901896,1,16.0,1,1,-1.5762489159696185,-1.5762489159696185
2016-10-18,air_4beac252540f865e,0,0,0,0,0,1,0,0.5830600224350865,0.6167908081385735,0.0,-0.15094128151752306,0.5878557541612809,1,28.0,1,1,-0.7252992490109207,-0.7252992490109207
2016-10-19,air_4beac252540f865e,0,0,0,0,0,0,1,0.6047662928362573,0.5741833890976795,0.0,-0.38926962075571736,0.5237207351107074,1,34.0,1,1,-0.5800151595301675,-0.5800151595301675
2016-10-20,air_4beac252540f865e,0,0,0,0,1,0,0,0.539647481632745,0.5528796795772327,0.0,0.1138679843026927,0.4809640557436581,1,30.0,1,1,-0.346123740750713,-0.346123740750713
2016-10-21,air_4beac252540f865e,1,0,0,0,0,0,0,0.127228344010499,0.07354621536717872,0.0,-0.9453690789781704,0.2244239795413635,1,58.0,1,1,0.9466651763596164,0.9466651763596164
2016-10-22,air_4beac252540f865e,0,0,1,0,0,0,0,0.01869699200464484,-0.1714464441179601,0.0,-1.474987610618602,0.09615394144021622,1,46.0,1,1,1.5274024021686714,1.5274024021686714
2016-10-23,air_4beac252540f865e,0,0,0,1,0,0,0,0.127228344010499,-0.04362418699527909,0.0,-1.2366592713804077,0.1709781303325521,1,37.0,1,1,-0.3157897000898964,-0.3157897000898964
2016-10-25,air_4beac252540f865e,0,0,0,0,0,1,0,0.0404032624058156,-0.04362418699527909,0.0,-1.2366592713804077,-0.13900779507855404,1,37.0,1,1,-0.6861843018430256,-0.6861843018430256
2016-10-26,air_4beac252540f865e,0,0,0,0,0,0,1,0.4202629944263052,0.47831669625566886,0.0,-0.8129644460680625,0.4595857160601336,1,30.0,1,1,-0.27068777121262955,-0.27068777121262955
2016-10-27,air_4beac252540f865e,0,0,0,0,1,0,0,0.10552207360932826,0.12680548916829584,0.0,0.5640437361970595,0.07477560175669155,1,29.0,1,1,-0.25631901511013744,-0.25631901511013744
2016-10-28,air_4beac252540f865e,1,0,0,0,0,0,0,-0.024715548797696676,-0.19275015363840686,0.0,-1.474987610618602,0.010640582706117912,1,37.0,1,1,0.842890826730507,0.842890826730507
2016-10-29,air_4beac252540f865e,0,0,1,0,0,0,0,-0.1006874952017949,-0.19275015363840686,0.0,0.007944277974606303,-0.1817644744456032,1,55.0,1,1,1.7197840810964822,1.7197840810964822
2016-10-30,air_4beac252540f865e,0,0,0,1,0,0,0,-0.339456469614674,-0.34187612028153463,0.0,0.6699674425251457,-0.41692621096437327,1,42.0,1,1,-0.2275815029051533,-0.2275815029051533
2016-10-31,air_4beac252540f865e,0,1,0,0,0,0,0,-0.22007198240823428,-0.2992687012406411,0.0,-0.8924072258141271,-0.288656172863226,1,3.0,1,1,-1.2198239382050233,-1.2198239382050233
2016-11-01,air_4beac252540f865e,0,0,0,0,0,1,0,-0.32860333441408845,-0.2247057179190772,0.0,0.29923447037684375,-0.29934534270498825,1,26.0,1,1,-0.9188783242806058,-0.9188783242806058
2016-11-02,air_4beac252540f865e,0,0,0,0,0,0,1,-0.4045752808181865,-0.38448353932242857,0.0,1.279028753911642,-0.3955478712808488,1,32.0,1,1,0.3040624728870538,0.3040624728870538
2016-11-03,air_4beac252540f865e,0,0,0,0,1,0,0,-0.3937221456176011,-0.4164391036030989,1.0,0.7494102222712106,-0.3955478712808488,1,28.0,1,1,-0.18846655573725818,-0.18846655573725818
2016-11-04,air_4beac252540f865e,1,0,0,0,0,0,0,-0.37201587521643015,-0.2673131369599708,0.0,1.0407004146734478,-0.4810612300149469,1,37.0,1,1,-0.051963372763583385,-0.051963372763583385
2016-11-05,air_4beac252540f865e,0,0,1,0,0,0,0,-0.28519079361174693,-0.1714464441179601,0.0,1.1731050475835558,-0.406237041122611,1,75.0,1,1,1.219671542306966,1.219671542306966
2016-11-06,air_4beac252540f865e,0,0,0,1,0,0,0,-0.41542841601877184,-0.36317982980198177,0.0,-1.1307355650523214,-0.47037206017318467,1,31.0,1,1,-0.6554511290682509,-0.6554511290682509
2016-11-08,air_4beac252540f865e,0,0,0,0,0,1,0,-0.37201587521643015,-0.5123057964451095,0.0,-1.474987610618602,-0.25658866333793906,1,33.0,1,1,-1.2832859443243634,-1.2832859443243634
2016-11-09,air_4beac252540f865e,0,0,0,0,0,0,1,-0.8387006888416032,-0.853165148772259,0.0,-0.07149850177145838,-0.8551821744766267,1,41.0,1,1,-0.958392403562459,-0.958392403562459
2016-11-10,air_4beac252540f865e,0,0,0,0,1,0,0,-0.7735818776380907,-0.7786021654506952,0.0,-1.2366592713804077,-0.8872496840019136,1,37.0,1,1,-0.6793990559057377,-0.6793990559057377
2016-11-11,air_4beac252540f865e,1,0,0,0,0,0,0,-0.30689706401291766,-0.30992055600086466,0.0,0.590524662779081,-0.37416953159732413,1,43.0,1,1,0.3196286253314202,0.3196286253314202
2016-11-12,air_4beac252540f865e,0,0,1,0,0,0,0,-0.26348452321057597,-0.24600942743952398,0.0,1.0142194880914264,-0.31003451254675046,1,56.0,1,1,1.7856408798995709,1.7856408798995709
2016-11-13,air_4beac252540f865e,0,0,0,1,0,0,0,-0.14410003600413643,-0.0968834607963962,0.0,0.40515817670492993,-0.288656172863226,1,30.0,1,1,-0.5121627001572882,-0.5121627001572882
2016-11-14,air_4beac252540f865e,0,1,0,0,0,0,0,-0.07898122480062376,-0.2673131369599708,0.0,-1.4485066840365803,0.10684311128197846,1,5.0,1,1,-1.5906176720721106,-1.5906176720721106
2016-11-15,air_4beac252540f865e,0,0,0,0,0,1,0,-0.11154063040238009,0.10550177964784906,0.0,-0.6275979599939113,-0.24589949349617685,1,26.0,1,1,-1.0629650174194847,-1.0629650174194847
2016-11-16,air_4beac252540f865e,0,0,0,0,0,0,1,-0.5999317144287238,-0.5868687797666735,0.0,0.5640437361970595,-0.523817909381996,1,34.0,1,1,-0.45029722249378057,-0.45029722249378057
2016-11-17,air_4beac252540f865e,0,0,0,0,1,0,0,-0.5673723088269678,-0.44839466788376886,0.0,0.5110818830330164,-0.6413987776413811,1,16.0,1,1,-0.39801091556526774,-0.39801091556526774
2016-11-18,air_4beac252540f865e,1,0,0,0,0,0,0,-0.36116274001584475,-0.2992687012406411,0.0,0.9612576349273829,-0.6948446268501925,1,43.0,1,1,0.9630295930318991,0.9630295930318991
2016-11-19,air_4beac252540f865e,0,0,1,0,0,0,0,-0.08983436000120934,-0.25666128219974754,0.0,-1.474987610618602,0.010640582706117912,1,61.0,1,1,1.4958709651659805,1.4958709651659805
2016-11-20,air_4beac252540f865e,0,0,0,1,0,0,0,0.07296266800757192,0.05224250584673194,0.0,-1.210178344798386,0.1175322811237407,1,28.0,1,1,-0.2479372407170171,-0.2479372407170171
2016-11-21,air_4beac252540f865e,0,1,0,0,0,0,0,-0.1006874952017949,-0.3205724107610879,0.0,-1.474987610618602,-0.021426926819169002,1,6.0,1,1,-1.4820537370755038,-1.4820537370755038
2016-11-22,air_4beac252540f865e,0,0,0,0,0,1,0,0.007843856804059267,-0.06492789651572586,0.0,0.6699674425251457,0.12822145096550314,1,45.0,1,1,0.6050080868114713,0.6050080868114713
