visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Tōkyō-to Shinjuku-ku Kabukichō,total_area_visitors,total_genre_visitors
2016-07-15,air_256be208a979e023,1,0,0,0,0,0,0,0.657301413003321,0.35908206585565944,0.0,-1.3266736184356065,0.8889635528381626,1,18.0,1,1,0.9795455524202404,0.9795455524202404
2016-07-16,air_256be208a979e023,0,0,1,0,0,0,0,0.8781786487136588,0.7902146071614551,0.0,-0.9030260554281059,0.7892816223485299,1,7.0,1,1,1.4327833318026328,1.4327833318026328
2016-07-17,air_256be208a979e023,0,0,0,1,0,0,0,1.087430766755031,0.9183891464685836,0.0,-1.3001956457476378,1.1769335742526579,1,6.0,1,1,0.5060471438270457,0.5060471438270457
2016-07-18,air_256be208a979e023,0,1,0,0,0,0,0,1.4129340614860546,1.466043996235405,1.0,0.6591743331620523,1.331994355014309,1,2.0,1,1,-1.0217543774023432,-1.0217543774023432
2016-07-19,air_256be208a979e023,0,0,0,0,0,1,0,1.2501824141205429,1.3262172260821739,0.0,0.3149606882184582,1.1880093443070614,1,1.0,1,1,-0.8461622575753898,-0.8461622575753898
2016-07-20,air_256be208a979e023,0,0,0,0,0,0,1,1.1339312374308916,1.046563685775712,0.0,-0.10868687478904247,1.1437062640894469,1,4.0,1,1,-0.3644095185629794,-0.3644095185629794
2016-07-21,air_256be208a979e023,0,0,0,0,1,0,0,0.6108009423274606,0.3940387583939673,0.0,-1.3266736184356065,0.8778877827837589,1,16.0,1,1,-0.14341858143033936,-0.14341858143033936
2016-07-22,air_256be208a979e023,1,0,0,0,0,0,0,0.5643004716515999,0.20760306485632574,0.0,-1.3266736184356065,0.8225089325117405,1,7.0,1,1,1.0433290147505438,1.0433290147505438
2016-07-23,air_256be208a979e023,0,0,1,0,0,0,0,0.6805516483412511,0.7203012220848398,0.0,-0.9559820008040435,0.7560543121853188,1,4.0,1,1,1.3596199485414022,1.3596199485414022
2016-07-24,air_256be208a979e023,0,0,0,1,0,0,0,0.8549284133757282,0.9416936081607887,0.0,0.6062183877861147,0.6674481517500894,1,7.0,1,1,-0.4281929808932829,-0.4281929808932829
2016-07-25,air_256be208a979e023,0,1,0,0,0,0,0,0.9479293547274493,0.8135190688536601,0.0,-1.1148498369318562,0.9000393228925665,1,4.0,1,1,-1.0724059504293488,-1.0724059504293488
2016-07-26,air_256be208a979e023,0,0,0,0,0,1,0,0.8433032957067633,0.7552579146231472,0.0,-1.3001956457476378,0.9332666330557772,1,5.0,1,1,-0.34039692097980623,-0.34039692097980623
2016-07-27,air_256be208a979e023,0,0,0,0,0,0,1,0.9246791193895191,0.7436056837770448,0.0,-1.2472397003717002,1.0440243335998138,1,7.0,1,1,-0.13666503836007193,-0.13666503836007193
2016-07-28,air_256be208a979e023,0,0,0,0,1,0,0,1.1571814727688217,1.1863904559289433,0.0,0.05018096133877036,1.1437062640894469,1,7.0,1,1,0.08882826081941302,0.08882826081941302
2016-07-29,air_256be208a979e023,1,0,0,0,0,0,0,1.2385572964515776,1.3378694569282765,0.0,1.7182932406808036,1.0994031838718321,1,7.0,1,1,1.2902085336525424,1.2902085336525424
2016-07-30,air_256be208a979e023,0,0,1,0,0,0,0,1.2385572964515776,1.3961306111587894,0.0,1.5329474318650222,1.010797023436603,1,14.0,1,1,1.4087707342194598,1.4087707342194598
2016-07-31,air_256be208a979e023,0,0,0,1,0,0,0,1.2734326494584731,1.1514337633906353,0.0,0.5003064970342397,1.265539734687887,1,5.0,1,1,-0.38316936042483335,-0.38316936042483335
2016-08-01,air_256be208a979e023,0,1,0,0,0,0,0,1.2618075317895079,1.2329993793133533,0.0,-0.8235921373641996,1.2876912747966947,1,2.0,1,1,-1.1271846886659624,-1.1271846886659624
2016-08-02,air_256be208a979e023,0,0,0,0,0,1,0,1.087430766755031,0.988302531545199,0.0,-0.8765480827401371,1.0551001036542176,1,5.0,1,1,-0.7707476932907368,-0.7707476932907368
2016-08-03,air_256be208a979e023,0,0,0,0,0,0,1,1.1920568257757171,1.2912605335438663,0.0,-0.2410767382288864,1.1547820341438504,1,3.0,1,1,-0.3186355044200556,-0.3186355044200556
2016-08-04,air_256be208a979e023,0,0,0,0,1,0,0,1.343183355472264,1.4077828420048921,0.0,0.9239540600417402,1.265539734687887,1,7.0,1,1,-0.1906933829222114,-0.1906933829222114
2016-08-05,air_256be208a979e023,1,0,0,0,0,0,0,1.4129340614860546,1.4543917653893024,0.0,1.5329474318650222,1.2876912747966947,1,11.0,1,1,0.8707384696214873,0.8707384696214873
2016-08-06,air_256be208a979e023,0,0,1,0,0,0,0,1.4594345321619153,1.5476096121581235,0.0,1.0033879781056467,1.4206005154495385,1,5.0,1,1,0.6261101317429113,0.6261101317429113
2016-08-07,air_256be208a979e023,0,0,0,1,0,0,0,1.4013089438170896,1.477696227081508,0.0,1.638859322616897,1.2766155047422907,1,4.0,1,1,-0.5823988809977227,-0.5823988809977227
2016-08-08,air_256be208a979e023,0,1,0,0,0,0,0,1.3896838261481244,1.4310873036970977,0.0,-0.10868687478904247,1.3652216651775202,1,1.0,1,1,-1.1084248468041085,-1.1084248468041085
2016-08-09,air_256be208a979e023,0,0,0,0,0,1,0,1.7849378268929388,1.955437691771714,0.0,0.818042169289865,1.4095247453951345,1,6.0,1,1,-0.2679839313930499,-0.2679839313930499
2016-08-10,air_256be208a979e023,0,0,0,0,0,0,1,1.4594345321619153,1.524305150465918,0.0,-0.02925295672513594,1.4427520555583457,1,6.0,1,1,0.7461731196587768,0.7461731196587768
2016-08-11,air_256be208a979e023,0,0,0,0,1,0,0,1.2501824141205429,1.3029127643899692,1.0,-0.02925295672513594,1.3541458951231162,1,8.0,1,1,0.4325085637285781,0.4325085637285781
2016-08-12,air_256be208a979e023,1,0,0,0,0,0,0,1.180431708106752,1.2796083026977636,0.0,0.12961487940267666,1.2433881945790797,1,6.0,1,1,-0.004595751652619854,-0.004595751652619854
2016-08-13,air_256be208a979e023,0,0,1,0,0,0,0,1.1571814727688217,1.2679560718516611,1.0,0.579740415098146,1.1437062640894469,1,7.0,1,1,0.1631172345923548,0.1631172345923548
2016-08-16,air_256be208a979e023,0,0,0,0,0,1,0,1.2036819434446822,1.419435072850995,0.0,-0.7706361919882619,1.1880093443070614,1,4.0,1,1,-1.2963984622598854,-1.2963984622598854
2016-08-17,air_256be208a979e023,0,0,0,0,0,0,1,1.4129340614860546,1.5592618430042255,0.0,1.321123650361272,1.1104789539262359,1,4.0,1,1,-0.7887571414781166,-0.7887571414781166
2016-08-18,air_256be208a979e023,0,0,0,0,1,0,0,1.2036819434446822,1.2446516101594562,0.0,-1.0354159188679497,1.3541458951231162,1,1.0,1,1,-0.5103610882482034,-0.5103610882482034
2016-08-19,air_256be208a979e023,1,0,0,0,0,0,0,1.2850577671274384,1.3262172260821739,0.0,0.5003064970342397,1.331994355014309,1,7.0,1,1,0.8335939827350164,0.8335939827350164
2016-08-20,air_256be208a979e023,0,0,1,0,0,0,0,1.0641805314171007,1.0582159166218146,0.0,-0.9030260554281059,1.2323124245246764,1,4.0,1,1,0.7150317821680992,0.7150317821680992
2016-08-21,air_256be208a979e023,0,0,0,1,0,0,0,1.3199331201343334,1.466043996235405,0.0,0.7650862239139276,1.1658578041982541,1,4.0,1,1,-0.776375645849293,-0.776375645849293
2016-08-22,air_256be208a979e023,0,1,0,0,0,0,0,1.0641805314171007,0.8601279922380707,0.0,-1.3266736184356065,1.1326304940350431,1,1.0,1,1,-1.9751295408217628,-1.9751295408217628
2016-08-23,air_256be208a979e023,0,0,0,0,0,1,0,1.1920568257757171,1.1048248400062248,0.0,-0.8765480827401371,1.2433881945790797,1,5.0,1,1,-0.5756453379274553,-0.5756453379274553
2016-08-24,air_256be208a979e023,0,0,0,0,0,0,1,1.1571814727688217,1.1980426867750456,0.0,-0.8235921373641996,1.1658578041982541,1,2.0,1,1,-0.3839197540993075,-0.3839197540993075
2016-08-25,air_256be208a979e023,0,0,0,0,1,0,0,1.3315582378032988,1.3728261494665848,0.0,1.8242051314326788,1.1658578041982541,1,5.0,1,1,-0.2533512547408037,-0.2533512547408037
2016-08-26,air_256be208a979e023,1,0,0,0,0,0,0,1.3664335908101943,1.3844783803126868,0.0,1.3740795957372094,1.2212366544702724,1,14.0,1,1,1.1341266493619173,1.1341266493619173
2016-08-27,air_256be208a979e023,0,0,1,0,0,0,0,0.9014288840515889,0.708648991238737,0.0,-1.3266736184356065,0.9554181731645848,1,7.0,1,1,1.1975349148549836,1.1975349148549836
2016-08-28,air_256be208a979e023,0,0,0,1,0,0,0,0.7038018836791818,0.4289954509322751,0.0,-1.3266736184356065,0.9221908630013738,1,7.0,1,1,-0.22183472041288904,-0.22183472041288904
2016-08-29,air_256be208a979e023,0,1,0,0,0,0,0,1.0525554137481357,1.0698681474679175,0.0,-0.638246328548418,1.010797023436603,1,1.0,1,1,-1.4003279861745566,-1.4003279861745566
2016-08-30,air_256be208a979e023,0,0,0,0,0,1,0,0.99442982540331,0.8368235305458657,0.0,-1.1678057823077939,1.0551001036542176,1,11.0,1,1,-0.602284313371288,-0.602284313371288
2016-08-31,air_256be208a979e023,0,0,0,0,0,0,1,1.1920568257757171,1.1863904559289433,0.0,1.6653372953048662,1.0551001036542176,1,6.0,1,1,-0.16968236003693496,-0.16968236003693496
2016-09-01,air_256be208a979e023,0,0,0,0,1,0,0,1.2153070611136474,1.3495216877743792,0.0,1.3476016230492407,0.9997212533821993,1,12.0,1,1,-0.5658902201592912,-0.5658902201592912
2016-09-02,air_256be208a979e023,1,0,0,0,0,0,0,1.180431708106752,1.0349114549296095,0.0,-0.02925295672513594,1.1104789539262359,1,11.0,1,1,0.6463707609537136,0.6463707609537136
2016-09-03,air_256be208a979e023,0,0,1,0,0,0,0,1.2385572964515776,1.3495216877743792,0.0,0.6326963604740836,1.2876912747966947,1,8.0,1,1,1.2324282207180322,1.2324282207180322
2016-09-04,air_256be208a979e023,0,0,0,1,0,0,0,1.180431708106752,1.2796083026977636,0.0,-0.13516484747701116,1.2212366544702724,1,6.0,1,1,-0.7088402151466185,-0.7088402151466185
2016-09-05,air_256be208a979e023,0,1,0,0,0,0,0,1.3780587084791591,1.4077828420048921,0.0,1.2152117596093968,1.309842814905502,1,1.0,1,1,-1.3087799578887092,-1.3087799578887092
2016-09-06,air_256be208a979e023,0,0,0,0,0,1,0,1.4245591791550198,1.3378694569282765,0.0,1.2152117596093968,1.4316762855039418,1,8.0,1,1,-0.602284313371288,-0.602284313371288
2016-09-07,air_256be208a979e023,0,0,0,0,0,0,1,1.2269321787826126,1.0931726091601224,0.0,-0.7176802466123244,1.3762974352319235,1,6.0,1,1,-0.5051083325268843,-0.5051083325268843
2016-09-08,air_256be208a979e023,0,0,0,0,1,0,0,1.1455563550998564,1.1048248400062248,0.0,-0.9824599734920123,1.298767044851098,1,5.0,1,1,-0.3569055818182378,-0.3569055818182378
2016-09-09,air_256be208a979e023,1,0,0,0,0,0,0,1.2153070611136474,1.3495216877743792,0.0,0.07665893402673905,1.0661758737086213,1,3.0,1,1,0.9652880726052314,0.9652880726052314
2016-09-10,air_256be208a979e023,0,0,1,0,0,0,0,1.1688065904377871,1.1980426867750456,0.0,-0.2410767382288864,1.1437062640894469,1,7.0,1,1,1.476306164922134,1.476306164922134
2016-09-11,air_256be208a979e023,0,0,0,1,0,0,0,0.7735525896929724,0.48725660516278807,0.0,-1.2737176730596689,0.8668120127293554,1,2.0,1,1,-0.2676087345558128,-0.2676087345558128
2016-09-12,air_256be208a979e023,0,1,0,0,0,0,0,0.9479293547274493,0.7902146071614551,0.0,-1.2472397003717002,1.0551001036542176,1,5.0,1,1,-1.2873937381661955,-1.2873937381661955
2016-09-13,air_256be208a979e023,0,0,0,0,0,1,0,0.7038018836791818,0.3474298350095567,0.0,-1.3266736184356065,0.9332666330557772,1,2.0,1,1,-0.7673709217556031,-0.7673709217556031
2016-09-14,air_256be208a979e023,0,0,0,0,0,0,1,0.7619274720240075,0.6620400678543269,0.0,-1.2472397003717002,0.8446604726205482,1,3.0,1,1,-0.3707878647960097,-0.3707878647960097
2016-09-15,air_256be208a979e023,0,0,0,0,1,0,0,0.8781786487136588,0.6387356061621213,0.0,-1.3001956457476378,1.0218727934910066,1,5.0,1,1,-0.04474181323698739,-0.04474181323698739
2016-09-16,air_256be208a979e023,1,0,0,0,0,0,0,0.7386772366860769,0.40569098924006963,0.0,-1.3266736184356065,0.9886454833277954,1,14.0,1,1,0.8970022482280828,0.8970022482280828
2016-09-17,air_256be208a979e023,0,0,1,0,0,0,0,1.0176800607412402,0.988302531545199,0.0,0.07665893402673905,0.9554181731645848,1,9.0,1,1,1.3611207358903505,1.3611207358903505
2016-09-18,air_256be208a979e023,0,0,0,1,0,0,0,0.9363042370584844,0.6969967603926343,0.0,-1.3266736184356065,1.0218727934910066,1,3.0,1,1,0.17850030491907506,0.17850030491907506
2016-09-19,air_256be208a979e023,0,1,0,0,0,0,0,0.552675353982635,0.2309075265485308,1.0,-1.3266736184356065,0.6895996918588967,1,1.0,1,1,-1.2903953128640921,-1.2903953128640921
2016-09-20,air_256be208a979e023,0,0,0,0,0,1,0,0.2969227652654022,-0.09535493714234126,0.0,-1.3266736184356065,0.5123873709884383,1,3.0,1,1,-1.7762752170861105,-1.7762752170861105
2016-09-21,air_256be208a979e023,0,0,0,0,0,0,1,0.41317394195505347,0.26586421908683866,0.0,-1.3001956457476378,0.5123873709884383,1,3.0,1,1,0.3871097464228914,0.3871097464228914
2016-09-22,air_256be208a979e023,0,0,0,0,1,0,0,0.3317981182722972,-0.0021370903735209077,1.0,-1.3266736184356065,0.5677662212604567,1,13.0,1,1,-0.28149101753358474,-0.28149101753358474
2016-09-23,air_256be208a979e023,1,0,0,0,0,0,0,0.49454976563780934,0.13768967977971047,0.0,-1.3266736184356065,0.711751231967704,1,4.0,1,1,0.20176250882777402,0.20176250882777402
2016-09-24,air_256be208a979e023,0,0,1,0,0,0,0,0.6108009423274606,0.3474298350095567,0.0,-1.3266736184356065,0.8668120127293554,1,15.0,1,1,1.1337514525246801,1.1337514525246801
2016-09-25,air_256be208a979e023,0,0,0,1,0,0,0,0.8200530603688331,0.871780223084173,0.0,-0.4264225470446678,0.8114331624573371,1,4.0,1,1,-0.36515991223745353,-0.36515991223745353
2016-09-26,air_256be208a979e023,0,1,0,0,0,0,0,1.0293051784102052,1.0698681474679175,0.0,-0.5058564651085741,0.9886454833277954,1,1.0,1,1,-1.0581484706143398,-1.0581484706143398
2016-09-27,air_256be208a979e023,0,0,0,0,0,1,0,1.0525554137481357,1.0349114549296095,0.0,-0.7176802466123244,1.0883274138174286,1,4.0,1,1,-0.43194494926565374,-0.43194494926565374
2016-09-28,air_256be208a979e023,0,0,0,0,0,0,1,1.1571814727688217,1.1281293016984304,0.0,-0.7706361919882619,1.2212366544702724,1,6.0,1,1,-0.31638432339663314,-0.31638432339663314
2016-09-29,air_256be208a979e023,0,0,0,0,1,0,0,0.9363042370584844,0.8135190688536601,0.0,-1.141327809619825,0.9664939432189882,1,4.0,1,1,-0.1944453512945822,-0.1944453512945822
2016-09-30,air_256be208a979e023,1,0,0,0,0,0,0,0.5643004716515999,0.44064768177837743,0.0,-0.6912022739243556,0.6452966116412823,1,2.0,1,1,1.2024124737390658,1.2024124737390658
2016-10-01,air_256be208a979e023,0,0,1,0,0,0,0,0.3666734712791927,0.10273298724140262,0.0,-1.3266736184356065,0.5123873709884383,1,8.0,1,1,1.2365553859276401,1.2365553859276401
2016-10-02,air_256be208a979e023,0,0,0,1,0,0,0,0.7619274720240075,0.7785623763153527,0.0,1.0828218961695528,0.623145071532475,1,8.0,1,1,-0.42143943782301546,-0.42143943782301546
2016-10-03,air_256be208a979e023,0,1,0,0,0,0,0,0.7154270013481466,0.6503878370082241,0.0,-1.3266736184356065,0.7892816223485299,1,3.0,1,1,-1.5072590847871243,-1.5072590847871243
2016-10-04,air_256be208a979e023,0,0,0,0,0,1,0,0.9711795900653795,1.2912605335438663,0.0,0.3149606882184582,0.744978542130915,1,1.0,1,1,-0.6619406104919836,-0.6619406104919836
2016-10-05,air_256be208a979e023,0,0,0,0,0,0,1,0.8665535310446935,0.6387356061621213,0.0,-1.141327809619825,0.9443424031101809,1,4.0,1,1,-0.8322799745976178,-0.8322799745976178
2016-10-06,air_256be208a979e023,0,0,0,0,1,0,0,1.0990558844239962,1.2096949176211482,0.0,0.8709981146658028,0.9332666330557772,1,6.0,1,1,-0.35915676284166026,-0.35915676284166026
2016-10-07,air_256be208a979e023,1,0,0,0,0,0,0,0.5643004716515999,0.46395214347058256,0.0,0.20904879746658298,0.6674481517500894,1,5.0,1,1,0.8185861092455332,0.8185861092455332
2016-10-08,air_256be208a979e023,0,0,1,0,0,0,0,0.5410502363136697,0.5105610668549931,0.0,-1.2737176730596689,0.5788419913148601,1,10.0,1,1,1.0707183838688508,1.0707183838688508
2016-10-09,air_256be208a979e023,0,0,0,1,0,0,0,0.6689265306722864,0.5571699902394033,0.0,-1.3266736184356065,0.623145071532475,1,22.0,1,1,0.352216440559843,0.352216440559843
2016-10-10,air_256be208a979e023,0,1,0,0,0,0,0,0.21554694158264592,-0.1536160913728542,1.0,-1.3266736184356065,0.49023583087963074,1,10.0,1,1,-0.7606173786853356,-0.7606173786853356
2016-10-11,air_256be208a979e023,0,0,0,0,0,1,0,0.1225460002309252,-0.09535493714234126,0.0,-1.2737176730596689,0.3573265902267869,1,8.0,1,1,-1.1523228767608469,-1.1523228767608469
2016-10-12,air_256be208a979e023,0,0,0,0,0,0,1,0.15742135323782028,0.26586421908683866,0.0,0.8445201419778336,0.08043233886669543,1,6.0,1,1,-0.44245046070829197,-0.44245046070829197
2016-10-13,air_256be208a979e023,0,0,0,0,1,0,0,-0.005330294127691416,-0.31674732321829063,0.0,-1.3266736184356065,0.25764465973715417,1,4.0,1,1,-0.4083075485197177,-0.4083075485197177
2016-10-14,air_256be208a979e023,1,0,0,0,0,0,0,-0.10995635314837765,-0.16526832221895696,0.0,-0.26755471091685507,-0.04140113173174479,1,4.0,1,1,0.9754183872106326,0.9754183872106326
2016-10-15,air_256be208a979e023,0,0,1,0,0,0,0,0.017919941210238766,0.20760306485632574,0.0,1.5329474318650222,-0.13000729216697396,1,9.0,1,1,1.4395368748729003,1.4395368748729003
2016-10-16,air_256be208a979e023,0,0,0,1,0,0,0,0.0992957648929946,0.2309075265485308,0.0,0.05018096133877036,-0.03032536167734117,1,6.0,1,1,-0.45370636582540436,-0.45370636582540436
2016-10-17,air_256be208a979e023,0,1,0,0,0,0,0,0.11092088256195991,-0.16526832221895696,0.0,-1.3266736184356065,0.30194773995476865,1,1.0,1,1,-1.3729386170562499,-1.3729386170562499
2016-10-18,air_256be208a979e023,0,0,0,0,0,1,0,0.5061748833067742,0.627083375316019,0.0,0.2355267701545519,0.4127054404988052,1,6.0,1,1,-0.5730189600667958,-0.5730189600667958
2016-10-19,air_256be208a979e023,0,0,0,0,0,0,1,0.49454976563780934,0.3474298350095567,0.0,-0.8235921373641996,0.6009935314236674,1,2.0,1,1,-0.4364473113124987,-0.4364473113124987
2016-10-20,air_256be208a979e023,0,0,0,0,1,0,0,0.6224260599964255,0.7902146071614551,0.0,1.321123650361272,0.44593275066201626,1,3.0,1,1,-0.21658196469156993,-0.21658196469156993
2016-10-21,air_256be208a979e023,1,0,0,0,0,0,0,0.19229670624471573,0.05612406385699202,0.0,-0.02925295672513594,0.26872042979155775,1,7.0,1,1,0.9986805911193315,0.9986805911193315
2016-10-22,air_256be208a979e023,0,0,1,0,0,0,0,0.017919941210238766,-0.3050950923721879,0.0,-1.3001956457476378,0.19119003941073204,1,1.0,1,1,1.5445919892992825,1.5445919892992825
2016-10-23,air_256be208a979e023,0,0,0,1,0,0,0,0.18067158857575086,0.16099414147191554,0.0,-0.05573092941310487,0.19119003941073204,1,4.0,1,1,-0.18806700506155186,-0.18806700506155186
2016-10-24,air_256be208a979e023,0,1,0,0,0,0,0,-0.1913321768311335,-0.21187724560336713,0.0,1.2681677049853346,-0.11893152211257033,1,3.0,1,1,-1.2071016149974605,-1.2071016149974605
2016-10-25,air_256be208a979e023,0,0,0,0,0,1,0,-0.2959582358518197,-0.43326963167931654,0.0,-0.6912022739243556,-0.3293711531462399,1,3.0,1,1,-0.5362496700175619,-0.5362496700175619
2016-10-26,air_256be208a979e023,0,0,0,0,0,0,1,0.2969227652654022,0.5571699902394033,0.0,1.2152117596093968,-0.04140113173174479,1,2.0,1,1,-0.14566976245376184,-0.14566976245376184
2016-10-27,air_256be208a979e023,0,0,0,0,1,0,0,0.2852976475964369,0.2775164499329414,0.0,0.685652305850021,0.02505348859467713,1,10.0,1,1,-0.13216267631322698,-0.13216267631322698
2016-10-28,air_256be208a979e023,1,0,0,0,0,0,0,-0.5052103538931921,-0.7129231719857784,0.0,-1.3266736184356065,-0.3182953830918363,1,8.0,1,1,0.9011294134376907,0.9011294134376907
2016-10-29,air_256be208a979e023,0,0,1,0,0,0,0,-0.12158147081734273,-0.013789321219623245,0.0,-1.3266736184356065,-0.1521588322757814,1,7.0,1,1,1.725436864847555,1.725436864847555
2016-10-30,air_256be208a979e023,0,0,0,1,0,0,0,-0.5400857069000874,-0.8644021729851121,0.0,-1.3266736184356065,-0.3736742333638546,1,24.0,1,1,-0.10514850403215724,-0.10514850403215724
2016-11-01,air_256be208a979e023,0,0,0,0,0,1,0,-0.3657089418656105,-0.5264874784481373,0.0,-0.4529005197326366,-0.14108306222137776,1,5.0,1,1,-0.7549894261267794,-0.7549894261267794
2016-11-02,air_256be208a979e023,0,0,0,0,0,0,1,-0.6563368835897387,-1.0158811739844458,0.0,-1.3266736184356065,-0.4844319339078912,1,5.0,1,1,0.394613683167633,0.394613683167633
2016-11-03,air_256be208a979e023,0,0,0,0,1,0,0,-0.4238345302104361,-0.17692055306505972,1.0,1.188733786921428,-0.5065834740166985,1,10.0,1,1,-0.06837921398292342,-0.06837921398292342
2016-11-04,air_256be208a979e023,1,0,0,0,0,0,0,-0.2959582358518197,-0.24683393814167498,0.0,1.1092998688575215,-0.4955077039622948,1,6.0,1,1,0.059938104352157864,0.059938104352157864
2016-11-05,air_256be208a979e023,0,0,1,0,0,0,0,-0.22620752983802897,-0.16526832221895696,0.0,0.4738285243462708,-0.19646191249339606,1,8.0,1,1,1.2553152277894941,1.2553152277894941
2016-11-06,air_256be208a979e023,0,0,0,1,0,0,0,-0.20295729450009858,-0.013789321219623245,0.0,1.188733786921428,-0.3404469232006435,1,8.0,1,1,-0.5073595135503067,-0.5073595135503067
2016-11-07,air_256be208a979e023,0,1,0,0,0,0,0,-0.6447117659207736,-0.7595320953701888,0.0,0.8974760873537715,-0.5287350141255058,1,7.0,1,1,-1.2772634235607945,-1.2772634235607945
2016-11-08,air_256be208a979e023,0,0,0,0,0,1,0,-0.7725880602793901,-0.8527499421390096,0.0,-0.8500701100521684,-0.7613261852679827,1,3.0,1,1,-1.0975441385242333,-1.0975441385242333
2016-11-09,air_256be208a979e023,0,0,0,0,0,0,1,-0.7144624719345645,-0.7362276336779837,0.0,0.26200474284252057,-0.5619623242887167,1,3.0,1,1,-0.7921339130132503,-0.7921339130132503
2016-11-10,air_256be208a979e023,0,0,0,0,1,0,0,-0.8074634132862856,-0.922663327215625,0.0,-1.1942837549957626,-0.5951896344519277,1,8.0,1,1,-0.5298713237845315,-0.5298713237845315
2016-11-11,air_256be208a979e023,1,0,0,0,0,0,0,-0.8772141193000763,-1.0275334048305484,0.0,-1.3266736184356065,-0.8056292654855972,1,21.0,1,1,0.4092463598198791,0.4092463598198791
2016-11-12,air_256be208a979e023,0,0,1,0,0,0,0,-0.3424587065276803,-0.24683393814167498,0.0,0.3414386609064269,-0.3293711531462399,1,8.0,1,1,1.787344342991673,1.787344342991673
2016-11-13,air_256be208a979e023,0,0,0,1,0,0,0,-0.3424587065276803,-0.27013839983388005,0.0,0.685652305850021,-0.42905308363587286,1,8.0,1,1,-0.3726638489821951,-0.3726638489821951
2016-11-14,air_256be208a979e023,0,1,0,0,0,0,0,-0.33083358885871517,-0.49153078590982946,0.0,-1.3266736184356065,-0.163234602330185,1,4.0,1,1,-1.3864457031967847,-1.3864457031967847
2016-11-15,air_256be208a979e023,0,0,0,0,0,1,0,-0.1448317061552729,-0.18857278391116203,0.0,-0.9030260554281059,-0.03032536167734117,1,2.0,1,1,-0.8904354843693651,-0.8904354843693651
