visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,total_area_visitors,total_genre_visitors
2016-01-22,air_675aa35cba456fd1,1,0,0,0,0,0,0,-1.1546974045842138,-1.148435723581901,0.0,0.7115588788643447,-0.9875896362099301,1,26.0,1,1,-0.6684461130477586,-0.6684461130477586
2016-01-23,air_675aa35cba456fd1,0,0,1,0,0,0,0,-1.392567008424484,-1.6344546222834269,0.0,-1.195222710301625,-1.0354596678298313,1,4.0,1,1,-0.5923625662061476,-0.5923625662061476
2016-01-25,air_675aa35cba456fd1,0,1,0,0,0,0,0,-1.5177615367614687,-1.3852141614108495,0.0,1.0736060160477567,-1.6577700788885474,1,41.0,1,1,-1.3421025173745227,-1.3421025173745227
2016-01-26,air_675aa35cba456fd1,0,0,0,0,0,1,0,-1.4050864612581828,-1.2356698848873031,0.0,0.832241257925482,-1.5021924761238685,1,36.0,1,1,-1.1627249885361413,-1.1627249885361413
2016-01-27,air_675aa35cba456fd1,0,0,0,0,0,0,1,-1.0921001404157216,-0.7621130092294062,0.0,1.0253330644233019,-1.4782574603139178,1,36.0,1,1,-1.0052743152111407,-1.0052743152111407
2016-01-28,air_675aa35cba456fd1,0,0,0,0,1,0,0,-0.9043083479102446,-0.687340870967633,0.0,1.0253330644233019,-1.095297207354708,1,57.0,1,1,-1.011086252817097,-1.011086252817097
2016-01-29,air_675aa35cba456fd1,1,0,0,0,0,0,0,-1.2047752159190075,-1.4599862996726227,0.0,-1.2434956619260802,-1.0354596678298313,1,38.0,1,1,-0.86261766488312,-0.86261766488312
2016-01-30,air_675aa35cba456fd1,0,0,1,0,0,0,0,-1.467683725426675,-1.808922944894231,0.0,-1.2434956619260802,-1.1671022547845598,1,2.0,1,1,-0.5495655711077414,-0.5495655711077414
2016-02-01,air_675aa35cba456fd1,0,1,0,0,0,0,0,-1.2924113857548964,-1.5970685531525404,0.0,-1.2434956619260802,-1.0354596678298313,1,37.0,1,1,-1.3899189131326186,-1.3899189131326186
2016-02-02,air_675aa35cba456fd1,0,0,0,0,0,1,0,-1.1296584989168168,-1.0985876314073857,0.0,0.8081047821132545,-1.0354596678298313,1,23.0,1,1,-1.236166745556863,-1.236166745556863
2016-02-03,air_675aa35cba456fd1,0,0,0,0,0,0,1,-1.2548530272538012,-1.2855179770618186,0.0,0.47019412074206995,-1.1671022547845598,1,32.0,1,1,-1.1584981248227184,-1.1584981248227184
2016-02-04,air_675aa35cba456fd1,0,0,0,0,1,0,0,-1.242333574420103,-1.248131907930932,0.0,0.18055641099534053,-1.214972286404461,1,35.0,1,1,-1.1193996354735571,-1.1193996354735571
2016-02-05,air_675aa35cba456fd1,1,0,0,0,0,0,0,-0.94186670641134,-0.7745750322730349,0.0,0.928787161174392,-1.2748098259293377,1,37.0,1,1,-0.7310565318028344,-0.7310565318028344
2016-02-06,air_675aa35cba456fd1,0,0,1,0,0,0,0,-1.0420223290809274,-1.1982838157564164,0.0,-1.0021309038038055,-0.8200445255402757,1,27.0,1,1,-0.49937156451084524,-0.49937156451084524
2016-02-08,air_675aa35cba456fd1,0,1,0,0,0,0,0,-1.329969744255992,-1.2730559540181896,0.0,0.08401050774643057,-1.1910372705945103,1,17.0,1,1,-1.3365547587506552,-1.3365547587506552
2016-02-09,air_675aa35cba456fd1,0,0,0,0,0,1,0,-1.054541781914626,-0.600106709662231,0.0,0.832241257925482,-1.2748098259293377,1,58.0,1,1,-1.1104175500825337,-1.1104175500825337
2016-02-10,air_675aa35cba456fd1,0,0,0,0,0,0,1,-1.1296584989168168,-1.0861256083637567,0.0,1.1460154434844392,-1.1551347468795845,1,40.0,1,1,-0.7741177058833294,-0.7741177058833294
2016-02-12,air_675aa35cba456fd1,1,0,0,0,0,0,0,-0.9794250649124353,-0.9490433548838392,0.0,-0.6642202424326209,-1.1671022547845598,1,30.0,1,1,-0.7918176976832876,-0.7918176976832876
2016-02-13,air_675aa35cba456fd1,0,0,1,0,0,0,0,-0.12810227222094053,0.28469692643541866,0.0,-0.13321777456361672,-0.35331171724623867,1,5.0,1,1,-0.594740177044948,-0.594740177044948
2016-02-15,air_675aa35cba456fd1,0,1,0,0,0,0,0,-0.8667499894091493,-0.5004105253132,0.0,-1.1469497586771702,-0.9636546203999794,1,42.0,1,1,-1.3402532644999001,-1.3402532644999001
2016-02-16,air_675aa35cba456fd1,0,0,0,0,0,1,0,-1.1797363102516105,-1.1858217927127876,0.0,1.0253330644233019,-1.2030047784994857,1,36.0,1,1,-1.1735563268017872,-1.1735563268017872
2016-02-17,air_675aa35cba456fd1,0,0,0,0,0,0,1,-1.1046195932494196,-0.7621130092294062,0.0,0.8081047821132545,-1.1910372705945103,1,30.0,1,1,-0.9981414826947396,-0.9981414826947396
2016-02-18,air_675aa35cba456fd1,0,0,0,0,1,0,0,-1.1046195932494196,-1.0985876314073857,0.0,0.39778469330538757,-1.214972286404461,1,57.0,1,1,-1.0081802840141187,-1.0081802840141187
2016-02-19,air_675aa35cba456fd1,1,0,0,0,0,0,0,-0.666438744069974,-0.37579029487691135,0.0,1.0011965886110745,-1.059394683639782,1,54.0,1,1,-0.6768998404746043,-0.6768998404746043
2016-02-20,air_675aa35cba456fd1,0,0,1,0,0,0,0,-0.8792694422428478,-1.0362775161892412,0.0,-1.0986768070527153,-0.5687268595357944,1,7.0,1,1,-0.7122998240745205,-0.7122998240745205
2016-02-22,air_675aa35cba456fd1,0,1,0,0,0,0,0,-1.0420223290809274,-1.2107458388000454,0.0,-1.1228132828649429,-0.7602069860153993,1,24.0,1,1,-1.326780136413365,-1.326780136413365
2016-02-23,air_675aa35cba456fd1,0,0,0,0,0,1,0,-1.0420223290809274,-1.1858217927127876,0.0,-1.2193591861138529,-0.7602069860153993,1,34.0,1,1,-1.1022280016377768,-1.1022280016377768
2016-02-24,air_675aa35cba456fd1,0,0,0,0,0,0,1,-1.1546974045842138,-1.4724483227162517,0.0,-1.2193591861138529,-1.0474271757348066,1,27.0,1,1,-1.0565250377363926,-1.0565250377363926
2016-02-25,air_675aa35cba456fd1,0,0,0,0,1,0,0,-1.4050864612581828,-1.3852141614108495,0.0,-0.7607661456815308,-1.2987448417392882,1,27.0,1,1,-0.9482116550799324,-0.9482116550799324
2016-02-26,air_675aa35cba456fd1,1,0,0,0,0,0,0,-1.1546974045842138,-1.0113534701019835,0.0,1.2908342983578038,-1.3346473654542141,1,26.0,1,1,-0.5223551359525819,-0.5223551359525819
2016-02-27,air_675aa35cba456fd1,0,0,1,0,0,0,0,-0.9043083479102446,-0.874271216622066,0.0,1.2908342983578038,-1.0234921599248559,1,6.0,1,1,-0.3477328287918011,-0.3477328287918011
2016-02-29,air_675aa35cba456fd1,0,1,0,0,0,0,0,-0.8417110837417523,-0.5876446866186019,0.0,-0.7366296698693033,-0.7721744939203746,1,37.0,1,1,-1.2771144877806466,-1.2771144877806466
2016-03-01,air_675aa35cba456fd1,0,0,0,0,0,1,0,-1.2298141215864042,-1.148435723581901,0.0,1.3873802016067138,-1.095297207354708,1,48.0,1,1,-1.163781704464497,-1.163781704464497
2016-03-02,air_675aa35cba456fd1,0,0,0,0,0,0,1,-1.0921001404157216,-0.8867332396656948,0.0,0.8563777337377093,-1.214972286404461,1,41.0,1,1,-1.0287862446170553,-1.0287862446170553
2016-03-03,air_675aa35cba456fd1,0,0,0,0,1,0,0,-0.7290360082384664,-0.3882523179205404,0.0,1.3632437257944865,-1.0713621915447575,1,36.0,1,1,-1.0462220574349244,-1.0462220574349244
2016-03-04,air_675aa35cba456fd1,1,0,0,0,0,0,0,-0.5788025742340848,-0.4505624331386845,0.0,1.097742491859984,-0.6764344306805722,1,46.0,1,1,-0.6586714907104683,-0.6586714907104683
2016-03-05,air_675aa35cba456fd1,0,0,1,0,0,0,0,-0.5412442157329895,-0.40071434096416897,0.0,-0.615947290808166,-0.4251167646760906,1,11.0,1,1,-0.4267223444363903,-0.4267223444363903
2016-03-07,air_675aa35cba456fd1,0,1,0,0,0,0,0,-0.11558281938724213,-0.5004105253132,0.0,-1.2434956619260802,0.18522613847765024,1,19.0,1,1,-1.3856920494191958,-1.3856920494191958
2016-03-08,air_675aa35cba456fd1,0,0,0,0,0,1,0,0.0972478787856317,0.16007669599913002,0.0,0.7115588788643447,0.17325863057267474,1,34.0,1,1,-1.036711614079723,-1.036711614079723
2016-03-09,air_675aa35cba456fd1,0,0,0,0,0,0,1,-0.7916332724069586,-0.5751826635749732,0.0,-1.2434956619260802,-0.8918495729701277,1,29.0,1,1,-1.0850563678019967,-1.0850563678019967
2016-03-10,air_675aa35cba456fd1,0,0,0,0,1,0,0,-1.1171390460831183,-1.3727521383672208,0.0,-1.2434956619260802,-0.9157845887800783,1,34.0,1,1,-0.9595713513097562,-0.9595713513097562
2016-03-11,air_675aa35cba456fd1,1,0,0,0,0,0,0,-1.3049308385885952,-1.6718406914143136,0.0,-1.2434956619260802,-0.9875896362099301,1,37.0,1,1,-0.6068924102210386,-0.6068924102210386
2016-03-12,air_675aa35cba456fd1,0,0,1,0,0,0,0,-1.1546974045842138,-1.3852141614108495,0.0,-0.9055850005548957,-0.9995571441149054,1,11.0,1,1,-0.4090223526364322,-0.4090223526364322
2016-03-14,air_675aa35cba456fd1,0,1,0,0,0,0,0,-1.167216857417912,-1.5721445070652824,0.0,-1.2434956619260802,-0.8798820650651523,1,31.0,1,1,-1.2723592661030458,-1.2723592661030458
2016-03-15,air_675aa35cba456fd1,0,0,0,0,0,1,0,-0.8667499894091493,-0.6748788479240042,0.0,1.5080625806678511,-0.8679145571601771,1,22.0,1,1,-0.985989249518649,-0.985989249518649
2016-03-16,air_675aa35cba456fd1,0,0,0,0,0,0,1,-0.7916332724069586,-0.6998028940112618,0.0,-0.6642202424326209,-0.9995571441149054,1,28.0,1,1,-0.8929982478233467,-0.8929982478233467
2016-03-17,air_675aa35cba456fd1,0,0,0,0,1,0,0,-0.24077734772422665,0.11022860382461429,0.0,1.5080625806678511,-0.5806943674407696,1,43.0,1,1,-0.8435967781727173,-0.8435967781727173
2016-03-18,air_675aa35cba456fd1,1,0,0,0,0,0,0,-0.027946649551352832,0.23484883426090294,0.0,0.5908764998032073,-0.43708427258106597,1,61.0,1,1,-0.4526118846811052,-0.4526118846811052
2016-03-22,air_675aa35cba456fd1,0,0,0,0,0,1,0,-0.5036858572318941,-0.2511700644406227,0.0,0.8805142095499372,-0.7003694464905227,1,40.0,1,1,-0.9817623858052261,-0.9817623858052261
2016-03-23,air_675aa35cba456fd1,0,0,0,0,0,0,1,-0.44108859306340187,-0.18885994922247834,0.0,0.18055641099534053,-0.4490517804860412,1,40.0,1,1,-0.8763549719517443,-0.8763549719517443
2016-03-24,air_675aa35cba456fd1,0,0,0,0,1,0,0,-1.0921001404157216,-1.248131907930932,0.0,-0.8814485247426681,-0.8559470492552018,1,37.0,1,1,-0.9384370327426421,-0.9384370327426421
2016-03-25,air_675aa35cba456fd1,1,0,0,0,0,0,0,-0.8667499894091493,-0.6374927787931175,0.0,0.9770601127988466,-1.0474271757348066,1,39.0,1,1,-0.3086343394426399,-0.3086343394426399
2016-03-26,air_675aa35cba456fd1,0,0,1,0,0,0,0,-0.8792694422428478,-0.874271216622066,0.0,0.25296583843202286,-0.7362719702054487,1,1.0,1,1,-0.3147104560306852,-0.3147104560306852
2016-03-28,air_675aa35cba456fd1,0,1,0,0,0,0,0,-0.4661274987307987,-0.33840422574602463,0.0,-0.5676743391837111,-0.2695391619114116,1,54.0,1,1,-1.019011622279765,-1.019011622279765
2016-03-29,air_675aa35cba456fd1,0,0,0,0,0,1,0,-0.2532968005579251,-0.11408781096070496,0.0,1.1218789676722118,-0.4610192883910165,1,38.0,1,1,-0.732377426713279,-0.732377426713279
2016-03-30,air_675aa35cba456fd1,0,0,0,0,0,0,1,-0.015427196717654424,0.060380511650099,0.0,-0.3745825326858913,-0.22166913029151034,1,61.0,1,1,-0.8214057436772474,-0.8214057436772474
2016-03-31,air_675aa35cba456fd1,0,0,0,0,1,0,0,-0.015427196717654424,0.08530455773735665,0.0,0.9529236369866193,-0.2815066698163869,1,54.0,1,1,-0.7841565072027087,-0.7841565072027087
2016-04-01,air_675aa35cba456fd1,1,0,0,0,0,0,0,-0.2783357062253219,-0.13901185704796304,0.0,-0.20562720200029908,-0.37724673305618944,1,56.0,1,1,-0.5683222788360552,-0.5683222788360552
2016-04-02,air_675aa35cba456fd1,0,0,1,0,0,0,0,-0.5662831214003864,-0.7745750322730349,0.0,-1.2434956619260802,-0.4251167646760906,1,5.0,1,1,-0.5862864496181023,-0.5862864496181023
2016-04-04,air_675aa35cba456fd1,0,1,0,0,0,0,0,0.07220897311823465,0.2971589494790473,0.0,-1.0745403312404878,-0.18576660657658453,1,41.0,1,1,-1.2512249475359318,-1.2512249475359318
2016-04-05,air_675aa35cba456fd1,0,0,0,0,0,1,0,-0.5287247628992909,-0.8368851474911793,0.0,-1.2434956619260802,-0.25757165400643633,1,29.0,1,1,-1.0377683300080787,-1.0377683300080787
2016-04-06,air_675aa35cba456fd1,0,0,0,0,0,0,1,-0.05298555521874987,0.08530455773735665,0.0,0.7598318304887999,-0.4729867962959919,1,35.0,1,1,-0.967760899754513,-0.967760899754513
2016-04-07,air_675aa35cba456fd1,0,0,0,0,1,0,0,-0.15314117788833737,0.07284253469372805,0.0,-1.1228132828649429,0.06555105942789713,1,41.0,1,1,-1.0887548735512416,-1.0887548735512416
2016-04-08,air_675aa35cba456fd1,1,0,0,0,0,0,0,0.13480623728672714,0.421779179915336,0.0,-0.1814907261880715,0.029648535712971123,1,61.0,1,1,-0.5054476810988906,-0.5054476810988906
2016-04-09,air_675aa35cba456fd1,0,0,1,0,0,0,0,0.26000076562371166,0.49655131817710935,0.0,0.5667400239909799,-0.04215651171688069,1,7.0,1,1,-0.4090223526364322,-0.4090223526364322
2016-04-11,air_675aa35cba456fd1,0,1,0,0,0,0,0,-0.42856914022970344,-0.301018156615138,0.0,0.25296583843202286,-0.4610192883910165,1,47.0,1,1,-1.2744726979597574,-1.2744726979597574
2016-04-12,air_675aa35cba456fd1,0,0,0,0,0,1,0,-0.5662831214003864,-0.5502586174877155,0.0,1.5080625806678511,-0.7362719702054487,1,46.0,1,1,-1.1038130755303104,-1.1038130755303104
2016-04-13,air_675aa35cba456fd1,0,0,0,0,0,0,1,-0.07802446088614669,-0.06423971878618967,0.0,-1.0745403312404878,-0.0780590354318067,1,39.0,1,1,-1.0118787897633639,-1.0118787897633639
2016-04-14,air_675aa35cba456fd1,0,0,0,0,1,0,0,-0.002907743883956016,-0.23870804139699361,0.0,-1.2434956619260802,0.22112866219257601,1,60.0,1,1,-0.9772713431097144,-0.9772713431097144
2016-04-15,air_675aa35cba456fd1,1,0,0,0,0,0,0,0.15984514295412397,0.23484883426090294,0.0,1.6770179113534434,-0.030189003811905424,1,63.0,1,1,-0.5345073691286726,-0.5345073691286726
2016-04-16,air_675aa35cba456fd1,0,0,1,0,0,0,0,0.0972478787856317,0.1725387190427586,0.0,-0.30217310524920893,-0.13789657495668325,1,8.0,1,1,-0.30916269740681773,-0.30916269740681773
2016-04-18,air_675aa35cba456fd1,0,1,0,0,0,0,0,0.48535091663028346,0.907798078616862,0.0,0.4219211691176152,0.3049012175274033,1,38.0,1,1,-1.3679920576192375,-1.3679920576192375
2016-04-19,air_675aa35cba456fd1,0,0,0,0,0,1,0,0.14732569012042532,0.2971589494790473,0.0,1.556335532292306,0.08948607523784767,1,35.0,1,1,-1.036711614079723,-1.036711614079723
2016-04-20,air_675aa35cba456fd1,0,0,0,0,0,0,1,-0.015427196717654424,-0.02685364965530298,0.0,1.5080625806678511,-0.17379909867160906,1,52.0,1,1,-0.8969609325546806,-0.8969609325546806
2016-04-21,air_675aa35cba456fd1,0,0,0,0,1,0,0,0.18488404862152077,0.08530455773735665,0.0,-1.2434956619260802,0.24506367800252676,1,42.0,1,1,-1.0081802840141187,-1.0081802840141187
2016-04-22,air_675aa35cba456fd1,1,0,0,0,0,0,0,0.28503967129110847,0.521475364264367,0.0,0.8081047821132545,0.2330961700975513,1,60.0,1,1,-0.48642679438848785,-0.48642679438848785
2016-04-25,air_675aa35cba456fd1,0,1,0,0,0,0,0,0.3851952939606962,0.44670322600259404,0.0,0.8563777337377093,0.2689986938124773,1,44.0,1,1,-1.224807049327039,-1.224807049327039
2016-04-26,air_675aa35cba456fd1,0,0,0,0,0,1,0,0.5229092751313789,0.6959436868751714,0.0,1.3873802016067138,0.3527712491473044,1,38.0,1,1,-0.9355310639396639,-0.9355310639396639
2016-04-27,air_675aa35cba456fd1,0,0,0,0,0,0,1,0.3851952939606962,0.28469692643541866,0.0,-1.1710862344893977,0.47244632819705745,1,35.0,1,1,-0.9151892823188165,-0.9151892823188165
2016-04-28,air_675aa35cba456fd1,0,0,0,0,1,0,0,-0.07802446088614669,-0.5128725483568288,0.0,-1.2434956619260802,0.24506367800252676,1,55.0,1,1,-0.6621058174776243,-0.6621058174776243
2016-05-05,air_675aa35cba456fd1,0,0,0,0,1,0,0,0.8859734073086343,0.982570216878635,1.0,1.7252908629778985,0.6998289783915886,1,5.0,1,1,-0.9286624104053518,-0.9286624104053518
2016-05-06,air_675aa35cba456fd1,1,0,0,0,0,0,0,0.3851952939606962,0.3719310877408207,0.0,-1.2193591861138529,0.47244632819705745,1,38.0,1,1,-1.0906041264258641,-1.0906041264258641
2016-05-07,air_675aa35cba456fd1,0,0,1,0,0,0,0,0.7732983318053479,0.8579499864423463,0.0,1.5321990564800787,0.49638134400700823,1,5.0,1,1,-0.6425565728030438,-0.6425565728030438
2016-05-09,air_675aa35cba456fd1,0,1,0,0,0,0,0,0.43527310529548985,0.28469692643541866,0.0,-1.2434956619260802,0.5921214072468106,1,44.0,1,1,-1.449887542066805,-1.449887542066805
2016-05-10,air_675aa35cba456fd1,0,0,0,0,0,1,0,0.4227536524617912,0.3843931107844497,0.0,-1.2193591861138529,0.5801538993418355,1,48.0,1,1,-1.2792279196373582,-1.2792279196373582
2016-05-11,air_675aa35cba456fd1,0,0,0,0,0,0,1,0.7983372374727448,0.9451841477477487,0.0,-0.8331755731182131,0.56818639143686,1,51.0,1,1,-1.0795086091781292,-1.0795086091781292
2016-05-12,air_675aa35cba456fd1,0,0,0,0,1,0,0,0.8358955959738402,1.0573423551404084,0.0,1.918382669475718,0.7476990100114896,1,52.0,1,1,-0.9529668767575331,-0.9529668767575331
2016-05-13,air_675aa35cba456fd1,1,0,0,0,0,0,0,0.7732983318053479,0.8704120094859753,0.0,1.4356531532311687,0.6280239309617366,1,49.0,1,1,-0.5778327221912566,-0.5778327221912566
2016-05-14,air_675aa35cba456fd1,0,0,1,0,0,0,0,0.5980259921335698,0.6585576177442847,0.0,0.9046506853621645,0.3767062649572551,1,4.0,1,1,-0.4090223526364322,-0.4090223526364322
2016-05-16,air_675aa35cba456fd1,0,1,0,0,0,0,0,0.4978703694639821,0.47162727208985167,0.0,-0.8090390973059858,0.3527712491473044,1,41.0,1,1,-1.3856920494191958,-1.3856920494191958
2016-05-17,air_675aa35cba456fd1,0,0,0,0,0,1,0,0.410234199628093,0.12269062686824334,0.0,-1.2434956619260802,0.43654380448213165,1,21.0,1,1,-1.2047294466882805,-1.2047294466882805
2016-05-18,air_675aa35cba456fd1,0,0,0,0,0,0,1,0.6230648978009666,1.007494262965893,0.0,1.9907920969124007,0.22112866219257601,1,44.0,1,1,-0.9915370081425164,-0.9915370081425164
2016-05-19,air_675aa35cba456fd1,0,0,0,0,1,0,0,0.5354287279650776,0.6959436868751714,0.0,1.556335532292306,0.4245762965771564,1,41.0,1,1,-0.9825549227514929,-0.9825549227514929
2016-05-20,air_675aa35cba456fd1,1,0,0,0,0,0,0,0.27252021845740987,0.16007669599913002,0.0,-0.8331755731182131,0.3767062649572551,1,49.0,1,1,-0.5773043642270788,-0.5773043642270788
2016-05-21,air_675aa35cba456fd1,0,0,1,0,0,0,0,0.5103898222976807,0.8454879633987177,0.0,1.6770179113534434,0.18522613847765024,1,24.0,1,1,-0.28829255782179253,-0.28829255782179253
2016-05-23,air_675aa35cba456fd1,0,1,0,0,0,0,0,1.0612457469804124,1.4187410234056452,0.0,1.7735638146023534,0.4604788202920822,1,53.0,1,1,-1.2715667291567792,-1.2715667291567792
2016-05-24,air_675aa35cba456fd1,0,0,0,0,0,1,0,1.048726294146714,1.2193486547075836,0.0,0.8563777337377093,0.8075365495363662,1,22.0,1,1,-1.1547996190734733,-1.1547996190734733
2016-05-25,air_675aa35cba456fd1,0,0,0,0,0,0,1,0.8984928601423325,0.621171548613398,0.0,-1.2434956619260802,1.106724247160749,1,46.0,1,1,-0.9397579276530867,-0.9397579276530867
2016-05-26,air_675aa35cba456fd1,0,0,0,0,1,0,0,0.9986484828119202,0.9576461707913773,0.0,-0.3745825326858913,1.0827892313507983,1,34.0,1,1,-0.9019803332143702,-0.9019803332143702
2016-05-27,air_675aa35cba456fd1,1,0,0,0,0,0,0,0.5479481807987757,0.35946906469719164,0.0,-1.1710862344893977,0.47244632819705745,1,30.0,1,1,-0.594475998062859,-0.594475998062859
2016-05-28,air_675aa35cba456fd1,0,0,1,0,0,0,0,0.5354287279650776,0.5713234564388827,0.0,-1.195222710301625,0.4604788202920822,1,13.0,1,1,-0.39000146592602947,-0.39000146592602947
2016-05-30,air_675aa35cba456fd1,0,1,0,0,0,0,0,0.2975591241248067,0.22238681121727435,0.0,-1.2434956619260802,0.49638134400700823,1,23.0,1,1,-1.257829422088155,-1.257829422088155
2016-05-31,air_675aa35cba456fd1,0,0,0,0,0,1,0,0.6731427091357602,0.6710196407879133,0.0,-0.13321777456361672,0.6040889151517861,1,53.0,1,1,-1.0192758012618537,-1.0192758012618537
2016-06-01,air_675aa35cba456fd1,0,0,0,0,0,0,1,0.8108566903064434,0.8579499864423463,0.0,0.13228345937088554,0.8075365495363662,1,37.0,1,1,-1.0414668357573236,-1.0414668357573236
2016-06-02,air_675aa35cba456fd1,0,0,0,0,1,0,0,0.7107010676368557,0.808101894267831,0.0,1.8942461936634907,0.6040889151517861,1,41.0,1,1,-0.9777997010738922,-0.9777997010738922
2016-06-03,air_675aa35cba456fd1,1,0,0,0,0,0,0,0.5479481807987757,0.5837854794825114,0.0,1.821836766226808,0.3527712491473044,1,47.0,1,1,-0.6549729849612234,-0.6549729849612234
2016-06-06,air_675aa35cba456fd1,0,1,0,0,0,0,0,0.6230648978009666,0.5463994103516246,0.0,-1.1228132828649429,0.6040889151517861,1,26.0,1,1,-1.286889110117937,-1.286889110117937
2016-06-07,air_675aa35cba456fd1,0,0,0,0,0,1,0,0.572987086466173,0.1725387190427586,0.0,-1.2434956619260802,0.8554065811562673,1,29.0,1,1,-1.134986195416804,-1.134986195416804
2016-06-08,air_675aa35cba456fd1,0,0,0,0,0,0,1,0.8609345016412371,0.9701081938350063,0.0,0.13228345937088554,0.6280239309617366,1,48.0,1,1,-0.9624773201127345,-0.9624773201127345
2016-06-09,air_675aa35cba456fd1,0,0,0,0,1,0,0,0.7732983318053479,0.521475364264367,0.0,-1.2434956619260802,0.9990166760159713,1,22.0,1,1,-1.0153131165305198,-1.0153131165305198
2016-06-10,air_675aa35cba456fd1,1,0,0,0,0,0,0,1.0612457469804124,1.1570385394894394,0.0,1.2184248709211214,0.9750816602060204,1,66.0,1,1,-0.5556416876957867,-0.5556416876957867
2016-06-11,air_675aa35cba456fd1,0,0,1,0,0,0,0,1.0612457469804124,1.194424608620326,0.0,1.3391072499822587,0.7955690416313907,1,31.0,1,1,-0.38735967610514016,-0.38735967610514016
2016-06-13,air_675aa35cba456fd1,0,1,0,0,0,0,0,0.5980259921335698,0.3968551338280783,0.0,-1.2434956619260802,0.8434390732512922,1,29.0,1,1,-1.3510846027655463,-1.3510846027655463
2016-06-14,air_675aa35cba456fd1,0,0,0,0,0,1,0,0.8984928601423325,0.8330259403550886,0.0,0.011601080309748208,0.8554065811562673,1,37.0,1,1,-1.0570533957005703,-1.0570533957005703
2016-06-15,air_675aa35cba456fd1,0,0,0,0,0,0,1,0.7232205204705543,0.33454501860993396,0.0,-1.2434956619260802,0.9990166760159713,1,38.0,1,1,-0.9941787979634057,-0.9941787979634057
